resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9,
POST - S - Painting ,checklist,,,,,,,,,Clean Room,,,
POST - S - Painting ,checklist,,,,,,,,,Comms Room,,,
POST - S - Painting ,checklist,,,,,,,,,Corridor,,,
POST - S - Painting ,checklist,,,,,,,,,Secure Lobby,,,
,step,,,,,,,Area C,,,,,
,step,,,,,,,,Care Rooms,,,,
POST - S - Painting ,checklist,,,,,,,,,G18C,,,
POST - S - Painting ,checklist,,,,,,,,,G19C,,,
POST - S - Painting ,checklist,,,,,,,,,G20C,,,
,step,,,,,,,,Common Areas,,,,
POST - S - Painting ,checklist,,,,,,,,,Corridors,,,
POST - S - Painting ,checklist,,,,,,,,,Laundry,,,
POST - S - Painting ,checklist,,,,,,,,,Linen 1 (Gridline 32HH-34JJ,,,
POST - S - Painting ,checklist,,,,,,,,,Linen 2 (Gridline 36II-37JJ,,,
POST - S - Painting ,checklist,,,,,,,,,Buggie Garage,,,
POST - S - Painting ,checklist,,,,,,,,,Staff Room,,,
POST - S - Painting ,checklist,,,,,,,,,Kitchen,,,
POST - S - Painting ,checklist,,,,,,,,,Servery,,,
POST - S - Painting ,checklist,,,,,,,,,Concierge Area,,,
POST - S - Painting ,checklist,,,,,,,,,Dining Area,,,
POST - S - Painting ,checklist,,,,,,,,,WC,,,
POST - S - Painting ,checklist,,,,,,,,,Store,,,
POST - S - Painting ,checklist,,,,,,,,,PABX,,,
POST - S - Painting ,checklist,,,,,,,,,MSB,,,
POST - S - Painting ,checklist,,,,,,,,,Lounge,,,
POST - S - Painting ,checklist,,,,,,,,,Lounge 2,,,
POST - S - Painting ,checklist,,,,,,,,,Cleaners,,,
POST - S - Painting ,checklist,,,,,,,,,Living Area Toilet,,,
,step,,,,,,,Area D,,,,,
,step,,,,,,,,Common Rooms,,,,
POST - S - Painting ,checklist,,,,,,,,,Store,,,
POST - S - Painting ,checklist,,,,,,,,,WC,,,
POST - S - Painting ,checklist,,,,,,,,,Valve Room,,,
POST - S - Painting ,checklist,,,,,,,,,Craft Room,,,
POST - S - Painting ,checklist,,,,,,,,,Reception Area,,,
POST - S - Painting ,checklist,,,,,,,,,Saloon,,,
POST - S - Painting ,checklist,,,,,,,,,Beauty studio,,,
POST - S - Painting ,checklist,,,,,,,,,Cafe,,,
POST - S - Painting ,checklist,,,,,,,,,Activities,,,
POST - S - Painting ,checklist,,,,,,,,,Lounge,,,
POST - S - Painting ,checklist,,,,,,,,,Meeting Room,,,
POST - S - Painting ,checklist,,,,,,,,,Manager Office,,,
POST - S - Painting ,checklist,,,,,,,,,Sales Office,,,
POST - S - Painting ,checklist,,,,,,,,,Copy Room,,,
POST - S - Painting ,checklist,,,,,,,,,General Office,,,
,step,,,,,,,Area E,,,,,
,step,,,,,,,,Common Rooms,,,,
POST - S - Painting ,checklist,,,,,,,,,Corridor,,,
POST - S - Painting ,checklist,,,,,,,,,Servery,,,
POST - S - Painting ,checklist,,,,,,,,,Pool,,,
POST - S - Painting ,checklist,,,,,,,,,Library,,,
POST - S - Painting ,checklist,,,,,,,,,Cinema,,,
POST - S - Painting ,checklist,,,,,,,,,Bar,,,
POST - S - Painting ,checklist,,,,,,,,,Bar Store,,,
POST - S - Painting ,checklist,,,,,,,,,Games Room,,,
POST - S - Painting ,checklist,,,,,,,,,Gym,,,
POST - S - Painting ,checklist,,,,,,,,,Pool Plant,,,
,step,,,,,,,Area F,,,,,
,step,,,,,,,,ALS Rooms,,,,
POST - S - Painting ,checklist,,,,,,,,,G51A,,,
POST - S - Painting ,checklist,,,,,,,,,G52A,,,
POST - S - Painting ,checklist,,,,,,,,,G53A,,,
POST - S - Painting ,checklist,,,,,,,,,G54A,,,
POST - S - Painting ,checklist,,,,,,,,,G55A,,,
POST - S - Painting ,checklist,,,,,,,,,G56A,,,
POST - S - Painting ,checklist,,,,,,,,,G57A,,,
POST - S - Painting ,checklist,,,,,,,,,G58A,,,
,step,,,,,,,,Common Rooms,,,,
POST - S - Painting ,checklist,,,,,,,,,Corridor,,,
POST - S - Painting ,checklist,,,,,,,,,Reflection Room,,,
POST - S - Painting ,checklist,,,,,,,,,Electrical Cupboard,,,
POST - S - Painting ,checklist,,,,,,,,,Servery,,,
POST - S - Painting ,checklist,,,,,,,,,Corridor,,,
,step,,,,,,Level 1,,,,,,
,step,,,,,,,Area A,,,,,
,step,,,,,,,,Care Rooms,,,,
POST - S - Painting ,checklist,,,,,,,,,101C,,,
POST - S - Painting ,checklist,,,,,,,,,102C,,,
POST - S - Painting ,checklist,,,,,,,,,103C,,,
POST - S - Painting ,checklist,,,,,,,,,104C,,,
POST - S - Painting ,checklist,,,,,,,,,105C,,,
POST - S - Painting ,checklist,,,,,,,,,106C,,,
POST - S - Painting ,checklist,,,,,,,,,107C,,,
POST - S - Painting ,checklist,,,,,,,,,108C,,,
POST - S - Painting ,checklist,,,,,,,,,109C,,,
POST - S - Painting ,checklist,,,,,,,,,110C,,,
POST - S - Painting ,checklist,,,,,,,,,111C,,,
POST - S - Painting ,checklist,,,,,,,,,112C,,,
POST - S - Painting ,checklist,,,,,,,,,113C,,,
POST - S - Painting ,checklist,,,,,,,,,114C,,,
POST - S - Painting ,checklist,,,,,,,,,115C,,,
POST - S - Painting ,checklist,,,,,,,,,116C,,,
POST - S - Painting ,checklist,,,,,,,,,117C,,,
POST - S - Painting ,checklist,,,,,,,,,118C,,,
,step,,,,,,,,Common Rooms,,,,
POST - S - Painting ,checklist,,,,,,,,,Lounge,,,
POST - S - Painting ,checklist,,,,,,,,,Corridor,,,
,step,,,,,,,Area B,,,,,
POST - S - Painting ,checklist,,,,,,,,Care Rooms,121C,,,
POST - S - Painting ,checklist,,,,,,,,,122C,,,
POST - S - Painting ,checklist,,,,,,,,,123C,,,
POST - S - Painting ,checklist,,,,,,,,,124C,,,
POST - S - Painting ,checklist,,,,,,,,,125C,,,
POST - S - Painting ,checklist,,,,,,,,,126C,,,
POST - S - Painting ,checklist,,,,,,,,,127C,,,
POST - S - Painting ,checklist,,,,,,,,,128C,,,
POST - S - Painting ,checklist,,,,,,,,,129C,,,
POST - S - Painting ,checklist,,,,,,,,,130C,,,
POST - S - Painting ,checklist,,,,,,,,,131C,,,
POST - S - Painting ,checklist,,,,,,,,,132C,,,
POST - S - Painting ,checklist,,,,,,,,,133C,,,
POST - S - Painting ,checklist,,,,,,,,,134C,,,
,step,,,,,,,,Common Rooms,,,,
POST - S - Painting ,checklist,,,,,,,,,Corridor,,,
POST - S - Painting ,checklist,,,,,,,,,Room Gridline 34X-31W,,,
POST - S - Painting ,checklist,,,,,,,,,Linen,,,
POST - S - Painting ,checklist,,,,,,,,,Sluice,,,
POST - S - Painting ,checklist,,,,,,,,,Hoist,,,
POST - S - Painting ,checklist,,,,,,,,,WC,,,
,step,,,,,,,Area C,,,,,
,step,,,,,,,,Care Rooms,,,,
POST - S - Painting ,checklist,,,,,,,,,119C,,,
POST - S - Painting ,checklist,,,,,,,,,120C,,,
POST - S - Painting ,checklist,,,,,,,,,135C,,,
,step,,,,,,,,Common Rooms,,,,
POST - S - Painting ,checklist,,,,,,,,,Corridor,,,
POST - S - Painting ,checklist,,,,,,,,,Lounge Area,,,
POST - S - Painting ,checklist,,,,,,,,,Dining Area,,,
POST - S - Painting ,checklist,,,,,,,,,Care Hub,,,
POST - S - Painting ,checklist,,,,,,,,,Treatment Room,,,
POST - S - Painting ,checklist,,,,,,,,,Cleaners,,,
POST - S - Painting ,checklist,,,,,,,,,Comms Room,,,
POST - S - Painting ,checklist,,,,,,,,,DB,,,
POST - S - Painting ,checklist,,,,,,,,,Hoists,,,
POST - S - Painting ,checklist,,,,,,,,,Linen Sluice,,,
POST - S - Painting ,checklist,,,,,,,,,Cleaner 2,,,
POST - S - Painting ,checklist,,,,,,,,,DB 2,,,
,step,,,,,,,Area D,,,,,
,step,,,,,,,,ALS Rooms,,,,
POST - S - Painting ,checklist,,,,,,,,,170A,,,
POST - S - Painting ,checklist,,,,,,,,,171A,,,
POST - S - Painting ,checklist,,,,,,,,,172A,,,
POST - S - Painting ,checklist,,,,,,,,,173A,,,
POST - S - Painting ,checklist,,,,,,,,,174A,,,
POST - S - Painting ,checklist,,,,,,,,,175A,,,
POST - S - Painting ,checklist,,,,,,,,,176A,,,
POST - S - Painting ,checklist,,,,,,,,,177A,,,
POST - S - Painting ,checklist,,,,,,,,,178A,,,
POST - S - Painting ,checklist,,,,,,,,,179A,,,
POST - S - Painting ,checklist,,,,,,,,,180A,,,
POST - S - Painting ,checklist,,,,,,,,,181A,,,
POST - S - Painting ,checklist,,,,,,,,,182A,,,
POST - S - Painting ,checklist,,,,,,,,,183A,,,
,step,,,,,,,,Common Areas,,,,
POST - S - Painting ,checklist,,,,,,,,,Corridor,,,
POST - S - Painting ,checklist,,,,,,,,,Laundry,,,
POST - S - Painting ,checklist,,,,,,,,,DB,,,
POST - S - Painting ,checklist,,,,,,,,,Cleaners,,,
POST - S - Painting ,checklist,,,,,,,,,MSB,,,
,step,,,,,,,Area E,,,,,
,step,,,,,,,,ALS Rooms,,,,
POST - S - Painting ,checklist,,,,,,,,,159A,,,
POST - S - Painting ,checklist,,,,,,,,,160A,,,
POST - S - Painting ,checklist,,,,,,,,,161A,,,
POST - S - Painting ,checklist,,,,,,,,,162A,,,
POST - S - Painting ,checklist,,,,,,,,,163A,,,
POST - S - Painting ,checklist,,,,,,,,,164A,,,
POST - S - Painting ,checklist,,,,,,,,,165A,,,
POST - S - Painting ,checklist,,,,,,,,,166A,,,
POST - S - Painting ,checklist,,,,,,,,,167A,,,
POST - S - Painting ,checklist,,,,,,,,,168A,,,
POST - S - Painting ,checklist,,,,,,,,,169A,,,
,step,,,,,,,,Common Rooms,,,,
POST - S - Painting ,checklist,,,,,,,,,Corridor,,,
,step,,,,,,,Area F,,,,,
,step,,,,,,,,ALS Rooms,,,,
POST - S - Painting ,checklist,,,,,,,,,151A,,,
POST - S - Painting ,checklist,,,,,,,,,152A,,,
POST - S - Painting ,checklist,,,,,,,,,153A,,,
POST - S - Painting ,checklist,,,,,,,,,154A,,,
POST - S - Painting ,checklist,,,,,,,,,155A,,,
POST - S - Painting ,checklist,,,,,,,,,156A,,,
POST - S - Painting ,checklist,,,,,,,,,157A,,,
POST - S - Painting ,checklist,,,,,,,,,158A,,,
,step,,,,,,,,Common Rooms,,,,
POST - S - Painting ,checklist,,,,,,,,,Laundry,,,
POST - S - Painting ,checklist,,,,,,,,,Linen,,,
POST - S - Painting ,checklist,,,,,,,,,Corridor,,,
,step,,,,,,Level 2,,,,,,
,step,,,,,,,Area A,,,,,
,step,,,,,,,,Care Rooms,,,,
POST - S - Painting ,checklist,,,,,,,,,201C,,,
POST - S - Painting ,checklist,,,,,,,,,202C,,,
POST - S - Painting ,checklist,,,,,,,,,203C,,,
POST - S - Painting ,checklist,,,,,,,,,204C,,,
POST - S - Painting ,checklist,,,,,,,,,205C,,,
POST - S - Painting ,checklist,,,,,,,,,206C,,,
POST - S - Painting ,checklist,,,,,,,,,207C,,,
POST - S - Painting ,checklist,,,,,,,,,208C,,,
POST - S - Painting ,checklist,,,,,,,,,209C,,,
POST - S - Painting ,checklist,,,,,,,,,210C,,,
POST - S - Painting ,checklist,,,,,,,,,211C,,,
POST - S - Painting ,checklist,,,,,,,,,212C,,,
POST - S - Painting ,checklist,,,,,,,,,213C,,,
POST - S - Painting ,checklist,,,,,,,,,214C,,,
POST - S - Painting ,checklist,,,,,,,,,215C,,,
POST - S - Painting ,checklist,,,,,,,,,216C,,,
POST - S - Painting ,checklist,,,,,,,,,217C,,,
POST - S - Painting ,checklist,,,,,,,,,218C,,,
,step,,,,,,,,Common Rooms,,,,
POST - S - Painting ,checklist,,,,,,,,,Lounge,,,
POST - S - Painting ,checklist,,,,,,,,,Corridor,,,
,step,,,,,,,Area B,,,,,
,step,,,,,,,,Care Rooms,,,,
POST - S - Painting ,checklist,,,,,,,,,221C,,,
POST - S - Painting ,checklist,,,,,,,,,222C,,,
POST - S - Painting ,checklist,,,,,,,,,223C,,,
POST - S - Painting ,checklist,,,,,,,,,224C,,,
POST - S - Painting ,checklist,,,,,,,,,225C,,,
POST - S - Painting ,checklist,,,,,,,,,226C,,,
POST - S - Painting ,checklist,,,,,,,,,227C,,,
POST - S - Painting ,checklist,,,,,,,,,228C,,,
POST - S - Painting ,checklist,,,,,,,,,229C,,,
POST - S - Painting ,checklist,,,,,,,,,230C,,,
POST - S - Painting ,checklist,,,,,,,,,231C,,,
POST - S - Painting ,checklist,,,,,,,,,232C,,,
POST - S - Painting ,checklist,,,,,,,,,233C,,,
POST - S - Painting ,checklist,,,,,,,,,234C,,,
,step,,,,,,,,Common Rooms,,,,
POST - S - Painting ,checklist,,,,,,,,,Corridor,,,
POST - S - Painting ,checklist,,,,,,,,,Lounge,,,
POST - S - Painting ,checklist,,,,,,,,,Linen,,,
POST - S - Painting ,checklist,,,,,,,,,Sluice,,,
POST - S - Painting ,checklist,,,,,,,,,WC,,,
POST - S - Painting ,checklist,,,,,,,,,Hoists,,,
,step,,,,,,,Area C,,,,,
,step,,,,,,,,Care Rooms,,,,
POST - S - Painting ,checklist,,,,,,,,,219C,,,
POST - S - Painting ,checklist,,,,,,,,,220C,,,
POST - S - Painting ,checklist,,,,,,,,,235C,,,
,step,,,,,,,,Common Rooms,,,,
POST - S - Painting ,checklist,,,,,,,,,Corridors,,,
POST - S - Painting ,checklist,,,,,,,,,Dining Area,,,
POST - S - Painting ,checklist,,,,,,,,,Lounge Area,,,
POST - S - Painting ,checklist,,,,,,,,,Care Hub,,,
POST - S - Painting ,checklist,,,,,,,,,Treatment Room,,,
POST - S - Painting ,checklist,,,,,,,,,Cleaners,,,
POST - S - Painting ,checklist,,,,,,,,,DB,,,
POST - S - Painting ,checklist,,,,,,,,,Hoists,,,
POST - S - Painting ,checklist,,,,,,,,,Sluice,,,
POST - S - Painting ,checklist,,,,,,,,,Linen,,,
POST - S - Painting ,checklist,,,,,,,,,Cleaners 2,,,
,step,,,,,,,Area D,,,,,
,step,,,,,,,,ALS Rooms,,,,
POST - S - Painting ,checklist,,,,,,,,,270A,,,
POST - S - Painting ,checklist,,,,,,,,,271A,,,
POST - S - Painting ,checklist,,,,,,,,,272A,,,
POST - S - Painting ,checklist,,,,,,,,,273A,,,
POST - S - Painting ,checklist,,,,,,,,,274A,,,
POST - S - Painting ,checklist,,,,,,,,,275A,,,
POST - S - Painting ,checklist,,,,,,,,,276A,,,
POST - S - Painting ,checklist,,,,,,,,,277A,,,
POST - S - Painting ,checklist,,,,,,,,,278A,,,
,step,,,,,,,,Common Rooms,,,,
POST - S - Painting ,checklist,,,,,,,,,Corridors,,,
POST - S - Painting ,checklist,,,,,,,,,Lounge,,,
POST - S - Painting ,checklist,,,,,,,,,Dining Room,,,
POST - S - Painting ,checklist,,,,,,,,,Treatment Room,,,
POST - S - Painting ,checklist,,,,,,,,,Electrical,,,
POST - S - Painting ,checklist,,,,,,,,,Comms Room,,,
,step,,,,,,,Area E,,,,,
,step,,,,,,,,ALS Rooms,,,,
POST - S - Painting ,checklist,,,,,,,,,259A,,,
POST - S - Painting ,checklist,,,,,,,,,260A,,,
POST - S - Painting ,checklist,,,,,,,,,261A,,,
POST - S - Painting ,checklist,,,,,,,,,262A,,,
POST - S - Painting ,checklist,,,,,,,,,263A,,,
POST - S - Painting ,checklist,,,,,,,,,264A,,,
POST - S - Painting ,checklist,,,,,,,,,265A,,,
POST - S - Painting ,checklist,,,,,,,,,266A,,,
POST - S - Painting ,checklist,,,,,,,,,267A,,,
POST - S - Painting ,checklist,,,,,,,,,268A,,,
POST - S - Painting ,checklist,,,,,,,,,269A,,,
,step,,,,,,,,Common Rooms,,,,
POST - S - Painting ,checklist,,,,,,,,,Corridor,,,
,step,,,,,,,Area F,,,,,
,step,,,,,,,,ALS Rooms,,,,
POST - S - Painting ,checklist,,,,,,,,,251A,,,
POST - S - Painting ,checklist,,,,,,,,,252A,,,
POST - S - Painting ,checklist,,,,,,,,,253A,,,
POST - S - Painting ,checklist,,,,,,,,,254A,,,
POST - S - Painting ,checklist,,,,,,,,,255A,,,
POST - S - Painting ,checklist,,,,,,,,,256A,,,
POST - S - Painting ,checklist,,,,,,,,,257A,,,
POST - S - Painting ,checklist,,,,,,,,,258A,,,
,step,,,,,,,,Common Rooms,,,,
POST - S - Painting ,checklist,,,,,,,,,Laundry,,,
POST - S - Painting ,checklist,,,,,,,,,Linen,,,
POST - S - Painting ,checklist,,,,,,,,,Corridor,,,
,step,,,,,Exterior,,,,,,,
,step,,,,,,Façade,,,,,,
,step,,,,,,,Area A,,,,,
POST - S - Painting ,checklist,,,,,,,,North East Elevation,,,,
POST - S - Painting ,checklist,,,,,,,,North West Elevation,,,,
POST - S - Painting ,checklist,,,,,,,,South West Elevation,,,,
,step,,,,,,,Area B,,,,,
POST - S - Painting ,checklist,,,,,,,,North East Elevation,,,,
POST - S - Painting ,checklist,,,,,,,,North West Elevation,,,,
POST - S - Painting ,checklist,,,,,,,,South West Elevation,,,,
,step,,,,,,,Area C,,,,,
POST - S - Painting ,checklist,,,,,,,,North East Elevation,,,,
POST - S - Painting ,checklist,,,,,,,,North West Elevation,,,,
POST - S - Painting ,checklist,,,,,,,,South West Elevation,,,,
POST - S - Painting ,checklist,,,,,,,,South East Elevation,,,,
,step,,,,,,,Area D,,,,,
POST - S - Painting ,checklist,,,,,,,,North East Elevation,,,,
POST - S - Painting ,checklist,,,,,,,,North West Elevation,,,,
POST - S - Painting ,checklist,,,,,,,,South West Elevation,,,,
POST - S - Painting ,checklist,,,,,,,,South East Elevation,,,,
,step,,,,,,,Area E,,,,,
POST - S - Painting ,checklist,,,,,,,,East Elevation,,,,
POST - S - Painting ,checklist,,,,,,,,West Elevation,,,,
,step,,,,,,,Area F,,,,,
POST - S - Painting ,checklist,,,,,,,,North Elevaton,,,,
POST - S - Painting ,checklist,,,,,,,,South Elevation,,,,
POST - S - Painting ,checklist,,,,,,,,East Elevation,,,,
POST - S - Painting ,checklist,,,,,,,,West Elevation,,,,
