"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"31ec95c6-d7e5-4fb4-ba5b-08547e63cb78","","folder-normal","fail","","step","TRUE","FALSE","ASPEC CONSTRUCTION- ST DOMINIC COLLEGE SOUTH"
"7beffeb7-29b8-4be0-8568-5190d3f17da1","","checklist-sectioned","pass","Add Item Install QA Checklist","checklist","FALSE","FALSE","ASPEC CONSTRUCTION- ST DOMINIC COLLEGE SOUTH","Stage 1 - Part 1","Part 3 Ground Floor","CG17.W01"
"823a04c3-2160-4dce-94bd-b74800d4b58b","","folder-normal","fail","","step","TRUE","FALSE","GF - Stg 1 (U-K)"
"c8567ac3-2c8f-4310-b3ac-1335312b790f","","checklist-sectioned","work-in-progress","Add Item Install QA Checklist","checklist","FALSE","FALSE","GF - Stg 1 (U-K)","CD24.D1"
"7a108771-c8c2-4af9-9b22-fa0345f60c46","","checklist-sectioned","work-in-progress","Add Item Install QA Checklist","checklist","FALSE","FALSE","GF - Stg 1 (U-K)","CG26.D2"
"15195dfb-d9af-404d-8333-c2873c283766","","checklist-sectioned","work-in-progress","Add Item Install QA Checklist","checklist","FALSE","FALSE","GF - Stg 1 (U-K)","CG30.D2"
"9d03f6bd-092e-4489-832d-49a99db0f569","","checklist-sectioned","pass","Add Item Install QA Checklist","checklist","FALSE","FALSE","GF - Stg 1 (U-K)","CF12.W3"
"906db555-6f9a-43e5-ab6d-b1e40c49df80","","checklist-sectioned","work-in-progress","Add Item Install QA Checklist","checklist","FALSE","FALSE","GF - Stg 1 (U-K)","CG18.D1"
"c64b79c3-0fa6-49d4-b213-6acd60954362","","checklist-sectioned","work-in-progress","Add Item Install QA Checklist","checklist","FALSE","FALSE","GF - Stg 1 (U-K)","CG19.W1"
"df27ce18-42d1-4833-ac3a-167e8b07eef7","","checklist-sectioned","work-in-progress","Add Item Install QA Checklist","checklist","FALSE","FALSE","GF - Stg 1 (U-K)","CG21.D1"
"3d3355f1-f1a2-486a-82b1-c3588752d322","","checklist-sectioned","work-in-progress","Add Item Install QA Checklist","checklist","FALSE","FALSE","GF - Stg 1 (U-K)","CG23.D1"
"1a3bd18e-15c8-4646-86cc-d5ceb2ba6aa4","","checklist-sectioned","pass","Add Item Install QA Checklist","checklist","FALSE","FALSE","GF - Stg 1 (U-K)","CG23.W1"
"f890ffdb-173f-4047-bfac-671ccb28e32c","","checklist-sectioned","fail","Add Item Install QA Checklist","checklist","FALSE","FALSE","GF - Stg 1 (U-K)","CG24.D2"
"3a39e252-ff37-468d-bcf6-3a664f0b3994","","checklist-sectioned","work-in-progress","Add Item Install QA Checklist","checklist","FALSE","FALSE","GF - Stg 1 (U-K)","CG24.D3"
"15a046c1-b612-4c12-9b38-946a3177c366","","checklist-sectioned","pass","Add Item Install QA Checklist","checklist","FALSE","FALSE","GF - Stg 1 (U-K)","CG26.D1"
"25e2bdaa-1c8c-434f-9c26-34993857cff5","","folder-normal","fail","","step","TRUE","FALSE","GF - Stg 2 (A-J) Nortt"
"2182a48c-df0e-459b-b1fb-93676259516f","","checklist-sectioned","pass","Add Item Install QA Checklist","checklist","FALSE","FALSE","GF - Stg 2 (A-J) Nortt","CG01.W3"
"2e3f4e74-0121-4a3d-987a-2cc7dfe94921","","checklist-sectioned","not-started","Add Item Install QA Checklist","checklist","FALSE","FALSE","GF - Stg 2 (A-J) Nortt","CG01.W4"
"6d79d6ab-fc5e-43e1-8656-1e3898c17f29","","checklist-sectioned","not-started","Add Item Install QA Checklist","checklist","FALSE","FALSE","GF - Stg 2 (A-J) Nortt","CG01.D2"
"1be9d1c6-4ce0-4ccd-8db8-984e7fac1dee","","checklist-sectioned","pass","Add Item Install QA Checklist","checklist","FALSE","FALSE","GF - Stg 2 (A-J) Nortt","CG01.W3"
"617365ca-b327-468f-8505-7a168b742360","","checklist-sectioned","work-in-progress","Add Item Install QA Checklist","checklist","FALSE","FALSE","GF - Stg 2 (A-J) Nortt","CG11.D3"
"32d0f771-2d7d-4b20-9741-ce29acb0a43d","","checklist-sectioned","work-in-progress","Add Item Install QA Checklist","checklist","FALSE","FALSE","GF - Stg 2 (A-J) Nortt","CG11.W2"
"cb798726-49bd-41a4-8429-2c19d92ec83b","","checklist-sectioned","work-in-progress","Add Item Install QA Checklist","checklist","FALSE","FALSE","GF - Stg 2 (A-J) Nortt","CG01.D1"
"9e6215a4-5a51-428d-a87f-edf3728be6b2","","checklist-sectioned","fail","Add Item Install QA Checklist","checklist","FALSE","FALSE","GF - Stg 2 (A-J) Nortt","CG01.W1"
"e765d0c5-7b45-473a-a127-530421cdac42","","checklist-sectioned","fail","Add Item Install QA Checklist","checklist","FALSE","FALSE","GF - Stg 2 (A-J) Nortt","CG01.W2"
"9c9e3078-4685-402f-99f9-445276c65adb","","checklist-sectioned","pass","Add Item Install QA Checklist","checklist","FALSE","FALSE","GF - Stg 2 (A-J) Nortt","CG03.D1"
"12ba13ed-dc03-4e72-945f-5ebd68d95cfa","","checklist-sectioned","work-in-progress","Add Item Install QA Checklist","checklist","FALSE","FALSE","GF - Stg 2 (A-J) Nortt","CG03.W1"
"26b7d0cb-2bee-48b1-883a-14bad447b17d","","checklist-sectioned","work-in-progress","Add Item Install QA Checklist","checklist","FALSE","FALSE","GF - Stg 2 (A-J) Nortt","CG03.W2"
"077da8fa-64af-4be1-9924-02a796fe27f6","","checklist-sectioned","work-in-progress","Add Item Install QA Checklist","checklist","FALSE","FALSE","GF - Stg 2 (A-J) Nortt","CG11.D1"
"f824e5a9-277f-4eda-a4f1-32549b010184","","checklist-sectioned","pass","Add Item Install QA Checklist","checklist","FALSE","FALSE","GF - Stg 2 (A-J) Nortt","CG11.D2"
"d58c54ad-8a9f-412a-a811-f8fab519a7d5","","checklist-sectioned","pass","Add Item Install QA Checklist","checklist","FALSE","FALSE","GF - Stg 2 (A-J) Nortt","CG11.W1"
"b28b7bbd-8548-4da8-abe5-e0b071531dc5","","folder-normal","work-in-progress","","step","TRUE","FALSE","L1 - Stg 1 Level 1"
"682854ab-89cc-4f9f-9a2b-68636a13fba9","","checklist-sectioned","pass","Add Item Install QA Checklist","checklist","FALSE","FALSE","L1 - Stg 1 Level 1","CF12.W1"
"bec32e7a-871c-4324-a0a4-9dc6d765bdc6","","checklist-sectioned","pass","Add Item Install QA Checklist","checklist","FALSE","FALSE","L1 - Stg 1 Level 1","CF05.D2"
"b0cdae3e-b80e-406e-abf3-b835047ae0dd","","checklist-sectioned","pass","Add Item Install QA Checklist","checklist","FALSE","FALSE","L1 - Stg 1 Level 1","CF05.W5"
"51afb890-abbe-4995-82af-6bedba0aa99e","","checklist-sectioned","pass","Add Item Install QA Checklist","checklist","FALSE","FALSE","L1 - Stg 1 Level 1","CF05.W6"
"41b53b0e-75bc-4176-823b-30788016bd3d","","checklist-sectioned","pass","Add Item Install QA Checklist","checklist","FALSE","FALSE","L1 - Stg 1 Level 1","CF07.D1"
"608f1389-ae1f-4481-8dd5-5b77d3582dee","","checklist-sectioned","pass","Add Item Install QA Checklist","checklist","FALSE","FALSE","L1 - Stg 1 Level 1","CF07.D2"
"c4a3dc10-6b9f-4039-b2ba-9c352ef1cc09","","checklist-sectioned","pass","Add Item Install QA Checklist","checklist","FALSE","FALSE","L1 - Stg 1 Level 1","CF07.W1"
"8017d763-c273-4800-a1ca-b0c2b989a838","","checklist-sectioned","pass","Add Item Install QA Checklist","checklist","FALSE","FALSE","L1 - Stg 1 Level 1","CF07.W2"
"d8aff494-3860-4b21-9983-cd5d35173cc0","","checklist-sectioned","pass","Add Item Install QA Checklist","checklist","FALSE","FALSE","L1 - Stg 1 Level 1","CF07.W2"
"01096e2e-dd67-428f-b86f-dfa673ef6798","","checklist-sectioned","pass","Add Item Install QA Checklist","checklist","FALSE","FALSE","L1 - Stg 1 Level 1","CF07.W3"
"bc181b3e-4179-4442-b5a9-b8693bbc160e","","checklist-sectioned","pass","Add Item Install QA Checklist","checklist","FALSE","FALSE","L1 - Stg 1 Level 1","CF07.W4"
"cc961ec1-13cb-4de9-bdd1-9e6f56ace8b7","","checklist-sectioned","pass","Add Item Install QA Checklist","checklist","FALSE","FALSE","L1 - Stg 1 Level 1","CF12.D1"
"2ea02cf5-311d-46dd-8c79-9e9fe6d81527","","checklist-sectioned","work-in-progress","Add Item Install QA Checklist","checklist","FALSE","FALSE","L1 - Stg 1 Level 1","CS18.W3"
"2652ea5d-44f6-40a3-8cb5-0ab1f6a1e075","","checklist-sectioned","pass","Add Item Install QA Checklist","checklist","FALSE","FALSE","L1 - Stg 1 Level 1","CF12.W3"
"e12f21d8-bf40-44fb-9a42-f121f3f0c522","","checklist-sectioned","pass","Add Item Install QA Checklist","checklist","FALSE","FALSE","L1 - Stg 1 Level 1","CF13.W1"
"b8fa1a22-b869-42c6-8b37-fd973aadadf1","","folder-normal","work-in-progress","","step","TRUE","FALSE","L1 - Stg 2 (A-J)"
"d196e4f0-c486-4990-bef7-c5155120b933","","checklist-sectioned","not-started","Add Item Install QA Checklist","checklist","FALSE","FALSE","L1 - Stg 2 (A-J)","CF01.D2"
"08e36dbc-7cd1-4d18-bb44-7c80b5a29d71","","checklist-sectioned","work-in-progress","Add Item Install QA Checklist","checklist","FALSE","FALSE","L1 - Stg 2 (A-J)","CF01.D3"
"75cb5c93-b261-4afa-91f7-2d5f7dd411e8","","checklist-sectioned","not-started","Add Item Install QA Checklist","checklist","FALSE","FALSE","L1 - Stg 2 (A-J)","CF01.W1"
"46997104-77fc-41a7-a8a8-c3f634bd706d","","checklist-sectioned","not-started","Add Item Install QA Checklist","checklist","FALSE","FALSE","L1 - Stg 2 (A-J)","CF01.W2"
"a4a37306-539b-4b3a-a8a5-0d882cf2bc48","","checklist-sectioned","work-in-progress","Add Item Install QA Checklist","checklist","FALSE","FALSE","L1 - Stg 2 (A-J)","CF01.W3"
"4e790e18-34ad-4801-8c10-7ad93585aa98","","checklist-sectioned","not-started","Add Item Install QA Checklist","checklist","FALSE","FALSE","L1 - Stg 2 (A-J)","CF01.W6"
"54e579a8-5b5d-4ee9-83cf-58359e3296f7","","checklist-sectioned","work-in-progress","Add Item Install QA Checklist","checklist","FALSE","FALSE","L1 - Stg 2 (A-J)","CF04.D1"
"32f78a42-b4da-48bf-9c7c-78c9bb346214","","checklist-sectioned","work-in-progress","Add Item Install QA Checklist","checklist","FALSE","FALSE","L1 - Stg 2 (A-J)","CF05.D1"
"c07d76e3-ce95-446c-aa47-9b16b545f86e","","checklist-sectioned","work-in-progress","Add Item Install QA Checklist","checklist","FALSE","FALSE","L1 - Stg 2 (A-J)","CF05.W1"
"4e2dc9b5-0cbd-46ce-9534-129a55bcd6d8","","checklist-sectioned","work-in-progress","Add Item Install QA Checklist","checklist","FALSE","FALSE","L1 - Stg 2 (A-J)","CF05.W2"
"947bccb1-0836-450a-b4a9-f92d546fa67f","","checklist-sectioned","not-started","Add Item Install QA Checklist","checklist","FALSE","FALSE","L1 - Stg 2 (A-J)","CF01.W4"
"6e5f3098-0db3-4778-9fca-a722e1fcd94b","","checklist-sectioned","work-in-progress","Add Item Install QA Checklist","checklist","FALSE","FALSE","L1 - Stg 2 (A-J)","CF03.W1"
"c8bee529-5875-449a-a960-255a4b9396c2","","checklist-sectioned","work-in-progress","Add Item Install QA Checklist","checklist","FALSE","FALSE","L1 - Stg 2 (A-J)","CF04.W2"
"282b29f4-3365-4bf5-82fb-193573c1833f","","checklist-sectioned","work-in-progress","Add Item Install QA Checklist","checklist","FALSE","FALSE","L1 - Stg 2 (A-J)","CF05.W3"
"94848c49-d253-449d-9fef-d023cd4028cd","","checklist-sectioned","work-in-progress","Add Item Install QA Checklist","checklist","FALSE","FALSE","L1 - Stg 2 (A-J)","CF05.W4"
"2c210c62-120e-4782-988c-e80735ca89eb","","checklist-sectioned","work-in-progress","Add Item Install QA Checklist","checklist","FALSE","FALSE","L1 - Stg 2 (A-J)","CF05.W5"
"262d2ae9-ea92-4dd4-8774-31581a0e2ed4","","folder-normal","work-in-progress","","step","TRUE","FALSE","L2- Stg 1 (U-K) North"
"0e26065b-4e0d-4d7c-93e1-155a9b923491","","checklist-sectioned","work-in-progress","Add Item Install QA Checklist","checklist","FALSE","FALSE","L2- Stg 1 (U-K) North","CS06.D1"
"466cb473-b0d6-48eb-991e-356158607cc8","","checklist-sectioned","pass","Add Item Install QA Checklist","checklist","FALSE","FALSE","L2- Stg 1 (U-K) North","CS07.D1"
"55aa28d4-4389-468b-be04-8ea34163b7d0","","checklist-sectioned","work-in-progress","Add Item Install QA Checklist","checklist","FALSE","FALSE","L2- Stg 1 (U-K) North","CS07.D2"
"0e22309e-a22e-44ef-bef4-65e16677a72d","","checklist-sectioned","pass","Add Item Install QA Checklist","checklist","FALSE","FALSE","L2- Stg 1 (U-K) North","CS07.D3"
"aa04a1bd-f201-49b2-b668-af60c39d845f","","checklist-sectioned","work-in-progress","Add Item Install QA Checklist","checklist","FALSE","FALSE","L2- Stg 1 (U-K) North","CS07.D4"
"77c5d1a2-6912-4c6b-8f54-4c925dc12bf8","","checklist-sectioned","pass","Add Item Install QA Checklist","checklist","FALSE","FALSE","L2- Stg 1 (U-K) North","CS07.D5"
"9aa2ea2a-1640-4551-ac4a-0617a9f4b70d","","checklist-sectioned","pass","Add Item Install QA Checklist","checklist","FALSE","FALSE","L2- Stg 1 (U-K) North","CS07.W1"
"e413b900-659e-4ec8-b1aa-13625cc44326","","checklist-sectioned","pass","Add Item Install QA Checklist","checklist","FALSE","FALSE","L2- Stg 1 (U-K) North","CS10.D1"
"ecc2a1dc-72bd-449b-b4e3-1b55193f332d","","checklist-sectioned","work-in-progress","Add Item Install QA Checklist","checklist","FALSE","FALSE","L2- Stg 1 (U-K) North","CS18.D1"
"d8dbde6a-f92f-4d86-8698-156633daf28e","","checklist-sectioned","pass","Add Item Install QA Checklist","checklist","FALSE","FALSE","L2- Stg 1 (U-K) North","CS18.W3"
"66722338-f912-4320-bec8-196881e58483","","folder-normal","work-in-progress","","step","TRUE","FALSE","L2- Stg 2 Level 2 South"
"f855d9f5-2518-4f6e-93c6-922c2a5b5942","","checklist-sectioned","not-started","Add Item Install QA Checklist","checklist","FALSE","FALSE","L2- Stg 2 Level 2 South","CS01.D1"
"59d63810-494b-44f9-9e6b-8d448cbef28f","","checklist-sectioned","not-started","Add Item Install QA Checklist","checklist","FALSE","FALSE","L2- Stg 2 Level 2 South","CS01.D2"
"34d79003-a9f8-443c-a42b-05d1632f950c","","checklist-sectioned","work-in-progress","Add Item Install QA Checklist","checklist","FALSE","FALSE","L2- Stg 2 Level 2 South","CS01.D3"
"0f59561f-43c9-4dde-93c6-01decb2141df","","checklist-sectioned","work-in-progress","Add Item Install QA Checklist","checklist","FALSE","FALSE","L2- Stg 2 Level 2 South","CS03.D1"
"d7db9d6c-7870-4a48-8e1b-cc4532fc7073","","checklist-sectioned","work-in-progress","Add Item Install QA Checklist","checklist","FALSE","FALSE","L2- Stg 2 Level 2 South","CS03.D2"
"dfaec608-129a-4d04-b595-b8840e8577c0","","checklist-sectioned","pass","Add Item Install QA Checklist","checklist","FALSE","FALSE","L2- Stg 2 Level 2 South","CS03.D3"
"37315fdf-6d23-4b81-8889-9a1018dab537","","checklist-sectioned","work-in-progress","Add Item Install QA Checklist","checklist","FALSE","FALSE","L2- Stg 2 Level 2 South","CS03.W1"
"f6f66c25-ded1-4eb6-9e1f-a8f9a20cc9a9","","checklist-sectioned","pass","Add Item Install QA Checklist","checklist","FALSE","FALSE","L2- Stg 2 Level 2 South","CS01.W1"
"b1f4a55c-8878-4a73-9b81-dfe59dc679b6","","checklist-sectioned","pass","Add Item Install QA Checklist","checklist","FALSE","FALSE","L2- Stg 2 Level 2 South","CS01.W2"
"b1155a31-c336-42de-9b50-a24d95585a69","","checklist-sectioned","pass","Add Item Install QA Checklist","checklist","FALSE","FALSE","L2- Stg 2 Level 2 South","CS02.W1"
"f9cb3649-4d15-4bbc-8bb8-5c9060f41c94","","checklist-sectioned","pass","Add Item Install QA Checklist","checklist","FALSE","FALSE","L2- Stg 2 Level 2 South","CS02.W3"
"04078039-a5b4-42fd-b013-e6ab96ce8846","","checklist-sectioned","pass","Add Item Install QA Checklist","checklist","FALSE","FALSE","L2- Stg 2 Level 2 South","CS03.W4"
"8bb4521a-0507-4932-a28e-e616d9423376","","checklist-sectioned","pass","Add Item Install QA Checklist","checklist","FALSE","FALSE","L2- Stg 2 Level 2 South","CS04.W1"
