Rich Type,Id,Warnings,type,name,values,prefix,postfix,Usage Count,User Addable,Template Name,Template Id
checkpoint-status,,,checkpoint,Installed as per Alta drawings supplied and manufacturer's requirements,,,,,,,
,,,,,,,,,,,
checklist-flat,,,checklist,Pre-Fit Off Checklist,,,,,Yes,Pre-Fit Off Checklist,4f6dc019-0f79-43c1-962e-1adece21bdb8
checkpoint-status,,,checkpoint,Confirm structure is in accordance to the details provided,,,,,,,
label,f33b5857-8198-41c5-971a-8ab0ef42c8f7,,note,If FAILED add brief explanation in comments and click below to email PM,,,,,,,
holdpoint,,,signoff,EMAIL PM,,,,,,,
checkpoint-status,,,checkpoint,Plinths/ bases/post installed in accordance with details provided,,,,,,,
checkpoint-status,,,checkpoint,Photos taken,,,,,,,
,,,,,,,,,,,
checklist-flat,,,checklist,Fit Off Checklist - Miscellaneous Item,,,,,Yes,Fit Off Checklist - Miscellaneous Item,62982871-049c-43b5-a388-49a0dfeacf69
checkpoint-status,,,checkpoint,Confirm the structure is in accordance with the details supplied by Alta,,,,,,,
label,31d45639-4a4a-4893-9d3e-5407e3a8b1f5,,note,If FAILED add brief explanation in comments and click below to email PM,,,,,,,
holdpoint,,,signoff,EMAIL PM,,,,,,,
checkpoint-status,,,checkpoint,Photos taken of installed item,,,,,,,
checkpoint-status,,,checkpoint,Installed as per Alta drawings supplied and manufacturer's requirements,,,,,,,
,,,,,,,,,,,
checklist-flat,,,checklist,Rail Checklist,,,,,Yes,Rail Checklist,781287aa-3331-43a3-bfcc-1c03388c81e7
checkpoint-status,,,checkpoint,Confirm the structure is in accordance with the details supplied by Alta,,,,,,,
label,e8290b74-d9f4-4fff-8ae6-12b9cea20415,,note,If FAILED add brief explanation in comments and click below to email PM,,,,,,,
holdpoint,,,signoff,EMAIL PM,,,,,,,
checkpoint-status,,,checkpoint,Photo taken of Engraved Line Plate / ID Tag,,,,,,,
checkpoint-status,,,checkpoint,Video taken of system,,,,,,,
checkpoint-status,,,checkpoint,Description input of location / person Rail systems shuttle left with,,,,,,,
text,ca58e151-497c-4575-8066-88012502f631,,textbox,Location / Person:,,,,,,,
checkpoint-status,,,checkpoint,Installed as per Alta drawings supplied and manufacturer's requirements,,,,,,,
,,,,,,,,,,,
checklist-flat,,,checklist,Fit Off Checklist - Anchor,,,,,Yes,Fit Off Checklist - Anchor,be12051a-f461-4bf9-8c0d-8a6e9f8b5937
checkpoint-status,,,checkpoint,Confirm the structure is in accordance with the details supplied by Alta,,,,,,,
label,10b13284-475d-4dd5-8ace-bbc47a64d07b,,note,If FAILED add brief explanation in comments and click below to email PM,,,,,,,
holdpoint,,,signoff,EMAIL PM,,,,,,,
checkpoint-status,,,checkpoint,Required number of photo(s) taken of installed anchor(s),,,,,,,
select,075e8ef5-42fb-423c-9690-730db3d03787,,dropdown,Anchor Type,"FROG 1 photo req,L4543 2 photos req,L4544 3 photos req,L4550 2 photos req,L4551 2 photos req,L4552 2 photos req,M16 Chemset 2 photos req,M16 Through BOLT 2 photos req,SAFETOR 3 photos req,Spiratech 1 photo req",,,,,,
checkpoint-status,,,checkpoint,Installed as per Alta drawings supplied and manufacturer's requirements,,,,,,,
,,,,,,,,,,,
checklist-flat,,,checklist,Practical Completion,,,,,Yes,Practical Completion,c11a0fd2-4213-4908-b978-df06a5fb1c8f
checkpoint-no-status,,,checkpoint,System installed and ready for review from Project Manager.,,,,,,,
holdpoint,,,signoff,Request Review from PM,,,,,,,
checkpoint-status,,,checkpoint,"Project Manager has reviewed, checked and approved system.",,,,,,,
checkpoint-status,,,checkpoint,PM to send to Alta admin to close out and archive,,,,,,,
,,,,,,,,,,,
checklist-flat,,,checklist,Fit Off Checklist - Ladder System,,,,,Yes,Fit Off Checklist - Ladder System,e4d736ca-75c5-4247-83d2-2f9430c308ed
checkpoint-status,,,checkpoint,Installed to manufacturer or Alta Installation instructions ,,,,,,,
checkpoint-status,,,checkpoint,Installed as per AS1657:2018,,,,,,,
checkpoint-status,,,checkpoint,All fixings secure,,,,,,,
checkpoint-status,,,checkpoint,Top step of ladder flush with either walk-off kit or building edge,,,,,,,
checkpoint-status,,,checkpoint,No unsealed penetrations to the roof,,,,,,,
checkpoint-status,,,checkpoint,"If caged, cage start between 2m and 2.2m from ground level?",,,,,,,
checkpoint-status,,,checkpoint,"If ladder is above 3.5m, does it contain a cage?",,,,,,,
checkpoint-status,,,checkpoint,"If ladder is above 6m, does it have a mid-way platform?",,,,,,,
checkpoint-status,,,checkpoint,Photo uploaded of clean work area ,,,,,,,
label,27ba80a5-f8a7-5ce5-b040-e8cca6d0b78e,,note,1 photo required,,,,,,,
checkpoint-status,,,checkpoint,Video taken ,,,,,,,
label,09a44681-2c5a-5db4-86ad-fbfd13f5e542,,note,1 photo required,,,,,,,
