type,name,values,prefix,postfix,usage count,user addable,template name,,
checkpoint,Neutrals - Correct terminal and number,,,,,,,,
checkpoint,Bend Radius as per AS 3000,,,,,,,,
checkpoint,Correctly Labelled,,,,,,,,
section,Testing (as per QA_FRM_005_Final Installation Test Sheet),,,,,,,,
checkpoint,3 ø Board @ 1000V,,,,,,,,
checkpoint,1 ø Board @ 500V,,,,,,,,
checkpoint,Point to Point - Control Circuits,,,,,,,,
checkpoint,Correct Operation of Control Circuits,,,,,,,,
section,Cabinet,,,,,,,,
checkpoint,Correct Finish,,,,,,,,
checkpoint,Correct Size,,,,,,,,
checkpoint,Clean & damage free,,,,,,,,
,,,,,,,,,
checklist,QA_TEM_014_Cable Terminations,,,,,,,,
section,Details,,,,,,,,
checkpoint,Correct type and size gland ,,,,,,,,
checkpoint,Gland properly and securely fitted ,,,,,,,,
checkpoint,Correct cable identification ,,,,,,,,
checkpoint,Correct core identification ,,,,,,,,
checkpoint,Cores loomed properly ,,,,,,,,
checkpoint,Cores on correct terminals ,,,,,,,,
checkpoint,Terminals properly tensioned ,,,,,,,,
checkpoint,Cores correctly lugged ,,,,,,,,
checkpoint,Lugs correctly insulated ,,,,,,,,
checkpoint,Adequate clearances ,,,,,,,,
,,,,,,,,,
checklist,QA_TEM_015_Accessories Installation,,,,,,,,
section,Details,,,,,,,,
checkpoint,Accessories are the correct type ,,,,,,,,
checkpoint,Accessories are located in the correct position ,,,,,,,,
checkpoint,Accessories are securely fitted ,,,,,,,,
checkpoint,Accessories are fitted in accordance with manufacturers recommendation ,,,,,,,,
checkpoint,Accessories are plumb & level parallel,,,,,,,,
checkpoint,Accessories are sealed correctly,,,,,,,,
,,,,,,,,,
checklist,QA_TEM_016_Light Fitting Installation,,,,,,,,
section,Details,,,,,,,,
checkpoint,Fitting/s are the correct type ,,,,,,,,
checkpoint,Fitting/s are located in the correct position ,,,,,,,,
checkpoint,Fitting/s are securely fitted ,,,,,,,,
checkpoint,Fitting/s are fitted with correct lamps ,,,,,,,,
checkpoint,Fitting/s accessories fitted in accordance with manufacturers recommendation ,,,,,,,,
checkpoint,Fitting/s are damage free,,,,,,,,
checkpoint,Fittings/s have correct termination,,,,,,,,
,,,,,,,,,
checklist,QA_TEM_017_Fire Sealing,,,,,,,,
section,Details,,,,,,,,
checkpoint,Covers are 1.6mm minimum galvanised sheet metal,,,,,,,,
checkpoint,Fire proof material is in place to comply with AS 3000 & the Building Act,,,,,,,,
checkpoint,Plastic grommet is around metal edges bearing against cable,,,,,,,,
checkpoint,Sheet metal covers are painted to match surrounds,,,,,,,,
checkpoint,Proprietary fire barriers to comply with the Building Act in lieu of above,,,,,,,,
,,,,,,,,,
checklist,QA_TEM_018_LCP's & Field Devices,,,,,,,,
section,Details,,,,,,,,
checkpoint,Installation/s are the correct type,,,,,,,,
checkpoint,Installation/s are located in the correct position,,,,,,,,
checkpoint,Installation/s are properly secured,,,,,,,,
checkpoint,Installation/s are correctly labelled or identified,,,,,,,,
checkpoint,Installation/s are assembled correctly,,,,,,,,
checkpoint,Check all functions for correct operation,,,,,,,,
checkpoint,Check that the support stand or bracket is ,,,,,,,,
bool,The correct type,,,,,,,,
bool,Properly secured,,,,,,,,
checkpoint,"Check that all unused entries have been properly sealed against ingress of dust, solids, or liquids",,,,,,,,
checkpoint,Confirm that the whole unit/s has been installed in a workmanlike manner,,,,,,,,
,,,,,,,,,
checklist,QA_TEM_022_Control Cables,,,,,,,,
section,Details,,,,,,,,
checkpoint,Type and configuration is as specified,,,,,,,,
checkpoint,has correct origin and destination,,,,,,,,
checkpoint,has correct number of cores,,,,,,,,
checkpoint,cores are of correct Cross Sectional Area,,,,,,,,
checkpoint,follows the correct route,,,,,,,,
checkpoint,meets minimum bending radius requirements,,,,,,,,
checkpoint,is clear of heat sources,,,,,,,,
checkpoint,is clear of power cables,,,,,,,,
checkpoint,is secured as specified,,,,,,,,
checkpoint,is installed in a neat and orderly manner,,,,,,,,
checkpoint,is routed to minimise crossovers,,,,,,,,
checkpoint,mechanical protection is correct,,,,,,,,
checkpoint,inter cable spacing/segregation is correct,,,,,,,,
checkpoint,cable is correctly supported,,,,,,,,
checkpoint,cable marked with cable number,,,,,,,,
,,,,,,,,,
checklist,QA_TEM_023_Emergency & Exit Lighting,,,,,,,,
section,Details,,,,,,,,
checkpoint,Fitting/s are the correct type ,,,,,,,,
checkpoint,Fitting/s are located in the correct position ,,,,,,,,
checkpoint,Fitting/s are securely fitted ,,,,,,,,
checkpoint,Fitting/s are fitted with correct lamps ,,,,,,,,
checkpoint,Fitting/s accessories fitted in accordance with manufacturers recommendation ,,,,,,,,
checkpoint,Fitting/s are compliant with specification,,,,,,,,
checkpoint,Fitting/s are correctly identified,,,,,,,,
checkpoint,Fittings/s are tested to AS 2293 Emergency escape lighting and exit signs for buildings,,,,,,,,
checkpoint,Log book is completed and copy on-site,,,,,,,,
checkpoint,Log book ID number and as-installed drawing/s match,,,,,,,,
checkpoint,Exit sign/s visible,,,,,,,,
checkpoint,correct operation,,,,,,,,
,,,,,,,,,
checklist,QA_TEM_025_Data & Communications Cabling,,,,,,,,
section,Details,,,,,,,,
checkpoint,Check that cable to be installed matches Job Spec Requirement ie. Brand and Class,,,,,,,,
checkpoint,Check that all cable pathways comply with ACA and Vendor requirements,,,,,,,,
checkpoint,"Install cables, making sure of all strain and bend radius requirements, label cables correctly",,,,,,,,
checkpoint,Bundle sizes to be checked to Specification and number of cables not exceeded,,,,,,,,
checkpoint,Cables to be tied in with Velcro as per specified distance between ties,,,,,,,,
checkpoint,All Clearances between power and other services to be maintained as per requirements,,,,,,,,
checkpoint,"When cable is installed into wall cavity, Corro should be used to maintain support and bend radius",,,,,,,,
checkpoint,Corrugated conduit to be extended to outlet position if segregation is required from power in same cavity,,,,,,,,
checkpoint,Sort cables into correct Patch Panel Groups for looming into Data Cabinet/Frame,,,,,,,,
checkpoint,Loom cables into Data Cabinet being sure that they are supported properly and bend radius is correct,,,,,,,,
checkpoint,Terminate cables on Patch Panels/frames adhering to all regulations for the particular cable and Vendor,,,,,,,,
checkpoint,Label all Patch panels and Racks as required,,,,,,,,
checkpoint,Check position of outlets on Architectural plans if available,,,,,,,,
checkpoint,Terminate cables in the field as per regulations and Vendor requirements,,,,,,,,
checkpoint,Label all field outlets correctly,,,,,,,,
checkpoint,Test Cables to the relevant standards and Vendor requirements,,,,,,,,
checkpoint,"Fill in record books if required, Check asbuilt plans and modify if necessary",,,,,,,,
checkpoint,Supply test results and as-installed drawing/s,,,,,,,,
,,,,,,,,,
checklist,QA_TEM_030_Security Inspection,,,,,,,,
section,Details,,,,,,,,
checkpoint,"Check TDCs for correct type (T), position (P), clearances (C), & attachment (A):",,,,,,,,
bool,T,,,,,,,,
bool,P,,,,,,,,
bool,C,,,,,,,,
bool,A,,,,,,,,
checkpoint,"Check Expanders for correct type (T), position (P), clearances (C), & attachment (A):",,,,,,,,
bool,T,,,,,,,,
bool,P,,,,,,,,
bool,C,,,,,,,,
bool,A,,,,,,,,
checkpoint,"Check Main Panels for correct type (T), position (P), clearances (C), & attachment (A):",,,,,,,,
bool,T,,,,,,,,
bool,P,,,,,,,,
bool,C,,,,,,,,
bool,A,,,,,,,,
checkpoint,"Check Electric Locks for correct type (T), position (P), clearances (C), & attachment (A):",,,,,,,,
bool,T,,,,,,,,
bool,P,,,,,,,,
bool,C,,,,,,,,
bool,A,,,,,,,,
checkpoint,"Check Proximity Points for correct type (T), position (P), clearances (C), & attachment (A):",,,,,,,,
bool,T,,,,,,,,
bool,P,,,,,,,,
bool,C,,,,,,,,
bool,A,,,,,,,,
checkpoint,"Check Single Door Controllers for DOTL (D), Forced Doors (F), Prox operation (P), & Lock activation (L):",,,,,,,,
bool,D,,,,,,,,
bool,F,,,,,,,,
bool,P,,,,,,,,
bool,L,,,,,,,,
checkpoint,"Check Two Door Controllers for DOTL (D), Forced Doors (F), Prox operation (P), & Lock activation (L):",,,,,,,,
bool,D,,,,,,,,
bool,F,,,,,,,,
bool,P,,,,,,,,
bool,L,,,,,,,,
checkpoint,"Check Four Door Controllers for DOTL (D), Forced Doors (F), Prox operation (P), & Lock activation (L):",,,,,,,,
bool,D,,,,,,,,
bool,F,,,,,,,,
bool,P,,,,,,,,
bool,L,,,,,,,,
checkpoint,"Check Active Panels Timezones (T), Holidays (H), Auxilleries (AU), Automation (A):",,,,,,,,
bool,T,,,,,,,,
bool,H,,,,,,,,
bool,AU,,,,,,,,
bool,A,,,,,,,,
checkpoint,"Check Single Door Controllers Timezones (T), Holidays (H), Auxilleries (AU), Automation (A):",,,,,,,,
bool,T,,,,,,,,
bool,H,,,,,,,,
bool,AU,,,,,,,,
bool,A,,,,,,,,
checkpoint,"Check Two Door Controllers Timezones (T), Holidays (H), Auxilleries (AU), Automation (A):",,,,,,,,
bool,T,,,,,,,,
bool,H,,,,,,,,
bool,AU,,,,,,,,
bool,A,,,,,,,,
checkpoint,"Check Four Door Controllers Timezones (T), Holidays (H), Auxilleries (AU), Automation (A):",,,,,,,,
bool,T,,,,,,,,
bool,H,,,,,,,,
bool,AU,,,,,,,,
bool,A,,,,,,,,
checkpoint,Check activation of Door Reed Switches,,,,,,,,
checkpoint,Check activation of Intruder Detectors,,,,,,,,
checkpoint,"Check that all cables are the correct type, size, configuration, length & quantity",,,,,,,,
checkpoint,Visually check all terminations for correct colour codes and acceptable looming,,,,,,,,
,,,,,,,,,
checklist,QA_TEM_033_Control Cable Point to Point Testing,,,,,,,,
section,Details,,,,,,,,
checkpoint,Continuity test of each & every individual core,,,,,,,,
text,Earth,,,,,,,,
text,1,,,,,,,,
text,2,,,,,,,,
text,3,,,,,,,,
text,4,,,,,,,,
text,5,,,,,,,,
text,6,,,,,,,,
text,7,,,,,,,,
text,8,,,,,,,,
text,9,,,,,,,,
text,10,,,,,,,,
text,11,,,,,,,,
text,12,,,,,,,,
text,13,,,,,,,,
text,14,,,,,,,,
text,15,,,,,,,,
text,16,,,,,,,,
text,17,,,,,,,,
text,18,,,,,,,,
text,19,,,,,,,,
text,20,,,,,,,,
,,,,,,,,,
checklist,QA_TEM_035_Multi-Core Point to Point Testing,,,,,,,,
section,Details,,,,,,,,
checkpoint,Continuity test of every core,,,,,,,,
text,Earth,,,,,,,,
text,Core 1,,,,,,,,
text,Core 2,,,,,,,,
text,Core 3,,,,,,,,
text,Core 4,,,,,,,,
text,Core 5,,,,,,,,
text,Core 6,,,,,,,,
text,Core 7,,,,,,,,
text,Core 8,,,,,,,,
text,Core 9,,,,,,,,
text,Core 10,,,,,,,,
text,Core 11,,,,,,,,
text,Core 12,,,,,,,,
text,Core 13,,,,,,,,
text,Core 14,,,,,,,,
text,Core 15,,,,,,,,
text,Core 16,,,,,,,,
text,Core 17,,,,,,,,
text,Core 18,,,,,,,,
text,Core 19,,,,,,,,
text,Core 20,,,,,,,,
text,Core 21,,,,,,,,
text,Core 22,,,,,,,,
text,Core 23,,,,,,,,
text,Core 24,,,,,,,,
text,Core 25,,,,,,,,
,,,,,,,,,
checklist,QA_TEM_036_Power Cable Point to Point Testing,,,,,,,,
section,Details,,,,,,,,
checkpoint,Continuity test of each & every individual core,,,,,,,,
text,Earth 1,,,,,,,,
text,Earth 2,,,,,,,,
text,Earth 3,,,,,,,,
text,Screen,,,,,,,,
text,Neutral,,,,,,,,
text,Phase A,,,,,,,,
text,Phase B,,,,,,,,
text,Phase C,,,,,,,,
,,,,,,,,,
checklist,QA_TEM_037_Install Field Instruments,,,,,,,,
section,Check that all Instruments are:,,,,,,,,
checkpoint,The correct type,,,,,,,,
checkpoint,Located in the correct position,,,,,,,,
checkpoint,Properly secured,,,,,,,,
checkpoint,Correctly labelled or identified,,,,,,,,
checkpoint,Check that the support stand or bracket is:,,,,,,,,
bool,The correct type,,,,,,,,
bool,Properly secured,,,,,,,,
section,Check that the instrument air is:,,,,,,,,
checkpoint,Connected correctly to the instrument,,,,,,,,
checkpoint,Connected correctly to its supply point,,,,,,,,
checkpoint,Adequately secured along its length,,,,,,,,
checkpoint,"Check that all unused entries have been properly sealed against the ingress of dust, solids, or liquids",,,,,,,,
checkpoint,Confirm that the whole unit has been installed in a workmanlike manner,,,,,,,,
,,,,,,,,,
checklist,QA_TEM_040_Multi-Core Cable Commissioning,,,,,,,,
section,Cable Install,,,,,,,,
checkpoint,"Type, configuration, number of cores & cross sectional area is as specified",,,,,,,,
checkpoint,Cable has correct origin and destination & follows the correct route,,,,,,,,
checkpoint,Meets minimum bending radius requirements with minimal crossovers,,,,,,,,
checkpoint,Is clear of heat sources with mechanical protection fitted if required,,,,,,,,
checkpoint,Is secured properly & correctly supported as specified,,,,,,,,
checkpoint,Is installed in a neat & orderly manner with inter cable spacing/segregation,,,,,,,,
section,"Origin Termination, Location",,,,,,,,
checkpoint,"Gland is correct type & size, & also fitted & secured properly",,,,,,,,
checkpoint,Cable numbers fitted correctly & securely,,,,,,,,
checkpoint,Cores loomed neatly with correct identification,,,,,,,,
checkpoint,Cores in the correct terminals & correctly tensioned,,,,,,,,
checkpoint,Cores correctly lugged & insulated,,,,,,,,
section,"Destination Termination, Location",,,,,,,,
checkpoint,"Gland is correct type & size, & also fitted & secured properly",,,,,,,,
checkpoint,Cable numbers fitted correctly & securely,,,,,,,,
checkpoint,Cores loomed neatly with correct identification,,,,,,,,
checkpoint,Cores in the correct terminals & correctly tensioned,,,,,,,,
checkpoint,Cores correctly lugged & insulated,,,,,,,,
section,Testing,,,,,,,,
checkpoint,"Point to Point, Continuity test of each core",,,,,,,,
bool,Earth,,,,,,,,
bool,Core 1,,,,,,,,
bool,Core 2,,,,,,,,
bool,Core 3,,,,,,,,
bool,Core 4,,,,,,,,
bool,Core 5,,,,,,,,
bool,Core 6,,,,,,,,
bool,Core 7,,,,,,,,
bool,Core 8,,,,,,,,
bool,Core 9,,,,,,,,
bool,Core 11,,,,,,,,
bool,Core 12,,,,,,,,
bool,Core 13,,,,,,,,
bool,Core 14,,,,,,,,
bool,Core 15,,,,,,,,
bool,Core 16,,,,,,,,
bool,Core 17,,,,,,,,
bool,Core 18,,,,,,,,
bool,Core 19,,,,,,,,
bool,Core 20,,,,,,,,
,,,,,,,,,
checklist,QA_TEM_063_Construction Distribution Boards,,,,,,,,
section,Details,,,,,,,,
checkpoint,AS/NZS 3012:2019 - 2.3.1.1 - The distribution board is legibly and indelibly marked to identify the source of supply from which it originates. (min 6mm letters),,,,,,,,
checkpoint,AS/NZS 3012:2019 - 2.3.1.1 - The distribution board shall be readily accessible and protected from damage.,,,,,,,,
checkpoint,AS/NZS 3012:2019 - 2.3.1.2 - The distribution board shall be positioned in a manner that eliminates the need for leads to be run between levels.,,,,,,,,
checkpoint,AS/NZS 3012:2019 - 2.3.2.1 (a & b) - The distribution board is of robust construction with a minimum IP 23 rating.,,,,,,,,
checkpoint,"AS/NZS 3012:2019 - 2.3.2.1 (c) - Live parts are eﬀectively protected at all times against contact by personnel operating equipment located on the distribution board, including the connection or disconnection of plugs to socket-outlets.",,,,,,,,
checkpoint,"AS/NZS 3012:2019 - 2.3.2.1 (c) - All penetrations are closed oﬀ, with propriety fittings, i.e. bungs & lock rings for unused penetrations and pole fillers for unused circuit breaker poles.",,,,,,,,
checkpoint,AS/NZS 3012:2019 - 2.3.2.1 (d) - An insulated tie bar is fitted for extension leads to prevent strain on socket/outlets.,,,,,,,,
checkpoint,AS/NZS 3012:2019 - 2.3.2.1 (e) (i) - The door or lid requires the use of tool for removal.,,,,,,,,
checkpoint,AS/NZS 3012:2019 - 2.3.2.1 (e) (ii) - The door or lid is fitted with a facility for locking.,,,,,,,,
checkpoint,AS/NZS 3012:2019 - 2.3.2.1 (e) (iii) - The door or lid shall be fitted with means of retention in the open position.,,,,,,,,
checkpoint,AS/NZS 3012:2019 - 2.3.2.1 (e) (iv) - The door or lid shall not damage leads and allow the safe entry of leads.,,,,,,,,
checkpoint,"AS/NZS 3012:2019 - 2.3.2.1 (e) (v) - A clearly visible and legible sign shall be fixed on the external surface. ""KEEP CLOSED - RUN ALL LEADS THROUGH BOTTOM""",,,,,,,,
checkpoint,"AS/NZS 3012:2019 - 2.3.2.1 (f) - Distribution board is clearly labelled to distinguish one board from another. (by means of numbers, letters or both)",,,,,,,,
checkpoint,AS/NZS 3012:2019 - 2.3.2.1 (g) - Switchboards is marked in accordance with appendix C to indicate presence of live parts.,,,,,,,,
checkpoint,"An electric shock risk sign is displayed in locations where additional attention is required in the removal of covers, e.g. covers for switchboards or cable junctions.",,,,,,,,
checkpoint,"A danger sign with an additional message indicating the presence of live parts within, is conspicuously displayed on the enclosure.",,,,,,,,
checkpoint,"AS/NZS 3012:2019 - 2.3.3 - Distribution board is securely fixed in position, attached to a pole, post, wall, floor. (if it is not fixed down for any reason the board should not be in service)",,,,,,,,
,,,,,,,,,
checklist,QA_TEM_041_Power Cable Commissioning,,,,,,,,
section,Cable Install,,,,,,,,
checkpoint,"Confirm cable type, configuration, number of cores & cross sectional area is as specified",,,,,,,,
checkpoint,Confirm cable has correct origin and destination & follows the correct route,,,,,,,,
checkpoint,Confirm cable meets minimum bending radius requirements with minimal crossovers,,,,,,,,
checkpoint,Confirm cable is clear of heat sources with mechanical protection fitted if required,,,,,,,,
checkpoint,Confirm cable is secured properly & correctly supported as specified,,,,,,,,
checkpoint,Confirm cable is installed in a neat & orderly manner with inter cable spacing/segregation,,,,,,,,
section,Origin Termination / Location,,,,,,,,
checkpoint,"Confirm gland is correct type & size, & also fitted & secured properly",,,,,,,,
checkpoint,Confirm cable numbers fitted correctly & securely,,,,,,,,
checkpoint,Confirm cores loomed neatly with correct identification,,,,,,,,
checkpoint,Confirm cores in the correct terminals & correctly tensioned,,,,,,,,
checkpoint,Confirm cores correctly lugged & insulated,,,,,,,,
section,Origin Termination / Location,,,,,,,,
checkpoint,"Confirm gland is correct type & size, & also fitted & secured properly",,,,,,,,
checkpoint,Confirm cable numbers fitted correctly & securely,,,,,,,,
checkpoint,Confirm cores loomed neatly with correct identification,,,,,,,,
checkpoint,Confirm cores in the correct terminals & correctly tensioned,,,,,,,,
checkpoint,Confirm cores correctly lugged & insulated,,,,,,,,
section,Testing,,,,,,,,
checkpoint,Point to point / Continuity of each core,,,,,,,,
bool,Earth,,,,,,,,
bool,Red,,,,,,,,
bool,White,,,,,,,,
bool,Blue,,,,,,,,
bool,Black,,,,,,,,
checkpoint,Insulation Resistance Test (results recorded on QA_FRM_005_Final Installation Test Sheet),,,,,,,,
,,,,,,,,,
checklist,Final Installation Checklist,,,,,,,,
section,Details,,,,,,,,
checkpoint,Fit Off documentation reviewed and circuits ready for testing,,,,,,,,
signoff,Add Signature / Request Sign Off,,,,,,,,
,,,,,,,,,
checklist,QA_TEM_005_Underground Conduit Installation,,,,,,,,
section,Details,,,,,,,,
checkpoint,"Conduits are the correct type, configuration, size, quantity split and fill out",,,,,,,,
checkpoint,Conduits are the correct depth & following the correct route,,,,,,,,
checkpoint,Conduits are correctly joined,,,,,,,,
checkpoint,Layer of clean fill,,,,,,,,
checkpoint,Seal pit around conduits,,,,,,,,
checkpoint,As Built drawings completed,,,,,,,,
checkpoint,Cleaned rodded and roped,,,,,,,,
,,,,,,,,,
checklist,QA_TEM_007_Cast in Conduit Installation,,,,,,,,
section,Details,,,,,,,,
checkpoint,"Conduits are the correct type, size and quantity",,,,,,,,
checkpoint,Conduits are following the correct route,,,,,,,,
checkpoint,Conduits are correctly joined,,,,,,,,
checkpoint,Condutis are tied in,,,,,,,,
checkpoint,Correct concrete cover installed,,,,,,,,
,,,,,,,,,
checklist,QA_TEM_020(QR)_Lighting & CCTV Poles,,,,,,,,
section,IN-GROUND BASES (Before concrete pour),,,,,,,,
checkpoint,Check that the excavation:,,,,,,,,
tickbox,Is in the correct location,,,,,,,,
tickbox,"Has the correct length, breadth, depth",,,,,,,,
tickbox,"Check that the re-inforcing materials are the correct type, size & quantity",,,,,,,,
tickbox,Check that the rag-bolt assembly is correct type and properly positioned/orientation,,,,,,,,
section,LIGHTING POLES,,,,,,,,
checkpoint,Check that the lighting pole is:,,,,,,,,
tickbox,In the correct location/orientation height,,,,,,,,
tickbox,"The correct type, size and colour",,,,,,,,
tickbox,Secured/sealed correctly,,,,,,,,
checkpoint,Check that the luminaire is:,,,,,,,,
tickbox,The correct type and size,,,,,,,,
tickbox,Secured properly,,,,,,,,
tickbox,Focussed as required,,,,,,,,
tickbox,Confirm that the assembly has been installed in a workmanlike manner,,,,,,,,
tickbox,Additional accessories installed correctly,,,,,,,,
section,CCTV POLES,,,,,,,,
