Rich Type,Id,Warnings,type,name,values,prefix,postfix,Usage Count,User Addable,Template Name,Template Id
checkpoint-status,,,checkpoint,Cores correctly lugged & insulated,,,,,,,
checkpoint-group,,,section,"Destination Termination, Location",,,,,,,
checkpoint-status,,,checkpoint,"Gland is correct type & size, & also fitted & secured properly",,,,,,,
checkpoint-status,,,checkpoint,Cable numbers fitted correctly & securely,,,,,,,
checkpoint-status,,,checkpoint,Cores loomed neatly with correct identification,,,,,,,
checkpoint-status,,,checkpoint,Cores in the correct terminals & correctly tensioned,,,,,,,
checkpoint-status,,,checkpoint,Cores correctly lugged & insulated,,,,,,,
checkpoint-group,,,section,Testing,,,,,,,
checkpoint-status,,,checkpoint,"Point to Point, Continuity test of each core",,,,,,,
boolean,3df287dc-0b58-5ba1-b7aa-0f86f20ea797,,tickbox,Earth,,,,,,,
boolean,61a2dadc-ceb4-572d-8417-fcd6227102b6,,tickbox,Core 1,,,,,,,
boolean,cf0ac430-fc75-5729-ae55-a29579a8878a,,tickbox,Core 2,,,,,,,
boolean,09135cd7-1b24-54f6-ab5e-01216048beff,,tickbox,Core 3,,,,,,,
boolean,1a6f850b-a306-512e-adf8-ca9918d68651,,tickbox,Core 4,,,,,,,
boolean,2c40d9d4-2d70-55cc-8616-54f9cf8c5cc2,,tickbox,Core 5,,,,,,,
boolean,cfdc9299-fc6f-5a3c-9ecc-3a2dff3b391d,,tickbox,Core 6,,,,,,,
boolean,3db157fe-69c8-5e8a-9cb0-d8e9d1933b3e,,tickbox,Core 7,,,,,,,
boolean,33fec8e3-e5a3-51cf-9b60-a89695dbc1b4,,tickbox,Core 8,,,,,,,
boolean,0e947a71-0586-5a92-a0a0-1285d12df27e,,tickbox,Core 9,,,,,,,
boolean,2bfec5ca-75be-53b9-b3cc-8b603c3f7254,,tickbox,Core 11,,,,,,,
boolean,816e11cb-c113-572f-ad59-31ce2c0b8b1f,,tickbox,Core 12,,,,,,,
boolean,03b43518-eb68-5191-973b-4a7541ba4763,,tickbox,Core 13,,,,,,,
boolean,d6ff9b70-282d-5b22-ac3b-f065df5a26b7,,tickbox,Core 14,,,,,,,
boolean,90a944d0-e17d-5981-880b-75731a351286,,tickbox,Core 15,,,,,,,
boolean,529ebad8-b4c4-57d2-af7c-6d37cd438887,,tickbox,Core 16,,,,,,,
boolean,3e9df77d-e0c2-5821-955f-42012b145f0d,,tickbox,Core 17,,,,,,,
boolean,c1498b11-a690-5a05-92dc-ea8af4c5b07f,,tickbox,Core 18,,,,,,,
boolean,f7417fc9-b5ad-5b7c-9195-ccbc7e213ec3,,tickbox,Core 19,,,,,,,
boolean,0062277c-6174-58d4-8903-53b0de8b907f,,tickbox,Core 20,,,,,,,
,,,,,,,,,,,
checklist-sectioned,,,checklist,Underground Conduit Installation,,,,,Yes,QA_TEM_005_Underground Conduit Installation,187d5b05-178c-4f48-9e4f-05ffc2da391d
checkpoint-group,,,section,Details,,,,,,,
checkpoint-status,,,checkpoint,"Conduits are the correct type, configuration, size, quantity split and fill out",,,,,,,
checkpoint-status,,,checkpoint,Conduits are the correct depth & following the correct route,,,,,,,
checkpoint-status,,,checkpoint,Conduits are correctly joined,,,,,,,
checkpoint-status,,,checkpoint,Layer of clean fill,,,,,,,
checkpoint-status,,,checkpoint,Seal pit around conduits,,,,,,,
checkpoint-status,,,checkpoint,As Built drawings completed,,,,,,,
checkpoint-status,,,checkpoint,Cleaned rodded and roped,,,,,,,
,,,,,,,,,,,
checklist-sectioned,,,checklist,Room Body Protection Checklist,,,,,Yes,QA_TEM_080_Room Body Protection Checklist,19dbb7c7-014b-419b-82a6-94aa3950c353
checkpoint-group,,,section,Room Body Protection Checklist details,,,,,,,
checkpoint-status,,,checkpoint,Details,,,,,,,
text,de53c347-67f7-57b9-89f5-1ec884344113,,textbox,Room #,,,,,,,
text,ea5f44db-b835-5093-911d-44ae1e31843f,,textbox,Drawing Reference,,,,,,,
text,064b7514-e1ce-5400-8242-708db5862cc4,,textbox,Drawing Revision,,,,,,,
button,e80139f7-0b04-56f1-a2fc-9f4806af9862,,button,Activity,"Rough In, Fit Off",,,,,,
checkpoint-group,,,section,Item #1,,,,,,,
checkpoint-status,,,checkpoint,Light Switch installed,,,,,,,
checkpoint-status,,,checkpoint,Installed at correct RL,,,,,,,
checkpoint-status,,,checkpoint,Installed in compliance with architectural drawing/s,,,,,,,
checkpoint-status,,,checkpoint,Installed in compliance with AS/NZS 3003,,,,,,,
checkpoint-status,,,checkpoint,Item #2,,,,,,,
checkpoint-status,,,checkpoint,RCD installed,,,,,,,
checkpoint-status,,,checkpoint,Installed at correct RL,,,,,,,
checkpoint-status,,,checkpoint,Installed in compliance with architectural drawing/s,,,,,,,
checkpoint-status,,,checkpoint,Installed in compliance with AS/NZS 3003,,,,,,,
checkpoint-status,,,checkpoint,Item #3,,,,,,,
checkpoint-status,,,checkpoint,Socket-outlet installed in ceiling,,,,,,,
checkpoint-status,,,checkpoint,Installed at correct RL,,,,,,,
checkpoint-status,,,checkpoint,Installed in compliance with architectural drawing/s,,,,,,,
checkpoint-status,,,checkpoint,Installed in compliance with AS/NZS 3003,,,,,,,
checkpoint-status,,,checkpoint,Item #4,,,,,,,
checkpoint-status,,,checkpoint,Normal Supply Socket-outlet (White) installed,,,,,,,
checkpoint-status,,,checkpoint,Installed at correct RL,,,,,,,
checkpoint-status,,,checkpoint,Installed in compliance with architectural drawing/s,,,,,,,
checkpoint-status,,,checkpoint,Installed in compliance with AS/NZS 3003,,,,,,,
checkpoint-group,,,section,Item #5,,,,,,,
checkpoint-status,,,checkpoint,Essential Supply Socket-outlet (Red) installed,,,,,,,
checkpoint-status,,,checkpoint,Installed at correct RL,,,,,,,
checkpoint-status,,,checkpoint,Installed in compliance with architectural drawing/s,,,,,,,
checkpoint-status,,,checkpoint,Installed in compliance with AS/NZS 3003,,,,,,,
checkpoint-group,,,section,Item #6,,,,,,,
checkpoint-status,,,checkpoint,UPS Socket-outlet (Dark Blue) installed,,,,,,,
checkpoint-status,,,checkpoint,Installed at correct RL,,,,,,,
checkpoint-status,,,checkpoint,Installed in compliance with architectural drawing/s,,,,,,,
checkpoint-status,,,checkpoint,Installed in compliance with AS/NZS 3003,,,,,,,
checkpoint-group,,,section,Item #7,,,,,,,
checkpoint-status,,,checkpoint,“Cleaning Purposes Only” Socket-outlet (Beige) installed,,,,,,,
checkpoint-status,,,checkpoint,Installed at correct RL,,,,,,,
checkpoint-status,,,checkpoint,Installed in compliance with architectural drawing/s,,,,,,,
checkpoint-status,,,checkpoint,Installed in compliance with AS/NZS 3003,,,,,,,
checkpoint-group,,,section,Item #8,,,,,,,
checkpoint-status,,,checkpoint,Normal Supply Double Socket-outlet (White) installed,,,,,,,
checkpoint-status,,,checkpoint,Installed at correct RL,,,,,,,
checkpoint-status,,,checkpoint,Installed in compliance with architectural drawing/s,,,,,,,
checkpoint-status,,,checkpoint,Installed in compliance with AS/NZS 3003,,,,,,,
checkpoint-group,,,section,Item #9,,,,,,,
checkpoint-status,,,checkpoint,Essential Supply Double Socket-outlet (Red) installed,,,,,,,
checkpoint-status,,,checkpoint,Installed at correct RL,,,,,,,
checkpoint-status,,,checkpoint,Installed in compliance with architectural drawing/s,,,,,,,
checkpoint-status,,,checkpoint,Installed in compliance with AS/NZS 3003,,,,,,,
checkpoint-group,,,section,Item #10,,,,,,,
checkpoint-status,,,checkpoint,UPS Double Socket-outlet (Dark Blue) installed,,,,,,,
checkpoint-status,,,checkpoint,Installed at correct RL,,,,,,,
checkpoint-status,,,checkpoint,Installed in compliance with architectural drawing/s,,,,,,,
checkpoint-status,,,checkpoint,Installed in compliance with AS/NZS 3003,,,,,,,
checkpoint-group,,,section,Item #11,,,,,,,
checkpoint-status,,,checkpoint,Medical Services Panel installed,,,,,,,
checkpoint-status,,,checkpoint,Installed at correct RL,,,,,,,
checkpoint-status,,,checkpoint,Installed in compliance with architectural drawing/s,,,,,,,
checkpoint-status,,,checkpoint,Installed in compliance with AS/NZS 3003,,,,,,,
,,,,,,,,,,,
checklist-sectioned,,,checklist,Cable Support Prior to Cabling,,,,,Yes,QA_TEM_008_Cable Support Prior to Cabling,21f738f4-f6dd-4450-a1e4-1d8a9dca2167
checkpoint-group,,,section,Details,,,,,,,
checkpoint-status,,,checkpoint,Cable support has correct origin and destination,,,,,,,
checkpoint-status,,,checkpoint,Cable support follows correct route,,,,,,,
checkpoint-status,,,checkpoint,Cable support is correct type material and not damaged,,,,,,,
checkpoint-status,,,checkpoint,Cable support is correctly aligned,,,,,,,
checkpoint-status,,,checkpoint,Cable support has correct type/quantity supports,,,,,,,
checkpoint-status,,,checkpoint,Cable support is attached securely to supports,,,,,,,
checkpoint-status,,,checkpoint,Cable support has correct type and size of fittings,,,,,,,
checkpoint-status,,,checkpoint,Cable support is complete for the entirety of its length,,,,,,,
checkpoint-status,,,checkpoint,Cable support has correct segregation,,,,,,,
checkpoint-status,,,checkpoint,Cable support is earthed correctly,,,,,,,
,,,,,,,,,,,
checklist-sectioned,,,checklist,Mains & Submains Installation,,,,,Yes,QA_TEM_011_Mains & Submains Installation,24b04449-869f-41d4-b459-b44c81933477
checkpoint-group,,,section,Details,,,,,,,
checkpoint-status,,,checkpoint,Cable is in good condition and free from damage and defects,,,,,,,
checkpoint-status,,,checkpoint,Cable has correct origin and destination,,,,,,,
text,bc8b87a4-9db5-5166-bf7a-6ba52d1772a3,,textbox,Origin,,,,,,,
text,e02f7f1a-b639-5499-8edc-124b74da3f55,,textbox,Destination,,,,,,,
checkpoint-status,,,checkpoint,"Cable Type, Number of Cores, Size and Configuration is as specified",,,,,,,
text,0d4e1c64-38aa-59bc-8439-63615a00ae59,,textbox,Size (mm2),,,,,,,
text,37a507c7-52af-5eac-a9e8-634e2b777ebe,,textbox,Cores,,,,,,,
text,24fd6732-70b6-56ae-a85e-e39371b762a5,,textbox,Cable Type,,,,,,,
text,c3c02a24-f7df-5958-8343-45228d051fa7,,textbox,Earth Size (mm2),,,,,,,
text,0b7b0dbf-6622-5ad8-93a5-3c3360244c9d,,textbox,Cores,,,,,,,
text,71d81b48-038e-5257-b6a4-627288815f3b,,textbox,Cable Type,,,,,,,
checkpoint-status,,,checkpoint,Bending radius recommended by the cable manufacturer has been observed,,,,,,,
text,834ddba6-48a6-5396-b0cc-87a181872e43,,textbox,Bending Radius (mm),,,,,,,
label,a8a40611-a0e2-58d6-8b6c-3aa6189c4831,,note,"Where manufacturer’s information is not available, the following minimum internal radii may be considered suitable",,,,,,,
label,89072dae-2779-5f71-bf3b-f10dc1376810,,note,Unarmoured sheathed cables = 6 times the cable diameter,,,,,,,
label,fa8e5eb0-28fb-512f-bab2-24cf7f487c58,,note,Armoured sheathed cables = 12 times the cable diameter,,,,,,,
checkpoint-status,,,checkpoint,Cable follows the correct route,,,,,,,
checkpoint-status,,,checkpoint,Cable is clear of heat sources,,,,,,,
checkpoint-status,,,checkpoint,Cable is segregated from telecommunications cables by either a continuous barrier or separated by at least 50mm - AS/NZS 3000 Clause 3.9.8.4 (c).,,,,,,,
checkpoint-status,,,checkpoint,Cable is secured and mechanically protected (where required).,,,,,,,
checkpoint-status,,,checkpoint,Cable is marked with cable or circuit number,,,,,,,
,,,,,,,,,,,
checklist-sectioned,,,checklist,Control Cables,,,,,Yes,QA_TEM_022_Control Cables,2a4f7ed5-d3f5-46b6-9d27-369025c08746
checkpoint-group,,,section,Details,,,,,,,
checkpoint-status,,,checkpoint,Type and configuration is as specified,,,,,,,
checkpoint-status,,,checkpoint,has correct origin and destination,,,,,,,
checkpoint-status,,,checkpoint,has correct number of cores,,,,,,,
checkpoint-status,,,checkpoint,cores are of correct Cross Sectional Area,,,,,,,
checkpoint-status,,,checkpoint,follows the correct route,,,,,,,
checkpoint-status,,,checkpoint,meets minimum bending radius requirements,,,,,,,
checkpoint-status,,,checkpoint,is clear of heat sources,,,,,,,
checkpoint-status,,,checkpoint,is clear of power cables,,,,,,,
checkpoint-status,,,checkpoint,is secured as specified,,,,,,,
checkpoint-status,,,checkpoint,is installed in a neat and orderly manner,,,,,,,
checkpoint-status,,,checkpoint,is routed to minimise crossovers,,,,,,,
checkpoint-status,,,checkpoint,mechanical protection is correct,,,,,,,
checkpoint-status,,,checkpoint,inter cable spacing/segregation is correct,,,,,,,
checkpoint-status,,,checkpoint,cable is correctly supported,,,,,,,
checkpoint-status,,,checkpoint,cable marked with cable number,,,,,,,
,,,,,,,,,,,
checklist-sectioned,,,checklist,Final Installation Checklist,,,,,Yes,Final Installation Checklist,2db6cf11-2797-484e-b277-5c9f2e558c57
checkpoint-group,,,section,Details,,,,,,,
checkpoint-status,,,checkpoint,Fit Off documentation reviewed and circuits ready for testing,,,,,,,
holdpoint,,,signoff,Add Signature / Request Sign Off,,,,,,,
,,,,,,,,,,,
checklist-sectioned,,,checklist,Power Cable Point to Point Testing,,,,,Yes,QA_TEM_036_Power Cable Point to Point Testing,316f02d4-819d-44ab-a562-e15c7357958e
checkpoint-group,,,section,Details,,,,,,,
checkpoint-status,,,checkpoint,Continuity test of each & every individual core,,,,,,,
text,cfbb14c9-b8c0-5582-9498-7f75f4c377bd,,textbox,Earth 1,,,,,,,
text,893438fc-ccb5-5e6b-94c8-29446e8f950b,,textbox,Earth 2,,,,,,,
text,15f5466e-05e8-5381-a1c9-197ef83cbc16,,textbox,Earth 3,,,,,,,
text,03f22a5b-1aa7-5c89-a5b7-5b8a4ee2e470,,textbox,Screen,,,,,,,
text,6bf95c30-700a-5fde-b6a0-f2f379d2de8c,,textbox,Neutral,,,,,,,
text,b1902f43-3d86-591a-ac8d-44d94d7d5bdb,,textbox,Phase A,,,,,,,
text,01e5adfe-8930-5d69-9fc5-2826fe40cc7c,,textbox,Phase B,,,,,,,
text,aa4de353-18fa-5a70-bc36-a0e17ecb8c0b,,textbox,Phase C,,,,,,,
,,,,,,,,,,,
checklist-sectioned,,,checklist,Install Field Instruments,,,,,Yes,QA_TEM_037_Install Field Instruments,320a499f-c063-402c-813b-994a706ce0cc
checkpoint-group,,,section,Check that all Instruments are:,,,,,,,
checkpoint-status,,,checkpoint,The correct type,,,,,,,
checkpoint-status,,,checkpoint,Located in the correct position,,,,,,,
checkpoint-status,,,checkpoint,Properly secured,,,,,,,
checkpoint-status,,,checkpoint,Correctly labelled or identified,,,,,,,
checkpoint-status,,,checkpoint,Check that the support stand or bracket is:,,,,,,,
boolean,7cfebc9c-e809-5468-948e-ae188ef8586d,,tickbox,The correct type,,,,,,,
boolean,64ac90cc-8ab1-54be-8db6-0cc7b62b1225,,tickbox,Properly secured,,,,,,,
checkpoint-group,,,section,Check that the instrument air is:,,,,,,,
checkpoint-status,,,checkpoint,Connected correctly to the instrument,,,,,,,
checkpoint-status,,,checkpoint,Connected correctly to its supply point,,,,,,,
checkpoint-status,,,checkpoint,Adequately secured along its length,,,,,,,
checkpoint-status,,,checkpoint,"Check that all unused entries have been properly sealed against the ingress of dust, solids, or liquids",,,,,,,
checkpoint-status,,,checkpoint,Confirm that the whole unit has been installed in a workmanlike manner,,,,,,,
,,,,,,,,,,,
checklist-sectioned,,,checklist,Fit Off Checklist,,,,,Yes,QA_TEM_043_Fit Off Checklist,34b9eba6-7a66-488d-aa4b-d61e10b0b998
checkpoint-group,,,section,Inspection 1,,,,,,,
checkpoint-status,,,checkpoint,Has all information been recorded and checks completed?,,,,,,,
text,8b1b9196-1768-5658-b150-0aca221ad3cd,,textbox,Circuit ID,,,,,,,
text,a28b529d-3092-50c3-b1bf-bbe49fca6aac,,textbox,Number of Points,,,,,,,
boolean,ffabf57d-4d42-5029-b8e9-53fb4cf83047,,tickbox,Fit Off - Visual Check - All points have been fit off/terminated,,,,,,,
boolean,896dde3f-59ae-5438-9a7c-4b5791abde8c,,tickbox,"Fit Off - Identification - Ensure cable is appropriately identified, post termination",,,,,,,
boolean,580f1244-197b-57ae-9a6c-261bbdac2cc1,,tickbox,"Final Check - All fit off complete, ready for switchboard termination",,,,,,,
checkpoint-group,,,section,Inspection 2,,,,,,,
checkpoint-status,,,checkpoint,Has all information been recorded and checks completed?,,,,,,,
text,4d8f90b1-042b-5768-94e4-70d4aa76eb4e,,textbox,Circuit ID,,,,,,,
text,490551ff-493e-535b-86c6-21165dc08bc9,,textbox,Number of Points,,,,,,,
boolean,8847bceb-30fd-5f2d-b259-b6ab6337f0cf,,tickbox,Fit Off - Visual Check - All points have been fit off/terminated,,,,,,,
boolean,4caa4889-0607-5365-b42d-9311c3a96a78,,tickbox,"Fit Off - Identification - Ensure cable is appropriately identified, post termination",,,,,,,
boolean,502d6875-6c20-5f6b-af70-b8e370ca2fee,,tickbox,"Final Check - All fit off complete, ready for switchboard termination",,,,,,,
checkpoint-group,,,section,Inspection 3,,,,,,,
checkpoint-status,,,checkpoint,Has all information been recorded and checks completed?,,,,,,,
text,4c5139b3-15cf-5798-b4f9-002c595437b3,,textbox,Circuit ID,,,,,,,
text,7130fb61-c11e-5e52-8089-cba800eedc78,,textbox,Number of Points,,,,,,,
boolean,80539fcf-c57d-50dc-bfe3-84292c8759c0,,tickbox,Fit Off - Visual Check - All points have been fit off/terminated,,,,,,,
boolean,69f48c18-29da-5211-a398-a0ecf3a6abdf,,tickbox,"Fit Off - Identification - Ensure cable is appropriately identified, post termination",,,,,,,
boolean,f10a2aef-e593-5178-ac20-31838716bc4e,,tickbox,"Final Check - All fit off complete, ready for switchboard termination",,,,,,,
checkpoint-group,,,section,Inspection 4,,,,,,,
checkpoint-status,,,checkpoint,Has all information been recorded and checks completed?,,,,,,,
text,99aa1aed-8d8c-5faf-846f-b00982314d32,,textbox,Circuit ID,,,,,,,
text,d5bb4cee-45c7-5b2b-9177-5c54a531ba7c,,textbox,Number of Points,,,,,,,
boolean,84bc8bb9-a1c0-5e98-b054-35e2e9d52b78,,tickbox,Fit Off - Visual Check - All points have been fit off/terminated,,,,,,,
boolean,f9be2efa-9507-520d-a8a0-ca8df589b0d2,,tickbox,"Fit Off - Identification - Ensure cable is appropriately identified, post termination",,,,,,,
boolean,81be6ecb-0092-5692-a19b-e11e912d45cb,,tickbox,"Final Check - All fit off complete, ready for switchboard termination",,,,,,,
checkpoint-group,,,section,Inspection 5,,,,,,,
checkpoint-status,,,checkpoint,Has all information been recorded and checks completed?,,,,,,,
text,9dac8cb6-c32d-5337-81db-5a2807ef3124,,textbox,Circuit ID,,,,,,,
text,a7a9efbb-57ee-541c-b5e8-dcc25f8db499,,textbox,Number of Points,,,,,,,
boolean,5bcfe0a1-4a13-567f-a6bb-6ceec820566a,,tickbox,Fit Off - Visual Check - All points have been fit off/terminated,,,,,,,
boolean,deabcee9-61b3-56f3-9f83-dab6d8d5c83e,,tickbox,"Fit Off - Identification - Ensure cable is appropriately identified, post termination",,,,,,,
boolean,5fc741d4-f08a-5a3f-83c0-cd06efd13150,,tickbox,"Final Check - All fit off complete, ready for switchboard termination",,,,,,,
checkpoint-group,,,section,Inspection 6,,,,,,,
checkpoint-status,,,checkpoint,Has all information been recorded and checks completed?,,,,,,,
text,08868857-a934-5f97-bba8-8be9d6f69645,,textbox,Circuit ID,,,,,,,
text,23c1ffe3-878d-593f-9ee6-8fee641193af,,textbox,Number of Points,,,,,,,
boolean,d8c8b6a4-b329-51f6-896d-ae75b92e9d6d,,tickbox,Fit Off - Visual Check - All points have been fit off/terminated,,,,,,,
boolean,243d05b9-f255-53cc-ba30-e36edad91a72,,tickbox,"Fit Off - Identification - Ensure cable is appropriately identified, post termination",,,,,,,
boolean,f819a8c7-4426-5e65-beca-c461363d0308,,tickbox,"Final Check - All fit off complete, ready for switchboard termination",,,,,,,
checkpoint-group,,,section,Inspection 7,,,,,,,
checkpoint-status,,,checkpoint,Has all information been recorded and checks completed?,,,,,,,
text,951f94d6-6140-579f-9e5f-afdfd2406a71,,textbox,Circuit ID,,,,,,,
text,d78b9101-0e89-58a9-a108-8b36aeb4bf76,,textbox,Number of Points,,,,,,,
boolean,cbc1a4a8-3fb1-51e1-99a4-8e4c3a49078d,,tickbox,Fit Off - Visual Check - All points have been fit off/terminated,,,,,,,
boolean,19236b5f-b02c-5960-bb8d-cc1e495a25a2,,tickbox,"Fit Off - Identification - Ensure cable is appropriately identified, post termination",,,,,,,
boolean,29abc75d-0f3e-544d-939f-7d8141471b8e,,tickbox,"Final Check - All fit off complete, ready for switchboard termination",,,,,,,
checkpoint-group,,,section,Inspection 8,,,,,,,
checkpoint-status,,,checkpoint,Has all information been recorded and checks completed?,,,,,,,
text,64570012-55df-5bb1-8373-ca80b8a5af63,,textbox,Circuit ID,,,,,,,
text,da72732e-0ee0-5ba1-821a-08d4c9dab40e,,textbox,Number of Points,,,,,,,
boolean,b2442a32-7cbc-5159-9d46-be2bedd78438,,tickbox,Fit Off - Visual Check - All points have been fit off/terminated,,,,,,,
boolean,42656046-5592-52cf-807c-c677501037bf,,tickbox,"Fit Off - Identification - Ensure cable is appropriately identified, post termination",,,,,,,
boolean,6b228069-64dc-5d41-931b-6034c29fdeaa,,tickbox,"Final Check - All fit off complete, ready for switchboard termination",,,,,,,
checkpoint-group,,,section,Inspection 9,,,,,,,
checkpoint-status,,,checkpoint,Has all information been recorded and checks completed?,,,,,,,
text,7b8931ca-dae2-51fc-9054-d80c965c47dd,,textbox,Circuit ID,,,,,,,
text,ba20dfc6-0fc6-513b-83d4-e916b43a57dd,,textbox,Number of Points,,,,,,,
boolean,98d16ea0-5531-55cc-8670-864693920eb1,,tickbox,Fit Off - Visual Check - All points have been fit off/terminated,,,,,,,
