Type,Id,Name,Values,Prompting Name,Resource Id
note,6239cfcc-04d4-5eb8-9f61-a825daf3a627,Arrangements:,,,
note,78f118d9-e0be-5383-bff1-4ad8c8a58649,○ MRP-080-C-RFL-DRG-33-CPV-CSW-1101 to 1105 VR682.06,,,
note,34e7e53a-d1bb-53c1-b8e5-5b7a3dad0baa,Acceptance Criteria - Plan positions of Grid Strips are to be as IFC Drawings.,,,
note,47ae5370-8e3c-545c-ad98-9a42e04c2eb7,– Grid Strips to be placed perpendicular to back of panel where possible.,,,
note,e388c0d2-b118-58e7-89e4-2cd14ea5b2e0,– Grid strips shall not overlap,,,
note,aaf9549d-88dd-508f-9132-afd761374dd7,Method - Visual,,,
note,48e339f8-f315-5cdf-a18b-951e00856685,Frequency - Where applicable,,,
note,7475d940-d07b-525a-b793-14b035894031,Category - IP,,,
note,dd4147ad-0eb8-5f2d-b4fb-de145cd52d6c,Responsibility - SE/PE,,,
note,4ee9b0da-1fb9-580f-8170-6ce722b30649,Verifying Documents - This Checklist,,,
date,b20afd70-bc10-5582-bd0a-aa4f99ca8e89,Date Completed:,,,
checkpoint,,6 - Soil reinforcements-vertical/horizontal deviation,,,
note,bd6bfa2a-bf95-5bd0-b13d-1d2040f18194,"Reference - IFC Drawings MRP-080-C-RFL-DRG-33-CPV-CSW-1101, 1901 and 1904",,,
note,a38b324c-80c3-5aff-845d-92019781aea3,Acceptance Criteria - Skew grid strips as required to achieve 100mm clearence from pile sleeves,,,
note,871fd89f-e1d7-5820-a0d2-b85244a0b93b,"○ Where grid strips are in the same horizontal plane, ensure 75mm Min horizontal clearance between grid strips",,,
note,70c56a87-94c7-5eea-ae3a-1c56f7315fc2,"Method - Measure, Survey",,,
note,a6335da9-8bb9-5690-91c5-9094c7524c5f,Frequency - Each fill Layer,,,
note,7d8933b8-f49d-548e-b1f8-9d8fe402a884,Category - IP,,,
note,55381383-bfe3-5575-84ff-fabb97918b4f,Responsibility - Surveyor/SE,,,
note,69133933-a711-5956-b2ef-fb8067a5c1e9,Verifying Documents - This Checklist,,,
date,c72defd8-1804-5a38-8261-d2a249fc6941,Date Completed:,,,
checkpoint,,7 - Soil reinforcements-clash with drainage,,,
note,4f69f8a2-386c-5408-9571-7fcb1bf9cfa2,"Reference - IFC Drawings MRP-080-C-RFL-DRG-33-CPV-CSW-1109, 1901 and 1904",,,
note,132f5f24-dd6d-5dd4-ab94-cc06c0097d2f,Acceptance Criteria - Avoid clash with stormawater pipe as per IFC drawings,,,
note,8ffcc24f-0631-531a-a188-2f2afb7fbcbc,– RW02 column 1-27 and 30-41: Top layer of grid strips to pass over stormwater pipe. Other locations to pass underneath.,,,
note,cbd65d2a-0ab0-50bc-b21b-ef312f3e5634,"– RW03 column 1-23 Deflect top layers of grid-strips below stormwater pipe at maxmum 1:3 slope, column 24 pass over stormwater pipe.",,,
note,3875e196-6d6d-5e67-bb76-6e449a493115,– Set Out invert levels of stormwater pipe before commencing straps and fill placement for RW02 and RW03.,,,
note,fe05194c-4836-5f55-9446-4a2dd335fa23,Method - Visual,,,
note,612fc2ab-8236-5a11-ab38-b64a1fd99edc,Frequency - RW02 and RW03 stormwater and grid-strip interface,,,
note,f23dfbe0-ef6e-5d5a-a618-5afca5e7307a,Category - IP,,,
note,0508d2c8-9c52-5794-9e7b-c697a861ca01,Responsibility - SE/PE,,,
note,8906d973-dfb9-5c7b-bc86-1d011ea057de,Verifying Documents - This Checklist,,,
date,c30a3bbc-b21d-526f-8f40-8d529d0cacac,Date Completed:,,,
checkpoint,,8 - Cobble-Placement,,,
note,d130864b-f0a9-5685-9421-2f54b2d6babb,Reference - MRP-080-C-RFL-DRG-33-CPV-CSW-1955,,,
note,48366bd2-a4d1-5c09-b829-510d3fad2ac2,Acceptance Criteria - Cobble to be placed a minum of 300mm from face of wire basket,,,
note,ce95bb0d-bd67-55ec-8e16-c3ea844d2cb1,"Method - Measure, Visual",,,
note,9e358e6f-e6aa-51fb-83ca-48d1b3e47bce,Frequency - Each fill layer,,,
note,85f3a64b-a862-5c46-93d1-c84e123cdba7,Category - IP,,,
note,3f8efc8f-23f7-5a57-8897-e9ba1efdc517,Responsibility - PE/SE,,,
note,a432700c-673d-5f4a-b144-44dfbf39f93b,Verifying Documents - This Checklist,,,
date,ce050bd3-b30b-5da3-a7bc-c97fc5ab90d7,Date Completed:,,,
checkpoint,,9 - Geotextile-Placement,,,
note,f33b881c-2c55-51b3-b494-2ac23cad0376,Reference - MRP-080-C-RFL-DRG-33-CPV-CSW-1955,,,
note,b6dac1f1-0684-5ae2-bd78-dee06e52eded,Acceptance Criteria - Lay geotextile between cobble and select fill for full length of wall.,,,
note,032b9fa7-32b7-5283-b708-80b8f2783d7a,"Method - Measure, Visual",,,
note,d2d2e750-6ea0-557a-a9bc-f06e98177424,Frequency - Each fill layer,,,
note,476981a4-2610-5ab4-bd58-032ad2dad45b,Category - IP,,,
note,cf7a5c3f-2e6e-519b-8a25-b191fbac0b25,Responsibility - PE/SE,,,
note,7df2834b-b72d-5703-8628-54c8f89eab39,Verifying Documents - This Checklist,,,
date,585eb0c2-907a-53d0-9cb8-d173bd4cd167,Date Completed:,,,
checkpoint,,10 - Fill-Placement,,,
note,471b2c37-7c37-5544-9841-d8088539ddfe,Reference - VR204.10,,,
note,0f09e942-23a2-5d8b-8cb5-b5a91088fe96,Acceptance Criteria - Select backfill shall be placed in accordance with Vicroads section 204.,,,
note,b567547c-eb3d-53a3-891c-22371361d944,○ Fill layers to be spread and compacted in layers not exceeding a compacted thickness of 200mm.,,,
note,5354f0be-adc7-545b-9c65-2697c632a7c8,○ Fill dispensation to be granted by superintendent to increase thickness layers.,,,
note,1b05b719-5726-54a2-a18b-aeed9adc5075,○ All RSS fill layers to be spread from face of panel to tail of soil reinforcing straps.,,,
note,4766305d-fe1e-53aa-9d0c-b046df69e5cf,"Method - Measure, Visual",,,
note,7d45538f-da57-50cd-aeaf-8fc41f61639e,Frequency - Each fill layer,,,
note,7209ead3-dadb-503f-924b-3d9cff0df53d,Category - IP,,,
note,a5484e94-c6f4-5be5-9d9e-e4d42897386e,Responsibility - SE/PE,,,
note,96be064e-d4b8-54fb-bc98-387e66b280af,Verifying Documents - This Checklist,,,
date,534a3e6c-7bb7-5853-9b64-cf3dbcdbf6eb,Date Completed:,,,
checkpoint,,11 - Fill-Placement compaction,,,
note,95e818d5-c4e3-529f-a3cc-9911463bc3ef,Reference - 204.111,,,
note,fd364887-67be-5614-888a-429774bdff4a,Acceptance Criteria - 0 - 0.15 m Light weight hand operated DPU,,,
note,47ad0faf-41c3-5794-a7d1-a7d289ecef62,○ 0.15 - 0.30 m Less than 5T Roller,,,
note,7be34670-926c-5c11-be75-65860a33106f,○ 0.3 - 1.2 m Less than 10T Roller,,,
note,5a98d96c-914d-5e4f-91e3-6795b91d19e9,○ >1.2 m Less than 35T Roller,,,
note,0aa3f36b-49f8-50b1-b190-d9a42288b12d,Method - Visual,,,
note,26e19376-08ac-5af1-88f1-fc6b07b8e43d,Frequency - Each fill layer,,,
note,baea6dd6-2f59-5cdf-8484-6a361e9a9f4f,Category - IP,,,
note,ed113193-c55e-54ca-919d-5d0b3e572057,Responsibility - SE/PE,,,
note,265a7e41-7bc5-5d3f-9d66-f37daa4a005d,Verifying Documents - This Checklist,,,
date,f0c967e2-572e-5c62-91b5-ed0767183116,Date Completed:,,,
checkpoint,,12 - Fill Test roll,,,
note,011fe456-bdd0-559f-a7e8-f748c1a28b06,Reference - VR 204.12,,,
note,082ed73f-d00d-5c11-8a92-0f1100b6da5c,Acceptance Criteria - All layers of fill shall be test rolled in accordance with VR 173. The contractor Shall provide for the superintendent to be present during all test rolling,,,
note,f1ceaa4a-09c4-54c5-be62-22f1a19c127c,○ Static Smooth drum roller with a mass >12T; or,,,
note,2a30f1bf-d0b5-57fa-8426-b1bba4f58154,○ Tandem truck or water cart with a mass >20T.,,,
note,7b8a2758-d036-5d54-b609-f82ed26a2b75,○ No visible deformation or springing during test roll.,,,
note,55e28608-5364-5408-97d8-3e1badeca676,○ Unstable areas rectified as per agreed method.,,,
note,f2649f78-ae11-5dbf-b777-859228b8a552,Method - Visual,,,
note,46db0bc7-3913-56c8-a60f-9ea1dc4f448b,Frequency - Every Fill Layer,,,
note,778ca5a3-d109-535c-aa39-695a1cd0a16e,Category - HP,,,
note,f8e2bad6-3b67-5277-a524-66a4ae92de0e,Responsibility - Nominated Authority,,,
note,bb0cb5fb-eb82-58fd-a740-5c92dceb1621,Verifying Documents - This Checklist,,,
date,d62caf52-98bd-56dd-95f0-6cd20e6927a9,Date Completed:,,,
signoff,,AUTHORITY HOLDPOINT,,,
checkpoint,,13 - Select back fill-Compaction Testing,,,
note,3bbd2159-d374-53b7-b602-f198b12fd06d,"Reference - IFC Drawings VR 204.14, VR 682.16",,,
note,95cb8874-4f05-5117-917f-c20e8e1ae734,Acceptance Criteria - Testing frequency shall be in accordance with Vicroad Specification section 204.14,,,
note,b5ea2ff9-aaac-5ec3-8bfe-ca6f2142b477,○ Moisture content shall achieve minimum characteristic value of density ratio: 98%,,,
note,ceb9f121-cb15-5bba-b1b8-2d66c1e0e7fc,○ Moisture content of backfill shall be maintained evenly at all times. Moisture content shall be +0%/-2% of the optimum moisture content. Any backfill material exceeding the optimum moisture content must be allowed to dry.,,,
note,19acfb2e-e00f-5357-8983-76a46208e150,Attach: Compaction test results,,,
note,870fa792-e1b6-5423-b14a-537b5d8c35da,Method - Document review,,,
note,6af77cbe-b281-54e1-94e6-92db214bb08a,Frequency - Each Fill Layer or every second layer as agreed,,,
note,64a80d5b-fc90-5025-bd63-8424fea6fe0d,Category - IP,,,
note,81d13e27-9ebe-50d3-8bce-9d3574831205,Responsibility - Nominated Authority/PE,,,
note,b91a40eb-f90b-5faa-9bd3-e2e032a94470,Verifying Documents - Attached Test Results,,,
date,9b40d4b6-62af-5520-ba03-e814bfee8ed9,Date Completed:,,,
checkpoint,,14 - Select back fill-Test frequency,,,
note,d271d5b8-b2cc-5561-89d1-30058465d0b9,"Reference - IFC Drawings VR 204.14, VR 682.16",,,
note,d04e6c7a-0139-5860-86b6-fb9133944053,"Acceptance Criteria - After three consecutive lots of like material have achieved the specified requirement, reduce frequency of testing of subsequent lots to the minimum requirement specified in table 204.142:",,,
note,5e7169ec-7654-5c5b-93fb-74c40727cade,Method - Document review,,,
note,eea5eef2-66e0-5f80-a84a-10fa3cb5e273,Frequency - Each Fill Layer or every second layer as agreed,,,
note,af9a6bc8-2582-549a-9721-fd2971a6562a,Category - IP,,,
note,1abee40c-62c4-5798-8fde-cf0481b813a1,Responsibility - Nominated Authority/PE,,,
note,04c938de-8deb-52c1-8b50-e18f51fb7e2a,Verifying Documents - Referenced Lots in This Checklist,,,
date,b605e041-c5cb-587b-8a3c-ad0fec0e1bd2,Date Completed:,,,
checkpoint,,15 - Survey Conformance Asbuilt,,,
note,1e027606-a4df-5fe0-b108-efa459bcd56e,Reference - MRPA Quality Management Plan,,,
note,e0bc5b00-8a0f-5bad-96c1-5c94cfaf9189,Acceptance Criteria - Provide record of dimensional measurements to demonstrate that all Works meet level and location requirements within the tolerances,,,
note,4a50c9a7-72e3-5c29-9796-8c7bb3db70e1,Method - Document review,,,
note,fe66ba3b-3e55-5164-a559-d7ffd528a29b,Frequency - Each Fill Layer,,,
note,ebcf7edc-fa10-5ebc-af9e-98d803080b80,Category - IP,,,
note,b05ef320-b1b3-5610-8f81-f636f80d97f0,Responsibility - SE/PE,,,
note,4fea5c88-2792-506d-bd65-3b42a285ba50,Verifying Documents - Attach: Survey Conformance As Built,,,
date,af89178e-08da-5a57-983f-17a91c7c2e6e,Date Completed:,,,
checkpoint,,Final Inspection,,,
note,a3a59414-d8bf-5eab-98c5-136b2bf13b5f,"On behalf of Metropolitan Roads Program Alliance, it is hereby certified that the Works represented by the item of work listed have been tested in accordance with the Project Quality Plan and conform in all respects with the requirements of the Contract.",,,
textbox,72473e6a-d86f-51db-aab5-ee7ed0f7b596,Name:,,,
textbox,f183d421-b4c1-5d76-818e-cfb6111f09fc,Position:,,,
date,1fdfdcc1-e2bb-5ee5-b38b-45469fe422aa,Date Completed:,,,
signoff,,Sign ITP,,,
