type,name,values,prefix,postfix,usage count,user addable,template name,,,
note,IP,,,,,,,,,
note,Responsibility: Site Engineer,,,,,,,,,
textbox,Date Completed:,,,,,,,,,
section,2.0 Installation of AGL Luminaires,,,,,,,,,
checkpoint,2.1 - Setting out of Airfield Luminaires,,,,,,,,,
note,Frequency: Each Lot,,,,,,,,,
note,Acceptance Criteria:,,,,,,,,,
note,• Surveyor to confirm location of AGL with IFC drawings and confirm alignment of luminaires. ,,,,,,,,,
note,• Existing lights shall be reinstated following the overlay works in their existing location and at their existing orientation utilising the survey data captured prior to their removal before the overlay works commencing.,,,,,,,,,
note,Reference Documents:,,,,,,,,,
note,• IFC Drawings 12554937-E031 to 12554937-E037,,,,,,,,,
note,• Appendix K- AGL Specification Section 2.16.1,,,,,,,,,
note,Inspection/ Test Method: Verify,,,,,,,,,
note,Record of conformity: SCP,,,,,,,,,
note,IP,,,,,,,,,
note,Responsibility: Site Engineer / Surveyor,,,,,,,,,
textbox,Date Completed:,,,,,,,,,
checkpoint,2.2 - Coring,,,,,,,,,
note,Frequency: Each Light,,,,,,,,,
note,Acceptance Criteria:,,,,,,,,,
note,• The core position must be accurately surveyed and marked before commencement of the core cutting process,,,,,,,,,
note,• The core centre must not be removed until immediately prior to installation of the inset light unit base. The core centre must be removed avoiding damage to the surrounding pavement.,,,,,,,,,
note,"• As required, Core asphalt to depth as per subcontractor ITC for relevant Method. ",,,,,,,,,
note,• Ensure conduits are cleaned after coring of light base and conduit coupling and connections are intact.,,,,,,,,,
note,Reference Documents:,,,,,,,,,
note,• IFC Drawings 12554937-E031 to 12554937-E037,,,,,,,,,
note,• Appendix K- AGL Specification Section 3.16.3,,,,,,,,,
note,Inspection/ Test Method: Verify,,,,,,,,,
note,Record of conformity: This ITP Signed & Sub-contractor ITC,,,,,,,,,
note,IP,,,,,,,,,
note,Responsibility: Site Engineer / Site Supervisor,,,,,,,,,
textbox,Date Completed:,,,,,,,,,
checkpoint,2.3 - Installation of Inset light,,,,,,,,,
note,Frequency: Each light,,,,,,,,,
note,Acceptance Criteria:,,,,,,,,,
note,"• A jig must be used to install, locate and level the inset light unit base in position in the core hole and maintain the base in position during the curing of the epoxy grout.",,,,,,,,,
note,"• Ensure correct light is installed in correct position as per the IFC drawings, this ITP and ITC",,,,,,,,,
note,Reference Documents:,,,,,,,,,
note,• IFC Drawings 12554937-E031 to 12554937-E037,,,,,,,,,
note,• Appendix K- AGL Specification Section 3.16.3,,,,,,,,,
note,Inspection/ Test Method: Verify,,,,,,,,,
note,Record of conformity: This ITP Signed & Sub-contractor ITC,,,,,,,,,
note,IP,,,,,,,,,
note,Responsibility: Site Engineer / Site Supervisor,,,,,,,,,
textbox,Date Completed:,,,,,,,,,
checkpoint,2.4 - Installation of light top assembly,,,,,,,,,
note,Frequency: Each light,,,,,,,,,
note,Acceptance Criteria:,,,,,,,,,
note,• Base to be cleaned of all materials by vacuum process.,,,,,,,,,
note,• Light tops to be installed as detailed on the drawings. Connect the 2 pin FAA style plug and socket as appropriate to connect the secondary conductors.,,,,,,,,,
note,• Nuts and screws must be tightened to the torque to 40N.m prior to returning a pavement area back into service. Measure and record the applied torque for each light. ,,,,,,,,,
note,• Records of torque applied to be submitted to Contract Administrator for each installed light prior to returning a pavement area back into service.,,,,,,,,,
note,Reference Documents:,,,,,,,,,
note,• IFC Drawings 12554937-E031 to 12554937-E037,,,,,,,,,
note,• Appendix K- AGL Specification Section 3.16.4,,,,,,,,,
note,Inspection/ Test Method: Verify,,,,,,,,,
note,Record of conformity: This ITP Signed & Sub-contractor ITC with records of  torque applied,,,,,,,,,
note,HP,,,,,,,,,
note,Responsibility: Contract Administrator/Site Engineer,,,,,,,,,
textbox,Date Completed:,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,
checkpoint,2.5 - Gap between the light base and pavement,,,,,,,,,
note,Frequency: Each Light,,,,,,,,,
note,Acceptance Criteria:,,,,,,,,,
note,"• Gap between light base and pavement to be as per IFC drawings i.e. For Method 3 lights, ensure gap between new light base and pavement not less than 7mm and not more than 19mm (Aconex  BecaCPL-CONTIN-000077).",,,,,,,,,
note,Reference Documents:,,,,,,,,,
note,• IFC Drawings 12554937-E031 to 12554937-E037,,,,,,,,,
note,Inspection/ Test Method: Verify,,,,,,,,,
note,Record of conformity: This ITP Signed & Sub-contractor ITC,,,,,,,,,
note,IP,,,,,,,,,
note,Responsibility: Site Engineer / Site Supervisor,,,,,,,,,
textbox,Date Completed:,,,,,,,,,
checkpoint,2.6 - Grouting,,,,,,,,,
note,Frequency: Each Light,,,,,,,,,
note,Acceptance Criteria:,,,,,,,,,
note,• The light fitting bases must be fixed using Masterflow 618 epoxy grout or approved equivalent.,,,,,,,,,
note,"• The inset light unit base must be maintained properly orientated and level, as specified, throughout the epoxy curing process.",,,,,,,,,
note,• Before opening the work area to traffic the Manufacturer’s recommended epoxy curing time must be allowed.,,,,,,,,,
note,Reference Documents:,,,,,,,,,
note,• Appendix K- AGL Specification Section 3.16.3,,,,,,,,,
note,Inspection/ Test Method: Verify,,,,,,,,,
note,Record of conformity: This ITP Signed & Sub-contractor ITC,,,,,,,,,
note,IP,,,,,,,,,
note,Responsibility: Site Engineer / Site Supervisor,,,,,,,,,
textbox,Date Completed:,,,,,,,,,
checkpoint,2.7 - Recess Sealing,,,,,,,,,
note,Frequency: Each light,,,,,,,,,
note,Acceptance Criteria:,,,,,,,,,
note,• The final level of the epoxy is a minimum 10 mm below the level of the pavement.,,,,,,,,,
note,• Seal top of recess around light base with Dowsil 888 in concrete,,,,,,,,,
note,• Sealant in asphalt as detailed in IFC Drawing,,,,,,,,,
note,Reference Documents:,,,,,,,,,
note,• IFC Drawings 12554937-E033,,,,,,,,,
note,Inspection/ Test Method: Verify,,,,,,,,,
note,Record of conformity: This Signed ITP / ITC/As-Built Documentation,,,,,,,,,
note,IP,,,,,,,,,
note,Responsibility: Site Engineer / Site Supervisor,,,,,,,,,
textbox,Date Completed:,,,,,,,,,
checkpoint,2.8 - Installation of secondary and Earthing Cable,,,,,,,,,
note,Frequency: Each Light,,,,,,,,,
note,Acceptance Criteria:,,,,,,,,,
note,• Each fitting shall have earthing cable provided,,,,,,,,,
note,– Earthing to be 6mm2 single core green/yellow PVC cable.,,,,,,,,,
note,– Twin secondary cable to be 4mm2 each.,,,,,,,,,
note,Reference Documents: -,,,,,,,,,
note,Inspection/ Test Method: Verify,,,,,,,,,
note,Record of conformity: This Signed ITP & Sub-contractor ITC,,,,,,,,,
note,IP,,,,,,,,,
note,Responsibility: Site Engineer,,,,,,,,,
textbox,Date Completed:,,,,,,,,,
checkpoint,2.9 - Series Isolation transformer,,,,,,,,,
note,Frequency: Each Light,,,,,,,,,
note,Acceptance Criteria:,,,,,,,,,
note,• Each luminaire / fitting shall be connected to a series isolation transformer in closest SIT duct pit/ junction can.,,,,,,,,,
note,Reference Documents:,,,,,,,,,
note,• IFC Drawings 12554937-E031 to 12554937-E037,,,,,,,,,
note,Inspection/ Test Method: Verify,,,,,,,,,
note,Record of conformity: This Signed ITP & Sub-contractor ITC,,,,,,,,,
note,IP,,,,,,,,,
note,Responsibility: Site Engineer,,,,,,,,,
textbox,Date Completed:,,,,,,,,,
checkpoint,2.10 - Luminaire Circuit,,,,,,,,,
note,Frequency: Each Light,,,,,,,,,
note,Acceptance Criteria:,,,,,,,,,
note,• Each luminaire fitting shall be installed on the appropriate circuit as specified in the construction drawings.,,,,,,,,,
note,Reference Documents:,,,,,,,,,
note,• IFC Drawings 12554937-E031 to 12554937-E037,,,,,,,,,
note,Inspection/ Test Method: Verify,,,,,,,,,
note,Record of conformity: This Signed ITP / As-Built Documentation,,,,,,,,,
note,IP,,,,,,,,,
note,Responsibility: Site Engineer,,,,,,,,,
textbox,Date Completed:,,,,,,,,,
section,3.0 Post Construction,,,,,,,,,
checkpoint,3.1 - Equipment Survey,,,,,,,,,
note,Frequency: Each Light,,,,,,,,,
note,Acceptance Criteria:,,,,,,,,,
note,"• Accurately survey the location of airfield lighting equipment. The survey plan, endorsed by a registered surveyor, must identify the location of all installed equipment in relation to permanent site features and other underground Services.",,,,,,,,,
note,"• The survey must also capture all installation details such as the orientation and rotation of visual aids, colour pattern, constructed foundations, etc.",,,,,,,,,
note,Reference Documents:,,,,,,,,,
note,• Appendix K- AGL Specification Section 3.4,,,,,,,,,
note,Inspection/ Test Method: Verify,,,,,,,,,
note,Record of conformity: This Signed ITP & Sub-contractor ITC,,,,,,,,,
note,IP,,,,,,,,,
note,Responsibility: Site Engineer,,,,,,,,,
textbox,Date Completed:,,,,,,,,,
checkpoint,3.2 - As-Built,,,,,,,,,
note,Frequency: Each Lot,,,,,,,,,
note,Acceptance Criteria:,,,,,,,,,
note,• Submission of surveyed luminaire position to superintendent prior to practical completion,,,,,,,,,
note,• The final installed orientation of the centre line of the output beam of the inset light unit must be within plus or minus 0.5 degree of the designed orientation.,,,,,,,,,
note,• Light bases must be installed such that the light is installed within 0.25 degrees of level.,,,,,,,,,
note,Reference Documents: Specifications Section 3.16.2,,,,,,,,,
note,Inspection/ Test Method: Verify,,,,,,,,,
note,Record of conformity: SCP,,,,,,,,,
note,IP,,,,,,,,,
note,Responsibility: Site Engineer,,,,,,,,,
textbox,Date Completed:,,,,,,,,,
checkpoint,Final Inspection,,,,,,,,,
note,The signature below verifies that this ITP has been completed in accordance with the Fulton Hogan’s Quality system Procedures and verifies lot compliance with specifications.,,,,,,,,,
textbox,Print Name:,,,,,,,,,
textbox,Position:,,,,,,,,,
textbox,Date:,,,,,,,,,
