Rich Type,Id,Warnings,type,name,values,prefix,postfix,Usage Count,User Addable,Template Name,Template Id
checkpoint-status,,,checkpoint,HOLD POINT - Confirm BCA consultant inspection of services penetrations through fire rated walls prior to sheeting ceilings,,,,,,,
holdpoint,,,signoff,Review & Sign-off by BCA consultant,,,,,,,
checkpoint-status,,,checkpoint,Confirm Plasterboard fixings are at correct intervals,,,,,,,
label,47cc8396-5364-55eb-8c95-5ebafa007f1a,,note,"For painted surfaces, screw fixing onto sheeted frames should be max 400mm spacing. Refer to Manufacturer’s Installation guide",,,,,,,
checkpoint-status,,,checkpoint,Confirm Villaboard/FC (wet area) fixings are of the correct intervals,,,,,,,
label,be026fdc-1154-5e26-8d0d-16328c8b72b7,,note,For 9mm Villaboard/FC: Tiled wall screw fixings must be max 150mm spacing. Stud centres to be 400mm. Refer to Manufacturer’s Installation guide,,,,,,,
checkpoint-status,,,checkpoint,Control Joints - Ensure ceiling bays are not larger than 10m x 7m without a joint or wall break.,,,,,,,
checkpoint-status,,,checkpoint,Attach Subcontractor ITP for the Works,,,,,,,
checkpoint-status,,,checkpoint,HOLD POINT - OK to proceed to painting,,,,,,,
label,b4d64f56-0ea4-5b50-a1c8-90071a066939,,note,All defects completed?,,,,,,,
checkpoint-group,,,section,Sign-off,,,,,,,
checkpoint-status,,,checkpoint,Subcontractor Signoff,,,,,,,
holdpoint,,,signoff,Subcontractor Sign-off,,,,,,,
checkpoint-status,,,checkpoint,SDC Signoff,,,,,,,
holdpoint,,,signoff,SDC Sign-off,,,,,,,
