Id,Type,Name,Values,Prompting Name,Postfix,Resource Id,,
b8398973-d28a-5e8c-a233-844b8e4f0578,note,Hold Point Y/N - Y,,,,,,
,signoff,HOLD POINT,,,,,,
,checkpoint,Materials: GAP 65 Subbase Material - Production Property Test,,,,,,
a5a68012-ed57-50fa-837b-8b65b58d6939,note,Controlling Documents - Sand Equivalent - BOPE NOC Contract Documents Maintenance Specification Section 2.5.3,,,,,,
547fbdbb-d406-5348-846b-fc54cc84cb77,note,"Acceptance Criteria - Sand Equivalent >35, OR <35 but well graded with no more than 10% by mass passing through a 0.425mm sieve",,,,,,
381a526e-aad6-5df3-bfd6-0cb1c584a501,note,"Method - Sand Equivalent Test (NZS:4407:2015, 3.6)",,,,,,
f1163d70-cada-54fe-86bf-cc186a178393,note,Responsible Person - Supervisor,,,,,,
b08017d3-2cb3-5a2f-b4a2-ead84f16a348,note,Verifying Document - Test Report,,,,,,
ca8ccc52-a120-5713-b3d2-000c5ab6f376,note,Conduct - Sp or C or S,,,,,,
097922ae-78a9-5f35-8d18-50b9369b55dc,note,Produce Record - Sp or S,,,,,,
c03fec90-961a-5bfd-91a2-60a630d67e55,note,Approval - E,,,,,,
36267686-a3f4-59c3-8122-aad009dd9685,note,Hold Point Y/N - Y,,,,,,
,signoff,HOLD POINT,,,,,,
,checkpoint,Materials: M/4 AP40 Basecourse Material - Aggregate Sampling,,,,,,
3b761e8c-afbc-5183-8010-8397c47cde1d,note,"Controlling Documents - NZS 4407:2015, WSP Rotorua Sampling Guide",,,,,,
1e8196f8-6671-5e69-b8c2-25c75739aee8,note,Verifying Document - Sampling Worksheet,,,,,,
,checkpoint,Materials: M/4 AP40 Basecourse Material - Source Property Test (1),,,,,,
6e2fdcff-c1d6-5b86-b31f-85a59ec2efab,note,"Controlling Documents - Crushing Resistance (3.3.1) - TNZ M/4: 2006, NZS 4407: 1991 Test 3.10 (The Crushing Resistance Test)",,,,,,
110517be-e8f1-5b91-b651-43128e11e8fe,note,Acceptance Criteria - less than 10% fines passing 2.36mm sieve size under a load of 130kN,,,,,,
53554b0e-2e19-5570-af07-89d031e69a79,note,"Method - Curshing Resistance Test (NZS 4407:1991, Test 3.10)",,,,,,
03ca2d88-dc75-5ddc-985f-7b29a4685cd2,note,"Frequency - One test for every 10,000m³ of source material",,,,,,
3830adb5-d824-5b83-a28a-c9389a008ce0,note,Responsible Person - Quality Controller,,,,,,
1ea6545c-55f8-5348-a540-590ff1bc7c37,note,Verifying Document - Test Report,,,,,,
77560bcd-d8eb-59e7-a7b9-b028e9b731c9,note,Conduct - Sp or C or S,,,,,,
532d2c60-69bd-56dd-bc74-dc0f509ca506,note,Produce Record - Sp or S,,,,,,
6ab942b9-3524-5406-83cb-1d84da5b6e52,note,Approval - E,,,,,,
0ef2edf6-4086-5c68-9f59-895a05a6041e,note,Hold Point Y/N - Y,,,,,,
,signoff,HOLD POINT,,,,,,
,checkpoint,Materials: M/4 AP40 Basecourse Material - Source Property Test (2),,,,,,
adf81c47-c9ab-5e2b-93cb-10bc778ad900,note,"Controlling Documents - Weathering Quality Index (3.3.2) - TNZ M/4: 2006, NZS 4407: 1991, Test 3.11 (Weathering Quality Index Test)",,,,,,
231f7be7-aebc-59e8-8d7b-c5580e3ab12a,note,"Acceptance Criteria - AA, AB, AC, BA, BB or CA",,,,,,
3c88e1ea-75e0-5df0-b761-048454b3d595,note,"Method - Weathering Quality Index Test (NZS 4407: 1991, Test 3.11)",,,,,,
30390df2-b1a1-5c81-8612-dc6463c522ee,note,"Frequency - One test for every 10,000m³ of source material",,,,,,
1f607dd4-a19e-56ae-ba55-39b265cf1316,note,Responsible Person - Quality Controller,,,,,,
f5a735cc-8b72-56b6-8875-fa87f91b987a,note,Verifying Document - Test Report,,,,,,
488f1241-d812-5668-a4a7-4dc89a614a11,note,Conduct - Sp or C or S,,,,,,
c2be2436-c40b-50a8-8eca-f8622b2b5c57,note,Produce Record - Sp or S,,,,,,
6908e46d-8a2b-5332-8929-6eb4ef254b50,note,Approval - E,,,,,,
f5f16783-fc57-5111-a013-182ead9587e0,note,Hold Point Y/N - Y,,,,,,
,signoff,HOLD POINT,,,,,,
,checkpoint,Materials: M/4 AP40 Basecourse Material - Source Property Test (3),,,,,,
5f86381b-1d41-53ce-b561-58bbc363dd91,note,"Controlling Documents - California Bearing Ratio (3.3.3) - TNZ M/4: 2006, NZS 4402: 1986 Test 4.1.3, NZS 4407: 1991 Test 3.15 (California Bearing Ratio Test)",,,,,,
ae189dd9-70e0-552f-ac6a-1e8bee94a4c2,note,Acceptance Criteria - Soaked CBR ≥ 80%,,,,,,
858f179e-4740-5243-a776-953a26208ea3,note,"Method - California Bearing Ratio Test (NZS 4407: 1991, Test 3.15) after being compacted according to Vibrating Hammer Compaction Test at OWC (NZS 4402: 1986, Test 4.1.3)",,,,,,
da2389cd-5c54-56c3-9b00-e6c3fff12e30,note,"Frequency - One test for every 10,000m³ of source material",,,,,,
62d56026-9c63-5411-8e12-6c82d06ab268,note,Responsible Person - Quality Controller,,,,,,
6680c5ac-2a72-516b-b933-cbfde3bb6303,note,Verifying Document - Test Report,,,,,,
532c6ee0-cf9f-540d-918c-a6b9392b8f6e,note,Conduct - Sp or C or S,,,,,,
41dc0c05-e932-58a4-9ff9-8a74fc866066,note,Produce Record - Sp or S,,,,,,
10bc4669-70f8-5687-a810-3843ba280206,note,Approval - E,,,,,,
f5279df7-3fde-5898-9a13-0e95dd6a2890,note,Hold Point Y/N - Y,,,,,,
,signoff,HOLD POINT,,,,,,
,checkpoint,Materials: M/4 AP40 Basecourse Material - Production Property Test (1),,,,,,
d95258d9-e8e7-50dc-a58e-de88f197067f,note,"Controlling Documents - Sand Equivalent (4.2.1.1) - TNZ M/4: 2006, NZS 4407: 1991 Test 3.6 or Clay Index (4.2.1.2) - TNZ M/4: 2006, NZS 4407: 1991, Test 3.5 or Plasticity Index (4.2.1.3) - TNZ M/4: 2006, NZS 4407: 1991 Test 3.4",,,,,,
9ddba53a-6645-5962-8a0b-a72233a19aca,note,Acceptance Criteria - Sand Equivalent ≥40; or Clay Index ≤3; or Plasticity Index ≤5,,,,,,
98b4c9a5-f2f7-55f8-9475-af0034752103,note,"Method - Sand Equivalent Test (NZS:4407:2015, 3.6); or Clay Index Test (NZS:4407: 1991, 3.5); or Plasticity Index Test (NZS 4407:1991, 3.4)",,,,,,
dcd08a75-0d00-5e2c-ae09-bccb2a3857a8,note,"Frequency - 2 Samples required as per Table 1, Production Property Test Sampling (4.1) - TNZ M/4: 2006",,,,,,
0f15a52c-f018-51e9-9187-646f32414f6d,note,Responsible Person - Quality Controller,,,,,,
a3434be4-2de9-5277-b452-1631b99fd191,note,Verifying Document - Test Report,,,,,,
ce610b28-f22a-5d6c-b300-a50a6cc98df3,note,Conduct - Sp or C or S,,,,,,
c7ed8fce-8637-5cc7-99e4-2e337e9a8f3a,note,Produce Record - Sp or S,,,,,,
cd96ea76-a07e-5e89-8ab9-669ef775a2c6,note,Approval - E,,,,,,
4cc81fa6-60e0-5f90-a92f-f4c4e90a712f,note,Hold Point Y/N - Y,,,,,,
,signoff,HOLD POINT,,,,,,
,checkpoint,Materials: M/4 AP40 Basecourse Material - Production Property Test (2),,,,,,
e42c4cb4-be2c-535f-a34b-56e5ee30f0ef,note,"Controlling Documents - Broken Face Content (4.2.2) - TNZ M/4: 2006, NZS:4407: 1991 Test 3.14",,,,,,
c16567a3-ab1b-5385-9197-6baee82fac71,note,Acceptance Criteria - Broken Face Content ≥70% between 37.5mm and 4.75mm sieve and ≥2 broken faces,,,,,,
94deb2b0-3d56-5f25-8570-379dd5541dff,note,"Method - Broken Face Test (NZS:4407: 1991, Test 3.4)",,,,,,
dfbbdcdc-48ae-5216-88a3-450224378add,note,"Frequency - 2 Samples required as per Table 1, Production Property Test Sampling (4.1) - TNZ M/4: 2006",,,,,,
a0d73925-3c27-51af-9cc6-82dbc0f3e9b9,note,Responsible Person - Quality Controller,,,,,,
5818f5cc-ea4e-5c7d-b6c5-28b94d98ce3c,note,Verifying Document - Test Report,,,,,,
286904e0-047b-53aa-ace4-007f272ed373,note,Conduct - Sp or C or S,,,,,,
68c52959-bfdf-58c1-8d2e-0b822e06b6a4,note,Produce Record - Sp or S,,,,,,
c2f49c9e-ef75-5295-a3f2-712a544ff12a,note,Approval - E,,,,,,
e31eb6c3-c44c-521e-b7b3-7786a180fe29,note,Hold Point Y/N - Y,,,,,,
,signoff,HOLD POINT,,,,,,
,checkpoint,Materials: M/4 AP40 Basecourse Material - Production Property Test (3),,,,,,
2396121d-3407-51ed-b67f-2348b7428bff,note,"Controlling Documents - Particle Size Distribution (4.2.3) - TNZ M/4: 2006, NZS 4407: 1991 Test 3.8.1 (Wet Sieving Test)",,,,,,
0dc5f51f-3bce-5bda-a176-d0e0e441c1cf,note,"Acceptance Criteria - Particle size distribution as per Table 2 and Table 3, 4.2.3 Particle Size Distribution",,,,,,
7648e7c8-715a-5c67-92cd-1ffae181e800,note,"Method - Wet Sieving Test (NZS 4407: 1991, Test 3.8.1)",,,,,,
c15602a1-a9b6-59c3-9c0c-c39c5c02233e,note,"Frequency - 2 Samples required as per Table 1, Production Property Test Sampling (4.1) - TNZ M/4: 2006",,,,,,
50652d63-97b5-5a06-8249-eaa8d6543300,note,Responsible Person - Quality Controller,,,,,,
1643f3c4-c4c4-58c6-9052-4a0d6c065bbb,note,Verifying Document - Test Report,,,,,,
789267f8-ad13-510c-8130-52367403ea5b,note,Conduct - Sp or C or S,,,,,,
dbe47d0f-dd29-5467-9c17-7cb0720aa803,note,Produce Record - Sp or S,,,,,,
cb158389-aa6c-53f8-a6ca-ab14180bdf01,note,Approval - E,,,,,,
cdb190df-1512-5933-a557-3a3e9f7279b3,note,Hold Point Y/N - Y,,,,,,
,signoff,HOLD POINT,,,,,,
,checkpoint,Materials: Cement - Stabilising Agent Selection,,,,,,
0c012fee-9e00-58c8-9ddf-c3c1ac3796ce,note,Controlling Documents - Cement (4.1.2) - TNZ B/5: 2008,,,,,,
f18e6c84-49f5-5dd6-834f-36ff89965f7b,note,Acceptance Criteria - GP,,,,,,
d35d8547-607c-5489-8c1a-626a3104b812,note,Method - Visual inspection of supplier docket,,,,,,
ece98410-a8d7-5c52-8efc-186cf14382a0,note,Frequency - per truck load,,,,,,
b4aa9048-d2ab-5a9b-b559-74f2a6b7cb52,note,Responsible Person - Quality Controller,,,,,,
6b48180b-c262-50d0-b6b1-0d1084a173c8,note,"Verifying Document - Supplier Docket, Supplier Cert",,,,,,
37a467a0-c257-517f-878d-f04c1e7a2f30,note,Conduct - Sp or S,,,,,,
e97ba1ec-0141-5db1-b915-29b0fc92a9c8,note,Produce Record - Sp or S,,,,,,
dc2024d1-093e-54aa-b91b-09d46ca11362,note,Approval - C,,,,,,
9c71249b-9f09-5ecf-b524-13711cc79ec5,note,Witness Point Y/N - Y,,,,,,
,checkpoint,Materials: Water - Water draw for stabilising,,,,,,
3b287b5f-4b86-50de-b669-2a873791b3b6,note,Controlling Documents - Water (5.0.0) - TNZ B/5: 2008,,,,,,
19cc44c3-cfdd-5ca5-afba-334b44779484,note,Acceptance Criteria - Free from impurities justified by use of municipal water supply,,,,,,
33c79b53-1886-55b5-a9c2-481e9d1259fa,note,Method - Visual inspection,,,,,,
73ea0ff9-151b-51cc-b66d-7d85b466da4e,note,Frequency - per truck load,,,,,,
6c8572c6-ee1e-5d4e-b9c5-e8299fbc52a4,note,Responsible Person - Quality Controller,,,,,,
66a02040-2962-516e-8eb8-154ed20e02af,note,Verifying Document - Hydrant use form,,,,,,
13580efc-a387-513a-8ba8-851a4a746fef,note,Conduct - Sp or S,,,,,,
3697ec19-9a33-5f00-8e30-5276e6d39288,note,Produce Record - Sp or S,,,,,,
e41aed75-1ddc-565e-9573-a199089afdec,note,Approval - C,,,,,,
cb463d89-755d-51fc-ab69-37a77d20c550,note,Witness Point Y/N - Y,,,,,,
,checkpoint,Materials: Geotextile - Geotextile (Strength Class C) A29 or greater,,,,,,
88cf8b6c-4ebc-574a-a711-361f57493270,note,Controlling Documents - TNZ F7 Specification,,,,,,
4399b716-6767-574c-b4d7-5c42122fe41a,note,Acceptance Criteria - Details on Docket,,,,,,
d3e9ea32-6e40-5147-8fa9-2253a28d170f,note,Method - Visual inspection,,,,,,
5860a242-732b-57cd-a56f-7c43ee309447,note,Frequency - Per Delivery,,,,,,
9358ec4d-d8af-5fe5-ae0e-52a900dc168e,note,Responsible Person - Quality Controller,,,,,,
f8e175f1-d712-5f3f-9c2c-6e78325831a9,note,Verifying Document - MDS,,,,,,
d8b56b17-79bc-58e8-8984-cf0017d6bb06,note,Conduct - Sp or S,,,,,,
9bbb2cd9-008b-576c-a8b7-5c1b14ba39e8,note,Produce Record - Sp or S,,,,,,
fc178143-f68f-5021-8939-7bfadbd5b035,note,Approval - C,,,,,,
e3d4e1e6-ef30-5002-8049-97a2b97c09ea,note,Witness Point Y/N - Y,,,,,,
,checkpoint,Materials: Geogrid - Geogrid secugrid 30/30 Q1 or similar equivalent,,,,,,
3b300327-8190-5ab3-a4f3-7a0f317069ce,note,Controlling Documents - As per NZTA list of approved materials/suppliers,,,,,,
8c01fa3a-6cd0-52d1-99e1-063acb0b5f9c,note,Acceptance Criteria - Details on Docket,,,,,,
46c2771b-5b3c-5b1d-a3c1-70d7b330a2fa,note,Method - Visual inspection,,,,,,
5bc72f1b-d688-545f-bd40-2efb84ccc6fa,note,Frequency - Per Delivery,,,,,,
0eb2d412-8b4e-55f3-a322-a652d4ffb9e8,note,Responsible Person - Quality Controller,,,,,,
14454438-0bf4-523c-8280-847d20e10b14,note,Verifying Document - MDS,,,,,,
1881aaf8-1552-53ce-bd17-5810272039f0,note,Conduct - Sp or S,,,,,,
7e39a9bf-a5ea-58a4-be49-bd6316c9ab3e,note,Produce Record - Sp or S,,,,,,
ea4ed84b-0ca1-5c9e-ae59-1020f3624f58,note,Approval - C,,,,,,
285af570-f3dc-5616-9c69-f3ebff1d6c36,note,Witness Point Y/N - Y,,,,,,
,section,2. Pre-Implementation,,,,,,
,checkpoint,Production Testing of stabilised material - OMC/MDD,,,,,,
ab88e9d6-f46e-5b50-aff2-20b8cb730ae6,note,Controlling Documents - TNZ B/5 section 7.5 & 7.7.1,,,,,,
c6d8d75e-fc55-59a3-a014-331fa3f18864,note,Acceptance Criteria - To obtain OMC & MDD,,,,,,
e500e350-b1a6-5841-9887-082be741c671,note,"Method - NZS 4402, test 4.1.3, New Zealand vibrating hammer compaction test.",,,,,,
dbc3e78f-0cf3-57e1-a2bf-2c2dc3f9d999,note,Frequency - Once on commencement and then each stablilised layer at one test per 5000m2,,,,,,
b235e127-2612-5fbe-8287-0c86919b09e1,note,Responsible Person - Quality Controller,,,,,,
6b1d4348-5342-5cbb-84a3-a3e787135e3b,note,Verifying Document - Test report,,,,,,
f3ac426c-0484-5cc4-8921-340f9745823a,note,Conduct - S or C,,,,,,
e168769e-c676-5c40-9059-af21286d377d,note,Witness - C,,,,,,
8619518d-f78e-5668-9901-fb2572df6cb9,note,Produce Record - S or C,,,,,,
39d4e0fe-9696-5c1a-af0c-8c438e08d38c,note,Approval - C,,,,,,
b957c5d7-f8e6-5952-a71d-671877be12c8,note,Witness Point Y/N - Y,,,,,,
,checkpoint,Production Testing of stabilised material - Solid Density,,,,,,
5409e6a6-0623-5237-ae1f-fc176a112eb3,note,Controlling Documents - TNZ B/5 section 7.7,,,,,,
79edc855-b683-51d2-91e5-0939345d5e62,note,Acceptance Criteria - For info. and use in MDD calculation,,,,,,
58eae3c3-7306-52d1-826f-12a3872a7a8a,note,Method - NZS 4407; test 3.7.1,,,,,,
e247fe19-0dcd-54ec-acd4-bd8481022e1d,note,Frequency - Once on commencement and if any materials change,,,,,,
4018396a-3594-5dec-a3b9-ae20872e7ce0,note,Responsible Person - Quality Controller,,,,,,
2d4da368-3fe7-5d04-9ce2-6a2f72f12f30,note,Verifying Document - Test report,,,,,,
68c69eac-b698-50b0-83b5-5f880df215df,note,Conduct - S or C,,,,,,
ae418709-e698-5c59-9d41-766387affbb8,note,Witness - C,,,,,,
118dce52-9f16-55c9-8e0a-731a487c09f7,note,Produce Record - S or C,,,,,,
8cab3c96-aa6f-57d1-903c-42701b39ee0c,note,Approval - C,,,,,,
bddcb5db-e8d2-5e3f-b760-925e78f3b380,note,Witness Point Y/N - Y,,,,,,
,checkpoint,Project survey setting out,,,,,,
4179a253-a4a6-57e1-b1dd-4b01846fc105,note,Controlling Documents - Reference from Project Drawings,,,,,,
af44c858-6da6-592f-8425-5a6f903d86b5,note,"Method - Survey/Mobile Roads, Marks with Dazzle",,,,,,
0396b186-b124-5858-b4ac-9141d392d349,note,Frequency - Chainages for every different pavement sections,,,,,,
ae3e80d4-366f-5ea8-9cdd-e718e9c60a30,note,Responsible Person - Subcontractor/ Engineer,,,,,,
2cbd8fb4-274b-50c7-9dfc-2eb6484838c3,note,Verifying Document - Construction drawings,,,,,,
752fff65-5add-5777-af20-165e9b634809,note,Conduct - S or C,,,,,,
601778dd-7b23-5842-98f7-9a2ca709a51f,note,Witness - C,,,,,,
4c28e685-31e8-5e57-8534-95ad7a67a7fe,note,Produce Record - S or C,,,,,,
4469d575-2601-5938-adb3-65a1d8096d71,note,Approval - C,,,,,,
e0562ac6-10f1-591a-a913-01674d6c2a24,note,Witness Point Y/N - Y,,,,,,
,section,3. Construction - Pre-treatment Digouts,,,,,,
,checkpoint,Pre-treatment Repair Method Selection,,,,,,
cd7ad103-d8eb-5ab6-8aa2-acf577a9a9ea,note,Controlling Documents - Site specifics to be confirmed,,,,,,
524db947-6c4b-54ad-983c-987c29f14ab5,note,Acceptance Criteria - Confirm scala acceptance criteria based on treatment type,,,,,,
506ca678-fe33-57db-8dbf-e9c0b1838574,note,Method - Scala Penetrometer on Excavation Floor,,,,,,
62955303-8ca7-5b23-8f8b-1d606b6df61a,note,Frequency - As required,,,,,,
c7a1d6e4-1312-518b-80a5-fae9d4accee2,note,Responsible Person - Quality Controller,,,,,,
58a11b2c-a018-5405-acbf-8a15ce128b5b,note,Verifying Document - Agreed treatment plan,,,,,,
b1f2ff35-607c-5181-91bc-9ceed6a2fef4,note,Conduct - S,,,,,,
508f7e56-a052-55a3-a7fc-f87bd2ecc0f0,note,Witness - C,,,,,,
09c13f5f-9bb1-569b-8d63-506586d06e41,note,Produce Record - S,,,,,,
91da0cfc-1465-5d6d-b7ba-00c260659098,note,Approval - E,,,,,,
ee7f3b34-50dd-5c40-9900-f43777e1a8c3,note,Witness Point Y/N - Y,,,,,,
,checkpoint,Digout of Patches to repair,,,,,,
885bc306-fedf-51b1-b4f8-0328e04ca5d5,note,Controlling Documents - Higgins SOP 0128 - Digout Repair,,,,,,
ba60d11b-74d4-55c8-a36e-70043933efa5,note,Acceptance Criteria - 250mm deep unless specified,,,,,,
5c5d79cd-bd72-5015-ba02-c63262560408,note,Method - Visual inspection,,,,,,
c882511a-d15f-5dd2-b732-ce1b643d1102,note,Frequency - As required,,,,,,
fd1564ca-d80f-57d8-a49f-726e09dad58e,note,Responsible Person - Quality Controller,,,,,,
22077275-f776-5cc9-96a0-c3767434d15e,note,Verifying Document - Dig out site records/ Asbuilt,,,,,,
cc9ab00f-f6e2-5828-83f1-66c2e2d59307,note,Conduct - S,,,,,,
e1e0893d-049f-5240-9767-8e9e55d91ee7,note,Witness - C,,,,,,
6a213dba-feb9-5587-b9f9-c5bcba742863,note,Produce Record - S,,,,,,
40a192a0-43ae-5d7a-9f11-325832ee2693,note,Approval - C,,,,,,
515530e6-8fb6-52eb-851f-e4169808121a,note,Witness Point Y/N - Y,,,,,,
,checkpoint,"Subgrade material hardness, Check base of excavation",,,,,,
7e17bb2d-28bf-5e86-b512-577183a50954,note,Controlling Documents - Higgins SOP 0128 - Digout Repair,,,,,,
65506d61-8786-5120-9943-9bb8e0302713,note,Acceptance Criteria - Scala > 3 blows per 100mm or Proof roll <5mm,,,,,,
9d2894c5-fc05-5fdd-803b-a77d81c015c1,note,Method - Scala Penetrometer test on base of digout or Proof roll where scala unsuccessful,,,,,,
f6730bda-0d00-52c2-a15b-6aa8516d1134,note,Frequency - As required depending on size of digout,,,,,,
2bec60aa-0775-546d-947c-50c6aa19cbf4,note,Responsible Person - Quality Controller,,,,,,
cedac27d-2b7b-5509-974d-798f6b930cc3,note,Verifying Document - Test report,,,,,,
a84a637f-c324-5234-8053-d4f55400d5b9,note,Conduct - S/C,,,,,,
f8af45c6-dce6-5e52-b0f6-a3cde39b0f3c,note,Witness - C,,,,,,
dae0ecae-061a-5067-b48c-211b9aa77eeb,note,Produce Record - S/C,,,,,,
a87b7d9d-0fa5-5c5f-ad3e-fb3574a6495c,note,Approval - E,,,,,,
cd35489c-5801-57cb-b8a8-ac157b22d60e,note,Witness Point Y/N - Y,,,,,,
,checkpoint,Geotextile (Strength Class C = A29) Layer beneath treatment layer (if rqd),,,,,,
2074a827-f9a2-5633-be8f-6b720f7418d8,note,Controlling Documents - TNZ F7 Specification,,,,,,
e98f7159-8bfb-5c5f-9216-e0fbb2bbcf01,note,Acceptance Criteria - Meet TNZ F7 Spec.,,,,,,
c6b983e9-5005-5d13-864f-41d3313bbce0,note,Method - Visual inspection,,,,,,
569f625e-ab17-5260-86e7-52922a28a237,note,Frequency - Per Delivery,,,,,,
4ce4381c-d385-5606-894a-faee519fb50c,note,Responsible Person - Quality Controller,,,,,,
31436db4-08c9-558f-bf7f-ce63b6aadcd1,note,Verifying Document - Certificate of conformance,,,,,,
befbcb31-84fb-500a-893d-f414c67de295,note,Conduct - Sp or S,,,,,,
3c8f24f3-7dc3-544a-8b3a-cba83952f30a,note,Produce Record - C,,,,,,
fb3159d3-5be8-5ec6-9c86-e740734b4e18,note,Approval - C,,,,,,
f52a8f73-cf11-53b9-a261-ceaccdec01ee,note,Witness Point Y/N - Y,,,,,,
,checkpoint,Geogrid secudrid 30/30 Q1 or similar equivalent beneath treatment layer (if rqd),,,,,,
6b0c46a0-24c1-5b68-9498-3aef77feda23,note,Controlling Documents - As per NZTA list of approved materials/suppliers,,,,,,
d22ca2b6-5937-599f-98e8-d488ffcc364b,note,Acceptance Criteria - On the list of approved materials/suppliers,,,,,,
c181dcc1-3ca9-5da2-a9fa-b2237d0bb0d5,note,Method - Visual inspection,,,,,,
898f7ce7-a848-5895-a670-1ef1e1fd77f6,note,Frequency - Per Delivery,,,,,,
2dcc63eb-3dfe-5abe-b104-45b501bdc779,note,Responsible Person - Quality Controller,,,,,,
461c9734-d93f-533b-a2b7-fa0a74821e87,note,Verifying Document - Certificate of conformance,,,,,,
af322b91-d1f1-5255-9451-7c647468a05b,note,Conduct - Sp or S,,,,,,
3bc1b341-d19d-51e7-8a44-6adf4cd6ff5f,note,Produce Record - C,,,,,,
2d1d2b6b-3fe9-51cb-8c7b-8b84be25c393,note,Approval - C,,,,,,
6ed98bf2-cc8d-5fe8-b000-84fd75b873a6,note,Witness Point Y/N - Y,,,,,,
,checkpoint,Place and compact GAP65 in digout area,,,,,,
1b6f7132-0a9e-5292-ad8b-57e3c35a6610,note,Controlling Documents - Higgins SOP 0128 - Digout Repair,,,,,,
05bd3471-e063-5924-891b-bff42b9f2f76,note,Acceptance Criteria - Clegg value > 45,,,,,,
6858380e-2b5d-5c65-ace8-bdf18ca0c6fa,note,Method - Clegg Test,,,,,,
6e443a4c-bc87-5501-890b-5dccd2da06f9,note,Frequency - Min. 2 per digout,,,,,,
218d4475-dcb2-5ebf-8139-6aa97fca3a4b,note,Responsible Person - Quality Controller,,,,,,
35830c22-79ea-5665-8f03-5d434e2e8886,note,Verifying Document - Test report,,,,,,
50f54a26-7dd0-5ae7-9c07-21ae256bc1bb,note,Conduct - S/C,,,,,,
9d1b76b2-18bb-51d5-abbc-1ce7874991fb,note,Witness - C,,,,,,
cbaa0694-c6c9-5586-bf68-7ebd4fdae660,note,Produce Record - S/C,,,,,,
228262fd-d570-54c1-8858-c6e36bcf8dd2,note,Approval - E,,,,,,
c111cea4-9ab3-59ba-a036-4461902e6500,note,Witness Point Y/N - Y,,,,,,
,section,4. Construction - Granular make up and In-situ Modification,,,,,,
,checkpoint,Place GAP 65 Subbase Material,,,,,,
