type,name,values,prefix,postfix,usage count,user addable,template name,Resource ID,,,,,,,
label,"VERIFYING DOCUMENTS: TeamBinder Material approval, ITP signed",,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,2.3 Bedding Material,,,,,,,,,,,,,,
label,"REFERENCE: Section 703.21, IFC Drawings",,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Bedding shall be size 20 mm Class 3 or Class 4 crushed rock or Class 3 or Class 4 crushed concrete. Or as per IFC drawings.,,,,,,,,,,,,,,
textbox,TeamBinder Material approval number for Bedding:,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,METHOD: Verify,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,FREQUENCY: Prior to commencing any activity,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,CATEGORY: HP*,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,"VERIFYING DOCUMENTS: TeamBinder Material approval, ITP signed",,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,2.4 Curing Compound,,,,,,,,,,,,,,
label,REFERENCE: Section 703.10,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Curing compound shall comply with AS3799,,,,,,,,,,,,,,
textbox,TeamBinder Material approval number for Curing Compound:,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,METHOD: Verify,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,FREQUENCY: Prior to commencing any activity,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,CATEGORY: HP*,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,"VERIFYING DOCUMENTS: TeamBinder Material approval, ITP signed",,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
section,Preliminary Works - Documents,,,,,,,,,,,,,,
checkpoint,2.1 Check for correct documentation,,,,,,,,,,,,,,
label,REFERENCE: Drawing and Drawing Register,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Ensure that all employee and sub contractors are:,,,,,,,,,,,,,,
label,– Using the correct and complete set of drawings ,,,,,,,,,,,,,,
label,– All drawings are the latest version,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,METHOD: Visual inspection,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,FREQUENCY: Prior to commencing any activity,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,CATEGORY: HP*,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/PE,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: ITP Signed,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,Lot Map,,,,,,,,,,,,,,
label,REFERENCE: MRPA Lot Management Procedure,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Upload a Marked up drawing which indicates the Location of this Lot:,,,,,,,,,,,,,,
label,Attach: Lot Map,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,METHOD: Document Review,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,FREQUENCY: For Each Lot,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,CATEGORY: HP*,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/PE,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: Lot Map,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
section,Pre-construction / Pre-installation Activities,,,,,,,,,,,,,,
checkpoint,3.1 Setting out,,,,,,,,,,,,,,
label,REFERENCE: Section 703.17,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Set out work in accordance with drawing.,,,,,,,,,,,,,,
label,○ The superintendent will review and confirm set out. ,,,,,,,,,,,,,,
label,○ The work shall be constructed in accordance with the confirmed set out to the line and level and cross-sectional profiles as shown on the drawings.,,,,,,,,,,,,,,
label,Attach: Survey Report,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,METHOD: verify,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,FREQUENCY: Prior to start,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,CATEGORY: HP,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,RESPONSIBILITY: Surveyor,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,"VERIFYING DOCUMENTS: ITP signed, Survey Report",,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
checkpoint,3.2 Temporary drainage provisions,,,,,,,,,,,,,,
label,REFERENCE: Section 703.18,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: If obstructing waterways ,culverts or channels, temporary diversion of discharge of drainage and storm water to be in place.",,,,,,,,,,,,,,
label,○ Need to obtain prior written approval from the relevant waterway authority prior to diversion.,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,METHOD: Visual inspection,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,FREQUENCY: If required,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,CATEGORY: WP,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: ITP signed,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
section,Construction / Installation Activities,,,,,,,,,,,,,,
checkpoint,4.1 Bedding,,,,,,,,,,,,,,
label,REFERENCE: Section 703.21,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Bedding to be compacted to a thickness of not less than 100mm. ,,,,,,,,,,,,,,
label,"○ Bedding shall be trimmed to appropriate levels, moistened as necessary, and be firmly compacted.",,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,METHOD: Visual Measure,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,FREQUENCY: Each lot,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,CATEGORY: WP,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: ITP signed,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,4.2 Formwork,,,,,,,,,,,,,,
label,"REFERENCE: Section 703.12, AS3610",,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Joints in formwork shall be constructed such that loss of mortar is prevented.,,,,,,,,,,,,,,
label,"○ Prior to placing concrete in an earth excavation, formwork shall be erected so that fresh concrete is not placed directly against the sides of the excavation.",,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,METHOD: Visual Inspection,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,FREQUENCY: Each lot,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,CATEGORY: WP,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: ITP signed,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,4.3 Pre Pour Check,,,,,,,,,,,,,,
label,REFERENCE: Section 703.09,,,,,,,,,,,,,,
label,○ Section 703.21,,,,,,,,,,,,,,
label,"○ Section 610.17a), b) & c)",,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Bedding shall be moist but shall have no free water on the surface.,,,,,,,,,,,,,,
label,○ Concrete shall not be placed when the air temperature measured at the point of placement is > 35°C or < 5°C,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,METHOD: Verify,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,FREQUENCY: Each lot,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,CATEGORY: HP*,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: ITP signed,,,,,,,,,,,,,,
textbox,Ambient temperature,,,°C,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,4.4 Concrete placement,,,,,,,,,,,,,,
label,"REFERENCE: Section 703.08, Section 703.23",,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Temperature of concrete to be measured immediately prior to placing and shall not be less than 10°C or greater than 32°C.,,,,,,,,,,,,,,
label,"○ Concrete is to be satisfactorily compacted so that finished surface are free from surface pitting larger than 5mm diameter, honey combing or faulty patches.",,,,,,,,,,,,,,
label,"○ Fresh concrete shall not be placed against concrete which has taken its initial set, except at properly formed construction joints.",,,,,,,,,,,,,,
label,○ Machine Extrusion: Concrete is to be fed to extrusion machine at a uniform rate.,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,METHOD: Visual Measure,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,FREQUENCY: Each lot,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: ITP signed ,,,,,,,,,,,,,,
textbox,Concrete Temperature,,,°C,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,4.5 Transitions,,,,,,,,,,,,,,
label,REFERENCE: Section 703.24,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: Where it is necessary to join to an existing section of profile different from that being constructed, the change of profile shall be made at a constant rate between 10 and 20 mm per metre.",,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,METHOD: Site inspection,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,FREQUENCY: Each lot,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: ITP Signed,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,4.6 Surface Finish,,,,,,,,,,,,,,
label,REFERENCE: Section 703.25,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: All edgings shall be rendered to a thickness not exceeding 3mm and trowel finished.,,,,,,,,,,,,,,
label,○ Renderings shall be applied within 30 minutes of extrusion. ,,,,,,,,,,,,,,
label,○ Concrete to have a neat appearance and uniform colour.,,,,,,,,,,,,,,
label,○ Class 3 finish required for external surfaces.,,,,,,,,,,,,,,
label,○ Class 4 finish required for permanently hidden surfaces.,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,METHOD: Visual inspection,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,FREQUENCY: Each lot,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: ITP signed,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,4.7 Formwork Stripping,,,,,,,,,,,,,,
label,"REFERENCE: Section 703.12, AS3610",,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Formwork shall not be stripped before the minimum time of:,,,,,,,,,,,,,,
label,– External faces 2 days,,,,,,,,,,,,,,
label,– Permanently hidden faces 1 day,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,METHOD: Visual inspection,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,FREQUENCY: Each lot,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: ITP signed,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,4.8 Tolerance,,,,,,,,,,,,,,
label,REFERENCE: Section 703.15,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: Match existing surfaces to within 5 mm from dimensions shown on drawings. Section dimensions to be with in 5mm and 15 mm for width, for dimension less than 25mm tolerance to be ±3mm.",,,,,,,,,,,,,,
label,○ Kerb and channel shall be constructed to the level of the adjoining pavement with a tolerance 0 to +10mm.,,,,,,,,,,,,,,
label,"○ Except on curves or sharped areas, the deviation of the finished work from a 3m straight edge shall not exceed 5mm at any point.",,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,METHOD: verify,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,FREQUENCY: Each lot,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/surveyor,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: ITP signed,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,4.9 Curing,,,,,,,,,,,,,,
label,REFERENCE: Section 703.10,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: The curing of exposed concrete surfaces shall commence immediately after finishing operations are progressively completed.,,,,,,,,,,,,,,
label,○ Concrete edgings shall be cured for a period of not less than three days after placing the concrete,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,METHOD: Visual inspection,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,FREQUENCY: Each lot,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: ITP signed,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,4.10 Joints,,,,,,,,,,,,,,
label,REFERENCE: Section 703.26,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Transverse joints constructed at intervals not exceeding 2.5m.,,,,,,,,,,,,,,
label,"○ Groove cut 20mm deep and > 5mm wide on exposed surfaces, following with a vertical cut made through the base of the groove (depth >50mm from surface of section).",,,,,,,,,,,,,,
label,"○ Bonding between the concrete paving or shared use path and the edging shall be prevented by painting the back of the edging with bitumen, or by using a strip of bituminous felt material between the edging and the concrete paving or shared use path.",,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,METHOD: Verify,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,FREQUENCY: Each joint,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: ITP signed,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,4.12 Proteciton of Concrete,,,,,,,,,,,,,,
label,REFERENCE: Section 703.27,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: All concrete shall be protected from damage from early loading.,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,METHOD: Visual inspection,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,FREQUENCY: Each lot,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: ITP signed,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
section,Post-construction / Post-installation Activities,,,,,,,,,,,,,,
checkpoint,4.11 Backfilling,,,,,,,,,,,,,,
label,REFERENCE: Vic Road spec 703.29,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: No earlier than 3 days after casting, top soil material free from perishable matter, lumps or balls of clay, shall be placed and firmly compacted behind the edging in layers not > 150m thick and to a width not < 300mm behind the edging to the top of the edging.",,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,METHOD: Verify,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,FREQUENCY: Each lot,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: ITP signed,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,4.13 Cracking of Concrete,,,,,,,,,,,,,,
label,REFERENCE: Section 703.30,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: The concrete shall have no surface cracks at any stage after construction of width greater than 0.2 mm.,,,,,,,,,,,,,,
label,"○ Cracked sections of concrete shall be either removed and replaced, or repaired in accordance with Section 687",,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,METHOD: Visual inspection,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,FREQUENCY: Each lot,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: ITP signed,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,5.1 Survey Conformance,,,,,,,,,,,,,,
label,REFERENCE: Section 703.15,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Survey to as built the works and to confirm the works are within the specified tolerances.,,,,,,,,,,,,,,
label,"○ The departure of the finished work from line or level shall not exceed 10 mm at any point, and the rate of change of deviation from line or level shall not exceed 10 mm in 10 m.",,,,,,,,,,,,,,
label,Attach: Survey Report,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,METHOD: Document Review,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,FREQUENCY: Completion of each lot,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,CATEGORY: WP,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,RESPONSIBILITY: PE/Surveyor,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: As-built survey records,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,5.2 Non-conformance Report (NCR) Closure,,,,,,,,,,,,,,
label,REFERENCE: MRPA Quality Management Plan,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: Ensure that any NCRs pertaining to the lot / element / Work area that this ITP covers, have been closed.",,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,METHOD: Document Review,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,"FREQUENCY: Once, prior to closure of this lot / element / Work area",,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,CATEGORY: HP*,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,RESPONSIBILITY: PE/SPE,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,Final Inspection,,,,,,,,,,,,,,
label,"On behalf of Metropolitan Roads Program Alliance, it is hereby certified that the Works represented by the item of work listed have been tested in accordance with the Project Quality Plan and conform in all respects with the requirements of the Contract.",,,,,,,,,,,,,,
text,Name:,,,,,,,,,,,,,,
text,Position:,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
holdpoint,Sign ITP,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
checklist,ITP-197-CIV-SSB-Unbound Flexible Pavement-Scale C (Carpark),itp,,,,,ITP-197-CIV-SSB-Unbound Flexible Pavement-Scale C (Carpark) Rev 0,,,,,,,,
