type,name,values,prefix,postfix,usage count,user addable,template name,,,,,,,,
label,REFERENCE: Section 204.10 (b),,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Areas upon which fills are to be constructed shall be prepared for test rolling by the Contractor.,,,,,,,,,,,,,,
label,○ The Contractor shall not commence placing any fill on the prepared areas until the area has been reviewed by the Nominated Authority.,,,,,,,,,,,,,,
label,○ No fill shall be placed against or within 3 m of a structure until the foundation for the fill has been reviewed by the Nominated Authority,,,,,,,,,,,,,,
label,○ Reference: Subgrade Preparation / Previous Layer Lot Number,,,,,,,,,,,,,,
label,○ Attach: Lot Maps,,,,,,,,,,,,,,
label,METHOD: Visual Inspection,,,,,,,,,,,,,,
label,FREQUENCY: Prior to commencement of fill works,,,,,,,,,,,,,,
label,CATEGORY: HP,,,,,,,,,,,,,,
label,RESPONSIBILITY: Nominated Authority,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: Conqa HP Release,,,,,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
section,Pre-construction / Pre-installation Activities,,,,,,,,,,,,,,
checkpoint,4.1 Survey Set Out,,,,,,,,,,,,,,
label,REFERENCE: IFC Drawings,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Set out pegs in place and clearly mark out limits of works.,,,,,,,,,,,,,,
label,○ Attach: Lot Maps,,,,,,,,,,,,,,
label,METHOD: Visual Inspection,,,,,,,,,,,,,,
label,FREQUENCY: Prior to commencement of fill works,,,,,,,,,,,,,,
label,CATEGORY: HP*,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/PE/SPE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP Signed Off,,,,,,,,,,,,,,
section,Type A Fill Activities,,,,,,,,,,,,,,
checkpoint,5.1 Placing of Fill,,,,,,,,,,,,,,
label,REFERENCE: Section 204.10 (d),,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Type A material shall be spread and compacted in layers not exceeding a compacted thickness of 200 mm.,,,,,,,,,,,,,,
label,METHOD: Visual Inspection,,,,,,,,,,,,,,
label,FREQUENCY: Each Lot,,,,,,,,,,,,,,
label,CATEGORY: WP,,,,,,,,,,,,,,
label,RESPONSIBILITY: PE/SE/Site Supervisor,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP Signed Off,,,,,,,,,,,,,,
checkpoint,5.2 Fill at Structures (where applicable),,,,,,,,,,,,,,
label,REFERENCE: Section 204.11 (b),,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: No Fill shall be placed against or within 3m of a structure until the foundation for the fill has been reviewed by the Superintendent,,,,,,,,,,,,,,
label,"○ In addition to the placement of Type A material at bridge abutments as structural material, embankment material or backfilling within 3 metres of retaining walls, wing walls, all crown units, and culverts with an opening height greater than 1200 mm, shall be material of at least Type A material quality.",,,,,,,,,,,,,,
label,METHOD: Site Inspection,,,,,,,,,,,,,,
label,FREQUENCY: Each Lot,,,,,,,,,,,,,,
label,CATEGORY: HP*,,,,,,,,,,,,,,
label,RESPONSIBILITY: PE/SE/Site Supervisor,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP Signed Off,,,,,,,,,,,,,,
checkpoint,5.3 Test Roll / Proof Roll,,,,,,,,,,,,,,
label,"REFERENCE: Section 173.03, Section 204.12",,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Each Layer shall be proof rolled with a superintendent present. Compliance with the proof rolling requirements shall be when an area withstands proof rolling without visible deformation or springing. ,,,,,,,,,,,,,,
label,The plant for use in proof roll to comply with the following requirements:,,,,,,,,,,,,,,
label, (i) Static smooth steel wheeled rollers shall have a mass of not less than 12 tonnes and a load intensity under either the front or rear wheels of not less than 6 tonnes per metre width of wheel.,,,,,,,,,,,,,,
label, (ii) Pneumatic tyred plant shall have a mass of not less than 20 tonne and shall have a ground contact pressure under either the front or rear wheels of not less than 450 kPa per tyre. The area over which this ground contact pressure shall be applied shall not be less than 0.035 m2 per tyre.,,,,,,,,,,,,,,
label,"METHOD: Visual Inspection, Test Roll as per 173.03",,,,,,,,,,,,,,
label,FREQUENCY: Each Lot/Layer,,,,,,,,,,,,,,
label,CATEGORY: HP,,,,,,,,,,,,,,
label,RESPONSIBILITY: Nominated Authority,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: Conqa HP Release,,,,,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
checkpoint,5.4 Compaction and Moisture Content Testing,,,,,,,,,,,,,,
label,"REFERENCE: Table 204.131, Table 204.142 Section 173.04 (d)",,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Compaction Requirement to be Scale B: Characteristic Density Ratio 98%. (6 tests per lot),,,,,,,,,,,,,,
label,"○ Once three consecutive lots of like material have achieved the requirements in the first test, minimum testing frequency can be seek with the Superintendent agreement. ",,,,,,,,,,,,,,
label,○ Minimum Testing Frequency: Every second lot ,,,,,,,,,,,,,,
label,Lot size ,,,,,,,,,,,,,,
label,Type A Material - the lesser of one day's production or 5000sqm,,,,,,,,,,,,,,
label, Or,,,,,,,,,,,,,,
label,– Testing Small Areas,,,,,,,,,,,,,,
label,"○ For earthworks and pavement construction any lot which has a surface area less than 500 m2 may be treated as a small area. When testing a small area as a lot and where test requirements are based on characteristic values of density ratio and/or moisture ratio, acceptance of the lot shall be based on the mean values of 3 individual tests. In this case the lot will be accepted as far as compaction is concerned if the mean value of the individual tests exceeds by 2.0% or more the appropriate compaction scale requirement for the characteristic value of density ratio for a lot of six tests.",,,,,,,,,,,,,,
label,○ Attach: Compaction & Moisture Content Test Results,,,,,,,,,,,,,,
label,METHOD: Review Document,,,,,,,,,,,,,,
label,FREQUENCY: Test the first 3 lots. Reduced min. frequency every 2nd lot of like material and work,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/PE/SPE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP Signed Off,,,,,,,,,,,,,,
checkpoint,5.5 Post Compaction Material Property Testing,,,,,,,,,,,,,,
label,"REFERENCE: Table 204,041, Table 204.141 Section 204.14 (a)",,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Material Properties:,,,,,,,,,,,,,,
label,○ CBR ≥ 8% and Swell ≤ 1.5%,,,,,,,,,,,,,,
label,○ Max Permeability = 5E-9 m/s,,,,,,,,,,,,,,
label,○ Grading:,,,,,,,,,,,,,,
label, 75.0mm 100%,,,,,,,,,,,,,,
label, 4.75mm 40-80%,,,,,,,,,,,,,,
label, 0.075mm 10-40%,,,,,,,,,,,,,,
label,"○ Max. PI x%Passing 0.425mm = 1000 , PI = 6 to 25",,,,,,,,,,,,,,
label,○ Scale B:,,,,,,,,,,,,,,
label," 1 Lot Test to determine: Assigned CBR and swell, Grading & Max. Particle Dimension, PI and PIx%Passing 0.425mm and permeability.",,,,,,,,,,,,,,
label," Where the first lot passes, no further testing required except where changes to the physical properties of the material are observed.",,,,,,,,,,,,,,
label,Attach: Post Compaction Material Property Test Results,,,,,,,,,,,,,,
label,METHOD: Review Document,,,,,,,,,,,,,,
label,"FREQUENCY: Each Lot/Reduced Testing Frequency, Refer to Section 204",,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/PE/SPE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP Signed Off,,,,,,,,,,,,,,
section,Post-construction Activities,,,,,,,,,,,,,,
checkpoint,6.1 Survey Conformance,,,,,,,,,,,,,,
label,REFERENCE: Table 204.031,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Level tolerances (Scale B):,,,,,,,,,,,,,,
label,"○ Range Mean = +5, -25mm",,,,,,,,,,,,,,
label,○ Max Standard Deviation = 15 mm ,,,,,,,,,,,,,,
label,○ 40 measurements per lot,,,,,,,,,,,,,,
label,○ Attach: Survey Conformance Report,,,,,,,,,,,,,,
label,METHOD: Review Document,,,,,,,,,,,,,,
label,FREQUENCY: Top of Type A,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/PE/ Surveyor,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP Signed Off,,,,,,,,,,,,,,
checkpoint,6.2 Non-conformance Report (NCR) Closure,,,,,,,,,,,,,,
label,REFERENCE: MRPA Quality Management Plan,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: Ensure that any NCRs pertaining to the lot / element / Work area that this ITP covers, have been closed.",,,,,,,,,,,,,,
label,METHOD: Document Review,,,,,,,,,,,,,,
label,"FREQUENCY: Once, prior to closure of this lot / element / Work area",,,,,,,,,,,,,,
label,CATEGORY: HP*,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/PE/SPE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP Signed Off,,,,,,,,,,,,,,
checkpoint,Final Inspection,,,,,,,,,,,,,,
label,"On behalf of Metropolitan Roads Program Alliance, it is hereby certified that the Works represented by the item of work listed have been tested in accordance with the Project Quality Plan and conform in all respects with the requirements of the Contract.",,,,,,,,,,,,,,
text,Name:,,,,,,,,,,,,,,
text,Position:,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
holdpoint,Sign ITP,,,,,,,,,,,,,,
