type,name,values,prefix,postfix,usage count,user addable,template name,,,,
checkpoint,Hold point: photo required and signed off by Team leader before going to next step,,,,,,,,,,
section,Wrap (RAB),,,,,,,,,,
checkpoint,Check and review correct fabrication plan and provide picture of the respective fabrication plan which clarify shows page number,,,,,,,,,,
checkpoint,Install correct RAB as per fabrication plan. ,,,,,,,,,,
text,Operator Name:,,,,,,,,,,
checkpoint,Fixings as per fabrication plan,,,,,,,,,,
checkpoint,Hold point: photo required and signed off by Team leader before going to next step,,,,,,,,,,
section,Penetration,,,,,,,,,,
checkpoint,Locate and cut out all penetrations as per fabrication plan. ,,,,,,,,,,
holdpoint,Hold point: photo required and signed off by Team leader before going to next step,,,,,,,,,,
checkpoint,Transfer wall elements to wall storage area. ,,,,,,,,,,
,,,,,,,,,,,
checklist,Structure - Marriage Wall,,,,,,,,,,
section,Structural Framing and Fixings,,,,,,,,,,
checkpoint,Check and review correct fabrication plan and provide picture of the respective fabrication plan which clarify shows page number,,,,,,,,,,
checkpoint,Check and ensure moisture content below 18%,,,,,,,,,,
checkpoint,Install all wall framing elements as per fabrication plan. ,,,,,,,,,,
checkpoint,Install Portal frame and brace chord as per fabrication plan as required. ,,,,,,,,,,
checkpoint,Install all structural fixings as per fabrication plan. ,,,,,,,,,,
checkpoint,Transfer wall elements to upriser table. ,,,,,,,,,,
text,Operator Name:,,,,,,,,,,
checkpoint,Check dimension: plus or minus 2mm,,,,,,,,,,
checkpoint,Check square and confirm 90 degree on four external corners,,,,,,,,,,
checkpoint,Check all structural fixings correct as per fabrication plan,,,,,,,,,,
checkpoint,Hold point: photo required and signed off by Team leader before going to next step,,,,,,,,,,
section,Structural Sheet Bracing,,,,,,,,,,
checkpoint,Check and review correct fabrication plan and provide picture of the respective fabrication plan which clarify shows page number,,,,,,,,,,
checkpoint,Correct Wall bracing Install sheet bracing as per fabrication plan,,,,,,,,,,
checkpoint,Fixings as per engineer design,,,,,,,,,,
checkpoint,Hold point: photo required and signed off by Team leader before going to next step,,,,,,,,,,
section,Fire Lining 1st Layer,,,,,,,,,,
checkpoint,Check and review correct fabrication plan and provide picture of the respective fabrication plan which clarify shows page number,,,,,,,,,,
checkpoint,Apply Layer 1 as per fabrication plan. ,,,,,,,,,,
text,Operator Name:,,,,,,,,,,
checkpoint,Fixings as per fabrication plan,,,,,,,,,,
checkpoint,Hold point: photo required and signed off by Team leader before going to next step,,,,,,,,,,
section,Fire Lining 2nd Layer,,,,,,,,,,
checkpoint,Check and review correct fabrication plan and provide picture of the respective fabrication plan which clarify shows page number,,,,,,,,,,
checkpoint,Apply Layer 2 as per fabrication plan. ,,,,,,,,,,
text,Operator Name:,,,,,,,,,,
checkpoint,Fixings as per fabrication plan,,,,,,,,,,
checkpoint,Hold point: photo required and signed off by Team leader before going to next step,,,,,,,,,,
section,Penetration,,,,,,,,,,
checkpoint,Locate and cut out all penetrations as per fabrication plan. ,,,,,,,,,,
checkpoint,Hold point: photo required and signed off by Team leader before going to next step,,,,,,,,,,
checkpoint,Transfer wall elements from upriser table to receiver table. ,,,,,,,,,,
section,Services,,,,,,,,,,
checkpoint,Services installed as required,,,,,,,,,,
checkpoint,Hold point: photo required and signed off by plumbing/electrical/mechanical Team leader,,,,,,,,,,
checkpoint,Hold point: signed off by Team leader before going to next step,,,,,,,,,,
section,Insulation,,,,,,,,,,
checkpoint,Check and review correct fabrication plan and provide picture of the respective fabrication plan which clarify shows page number,,,,,,,,,,
checkpoint,Install as per fabrication plan. ,,,,,,,,,,
checkpoint,Attach Insulation Certificate. ,,,,,,,,,,
text,Operator Name:,,,,,,,,,,
checkpoint,Hold point: photo required and signed off by Team leader before going to next step,,,,,,,,,,
section,Wrap (RAB),,,,,,,,,,
checkpoint,Check and review correct fabrication plan and provide picture of the respective fabrication plan which clarify shows page number,,,,,,,,,,
checkpoint,Install correct RAB as per fabrication plan. ,,,,,,,,,,
text,Operator Name:,,,,,,,,,,
checkpoint,Fixings as per fabrication plan,,,,,,,,,,
checkpoint,Hold point: photo required and signed off by Team leader before going to next step,,,,,,,,,,
section,Penetration,,,,,,,,,,
checkpoint,Locate and cut out all penetrations as per fabrication plan. ,,,,,,,,,,
holdpoint,Hold point: photo required and signed off by Team leader before going to next step,,,,,,,,,,
checkpoint,Transfer wall elements to wall storage area. ,,,,,,,,,,
,,,,,,,,,,,
checklist,Structure - Intertenancy Wall,,,,,,,,,,
section,Structural Framing and Fixings,,,,,,,,,,
checkpoint,Check and review correct fabrication plan and provide picture of the respective fabrication plan which clarify shows page number,,,,,,,,,,
checkpoint,Check and ensure moisture content below 18%,,,,,,,,,,
checkpoint,Install all wall framing elements as per fabrication plan. ,,,,,,,,,,
checkpoint,Install Portal frame and brace chord as per fabrication plan as required. ,,,,,,,,,,
checkpoint,Install all structural fixings as per fabrication plan. ,,,,,,,,,,
checkpoint,Transfer wall elements to upriser table. ,,,,,,,,,,
text,Operator Name:,,,,,,,,,,
checkpoint,Check dimension: plus or minus 2mm,,,,,,,,,,
checkpoint,Check square and confirm 90 degree on four external corners,,,,,,,,,,
checkpoint,Check all structural fixings correct as per fabrication plan,,,,,,,,,,
checkpoint,Hold point: photo required and signed off by Team leader before going to next step,,,,,,,,,,
section,Structural Sheet Bracing,,,,,,,,,,
checkpoint,Check and review correct fabrication plan and provide picture of the respective fabrication plan which clarify shows page number,,,,,,,,,,
checkpoint,Correct Wall bracing Install sheet bracing as per fabrication plan,,,,,,,,,,
checkpoint,Fixings as per engineer design,,,,,,,,,,
checkpoint,Hold point: photo required and signed off by Team leader before going to next step,,,,,,,,,,
section,Fire Lining 1st Layer,,,,,,,,,,
checkpoint,Check and review correct fabrication plan and provide picture of the respective fabrication plan which clarify shows page number,,,,,,,,,,
checkpoint,Apply Layer 1 as per fabrication plan. ,,,,,,,,,,
text,Operator Name:,,,,,,,,,,
checkpoint,Fixings as per fabrication plan,,,,,,,,,,
checkpoint,Hold point: photo required and signed off by Team leader before going to next step,,,,,,,,,,
section,Fire Lining 2nd Layer,,,,,,,,,,
checkpoint,Check and review correct fabrication plan and provide picture of the respective fabrication plan which clarify shows page number,,,,,,,,,,
checkpoint,Apply Layer 2 as per fabrication plan. ,,,,,,,,,,
text,Operator Name:,,,,,,,,,,
checkpoint,Fixings as per fabrication plan,,,,,,,,,,
checkpoint,Hold point: photo required and signed off by Team leader before going to next step,,,,,,,,,,
section,Penetration,,,,,,,,,,
checkpoint,Locate and cut out all penetrations as per fabrication plan. ,,,,,,,,,,
checkpoint,Hold point: photo required and signed off by Team leader before going to next step,,,,,,,,,,
checkpoint,Transfer wall elements from upriser table to receiver table. ,,,,,,,,,,
text,Operator Name:,,,,,,,,,,
section,Services,,,,,,,,,,
checkpoint,Services installed as required,,,,,,,,,,
checkpoint,Hold point: photo required and signed off by plumbing/electrical/mechanical Team leader,,,,,,,,,,
checkpoint,Hold point: signed off by Team leader before going to next step,,,,,,,,,,
section,Insulation,,,,,,,,,,
checkpoint,Check and review correct fabrication plan and provide picture of the respective fabrication plan which clarify shows page number,,,,,,,,,,
checkpoint,Install as per fabrication plan. ,,,,,,,,,,
checkpoint,Attach Insulation Certificate. ,,,,,,,,,,
text,Operator Name:,,,,,,,,,,
checkpoint,Hold point: photo required and signed off by Team leader before going to next step,,,,,,,,,,
section,Wrap (RAB),,,,,,,,,,
checkpoint,Check and review correct fabrication plan and provide picture of the respective fabrication plan which clarify shows page number,,,,,,,,,,
checkpoint,Install correct RAB as per fabrication plan. ,,,,,,,,,,
checkpoint,Fixings as per fabrication plan,,,,,,,,,,
checkpoint,Hold point: photo required and signed off by Team leader before going to next step,,,,,,,,,,
section,Penetration,,,,,,,,,,
checkpoint,Locate and cut out all penetrations as per fabrication plan. ,,,,,,,,,,
holdpoint,Hold point: photo required and signed off by Team leader before going to next step,,,,,,,,,,
checkpoint,Transfer wall elements to wall storage area. ,,,,,,,,,,
,,,,,,,,,,,
checklist,Structure - Ceiling Cassette,,,,,,,,,,
section,Structural framing and Fixing,,,,,,,,,,
checkpoint,Check and review correct fabrication plan and provide picture of the respective fabrication plan which clarify shows page number,,,,,,,,,,
checkpoint,Check and ensure moisture content below 18%,,,,,,,,,,
checkpoint,"Joist: Sizes, spacings, treatment, grade as per fabrication plan",,,,,,,,,,
checkpoint,Install all ceiling framing elements as per fabrication plan. ,,,,,,,,,,
checkpoint,Install all ceiling structural fixings as per fabrication plan. ,,,,,,,,,,
text,Operator Name:,,,,,,,,,,
checkpoint,Hold point: photo required an signed off by Team leader before before going to next step,,,,,,,,,,
section,Structural Sheet Bracing as required,,,,,,,,,,
checkpoint,Check and review correct fabrication plan and provide picture of the respective fabrication plan which clarify shows page number,,,,,,,,,,
checkpoint,Correct Ceiling bracing Install sheet bracing as per fabrication plan,,,,,,,,,,
checkpoint,Fixings as per engineer design,,,,,,,,,,
checkpoint,Hold point: photo required and signed off by Team leader before going to next step,,,,,,,,,,
section,Fire Lining 1st Layer,,,,,,,,,,
checkpoint,Check and review correct fabrication plan and provide picture of the respective fabrication plan which clarify shows page number,,,,,,,,,,
checkpoint,Apply Layer 1 as per fabrication plan. ,,,,,,,,,,
text,Operator Name:,,,,,,,,,,
checkpoint,Fixings as per fabrication plan,,,,,,,,,,
checkpoint,Hold point: photo required and signed off by Team leader before going to next step,,,,,,,,,,
section,Fire Lining 2nd Layer,,,,,,,,,,
checkpoint,Check and review correct fabrication plan and provide picture of the respective fabrication plan which clarify shows page number,,,,,,,,,,
checkpoint,Apply Layer 2 as per fabrication plan. ,,,,,,,,,,
text,Operator Name:,,,,,,,,,,
checkpoint,Fixings as per fabrication plan,,,,,,,,,,
checkpoint,Hold point: photo required and signed off by Team leader before going to next step,,,,,,,,,,
section,Penetration,,,,,,,,,,
checkpoint,Locate and cut out all penetrations as per fabrication plan. ,,,,,,,,,,
checkpoint,Hold point: photo required and signed off by Team leader before going to next step,,,,,,,,,,
checkpoint,Transfer wall elements from upriser table to receiver table. ,,,,,,,,,,
text,Operator Name:,,,,,,,,,,
section,Services,,,,,,,,,,
checkpoint,Services installed as required,,,,,,,,,,
checkpoint,Hold point: photo required and signed off by plumbing/electrical/mechanical Team leader,,,,,,,,,,
checkpoint,Hold point: signed off by Team leader before going to next step,,,,,,,,,,
section,Insulation,,,,,,,,,,
checkpoint,Check and review correct fabrication plan and provide picture of the respective fabrication plan which clarify shows page number,,,,,,,,,,
checkpoint,Install as per fabrication plan. ,,,,,,,,,,
text,Operator Name:,,,,,,,,,,
checkpoint,Insulation Certificate. ,,,,,,,,,,
holdpoint,Hold point: photo required and signed off by Team leader before going to next step,,,,,,,,,,
,,,,,,,,,,,
checklist,Structure - Internal Wall,,,,,,,,,,
section,Structural Framing and Fixings,,,,,,,,,,
checkpoint,Check and review correct fabrication plan and provide picture of the respective fabrication plan which clarify shows page number,,,,,,,,,,
checkpoint,Check and ensure moisture content below 18%,,,,,,,,,,
checkpoint,Install all wall framing elements as per fabrication plan. ,,,,,,,,,,
checkpoint,Transfer wall elements to upriser table. ,,,,,,,,,,
text,Operator Name:,,,,,,,,,,
checkpoint,Check dimension: plus or minus 2mm,,,,,,,,,,
checkpoint,Check square and confirm 90 degree on four external corners,,,,,,,,,,
checkpoint,Hold point: photo required and signed off by Team leader before going to next step,,,,,,,,,,
section,Standard/Single Layer Gib board,,,,,,,,,,
checkpoint,Check and review correct fabrication plan and provide picture of the respective fabrication plan which clarify shows page number,,,,,,,,,,
checkpoint,Apply Layer 1 as per fabrication plan. ,,,,,,,,,,
text,Operator Name:,,,,,,,,,,
checkpoint,Fixings as per fabrication plan,,,,,,,,,,
checkpoint,Hold point: photo required and signed off by Team leader before going to next step,,,,,,,,,,
section,Penetration,,,,,,,,,,
checkpoint,Locate and cut out all penetrations as per fabrication plan. ,,,,,,,,,,
text,Operator Name:,,,,,,,,,,
checkpoint,Hold point: photo required and signed off by Team leader before going to next step,,,,,,,,,,
checkpoint,Transfer wall elements from upriser table to receiver table. ,,,,,,,,,,
text,Operator Name:,,,,,,,,,,
section,Services,,,,,,,,,,
checkpoint,Services installed as required,,,,,,,,,,
checkpoint,Hold point: photo required and signed off by plumbing/electrical/mechanical Team leader,,,,,,,,,,
checkpoint,Hold point: signed off by Team leader before going to next step,,,,,,,,,,
section,Standard/Single Layer Gib board,,,,,,,,,,
checkpoint,Check and review correct fabrication plan and provide picture of the respective fabrication plan which clarify shows page number,,,,,,,,,,
checkpoint,Apply Layer 1 as per fabrication plan. ,,,,,,,,,,
checkpoint,Fixings as per fabrication plan,,,,,,,,,,
text,Operator Name:,,,,,,,,,,
checkpoint,Hold point: photo required and signed off by Team leader before going to next step,,,,,,,,,,
section,Penetration,,,,,,,,,,
checkpoint,Locate and cut out all penetrations as per fabrication plan. ,,,,,,,,,,
holdpoint,Hold point: photo required and signed off by Team leader before going to next step,,,,,,,,,,
checkpoint,Transfer wall elements to wall storage area. ,,,,,,,,,,
text,Operator Name:,,,,,,,,,,
,,,,,,,,,,,
checklist,Structure - Module Assembly,,,,,,,,,,
section,Module Assembly,,,,,,,,,,
checkpoint,Check and review correct fabrication plan and provide picture of the respective fabrication plan which clarify shows page number,,,,,,,,,,
checkpoint,Select all relevant floors/ceiling cassettes and wall panels. ,,,,,,,,,,
checkpoint,Apply the Gib fire sound for four edges of the first layer-For passive fire system. ,,,,,,,,,,
checkpoint,Locate floor cassette on the podium. ,,,,,,,,,,
checkpoint,Install three outer adjoining walls and fixed floor cassette as per fabrication plan. ,,,,,,,,,,
checkpoint,Install all internal walls and fix to floor cassette and outer walls as per fabrication plan. ,,,,,,,,,,
checkpoint,Install ceiling cassette and fix to outer walls and internal walls. Support/Prop necessary. ,,,,,,,,,,
checkpoint,Install final outer wall and fix to floor/ceiling/walls as necessary. Remove Support/Prop. ,,,,,,,,,,
text,Operator Name:,,,,,,,,,,
text,Operator Name:,,,,,,,,,,
checkpoint,Hold point: photo required an signed off by Team leader before going to next step,,,,,,,,,,
section,Services,,,,,,,,,,
checkpoint,Services installed as required,,,,,,,,,,
checkpoint,Hold point: photo required and signed off by plumbing/electrical/mechanical Team leader,,,,,,,,,,
checkpoint,Hold point: signed off by Team leader before going to next step,,,,,,,,,,
section,Insulation,,,,,,,,,,
checkpoint,Check and review correct fabrication plan and provide picture of the respective fabrication plan which clarify shows page number,,,,,,,,,,
checkpoint,Install as per fabrication plan. ,,,,,,,,,,
checkpoint,Attach Insulation Certificate. ,,,,,,,,,,
text,Operator Name:,,,,,,,,,,
holdpoint,Hold point: photo required and signed off by Team leader before going to next step,,,,,,,,,,
,,,,,,,,,,,
checklist,Structure - Roof Assembly,,,,,,,,,,
section,Structural framing/trusses and Fixing,,,,,,,,,,
checkpoint,Check and review correct fabrication plan and provide picture of the respective fabrication plan which clarify shows page number,,,,,,,,,,
checkpoint,Check and ensure moisture content below 18%,,,,,,,,,,
checkpoint,Install all roof framing/trusses/purlins as per fabrication plan. ,,,,,,,,,,
checkpoint,Install all structural fixings as per fabrication plan. ,,,,,,,,,,
text,Operator Name:,,,,,,,,,,
holdpoint,Hold point: photo required an signed off by Team leader before going to plumbing,,,,,,,,,,
,,,,,,,,,,,
checklist,Exterior - Membrane Deck,,,,,,,,,,
section,Plumbing,,,,,,,,,,
checkpoint,Plumber to install outlet and overflow as required. ,,,,,,,,,,
text,Operator Name:,,,,,,,,,,
checkpoint,Hold point: photo required and signed off by plumbing Team leader,,,,,,,,,,
checkpoint,Hold point: signed off by Team leader before going to next step,,,,,,,,,,
section,Membrane,,,,,,,,,,
checkpoint,Subcontractor install membrane as per approved plans and specifications. ,,,,,,,,,,
text,Operator Name:,,,,,,,,,,
checkpoint,Hold point: photo required and signed off by Subcontractor before going to next step,,,,,,,,,,
checkpoint,Hold point: signed off by Team leader before going to next step,,,,,,,,,,
section,Floating Deck,,,,,,,,,,
checkpoint,"Check and review approved Plans and specifications, and provide picture of the respective plan which clarify shows page number",,,,,,,,,,
checkpoint,Install deck Jacks and deck Joists as per manufacture . ,,,,,,,,,,
text,Operator Name:,,,,,,,,,,
checkpoint,Hold point: photo required and signed off by Team leader before going to next step,,,,,,,,,,
checkpoint,Install timber decking. ,,,,,,,,,,
text,Operator Name:,,,,,,,,,,
holdpoint,Hold point: photo required and signed off by Team leader before going to next step,,,,,,,,,,
,,,,,,,,,,,
checklist,"Exterior - Wraps, penetrations, windows/doors and flashings",,,,,,,,,,
section,Wrap (RAB),,,,,,,,,,
checkpoint,"Check and review approved Plans and specifications, and provide picture of the respective plan which clarify shows page number",,,,,,,,,,
checkpoint,Install balance RAB. ,,,,,,,,,,
text,Operator Name:,,,,,,,,,,
checkpoint,Hold point: photo required and signed off by Team leader before going to next step,,,,,,,,,,
section,Penetration,,,,,,,,,,
checkpoint,Locate and cut out all penetrations as per approved plans and specifications. ,,,,,,,,,,
checkpoint,Install all penetrations. ,,,,,,,,,,
text,Operator Name:,,,,,,,,,,
checkpoint,Hold point: photo required and signed off by Team leader before going to next step,,,,,,,,,,
section,Windows and doors,,,,,,,,,,
checkpoint,"Check and review approved Plans and specifications, and provide picture of the respective plan which clarify shows page number",,,,,,,,,,
checkpoint,Install all windows and doors as per approved plans and manufacture specifications. ,,,,,,,,,,
text,Operator Name:,,,,,,,,,,
checkpoint,Hold point: photo required and signed off by Team leader before going to next step,,,,,,,,,,
section,Flashings and tapes,,,,,,,,,,
checkpoint,"Check and review approved Plans and specifications, and provide picture of the respective plan which clarify shows page number",,,,,,,,,,
checkpoint,"Install all flashing tapes/Sealants to RAB joints, windows, doors, penetrations, etc., as required. ",,,,,,,,,,
text,Operator Name:,,,,,,,,,,
checkpoint,Hold point: photo required and signed off by Team leader before going to next step,,,,,,,,,,
checkpoint,"Install all flashings: Interstorey, Int/Ext corner, cavity closer. ",,,,,,,,,,
text,Operator Name:,,,,,,,,,,
holdpoint,Hold point: photo required and signed off by Team leader before going to next step,,,,,,,,,,
,,,,,,,,,,,
checklist,Exterior - Cavity Battens,,,,,,,,,,
section,Cavity preparation/Batten,,,,,,,,,,
checkpoint,"Check and review approved Plans and specifications, and provide picture of the respective plan which clarify shows page number",,,,,,,,,,
checkpoint,complete set out as per fabrication plan. ,,,,,,,,,,
checkpoint,Install cavity battens. ,,,,,,,,,,
text,Operator Name:,,,,,,,,,,
holdpoint,Hold point: photo required and signed off by Team leader before going to next step,,,,,,,,,,
,,,,,,,,,,,
checklist-flat,Exterior Painting,,,,,,,,,,
checkpoint,Subcontractor to apply painting system as per approved plans and specifications. Operator name required.,,,,,,,,,,
text,Operator Name:,,,,,,,,,,
checkpoint,Hold point: photo required and signed off by Subcontractor before going to next step,,,,,,,,,,
checkpoint,Hold point: signed off by Team leader before going to next step,,,,,,,,,,
,,,,,,,,,,,
checklist,Packaging & Shipping,,,,,,,,,,
section,Internal Fixtures and Fittings Packaging,,,,,,,,,,
checkpoint,Toilet: Cistern fixed by using PET fridge tape,,,,,,,,,,
checkpoint,Shower: Shower head protected by wrapping it with EPE foam sheet membrane,,,,,,,,,,
checkpoint,"Cabinets and Doors: All cabinet doors, mirror cabinet doors and drawers fixed using PET fridge tape.",,,,,,,,,,
checkpoint,Bathroom: Bathroom door and Shower door will be fixed with PET fridge tape.,,,,,,,,,,
checkpoint,Place Desiccant and Hygrometer inside the module.,,,,,,,,,,
text,Operator Name:,,,,,,,,,,
holdpoint,Hold point: photo required an signed off by Team leader before going to plumbing,,,,,,,,,,
section,External Protective Cover,,,,,,,,,,
checkpoint,Use protective film to cover a module completely,,,,,,,,,,
checkpoint,Use heat Gun to seal the protective film.,,,,,,,,,,
text,Operator Name:,,,,,,,,,,
checkpoint,Make sure there are no gaps in the film,,,,,,,,,,
holdpoint,Hold point: Photo required and signed off by Team leader before moving a Module to a Storage area.,,,,,,,,,,
section,Lifting and loading,,,,,,,,,,
checkpoint,18-24T Forkhoist will be used to load a module onto a Specialised Transport Vehicle,,,,,,,,,,
checkpoint,"Tie the module to the Transport Vehicle, using strops or with the equipment attached to the Vehicle",,,,,,,,,,
text,Operator Name:,,,,,,,,,,
checkpoint,Make sure the module is correctly sitting on the Transport vehicles,,,,,,,,,,
checkpoint,Make sure the Module has been secured with the correct ties,,,,,,,,,,
holdpoint,Hold point: Photo required and signed off by Team leader before going to next step.,,,,,,,,,,
section,Shipment,,,,,,,,,,
checkpoint,A Specialised Transportation Vehicle will be used to transport the module to Site,,,,,,,,,,
text,Operator Name:,,,,,,,,,,
checkpoint,Check if the Transport Company meet the approved transport criteria,,,,,,,,,,
holdpoint,Hold point: Photo required and signed off by Team leader before transporting a Module.,,,,,,,,,,
,,,,,,,,,,,
checklist,Interior - Fitout,,,,,,,,,,
section,Plumber to confirm first fix plumbing complete,,,,,,,,,,
checkpoint,Hold point: photo required and signed off by Plumbing team leader before going to next step,,,,,,,,,,
holdpoint,Hold point: signed off by Team leader before going to next step,,,,,,,,,,
section,Electrician to confirm first fix electrical complete,,,,,,,,,,
checkpoint,Hold point: photo required and signed off by Electrical team leader before going to next step,,,,,,,,,,
holdpoint,Hold point: signed off by Team leader before going to next step,,,,,,,,,,
section,Complete internal wall lines,,,,,,,,,,
checkpoint,Complete all internal wall lines as per approved plans and manufacture specifications. ,,,,,,,,,,
text,Operator Name:,,,,,,,,,,
holdpoint,Hold point: Postline inspection photos required and signed off by Team leader before going to next step,,,,,,,,,,
section,Complete all passive fire requirements,,,,,,,,,,
checkpoint,Hold point: photo required and signed off by passive fire contractor,,,,,,,,,,
holdpoint,Hold point: signed off by Team leader before going to next step,,,,,,,,,,
section,Mechanical ducts and ventilation,,,,,,,,,,
checkpoint,Hold point: photo required and signed off by Electrical team leader before going to next step,,,,,,,,,,
holdpoint,Hold point: signed off by Team leader before going to next step,,,,,,,,,,
section,False ceiling and bulkheads,,,,,,,,,,
checkpoint,"Check and review as per approved plans and specifications, and provide picture of the respective plan which clarify shows page number",,,,,,,,,,
checkpoint,Install all false ceiling and bulkheads as per approved plans and specifications. ,,,,,,,,,,
text,Operator Name:,,,,,,,,,,
holdpoint,Hold point: signed off by Team leader before going to next step,,,,,,,,,,
section,Gib stopping,,,,,,,,,,
checkpoint,"Check and review as per approved plans and specifications, and provide picture of the respective plan which clarify shows page number",,,,,,,,,,
checkpoint,Complete all internal Gib stopping as per approved plans and manufacture specifications. ,,,,,,,,,,
text,Operator Name:,,,,,,,,,,
holdpoint,Hold point: photo required and signed off by Team leader before going to next step,,,,,,,,,,
section,Acoustic floor,,,,,,,,,,
checkpoint,"Check and review as per approved plans and specifications, and provide picture of the respective plan which clarify shows page number",,,,,,,,,,
checkpoint,Install acoustic floor as per approved plans and manufacture specifications. ,,,,,,,,,,
text,Operator Name:,,,,,,,,,,
holdpoint,Hold point: photo required and signed off by Team leader before going to next step,,,,,,,,,,
section,Door and trims,,,,,,,,,,
checkpoint,Check and review as per approved plans and specifications,,,,,,,,,,
holdpoint,"Check and review as per approved plans and specifications, and provide picture of the respective plan which clarify shows page number",,,,,,,,,,
checkpoint,Install all internal floors and trims,,,,,,,,,,
text,Operator Name:,,,,,,,,,,
holdpoint,Install all internal floors and trims as per approved plans and manufacture specifications.,,,,,,,,,,
checkpoint,Hold point,,,,,,,,,,
holdpoint,Hold point: photo required and signed off by Team leader before going to next step,,,,,,,,,,
section,Painting,,,,,,,,,,
checkpoint,"Check and review as per approved plans and specifications, and provide picture of the respective plan which clarify shows page number",,,,,,,,,,
checkpoint,Complete all internal painting as per approved plans and manufacture specifications. ,,,,,,,,,,
text,Operator Name:,,,,,,,,,,
holdpoint,Hold point: photo required and signed off by Team leader before going to next step,,,,,,,,,,
section,Kitchen and bathroom joinery install,,,,,,,,,,
