Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,,,,
,,Photos of prior works BEFORE RSG commencement,Photos of prior works BEFORE RSG commencement must be included here,Is there existing work by previous plumbing contractor within workfront? (Pass = Yes),,,,,,
,,"Installation complies with current IFC shop drawings, schematics",,"Installation complies with current IFC shop drawings, schematics & AS/NZS 3500 (2021)",,,,,,
,,Expansion loop position & length comply with IFC schematics,,Expansion loop position and length comply with IFC schematics & AS/NZS 3500 (2021),,,,,,
,,"Clips, fixings & anchor points are correct",,"Clips, fixings & anchor points are correct (etc - fixed anchor, slide guide clamp, spring clip)",,,,,,
,,Clips used are not dissimilar metals & will not corrode an element,,Clips used are not dissimilar metals and will not corrode an element,,,,,,
,,All pipework is clear of debris & any open ends sealed,,All pipework is clear of debris and any open ends sealed (with duct tape if temporary measure required),,,,,,
,,Torque rates of all roll-groove joints are correct,,Torque rates of all roll-groove joints are correct,,,,,,
,,Flange connection gasket is fibre and not rubber,,Flange connection gasket is fibre and not rubber,,,,,,
,,Flange connection bolts are to the required torque rates,,Flange connection bolts are to the required torque rates,,,,,,
,,Branch junctions & off-set levels are correct,,Branch junctions & off-set levels are correct,,,,,,
,,Pipe joints & witness marks are correct,,Pipe joints & witness marks are correct,,,,,,
,,Check for damage or leaks,,Check for damage or leaks,,,,,,
,,Valve flow direction & disconnection unions are correct,,Valve flow direction & disconnection unions are correct,,,,,,
,,Extension points have sacrificial valves,,Extension points have sacrificial valves,,,,,,
,,Labels have been applied,,Labels have been applied,,,,,,
,,Pipes requiring lagging have been temporarily labelled ,,Pipes requiring lagging have been temporarily labelled ,,,,,,
,,Penos have been caulked & meet fire rating requirements,,Penos have been caulked and meet fire rating requirements (top and underside of slab),,,,,,
,,RSG demarcation sticker has been applied to work zone,,RSG demarcation sticker has been applied to work zone (if connecting to previous contractor works),,,,,,
,,,,,,,,,,
Hydraulic Services - High Level Rough In,,,,,,,,,,
,Scope,,,High Level Rough In,,,,,,
,Rows,,,,,,,,,
,,Level 1,dynamic,Level 1,High Level Rough In,Hydraulic Services,,,,
,,Level 2,dynamic,Level 2,High Level Rough In,Hydraulic Services,,,,
,,Level 3,dynamic,Level 3,High Level Rough In,Hydraulic Services,,,,
,,Level 4,dynamic,Level 4,High Level Rough In,Hydraulic Services,,,,
,,Level 5,dynamic,Level 5,High Level Rough In,Hydraulic Services,,,,
,,Level 6,dynamic,Level 6,High Level Rough In,Hydraulic Services,,,,
,Columns,,,,,,,,,
,,Is there existing work by previous plumbing contractor within workfront?,,Is there existing work by previous plumbing contractor within workfront? (Pass = Yes),,,,,,
,,Photos of prior works BEFORE RSG commencement,Photos of prior works BEFORE RSG commencement must be included here,Is there existing work by previous plumbing contractor within workfront? (Pass = Yes),,,,,,
,,Installation complies with current IFC shop drawings,,Installation complies with current IFC shop drawings & AS/NZS 3500 (2021),,,,,,
,,Installation materials used in accordance with manufacturer reqs.,,Installation materials used in accordance with manufacturer requirements,,,,,,
,,Pipe joints & witness marks are correct,,Pipe joints & witness marks are correct,,,,,,
,,Clips & fixings are correct,,Clips and fixings are correct,,,,,,
,,All pipework is clear of debris & any open ends sealed,,All pipework is clear of debris and any open ends sealed (with duct tape if temporary measure required),,,,,,
,,Check pipe clear spacing,,Check pipe clear spacing (service separation min 25mm has been achieved),,,,,,
,,Valve flow direction & disconnection unions are correct,,Valve flow direction & disconnection unions are correct,,,,,,
,,TMV/TV have been installed correctly,,TMV/TV have been installed correctly and in the location for future access,,,,,,
,,Sharp edge pipe protection is secure,,Sharp edge pipe protection is secure and will not lead to pipe abrasion in future,,,,,,
,,Couta fittings visually inspected to ensure pex is in correct location,,Couta fittings have been visually inspected to ensure pex is in correct location and crimped correctly,,,,,,
,,Final check for cross connections has been undertaken,,Final check for cross connections has been undertaken,,,,,,
,,RSG demarcation sticker has been applied to work zone,,RSG demarcation sticker has been applied to work zone (if connecting to previous contractor works),,,,,,
,,,,,,,,,,
Hydraulic Services - Low Level Rough In,,,,,,,,,,
,Scope,,,Low Level Rough In,,,,,,
,Rows,,,,,,,,,
,,Level 1,dynamic,Level 1,Low Level Rough In,Hydraulic Services,,,,
,,Level 2,dynamic,Level 2,Low Level Rough In,Hydraulic Services,,,,
,,Level 3,dynamic,Level 3,Low Level Rough In,Hydraulic Services,,,,
,,Level 4,dynamic,Level 4,Low Level Rough In,Hydraulic Services,,,,
,,Level 5,dynamic,Level 5,Low Level Rough In,Hydraulic Services,,,,
,,Level 6,dynamic,Level 6,Low Level Rough In,Hydraulic Services,,,,
,Columns,,,,,,,,,
,,Is there existing work by previous plumbing contractor within workfront?,,Is there existing work by previous plumbing contractor within workfront? (Pass = Yes),,,,,,
,,Photos of prior works BEFORE RSG commencement,Photos of prior works BEFORE RSG commencement must be included here,Is there existing work by previous plumbing contractor within workfront? (Pass = Yes),,,,,,
,,Installation complies with current IFC shop drawings,,Installation complies with current IFC shop drawings & AS/NZS 3500 (2021),,,,,,
,,Installation materials used in accordance with manufacturer reqs.,,Installation materials used in accordance with manufacturer requirements,,,,,,
,,Pipe joints & witness marks are correct,,Pipe joints & witness marks are correct,,,,,,
,,Clips & fixings are correct,,Clips and fixings are correct,,,,,,
,,All pipework is clear of debris & any open ends sealed,,All pipework is clear of debris and any open ends sealed (with duct tape if temporary measure required),,,,,,
,,Check pipe clear spacing,,Check pipe clear spacing (service separation min 25mm has been achieved),,,,,,
,,Valve flow direction & disconnection unions are correct,,Valve flow direction & disconnection unions are correct,,,,,,
,,TMV/TV have been installed correctly,,TMV/TV have been installed correctly and in the location for future access,,,,,,
,,Mixer bodies & lugged are installed at the correct height,,Mixer bodies & lugged are installed at the correct height and on a nog,,,,,,
,,In-wall pan & cistern brackets are correct,,In-wall pan & cistern brackets are correct and there is reinforcement behind flush pipe ,,,,,,
,,Sharp edge pipe protection is secure,,Sharp edge pipe protection is secure and will not lead to pipe abrasion in future,,,,,,
,,Couta fittings visually inspected to ensure pex in correct location,,Couta fittings have been visually inspected to ensure pex is in correct location and crimped correctly,,,,,,
,,Final check for cross connections has been undertaken,,Final check for cross connections has been undertaken,,,,,,
,,RSG demarcation sticker has been applied to work zone,,RSG demarcation sticker has been applied to work zone (if connecting to previous contractor works),,,,,,
,,,,,,,,,,
Hydraulic Services - Fit Off/ Install,,,,,,,,,,
,Scope,,,Fit Off/ Install,,,,,,
,Rows,,,,,,,,,
,,Level 1,dynamic,Level 1,Fit Off/ Install,Hydraulic Services,,,,
,,Level 2,dynamic,Level 2,Fit Off/ Install,Hydraulic Services,,,,
,,Level 3,dynamic,Level 3,Fit Off/ Install,Hydraulic Services,,,,
,,Level 4,dynamic,Level 4,Fit Off/ Install,Hydraulic Services,,,,
,,Level 5,dynamic,Level 5,Fit Off/ Install,Hydraulic Services,,,,
,,Level 6,dynamic,Level 6,Fit Off/ Install,Hydraulic Services,,,,
,Columns,,,,,,,,,
,,UQ Fit Off/ Fixture Install Toilets & Cisterns,,UQ Fit Off/ Fixture Install Toilets & Cisterns,,,,,,
,,UQ Fit Off/ Fixture Install - Showers & Tapware,,UQ Fit Off/ Fixture Install - Showers & Tapware,,,,,,
,,UQ Fit Off/ Fixture Install - Vanity Basin/s & Tapware,,UQ Fit Off/ Fixture Install - Vanity Basin/s & Tapware,,,,,,
,,UQ Fit Off/ Fixture Install - Kitchen sink & Tapware,,UQ Fit Off/ Fixture Install - Kitchen sink & Tapware,,,,,,
,,UQ Fit Off/ Fixture Install - Laundry trough & Tapware,,UQ Fit Off/ Fixture Install - Laundry trough & Tapware,,,,,,
,,UQ Fit Off/ Fixture Install - Bath & Tapware,,UQ Fit Off/ Fixture Install - Bath & Tapware,,,,,,
,,UQ Fit Off/ Fixture Install - Dishwasher ,,UQ Fit Off/ Fixture Install - Dishwasher ,,,,,,
,,UQ Fit Off/ Fixture Install - Wall Tundish,,UQ Fit Off/ Fixture Install - Wall Tundish,,,,,,
,,UQ Fit Off/ Fixture Install - Hose Taps,,UQ Fit Off/ Fixture Install - Hose Taps,,,,,,
,,UQ Fit Off/ Fixture Install - TMV,,UQ Fit Off/ Fixture Install - TMV,,,,,,
,,UQ Fit Off/ Fixture Install - Tempering Valve,,UQ Fit Off/ Fixture Install - Tempering Valve,,,,,,
,,UQ Fit Off/ Fixture Install - Gas Cooktop,,UQ Fit Off/ Fixture Install - Gas Cooktop,,,,,,
,,UQ Fit Off/ Fixture Install - RPZD,,UQ Fit Off/ Fixture Install - RPZD,,,,,,
,,,,,,,,,,
Testing - Corridor & Apts,,,,,,,,,,
,Scope,,,Testing,,,,,,
,Rows,,,,,,,,,
,,Level 1,grouping,Level 1,,,,,,
,,Corridor & Apts - McLister St,expanded,Corridor & Apts - McLister St,Level 1,Testing,,,,
,,Corridor & Apts - Melbourne Rd,expanded,Corridor & Apts - Melbourne Rd,Level 1,Testing,,,,
,,Corridor & Apts - Macindoe St,expanded,Corridor & Apts - Macindoe St,Level 1,Testing,,,,
,,Level 2,grouping,Level 2,,,,,,
,,Corridor & Apts - McLister St,expanded,Corridor & Apts - McLister St,Level 2,Testing,,,,
,,Corridor & Apts - Melbourne Rd,expanded,Corridor & Apts - Melbourne Rd,Level 2,Testing,,,,
,,Corridor & Apts - Macindoe St,expanded,Corridor & Apts - Macindoe St,Level 2,Testing,,,,
,,Level 3,grouping,Level 3,,,,,,
,,Corridor & Apts - McLister St,expanded,Corridor & Apts - McLister St,Level 3,Testing,,,,
,,Corridor & Apts - Melbourne Rd,expanded,Corridor & Apts - Melbourne Rd,Level 3,Testing,,,,
,,Corridor & Apts - Macindoe St,expanded,Corridor & Apts - Macindoe St,Level 3,Testing,,,,
,,Level 4,grouping,Level 4,,,,,,
,,Corridor & Apts - McLister St,expanded,Corridor & Apts - McLister St,Level 4,Testing,,,,
,,Corridor & Apts - Melbourne Rd,expanded,Corridor & Apts - Melbourne Rd,Level 4,Testing,,,,
,,Corridor & Apts - Macindoe St,expanded,Corridor & Apts - Macindoe St,Level 4,Testing,,,,
,,Level 5,grouping,Level 5,,,,,,
,,Corridor & Apts - McLister St,expanded,Corridor & Apts - McLister St,Level 5,Testing,,,,
,,Corridor & Apts - Melbourne Rd,expanded,Corridor & Apts - Melbourne Rd,Level 5,Testing,,,,
,,Corridor & Apts - Macindoe St,expanded,Corridor & Apts - Macindoe St,Level 5,Testing,,,,
,,Level 6,grouping,Level 6,,,,,,
,,Corridor & Apts - McLister St,expanded,Corridor & Apts - McLister St,Level 6,Testing,,,,
,,Corridor & Apts - Melbourne Rd,expanded,Corridor & Apts - Melbourne Rd,Level 6,Testing,,,,
,,Corridor & Apts - Macindoe St,expanded,Corridor & Apts - Macindoe St,Level 6,Testing,,,,
,Columns,,,,,,,,,
,,UQ Testing - Potable Water - 1500kpa water test (not an air test),,UQ Testing - Potable Water - 1500kpa water test (not an air test),,,,,,
,,UQ Testing - Potable Water - 900kpa water test pressure sensitive valves (not an air test),,UQ Testing - Potable Water - 900kpa water test pressure sensitive valves (not an air test),,,,,,
,,UQ Testing - Natural Gas,,UQ Testing - Natural Gas,,,,,,
,,,,,,,,,,
Testing - Apartments,,,,,,,,,,
,Scope,,,Testing,,,,,,
,Rows,,,,,,,,,
,,Level 1,grouping,Level 1,,,,,,
,,101,expanded,101,Level 1,Testing,,,,
,,102,expanded,102,Level 1,Testing,,,,
,,103,expanded,103,Level 1,Testing,,,,
,,104,expanded,104,Level 1,Testing,,,,
,,105,expanded,105,Level 1,Testing,,,,
,,106,expanded,106,Level 1,Testing,,,,
,,107,expanded,107,Level 1,Testing,,,,
,,108,expanded,108,Level 1,Testing,,,,
,,Level 2,grouping,Level 2,,,,,,
,,201,expanded,201,Level 2,Testing,,,,
,,202,expanded,202,Level 2,Testing,,,,
,,203,expanded,203,Level 2,Testing,,,,
,,204,expanded,204,Level 2,Testing,,,,
,,205,expanded,205,Level 2,Testing,,,,
,,206,expanded,206,Level 2,Testing,,,,
,,207,expanded,207,Level 2,Testing,,,,
,,208,expanded,208,Level 2,Testing,,,,
,,209,expanded,209,Level 2,Testing,,,,
,,210,expanded,210,Level 2,Testing,,,,
,,211,expanded,211,Level 2,Testing,,,,
,,212,expanded,212,Level 2,Testing,,,,
,,213,expanded,213,Level 2,Testing,,,,
,,214,expanded,214,Level 2,Testing,,,,
,,215,expanded,215,Level 2,Testing,,,,
,,216,expanded,216,Level 2,Testing,,,,
,,217,expanded,217,Level 2,Testing,,,,
,,218,expanded,218,Level 2,Testing,,,,
,,219,expanded,219,Level 2,Testing,,,,
,,220,expanded,220,Level 2,Testing,,,,
,,221,expanded,221,Level 2,Testing,,,,
,,222,expanded,222,Level 2,Testing,,,,
,,223,expanded,223,Level 2,Testing,,,,
,,224,expanded,224,Level 2,Testing,,,,
,,225,expanded,225,Level 2,Testing,,,,
,,Level 3,grouping,Level 3,,,,,,
,,301,expanded,301,Level 3,Testing,,,,
,,302,expanded,302,Level 3,Testing,,,,
,,303,expanded,303,Level 3,Testing,,,,
,,304,expanded,304,Level 3,Testing,,,,
,,305,expanded,305,Level 3,Testing,,,,
,,306,expanded,306,Level 3,Testing,,,,
,,307,expanded,307,Level 3,Testing,,,,
,,308,expanded,308,Level 3,Testing,,,,
,,309,expanded,309,Level 3,Testing,,,,
,,310,expanded,310,Level 3,Testing,,,,
,,311,expanded,311,Level 3,Testing,,,,
,,312,expanded,312,Level 3,Testing,,,,
,,313,expanded,313,Level 3,Testing,,,,
,,314,expanded,314,Level 3,Testing,,,,
,,315,expanded,315,Level 3,Testing,,,,
,,316,expanded,316,Level 3,Testing,,,,
,,317,expanded,317,Level 3,Testing,,,,
,,318,expanded,318,Level 3,Testing,,,,
,,319,expanded,319,Level 3,Testing,,,,
,,320,expanded,320,Level 3,Testing,,,,
,,321,expanded,321,Level 3,Testing,,,,
,,322,expanded,322,Level 3,Testing,,,,
,,323,expanded,323,Level 3,Testing,,,,
,,324,expanded,324,Level 3,Testing,,,,
,,Level 4,grouping,Level 4,,,,,,
,,401,expanded,401,Level 4,Testing,,,,
,,402,expanded,402,Level 4,Testing,,,,
,,403,expanded,403,Level 4,Testing,,,,
,,404,expanded,404,Level 4,Testing,,,,
,,405,expanded,405,Level 4,Testing,,,,
,,406,expanded,406,Level 4,Testing,,,,
,,407,expanded,407,Level 4,Testing,,,,
,,408,expanded,408,Level 4,Testing,,,,
,,409,expanded,409,Level 4,Testing,,,,
,,410,expanded,410,Level 4,Testing,,,,
,,411,expanded,411,Level 4,Testing,,,,
,,412,expanded,412,Level 4,Testing,,,,
,,413,expanded,413,Level 4,Testing,,,,
,,414,expanded,414,Level 4,Testing,,,,
,,415,expanded,415,Level 4,Testing,,,,
,,416,expanded,416,Level 4,Testing,,,,
,,417,expanded,417,Level 4,Testing,,,,
,,418,expanded,418,Level 4,Testing,,,,
,,419,expanded,419,Level 4,Testing,,,,
,,420,expanded,420,Level 4,Testing,,,,
,,421,expanded,421,Level 4,Testing,,,,
,,422,expanded,422,Level 4,Testing,,,,
,,423,expanded,423,Level 4,Testing,,,,
,,424,expanded,424,Level 4,Testing,,,,
,,425,expanded,425,Level 4,Testing,,,,
,,426,expanded,426,Level 4,Testing,,,,
,,427,expanded,427,Level 4,Testing,,,,
,,428,expanded,428,Level 4,Testing,,,,
,,429,expanded,429,Level 4,Testing,,,,
,,Level 5,grouping,Level 5,,,,,,
,,501,expanded,501,Level 5,Testing,,,,
,,502,expanded,502,Level 5,Testing,,,,
,,503,expanded,503,Level 5,Testing,,,,
,,504,expanded,504,Level 5,Testing,,,,
,,505,expanded,505,Level 5,Testing,,,,
,,506,expanded,506,Level 5,Testing,,,,
,,507,expanded,507,Level 5,Testing,,,,
,,508,expanded,508,Level 5,Testing,,,,
,,509,expanded,509,Level 5,Testing,,,,
,,510,expanded,510,Level 5,Testing,,,,
,,511,expanded,511,Level 5,Testing,,,,
,,512,expanded,512,Level 5,Testing,,,,
,,513,expanded,513,Level 5,Testing,,,,
,,514,expanded,514,Level 5,Testing,,,,
,,515,expanded,515,Level 5,Testing,,,,
,,516,expanded,516,Level 5,Testing,,,,
,,517,expanded,517,Level 5,Testing,,,,
,,518,expanded,518,Level 5,Testing,,,,
,,519,expanded,519,Level 5,Testing,,,,
,,520,expanded,520,Level 5,Testing,,,,
,,521,expanded,521,Level 5,Testing,,,,
,,522,expanded,522,Level 5,Testing,,,,
,,523,expanded,523,Level 5,Testing,,,,
,,524,expanded,524,Level 5,Testing,,,,
,,525,expanded,525,Level 5,Testing,,,,
,,526,expanded,526,Level 5,Testing,,,,
,,527,expanded,527,Level 5,Testing,,,,
,,528,expanded,528,Level 5,Testing,,,,
,,529,expanded,529,Level 5,Testing,,,,
,,Level 6,grouping,Level 6,,,,,,
,,601,expanded,601,Level 6,Testing,,,,
,,602,expanded,602,Level 6,Testing,,,,
,,603,expanded,603,Level 6,Testing,,,,
,,604,expanded,604,Level 6,Testing,,,,
,,605,expanded,605,Level 6,Testing,,,,
,Columns,,,,,,,,,
,,UQ Testing - Water Hold - Sewer & Stormwater Underslung,,UQ Testing - Water Hold - Sewer & Stormwater Underslung,,,,,,
,,"UQ Testing - Water Hold - Sewer, Stormwater & Down Pipe Stacks",,"UQ Testing - Water Hold - Sewer, Stormwater & Down Pipe Stacks",,,,,,
,,UQ Testing - Air Test - Sewer & Stormwater Underslung,,UQ Testing - Air Test - Sewer & Stormwater Underslung,,,,,,
,,"UQ Testing - Air Test - Sewer, Stormwater & Down Pipe Stacks",,"UQ Testing - Air Test - Sewer, Stormwater & Down Pipe Stacks",,,,,,
,,UQ Testing - TMV,,UQ Testing - TMV,,,,,,
,,UQ Testing - Tempering Valve,,UQ Testing - Tempering Valve,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
