type,name,values,prefix,postfix,usage count,user addable,template name,,,,,,,,,,,,,,,,
label,"Reference - JEMEE-DW-UG-10061100/01, JEMEE-DW-UG-10061100/02, JEMEE-DW-UG-10061100/03, AS/NZ 2648.1, VESI_URD_003 -5.5.2",,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Warning/Marker Tape:,,,,,,,,,,,,,,,,,,,,,,
label,Above HV: ,,,,,,,,,,,,,,,,,,,,,,
label,○ Orange 150 or 300mm width marker tape compliant with AS/NZS 2648.1 shall be used,,,,,,,,,,,,,,,,,,,,,,
label,○ Inspect materials upon delivery,,,,,,,,,,,,,,,,,,,,,,
label,"Method - Visual, Document Review",,,,,,,,,,,,,,,,,,,,,,
label,"Frequency - Each Material Type, Each Delivery",,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - Attach Material Conformnace Certs,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
section,3. Prelimnaries - Procedures & Documentation,,,,,,,,,,,,,,,,,,,,,,
checkpoint,3.1 - Services,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - VESI_URD_003 4.4.2, 5.10",,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Clearances are requried between individual electrical assets and between assets of other authorities.,,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Prior to commencement of works,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/Site Supervisor,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
section,4. Pre-Construction Activities,,,,,,,,,,,,,,,,,,,,,,
checkpoint,4.1 - Survey Set-out,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - JEMEE-DW-UG-10061100/01, JEMEE-DW-UG-10061100/02, JEMEE-DW-UG-10061100/03",,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Survey to set out trench alignment and pits, and establish construction control (alignment and level). Survey to mark out existing services.",,,,,,,,,,,,,,,,,,,,,,
label,"Method - Measure, Visual",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each element,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,"Responsibility - Surveyor, SE/Site Supervisor",,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,4.2 - IFC Drawings,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - JEMEE-DW-UG-10061100/01, JEMEE-DW-UG-10061100/02, JEMEE-DW-UG-10061100/03",,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Check the revision of the IFC drawings are current as per the drawing register (on Teambinder),,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Prior to commencement of works and at regualr intervals,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/Site Supervisor,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
section,5. Construction Activities,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.1 - Trench Excavation,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - JEMEE-DW-UG-10061100/01, JEMEE-DW-UG-10061100/02, JEMEE-DW-UG-10061100/03, VESI_URD_003",,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Trench profile and depth as per IFC drawings.,,,,,,,,,,,,,,,,,,,,,,
label,○ Depth of trench is to be sufficient to allow for the minimum cover as per IFC from the top of conduits.,,,,,,,,,,,,,,,,,,,,,,
label,"○ Cl5.3.2 Within the VESI networks, cabbles shall be buried up to a maximum depth of 1400mm (max trench depth of 1500mm).",,,,,,,,,,,,,,,,,,,,,,
label,○ The bottom of the cable trench shall be level across its width and free from any protrusions and rubble that could cause damage to the conduits.,,,,,,,,,,,,,,,,,,,,,,
label,"Method - Measure, Visual",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each lot,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/Site Supervisor,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.2 - Placement of Bedding/Embedment and Backfill of conduits,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - JEMEE-DW-UG-10061100/01, JEMEE-DW-UG-10061100/02, JEMEE-DW-UG-10061100/03, VESI_URD_003 - 5.7, VESI_URD_003 -5.4.2.2",,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Measure, Visual",,,,,,,,,,,,,,,,,,,,,,
label,"Method - Measure, Visual",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each lot,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/Site Supervisor,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.3 - Conduit Placement & Configuration,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - JEMEE-DW-UG-10061100/01, JEMEE-DW-UG-10061100/02, JEMEE-DW-UG-10061100/03, VESI_URD_003",,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Conduits are configured in accordance with IFC drawings and meet cable separation requirements. ,,,,,,,,,,,,,,,,,,,,,,
label,○ VESI 5.10.1.3 Where shown on the approved plan or by prior written approval conduits may be stacked in vertical alignment.,,,,,,,,,,,,,,,,,,,,,,
label,"○ VESI 5.8.1 Conduits are to be provided with suitable non-perishable, watertight, endcaps or plugs. For any ",,,,,,,,,,,,,,,,,,,,,,
label,"Method - Measure, Visual",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each lot,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/Site Supervisor,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.4 - Joints,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - JEMEE-DW-UG-10061100/01, JEMEE-DW-UG-10061100/02, JEMEE-DW-UG-10061100/03, VESI_URD_003 -5.8, AS2032. ",,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - All conduit joints shall be made by utilising the spigot and socket ends. ,,,,,,,,,,,,,,,,,,,,,,
label,○ Conduits are to be joined using solvent cement and comply with AS2032. ,,,,,,,,,,,,,,,,,,,,,,
label,○ Socket ends to be placed firmly into the spigots prior to backfill.,,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each Joint in each trench,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/Site Supervisor,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.5 - Conduit Inspection,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - JEMEE-DW-UG-10061100/01, JEMEE-DW-UG-10061100/02, JEMEE-DW-UG-10061100/03, VESI_URD_003",,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Inspection of conduits undertaken by VEDN accredited contractor,,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each lot,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP*,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE ,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.6 - Marker Tape,,,,,,,,,,,,,,,,,,,,,,
label,Reference - VESI_URD_003 -5.5.2.2,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Marker tape shall be installed no closer than 150mm to the cover slab or conduit and no closer to the final surface level than 250mm. ,,,,,,,,,,,,,,,,,,,,,,
label,○ Marker tape should be located no deeper than 600mm from FSL.,,,,,,,,,,,,,,,,,,,,,,
label,○ Tape to be one continuous length.,,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each lot,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP*,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.7 - Pit Installation,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - JEMEE-DW-UG-10061100/01, JEMEE-DW-UG-10061100/02, JEMEE-DW-UG-10061100/03, VESI_URD_003; cl5.9",,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Comms and electrical pits to be installed as per TC-2203,,,,,,,,,,,,,,,,,,,,,,
label,○ Pit chamber floor to be 100mm lower than the underside of the lowest conduit. Entry conduits installed 75mm into pit.,,,,,,,,,,,,,,,,,,,,,,
label,Bedding: 50mm crushed rock bedding,,,,,,,,,,,,,,,,,,,,,,
label,Backfill: Crushed rock is to be compacted in 150 layers arround the pit to bring the surface back to existing levels.,,,,,,,,,,,,,,,,,,,,,,
label,"Method - Visual, Measure",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each Pit,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/Site Supervisor,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
section,6. Post-construction / Post-installation Activities,,,,,,,,,,,,,,,,,,,,,,
checkpoint,6.1 - As-built Survey,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - JEMEE-DW-UG-10061100/01, JEMEE-DW-UG-10061100/02, JEMEE-DW-UG-10061100/03",,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Survey report to include but not limited to:,,,,,,,,,,,,,,,,,,,,,,
label,– Cable pit locations (Corners),,,,,,,,,,,,,,,,,,,,,,
label,– Pit dimensions & pit lid type,,,,,,,,,,,,,,,,,,,,,,
label,– Changes of direction,,,,,,,,,,,,,,,,,,,,,,
label,– Spare Conduits,,,,,,,,,,,,,,,,,,,,,,
label,– Conduits labelled as per trench profile,,,,,,,,,,,,,,,,,,,,,,
label,– every 10m,,,,,,,,,,,,,,,,,,,,,,
label,– Other significant points of the cable route,,,,,,,,,,,,,,,,,,,,,,
label,○ Attached Survey Report,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each Lot,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,6.2 - Handover,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - JEMEE-DW-UG-10061100/01, JEMEE-DW-UG-10061100/02, JEMEE-DW-UG-10061100/03",,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Jemena Audit form complete,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each Lot,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP*,,,,,,,,,,,,,,,,,,,,,,
label,"Responsibility - PE, Jemena",,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,6.3 - Non-conformance Report (NCR) Closure,,,,,,,,,,,,,,,,,,,,,,
label,Reference - MRPA Quality Management Plan,,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Ensure that any NCRs pertaining to the lot / element / Work area that this ITP covers, have been closed.",,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,"Frequency - Once, prior to closure of this lot / element / Work area",,,,,,,,,,,,,,,,,,,,,,
label,Category - HP*,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,Final Inspection,,,,,,,,,,,,,,,,,,,,,,
label,"On behalf of Metropolitan Roads Program Alliance, it is hereby certified that the Works represented by the item of work listed have been tested in accordance with the Project Quality Plan and conform in all respects with the requirements of the Contract.",,,,,,,,,,,,,,,,,,,,,,
text,Name:,,,,,,,,,,,,,,,,,,,,,,
text,Position:,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
holdpoint,Sign ITP,,,,,,,,,,,,,,,,,,,,,,
