type,name,values,prefix,postfix,usage count,user addable,template name,,,,,,,,,,,,,,,,
label,"Reference - JEMEE-DW-UG-10061100/01, JEMEE-DW-UG-10061100/02, JEMEE-DW-UG-10061100/03",,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - N/A,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Prior to commencement,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,,,,,
section,3. Preliminary Works/ Procedures,,,,,,,,,,,,,,,,,,,,,,
checkpoint,3.1 - Check that current revision drawings are being used,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - JEMEE-DW-UG-10061100/01, JEMEE-DW-UG-10061100/02, JEMEE-DW-UG-10061100/03",,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Drawing revison must be confirmed with the design manager,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Prior to commencement,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP*,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - Design drawings.,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,3.2 - Auditor accreditation,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - JEMEE-DW-UG-10061100/01, JEMEE-DW-UG-10061100/02, JEMEE-DW-UG-10061100/03, VESI_URD_003",,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Auditors are to be VESI accredited,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Prior to commencement,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP*,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - PE/SE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - Teambinder approval number,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,3.3 - PE Welders Qualifications,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - AS 2033, PIPA-POP-003",,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - PE welders are to be qualified and regularly certified by a suitable RTO to PMBWELD301E,,,,,,,,,,,,,,,,,,,,,,
label,Reference:Teambinder Hold point release number:,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Prior to commencement,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - Teambinder approval number,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,,,,,
section,4. Pre-construction / Pre-installation Activities,,,,,,,,,,,,,,,,,,,,,,
checkpoint,4.1 - Survey Set-out,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - JEMEE-DW-UG-10061100/01, JEMEE-DW-UG-10061100/02, JEMEE-DW-UG-10061100/03, VESI_URD_003; cl5.10.13",,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Set out line and level of drilling works.,,,,,,,,,,,,,,,,,,,,,,
label,Method - Set out line and level of drilling works.,,,,,,,,,,,,,,,,,,,,,,
label,○ Survey to mark out existing services.,,,,,,,,,,,,,,,,,,,,,,
label,○ Must maintain a min. clearance as per VESI D&C 5.10.13.,,,,,,,,,,,,,,,,,,,,,,
label,"Frequency - Measure, Visual",,,,,,,,,,,,,,,,,,,,,,
label,Category - Each element,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - IP,,,,,,,,,,,,,,,,,,,,,,
label,"Verifying Documents - Surveyor, SE/PE/SPE",,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:This ITP,,,,,,,,,,,,,,,,,,,,,,
checkpoint,4.2 - Draw ropes,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - JEMEE-DW-UG-10061100/01, JEMEE-DW-UG-10061100/02, JEMEE-DW-UG-10061100/03, AS4142",,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - All conduits must have minimum of one 6mm polypropylene draw rope to AS4142. ,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document review/ Visual,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Prior to commencement,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - PE/SE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - Material compliance certificate,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
section,5. Construction / Installation Activities,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.1 - Conduit welding,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - JEMEE-DW-UG-10061100/01, JEMEE-DW-UG-10061100/02, JEMEE-DW-UG-10061100/03, PIPA-POP-003",,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Joints are to be butt welded.,,,,,,,,,,,,,,,,,,,,,,
label,○ Weld map to be supplied and identify unique joint numbers.,,,,,,,,,,,,,,,,,,,,,,
label,○ Butt Welding records to be supplied. ,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - All Joints,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/Site Supervisor/Survey,,,,,,,,,,,,,,,,,,,,,,
label,"Verifying Documents - Sign ITP, Butt Welding Records",,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.2 - Drill rig setout,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - JEMEE-DW-UG-10061100/01, JEMEE-DW-UG-10061100/02, JEMEE-DW-UG-10061100/03",,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Location as per current Drill shot plans,,,,,,,,,,,,,,,,,,,,,,
label,"Method - Measure, Visual",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Prior to commencement,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.3 - Installation of Pipeline (Trenchless method),,,,,,,,,,,,,,,,,,,,,,
label,"Reference - JEMEE-DW-UG-10061100/01, JEMEE-DW-UG-10061100/02, JEMEE-DW-UG-10061100/03, VESI_URD_003",,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Drill to be installed as per the survey setout.,,,,,,,,,,,,,,,,,,,,,,
label,○ Bore logs to be supplied.,,,,,,,,,,,,,,,,,,,,,,
label,○ When multiple conduits are installed into one bore hole care shall be taken to ensurethe conduits do not rotate during installation. Accurate detailing of conduit positions must be undertaken.,,,,,,,,,,,,,,,,,,,,,,
label,"Method - Document review, Visual inspection",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - During pilot bore and conduit installation,,,,,,,,,,,,,,,,,,,,,,
label,Category - WP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/Site Supervisor,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - Bore logs,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.4 - Plug pulling,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - JEMEE-DW-UG-10061100/01, JEMEE-DW-UG-10061100/02, JEMEE-DW-UG-10061100/03",,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Mandrel with 90% of the pipe diameter to be pulled thrugh each conduit to ensure the conduit hasent been compressed.,,,,,,,,,,,,,,,,,,,,,,
label,Method - Record and Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - All Pipe,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP*,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,"Verifying Documents - Sign ITP, Visual of pipe pull pictures. Subcontractor Test Record ",,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.5 - Draw rope,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - JEMEE-DW-UG-10061100/01, JEMEE-DW-UG-10061100/02, JEMEE-DW-UG-10061100/03",,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - All draw ropes must be continious between shafts and have 2m slack in the shaft.,,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - All Pipe,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - Sign ITP.,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.6 - Auditing,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - JEMEE-DW-UG-10061100/01, JEMEE-DW-UG-10061100/02, JEMEE-DW-UG-10061100/03",,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Auditing to be completed on conduit ends prior to backfilling of entry and exit shafts.,,,,,,,,,,,,,,,,,,,,,,
label,Method - Record and Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - All Pipe,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP*,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE,,,,,,,,,,,,,,,,,,,,,,
label,"Verifying Documents - Sign ITP, Auditing Report",,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.7 - Reinstatement,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - JEMEE-DW-UG-10061100/01, JEMEE-DW-UG-10061100/02, JEMEE-DW-UG-10061100/03",,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Entry pits, exit pits and trenches to be backfilled with Type A or crushed rock. Backfill material shall be compacted to the same density as adjacent material or as specified.",,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each shaft,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/Site Supervisor,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - Sign ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.8 - Subcontractor ITP,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - JEMEE-DW-UG-10061100/01, JEMEE-DW-UG-10061100/02, JEMEE-DW-UG-10061100/03",,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Acceptance and closeout of subcontractor ITP,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each element,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - Sign ITP Completed ,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
section,6. Post-construction / Post-installation Activities,,,,,,,,,,,,,,,,,,,,,,
checkpoint,6.1 - As-built Survey ,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - JEMEE-DW-UG-10061100/01, JEMEE-DW-UG-10061100/02, JEMEE-DW-UG-10061100/03",,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Survey as built report to be compiled. ,,,,,,,,,,,,,,,,,,,,,,
label,○ Borelog obtained from subcontractor,,,,,,,,,,,,,,,,,,,,,,
label,○ Autocad and PDF reports are to be supplied to:,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each element,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,"Responsibility - Surveyor, SE/PE/SPE",,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - Survey As Report,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,6.2 - Red-line / As-constructed IFC Drawings,,,,,,,,,,,,,,,,,,,,,,
label,Reference - MRPA Quality Management Plan,,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - All RFIs, NCRs and changes to the IFC drawings are captured on a controlled drawing set marked ""Red-line"", ""As-built"" or similar.",,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,"Frequency - Once, after construction of the design package",,,,,,,,,,,,,,,,,,,,,,
label,Category - WP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,Final Inspection,,,,,,,,,,,,,,,,,,,,,,
label,"On behalf of Metropolitan Roads Program Alliance, it is hereby certified that the Works represented by the item of work listed have been tested in accordance with the Project Quality Plan and conform in all respects with the requirements of the Contract.",,,,,,,,,,,,,,,,,,,,,,
text,Name:,,,,,,,,,,,,,,,,,,,,,,
text,Position:,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
holdpoint,Sign ITP,,,,,,,,,,,,,,,,,,,,,,
