Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,,,
,,Level 1 - Zone 9,,Site QA,Light & Power Rough In,Level 1,Zone 9,Fredon VIC - Knox Redevelopment Stage 3 & 4,
,,Level 1 - Zone 10,,Site QA,Light & Power Rough In,Level 1,Zone 10,Fredon VIC - Knox Redevelopment Stage 3 & 4,
,,Level 1 - Zone 11,,Site QA,Light & Power Rough In,Level 1,Zone 11,Fredon VIC - Knox Redevelopment Stage 3 & 4,
,,Level 2 - Zone 6,,Site QA,Light & Power Rough In,Level 2,Zone 6,Fredon VIC - Knox Redevelopment Stage 3 & 4,
,,Level 2 - Zone 9,,Site QA,Light & Power Rough In,Level 2,Zone 9,Fredon VIC - Knox Redevelopment Stage 3 & 4,
,,Level 2 - Zone 10,,Site QA,Light & Power Rough In,Level 2,Zone 10,Fredon VIC - Knox Redevelopment Stage 3 & 4,
,,Level 2 - Zone 11,,Site QA,Light & Power Rough In,Level 2,Zone 11,Fredon VIC - Knox Redevelopment Stage 3 & 4,
,,Fredon Air,grouping,Fredon Air,,,,,
,,Level 1 - Zone 6 - Ductwork Installation,,Site QA,Level 1,Zone 6,Ductwork Installation,Fredon Air VIC - Knox Redevelopment Stage 3 & 4,
,,Level 1 - Zone 6 - Ductwork Insulation,,Site QA,Level 1,Zone 6,Ductwork Insulation,Fredon Air VIC - Knox Redevelopment Stage 3 & 4,
,,Level 1 - Zone 10 - Ductwork Installation,,Site QA,Level 1,Zone 10,Ductwork Installation,Fredon Air VIC - Knox Redevelopment Stage 3 & 4,
,,Level 1 - Zone 10 - Ductwork Insulation,,Site QA,Level 1,Zone 10,Ductwork Insulation,Fredon Air VIC - Knox Redevelopment Stage 3 & 4,
,,Level 1 - Zone 11 - Ductwork Installation,,Site QA,Level 1,Zone 11,Ductwork Installation,Fredon Air VIC - Knox Redevelopment Stage 3 & 4,
,,Level 1 - Zone 11 - Ductwork Insulation,,Site QA,Level 1,Zone 11,Ductwork Insulation,Fredon Air VIC - Knox Redevelopment Stage 3 & 4,
,,Level 2 - Zone 6 - Ductwork Installation,,Site QA,Level 2,Zone 6,Ductwork Installation,Fredon Air VIC - Knox Redevelopment Stage 3 & 4,
,,Level 2 - Zone 6 - Ductwork Insulation,,Site QA,Level 2,Zone 6,Ductwork Insulation,Fredon Air VIC - Knox Redevelopment Stage 3 & 4,
,,Level 2 - Zone 10 - Ductwork Installation,,Site QA,Level 2,Zone 10,Ductwork Installation,Fredon Air VIC - Knox Redevelopment Stage 3 & 4,
,,Level 2 - Zone 10 - Ductwork Insulation,,Site QA,Level 2,Zone 10,Ductwork Insulation,Fredon Air VIC - Knox Redevelopment Stage 3 & 4,
,,Level 2 - Zone 11 - Ductwork Installation,,Site QA,Level 2,Zone 11,Ductwork Installation,Fredon Air VIC - Knox Redevelopment Stage 3 & 4,
,,Level 2 - Zone 11 - Ductwork Insulation,,Site QA,Level 2,Zone 11,Ductwork Insulation,Fredon Air VIC - Knox Redevelopment Stage 3 & 4,
,,Level 3 - Zone 6 - Ductwork Installation,,Site QA,Level 3,Zone 6,Ductwork Installation,Fredon Air VIC - Knox Redevelopment Stage 3 & 4,
,,Level 3 - Zone 6 - Ductwork Insulation,,Site QA,Level 3,Zone 6,Ductwork Insulation,Fredon Air VIC - Knox Redevelopment Stage 3 & 4,
,,Level 3 - Zone 10 - Ductwork Installation,,Site QA,Level 3,Zone 10,Ductwork Installation,Fredon Air VIC - Knox Redevelopment Stage 3 & 4,
,,Level 3 - Zone 10 - Ductwork Insulation,,Site QA,Level 3,Zone 10,Ductwork Insulation,Fredon Air VIC - Knox Redevelopment Stage 3 & 4,
,,Level 3 - Zone 11 - Ductwork Installation,,Site QA,Level 3,Zone 11,Ductwork Installation,Fredon Air VIC - Knox Redevelopment Stage 3 & 4,
,,Level 3 - Zone 11 - Ductwork Insulation,,Site QA,Level 3,Zone 11,Ductwork Insulation,Fredon Air VIC - Knox Redevelopment Stage 3 & 4,
,,Premier Services Group,grouping,Premier Services Group,,,,,
,,Sprinkler Pipe Installation - Level 1 - Zone 6,,Site QA,Sprinkler Pipe Installation,Level 1,Zone 6,Premier Services Group - Knox Redevelopment Stage 3 & 4,
,,Sprinkler Pipe Installation - Level 1 - Zone 9,,Site QA,Sprinkler Pipe Installation,Level 1,Zone 9,Premier Services Group - Knox Redevelopment Stage 3 & 4,
,,Sprinkler Pipe Installation - Level 1 - Zone 10,,Site QA,Sprinkler Pipe Installation,Level 1,Zone 10,Premier Services Group - Knox Redevelopment Stage 3 & 4,
,,Sprinkler Pipe Installation - Level 1 - Zone 11,,Site QA,Sprinkler Pipe Installation,Level 1,Zone 11,Premier Services Group - Knox Redevelopment Stage 3 & 4,
,,Sprinkler Pipe Installation - Level 2 - Zone 6,,Site QA,Sprinkler Pipe Installation,Level 2,Zone 6,Premier Services Group - Knox Redevelopment Stage 3 & 4,
,,Sprinkler Pipe Installation - Level 2 - Zone 9,,Site QA,Sprinkler Pipe Installation,Level 2,Zone 9,Premier Services Group - Knox Redevelopment Stage 3 & 4,
,,Sprinkler Pipe Installation - Level 2 - Zone 10,,Site QA,Sprinkler Pipe Installation,Level 2,Zone 10,Premier Services Group - Knox Redevelopment Stage 3 & 4,
,,Sprinkler Pipe Installation - Level 2 - Zone 11,,Site QA,Sprinkler Pipe Installation,Level 2,Zone 11,Premier Services Group - Knox Redevelopment Stage 3 & 4,
,,Sprinkler Commissioning - Level 1 - Zone 6,,Site QA,Sprinkler Commissioning,Level 1,Zone 6,Premier Services Group - Knox Redevelopment Stage 3 & 4,
,,Sprinkler Commissioning - Level 1 - Zone 9,,Site QA,Sprinkler Commissioning,Level 1,Zone 9,Premier Services Group - Knox Redevelopment Stage 3 & 4,
,,Sprinkler Commissioning - Level 1 - Zone 10,,Site QA,Sprinkler Commissioning,Level 1,Zone 10,Premier Services Group - Knox Redevelopment Stage 3 & 4,
,,Sprinkler Commissioning - Level 1 - Zone 11,,Site QA,Sprinkler Commissioning,Level 1,Zone 11,Premier Services Group - Knox Redevelopment Stage 3 & 4,
,,Sprinkler Commissioning - Level 2 - Zone 6,,Site QA,Sprinkler Commissioning,Level 2,Zone 6,Premier Services Group - Knox Redevelopment Stage 3 & 4,
,,Sprinkler Commissioning - Level 2 - Zone 9,,Site QA,Sprinkler Commissioning,Level 2,Zone 9,Premier Services Group - Knox Redevelopment Stage 3 & 4,
,,Sprinkler Commissioning - Level 2 - Zone 10,,Site QA,Sprinkler Commissioning,Level 2,Zone 10,Premier Services Group - Knox Redevelopment Stage 3 & 4,
,,Sprinkler Commissioning - Level 2 - Zone 11,,Site QA,Sprinkler Commissioning,Level 2,Zone 11,Premier Services Group - Knox Redevelopment Stage 3 & 4,
,Columns,,,,,,,,
,,ITR 011 Hot & Cold Rough In,,Rough In Water Services,Highbury Plumbing - Knox Redevelopment Stage 3 & 4,,,,
,,ITP-217 Light and Power Rough In,,Light & Power Rough In,Fredon VIC - Knox Redevelopment Stage 3 & 4,,,,
,,ITC006 - Ductwork Installation Checklist,,Site QA,Fredon Air VIC - Knox Redevelopment Stage 3 & 4,,,,
,,Sprinkler System Installation ITP,,Sprinkler Pipe Installation,Premier Services Group - Knox Redevelopment Stage 3 & 4,,,,
,,Sprinkler System Commissioning,,Sprinkler Commissioning,Premier Services Group - Knox Redevelopment Stage 3 & 4,,,,
