type,name,values,prefix,postfix,usage count,user addable,template name,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,,,,,
section,3. Preliminaries - Procedures,,,,,,,,,,,,,,,,,,,,,,
checkpoint,3.1 - Fabrication and welding,,,,,,,,,,,,,,,,,,,,,,
label,Reference - Section 630.03 AS/NZS 5131,,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - The fabrication and welding procedures, and ITPs shall be submitted to the Superintendent one month prior to fabrication.",,,,,,,,,,,,,,,,,,,,,,
label,○ Attach: Subcontractor Fabrication and welding ITP and Procedures,,,,,,,,,,,,,,,,,,,,,,
textbox,Enter: Teambinder Approval number,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - 1 month prior to installation,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - Nominated Authority,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - Conqa HP Release,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,,,,,
checkpoint,3.2 - Weld Repairing of Steel,,,,,,,,,,,,,,,,,,,,,,
label,Reference - Section 630.07,,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - The use of any weld repaired steel, including welding to make up member length, shall not commence until approval to proceed is given by the Superintendent.",,,,,,,,,,,,,,,,,,,,,,
label,Method - Verbal,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Prior to welding,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - Nominated Authority,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - Conqa HP Release,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,,,,,
checkpoint,3.3 - Non-Destructive and Dimesion Inspections,,,,,,,,,,,,,,,,,,,,,,
label,Reference - Section 630.18,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - The subcontractor shall submit test certificates for all non-destructive inspections and dimension inspections to the Superintendent for review at least two days prior to the steelwork being transported for protective treatment.,,,,,,,,,,,,,,,,,,,,,,
label,○ Attach: Subcontractor test certificates for all non-destructive and dimesion inspection.,,,,,,,,,,,,,,,,,,,,,,
textbox,Enter: Teambinder Approval number,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - 2 days prior to protective treatment,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - Nominated Authority,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - Conqa HP Release,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,,,,,
checkpoint,"3.4 - Handling, Transport and Erection of Structural Steel Element",,,,,,,,,,,,,,,,,,,,,,
label,Reference - Section 630.09 AS/NZS 5131,,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Methods of handling, transporting and erection of the steelwork shall be such that the members are not stressed or deformed beyond the design limit and that there is no damage to the protective coating during these operations.",,,,,,,,,,,,,,,,,,,,,,
label,"○ An installation methodology and ITP in accordance with AS 5131 shall be submitted one (1) month prior to installation. As a minimum, the installation methodology shall include the following procedures below, when appropriate:",,,,,,,,,,,,,,,,,,,,,,
label, (a) Lifting procedures for each component; transport to and handling on site,,,,,,,,,,,,,,,,,,,,,,
label, (b) Bolt tightening procedures for snug tight bolting,,,,,,,,,,,,,,,,,,,,,,
label, (c) Procedures for grouting of base plates,,,,,,,,,,,,,,,,,,,,,,
label, (d) Procedures for ensuring that components are erected in the correct sequence and position.,,,,,,,,,,,,,,,,,,,,,,
label,○ Attach: Subcontractor Installation ITP and Procedures,,,,,,,,,,,,,,,,,,,,,,
textbox,Enter: Teambinder Approval number,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - 1 month prior to installation,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - Nominated Authority,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - Conqa HP Release,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,,,,,
section,4. Preliminaries - Fabrication Documentation,,,,,,,,,,,,,,,,,,,,,,
checkpoint,4.1 - Steel Fabrication Certification,,,,,,,,,,,,,,,,,,,,,,
label,Reference - Section 630.03 AS/NZS 5131,,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Details of the steel fabrication, including the appropriate certifications and any arrangements where the fabrication of steelwork is further subcontracted to a third party certified fabricator, must be submitted to the superintendant, at least 14 days prior to commencement of fabrication of steelwork.",,,,,,,,,,,,,,,,,,,,,,
label,○ The Contractor shall submit evidence of certification of the steel fabricator to:,,,,,,,,,,,,,,,,,,,,,,
label," (a) Construction Category CC2, CC3 or CC4 of AS/NZS 5131, as applicable to the works or to parts of the works, and",,,,,,,,,,,,,,,,,,,,,,
label, (b) AS/NZS ISO 3834.2 for work requiring Construction Category CC3 or CC4; or to AS/NZS ISO 3834.3 for work requiring Construction Category CC2.,,,,,,,,,,,,,,,,,,,,,,
textbox,Enter: Teambinder Approval number,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - 14 Days prior to fabrication,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - Nominated Authority,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - Conqa HP Release,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,,,,,
checkpoint,4.2 - Shop Drawing Verification,,,,,,,,,,,,,,,,,,,,,,
label,Reference - Section 630.04,,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Prior to fabrication, the shop drawings shall be reviewed by a competent Structural Steel Designer to verify that the critical to quality requirements are complied with and that the design intent is achieved. Evidence of this review and the competency of the reviewer shall be submitted to the Superintendent prior to fabrication.",,,,,,,,,,,,,,,,,,,,,,
textbox,Enter: Teambinder Approval number,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Prior to fabrication,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - Nominated Authority,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - Conqa HP Release,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,,,,,
checkpoint,"4.3 - Cambering, Straightening and Forms",,,,,,,,,,,,,,,,,,,,,,
label,Reference - Section 630.11,,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - The work instruction for cambering, straightening or forming, as appropriate shall be submitted to the Superintendent for review at least seven working days prior to commencement of these activities.",,,,,,,,,,,,,,,,,,,,,,
textbox,Enter: Teambinder Approval number,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - 7 working days prior to activity,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - Nominated Authority,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - Conqa HP Release,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,,,,,
checkpoint,4.4 - Welding Procedure Qualification,,,,,,,,,,,,,,,,,,,,,,
label,Reference - Section 630.14 AS 2205.5.1,,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Documentary evidence of the results of welding procedure testing, assessment against the acceptance criteria, and an approved Welding Procedure Specification (WPS and PQR) for each of the weld procedures to be used in the welding of the steelwork shall be submitted to the Superintendent for review at least five working days prior to commencement of welding.",,,,,,,,,,,,,,,,,,,,,,
label,"○ A photograph of the etched surface of all weld macro-tests, to AS 2205.5.1, at a magnification of x1, or greater, shall be submitted to the Superintendent with the test results.",,,,,,,,,,,,,,,,,,,,,,
textbox,Enter: Teambinder Approval number,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - 5 days prior to welding,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - Nominated Authority,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - Conqa HP Release,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,,,,,
checkpoint,4.5 - Welding Operator Qualification,,,,,,,,,,,,,,,,,,,,,,
label,Reference - Section 630.15,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Documentary evidence of welding operator qualification through testing or assessment for each of the welding procedures to be used in the welding of the steelwork shall be submitted to the Superintendent for review at least five working days prior to commencement of welding.,,,,,,,,,,,,,,,,,,,,,,
textbox,Enter: Teambinder Approval number,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - 5 days prior to welding,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - Nominated Authority,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - Conqa HP Release,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,,,,,
checkpoint,4.6 - Steel Fastening Procedure,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - Section 630.20, Section 630.21 AS/NZS 5131",,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - The Contractor shall submit to the Superintendent the bolt manufacturer’s Certificate of Product Compliance and all related test certificates demonstrating compliance of the supplied bolt assemblies to the relevant bolt product standards: AS/NZS 1252.1, AS 1110.1, AS 1110.2 and AS 1112.1, as appropriate , and including assembly testing to AS/NZS 1252.1 when appropriate. ",,,,,,,,,,,,,,,,,,,,,,
label,"○ The test certificates shall be related to the bolts by manufacturer or supplier, batch and heat number, and manufacturing lot number. ",,,,,,,,,,,,,,,,,,,,,,
label,○ A documented work method statement (WMS) shall be prepared for each bolting operation. The bolting WMS shall include:,,,,,,,,,,,,,,,,,,,,,,
label, i. The fastener requirements,,,,,,,,,,,,,,,,,,,,,,
label, ii. The results of slip factor testing for high friction joints,,,,,,,,,,,,,,,,,,,,,,
label, iii. A snug-tightening sequence,,,,,,,,,,,,,,,,,,,,,,
label, iv. A high-friction tensioning sequence when appropriate,,,,,,,,,,,,,,,,,,,,,,
label, v. Processes for assessment against the acceptance criteria,,,,,,,,,,,,,,,,,,,,,,
label," vi. When appropriate, the specific requirements for use of direct tension. ",,,,,,,,,,,,,,,,,,,,,,
label,○ The bolting WMS for each of the procedures to be used in the bolting of the steelwork shall be submitted to the Superintendent for review at least five working days prior to commencement of bolting.,,,,,,,,,,,,,,,,,,,,,,
label,"○ Approval to use direct-tension indicator devices shall be obtained from the Superintendent at least 14 days prior to the use of such devices on bolting on the steelwork, and shall be used in accordance to manufacturer's instructions and AS/NZS5131",,,,,,,,,,,,,,,,,,,,,,
textbox,Enter: Teambinder Approval number,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - 14 days prior to fastening,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - Nominated Authority,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - Conqa HP Release,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,,,,,
section,5. Installation Activities,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.1 - IFC Drawings,,,,,,,,,,,,,,,,,,,,,,
label,Reference - MRPA Quality Management Plan,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Check the revision of the IFC drawings are current as per the drawing register (on Teambinder),,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Prior to starting Works and at regular intervals,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP*,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - All,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed Off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.2 - Materials Inspection Checklist - Steel,,,,,,,,,,,,,,,,,,,,,,
label,Reference - IFC Drawings Section 630,,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - General inspection of structural steel elements for defects including cracks, handling and storage damage & distortion.",,,,,,,,,,,,,,,,,,,,,,
label,"Method - Measure, Visual",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each component,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed Off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.3 - Materials Inspection Checklist - Fasteners,,,,,,,,,,,,,,,,,,,,,,
label,Reference - IFC Drawings Section 630,,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Bolts, nuts and washers shall be the size, material, strength grade and coating as noted on the IFC Drawings.",,,,,,,,,,,,,,,,,,,,,,
label,"○ Where bolted faces are sloping at 1:20 or greater, tapered washers must be used.",,,,,,,,,,,,,,,,,,,,,,
label,"Method - Measure, Visual",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each component,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed Off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.4 - Materials Inspection Checklist - Galvanising,,,,,,,,,,,,,,,,,,,,,,
label,Reference - IFC Drawings Section 631,,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Galvanised coating - no loss of adhesion, damage, blisters, roughness, sharp points and flux residues.",,,,,,,,,,,,,,,,,,,,,,
label,"Method - Measure, Visual",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each component,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed Off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.5 - Materials Inspection Checklist - Surface Finish,,,,,,,,,,,,,,,,,,,,,,
label,Reference - IFC Drawings Section 631,,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Paint or powder coating - uniform in appearance, colour & texture with no loss of adhesion, damage, blisters, holidays, chalking or any other visible defects.",,,,,,,,,,,,,,,,,,,,,,
label,"Method - Measure, Visual",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each component,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed Off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.6 - Servey Set-out,,,,,,,,,,,,,,,,,,,,,,
label,Reference - IFC Drawings,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Survey activities undertaken to ensure and validate that all Works meet level and location requirements as per IFC drawings.,,,,,,,,,,,,,,,,,,,,,,
label,"Method - Measure, Visual",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each component,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,"Responsibility - Surveyor, SE/PE",,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed Off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.1 - Bearing / Mounting Surface Preparation,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - IFC Drawings Section 630.21c, Product TDS",,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Ensure the bearing surface is clean and free from all oil, dirt, loose scale, loose rust, burrs, fins and any other defects on the surfaces of contact, that will prevent solid seating of the parts in the snug-tight condition.",,,,,,,,,,,,,,,,,,,,,,
label,"○ For a friction-type connection, the surfaces shall be clean as-rolled surfaces or equivalent and shall be free from plant, lacquer, glavanizing or other applied finish, unless the applied finish has been tested to establish the riction coefficient or slip factor.",,,,,,,,,,,,,,,,,,,,,,
label,"Method - Measure, Visual",,,,,,,,,,,,,,,,,,,,,,
label,"Frequency - Where applicable, each installation location",,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed Off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.2 - Structural Steel Handling,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - Section 630.09, Section 631.14 AS/NZS 5131",,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - The method of handling, transporting and erection of the steelwork shall ensure that the members are not stressed or deformed beyond the design limit and that there is no damage to the protective coating during these operations.",,,,,,,,,,,,,,,,,,,,,,
label,○ All installation and erection of steel structures shall comply with the requirements of AS/NZS 5131.,,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each component,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed Off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.3 - Structural Steel Erection,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - AS4100, AS/NZS 5131 Section 630.12",,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Place steel component into position, ensuring that it is plumb, level, square and within tolerances shown in 5.6.",,,,,,,,,,,,,,,,,,,,,,
