"Type","Id","Name","Values","Prompting Name","Usage Count","Resource Id"
"checkpoint","a03a5368-d0b8-481b-9289-debec47e63ce","SCS Commissioning Checklist Section 5 (System Measurements – Inverter)",,,,

"checklist","a906754c-d403-475f-ad3b-c70a140dc0bc","zSYS - Testing & Commissioning - Low Voltage Cables (Mains/Submains) (old version)","","Low Voltage Cables (Mains/Submains)",0,"0d8affbd-99c3-4d6f-94c8-1452c8e6105f"
"section","b418aaab-9b06-44b0-94e1-3ede97d477ce","WSA20-MPX-04000-EL-ITC-31052000 Construction Tests (Pre-energisation)",,,,
"checkpoint","d188b021-c32b-41f7-87bb-11f766286f2e","Pre-requisite Works",,,,
"checkpoint","81489160-48f7-46d0-a24e-949ea95b267f","Insulation Damage",,,,
"checkpoint","3b51b38e-15d0-405b-bb07-6d92793c3096","Correct Type of Termination",,,,
"checkpoint","d745f718-f2d9-4418-9af8-482a8be6b609","Correct Cable Size and Labelling",,,,
"signoff","add92717-6d4d-42c9-a6fb-ee5a9a64abac","Checked By (Heyday):",,,,
"checkpoint-no-value","d76b7d3e-7893-4898-abc4-7856524a63d9","Insulation Resistance",,,,
"checkpoint","56eb7263-d352-4540-82b1-504626d33d1d","R-W",,,,
"button","ffa14fb8-15fd-51d3-9959-4f7d19cde905","Insulation Resistance shall not be less than 1MΩ (Tested at 500VDC/1000VDC)",">500MΩ,>1000MΩ,N/A",,,
"textbox","242417f9-5a72-5339-bb58-a99423be5f8b","Actual Reading if <500MΩ/<1000MΩ",,,,
"checkpoint","5b556e62-d9b7-4870-83b4-50bcbfac5b7b","R-B",,,,
"button","d264b0c7-b7b7-5cf2-b6bb-3b5c00524887","Insulation Resistance shall not be less than 1MΩ (Tested at 500VDC/1000VDC)",">500MΩ,>1000MΩ,N/A",,,
"textbox","0c066d3c-ad99-5a06-acf6-19a238b6f102","Actual Reading if <500MΩ/<1000MΩ",,,,
"checkpoint","b894838a-385c-40e9-8bec-73c371bac414","W-B",,,,
"button","a32e441a-079d-5043-a3bc-415f3864e642","Insulation Resistance shall not be less than 1MΩ (Tested at 500VDC/1000VDC)",">500MΩ,>1000MΩ,N/A",,,
"textbox","40ad8e62-206b-5705-8b53-ce6ece09e0f8","Actual Reading if <500MΩ/<1000MΩ",,,,
"checkpoint","0f550083-67ea-4967-83dc-d3339a498887","R-N",,,,
"button","a39f5898-cb63-5d41-a52f-5373c95efa9d","Insulation Resistance shall not be less than 1MΩ (Tested at 500VDC/1000VDC)",">500MΩ,>1000MΩ,N/A",,,
"textbox","da8fc1d5-493b-538b-8d0e-e94a4bdaa36e","Actual Reading if <500MΩ/<1000MΩ",,,,
"checkpoint","1ca94486-039c-4892-b3cf-8b780e2b858b","W-N",,,,
"button","b731a9ca-d585-5762-b127-5a2ed792318a","Insulation Resistance shall not be less than 1MΩ (Tested at 500VDC/1000VDC)",">500MΩ,>1000MΩ,N/A",,,
"textbox","76375cf2-58cd-5a2c-a86c-3a8f4bc01d66","Actual Reading if <500MΩ/<1000MΩ",,,,
"checkpoint","55fb3f15-268b-4b3d-be21-064d7b8bec24","B-N",,,,
"button","1ef2a404-1241-5090-bd5f-a20e3b80ed3d","Insulation Resistance shall not be less than 1MΩ (Tested at 500VDC/1000VDC)",">500MΩ,>1000MΩ,N/A",,,
"textbox","b98d8928-132f-5007-acd0-fd77fd7d66e6","Actual Reading if <500MΩ/<1000MΩ",,,,
"checkpoint","19d841c7-986a-4238-b259-17523fb3bb5f","R-E",,,,
"button","24e3b97c-0376-56ee-ab9d-492b702ecd5f","Insulation Resistance shall not be less than 1MΩ (Tested at 500VDC/1000VDC)",">500MΩ,>1000MΩ,N/A",,,
"textbox","cbb384d6-87cc-5bd0-80c9-5cd5ec350f34","Actual Reading if <500MΩ/<1000MΩ",,,,
"checkpoint","35f93450-7f45-4b73-9c65-e31af3dbe3de","W-E",,,,
"button","214f0871-62cd-5860-a5ec-4d96a351d1e7","Insulation Resistance shall not be less than 1MΩ (Tested at 500VDC/1000VDC)",">500MΩ,>1000MΩ,N/A",,,
"textbox","044f765f-8df4-5d3e-9f4c-7e54ac782b40","Actual Reading if <500MΩ/<1000MΩ",,,,
"checkpoint","46bac21d-9f13-4a6d-8a04-6d46873a27d0","B-E",,,,
"button","5291d96c-05bc-5957-b448-f1e5a03bc9db","Insulation Resistance shall not be less than 1MΩ (Tested at 500VDC/1000VDC)",">500MΩ,>1000MΩ,N/A",,,
"textbox","3062c198-f593-5c2b-843f-b8abef93aced","Actual Reading if <500MΩ/<1000MΩ",,,,
"checkpoint","006f4405-0150-4aac-86ae-fa57737e7f32","N-E",,,,
"button","0058342c-260a-5ef7-9873-946cd8aa6e80","Insulation Resistance shall not be less than 1MΩ (Tested at 500VDC/1000VDC)",">500MΩ,>1000MΩ,N/A",,,
"textbox","9695a55b-bc10-527e-bfc7-bc4b29254b29","Actual Reading if <500MΩ/<1000MΩ",,,,
"signoff","0cbd4359-3351-4abc-abb2-88817f7234e2","Checked By (Heyday):",,,,
"checkpoint-no-value","69e479e3-25e8-4b7d-ae31-c19a2b1f1683","Continuity Testing",,,,
"checkpoint","14b261e0-1977-4da5-a31a-8f1226ba7306","Red Phase",,,,
"textbox","1daee8fc-c745-5e9f-bab2-360139c10f57","Resistance (Ω)",,,,
"textbox","c761c802-992a-5093-9e69-1a799880a4ef","Target Resistance (Ω)",,,,
"checkpoint","a16308e0-bc73-4098-a838-b7578c171046","White Phase",,,,
"textbox","7ac1f684-4f70-58b9-99b1-4ee70b94823e","Resistance (Ω)",,,,
"textbox","057a6a73-b8d3-575a-8851-bcc2fd7532b1","Target Resistance (Ω)",,,,
"checkpoint","b31431ac-ddb0-4902-b913-4e5629a26318","Blue Phase",,,,
"textbox","f5b1e39e-3fe7-562c-80a6-86c9c4053244","Resistance (Ω)",,,,
"textbox","08dfa819-d9a2-5b7d-a54d-d64641fe62ca","Target Resistance (Ω)",,,,
"checkpoint","2626f720-b759-48cc-b13a-655b28d109e3","Neutral",,,,
"textbox","1e3b691f-5fec-538c-9b80-691e6cf151ef","Resistance (Ω)",,,,
"textbox","394687c1-f09d-5872-abcb-eb9386c50309","Target Resistance (Ω)",,,,
"checkpoint","48d0ec5e-d841-4f36-8bd6-7ba123ce2bd4","Earth",,,,
"textbox","d447ed02-2ed7-577b-a490-c9b653ca4175","Resistance (Ω)",,,,
"textbox","3e11c70b-d516-52bc-b417-39a4e2b3ca8f","Target Resistance (Ω)",,,,
"signoff","db751fa8-560a-4f0b-ab49-64a991b9aca7","Checked By (Heyday):",,,,
"section","3d441328-ff3d-4850-9693-19a85fa9c3fe","WSA20-MPX-04000-EL-ITC-31053000 Component (Energised)",,,,
"checkpoint-no-value","77fc7e3f-a00d-4e51-856b-ff185d4f06fa","Phase Rotation",,,,
"button","8ffdb850-aed3-5361-a6a8-5313f2b948ef","Direction","Clockwise,Anti-Clockwise",,,
"signoff","e126b328-38f6-42d6-9218-6e1cd2d45b2e","Checked By (Heyday):",,,,
"checkpoint-no-value","af343016-3efe-4d7a-a4ae-ed3e650a7add","Voltage",,,,
"checkpoint","1ab20a6f-41d1-4fb4-abef-9f9e77bff94a","Red - White",,,,
"textbox","a3188b29-a1c9-563d-a1c6-40ae982fca5a","Voltage (V)",,,,
"checkpoint","77c308c5-7443-40cd-b1c3-e691ea6f7e3a","Red - Blue",,,,
"textbox","087bfc0f-94ac-52b8-876b-9aedf3296b15","Voltage (V)",,,,
"checkpoint","2384e992-b276-4ebb-847a-e56f7367de81","White - Blue",,,,
"textbox","13994845-428f-544a-9577-7317f84f3a4d","Voltage (V)",,,,
"checkpoint","b51e7cb2-4cf8-4edf-831c-d56ca03649dd","Red - Neutral",,,,
"textbox","7b8ec0c2-8698-51c4-bad0-630a1daf392e","Voltage (V)",,,,
"checkpoint","3c14003b-2c46-4bf4-b41c-d33d24eb1f36","White - Neutral",,,,
"textbox","11339380-881a-5e02-a87f-f0749e268f6e","Voltage (V)",,,,
"checkpoint","fa91cc59-fd27-44f4-90a8-d6816bf0b33d","Blue - Neutral",,,,
"textbox","9efc517a-8f9e-579a-8113-9446da70c6fb","Voltage (V)",,,,
"checkpoint","0703d3fd-5af2-4732-b261-3d3ed41c126b","Red - Earth",,,,
"textbox","231229c4-d448-5b42-90e9-9c8e3d4274c6","Voltage (V)",,,,
"checkpoint","b6908b13-b575-47d7-94a0-5f69900ee350","White - Earth",,,,
"textbox","12d987c2-e738-5d10-9e6d-d60a60fc0c2d","Voltage (V)",,,,
"checkpoint","7755019a-58ab-4d7b-939c-577677253e59","Blue - Earth",,,,
"textbox","c30baabc-8880-5c44-8d99-29366cbceaa8","Voltage (V)",,,,
"signoff","744591f0-83c0-42bd-8996-f7a302ecc020","Checked By (Heyday):",,,,

"checklist-flat","264c3934-9552-474e-a440-07c77ad73347","Testing & Commissioning - UPS (System Commissioning)","","UPS (System Commissioning)",5,"12dcd1f5-145f-49cf-81a7-a75848cc6f82"
"checkpoint","57bc2b37-cbf2-41b6-be97-f08b875fd4cc","UPS – Functional Performance Test Report",,,,
"note","66cfeccd-867d-5d84-b88f-b0e6be08bdd0","The following tests are conducted (see Schneider Electric - Site Acceptance test protocol for results and trends):",,,,
"note","248e2182-3c88-548a-9d16-83cbfe1cffe2","○ Load Transfer test",,,,
"note","3165be1c-67e3-513d-ba2d-739729acf2db","○ Inverter to bypass transition on NO LOAD",,,,
"note","ba06c38d-84b0-57ab-bb2f-af01b1a45b9e","○ Inverter to bypass transition on FULL LOAD",,,,
"note","4ad73757-b2d1-5e11-93d0-de966663e293","○ Load step test (0%-50%-0%)",,,,
"note","6abf185b-84cd-59af-a6a5-7d2db2ef381f","○ Load step test (25%-75%-25%)",,,,
"note","af8c85e8-d471-58c9-95fd-2b7d7aa46aa1","○ Load step test (50%-100%-50%)",,,,
"note","8b7ebabc-e30a-5299-a59e-03185a8dd2c9","○ Load step test (75%-100%-75%)",,,,
"note","1869e058-9c4b-5cda-9106-e67d703976e6","○ Load step test (0%-100%-0%)",,,,
"note","cc904bb5-37bd-559e-8661-48790dccc0b4","○ THDi and THDv measurements (0%, 25%, 50%,75%, 100%)",,,,
"note","10f48170-9c16-5cb5-b41d-534c75ee3fd1","○ Expected Results: Total Harmonic Distortion (THD) is to be under 5%",,,,
"note","36eb3717-5cff-57d2-b2b6-e013a4b9f1ac","○ UPS efficiency calculation (Unity PF@0%, 25%, 50%, 75%, 100%)",,,,
"note","a6c23fcf-6893-5fce-a12b-7cb207ee50e1","○ UPS battery discharge test (15min EOL)",,,,
"signoff","293955cf-2d1d-4d00-b4c9-a555503de06c","Checked By (Heyday):",,,,

"checklist-flat","0768c84e-b3bd-4c6a-aa09-13255ac65d50","Quality - Busduct","","Quality - Busduct",1301,"13283b53-81eb-4481-9b2c-545c88c8c388"
"checkpoint","b5e3fe26-c783-40f9-bcd4-eaf2b88586e1","Receipt of busduct/ busway & take off box's delivery to site",,,,
"checkpoint","a3ff3953-176a-4f1f-aa7e-1986d652eda6","Set out - Ensure correct size, type and spare capacity",,,,
"checkpoint","d6a046bc-7068-4c9b-9b6c-f8328e22b064","Accessories to be factory made items",,,,
"checkpoint","65db417e-1f27-4f5e-819c-78b92e4a29e3","Hangers installed as per the drawings",,,,
"checkpoint","299dea92-5f16-4433-a952-cfa942e266da","IR Test of Busduct - Separate - Test Result Above 1M Ω",,,,
"checkpoint","8454a122-48a5-4d58-aebe-c3d8bdefcfe4","Busduct Piece are installed safely",,,,
"checkpoint","c87d056a-92e3-4209-8b5a-28c6bf6d1ea5","Busduct Torqued to 95Nm",,,,
"checkpoint","29e3b00e-cad7-45d1-917f-5c5cf497b715","IR Test of Busduct - Joined - Test Result Above 1M Ω",,,,
"checkpoint","ac33c530-7829-4181-9de4-04f2f3f3f53c","Photos attached of installed piece",,,,

"checklist","cd19afae-43c1-494e-97bd-9a30d61e02a9","Quality - Light Fitting Installation","","Quality - Light Fitting Installation",0,"17193036-e57b-4db5-88bc-6525d50504d9"
"section","fad17488-ad94-4b71-80cd-90db66bcd739","Quality - Light Fitting Installation",,,,
"checkpoint","89ecbeb9-1176-423a-a888-6e80c6c51b71","Installed to the correct location as per drawings",,,,
"checkpoint","0168e49d-c352-4cae-8363-eed09392b39c","Installed correct size and light fitting type",,,,
"checkpoint","c53357d7-708d-4ff4-8f0b-7f960ca71412","Correct Operation",,,,
"checkpoint","04d30ae1-e08f-42ea-8806-db9349c16e3d","Installed to the correct Circuit & DB Destination",,,,
"checkpoint","5b70a775-2872-4c45-919a-788a71d64678","Correct labelling of light fitting (if required)",,,,
"signoff","eb0747c8-65ab-474a-930b-ad1bca04f6de","Signoff Required from Heyday",,,,

"checklist","ff0e237c-dd3c-4bd6-9493-b3cb341861c7","Testing & Commissioning - Load Bank","","Load Bank",0,"18ed8d7e-e6cc-4136-906f-92a9054859b7"
"section","536dda0e-5101-4baf-9bdf-b0735aff5fb9","WSA20-MPX-04000-EL-ITC-31143000 - Component Tests (Pre-commissioning)",,,,
"checkpoint","7bdbd1de-9025-4189-85e4-2fcb1213e2e6","Sephco Commissioning Checklist",,,,
"signoff","f3d07a75-f318-4c18-bc0e-9b2acceba9c5","Checked By (Heyday):",,,,

"checklist","3ca3689f-77c0-48c2-ab24-e1d735cf09e7","Testing & Commissioning - 3 Phase Subcircuit","","3 Phase Subcircuit",55,"19071929-685f-49b6-b72e-0610d6396ab2"
"section","861fd99c-dca8-43d2-8e4b-f8409081293a","Pre-requisite Works",,,,
"checkpoint","6da69891-19bb-46f6-a2d4-9b9cf3d8e4bc","Insulation Damage",,,,
"checkpoint","7225f360-ac04-4778-95db-9dbcc07e76ac","Correct Type of Termination",,,,
"checkpoint","3971722c-baa9-43a9-aa06-c86c6056edfb","Correct Colour Code",,,,
"checkpoint","9708cbf1-ec02-4027-9710-1f71e383629d","Correct Outlet Rating and Size",,,,
"checkpoint","e327169b-3ebd-4006-adbb-d344cb7384ca","Earth Continuity",,,,
"textbox","d1fad654-d6b7-5aaa-ad18-5ced852d1212","Resistance (Ω)",,,,
"checkpoint","21706f16-3e14-4132-869a-39878965623e","Polarity Check",,,,
"button","a878f000-c1ad-5c8c-917d-0e62e1a0e5c2","No Transposition","YES,NO",,,
"button","b8ec0463-70f4-5599-97fb-21e80b4abc49","Switch in Active","YES,NO",,,
"section","9cac9730-f4a3-4380-b5fb-b44eee12d42e","Insulation Resistance",,,,
"checkpoint","96dd6692-f9e5-4dbd-8b51-64a37deb1e6e","R-W",,,,
"button","2b39491a-1d6a-511a-82f4-71cfabd13a8c","Insulation Resistance shall not be less than 1MΩ (Tested at 250VDC/500VDC)",">200MΩ,>500MΩ,N/A",,,
"textbox","d348ccc8-6968-5dae-a021-9c9ceffa5e6f","Actual Reading if <200MΩ/<500MΩ",,,,
"checkpoint","f206d7ac-521d-4be4-8f41-eea8e2e1e3bf","R-B",,,,
"button","52a2c584-84aa-5609-880b-8300f96e8f5e","Insulation Resistance shall not be less than 1MΩ (Tested at 250VDC/500VDC)",">200MΩ,>500MΩ,N/A",,,
"textbox","f9cb7812-44c5-52af-a9b2-3ffb8d4e72a6","Actual Reading if <200MΩ/<500MΩ",,,,
"checkpoint","882b4c0f-8dcb-4d8c-8881-b4c7b13c157a","W-B",,,,
"button","c6af3168-67a5-5e0e-935f-deba5b39563d","Insulation Resistance shall not be less than 1MΩ (Tested at 250VDC/500VDC)",">200MΩ,>500MΩ,N/A",,,
"textbox","92fa960a-d385-55d2-a305-6489a079a3f0","Actual Reading if <200MΩ/<500MΩ",,,,
"checkpoint","8ed72945-9322-49ab-879b-2450c3ad8f68","R-N",,,,
"button","f3510836-c94f-5348-bc00-0fe3bd323739","Insulation Resistance shall not be less than 1MΩ (Tested at 250VDC/500VDC)",">200MΩ,>500MΩ,N/A",,,
"textbox","8f7cadda-8d23-53d8-af25-7ee29ed9e6e2","Actual Reading if <200MΩ/<500MΩ",,,,
"checkpoint","3ce7661c-5fca-41d4-a5a5-790a3a4b01c6","W-N",,,,
"button","4037876f-d6e5-5dbc-9a61-0e8ea3923279","Insulation Resistance shall not be less than 1MΩ (Tested at 250VDC/500VDC)",">200MΩ,>500MΩ,N/A",,,
"textbox","d477f3c7-aa58-5755-aa05-0b066a1b7cef","Actual Reading if <200MΩ/<500MΩ",,,,
"checkpoint","9651f12e-c9a4-442d-bc8c-f11c854fa56e","B-N",,,,
"button","4605fcfd-7b25-5173-a9e7-a07339fd902c","Insulation Resistance shall not be less than 1MΩ (Tested at 250VDC/500VDC)",">200MΩ,>500MΩ,N/A",,,
"textbox","a0128354-5305-5bf4-8282-5f7a8295fc7f","Actual Reading if <200MΩ/<500MΩ",,,,
"checkpoint","6e4631a7-7c3b-405e-ab1b-9f82b89f9fd9","R-E",,,,
"button","c64a6297-5d59-5b92-87a9-d2b62a3fbf04","Insulation Resistance shall not be less than 1MΩ (Tested at 250VDC/500VDC)",">200MΩ,>500MΩ,N/A",,,
"textbox","144b208d-ae23-5be7-9e51-128cf9d3dcc2","Actual Reading if <200MΩ/<500MΩ",,,,
"checkpoint","0fccc83f-b50d-4cc0-a288-d4c98f56d0fd","W-E",,,,
"button","a0b931b0-76eb-54d1-bfa0-459efcda5dcf","Insulation Resistance shall not be less than 1MΩ (Tested at 250VDC/500VDC)",">200MΩ,>500MΩ,N/A",,,
"textbox","84054121-9153-5416-93f7-c6d93908d8d6","Actual Reading if <200MΩ/<500MΩ",,,,
"checkpoint","fc799b05-5f47-4321-a8db-0c227ad69d10","B-E",,,,
"button","729c09c8-067e-5ce3-8113-46aaef757ae0","Insulation Resistance shall not be less than 1MΩ (Tested at 250VDC/500VDC)",">200MΩ,>500MΩ,N/A",,,
"textbox","f51bf965-727e-5964-8a37-3fb5928b1a41","Actual Reading if <200MΩ/<500MΩ",,,,
"checkpoint","827f6e60-be17-4eca-9c30-2c54ef6f95c4","N-E",,,,
"button","977a6a16-6d9e-51d3-9adc-0d181d6c3fed","Insulation Resistance shall not be less than 1MΩ (Tested at 250VDC/500VDC)",">200MΩ,>500MΩ,N/A",,,
"textbox","22efc18d-777c-5ae2-9787-29ab2333ca6e","Actual Reading if <200MΩ/<500MΩ",,,,
"section","e60f69f2-5a59-44f0-8566-b462615f9a6b","Voltage",,,,
"checkpoint","cac5f44a-a6bc-43b1-bc53-f27a0da64f14","Red - White",,,,
"textbox","d4f6e39a-cf4b-52ba-bdcb-be3fcffe2da4","Voltage (V)",,,,
"checkpoint","04166c8d-957b-4eff-8864-5075cad5d374","Red - Blue",,,,
"textbox","c2419cc4-d59c-522d-bc84-c1b9e086ff6d","Voltage (V)",,,,
"checkpoint","8d39a288-efcc-46a4-94b9-e7db2c44ff87","White - Blue",,,,
"textbox","b6a6b526-117f-5e79-8caf-03a2f65b3c2c","Voltage (V)",,,,
"checkpoint","37f3f198-3fa3-4e3c-8adc-2d6c6cbb04a1","Red - Neutral",,,,
"textbox","84e20906-51b7-5586-ba8a-2d4a0116eb57","Voltage (V)",,,,
"checkpoint","ba9cca36-b89a-4d4e-91ec-08c54b9d4d4d","White - Neutral",,,,
"textbox","5b8dd4b2-2a55-5141-8932-7780c4377448","Voltage (V)",,,,
"checkpoint","105d0dae-3ddb-45ad-8b9a-83a2318b7f89","Blue - Neutral",,,,
"textbox","d043e074-431b-5586-a349-5e7e8b33c605","Voltage (V)",,,,
"checkpoint","f2f49762-0dc4-40de-95b0-61b04776d6e4","Red - Earth",,,,
"textbox","d88e464b-bed5-5f0c-af21-50d796bb2403","Voltage (V)",,,,
"checkpoint","2d1255f8-a0dd-4086-9488-3b81ccfe8362","White - Earth",,,,
"textbox","525be556-c6cd-5964-97e9-9b8c22e9604b","Voltage (V)",,,,
"checkpoint","f436332f-ea9d-4c26-baaf-6498f0980e05","Blue - Earth",,,,
"textbox","a12e795b-46a0-5ee2-be31-e824ee9c758c","Voltage (V)",,,,
"section","4bb0e1c9-4368-4df3-bb6e-c9fb61376ee0","Earth Fault Loop Impedance Test / RCD-RCBO Tripping Test",,,,
"checkpoint","b0df5f2e-1ff1-49a7-8eba-c133f962acfe","Impedance - (N/A if the circuit is RCD Protected)",,,,
"textbox","b044fe0b-852f-5b44-844f-169a2ebc699d","Record Inpedance (Ω)",,,,
"textbox","b93650ce-1006-567a-bce0-c07128c7e1cf","Target Impedance (Ω)",,,,
"checkpoint","79eb7072-a04e-4b6a-85e5-30b4b5f2109d","RCD-RCBO Tripping Test",,,,
"textbox","abf38619-a914-59e4-97ed-521a8167c7c6","Trip Current (mA)",,,,
"textbox","273439a4-eb3c-5eaa-b343-12c237a4b61d","Trip Time (ms)",,,,
"signoff","6aa7fba7-6aac-4dd5-a301-11e58a52dfb3","Checked By (Heyday):",,,,

"checklist","f5b959a8-9496-4502-9f36-3c5ce66f64bc","Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation)","","Low Voltage Cables - Mains/Submains (Pre-Energisation)",448,"1a2bf763-f13f-410e-9133-aa91d91ac29e"
"section","018edeaf-369d-4f29-b1bf-c91bde4328eb","Pre-requisite Works",,,,
"checkpoint","23f86157-f72b-4ffa-a768-98665b79837f","Insulation Damage",,,,
"checkpoint","57bacc0d-557a-45ca-93e7-ece22f64ffd4","Correct Type of Termination",,,,
"checkpoint","9684c7b9-19a0-48c9-b01a-cccbab0659ff","Correct Cable Size and Labelling",,,,
"section","57d6eede-c12c-4a00-be4c-750031f4f70e","Insulation Resistance",,,,
"checkpoint","0cf19de5-79a4-4ab0-8d41-dc57fd701299","R-W",,,,
"button","9a8a942c-c760-54ab-8156-7f923929fb81","Insulation Resistance shall not be less than 1MΩ (Tested at 500VDC/1000VDC)",">500MΩ,>1000MΩ,N/A",,,
"textbox","ce678e18-59f2-501b-974a-b76616a2e263","Actual Reading if <500MΩ/<1000MΩ",,,,
"checkpoint","d4ef7fc9-293d-4bb1-a821-0d89ceace40b","R-B",,,,
"button","1c60b3a6-1e7b-5679-9483-48e4dd4f3da1","Insulation Resistance shall not be less than 1MΩ (Tested at 500VDC/1000VDC)",">500MΩ,>1000MΩ,N/A",,,
"textbox","dd511f61-20d5-518f-81f4-fc71cc02430e","Actual Reading if <500MΩ/<1000MΩ",,,,
"checkpoint","88eebd9e-2491-41ab-8bc2-7495c59d63f0","W-B",,,,
"button","00092a90-1d66-57c2-9ac1-af0166a8fdba","Insulation Resistance shall not be less than 1MΩ (Tested at 500VDC/1000VDC)",">500MΩ,>1000MΩ,N/A",,,
"textbox","ccd93f11-247b-50bb-8940-faffeea99973","Actual Reading if <500MΩ/<1000MΩ",,,,
"checkpoint","0dbda30a-d146-4689-8032-1a754f027c24","R-N",,,,
"button","c2567637-4493-5346-b1b1-6608d53e6dbe","Insulation Resistance shall not be less than 1MΩ (Tested at 500VDC/1000VDC)",">500MΩ,>1000MΩ,N/A",,,
"textbox","f42ca530-cdd3-5eec-9abc-41f8a9593ad3","Actual Reading if <500MΩ/<1000MΩ",,,,
"checkpoint","30776b3e-d58f-4dc9-bb62-41c38d10f98d","W-N",,,,
"button","9e43d7f4-0af4-5ba6-96d7-5ca6707f7408","Insulation Resistance shall not be less than 1MΩ (Tested at 500VDC/1000VDC)",">500MΩ,>1000MΩ,N/A",,,
"textbox","d3ac676d-4354-5beb-9005-912a85b0d966","Actual Reading if <500MΩ/<1000MΩ",,,,
"checkpoint","2970f94b-cb79-43a9-9ea1-b18274f0ac88","B-N",,,,
"button","591d006c-3ed7-56f8-8464-c575b772c723","Insulation Resistance shall not be less than 1MΩ (Tested at 500VDC/1000VDC)",">500MΩ,>1000MΩ,N/A",,,
"textbox","4cc71dfc-b209-54b8-bc83-e89b7f48d10d","Actual Reading if <500MΩ/<1000MΩ",,,,
"checkpoint","3d6923be-a1f5-449f-a6e0-8f4ed98390f2","R-E",,,,
"button","c2fab04d-bf8f-581c-b555-5ed80cce206e","Insulation Resistance shall not be less than 1MΩ (Tested at 500VDC/1000VDC)",">500MΩ,>1000MΩ,N/A",,,
"textbox","55cce7c7-7810-582e-8a6b-369795d3b0c6","Actual Reading if <500MΩ/<1000MΩ",,,,
"checkpoint","c9c38127-6fdd-48a2-9520-4253554c02e0","W-E",,,,
"button","06e4a05b-ae5f-5741-8393-5b16751588c6","Insulation Resistance shall not be less than 1MΩ (Tested at 500VDC/1000VDC)",">500MΩ,>1000MΩ,N/A",,,
"textbox","2282f52b-da13-536e-ac5b-4cba786a817b","Actual Reading if <500MΩ/<1000MΩ",,,,
"checkpoint","256e178d-ee3e-4d6a-b835-ea77f714c7d4","B-E",,,,
"button","4e9f2bd5-abdc-5f0e-87ca-b8c4ecf750c6","Insulation Resistance shall not be less than 1MΩ (Tested at 500VDC/1000VDC)",">500MΩ,>1000MΩ,N/A",,,
"textbox","75306665-e77b-5cf6-8ce6-a29309f9b014","Actual Reading if <500MΩ/<1000MΩ",,,,
"checkpoint","90b33d64-3d90-45ba-8441-9a370fc4ba0d","N-E",,,,
"button","7d47d5a8-e5e5-54b1-bf15-f8deabff2b62","Insulation Resistance shall not be less than 1MΩ (Tested at 500VDC/1000VDC)",">500MΩ,>1000MΩ,N/A",,,
