type,name,values,prefix,postfix,usage count,user addable,template name,,,,,,,,,,,,,,,,
label,Verifying Documents - This Checklist,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,4 - Packaging Inspection-Birth Certificate,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Is the delivery accompanied by Precast items Birth Certificates?,,,,,,,,,,,,,,,,,,,,,,
label,○ Precast components are to be marked on the birth certificate.,,,,,,,,,,,,,,,,,,,,,,
label,○ Cast date and lot are to be marked on the birth certificate.,,,,,,,,,,,,,,,,,,,,,,
label,○ ATTACH: BIRTH CERTIFICATES,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each Precast item,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - PE/SE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - Birth Certificate,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5 - Product Verification prior to delivery,,,,,,,,,,,,,,,,,,,,,,
label,Reference - VR620.08,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Prior to delivery have the following evidence been provided: ,,,,,,,,,,,,,,,,,,,,,,
label,1 - Validation that the concrete strength is as per the 28-day strength in IFC (40MPa or 50MPa),,,,,,,,,,,,,,,,,,,,,,
label,2 - Validation that the precast elements are least 7 days (168 hours) old?,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each Precast Item,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - PE/SE,,,,,,,,,,,,,,,,,,,,,,
label,"Verifying Documents - Concrete Test Reports, Birth Certificate",,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,6 - Packaging Inspection-Transport,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Is the condition of packaging acceptable. ,,,,,,,,,,,,,,,,,,,,,,
label,○ Precast items are protected from damage during the transport. Check for cracking or damage around dunnage locations.,,,,,,,,,,,,,,,,,,,,,,
label,○ Are the Ferrules capped with a protective cap,,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each Precast item,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - PE/SE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This Checklist,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,7 - Product Inspection - Markings,,,,,,,,,,,,,,,,,,,,,,
label,Reference - VR620.06,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Are markings of the element on each element and approximately 40mm high?,,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each Precast item,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - PE/SE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This Checklist,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,8 - Product Inspection - Reinforcement & Cast-in items,,,,,,,,,,,,,,,,,,,,,,
label,Reference - VR620.04,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - 1 - Has any of the projecting reinforcement been damaged? ,,,,,,,,,,,,,,,,,,,,,,
label,2 - Are bars as per shop drawings and within tolerance (±3 mm)?,,,,,,,,,,,,,,,,,,,,,,
label,"Method - Visual, Measure",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each Precast item,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - PE/SE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This Checklist,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,9 - Product Inspection - Dimensional Tolerances,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Have the dimensions of the item been verified?,,,,,,,,,,,,,,,,,,,,,,
label,1 - Validation of dimensions,,,,,,,,,,,,,,,,,,,,,,
label,2 - Validation of cast-in locatios,,,,,,,,,,,,,,,,,,,,,,
label,3 - Validation of Hog (if referring to beams),,,,,,,,,,,,,,,,,,,,,,
label,"Method - Visual, Measure",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each Precast item,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - PE/SE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This Checklist,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,10 - Pre-Lift Inspection-Transport,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Are the elements stacked in the correct way to allow for lifting per the approved lift plan? Check lifting points for damage to concrete or lifters. Is there safe access to lifting points and elements can be lifted without damaging the element.,,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each Precast item,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - PE/SE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This Checklist,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,11 - Fault IDs:,,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - For each precast type delivered, check for the following:",,,,,,,,,,,,,,,,,,,,,,
label,1 - Identification markings match the panel type,,,,,,,,,,,,,,,,,,,,,,
label,2 - Element fabricated as per drawings,,,,,,,,,,,,,,,,,,,,,,
label,3 - Cracks,,,,,,,,,,,,,,,,,,,,,,
label,4 - Spalling/Damage to concrete surface,,,,,,,,,,,,,,,,,,,,,,
label,5 - Exposed Reinforcement,,,,,,,,,,,,,,,,,,,,,,
label,7 - Incorrect Lifting mechanism size/Orientation/Quantity as per lifting design,,,,,,,,,,,,,,,,,,,,,,
label,"8 - Cast - in items incorrect or damaged inc bolts, hold - down brackets, conduits etc.",,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each Precast item,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - PE/SE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This Checklist,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,12.1 - Check for Faults - 1,,,,,,,,,,,,,,,,,,,,,,
label,Reference - Item 7 on this Checklist,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - For Each Precast type delivered:,,,,,,,,,,,,,,,,,,,,,,
textbox,Enter: Panel Identification:,,,,,,,,,,,,,,,,,,,,,,
textbox,Enter: Quantity:,,,,,,,,,,,,,,,,,,,,,,
textbox,Enter: Fault ID if any:,,,,,,,,,,,,,,,,,,,,,,
label,"Method - Visual, Measure",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each precast type delivered,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - PE/SE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This Checklist,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,12.2 - Check for Faults - 2,,,,,,,,,,,,,,,,,,,,,,
label,Reference - Item 7 on this Checklist,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - For Each Precast type delivered:,,,,,,,,,,,,,,,,,,,,,,
textbox,Enter: Identification:,,,,,,,,,,,,,,,,,,,,,,
textbox,Enter: Quantity:,,,,,,,,,,,,,,,,,,,,,,
textbox,Enter: Fault ID if any:,,,,,,,,,,,,,,,,,,,,,,
label,"Method - Visual, Measure",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each precast type delivered,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - PE/SE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This Checklist,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,12.3 - Check for Faults - 3,,,,,,,,,,,,,,,,,,,,,,
label,Reference - Item 7 on this Checklist,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - For Each Precast type delivered:,,,,,,,,,,,,,,,,,,,,,,
textbox,Enter: Identification:,,,,,,,,,,,,,,,,,,,,,,
textbox,Enter: Quantity:,,,,,,,,,,,,,,,,,,,,,,
textbox,Enter: Fault ID if any:,,,,,,,,,,,,,,,,,,,,,,
label,"Method - Visual, Measure",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each precast type delivered,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - PE/SE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This Checklist,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,12.4 - Check for Faults - 4,,,,,,,,,,,,,,,,,,,,,,
label,Reference - Item 7 on this Checklist,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - For Each Precast type delivered:,,,,,,,,,,,,,,,,,,,,,,
textbox,Enter: Identification:,,,,,,,,,,,,,,,,,,,,,,
textbox,Enter: Quantity:,,,,,,,,,,,,,,,,,,,,,,
textbox,Enter: Fault ID if any:,,,,,,,,,,,,,,,,,,,,,,
label,"Method - Visual, Measure",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each precast type delivered,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - PE/SE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This Checklist,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,12.5 - Check for Faults - 5,,,,,,,,,,,,,,,,,,,,,,
label,Reference - Item 7 on this Checklist,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - For Each Precast type delivered:,,,,,,,,,,,,,,,,,,,,,,
textbox,Enter: Identification:,,,,,,,,,,,,,,,,,,,,,,
textbox,Enter: Quantity:,,,,,,,,,,,,,,,,,,,,,,
textbox,Enter: Fault ID if any:,,,,,,,,,,,,,,,,,,,,,,
label,"Method - Visual, Measure",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each precast type delivered,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - PE/SE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This Checklist,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,Final Inspection,,,,,,,,,,,,,,,,,,,,,,
label,"On behalf of Metropolitan Roads Program Alliance, it is hereby certified that the Works represented by the item of work listed have been tested in accordance with the Project Quality Plan and conform in all respects with the requirements of the Contract.",,,,,,,,,,,,,,,,,,,,,,
textbox,Name:,,,,,,,,,,,,,,,,,,,,,,
textbox,Position:,,,,,,,,,,,,,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
signoff,Sign ITP,,,,,,,,,,,,,,,,,,,,,,
