Step Id,Warnings,State,Checklist Template,Type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,Tier 6,,
1b7aa790-d338-5119-8ab0-e768a8ed1e02,,pass,,checkpoint,TRUE,TRUE,Site QA,Earthworks,Peacockes East (CH1270 - CH1860 & South Diversion Road Tie-In),PE CH1360-CH1860 SIL (COOMBES SAND),SECTION 7 – POST CONSTRUCTION (FINAL INSPECTION AND HANDOVER) - 7.02 Site Post Construction Activities,"7.01.04 - Defect, Snag and Punch List",,
7db6fbe3-c765-58ff-b80a-bad826fe12a5,,pass,,checkpoint,TRUE,TRUE,Site QA,Earthworks,Peacockes East (CH1270 - CH1860 & South Diversion Road Tie-In),PE CH1270-CH1360 SIL (100mm BLUE BROWN ROCK),SECTION 7 – POST CONSTRUCTION (FINAL INSPECTION AND HANDOVER),"7.01.04 - Defect, Snag and Punch List",,
c370c3ed-075e-5f1e-a3ed-8697c75fdf24,,not-started,,checkpoint,TRUE,TRUE,Site QA,Earthworks,Peacockes East (CH1270 - CH1860 & South Diversion Road Tie-In),ITP - 113 - Pavement Drains Rev D,SECTION 6 – POST CONSTRUCTION (FINAL INSPECTION AND HANDOVER),"6.01.04 - Defect, Snag and Punch List",,
c1bbdca3-8263-5dc9-a5f7-e077ece443e5,,not-started,,checkpoint,TRUE,TRUE,Site QA,Earthworks,Peacockes East (CH1270 - CH1860 & South Diversion Road Tie-In),ITP - 112 - Subsoil Drains Rev D (SWALE),SECTION 6 – POST CONSTRUCTION (FINAL INSPECTION AND HANDOVER),"6.01.04 - Defect, Snag and Punch List",,
6925ad75-92c6-5983-a6e4-0fa2671e878e,,not-started,,checkpoint,TRUE,TRUE,Site QA,Earthworks,Peacockes East (CH1270 - CH1860 & South Diversion Road Tie-In),ITP - 119 - Rain Garden Rev B,SECTION 6 – POST CONSTRUCTION (FINAL INSPECTION AND HANDOVER),"6.01.04 - Defect, Snag and Punch List",,
1478b6aa-a49d-549e-85d7-9bdd6e2ccd7a,,pass,,checkpoint,TRUE,TRUE,Site QA,Earthworks,"Peacockes West, Intersection and South",PW CH1270-CH1860 & FULL WIDTH CH1860-CH2100 BULK EARTHWORKS ,SECTION 8 – POST CONSTRUCTION (FINAL INSPECTION AND HANDOVER) - Site Post Construction Activities,"8.1.4 - Defect, Snag and Punch List",,
b699561d-8cec-5502-ab35-b69a11cb3dd4,,pass,,checkpoint,TRUE,TRUE,Site QA,Earthworks,"Peacockes West, Intersection and South",PW CH1270-CH1860 & FULL WIDTH CH1860-CH2100 SIL (100mm BLUE BROWN ROCK),SECTION 7 – POST CONSTRUCTION (FINAL INSPECTION AND HANDOVER),"7.01.04 - Defect, Snag and Punch List",,
3fdd26e9-9e9b-5266-9147-a98e128e7cb8,,not-started,,checkpoint,TRUE,TRUE,Site QA,Earthworks,"Peacockes West, Intersection and South",ITP - 112 - Subsoil Drains Rev D (Swale),SECTION 6 – POST CONSTRUCTION (FINAL INSPECTION AND HANDOVER),"6.01.04 - Defect, Snag and Punch List",,
07443bdb-12ce-5e08-a2e0-231e86129609,,not-started,,checkpoint,TRUE,TRUE,Site QA,Earthworks,"Peacockes West, Intersection and South",ITP - 113 - Pavement Drains/ Perimeter and Centre Subsoil Rev D,SECTION 6 – POST CONSTRUCTION (FINAL INSPECTION AND HANDOVER),"6.01.04 - Defect, Snag and Punch List",,
ca2319fb-fde5-5166-8788-45108ad87902,,not-started,,checkpoint,TRUE,TRUE,Site QA,Earthworks,"Peacockes West, Intersection and South",ITP - 113 - Pavement Drains Rev D,SECTION 6 – POST CONSTRUCTION (FINAL INSPECTION AND HANDOVER),"6.01.04 - Defect, Snag and Punch List",,
e411119d-271e-5415-bec9-031a60e9c8b3,,not-started,,checkpoint,TRUE,TRUE,Site QA,Earthworks,"Peacockes West, Intersection and South",PEACOCKES WEST RAIN GARDENS,SECTION 6 – POST CONSTRUCTION (FINAL INSPECTION AND HANDOVER),"6.01.04 - Defect, Snag and Punch List",,
38e62e9a-8c6a-51bd-a710-97b624b0d9b5,,not-started,,checkpoint,TRUE,TRUE,Site QA,Earthworks,Road 6 ,ROAD 6 BULK EARTHWORKS ,SECTION 8 – POST CONSTRUCTION (FINAL INSPECTION AND HANDOVER) - Site Post Construction Activities,"8.1.4 - Defect, Snag and Punch List",,
8e5f8186-e2ab-5821-8fa4-ab95e262042a,,not-started,,checkpoint,TRUE,TRUE,Site QA,Earthworks,Road 6 ,ROAD 6 SIL,SECTION 7 – POST CONSTRUCTION (FINAL INSPECTION AND HANDOVER),"7.01.04 - Defect, Snag and Punch List",,
54f8ea01-cc7a-5d87-a013-9f15cdc5b2a4,,not-started,,checkpoint,TRUE,TRUE,Site QA,Earthworks,Road 6 ,ROAD 6 PAVEMENT DRAINS,SECTION 6 – POST CONSTRUCTION (FINAL INSPECTION AND HANDOVER),"6.01.04 - Defect, Snag and Punch List",,
123ad1d9-719f-52bd-8243-533925971115,,not-started,,checkpoint,TRUE,TRUE,Site QA,Earthworks,Road 6 ,ROAD 6 SUBSOILS (CENTER & PERIMETER),SECTION 6 – POST CONSTRUCTION (FINAL INSPECTION AND HANDOVER),"6.01.04 - Defect, Snag and Punch List",,
4b38c751-9615-5373-aa48-6ec3c46cd800,,not-started,,checkpoint,TRUE,TRUE,Site QA,Eastern Gully Bridge,Bridge Deck & Crosshead,Insitu Concrete 1st Pour (ABT D & Span C-D),SECTION 4 – POST CONSTRUCTION - 4.01 - Site Post Construction Activities,"4.01.04 - Defect, Snag and Punch List",,
ab321cd8-b5d3-5534-bbc2-974a83bec7d0,,not-applicable,,checkpoint,TRUE,TRUE,Site QA,Eastern Gully Bridge,Bridge Deck & Crosshead,Insitu Concrete 2nd Pour (Pier C & Span BC),SECTION 4 – POST CONSTRUCTION - 4.01 - Site Post Construction Activities,"4.01.04 - Defect, Snag and Punch List",,
7b5dcb72-01cf-577c-90db-98d1ca5cec3d,,not-started,,checkpoint,TRUE,TRUE,Site QA,Eastern Gully Bridge,Bridge Deck & Crosshead,Insitu Concrete 3rd Pour (Pier B & Span AB),SECTION 4 – POST CONSTRUCTION - 4.01 - Site Post Construction Activities,"4.01.04 - Defect, Snag and Punch List",,
cc63c117-610a-5dfe-81c9-3771b97b4500,,not-started,,checkpoint,TRUE,TRUE,Site QA,Eastern Gully Bridge,Bridge Deck & Crosshead,Insitu Concrete 4th Pour (ABT A & Span AB remaining),SECTION 4 – POST CONSTRUCTION - 4.01 - Site Post Construction Activities,"4.01.04 - Defect, Snag and Punch List",,
2c2d2a12-a5c9-5947-a5de-0646aca721c4,,not-started,,checkpoint,TRUE,TRUE,Site QA,Eastern Gully Bridge,Bridge Deck & Crosshead,EGB Pier B & Pier C Light Corbels ,SECTION 4 – POST CONSTRUCTION - 4.01 - Site Post Construction Activities,"4.01.04 - Defect, Snag and Punch List",,
1150336d-c783-5c89-856f-94fe0e55b6a1,,not-started,,checkpoint,TRUE,TRUE,Site QA,Eastern Gully Bridge,Off Bridge Light Pole Foundation ABT A & D,ITP - Insitu Concrete Construction - Rev D,SECTION 4 – POST CONSTRUCTION - 4.01 - Site Post Construction Activities,"4.01.04 - Defect, Snag and Punch List",,
933a97ee-491d-5fae-aac9-6ca8fe554a6f,,not-started,,checkpoint,TRUE,TRUE,Site QA,Mangakootukutuku Bridge,Pier Crossheads Downstand,ITP - Insitu Concrete Construction - Rev D,SECTION 4 – POST CONSTRUCTION - 4.01 - Site Post Construction Activities,"4.01.04 - Defect, Snag and Punch List",,
62cf2267-6760-5e73-97f4-f2e97adf99f0,,not-started,,checkpoint,TRUE,TRUE,Site QA,Mangakootukutuku Bridge,Bridge Deck & Crosshead,Insitu Concrete for 1st Pour (ABT A & Span A-B),SECTION 4 – POST CONSTRUCTION - 4.01 - Site Post Construction Activities,"4.01.04 - Defect, Snag and Punch List",,
306dc7a3-21fb-5f5e-bf01-32edec1adb85,,not-started,,checkpoint,TRUE,TRUE,Site QA,Mangakootukutuku Bridge,Bridge Deck & Crosshead,Insitu Concrete for 2nd Pour (Pier B & Span A-B),SECTION 4 – POST CONSTRUCTION - 4.01 - Site Post Construction Activities,"4.01.04 - Defect, Snag and Punch List",,
037405a7-790f-59ba-91b0-e27d7cbb07dd,,not-started,,checkpoint,TRUE,TRUE,Site QA,Mangakootukutuku Bridge,Bridge Deck & Crosshead,Insitu Concrete for 3rd Pour (PIER C & Span B-C),SECTION 4 – POST CONSTRUCTION - 4.01 - Site Post Construction Activities,"4.01.04 - Defect, Snag and Punch List",,
45b0c406-dc49-5fc7-9cc6-3599a722e514,,not-started,,checkpoint,TRUE,TRUE,Site QA,Mangakootukutuku Bridge,Bridge Deck & Crosshead, Insitu Concrete for 4th Pour (ABT D & Span CD remaining),SECTION 4 – POST CONSTRUCTION - 4.01 - Site Post Construction Activities,"4.01.04 - Defect, Snag and Punch List",,
dba7d323-a480-51ea-bfe3-6bbb4e73ae48,,not-started,,checkpoint,TRUE,TRUE,Site QA,Mangakootukutuku Bridge,Bridge Deck & Crosshead,MGB Pier C Light Corbel ,SECTION 4 – POST CONSTRUCTION - 4.01 - Site Post Construction Activities,"4.01.04 - Defect, Snag and Punch List",,
0e29fc2b-f5ee-5ffe-9a08-2ab10f029ec4,,not-started,,checkpoint,TRUE,TRUE,Site QA,Mangakootukutuku Bridge,Off Bridge Light Pole Foundation ABT A & D,ITP - Insitu Concrete Construction - Rev D,SECTION 4 – POST CONSTRUCTION - 4.01 - Site Post Construction Activities,"4.01.04 - Defect, Snag and Punch List",,
95f43a78-e54b-576d-ad9e-c961a4cd7f37,,not-started,,checkpoint,TRUE,TRUE,Site QA,Minor Concrete Works ,Whatukooruru Drive,ITP - 114 - Footpath Construction Rev B (Whatukooruru Drive),SECTION 6 – POST CONSTRUCTION (FINAL INSPECTION AND HANDOVER) - 6.01 - General,"7.01.04 - Defect, Snag and Punch List",,
ca7ea69c-e91f-5868-83ad-fd5aaa7b8fcf,,not-started,,checkpoint,TRUE,TRUE,Site QA,Minor Concrete Works ,Whatukooruru Drive,ITP - 114 - Footpath Construction Rev C (Whatukooruru Drive),SECTION 6 – POST CONSTRUCTION (FINAL INSPECTION AND HANDOVER),"7.01.04 - Defect, Snag and Punch List",,
7b1975a4-e068-5fe4-81d5-e2cc73d7a004,,not-started,,checkpoint,TRUE,TRUE,Site QA,Minor Concrete Works ,Concrete Island,ITP - 134 - Concrete Islands Infill Construction Rev A (Whatukooruru Drive),6.01 - General,"6.01.04 - Defect, Snag and Punch List",,
d7dea77b-4e25-5c7f-9ac4-9a9b6b0b9a13,,not-started,,checkpoint,TRUE,TRUE,Site QA,Minor Concrete Works ,Concrete Island,ITP - 134 - Concrete Islands Infill Construction Rev A (Peacockes Road) ,6.01 - General,"6.01.04 - Defect, Snag and Punch List",,
69d374ff-8e8b-564b-b706-fa200064f16e,,pass,,checkpoint,TRUE,TRUE,Site QA,Earthworks,Area 1,Area 1A (CH1540-1740),AREA 1A CH1520-1740 BULK EARTHWORKS ,SECTION 8 – POST CONSTRUCTION (FINAL INSPECTION AND HANDOVER) - Site Post Construction Activities,"8.1.4 - Defect, Snag and Punch List",
d226069e-f978-50d7-b33f-8f8c4a146a5c,,pass,,checkpoint,TRUE,TRUE,Site QA,Earthworks,Area 1,Area 1A (CH1540-1740), AREA 1A CH1540-CH1740 SIL,SECTION 7 – POST CONSTRUCTION (FINAL INSPECTION AND HANDOVER) - 7.02 Site Post Construction Activities,"7.01.04 - Defect, Snag and Punch List",
cc9e651d-8929-5540-986d-604db9d69a09,,work-in-progress,,checkpoint,TRUE,TRUE,Site QA,Earthworks,Area 1,Area 1A (CH1540-1740),AREA 1A CH1540-CH1740 SUBSOILS (CENTRE & PERIMETER),SECTION 6 – POST CONSTRUCTION (FINAL INSPECTION AND HANDOVER),"6.01.04 - Defect, Snag and Punch List",
79a01b02-7250-5c8b-b739-54155b36da45,,not-started,,checkpoint,TRUE,TRUE,Site QA,Earthworks,Area 1,Area 1A (CH1540-1740), AREA 1A CH1540-CH1740 SUBSOILS (SWALE),SECTION 6 – POST CONSTRUCTION (FINAL INSPECTION AND HANDOVER),"6.01.04 - Defect, Snag and Punch List",
cb74c849-c4c0-54d4-b9cb-f21633ba4d01,,pass,,checkpoint,TRUE,TRUE,Site QA,Earthworks,Area 1,Area 1A (CH1540-1740), AREA 1A CH1540-CH1740 PAVEMENT DRAINS,SECTION 6 – POST CONSTRUCTION (FINAL INSPECTION AND HANDOVER),"6.01.04 - Defect, Snag and Punch List",
0d374fd2-18ba-5b77-813a-3f5d22430e03,,pass,,checkpoint,TRUE,TRUE,Site QA,Earthworks,Area 1,Area 1B (CH1740-CH1990),AREA 1B CH1740-CH1990 BULK EARTHWORKS,SECTION 8 – POST CONSTRUCTION (FINAL INSPECTION AND HANDOVER) - Site Post Construction Activities,"8.1.4 - Defect, Snag and Punch List",
c6c339ab-3c9e-5088-b7a1-9ed89c5e09c1,,pass,,checkpoint,TRUE,TRUE,Site QA,Earthworks,Area 1,Area 1B (CH1740-CH1990), AREA 1B CH1740-CH1990 SIL,SECTION 7 – POST CONSTRUCTION (FINAL INSPECTION AND HANDOVER) - 7.02 Site Post Construction Activities,"7.01.04 - Defect, Snag and Punch List",
77fd035f-0e38-5274-ab67-865223b8b754,,not-started,,checkpoint,TRUE,TRUE,Site QA,Earthworks,Area 1,Area 1B (CH1740-CH1990), AREA 1B CH1740-CH1990 SUBSOIL DRAINAGE (CENTRE & PERIMETER),SECTION 6 – POST CONSTRUCTION (FINAL INSPECTION AND HANDOVER),"6.01.04 - Defect, Snag and Punch List",
d5d1e4cf-5541-54c4-acd9-5ec452408232,,not-started,,checkpoint,TRUE,TRUE,Site QA,Earthworks,Area 1,Area 1B (CH1740-CH1990), AREA 1B CH1740-CH1990 PAVEMENT DRAINS,SECTION 6 – POST CONSTRUCTION (FINAL INSPECTION AND HANDOVER),"6.01.04 - Defect, Snag and Punch List",
799a844c-10f3-5f7d-9a10-cda12eeaad59,,not-started,,checkpoint,TRUE,TRUE,Site QA,Earthworks,Area 1,Area 1B (CH1740-CH1990), AREA 1B CH1740-CH2030 SUBSOIL (SWALE),SECTION 6 – POST CONSTRUCTION (FINAL INSPECTION AND HANDOVER),"6.01.04 - Defect, Snag and Punch List",
f66bea79-1326-5e83-9a28-936736701214,,not-started,,checkpoint,TRUE,TRUE,Site QA,Earthworks,Area 1,Area 1B (CH1740-CH1990),ITP - 119 - Rain Garden Rev B Road A,SECTION 6 – POST CONSTRUCTION (FINAL INSPECTION AND HANDOVER),"6.01.04 - Defect, Snag and Punch List",
861fbef9-80fb-509f-bdf1-89945d74dfcf,,pass,,checkpoint,TRUE,TRUE,Site QA,Earthworks,Area 1,Area 1C (CH1990-CH2280),AREA 1C CH1990-CH2280 BULK EARTHWORKS,SECTION 8 – POST CONSTRUCTION (FINAL INSPECTION AND HANDOVER) - Site Post Construction Activities,"8.1.4 - Defect, Snag and Punch List",
72c4712c-37ec-5d41-9323-160f44041a9d,,pass,,checkpoint,TRUE,TRUE,Site QA,Earthworks,Area 1,Area 1C (CH1990-CH2280),AREA 1C CH1990 - CH2150 FULL WIDTH & CH2150 - CH2250 WEST BOUND SAND SIL ,SECTION 7 – POST CONSTRUCTION (FINAL INSPECTION AND HANDOVER) - 7.02 Site Post Construction Activities,"7.01.04 - Defect, Snag and Punch List",
dde7107e-06ed-56f8-a9cd-42b8f5f8d65d,,not-started,,checkpoint,TRUE,TRUE,Site QA,Earthworks,Area 1,Area 1C (CH1990-CH2280), AREA 1C SUBSOIL (GULLIES),SECTION 6 – POST CONSTRUCTION (FINAL INSPECTION AND HANDOVER),"6.01.04 - Defect, Snag and Punch List",
0a64d7be-636f-524e-978a-a1d5d166fc85,,not-started,,checkpoint,TRUE,TRUE,Site QA,Earthworks,Area 1,Area 1C (CH1990-CH2280), AREA 1C CH1990-CH2280 SUBSOIL DRAINAGE (CENTRE & PERIMETER),SECTION 6 – POST CONSTRUCTION (FINAL INSPECTION AND HANDOVER),"6.01.04 - Defect, Snag and Punch List",
292598a1-d13f-51fe-9db0-7f0336ead368,,not-started,,checkpoint,TRUE,TRUE,Site QA,Earthworks,Area 1,Area 1C (CH1990-CH2280), AREA 1C CH1990-CH2280 PAVEMENT DRAINS,SECTION 6 – POST CONSTRUCTION (FINAL INSPECTION AND HANDOVER),"6.01.04 - Defect, Snag and Punch List",
aeb62a6a-e0a6-5039-ac1f-847953fc663f,,pass,,checkpoint,TRUE,TRUE,Site QA,Earthworks,Area 1,Area 1C (CH1990-CH2280),AREA 1C CH2150 - CH2250 EAST BOUND ROCK SIL,SECTION 7 – POST CONSTRUCTION (FINAL INSPECTION AND HANDOVER),"7.01.04 - Defect, Snag and Punch List",
79a9088d-aacf-53e9-9594-24be28bdf05a,,pass,,checkpoint,TRUE,TRUE,Site QA,Eastern Gully Bridge,Pier Crossheads Downstand,EGB Pier B Crosshead,ITP - Insitu Concrete Construction - Rev D,SECTION 4 – POST CONSTRUCTION - 4.01 - Site Post Construction Activities,"4.01.04 - Defect, Snag and Punch List",
0370e3c1-4be2-50ef-a6bc-314e2f9a34a8,,pass,,checkpoint,TRUE,TRUE,Site QA,Eastern Gully Bridge,Pier Crossheads Downstand,EGB Pier C Crosshead,ITP - Insitu Concrete Construction - Rev D,SECTION 4 – POST CONSTRUCTION - 4.01 - Site Post Construction Activities,"4.01.04 - Defect, Snag and Punch List",
a2b81038-369e-5ef0-ab6d-46ea90877673,,pass,,checkpoint,TRUE,TRUE,Site QA,Eastern Gully Bridge,Settlement Slabs,Abutment A,ITP - Insitu Concrete Construction - Rev D,SECTION 4 – POST CONSTRUCTION - 4.01 - Site Post Construction Activities,"4.01.04 - Defect, Snag and Punch List",
eaf7ddb7-dffa-5a8c-b23e-0293707d29f8,,pass,,checkpoint,TRUE,TRUE,Site QA,Eastern Gully Bridge,Settlement Slabs,Abutment D,ITP - Insitu Concrete Construction - Rev D,SECTION 4 – POST CONSTRUCTION - 4.01 - Site Post Construction Activities,"4.01.04 - Defect, Snag and Punch List",
ee960ead-824d-5d76-be30-dc087493328a,,not-started,,checkpoint,TRUE,TRUE,Site QA,Eastern Gully Bridge,Bridge Barriers,Stitch Pour QA,3rd Pour on 13/9/2024,SECTION 4 – POST CONSTRUCTION - 4.01 - Site Post Construction Activities,"4.01.04 - Defect, Snag and Punch List",
e46297e6-679e-5cab-ab20-8eebec22da34,,not-started,,checkpoint,TRUE,TRUE,Site QA,Eastern Gully Bridge,Bridge Barriers,Stitch Pour QA,1st Pour on 3/9/2024,SECTION 4 – POST CONSTRUCTION - 4.01 - Site Post Construction Activities,"4.01.04 - Defect, Snag and Punch List",
39150faa-d041-5265-b3dc-1626b1b86da3,,not-started,,checkpoint,TRUE,TRUE,Site QA,Eastern Gully Bridge,Bridge Barriers,Stitch Pour QA,2nd Pour on 9/9/2024,SECTION 4 – POST CONSTRUCTION - 4.01 - Site Post Construction Activities,"4.01.04 - Defect, Snag and Punch List",
fa33d048-f33d-52e9-953d-835c7c031689,,not-started,,checkpoint,TRUE,TRUE,Site QA,Eastern Gully Bridge,Bridge Barriers,Stitch Pour QA,Last Pour on 20/9/2024,SECTION 4 – POST CONSTRUCTION - 4.01 - Site Post Construction Activities,"4.01.04 - Defect, Snag and Punch List",
8024ecc7-918c-531c-b3e7-1a1cdce41305,,not-started,,checkpoint,TRUE,TRUE,Site QA,Eastern Gully Bridge,Bridge Barriers,Transition Barriers ,EGB Transition Barriers,SECTION 4 – POST CONSTRUCTION - 4.01 - Site Post Construction Activities,"4.01.04 - Defect, Snag and Punch List",
f37524c2-a13c-5455-b900-efa377883d39,,pass,,checkpoint,TRUE,TRUE,Site QA,Eastern Gully Bridge,Abutments ,EGB Abutment A Downstand ,ITP - Insitu Concrete Construction - Rev D,SECTION 4 – POST CONSTRUCTION - 4.01 - Site Post Construction Activities,"4.01.04 - Defect, Snag and Punch List",
720cfab0-5783-5bed-9515-49cfe0cbc27f,,pass,,checkpoint,TRUE,TRUE,Site QA,Eastern Gully Bridge,Abutments ,EGB Abutment D Downstand ,ITP - Insitu Concrete Construction - Rev D,SECTION 4 – POST CONSTRUCTION - 4.01 - Site Post Construction Activities,"4.01.04 - Defect, Snag and Punch List",
5d02888c-6f21-5bbf-8ac6-ae64238d973a,,not-started,,checkpoint,TRUE,TRUE,Site QA,Eastern Gully Bridge,Capping Slab,Abutment A,ITP - Insitu Concrete Construction - Rev D,SECTION 4 – POST CONSTRUCTION - 4.01 - Site Post Construction Activities,"4.01.04 - Defect, Snag and Punch List",
0ab12962-5056-5a3f-94f3-ddd6cb7fd452,,not-started,,checkpoint,TRUE,TRUE,Site QA,Eastern Gully Bridge,Capping Slab,Abutment D,ITP - Insitu Concrete Construction - Rev D,SECTION 4 – POST CONSTRUCTION - 4.01 - Site Post Construction Activities,"4.01.04 - Defect, Snag and Punch List",
508ccbda-1cf7-58d9-bf9c-b58348b4b5fb,,not-started,,checkpoint,TRUE,TRUE,Site QA,Mangakootukutuku Bridge,Columns,MGB Pier C,ITP - Insitu Concrete Construction - Rev D,SECTION 4 – POST CONSTRUCTION - 4.01 - Site Post Construction Activities,"4.01.04 - Defect, Snag and Punch List",
ede24bf4-71a8-52b8-8a48-a4b2cd9ced5d,,not-started,,checkpoint,TRUE,TRUE,Site QA,Mangakootukutuku Bridge,Pier Crossheads Downstand,MGB Pier B,ITP - Insitu Concrete Construction - Rev D,SECTION 4 – POST CONSTRUCTION - 4.01 - Site Post Construction Activities,"4.01.04 - Defect, Snag and Punch List",
85feac22-1b59-53c4-8cac-6832b040bb6e,,not-started,,checkpoint,TRUE,TRUE,Site QA,Mangakootukutuku Bridge,Pier Crossheads Downstand,MGB Pier C,ITP - Insitu Concrete Construction - Rev D,SECTION 4 – POST CONSTRUCTION - 4.01 - Site Post Construction Activities,"4.01.04 - Defect, Snag and Punch List",
61b74cae-e4ce-593b-86fa-483c01c0ab5e,,not-started,,checkpoint,TRUE,TRUE,Site QA,Mangakootukutuku Bridge,Settlement Slabs,Abutment A Settlement Slab,ITP - Insitu Concrete Construction - Rev D,SECTION 4 – POST CONSTRUCTION - 4.01 - Site Post Construction Activities,"4.01.04 - Defect, Snag and Punch List",
3c9aa55b-4975-534e-9def-b34be4801868,,not-started,,checkpoint,TRUE,TRUE,Site QA,Mangakootukutuku Bridge,Settlement Slabs,Abutment D Settlement Slab,ITP - Insitu Concrete Construction - Rev D,SECTION 4 – POST CONSTRUCTION - 4.01 - Site Post Construction Activities,"4.01.04 - Defect, Snag and Punch List",
718a8483-f5c7-52f2-b2fd-27e4489d3855,,not-started,,checkpoint,TRUE,TRUE,Site QA,Mangakootukutuku Bridge,Bridge Barriers,Stitch Pour QA,1st Pour on 11/10/2024,SECTION 4 – POST CONSTRUCTION - 4.01 - Site Post Construction Activities,"4.01.04 - Defect, Snag and Punch List",
