Rich Type,Id,Warnings,type,name,values,prefix,postfix,Usage Count,User Addable,Template Name,Template Id
checklist-flat,,,checklist,Fit Off Checklist - Ladder System,,,,,Yes,Fit Off Checklist - Ladder System,bbf96a6a-cbfc-4103-97c0-fd373e2fb598
checkpoint-status,,,checkpoint,Installed to manufacturer or Alta Installation instructions,,,,,,,
checkpoint-status,,,checkpoint,Installed as per AS1657:2018,,,,,,,
checkpoint-status,,,checkpoint,All fixings secure,,,,,,,
checkpoint-status,,,checkpoint,Top step of ladder flush with either walk-off kit or building edge,,,,,,,
checkpoint-status,,,checkpoint,No unsealed penetrations to the roof,,,,,,,
checkpoint-status,,,checkpoint,"If caged, cage start between 2m and 2.2m from ground level?",,,,,,,
checkpoint-status,,,checkpoint,"If ladder is above 3.5m, does it contain a cage?",,,,,,,
checkpoint-status,,,checkpoint,"If ladder is above 6m, does it have a mid-way platform?",,,,,,,
checkpoint-status,,,checkpoint,Photo uploaded of clean work area,,,,,,,
label,4565401f-c538-5171-9475-6595a56f182e,,note,1 photo required,,,,,,,
checkpoint-status,,,checkpoint,Video taken,,,,,,,
label,089dd881-2d08-57ad-868b-c2e06a2c198e,,note,1 photo required,,,,,,,
,,,,,,,,,,,
checklist-flat,,,checklist,Fit Off Checklist - Ladder Bracket,,,,,Yes,Fit Off Checklist - Ladder Bracket,cdac6382-b581-4ad4-b951-ae0f54a6992a
checkpoint-status,,,checkpoint,Confirm the structure is in accordance with the details supplied to Alta,,,,,,,
checkpoint-status,,,checkpoint,Photos taken of installed item,,,,,,,
checkpoint-status,,,checkpoint,Height from ground level to gutter,,,,,,,
label,cc2879a3-218d-5097-827b-7c099832d63f,,note,Add comment,,,,,,,
checkpoint-status,,,checkpoint,Installed as per Alta drawings supplied and manufacturer's requirements,,,,,,,
,,,,,,,,,,,
checklist-flat,,,checklist,Overall Pre-start,,,,,Yes,SYS - PT - Overall Pre-start,05a0989d-d9ff-4c00-8a1b-eec739223804
checkpoint-status,,,checkpoint,Overall Pre-start,,,,,,,
text,c0560214-57ff-57e5-8e5d-48f63e9b2f7a,,textbox,Job Number and Name,,,,,,,
text,b188ff0e-b381-5769-a848-a9abfb95f7e2,,textbox,Site Address,,,,,,,
text,1232c5d6-997c-58cf-ade2-4e6d04e87430,,textbox,Main Contractor,,,,,,,
text,9447a2d5-f114-52c9-8a70-868bb5119862,,textbox,QS and Contact Info,,,,,,,
text,2726b989-21a3-5593-8dd3-763c9ac4f5d8,,textbox,Project Manager and Contact Info,,,,,,,
text,5ff884ed-c59b-5e36-9b5f-34d19074db4c,,textbox,Site Manager and Contact Info,,,,,,,
text,ae8032f3-b71a-5c05-9be3-35f75f681548,,textbox,Alta Installer and Contact Info,,,,,,,
text,4ee10446-19a4-5fc1-841e-a3b51a3df736,,textbox,Alta PM,,,,,,,
checkpoint-no-status,,,checkpoint,System information:,,,,,,,
checkpoint-no-status,,,checkpoint,SSP Attached,,,,,,,
checkpoint-status,,checkpoint-status has incorrect meta.stepType checkpoint-no-status,checkpoint,PS1 Attached,,,,,,,
checkpoint-no-status,,,checkpoint,Relevant Drawings Attached,,,,,,,
checkpoint-no-status,,,checkpoint,Pre-Start Photos,,,,,,,
,,,,,,,,,,,
checklist-flat,,,checklist,Fit Off Checklist - Miscellaneous Item,,,,,Yes,Fit Off Checklist - Miscellaneous Item,947d074f-fddd-483a-9f65-cb0d26dc0ae0
checkpoint-status,,,checkpoint,Photos taken of installed item,,,,,,,
checkpoint-status,,,checkpoint,Installed as per Alta drawings supplied and manufacturer's requirements,,,,,,,
,,,,,,,,,,,
checklist-flat,,,checklist,Practical Completion,,,,,Yes,SYS - PT - Practical Completion,441a892d-a356-402e-8dd4-4a01bb41e8f9
checkpoint-no-status,,,checkpoint,System installed and ready for review from Project Manager.,,,,,,,
holdpoint,,,signoff,Request Review to PM,,,,,,,
checkpoint-no-status,,,checkpoint,"Project Manager has reviewed, checked and approved system.",,,,,,,
holdpoint,,,signoff,Additional information required,,,,,,,
checkpoint-no-status,,,checkpoint,PM to send to Alta admin to close out and archive,,,,,,,
holdpoint,,,signoff,Send to Alta Admin,,,,,,,
