"Warnings","Id","Type","Name","Values","Prompting Name","Usage Count","Resource Id"
"",,"checkpoint","Installation can be carried out in accordance with finish floor product thickness.",,,,
"",,"checkpoint","Door opening area (slab) is level with door jamb area.",,,,
"",,"checkpoint","Wall framing opening size checked and correct.",,,,
"",,"checkpoint","The dimensions of the door frame and panel are in accordance to Hawkins’ order.",,,,
"",,"checkpoint","Door frame and panel are free from any defects and damages upon receiving from Hawkins.",,,,
"",,"checkpoint","Pre-Installation checked completed",,,,
"",,"signoff","Add signature",,,,

"","3d74aca7-9982-41b5-af05-64628c0c022f","checklist-flat","GIB Lining","","GIB Lining",318,"09c5b30a-1d41-40ec-8951-c6cf4888d147"
"","2b82be1e-a147-4847-b765-c7c3763943cb","checkpoint","Installer details entered",,,,
"","60e19cfd-c818-5ba6-9681-96548b8a7ceb","textbox","Installer:",,,,
"","6d5e1cf1-2418-40a0-8b29-f2adf8cf7e3d","checkpoint","All relevant drawings and revision numbers checked and attached/commented",,,,
"","73f33e0c-369c-4284-9f54-16005ef29c4a","checkpoint","Area ready for GIB install",,,,
"","5476ccc3-a922-445e-b269-8916cc64f868","checkpoint","Insulation installed",,,,
"","6724bf1a-4c59-419f-b701-194e7672ba84","checkpoint","General photos, comments and observations during install",,,,
"","48a8002c-4618-499b-a8f5-40c79e3bc5d0","checkpoint","Correct lining checked and approved and area specifics checked",,,,
"","62dae2f3-24e9-4e75-9059-e804301194dd","checkpoint","Correct fixings used and installed at correct centres",,,,
"","d0cc8a9f-b39c-478c-9c61-97604e8ba568","checkpoint","Any bracing elements completed to design specification",,,,
"","3f794aa9-9f60-40df-aa8f-1e77dd88c208","checkpoint","In long unbroken partitions or wall runs, control joints are required at 12 metres centres in either direction",,,,
"","4f1d5afc-4f66-4bb4-a353-766563d460f9","checkpoint","GIB Lining completed correctly within specified tolerance, checked and approved",,,,
"","89e42923-042f-476e-931f-a0920b93538c","checkpoint","GIB Lining report sent through to client",,,,

"",,"checklist-flat","GIB Weatherline","","GIB Weatherline",16,"82bb4d25-8e87-4d58-a5d7-26eb510d4f58"
"",,"checkpoint","All relevant KCL drawings and revision numbers checked and attached",,,,
"",,"checkpoint","Installation location",,,,
"","06d42236-35d0-5a47-bb38-1c82482586e0","tickbox","Timber Frame 800mm x 300mm",,,,
"","aef1f987-cc4f-5db1-b90d-e1bc56c32125","tickbox","Steel Studs 300mm x 300mm",,,,
"",,"checkpoint","Correct fasteners used and installed at correct centres",,,,
"",,"checkpoint","Fasteners – 12mm from the edges and 18mm from ends",,,,
"",,"checkpoint","Fasteners – 200mm centres along sheet end butt joints",,,,
"",,"checkpoint","Are screws over driven? If YES, install a new screw fixing 25mm away and adjacent to the over driven screw.",,,,
"",,"checkpoint","Is the GIB installed hard up against the floor.",,,,
"",,"checkpoint","Installer details",,,,
"","5132182e-2717-5353-8c19-51fb8318db5d","textbox","Installer:",,,,

"",,"checklist","Prefab Module Fabrication","","Prefab Module Fabrication",121,"2b34b135-5d64-4738-884c-40c7228726a0"
"",,"section","Details",,,,
"",,"checkpoint","Panel Numbers",,,,
"",,"checkpoint","Date Check",,,,
"",,"checkpoint","Installers Details",,,,
"",,"checkpoint","Fixing used checked and correct",,,,
"",,"checkpoint","Panel constructed checked (straight, plumb and square)",,,,
"",,"checkpoint","All window openings checked and correct",,,,
"",,"checkpoint","Gib Weatherline – correct fixings used and installed at correct centres",,,,
"",,"checkpoint","WrapShield – all installation as per manufacturer’s specs; overlaps must be a minimum of 80mm on horizontal and vertical seams, VaproLiqui-Flash applied evenly at least 50mm onto the face and at least 25mm out along all sides of the penetration and all air bubbles must be smooth out to ensure full adhesion.",,,,
"","f1830bff-e028-5d3e-b117-001f178e3e3a","note","All panel checks completed and inspections carried out.",,,,
"",,"signoff","ANT Steel Frame Check/Signoff",,,,
"",,"checkpoint","Livefirm Signoff",,,,
"",,"checkpoint","Report sent through to Hawkins",,,,

"",,"checklist","Prefab Module Installation / Post Installation","","Prefab Module Installation / Post Installation",123,"b7c62ddf-458d-4bc5-8791-5fdbab72e897"
"",,"section","Prefab Module Installation",,,,
"",,"checkpoint","Prefab module received and damaged free",,,,
"",,"checkpoint","Setup completed and clearly marked and ready for installation",,,,
"",,"checkpoint","Installed in correct centres location with adequate seating (each stud with packers)",,,,
"",,"checkpoint","Correct centres and fixing used on steel structure and floor",,,,
"",,"checkpoint","Prefab module installation completed (check location, height and level)",,,,
"",,"signoff","Request Signoff",,,,
"",,"section","Prefab Module Post Installation",,,,
"",,"checkpoint","Window opening location checked and correct",,,,
"",,"checkpoint","Drossbach fully grouted",,,,
"",,"checkpoint","Correct type of grout used",,,,
"",,"checkpoint","Simpson tie bolt checked and tighten",,,,
"",,"signoff","Request Signoff",,,,

"","a841648e-e155-4245-ae76-575fcac4ad1f","checklist-flat","QA - Base Set Out Checklist","","QA - Base Set Out Checklist",0,"f676fe1a-e1b3-4bb2-aff5-fe04a1de5678"
"",,"checkpoint","Installer details entered",,,,
"","79fee405-71e1-592b-b400-7252f4b7d727","textbox","Installer:",,,,
"","2a789262-deb8-4ee6-ab14-acb3f2173991","checkpoint","All relevant drawings and revision numbers checked and attached/commented",,,,
"","144d20c0-ec31-4140-a31d-56a99473f698","checkpoint","Set out points and Datum to be established by surveyor",,,,
"","b41edaf8-208b-4878-bb5e-c5f9fd1d5781","checkpoint","Obtain written confirmation from surveyor",,,,
"","fd0bb3a2-9a83-4ee5-a8e9-7eba95fbc3ab","checkpoint","Send Report to client",,,,

"",,"checklist","QA - Concrete Pour Checklist","","QA - Concrete Pour Checklist",113,"49933a36-eed0-4c74-9bc0-0a99e2f8a614"
"",,"section","Installer Details",,,,
"",,"checkpoint","Installer details entered",,,,
"","a9da33ce-75dd-5c2a-b115-ab772fbb2eac","textbox","Installer:",,,,
"",,"section","Pre-Formwork and Embedded Items",,,,
"",,"checkpoint","Drawing numbers and revisions",,,,
"",,"checkpoint","Pre Formwork Inspection",,,,
"","20e0d790-fe28-5745-a64f-dbdab164e6e2","button","Cover to reinforcement","Pass,Fail,N/A",,,
"","77f9f72e-fde0-5d54-893e-072dd14b63b4","button","Dimension/Thickness according to design","Pass,Fail,N/A",,,
"",,"signoff","Request for signoff",,,,
"",,"section","Post-Formwork and Embedded Items",,,,
"",,"checkpoint","Grids and RLs clearly marked for reference",,,,
"",,"checkpoint","Reinforcing approved by contractor",,,,
"",,"checkpoint","Formwork - location, heights, falls, and dimensions checked and accurate",,,,
"",,"checkpoint","Formwork sufficiently fixed and braced",,,,
"",,"checkpoint","Any rebates/nibs/cast in items are correctly positioned, sized and appropriately fixed in place",,,,
"","8ad88f85-ba18-5a78-8315-48094e284c19","tickbox","Hold down bolts checked and correct",,,,
"","de638392-fe4b-52b6-82f3-f62db2d821fa","tickbox","Precast panel starters checked and correct",,,,
"",,"checkpoint","Service penetrations formed correctly and locations checked/correct",,,,
"",,"checkpoint","All surfaces correctly prepared (e.g. joints to existing concrete, release agent to formwork, etc)",,,,
"",,"checkpoint","Any control joints/stop ends installed accurately and correctly braced",,,,
"",,"checkpoint","Waterproofing approved by contractor",,,,
"",,"checkpoint","DPM & connection to other waterproofing completed",,,,
"",,"checkpoint","Any additional formwork photos and observations",,,,
"",,"checkpoint","All formwork elements completed and ready for concrete pour (Livefirm’s own excess debris removed)",,,,
"",,"checkpoint","Slump test / Spread test (only applicable to special mix)",,,,
"",,"checkpoint","Signoff Request sent to Livefirm senior site manager",,,,
"",,"signoff","Signoff Request sent to Livefirm senior site manager",,,,
"",,"checkpoint","Signoff Request sent to Hawkins from Livefirm senior site manager",,,,
"",,"signoff","Signoff Request sent to Hawkins from Livefirm senior site manager",,,,
"",,"section","Placement Method",,,,
"",,"checkpoint","Placement methodology confirmed and necessary plant and equipment on site",,,,
"","d486df44-034a-529d-8902-3317a89a21ce","textbox","Date of pour",,,,
"","9870f572-e54b-5272-adc5-689e94fbb34f","textbox","Who is placing the concrete",,,,
"",,"checkpoint","Concrete ordered – correct mix and strength",,,,
"","cd2e3c1e-1665-540d-9690-8418d857c98c","textbox","Mix",,,,
"","955aa592-22ea-5067-9420-87c7ff99bb31","textbox","Strength",,,,
"","620ef230-e4e0-580d-a373-18b04303d3ad","textbox","Summary of proposed cement mix date and revision checked",,,,
"","a32e7f09-374d-5f95-91b5-de97629cb7e6","textbox","Structural services specifications number and revision checked",,,,
"",,"checkpoint","Height and falls checked / confirmed before placement",,,,
"",,"checkpoint","Cover correct to specification",,,,
"",,"checkpoint","Concrete pump priming grout slurry is pumped to waste",,,,
"",,"checkpoint","All concrete checked and correct on arrival (mix and strength)",,,,
"","5d47a110-5184-5157-b37f-967cf41a1dfd","textbox","All concrete dockets attached",,,,
"",,"checkpoint","General photos and observations of concrete placement attached",,,,
"",,"checkpoint","Heights and falls checked / confirmed after placement",,,,
"",,"checkpoint","Any curing compound applied correctly",,,,
"",,"checkpoint","Concrete placement completed - specified level of finish achieved",,,,
"",,"checkpoint","Area left clean and tidy",,,,
"",,"checkpoint","Report sent to client",,,,
"",,"signoff","Request for signoff",,,,
"",,"section","Post-Pour Checks",,,,
"",,"checkpoint","Any remedial work completed",,,,
"",,"checkpoint","Concrete Pour completed - all final checks and documentation completed and attached",,,,
"",,"checkpoint","Report sent to client",,,,

"","fc5fc549-6091-488e-9513-c0c8922d44dc","checklist","QA - Precast Erection Checklist","","Precast Erection Checklist",22,"35a129f3-bdb7-43fe-a0ba-8a328fb21eb9"
"",,"section","Installer Details",,,,
"",,"checkpoint","Installer details entered",,,,
"","65db7f28-ba53-5d38-8021-a5bd8f4f34b4","textbox","Installer:",,,,
"","61886a01-a1fb-4516-9e93-eaa1baf2f363","section","Component",,,,
"","c993d19e-f34e-4a1d-8623-242e08451678","checkpoint","Component Specified",,,,
"","65db7f28-ba53-5d38-8021-a5bd8f4f34b4","dropdown","Select","Beam,Double T,Dycore,Rib,Slab,Staircase,Wall",,,
"","8f6d7f14-c88a-5b12-ab5b-ccc19b88a6df","textbox","If other please specify",,,,
"","ef0fa217-8b42-4623-9a28-54d83ac4b033","section","Drawing & Instruction",,,,
"","e139ce8f-eeb8-43d3-bb0e-85971fd406dd","checkpoint","Drawing References",,,,
"","dab72bfe-ea2c-5673-a2eb-12af9827fb1a","textbox","1",,,,
"","adb306a7-e1fa-561c-8fe5-e0b1a4314a7d","textbox","2",,,,
"","4431912b-436d-557d-a09f-d7a25e5a9bdc","textbox","3",,,,
"","df3bdf06-5ab1-53e8-8b52-db988cc2c4d5","textbox","4",,,,
"","560312a8-b755-4eb4-9b9b-c584c6342a45","section","Setting Out/Starter bar/Shore loading/Fixing",,,,
"","962413fd-dc82-4309-8ac4-34eeed2b50d9","checkpoint","Survey mark",,,,
"","a60f0d7c-d2f8-42bd-aec1-ea676fdc4140","checkpoint","Grids & Offsets",,,,
"","14148c21-a1b3-4a84-8b75-d5c2ca36bb6d","checkpoint","Datums",,,,
"","188a59ad-9ced-4a34-bb61-7b99239e3663","checkpoint","Starter bar",,,,
"","560d74cd-4d99-462f-9e20-60a46b34fe75","checkpoint","Shore Loading",,,,
"","d672f8f0-3c75-494e-9e4c-5ad433fe38b1","checkpoint","Propping",,,,
"","4e4bcab7-70fa-4e73-84c0-79c815560f8e","checkpoint","Safety bolt",,,,
"","c9a58ac6-251f-5d6e-baf3-8804464ffd95","textbox","Bolt size :",,,,
"","301048ac-5785-574a-9755-826c7fa1256c","textbox","Bolt type :",,,,
"","ac6d9b46-fc1c-46bb-b461-34589f3ad70b","section","Precast Items",,,,
"","8908b511-6888-4f4d-a952-d0da16170005","checkpoint","Dimensions",,,,
"","4676117c-01d4-4210-9710-a4512112821d","section","Pre-Erection Meeting",,,,
"","d8d78ecd-2631-42ba-ad29-9f49bb964061","checkpoint","Complete",,,,
"","6e5ad12d-53b5-5100-ae55-b6adb99000be","textbox","List all who are present",,,,
"","68bea212-be1a-4475-aa39-acf208686abf","section","Signoffs",,,,
"","c018d182-3ec9-4a45-a374-8d5b275db3a9","checkpoint","Work to Proceed",,,,

"",,"checklist","Roof Checklist","","Roof Checklist",7,"118a32f5-7fbe-43cc-b97a-54b683fab474"
"",,"section","Battens",,,,
"",,"checkpoint","Timber treatment correct as per spec",,,,
"",,"checkpoint","Timber spacings are correct",,,,
"",,"checkpoint","Fixings installed with correct fixing pattern",,,,
"",,"section","Plywood",,,,
"",,"checkpoint","Plywood is correct thickness (17mm)",,,,
"",,"checkpoint","Fixings installed with correct fixing pattern",,,,
"",,"checkpoint","Correct fixing used and installed at correct centres",,,,
"",,"checkpoint","Correct adhesive used",,,,
"",,"checkpoint","Sheets installed in staggered pattern",,,,
"",,"checkpoint","No gaps between sheets",,,,
"",,"section","Completion and Handover",,,,
"",,"checkpoint","All framing completed correctly within tolerance in respective area",,,,
"",,"checkpoint","Report sent through to client",,,,

"",,"checklist","Soffit","","Soffit",6,"8350c61f-2098-4335-8000-8201307b0886"
"",,"section","Details",,,,
"",,"checkpoint","All relevant drawings and revision numbers checked.",,,,
"",,"checkpoint","Timber frame specifications.",,,,
"",,"checkpoint","All joists are installed at correct centres.",,,,
"",,"checkpoint","Correct fixing used and installed at correct centres",,,,
"",,"checkpoint","Soffit lined with GIB weatherline completed correctly according to manufacturer’s specifications.",,,,
"",,"checkpoint","Installer’s details.",,,,
"","c9667501-ac7a-57ab-99cc-4dff6da01a07","textbox","Installer:",,,,

"","66ef80ee-c709-4d8a-b27c-5e41afe69dac","checklist-flat","Wall Framing Checks","","Wall Framing Checks",300,"d075bc65-860f-4fc9-ba17-d7c7d52695b5"
"","242b4a2d-b6ea-4b9f-9b82-44c97e7664cb","checkpoint","Installer details entered",,,,
"","71f8d068-5761-57e6-b5c5-9d03600b65d5","textbox","Installer:",,,,
"","edb252a7-e90b-466f-bce4-a1e4f5291978","checkpoint","All relevant drawings and revision numbers checked and attached",,,,
"","0a7a108a-19ad-451b-934b-f7b12947377b","checkpoint","Drawing no. and revision",,,,
"","ad916d8f-5cd2-4f09-a24f-c45390255cdb","checkpoint","DPC installed, checked and correct as per specification",,,,
"","ed5387dd-2423-4123-b7f7-46304e373532","checkpoint","Wall locations checked, correct and approved as per latest revised drawing",,,,
"","af766c46-1afc-47c9-a5d5-8cd6ce68795d","checkpoint","Fixings and hold down bolts checked and correct",,,,
"","729bd163-422e-47d5-9ef0-a1597a81c079","checkpoint","All openings (doors / windows etc) checked, correct and approved",,,,
"","ca10f7e4-86da-4169-b4eb-c904171e4a53","checkpoint","Deflection heads type installed and correct",,,,
"","02bbad7e-8c32-494e-b8df-b2648d8c6846","checkpoint","Wall type checked (straight and plumb) and within tolerance",,,,
"","f7f65abf-1434-4bd1-a7fc-1ca3ed03938c","checkpoint","All relevant nogs (service and special/fixtures) installed, checked and correct",,,,
"","cfbb253e-1152-4b43-92d7-8be62659867f","checkpoint","All other nogs checked and approved",,,,
"","d7335047-3825-4433-b754-b2936fa3f825","checkpoint","Moisture reading checked, recorded and acceptable",,,,
"","5444ef0f-94a8-4e52-85d3-3dc006644d70","checkpoint","A control joint is required where there is a split between the underlying structure with a break in the top and bottom plate",,,,
"","ec2c3681-ddd7-4d45-84c1-4ac865741a38","checkpoint","All wall framing checks completed & Inspections carried out",,,,
"","bc4bec8e-9ade-4506-8897-668fde1d1a4f","checkpoint","Relevant inspections completed and attached",,,,
"","cb7f00af-8484-47d0-a0a4-b30e6faa2703","checkpoint","Report sent to client",,,,

"",,"checklist-flat","WrapShield","","WrapShield",21,"c18de092-4fd7-4a83-94e5-3b064d708527"
"",,"checkpoint","Installer details entered",,,,
"","249aea3a-4077-5d94-9725-c3c277f15604","textbox","Installer:",,,,
"",,"checkpoint","Substrate must be dry, clean and free of any contaminants.",,,,
"",,"checkpoint","All overlaps must be a minimum of 80mm on horizontal and vertical seams.",,,,
"",,"checkpoint","Inside and outside vertical corners should be at minimum 150mm of overlap.",,,,
"",,"checkpoint","All installation must be with the lower courses lapped under the upper courses.",,,,
"",,"checkpoint","All air bubbles must be smooth out to ensure full adhesion.",,,,
"",,"checkpoint","Apply VaproLiqui-Flash evenly at least 50mm onto the face and at least 25mm out along all sides of the penetration.",,,,

"",,"checklist-flat","External Wall Framing Checklist","","",1,"94a0c8f52db2e0826a130d24dfdad63e7796d1fb0e7aecfe6b5765922e0e0411"
"",,"checkpoint","Installer details entered",,,,
"","685431b5-7d44-59f1-b02c-2a6e1d10ce18","textbox","Installer:",,,,
"",,"checkpoint","1) All relevant drawings and revision numbers checked and attached.",,,,
"",,"checkpoint","2) Timber delivery dockets checked and correct on arrival.",,,,
"","27e0c86f-f986-5ee8-b7cf-921df9d2fd5b","tickbox","All timber dockets attached",,,,
"",,"checkpoint","3) Timber delivered are well stored and protected.",,,,
"",,"checkpoint","4) DPC installed, checked, and correct as per specifications.",,,,
"",,"checkpoint","5) Wall locations checked, correct, and approved as per latest revised drawing.",,,,
"",,"checkpoint","6) Fixings and hold down bolts checked and correct.",,,,
"",,"checkpoint","7) All openings (doors/windows, etc) checked, correct and approved.",,,,
"",,"checkpoint","8) Wall type checked (straight and plumb) and within tolerance.",,,,
"",,"checkpoint","9) 20mm clearance zone required between the threaded rod and structure above",,,,
"",,"checkpoint","10) All relevant nogs (service, and special fixtures) installed, checked and correct.",,,,
"",,"checkpoint","11) Moisture reading checked, recorded and acceptable.",,,,
"",,"checkpoint","12) All wall framing checks completed and inspections carried out.",,,,
"",,"checkpoint","13) Report sent to client.",,,,

"",,"checklist","","","",6,"d8b493c604fc2d06abf1d86d422704ba3e1f284b0dccb7605cf1d4350653c72c"
"",,"section","Formwork and embedded items",,,,
"",,"checkpoint","Drawing numbers and revisions",,,,
"",,"checkpoint","Pre Formwork Inspection",,,,
"","b9826cdc-bd17-54bd-ba37-2935bf67d301","button","Cover to reinforcement","Pass,Fail,N/A",,,
"","138d1c58-80e8-5800-82aa-d7f19deb0168","button","Dimension/Thickness according to design","Pass,Fail,N/A",,,
"",,"signoff","Request for signoff",,,,
"",,"checkpoint","Grids and RLs clearly marked for reference",,,,
"",,"checkpoint","Reinforcing approved by contractor",,,,
"",,"checkpoint","Formwork - location, heights, falls, and dimensions checked and accurate",,,,
"",,"checkpoint","Formwork sufficiently fixed and braced",,,,
"",,"checkpoint","Any rebates/nibs/cast in items are correctly positioned, sized and appropriately fixed in place",,,,
"","8cdbc5f8-beea-5c05-bce5-6b3aaa663d8c","tickbox","Hold down bolts checked and correct",,,,
"","bf9839f9-cf60-5578-ae26-cbbdb66fe0f2","tickbox","Precast panel starters checked and correct",,,,
"",,"checkpoint","Service penetrations formed correctly and locations checked/correct",,,,
"",,"checkpoint","All surfaces correctly prepared (e.g. joints to existing concrete, release agent to formwork, etc)",,,,
"",,"checkpoint","Any control joints/stop ends installed accurately and correctly braced",,,,
"",,"checkpoint","Waterproofing approved by contractor",,,,
"",,"checkpoint","DPM & connection to other waterproofing completed",,,,
"",,"checkpoint","Any additional formwork photos and observations",,,,
"",,"checkpoint","All formwork elements completed and ready for concrete pour (Livefirm’s own excess debris removed)",,,,
"",,"checkpoint","Concrete ordered – correct mix and strength",,,,
"","02e4fde7-88e4-5fda-95ff-0cc4a1f48430","textbox","Mix",,,,
"","531d44ae-3e74-5b79-a92b-8d4b83846ca2","textbox","Strength",,,,
"","f6bdfbfb-83bc-50e8-b37e-d87732cac0a8","textbox","Summary of proposed cement mix date and revision checked",,,,
"","e70b3bff-1715-56ba-a1e4-96f60dc57fdf","textbox","Structural services specifications number and revision checked",,,,
"",,"checkpoint","Slump test / Spread test (only applicable to special mix)",,,,
"",,"signoff","Request for signoff",,,,
"",,"section","Placement Method",,,,
"",,"checkpoint","Placement methodology confirmed and necessary plant and equipment on site",,,,
"","3224aa26-c4bd-5e04-a886-33c3091f60a0","textbox","Date of pour",,,,
"","404ed59d-80b6-5ef2-9d3e-44c520109be0","textbox","Who is placing the concrete",,,,
"",,"checkpoint","Height and falls checked / confirmed before placement",,,,
"",,"checkpoint","Cover correct to specification",,,,
"",,"checkpoint","Concrete pump priming grout slurry is pumped to waste",,,,
"",,"checkpoint","All concrete checked and correct on arrival (mix and strength)",,,,
"","2f778513-97f0-5f1d-b4fa-67f03375aa20","textbox","All concrete dockets attached",,,,
"",,"checkpoint","General photos and observations of concrete placement attached",,,,
"",,"checkpoint","Heights and falls checked / confirmed after placement",,,,
"",,"checkpoint","Any curing compound applied correctly",,,,
"",,"checkpoint","Concrete placement completed - specified level of finish achieved",,,,
"",,"checkpoint","Area left clean and tidy",,,,
"",,"signoff","Request for signoff",,,,
"",,"section","Post Pour Checks",,,,
"",,"checkpoint","Any remedial work completed",,,,
"",,"checkpoint","Concrete Pour completed - all final checks and documentation completed and attached",,,,
"",,"signoff","Request for signoff",,,,

"",,"checklist","","","",213,"1f73176f54b70f6ba472724c124d66d7a4f4d2dbab7087b8852f56c95b07ec70"
"",,"section","Pre-Formwork and Embedded Items",,,,
"",,"checkpoint","Drawing numbers and revisions",,,,
"",,"checkpoint","Pre Formwork Inspection",,,,
"","20e0d790-fe28-5745-a64f-dbdab164e6e2","button","Cover to reinforcement","Pass,Fail,N/A",,,
"","77f9f72e-fde0-5d54-893e-072dd14b63b4","button","Dimension/Thickness according to design","Pass,Fail,N/A",,,
"",,"signoff","Request for signoff",,,,
"",,"section","Post-Formwork and Embedded Items",,,,
"",,"checkpoint","Grids and RLs clearly marked for reference",,,,
"",,"checkpoint","Reinforcing approved by contractor",,,,
"",,"checkpoint","Formwork - location, heights, falls, and dimensions checked and accurate",,,,
"",,"checkpoint","Formwork sufficiently fixed and braced",,,,
"",,"checkpoint","Any rebates/nibs/cast in items are correctly positioned, sized and appropriately fixed in place",,,,
"","8ad88f85-ba18-5a78-8315-48094e284c19","tickbox","Hold down bolts checked and correct",,,,
"","de638392-fe4b-52b6-82f3-f62db2d821fa","tickbox","Precast panel starters checked and correct",,,,
"",,"checkpoint","Service penetrations formed correctly and locations checked/correct",,,,
"",,"checkpoint","All surfaces correctly prepared (e.g. joints to existing concrete, release agent to formwork, etc)",,,,
"",,"checkpoint","Any control joints/stop ends installed accurately and correctly braced",,,,
"",,"checkpoint","Waterproofing approved by contractor",,,,
"",,"checkpoint","DPM & connection to other waterproofing completed",,,,
"",,"checkpoint","Any additional formwork photos and observations",,,,
"",,"checkpoint","All formwork elements completed and ready for concrete pour (Livefirm’s own excess debris removed)",,,,
"",,"checkpoint","Slump test / Spread test (only applicable to special mix)",,,,
"",,"checkpoint","Signoff Request sent to Livefirm senior site manager",,,,
"",,"signoff","Signoff Request sent to Livefirm senior site manager",,,,
"",,"checkpoint","Signoff Request sent to Hawkins from Livefirm senior site manager",,,,
"",,"signoff","Signoff Request sent to Hawkins from Livefirm senior site manager",,,,
"",,"section","Placement Method",,,,
"",,"checkpoint","Placement methodology confirmed and necessary plant and equipment on site",,,,
"","d486df44-034a-529d-8902-3317a89a21ce","textbox","Date of pour",,,,
"","9870f572-e54b-5272-adc5-689e94fbb34f","textbox","Who is placing the concrete",,,,
"",,"checkpoint","Concrete ordered – correct mix and strength",,,,
"","cd2e3c1e-1665-540d-9690-8418d857c98c","textbox","Mix",,,,
"","955aa592-22ea-5067-9420-87c7ff99bb31","textbox","Strength",,,,
"","620ef230-e4e0-580d-a373-18b04303d3ad","textbox","Summary of proposed cement mix date and revision checked",,,,
"","a32e7f09-374d-5f95-91b5-de97629cb7e6","textbox","Structural services specifications number and revision checked",,,,
"",,"checkpoint","Height and falls checked / confirmed before placement",,,,
"",,"checkpoint","Cover correct to specification",,,,
"",,"checkpoint","Concrete pump priming grout slurry is pumped to waste",,,,
"",,"checkpoint","All concrete checked and correct on arrival (mix and strength)",,,,
"","5d47a110-5184-5157-b37f-967cf41a1dfd","textbox","All concrete dockets attached",,,,
"",,"checkpoint","General photos and observations of concrete placement attached",,,,
"",,"checkpoint","Heights and falls checked / confirmed after placement",,,,
"",,"checkpoint","Any curing compound applied correctly",,,,
"",,"checkpoint","Concrete placement completed - specified level of finish achieved",,,,
"",,"checkpoint","Area left clean and tidy",,,,
"",,"checkpoint","Report sent to client",,,,
"",,"signoff","Request for signoff",,,,
"",,"section","Post-Pour Checks",,,,
"",,"checkpoint","Any remedial work completed",,,,
"",,"checkpoint","Concrete Pour completed - all final checks and documentation completed and attached",,,,
"",,"checkpoint","Report sent to client",,,,

"","cfcdd576-661a-467e-9f57-d4d65e953236","checklist","","","",2,"b163dd4f684a809cdea15f1b8049918e430687e8ec87e778cd7dd411927593f4"
"","283aba47-4d4d-4ecd-a0ea-75a871fefd54","section","Formwork and embedded items",,,,
"","a757789e-37e1-44fa-b377-5909bced0d50","checkpoint","Drawing numbers and revisions",,,,
"","569dae74-7dec-4a5c-80a2-93ebf4ac2805","checkpoint","Grids and RLs clearly marked for reference",,,,
"","42fcefbe-f13a-4424-9aa0-5741f038544c","checkpoint","Formwork - location, heights, falls, and dimensions checked and accurate",,,,
"","ff726173-9ca7-497d-9de3-ef37e0ce4bfd","checkpoint","Formwork sufficiently fixed and braced",,,,
"","b1ae2955-8287-4c8c-bf59-03216c6eb7ba","checkpoint","Any rebates/nibs/cast in items are correctly positioned, sized and appropriately fixed in place",,,,
"","d47d2a31-b3d9-5afb-82cf-061d8174a742","tickbox","Hold down bolts checked and correct",,,,
"","3c35803c-6eaf-52cc-8a1e-2abb2012a617","tickbox","Precast panel starters checked and correct",,,,
"","76938225-e4ee-445d-a7fa-2c34012683ff","checkpoint","Service penetrations formed correctly and locations checked/correct",,,,
