Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,,,,
,,Curtain Wall System - Wip holes unblocked,,Wip holes unblocked,Curtain wall panel install,,,,,
,,Curtain Wall System - Gaps consistent to drawings,,Gaps consistent to the drawings,Curtain wall panel install,,,,,
,,Curtain Wall System - Panels aligned & plumb,,Panels aligned and plumb,Curtain wall panel install,,,,,
,,Curtain Wall System - Angle closer installed ,,Angle closer installed as per drawing,Curtain wall panel install,,,,,
,,Flashing QA - Flashing material & color as specified,,Flashing material and color as specified,,,,,,
,,Flashing QA - Flashing Type,Flashing Type,Flashing material and color as specified,,,,,,
,,"Flashing QA - Flashing height, depth, width ",,"Flashing height, depth, width as per drawing",,,,,,
,,Flashing QA - Flashing fixed with appropriate fixing type & cetre-centre spacing,,Flashing fixed with appropriate fixing type and cetre-centre spacing,,,,,,
,,Flashing QA - Flashing joints done with enough overlapping/soaker length,,Flashing joints done with enough overlapping/soaker legth and as per drawing,,,,,,
,,Flashing QA - Flashing cavity or space between structure/frame ,,Flashing cavity or space between structure/frame as per drawing,,,,,,
,,Flashing QA - Screw oversealed if necessary,,Screw oversealed if necessary,,,,,,
,,Flashing QA - Enough fall,,Enough fall,,,,,,
,,Flashing QA - Staight & plumb,,Staight and plumb,,,,,,
,,Flashing QA - Upstand height ,,Upstand height as per drawing,,,,,,
,,Flashing QA - Flashing tape applied as necessary,,Flashing tape applied as necessary,,,,,,
,,"Flashing QA - No scartches, dents & any damages",,"No scartches, dents and any damages",,,,,,
,,Flashing QA - Flashing protection installed,,Flashing protection installed,,,,,,
,,Doors - Door frames plumb & straight,,Door frames plumb and straight,,,,,,
,,Doors - Door size & opening ,,Door size and opening as per drawing,,,,,,
,,"Doors - Hinges, latches, knob, & other mechanical fixture in good condition",,"Hinges, latches, knob, and other mechanical fixture in good condition",,,,,,
,,Doors - Motors/door closer working properly,,Motors/door closer working properly,,,,,,
,,"Doors - If fire door, sealant applied as per spec.",,"If fire door, sealant applied as per speficied",,,,,,
,,Doors - Sealant along frames correct size & thickness,,Sealant along frames correct size and thickness,,,,,,
,,Doors - Correct sealant on PEF rod,,Correct sealant on PEF rod,,,,,,
,,Doors - Door protection installed,,Door protection installed,,,,,,
,,Punch Windows - Precast concrete surface no damage,,Precast concrete surface no damage,,,,,,
,,Punch Windows - Precast concrete face free from oil/grease/dirt,,"Precast concrete face free from oil, grease, dirt etc",,,,,,
,,Punch Windows - Gap 10mm +/-4 between structure & frame,,Gap 10mm +/-4 between structure and frame,,,,,,
,,Punch Windows - Frame endstops & corners properly sealed,,Frame endstops and corners properly sealed,,,,,,
,,Punch Windows - Appropriate PEF rod installed continuously,,Appropriate PEF rod installed continuously,,,,,,
,,Punch Windows - Sikalastic 152 applied on the opening all round,,Sikalastic 152 applied on the opening all round,,,,,,
,,Punch Windows - Sikaseal Tape F applied as per specification all round,,Sikaseal Tape F applied as per specification all round,,,,,,
,,Punch Windows - Fixing HUS4-HR6x70mm @ 350 ctrs. Min 55 embedment,,Fixing HUS4-HR6x70mm @ 350 ctrs. Min 55 embedment,,,,,,
,,Punch Windows - Fixing oversealed,,Fixing oversealed,,,,,,
,,Punch Windows - HDPE packers installed the right way,,HDPE packers installed the right way,,,,,,
,,Punch Windows - Continues sealant on backing rod properly tooled,,Continues sealant on backing rod properly tooled,,,,,,
,,Punch Windows - Wip holes cleared & unobstructed,,Wip holes cleared and unobstructed,,,,,,
,,Punch Windows - Wedge & gasket properly mounted,,Wedge and gasket properly mounted,,,,,,
,,Punch Windows - Glass & frame free of scratches,,Glass and frame free of scratches,,,,,,
,,Punch Windows - Angle closer size correct & offset 6mm from frame,,Angle closer size correct and offset 6mm from frame,,,,,,
,,Punch Windows - Window protection installed,,Window protection installed,,,,,,
,,Seismic Gap DM - Concrete haunching done on floor slab with slop to outside slab,,Concrete haunching done on the floor slab with slop to outside slab,,,,,,
,,Seismic Gap DM - Vapour barrier fixed from top to bottom without damage,,Vapour barrier fixed from top to bottom without damage,,,,,,
,,Seismic Gap DM - DMS framing fixed to concrete wall straight & plumb,,DMS framing fixed to concrete wall straight and plumb and in good condition,,,,,,
,,Seismic Gap DM - Conc-conc joint +/- 150mm,,Conc-conc joint +/- 150mm,,,,,,
,,Seismic Gap DM - Frame-frame gap +/- 127mm centred to concrete gap,,"Frame-frame gap +/- 127mm centred to the concrete gap fix with screw at 450mm c/c, 150mm start and end",,,,,,
,,Seismic Gap DM - Center plate/cover plate surface finish as per spec.,,Center plate/ cover plate surface finish as per specification (PC Dulux Gunmetal Kinetic Matt),,,,,,
,,Seismic Gap DM - Center plate/cover plate resting firmly against gasket of framing,,Center plate/ cover plate resting firmly against the gasket of the framing,,,,,,
,,Seismic Gap DM - Center plate screw tight & secured to centering bar,,Center plate screw tight and secured to centering bar: Cover against the concrete structure,,,,,,
,,"Seismic Gap IBS - Joint is clean, uniform gap 100mm, dry & undamaged",,"Joint is clean, uniform gap 100mm, dry and undamaged",,,,,,
,,Seismic Gap IBS - Silicon adhesive is applied both sides,,Silicon adhesive is applied both sides,,,,,,
,,Seismic Gap IBS - Correct type of precompressed sealant used. (IBS 100),,Correct type of precompressed sealant used. (IBS 100) check depth and width,,,,,,
,,Seismic Gap IBS - Precompressed sealant run through without gap & enough offset,,Precompressed sealant run through without gap and enough offset to avoid clashes to DM Series framing,,,,,,
,,"Seismic Gap IBS - Joint cut square/mitered, no gap & applied with silicon adhesive",,"Joint cut square/mitered, no gap and applied with silicon adhesive",,,,,,
,,Seismic Gap IBS - Sealant applied continuously & tooled properly,,Sealant applied continuously and tooled properly,,,,,,
,,"Sika 740W Spray on Paint - Surface free of dust, oil, efflorescence & paint coatings",,"Surface free of dust, oil, efflorescence and paint coatings",,,,,,
,,"Sika 740W Spray on Paint - Damage of concrete if any, have been patched",,"Damage of concrete if any, have been patched",,,,,,
,,Sika 740W Spray on Paint - Consultant/Client Inspection,Consultant/Client Inspection,"Damage of concrete if any, have been patched",,,,,,
,,Sika 740W Spray on Paint - Surface is dry & no damp patches,,Surface is dry and no damp patches,,,,,,
,,Sika 740W Spray on Paint - Windows & curtain wall installed & well protected,,Windows and curtain wall installed and well protected especially along the sealant area,,,,,,
,,Sika 740W Spray on Paint - 2-3 coats applied wet-wet bottom-up,,2-3 coats applied wet-wet bottom-up without letting the product run into the surface,,,,,,
,,Sika 740W Spray on Paint - Area protected from rain for at least 6 hours,,Area is protected from rain for at least 6 hours,,,,,,
,,,,,,,,,,
Roof - Detailed Progress,,,,,,,,,,
,Scope,,,Atlas,Roof,,,,,
,Rows,,,,,,,,,
,,Office,grouping,Office,,,,,,
,,Office Nuraply Roof,,Atlas,Building,Envelope ,Roof,Office Nuraply Roof,,
,,Office Grid 8 Cap Flashing,,Atlas,Building,Envelope ,Roof,Office Grid 8 Cap Flashing,,
,,Office Roof Skylight,,Atlas,Building,Envelope ,Roof,Office Roof Skylight,,
,,Warehouse Metal Roof,,Atlas,Building,Envelope ,Roof,Warehouse Metal Roof,,
,,Terrace to Warehouse Nuraply Roof,dynamic,Atlas,Building,Envelope ,Roof,Terrace to Warehouse Nuraply Roof,,
,,Facia Plate,dynamic,Atlas,Building,Envelope ,Roof,Facia Plate,,
,,Nuwall Soffit Lining,grouping,Nuwall Soffit Lining,,,,,,
,,Grid B Soffit (Office),,Atlas,Building,Envelope ,Roof,Nuwall Soffit Lining,Grid B Soffit (Office),
,,Grid H Soffit (Office),,Atlas,Building,Envelope ,Roof,Nuwall Soffit Lining,Grid H Soffit (Office),
,,Grid J Soffit (Office),,Atlas,Building,Envelope ,Roof,Nuwall Soffit Lining,Grid J Soffit (Office),
,,Grid I Soffit (Office),,Atlas,Building,Envelope ,Roof,Nuwall Soffit Lining,Grid I Soffit (Office),
,,Grid 5 Soffit (Office),,Atlas,Building,Envelope ,Roof,Nuwall Soffit Lining,Grid 5 Soffit (Office),
,,Nuwall Soffit Lining - Terrace to Warehouse Soffit,dynamic,Atlas,Building,Envelope ,Roof,Nuwall Soffit Lining,Terrace to Warehouse Soffit,
,,Canopy,dynamic,Atlas,Building,Envelope ,Roof,Canopy,,
,Columns,,,,,,,,,
,,Covertek 403 separation layer to purlin structure & cavity battens,,Covertek 403 separation layer to purlin structure and cavity battens,,,,,,
,,20mm H3.2 castellated cavity battens installed before plywood,,20mm H3.2 castellated cavity battens installed before plywood,,,,,,
,,Nog support timber framing at C purlin level at 600x600 spacing,,Nog support timber framing at C purlin level at 600x600 spacing,,,,,,
,,17mm thick H3.2 waterborne CCA treated plywood fixed with 10x50 countersunk screw head,,17mm thick H3.2 waterborne CCA treated plywood fixed with 10x50 countersunk screw head,,,,,,
,,Plywood used is non LOSP (light organic solvent preservative) or copper nitrate treated,,Plywood used is non LOSP (light organic solvent preservative) or copper nitrate treated,,,,,,
,,Screw 150mm c/c at edge & 200mm c/c at body of sheets,,Screw 150mm c/c at edge and 200mm c/c at body of sheets,,,,,,
,,"Internal corners with 25mm fillet, external corners with 5mm radius",,"Internal corners with 25mm fillet, external corners with 5mm radius.",,,,,,
,,Timber plinth SG8 H3.2 100x50 timber layout ,,Timber plinth SG8 H3.2 100x50 timber layout as per drawing,,,,,,
,,Timber plinth screw head countersunk Hex 14G M10x150 tek fixed at 600mm c/c,,Timber plinth screw head countersunk Hex 14G M10x150 tek fixed at 600mm c/c,,,,,,
,,Timber plinth with 45 degree timber fillet at corners,,Timber plinth with 45 degree timber fillet at corners,,,,,,
,,90mm Ht Timber diverter installed,,90mm Ht Timber diverter installed,,,,,,
,,"Conduit penetration to roof, location checked ",,"Conduit penetration to roof, location checked as per drawing",,,,,,
,,Enough fall to drain,,Enough fall to drain,,,,,,
,,Gutter & sump area done ,,Gutter and sump area done as per drawing,,,,,,
,,No sharp object & all nail head flush to the plywood face,,No sharp object and all nail head flush to the plywood face,,,,,,
,,All checked & ready to proceed to next stage,All checked and ready to proceed to next stage,No sharp object and all nail head flush to the plywood face,,,,,,
,,All surface is clean/dry/free from sharp edges/oil/grease,,"All surface is clean, dry, free from sharp edges, oil, grease or other materials that my affect adhesion",,,,,,
,,Worker is approved applicator to do the job,,Worker is approved applicator to do the job,,,,,,
,,Nuralite Nuraply 3PM double layer torch on system installed continuously,,Nuralite Nuraply 3PM double layer torch on system installed continuously,,,,,,
,,No visible cracks/holes/damages into membrane,,"No visible cracks, holes, damages into the membrane",,,,,,
,,Joint overlapping fully welded,,Joint overlapping fully welded,,,,,,
,,Nuraglaze sealer is applied to portion of roof as shown in architectural drawing,,Nuraglaze sealer is applied to portion of roof as shown in the architectural drawing,,,,,,
,,Sheets fully adhered to plywood,,Sheets fully adhered to plywood,,,,,,
,,Double thickness application at all internal & external corner,,Double thickness application at all internal and external corner,,,,,,
,,Conduit penetration done with ring clamp,,Conduit penetration done with ring clamp,,,,,,
,,All penetration done properly,,All penetration done properly,,,,,,
,,Flashing material & color as specified,,Flashing material and color as specified,,,,,,
,,Flashing Type,Flashing Type,Flashing material and color as specified,,,,,,
,,Flashing height/depth/width ,,"Flashing height, depth, width as per drawing",,,,,,
,,Flashing fixed with appropriate fixing type & cetre-centre spacing,,Flashing fixed with appropriate fixing type and cetre-centre spacing,,,,,,
,,Flashing joints done with enough overlapping/soaker length,,Flashing joints done with enough overlapping/soaker legth and as per drawing,,,,,,
,,Flashing cavity or space between structure/frame ,,Flashing cavity or space between structure/frame as per drawing,,,,,,
,,Screw oversealed,,Screw oversealed if necessary,,,,,,
,,Enough fall,,Enough fall,,,,,,
,,Staight & plumb,,Staight and plumb,,,,,,
,,Upstand height ,,Upstand height as per drawing,,,,,,
,,Flashing tape applied,,Flashing tape applied as necessary,,,,,,
,,"No scartches, dents & any damages",,"No scartches, dents and any damages",,,,,,
,,Flashing protection installed,,Flashing protection installed,,,,,,
,,Waterproofing QA done before start,,Waterproofing QA done before start,,,,,,
,,Slop of the nib to create 7 degree to glass skylight,,Slop of the nib to create 7 degree to glass skylight,,,,,,
,,Powder coated aluminium flashing installed at edge of nib,,Powder coated aluminium flashing installed at the edge of the nib,,,,,,
,,Under-flashing/Framing sealed to roof membrane with Soudal Gorilla sealant on backing rod,,Under-flashing/Framing sealed to the roof membrane with Soudal Gorilla sealant on backing rod. Min 6mm gap,,,,,,
,,Under-flashing/Framing powder coated with Duratek eternity range: Gun metallic kinetic matt,,Under-flashing/Framing powder coated with Duratek eternity range: Gun metallic kinetic matt,,,,,,
,,Cover flashing fixed with 2x6mm EPDM compressed washers to form 6mm gap at fixing,,Cover flashing fixed with 2x6mm EPDM compressed washers to form 6mm gap at fixing.,,,,,,
,,Fixing as per spec.,,Fixing as per specification,,,,,,
,,Glass type in accordance to the spec.,,Glass type in accordance to the specification,,,,,,
,,Glass clean & free from scratch/chips/damage,,"Glass clean, and free from scratch, chips or any damage",,,,,,
,,Pipe penetration done with ring clamp,,Pipe penetration done with ring clamp,,,,,,
,,5mm powder coated aluminium scupper rebated to ply at seismic gap fix to 1 end only,,5mm powder coated aluminium scupper rebated to ply at seismic gap fix to 1 end only,,,,,,
,,Nuradeck bandage flashing with 50mm overlap to 3PM at scupper,,Nuradeck bandage flashing with 50mm overlap to 3PM at scupper,,,,,,
,,Membrane dressed over seismic end cap at 70mm min,,Membrane dressed over seismic end cap at 70mm min,,,,,,
,,Waterproofing QA done bafore start work,,Waterproofing QA done bafore start work,,,,,,
,,Plate using 6mm 5052 aluminium powder coated plate with countersunk fixing,,Plate using 6mm 5052 aluminium powder coated plate with countersunk fixing,,,,,,
,,Powdercoated Dulux eternity metro silver pearl kinetic,,Powdercoated Dulux eternity metro silver pearl kinetic,,,,,,
,,Max edge distance 100mm of fixing,,Max edge distance 100mm of fixing,,,,,,
,,10mm gap at joints with 150mm joint at seismic gap,,10mm gap at joints with 150mm joint at seismic gap,,,,,,
,,Fixing 2x 10g countersunk s/s screws with 75mm embedment at 600mm c/c spacing,,Fixing 2x 10g countersunk s/s screws with 75mm embedment at 600mm c/c spacing,,,,,,
,,Plate spaced of structure with 2 50x50x6 SS washer with 6mm EPDM washer maintaining 12mm min clear gap,,Plate spaced of structure with 2 50x50x6 SS washer with 6mm EPDM washer maintaining 12mm min clear gap,,,,,,
,,Normal length 2.4m per sheet,,Normal length 2.4m per sheet,,,,,,
,,Facia overall depth covers all of facia structure,,Facia overall depth covers all of facia structure,,,,,,
,,Facia align to each other,,Facia align to each other,,,,,,
,,"No scratches, dents or damages",,"No scratches, dents or damages",,,,,,
,,Timber framing using 90x45 SG8 with 600 C/C spacing,,Timber framing using 90x45 SG8 with 600 C/C spacing,,,,,,
,,Council inspection done. Preline,Council inspection done. Preline,Timber framing using 90x45 SG8 with 600 C/C spacing,,,,,,
,,RAB exposed cut edge to be primed,,RAB exposed cut edge to be primed,,,,,,
,,2-4mm gap in between joints,,2-4mm gap in between joints,,,,,,
,,Nail with 12mm edge distance & 200mm c/c minimum spacing,,Nail with 12mm edge distance and 200mm c/c minimum spacing,,,,,,
,,Nail flush with board surface,,Nail flush with board surface,,,,,,
,,RAB Joints & corner sealed with 75mm wide tape,,RAB Joints and corner sealed with 75mm wide tape,,,,,,
,,RAB free of dust/oil/grease,,"RAB free of dust, oil, grease, etc",,,,,,
,,Council inspection done. Postline,Council inspection done. Postline,"RAB free of dust, oil, grease, etc",,,,,,
,,Flashings needed installed before batten,,Flashings needed installed before batten if required,,,,,,
,,20mm H3.2 castellated cavity batten at 600 c/c spacing. Castellation againts RAB,,20mm H3.2 castellated cavity batten at 600 c/c spacing. Castellation againts RAB,,,,,,
,,Castellated cavity batten fixed to timber frame with 40x12mm SS flat head nail 800 c/c,,Castellated cavity batten fixed to timber frame with 40x12mm SS flat head nail 800 c/c,,,,,,
,,Nuwall type & colour as specified. Mono 200 with Dulux eternity metro silver pearl kinetic,,Nuwall type and colour as specified. Mono 200 with Dulux eternity metro silver pearl kinetic,,,,,,
,,Orientation ,,Orientation as per drawing,,,,,,
,,10g SS fixing screw with 30mm min embedment to timber structure,,10g SS fixing screw with 30mm min embedment to timber structure,,,,,,
,,Isolator strip to underside of all castellated soffit battens by Nuwall,,Isolator strip to underside of all castellated soffit battens by Nuwall,,,,,,
,,End Cap installed at all edges p.c. to match soffit,,End Cap installed at all edges p.c. to match soffit,,,,,,
,,Soffit Lining free from scratches/dents/damages,,"Soffit Lining free from scratches, dents and damages.",,,,,,
,,Steel structure is painted & handed over before start work,,Steel structure is painted and handed over before start work,,,,,,
,,SS gutter weld continues & without hole/dent/crack,,"SS gutter weld continues and without hole, dent or crack",,,,,,
,,SS gutter & sump fall about 1:100,,SS gutter and sump fall about 1:100,,,,,,
,,SS bracket at 600 C/C. Fixed to cladding with neoprene compressed washer with 12mm gap to cladding,,SS bracket at 600 C/C. Fixed to cladding with neoprene compressed washer with 12mm gap to cladding,,,,,,
,,Diverter flashing over terrace column installed ,,Diverter flashing over terrace column installed as per drawing,,,,,,
,,Spider fixing installed per shop drawing & without damage,,Spider fixing installed per shop drawing and without damage,,,,,,
,,Glass using 21.52 toughened laminated safety glass with 115 clearance at structure,,Glass using 21.52 toughened laminated safety glass with 115 clearance at structure,,,,,,
,,Glass with anti-reflective frit ,,Glass with anti-reflective frit as per drawing,,,,,,
,,Glass overhung about 200mm from spider fixing,,Glass overhung about 200mm from the spider fixing,,,,,,
,,Glass edge ,,Glass edge as per drawing,,,,,,
,,Joint sealant done with correct type & properly tooled,,Joint sealant done with the correct type and properly tooled,,,,,,
,,Drip angle installed at lower edge,,Drip angle installed at the the lower edge,,,,,,
