resource,resource,resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
Pre Wire,Termination and Testing,Fit Off,folder-with-checklists,,,,,Townhouse Unit 04,,,,,,
Pre Wire,Termination and Testing,Fit Off,folder-with-checklists,,,,,Townhouse Unit 06,,,,,,
Pre Wire,Termination and Testing,Fit Off,folder-with-checklists,,,,,Townhouse Unit 08,,,,,,
Plinth Commissioning,,,checklist,,,,,Plinth 3 Commissioning,,,,,,
,,,step,,,,B45,,,,,,,
Pre Wire,Termination and Testing,Fit Off,folder-with-checklists,,,,,Townhouse Unit 10,,,,,,
Pre Wire,Termination and Testing,Fit Off,folder-with-checklists,,,,,Townhouse Unit 12,,,,,,
Pre Wire,Termination and Testing,Fit Off,folder-with-checklists,,,,,Townhouse Unit 14,,,,,,
Pre Wire,Termination and Testing,Fit Off,folder-with-checklists,,,,,Townhouse Unit 16,,,,,,
,,,step,,,,B47,,,,,,,
Pre Wire,Termination and Testing,Fit Off,folder-with-checklists,,,,,Townhouse Unit 09,,,,,,
Pre Wire,Termination and Testing,Fit Off,folder-with-checklists,,,,,Townhouse Unit 11,,,,,,
Pre Wire,Termination and Testing,Fit Off,folder-with-checklists,,,,,Townhouse Unit 13,,,,,,
Pre Wire,Termination and Testing,Fit Off,folder-with-checklists,,,,,Townhouse Unit 15,,,,,,
,,,step,,,,B48,,,,,,,
Pre Wire,Termination and Testing,Fit Off,folder-with-checklists,,,,,Townhouse Unit 01,,,,,,
Pre Wire,Termination and Testing,Fit Off,folder-with-checklists,,,,,Townhouse Unit 03,,,,,,
Pre Wire,Termination and Testing,Fit Off,folder-with-checklists,,,,,Townhouse Unit 05,,,,,,
Pre Wire,Termination and Testing,Fit Off,folder-with-checklists,,,,,Townhouse Unit 07,,,,,,
Plinth Commissioning,,,checklist,,,,,Plinth 4 Commissioning,,,,,,
,,,step,,,Stage 5 (B33 & B34 & B46),,,,,,,,
,,,step,,,,B33,,,,,,,
Pre Wire,Termination and Testing,Fit Off,folder-with-checklists,,,,,Townhouse Unit 47,,,,,,
Pre Wire,Termination and Testing,Fit Off,folder-with-checklists,,,,,Townhouse Unit 49,,,,,,
,,,step,,,,B34,,,,,,,
Pre Wire,Termination and Testing,Fit Off,folder-with-checklists,,,,,Townhouse Unit 39,,,,,,
Pre Wire,Termination and Testing,Fit Off,folder-with-checklists,,,,,Townhouse Unit 41,,,,,,
Pre Wire,Termination and Testing,Fit Off,folder-with-checklists,,,,,Townhouse Unit 43,,,,,,
Pre Wire,Termination and Testing,Fit Off,folder-with-checklists,,,,,Townhouse Unit 45,,,,,,
Plinth Commissioning,,,checklist,,,,,Plinth 8 Commissioning,,,,,,
,,,step,,,,B46,,,,,,,
Pre Wire,Termination and Testing,Fit Off,folder-with-checklists,,,,,Townhouse Unit 17,,,,,,
Pre Wire,Termination and Testing,Fit Off,folder-with-checklists,,,,,Townhouse Unit 19,,,,,,
Pre Wire,Termination and Testing,Fit Off,folder-with-checklists,,,,,Townhouse Unit 21,,,,,,
Pre Wire,Termination and Testing,Fit Off,folder-with-checklists,,,,,Townhouse Unit 23,,,,,,
