Id,Type,Name,Values,Prompting Name,Postfix,Resource Id,
f8648611-5fc6-514a-8414-be42cdaae230,note,"Remarks/record (eg. Test frequency reports, certificates, checklist etc) -",,,,,
,signoff,AUTHORITY HOLDPOINT,,,,,
,checkpoint,2.2 - Posts – Installation (Guardrail),,,,,
0be5b7ef-c449-52b6-a4a3-87709b14e847,note,"Ref docs - DoT Clause 708.08 (a), 708.08 (e), VicRoads AGRD",,,,,
fae2942c-80a9-5377-990d-35f158891448,note,Acceptance criteria - Installed to a depth not less than shown on IFC drawings/manufactures,,,,,
96216321-8e00-55d9-8b20-526f6d6f9742,note,○ Posts orientated to the direction of traffic as shown on drawings.,,,,,
39c058c5-a0a9-50e9-85b3-9854c898c1ad,note,"○ Posts shall be installed by driving, provided there is no distortion or damage which may reduce their effectiveness.",,,,,
4d0528f1-a171-521d-93f2-ca4b5a95aea4,note,"○ If site conditions dictate that the posts cannot be driven, then the posts shall be installed in holes. The bottom of the holes shall be adequately compacted to achieve the same density as the surrounding soil.",,,,,
6aa56b20-8bf7-58a2-a587-ca250b7316e9,note,○ Posts in rock – 75 mm clearance from back of post to face of the hole.,,,,,
4e19b36d-cd18-5149-b2b8-8c69fc4c8e96,note,○ Posts shall be installed such that the back of post is not less than 500 mm from hinge point.,,,,,
d614d932-78b1-5da7-99fe-3a85db4ac066,note,○ Refer to figure 1 at the back of this document for post offsets requirements.,,,,,
eaa48549-38ef-5c8b-99e7-759248900cd9,note,Freq - Each lot & Each possession,,,,,
b5c3245d-ca21-5cad-9e51-f6c9a97d5bad,note,Key - I,,,,,
f38b45c4-6b3f-5d6f-97f7-7aee9964c3ee,note,Resp - SE,,,,,
c6f826f9-6c36-5c11-b3db-bda2924cf004,note,"Remarks/record (eg. Test frequency reports, certificates, checklist etc) -",,,,,
,checkpoint,2.3 - Posts – Installation (WRSB),,,,,
6cf59ae7-880e-522e-b95e-b5bbf27dea1f,note,Ref docs - DoT Clause 711.07 (c),,,,,
a9e01f99-2fec-5294-9200-a313c8555421,note,"Acceptance criteria - The Contractor shall install the wire rope and posts to the line, level and height as shown on the drawings, the specification, manufacturer’s specification and to the tolerances specified in clause 711.08.",,,,,
f91f4145-dde7-5ffe-ab37-1d08bb452e40,note,○ Posts shall be spaced in accordance with the manufacturer’s specification unless otherwise required by the design requirements of VicRoads Road Design Note RDN 06-02. Posts shall be installed with their correct profile in the direction of travel.,,,,,
52c9baed-2ef9-5ef4-a802-571f573c2b67,note,"○ The vertical alignment of the wire ropes shall be smooth and uniform, without sudden changes in gradient and generally consistent with the vertical alignment of the edge of the traffic lanes. The length of the post socket or overall length of the post may be adjusted in accordance with the tolerances specified by the manufacturer to achieve the specified vertical alignment. Any such adjustment shall be as per the manufacturer’s specification and obtained written statement of advice, which shall be submitted by the Contractor for review by the Superintendent.",,,,,
3b6deebe-f0c2-5eda-8f51-5b54569e98c1,note,○ The WRSB shall not be installed until the set out alignment of the posts has been reviewed and accepted by the Superintendent.,,,,,
bacb8e29-1dc9-5d05-9da7-d7f81339bd66,note,Freq - Each lot & Each possession,,,,,
3ab35f8b-e598-55c7-aa4e-cc4956a31b30,note,Key - H,,,,,
d61a821d-20a5-5054-b42b-6283a2efd3bc,note,Resp - SE,,,,,
9665a323-fe83-5dc8-8dae-0dedb6e6c316,note,SI Key - H,,,,,
ef3e9306-c34d-5e23-93a6-a82768444670,note,"Remarks/record (eg. Test frequency reports, certificates, checklist etc) -",,,,,
,signoff,AUTHORITY HOLDPOINT,,,,,
,checkpoint,2.4 - Posts – Backfilling,,,,,
d74654a4-bf9c-512c-819e-b11ac2d3e95b,note,Ref docs - DoT Clause 708.08 (a),,,,,
81771165-2438-5d25-ad3a-d74e2248a8d0,note,"Acceptance criteria - Posts in rock – Except for anchorage posts, post holes backfilled with a granular material.",,,,,
402192cc-9c03-5c59-bae9-c3f8c94ad932,note,"○ Other post holes backfilled with selected earth, free of rock.",,,,,
c1c7380e-3109-51c9-8757-bf7d5cb4a8a0,note,○ Backfill shall be firmly compacted not exceeding 100 mm compacted layers.,,,,,
bc4807ea-b482-5e9e-9bd2-d51e8ebf1b53,note,○ Posts in paved areas shall be backfilled 50 mm below underside of such paving and remaining depth filled with paving material.,,,,,
eea17ced-d858-583d-896b-c34a113524e7,note,Freq - Each lot & Each possession,,,,,
4b9b5274-5870-5894-a370-0dfba958209b,note,Key - I,,,,,
2d0f01d8-bc69-57b7-b853-288cbf2d2951,note,Resp - SE,,,,,
e467981c-54f1-5fef-99b2-7efb7be420c3,note,"Remarks/record (eg. Test frequency reports, certificates, checklist etc) -",,,,,
,checkpoint,2.5 - Post – Foundation (Displacement Test),,,,,
37f1335b-36f6-57ad-b350-973216007601,note,Ref docs - DoT Clause 708.08 (a),,,,,
b6b990f2-1600-5784-a395-58b6ceb1f0c5,note,Acceptance criteria - Foundation displacement at ground level not to exceed 3 mm when a 1 kN. force is applied 200 mm below the top of the post in any direction.,,,,,
3ed2f395-e697-554f-8e9d-50561991e156,note,○ Any failing post shall be rectified and retested plus one similar post within 5 m.,,,,,
e64f80af-a20c-5fed-8a10-3d52b5f2e0d1,note,○ Rectification to be completed via re-compaction of material surrounding the post and/or removal and replacement of the post.,,,,,
2017d560-40f0-5c58-841d-2613b7af6db4,note,Freq - Each lot & Each possession,,,,,
6273f132-ad47-5d41-a059-fdf5c80b6e43,note,Key - R,,,,,
f0cc14b4-960f-57fc-9477-31bd44c6f0da,note,Resp - SE,,,,,
47db4e83-abc8-5b62-809c-95bcf8c05665,note,"Remarks/record (eg. Test frequency reports, certificates, checklist etc) - Records",,,,,
,checkpoint,2.6 - Non-Standard Post Lengths,,,,,
983c873e-73f3-5650-aa8a-73d343e22e72,note,Ref docs - DoT Clause 708.08 (a),,,,,
0c47bc19-0a4f-5faa-9828-9bb10c73eae6,note,"Acceptance criteria - Where non-standard post lengths or other special measures are required (e.g., Shallow Concrete Foundations), details to be provided to the Superintendent.",,,,,
276ab8d3-41c2-571b-8631-2a2446084958,note,"○ Where shallow foundations that require a concrete ground beam are proposed to be constructed, the design shall be proof engineered by a VicRoads pre- qualified consultant.",,,,,
1d09d70a-f063-580f-ad5e-a979721b202d,note,Freq - Each lot & Each possession,,,,,
1583ec16-79df-53bc-a8c0-79576d21ae2f,note,Key - H,,,,,
a6ddae76-9bc3-5a99-8745-f3889de5b3d3,note,Resp - SE,,,,,
e0f13893-2fcb-5493-ad91-72e0c89ac619,note,SI Key - H,,,,,
0a927d6e-06d1-5732-ab8e-3b93d127c043,button,"Remarks/record (eg. Test frequency reports, certificates, checklist etc)","Yes,No,N/A",,,,
,signoff,AUTHORITY HOLDPOINT,,,,,
,checkpoint,2.7 - Bolted Connection In reinforced concrete beam,,,,,
d27df47b-5ab5-5ab0-9270-c3590e86e258,note,"Ref docs - IFC Drawings VR 670, VR 708",,,,,
ff8b5a1b-f1c4-5616-a83c-dcbcac214b4f,note,Acceptance criteria - Where posts are not required and guard rail is installed directly onto reinforced concrete:,,,,,
2d55439b-d9e3-5aba-a744-3daee671341b,note,○ Confirm bolt size and grade are as per IFC drawings.,,,,,
3764a933-f2a9-557e-8e15-0dd89d51841b,note,"○ After the barrier has been installed and all connections made, the gap between the base plate and the top of concrete footing shall be completely filled with a flowable dual shrinkage compensating proprietary cementitious grout.",,,,,
13476774-0353-5361-b701-72087de44f04,note,○ HP - Railing posts shall not be grouted until the Contractor provides a Survey Certificate verifying compliance with the specified tolerances on lines and levels.,,,,,
8ebaaac3-34c6-53b3-b273-4eee2b6de4c6,note,"○ Where Welding is required, welds shall be completed in accordance with “RAIL SPLICE DETAIL” as per 1630-P200-SYM- SBR-DRG-0461.",,,,,
238f89c7-304c-566c-81ad-2fbb6697548c,note,"○ Where required, all damaged galvanised coatings to be repaired.",,,,,
372cf115-d66a-588e-9ba5-00debae456c6,note,Freq - Each lot & Each possession,,,,,
2fa2dc5e-1d60-5cb1-937f-8f3353c52878,note,Key - H,,,,,
4c84e448-f18f-5f21-a619-b35d17e36702,note,Resp - SE,,,,,
8d9ec5c5-ff9f-5e91-960a-ba97ee15b7f5,note,SI Key - H,,,,,
1e88fdcb-38a5-5a20-a6cd-59d0418b33eb,note,"Remarks/record (eg. Test frequency reports, certificates, checklist etc) - Survey Conformance Check □",,,,,
,signoff,AUTHORITY HOLDPOINT,,,,,
,section,3.0 Guard Fence and WRSB Installation,,,,,
,checkpoint,3.1 - Guard Fence/Rail - Installation,,,,,
c96fbdbe-cbc3-503c-8d11-0e6e041f542b,note,"Ref docs - PS3060.06 (X) DoT Clause 708.05 (d), 708.08 (b), 708.08 (e)",,,,,
3447a693-1794-5b3c-914b-e47f732118dd,note,Acceptance criteria - Guard fence shall be installed at the offsets shown on Standard Drawing SD 3502 or as directed as per the IFC drawings,,,,,
37dd420a-505b-5451-ad91-92bdee40c302,note,○ Guard Fence/Rail sections lapped so that the exposed ends face away from near sided approaching traffic.,,,,,
57b22ca6-0dce-5351-b890-0afa504e78f1,note,○ Edges of guardrail fixed in contact with post or post blocks.,,,,,
c46d1007-5e08-5ee6-b2ed-fc87edb4ed6d,note,○ All bolts fully tightened.,,,,,
0d7e056d-4537-55ac-a657-58aa09026ec9,note,○ All bolts on the traffic side of w-beam installations shall be flush with the w-beam.,,,,,
897fe2f8-9427-5870-8925-a23bb3822449,note,○ Posts attached to bridges or culverts shall be bolted to supporting members as shown on drawings.,,,,,
3af7b429-4a51-56ee-aea8-02e7345a8f9f,note,"○ Where radius of curvature is 45m or less, guardrail sections shall be curved to shape prior to delivery to site.",,,,,
81867584-8c63-5644-a7f9-5ccf0cff2879,note,○ End treatments constructed in accordance with the drawings.,,,,,
8ac5c623-34c5-54b4-86d8-0916b58f5008,note,Freq - Each lot & Each possession,,,,,
941e30a5-6883-5286-adcd-08ddcca6cab0,note,Key - H,,,,,
eec9b14d-a671-556f-97e5-d6b8967908c2,note,Resp - SE NA,,,,,
19fc00ed-c0ce-5391-9a0c-c15ff4d99e56,note,"Remarks/record (eg. Test frequency reports, certificates, checklist etc) - Subcontractor Records",,,,,
,checkpoint,3.2 - End Treatments,,,,,
24e3b36d-558b-5e52-88f4-2001b2c55d5d,note,Ref docs - DoT Clause 708.08 (c),,,,,
