type,name,values,prefix,postfix,usage count,user addable,template name,,
note,Other PMBs || 20,,,,,,,,
note,– – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – –,,,,,,,,
note,Reference Documents/Clause - 408.13 (d) ,,,,,,,,
note,Inspection / Test Method - Verify ,,,,,,,,
note,Conformance Record - This ITP signed off & Temperature Check ,,,,,,,,
note,IP,,,,,,,,
note,Responsibility - Spray Seal Supervisor ,,,,,,,,
textbox,Date Completed:,,,,,,,,
checkpoint,3.5 - Spraying Binder ,,,,,,,,
note,Frequency - Each Run ,,,,,,,,
note,Acceptance Criteria - Complete spray sheet ,,,,,,,,
note,Inspection / Test Method - Dip sprayer after each run ,,,,,,,,
note,IP,,,,,,,,
note,Responsibility - Sprayer Operator ,,,,,,,,
textbox,Date Completed:,,,,,,,,
checkpoint,3.6 - Spreading aggregate ,,,,,,,,
note,Frequency - Each load ,,,,,,,,
note,Acceptance Criteria - Complete spray sheet ,,,,,,,,
note,Inspection / Test Method - Measure spread of aggregate ,,,,,,,,
note,IP,,,,,,,,
note,Responsibility - Supervisor ,,,,,,,,
textbox,Date Completed:,,,,,,,,
checkpoint,3.7 - Removal of loose aggregate ,,,,,,,,
note,Frequency - All works carried out ,,,,,,,,
note,Acceptance Criteria - ,,,,,,,,
note,– – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – –,,,,,,,,
note,(AADT) || Max. Time Limit ,,,,,,,,
note,– – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – –,,,,,,,,
note,>5000 and all Freeways || Within 8 hours of sealing  ,,,,,,,,
note,>2000 to 5000 || Within 24 hours of sealing ,,,,,,,,
note,>500 to 2000 || Within 48 hours of sealing ,,,,,,,,
note,<500 || Within 5 days of sealing ,,,,,,,,
note,– – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – –,,,,,,,,
note,Reference Documents/Clause - 408.14 ,,,,,,,,
note,Inspection / Test Method - Verify ,,,,,,,,
note,Conformance Record - This ITP signed off ,,,,,,,,
note,IP,,,,,,,,
note,Responsibility - Spray Seal Supervisor ,,,,,,,,
textbox,Date Completed:,,,,,,,,
checkpoint,4.1 - Records,,,,,,,,
note,Frequency - Each Lot ,,,,,,,,
note,Acceptance Criteria - Job completion report (Spray Sheets) to be submitted within seven days of completion of sealing works. ,,,,,,,,
note,Reference Documents/Clause - 408.17 ,,,,,,,,
note,Inspection / Test Method - Verify ,,,,,,,,
note,Conformance Record - Spray Sheet Record ,,,,,,,,
note,WP ,,,,,,,,
note,Responsibility - Spray Seal Engineer ,,,,,,,,
textbox,Date Completed:,,,,,,,,
checkpoint,4.2 - Acceptance of work- Binder rates ,,,,,,,,
note,Frequency - Each Lot ,,,,,,,,
note,Acceptance Criteria - Actual vs design rates. Variation between actual & design assessed by Table 408.131 ,,,,,,,,
note,Reference Documents/Clause - 408.15 (a) ,,,,,,,,
note,Inspection / Test Method - Verify ,,,,,,,,
note,Conformance Record - Spray Sheet Record ,,,,,,,,
note,IP ,,,,,,,,
note,Responsibility - Spray Seal Engineer ,,,,,,,,
textbox,Date Completed:,,,,,,,,
checkpoint,4.3 - Acceptance of work - Surface Texture ,,,,,,,,
note,Frequency - Each Lot ,,,,,,,,
note,Acceptance Criteria - Acceptance - visual assessment or (where required) as per Table 408.152 ,,,,,,,,
note,Reference Documents/Clause - 408.15 (b) ,,,,,,,,
note,Inspection / Test Method - Verify ,,,,,,,,
note,Conformance Record - This ITP signed off ,,,,,,,,
note,IP ,,,,,,,,
note,Responsibility - Spray Seal Supervisor ,,,,,,,,
textbox,Date Completed:,,,,,,,,
checkpoint,4.4 - Acceptance of work - Aggregate retention ,,,,,,,,
note,Frequency - Each Lot ,,,,,,,,
note,Acceptance Criteria - Acceptance - visual assessment or (where required) as per Table 408.153 ,,,,,,,,
note,Reference Documents/Clause - 408.15 (c) ,,,,,,,,
note,Inspection / Test Method - Verify ,,,,,,,,
note,Conformance Record - This ITP signed off ,,,,,,,,
note,IP ,,,,,,,,
note,Responsibility - Spray Seal Supervisor ,,,,,,,,
textbox,Date Completed:,,,,,,,,
checkpoint,4.5 - Acceptance of work - Visual Uniformity ,,,,,,,,
note,Frequency - Each Lot ,,,,,,,,
note,"Acceptance Criteria - Provide a surface with uniform colour, texture and consistent appearance ",,,,,,,,
note,Reference Documents/Clause - 408.15 (d) ,,,,,,,,
note,Inspection / Test Method - Verify ,,,,,,,,
note,Conformance Record - This ITP signed off ,,,,,,,,
note,IP ,,,,,,,,
note,Responsibility - Spray Seal Supervisor ,,,,,,,,
textbox,Date Completed:,,,,,,,,
checkpoint,Final Inspection - Fulton Hogan,,,,,,,,
note,This is to verify that the final inspection has been carried out in accordance with the FH’s Quality Procedures and Project Quality Strategy and the product is hereby certified to conform with the contract specifications:,,,,,,,,
textbox,Print Name:,,,,,,,,
textbox,Position:,,,,,,,,
textbox,Work Completed On:,,,,,,,,
textbox,Date:,,,,,,,,
