type,name,values,prefix,postfix,usage count,user addable,template name,Resource ID,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,RESPONSIBILITY: PE/SE,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This Checklist,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,3 - Packaging Inspection-Delivery Contents,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: Have the correct precast elements been delivered? Check labels/markings, birth certificates and check actual dimensions against dwgs to make sure. Check that elements have the correct number of lifting points and hold-down brackets.",,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,"METHOD: Document Review, Visual",,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,FREQUENCY: Each Delivery ,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,RESPONSIBILITY: PE/SE,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This Checklist,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,4 - Packaging Inspection-Birth Certificate,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Is the delivery accompanied by Precast items Birth Certificates?,,,,,,,,,,,,,,
label,○ Precast components are to be marked on the birth certificate.,,,,,,,,,,,,,,
label,○ Cast date and lot are to be marked on the birth certificate.,,,,,,,,,,,,,,
label,ATTACH: BIRTH CERTIFICATES,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,METHOD: Document Review,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,FREQUENCY: Each Precast item,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,RESPONSIBILITY: PE/SE,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This Checklist,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,5 - Packaging Inspection-Transport,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Is the condition of packaging acceptable. ,,,,,,,,,,,,,,
label,○ Precast items are protected from damage during the transport. Check for cracking or damage around dunnage locations.,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,METHOD: Visual,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,FREQUENCY: Each Precast item,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,RESPONSIBILITY: PE/SE,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This Checklist,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,6 - Pre-Lift Inspection-Transport,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Are the elements stacked in the correct way to allow for lifting per the approved lift plan? Check lifting points for damage to concrete or lifters. Is there safe access to lifting points and elements can be lifted without damaging the element.,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,METHOD: Visual,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,FREQUENCY: Each Precast item,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,RESPONSIBILITY: PE/SE,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This Checklist,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,7 - Fault IDs:,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: For each precast type delivered, check for the following:",,,,,,,,,,,,,,
label,1 - Identification markings match the panel type,,,,,,,,,,,,,,
label,2 - Element fabricated as per drawings,,,,,,,,,,,,,,
label,3 - Cracks,,,,,,,,,,,,,,
label,4 - Spalling/Damage to concrete surface,,,,,,,,,,,,,,
label,5 - Exposed Reinforcement,,,,,,,,,,,,,,
label,6 - Damage to Anti-Graffiti coating,,,,,,,,,,,,,,
label,7 - Incorrect Lifting mechanism size/Orientation/Quantity as per lifting design,,,,,,,,,,,,,,
label,"8 - Cast-in items incorrect or damaged inc bolts, hold-down brackets, conduits etc. ",,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,8 - Check for Faults - 1,,,,,,,,,,,,,,
label,REFERENCE: Item 7 on this Checklist,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,"METHOD: Visual, Measure",,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,FREQUENCY: Each precast type delivered,,,,,,,,,,,,,,
textbox,Enter: Panel Identification:,,,,,,,,,,,,,,
textbox,Enter: Quantity:,,,,,,,,,,,,,,
textbox,Enter: Fault ID if any:,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,RESPONSIBILITY: PE/SE,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This Checklist,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,8 - Check for Faults - 2,,,,,,,,,,,,,,
label,REFERENCE: Item 7 on this Checklist,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,"METHOD: Visual, Measure",,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,FREQUENCY: Each precast type delivered,,,,,,,,,,,,,,
textbox,Enter: Identification:,,,,,,,,,,,,,,
textbox,Enter: Quantity:,,,,,,,,,,,,,,
textbox,Enter: Fault ID if any:,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,RESPONSIBILITY: PE/SE,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This Checklist,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,8 - Check for Faults - 3,,,,,,,,,,,,,,
label,REFERENCE: Item 7 on this Checklist,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,"METHOD: Visual, Measure",,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,FREQUENCY: Each precast type delivered,,,,,,,,,,,,,,
textbox,Enter: Identification:,,,,,,,,,,,,,,
textbox,Enter: Quantity:,,,,,,,,,,,,,,
textbox,Enter: Fault ID if any:,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,RESPONSIBILITY: PE/SE,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This Checklist,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,8 - Check for Faults - 4,,,,,,,,,,,,,,
label,REFERENCE: Item 7 on this Checklist,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,"METHOD: Visual, Measure",,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,FREQUENCY: Each precast type delivered,,,,,,,,,,,,,,
textbox,Enter: Identification:,,,,,,,,,,,,,,
textbox,Enter: Quantity:,,,,,,,,,,,,,,
textbox,Enter: Fault ID if any:,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,RESPONSIBILITY: PE/SE,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This Checklist,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,8 - Check for Faults - 5,,,,,,,,,,,,,,
label,REFERENCE: Item 7 on this Checklist,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,"METHOD: Visual, Measure",,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,FREQUENCY: Each precast type delivered,,,,,,,,,,,,,,
textbox,Enter: Identification:,,,,,,,,,,,,,,
textbox,Enter: Quantity:,,,,,,,,,,,,,,
textbox,Enter: Fault ID if any:,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,RESPONSIBILITY: PE/SE,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This Checklist,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,8 - Check for Faults - 6,,,,,,,,,,,,,,
label,REFERENCE: Item 7 on this Checklist,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,"METHOD: Visual, Measure",,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,FREQUENCY: Each precast type delivered,,,,,,,,,,,,,,
textbox,Enter: Identification:,,,,,,,,,,,,,,
textbox,Enter: Quantity:,,,,,,,,,,,,,,
textbox,Enter: Fault ID if any:,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,RESPONSIBILITY: PE/SE,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This Checklist,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,Final Inspection,,,,,,,,,,,,,,
label,"On behalf of Metropolitan Roads Program Alliance, it is hereby certified that the Works represented by the item of work listed have been tested in accordance with the Project Quality Plan and conform in all respects with the requirements of the Contract.",,,,,,,,,,,,,,
text,Name:,,,,,,,,,,,,,,
text,Position:,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
holdpoint,Sign ITP,,,,,,,,,,,,,,
