type,name,values,prefix,postfix,usage count,user addable,template name,,,,,,,,,,,,,,,,
label,"○ Lot size - the leser of one day's production or 5,000sqm",,,,,,,,,,,,,,,,,,,,,,
label,○ ATTACH: COMPACTION TEST RESULTS,,,,,,,,,,,,,,,,,,,,,,
label,Method - Review Document,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Test the first 3 lots. Reduced min. frequency every 2nd lot of like material and work,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/Site Supervisor,,,,,,,,,,,,,,,,,,,,,,
label,"Verifying Documents - Sign ITP, Attach Compaction Test Report",,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.4 - Preparation of final surface,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - Section 204.15, 204.03 (g)",,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - The top of the Type A material, Cut Floor Level and subgrade surfaces shall be prepared to level and shape within the tolerances specified in Clause 204.03 (g) to produce a smooth, hard, tightly bound surface, free from depressions capable of holding water).",,,,,,,,,,,,,,,,,,,,,,
label,Method - Measure,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Top layer,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility -,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - Signed ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
section,6. Post-construction Activities,,,,,,,,,,,,,,,,,,,,,,
checkpoint,6.1 - Post Compaction Material Property Testing,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - Table 204,041, Table 204.141 Section 204.14 a) or b)",,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Material Properties (Not Applicable for Scale C):,,,,,,,,,,,,,,,,,,,,,,
label, — CBR ≥ 3% and Swell ≤ 1.5%,,,,,,,,,,,,,,,,,,,,,,
label, — Max Permeability = 5X10-9 m/s,,,,,,,,,,,,,,,,,,,,,,
label,○ Grading:,,,,,,,,,,,,,,,,,,,,,,
label, — 75.0mm 100%,,,,,,,,,,,,,,,,,,,,,,
label, — 4.75mm 40-80%,,,,,,,,,,,,,,,,,,,,,,
label, — 0.075mm 10-40%,,,,,,,,,,,,,,,,,,,,,,
label," — Max. PI x%Passing 0.425mm = 1000 , PI = 6 to 25",,,,,,,,,,,,,,,,,,,,,,
label,○ Scale B:,,,,,,,,,,,,,,,,,,,,,,
label," — 1 Lot Test to determine: Assigned CBR and swell, Grading & Max. Particle Dimension, PI and PIx%Passing 0.425mm and permeability.",,,,,,,,,,,,,,,,,,,,,,
label," — Where the first lot passes, no further testing required except where changes to the physical properties of the material are observed.",,,,,,,,,,,,,,,,,,,,,,
label,○ Attach: Post compaction test results:,,,,,,,,,,,,,,,,,,,,,,
label,Method - Review Document,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Refer to Section 204,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/Site Supervisor,,,,,,,,,,,,,,,,,,,,,,
label,"Verifying Documents - Sign ITP, Attach Material Property Test Report",,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,6.2 - Survey Conformance,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - VicRoads 204.03f,g and h",,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - The level at any point on the subgrade shall not lie more than 20 mm below a 3 m straightedge laid in any direction, except across a crown and water shall not pond at any point.",,,,,,,,,,,,,,,,,,,,,,
label,○ Level tolerances Scale A:,,,,,,,,,,,,,,,,,,,,,,
label," — Range x = +5, -15mm",,,,,,,,,,,,,,,,,,,,,,
label, — Max S = 12 mm ,,,,,,,,,,,,,,,,,,,,,,
label, — 80 measurements per lot,,,,,,,,,,,,,,,,,,,,,,
label,○ Level tolerances Scale B:,,,,,,,,,,,,,,,,,,,,,,
label," — Range x = +5, -25mm",,,,,,,,,,,,,,,,,,,,,,
label, — Max S = 15 mm ,,,,,,,,,,,,,,,,,,,,,,
label, — 40 measurements per lot,,,,,,,,,,,,,,,,,,,,,,
label,○ Level tolerances Scale C:,,,,,,,,,,,,,,,,,,,,,,
label," — Where Scale C is nominated, random levelling is not required; however no point on the subgrade surface shall be more than 10 mm above or 30 mm below the specified level.",,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Top of Type A/Verge,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,"Responsibility - Surveyor, SE/PE/SPE",,,,,,,,,,,,,,,,,,,,,,
label,"Verifying Documents - This ITP, Survey Conformance Report",,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,6.3 - Non-conformance Report (NCR) Closure,,,,,,,,,,,,,,,,,,,,,,
label,Reference - MRPA Quality Management Plan,,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Ensure that any NCRs pertaining to the lot / element / Work area that this ITP covers, have been closed in CAMs.",,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,"Frequency - Once, prior to closure of this lot / element / Work area",,,,,,,,,,,,,,,,,,,,,,
label,Category - HP*,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,Final Inspection,,,,,,,,,,,,,,,,,,,,,,
label,"On behalf of Metropolitan Roads Program Alliance, it is hereby certified that the Works represented by the item of work listed have been tested in accordance with the Project Quality Plan and conform in all respects with the requirements of the Contract.",,,,,,,,,,,,,,,,,,,,,,
textbox,Name:,,,,,,,,,,,,,,,,,,,,,,
textbox,Position:,,,,,,,,,,,,,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
signoff,Sign ITP,,,,,,,,,,,,,,,,,,,,,,
