Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
,,Hold Point do not proceed if above has not been signed off,,Hold Point do not proceed if above has not been signed off,Balcony & Podium
,,Primer (Polybit Polyprime) to all surfaces as per manufacturer's specs. & guidelines,,Primer (Polybit Polyprime) to all surfaces as per manufacturer's specifications and guidelines,Balcony & Podium
,,Ensure all floor wastes & pipes primed in accordance w/ manufacturer's recs.,,Ensure all floor wastes and pipes have been primed in accordance with manufacturer's recommendations,Balcony & Podium
,,Overflow at the ends of balustrades in place,,Overflow at the ends of balustrades in place,Balcony & Podium
,,All corners/joints/gaps/cracks treated with a flexible polyurethane sealant Polybit Hyrdaflex,,"All corners, joints, gaps and cracks to be treated with a flexible polyurethane sealant Polybit Hyrdaflex",Balcony & Podium
,,Ensure Humidity/temperature/moisture in accordance with manufacturer's recs.,,"Ensure Humidity, temperature and moisture are in accordance with manufacturer's recommendations prior to first coat",Balcony & Podium
,,First coat of selected Membrane (Polybit Hydraguard) to entire areas as per manufacturer's recs.,,First coat of selected Membrane (Polybit Hydraguard) to entire areas as per manufacturer's recommendations,Balcony & Podium
,,Allow the membrane coat to dry min 12 hours check the tackiness before applying next coat,,Allow the membrane coat to dry min 12 hours check the tackiness before applying next coat,Balcony & Podium
,,Ensure Humidity/temperature/moisture in accordance with manufacturer's recs.,,"Ensure Humidity, temperature and moisture are in accordance with manufacturer's recommendations prior to second coat (Polybit Hydraguard)",Balcony & Podium
,,Apply final coat of (Polybit Hydraguard) as per coverage specified in manufacturer's recs.,,Apply final coat of (Polybit Hydraguard) as per coverage specified in manufacturer's recommendations,Balcony & Podium
,,Carry out dry film thickness test using Positector coating thickness inspection instrument,,Carry out dry film thickness test using Positector coating thickness inspection instrument,Balcony & Podium
,,Rectification of defective works for failure of flood test & rectification works completed,,Rectification of defective works for failure of flood test & rectification works completed,Balcony & Podium
