Id,Type,Name,Values,Prompting Name,Resource Id
,checkpoint,3.1 - Guardrail Installation Locations,,,
541ae052-b6ef-568d-a2a7-ecac1a92956b,note,"ACTION (Hold, Monitor, Witness) - W",,,
312704dd-1fd2-5dfa-97ca-fa2904a738cd,note,Detail - Guard shall be installed at locations shown on Drawings to the specified Off-set and in accordance to Installation Manual and Specifications.,,,
54e84847-212d-533c-b2a1-688dee8b8928,note,Frequency - During installation and on completion,,,
391c5e17-27a6-5396-89e4-36047b2f060a,note,"Inspection / Test Method submission, visual inspection, testing, measure, review - Visual inspection, measurement",,,
085a683d-3faa-518a-be5c-5a4e58c02a2e,note,Conformance Criteria - Each section inspected to comply with specifications and CSP Pacific barrier field manual V6: April 2010,,,
f4c09870-c7b8-5d8f-af3f-beb0535dfbaf,note,Records - Installation Checksheet,,,
,checkpoint,3.2 - W-Beam Guardrail Installation,,,
168c86bd-2ab9-5a19-8285-18e7a279c3c5,note,"ACTION (Hold, Monitor, Witness) - M",,,
66c57784-2381-53f4-9fa2-7b23c93099c5,note,Detail - W-Beam Guardrail on ductile steel shall be installed at locations shown on Drawings to the specified Off-set and in accordance to Installation Manual and Specifications.,,,
650b9375-47a0-5689-9b4c-4a43c5864719,note,Frequency - During installation and on completion,,,
f0f5a783-dd47-5429-bf9e-f89103884a00,note,"Inspection / Test Method submission, visual inspection, testing, measure, review - Visual inspection, measurement",,,
aba9e79a-9689-568e-aaef-9ae6aabd43e5,note,Conformance Criteria - Each section inspected to comply with specifications and CSP Pacific barrier field manual V6: April 2010,,,
f177b5e7-6160-5be3-8434-e41ce4f29103,note,Records - Installation Checklist,,,
,checkpoint,3.3 - Chemset Anchors on bridge structures,,,
9eef5f2a-48ad-5c0b-9638-b24c472eb57e,note,"ACTION (Hold, Monitor, Witness) - H",,,
e973ca96-8462-5c77-807e-05252bff2c09,note,Detail - Location for post to be scanned for rebar position. Contact Engineer if clashes,,,
ac913dfc-346c-5614-9b23-070539734bdd,note,Frequency - Each post,,,
ef40abd4-5ec4-5c61-8e1e-8eb626e433e2,note,"Inspection / Test Method submission, visual inspection, testing, measure, review - Measurement",,,
c9eeac05-f008-5431-83bb-bff9481dac33,note,Conformance Criteria - Absence of rebar at bar location,,,
80f0569d-1b23-56b3-b3db-c62817235c6b,note,"Records - Installation Checksheet, COR",,,
,signoff,AUTHORITY HOLDPOINT,,,
,checkpoint,3.4 - Chemset Anchors on bridge structures,,,
2c915bf0-b1ce-5001-b434-e11c392190af,note,"ACTION (Hold, Monitor, Witness) - W",,,
0a216f8f-bfd6-52fb-a83e-1bf2ed4bdf26,note,Detail - Treaded bar to be installed in accordance with the adhesives installation manual,,,
b463e41b-f0b3-5e20-8592-c8037853b727,note,Frequency - Each post,,,
97df6734-af92-52a0-b7c6-77df4853e3de,note,"Inspection / Test Method submission, visual inspection, testing, measure, review - Visual inspection, measurement",,,
c7cb8fe0-c0a8-5bba-b5d7-53731c55977c,note,Conformance Criteria - Comply with specification,,,
a43bf602-093d-5191-8781-e6480a72b809,note,Records - Installation Checksheet,,,
,checkpoint,3.5 - Concrete spall repairs,,,
afe3ba7a-6c72-5a4e-b51c-557daae16f52,note,"ACTION (Hold, Monitor, Witness) - H",,,
c677a8fb-2d1e-5055-8922-66f4efc0f9ac,note,Detail - Engineer to be given opportunity to inspect cleaned off spall repair areas,,,
548ac4f1-d890-5157-a883-90279b5a6dba,note,Frequency - Each repair,,,
abdf04a6-878e-5bdd-91e4-8454726204ec,note,"Inspection / Test Method submission, visual inspection, testing, measure, review - Visual inspection",,,
21d58964-ab1e-547b-afbe-53fd5a08465a,note,Conformance Criteria - Best practice,,,
a1dc6933-f6c6-51ca-8776-efe0a66fa90e,note,Records - COR / Signature,,,
,signoff,AUTHORITY HOLDPOINT,,,
,checkpoint,3.6 - Leading & Trailing End Terminal Installation,,,
8202cff3-9cbb-557d-a335-06f9f91dd547,note,"ACTION (Hold, Monitor, Witness) - W",,,
d3f99238-f9e2-516b-89b6-cc1a565b5536,note,Detail - Leading & Trailing End Terminal shall be installed at locations shown on Drawings to the specified Off-set and in accordance to Installation Manual and Specifications,,,
146c93cd-f02c-58c8-b0b9-72f45f246a1f,note,Frequency - During installation and on completion,,,
935fbe57-ba53-5f87-b366-c41d39a3c56a,note,"Inspection / Test Method submission, visual inspection, testing, measure, review - Visual inspection, measurement",,,
0f9407ab-fa3c-5e36-a75e-755c821857fa,note,Conformance Criteria - Each section inspected to comply with specifications and CSP Pacific barrier field manual V6: April 2010,,,
09c27fe4-bae4-5529-ad7f-ae6e20187177,note,Records - Installation Checklist,,,
,checkpoint,3.7 - Fit for purpose Inspection,,,
3a183654-3228-502f-b7a5-abb545b66468,note,"ACTION (Hold, Monitor, Witness) - H",,,
7453d163-b8a3-5d63-a567-ca1ed5c98532,note,Detail - Barrier to undergo fit for purpose inspection by competent person,,,
f385b3bc-3229-5051-9e0c-6d54fe151374,note,○ System checklists to be completed and co signed by contractor and CPS.,,,
1782b563-604c-579d-a991-9c45da732a2b,note,○ All faults to be rectified before acceptance into network maintenance and RAMM,,,
a9b9a4c8-01a6-5106-bcf6-99ef7c84a6d9,note,"Frequency - Prior to trafficking,",,,
4bb0e007-cd4d-5a3e-93f8-58362989f08d,note,"Inspection / Test Method submission, visual inspection, testing, measure, review - Visual inspection",,,
94b80745-a4d0-5cce-8e34-212a07d18333,note,Conformance Criteria - Pass inspection RSHDS 4,,,
33c2b9c0-9839-5afb-85d2-7b5a7a74ca60,note,Records - Confirmation from inspector,,,
,signoff,AUTHORITY HOLDPOINT,,,
,section,4 - Post-Construction Closeout,,,
,checkpoint,4.1 - Final Walkover (Snags),,,
2915ce6e-3620-5941-81b4-d9dda78282a4,note,"ACTION (Hold, Monitor, Witness) - H",,,
2e3819e9-7760-56f0-8e89-53fa99980add,note,Detail - The final walkover must be scheduled at least one week before the site's completion or demobilisation.,,,
ee2c17ec-0a80-5e9c-868a-954f7697e910,note,Frequency - At the completion of the Lot of work,,,
059f85c1-0143-56db-a590-caf369404ca2,note,"Inspection / Test Method submission, visual inspection, testing, measure, review - Walkover must be attended by Handover, Quality, CPS & Construction (other parties might be invited e.g. Resource consent close out)",,,
1b0c180b-c756-563d-97f9-4d63d384def3,note,Conformance Criteria - Completed report with Snag List,,,
2ef4f54f-37c9-5eb3-b583-db5648268347,note,Records - Snag List signed by attendees,,,
,signoff,AUTHORITY HOLDPOINT,,,
,checkpoint,4.2 - Survey As-builts,,,
69e4c338-3eff-5288-828b-d7111e7238eb,note,"ACTION (Hold, Monitor, Witness) - H",,,
4859764c-861d-5a8c-9c79-a4820173a1d4,note,Detail - Red pen mark-up drawings are to be included in the QA file.,,,
2d0582ff-6117-546c-8087-f42f08be2bbd,note,○ A survey as-built of completed work must be provided,,,
c0f02049-ada2-52a3-9975-822093921b02,note,Frequency - At the completion of the Lot of work,,,
faca1f02-81d3-56f1-a1b5-bea4e286821d,note,"Inspection / Test Method submission, visual inspection, testing, measure, review - Drawings, Survey as-built",,,
f304e857-f453-54e8-aaa8-584a2a23baa3,note,"Conformance Criteria - All RFI, NCRs and site changes must be recorded. Signed and dated.",,,
ae5467b2-5772-5b64-b64e-57e0e573480b,note,Records - As-built Drawings. Redline Markups,,,
,signoff,AUTHORITY HOLDPOINT,,,
,checkpoint,4.3 - Quality Assurance Deliverables,,,
ecfd483e-069c-5c1a-a47f-56a1afb86ebe,note,"ACTION (Hold, Monitor, Witness) - W",,,
8aafc7f2-182e-57b1-9530-5b6a44b294b0,note,Detail - Redline mark-up drawings are to be reviewed and accepted by CPS.,,,
c5683fbf-e556-5103-bcc0-f65b4873d8f3,note,○ All NCRs and RFIs are closed and included with the Handover QA file.,,,
04ae412f-5875-5cb0-b02c-c8260ebaf0d6,note,Frequency - At the completion of the Lot of work,,,
92221dc7-27d7-58ca-9482-f5a6c913e37c,note,"Inspection / Test Method submission, visual inspection, testing, measure, review - Document Review",,,
1e82b80c-d8da-5f73-85c5-cb7dcd4feaa0,note,Conformance Criteria - Ensure all QA is uploaded into ConQA / Procore,,,
439b3132-3e7a-5477-8885-7330384d117e,note,"Records - As-builts, NCR's and RFI's",,,
,checkpoint,4.4 - Final Approvals,,,
b1219d9f-13d5-5c23-9ae2-527155621b3b,note,"ACTION (Hold, Monitor, Witness) - H",,,
a8006a42-efa9-59fa-b250-3858f067811d,note,"Detail - Signoffs by Project Manager, Quality Manager, CPS Manager",,,
ab11b9d8-1b1e-5f1d-9861-c79914cdd9a3,note,Frequency - At the completion of the Lot of work,,,
2c565c0e-b3d8-50cf-a2ca-270de2d9a8f7,note,"Inspection / Test Method submission, visual inspection, testing, measure, review - Document Review",,,
e0712485-e2ee-5ce6-8fb3-5e5e506b244d,note,Conformance Criteria - Ensure all parties have signed and approved ITP,,,
34d395b7-c72d-5bc6-99da-12cbdb5c529c,note,Records - Signatures,,,
,signoff,AUTHORITY HOLDPOINT,,,
