"Warnings","Id","Type","Name","Values","Prompting Name","Usage Count","Resource Id"
"",,"checkpoint","Weight & ID written on each member",,,,
"",,"checkpoint","Items adequately supported",,,,
"",,"checkpoint","Dunnage and Lifting as shown on shop drawings",,,,
"",,"section","Items Released for Delivery",,,,
"",,"checkpoint","Concrete Transport Test Results Comply as specified- Concrete strength complies to minimum strength for lifting",,,,
"",,"checkpoint","Relevant NCR and repair action records closed",,,,
"",,"section","Final Documentation Review",,,,
"",,"checkpoint","Concrete Transport Test Results Comply as specified",,,,
"",,"checkpoint","All Manufacture and Delivery Dockets closed, signed and filed",,,,
"",,"checkpoint","As a representative of Alpha Precast Pty Ltd I certify that the precast panels manufactured under the scope of this ITP conform in all respects with the standards and the requirements specified in the contract documents, and All necessary documentation proving conformance of the units manufactured under the scope of this ITP are attached herewith.",,,,
"",,"signoff","Sign Off Required Alpha Precast Pty Ltd Representative & Client Representative",,,,

"",,"checklist","Precast Product Pre-Pour & Post-Pour Checklist","","Precast Product Pre-Pour & Post-Pour Checklist",1400,"603be573-1214-417f-b8ed-f3c7234996e5"
"",,"section","Pre-Pour",,,,
"",,"checkpoint","Current, approved & attached",,,,
"","ba0b964e-33b0-5f8c-8ddd-0f9d84c2acf9","textbox","Production Actual Date",,,,
"","10ada595-0d9d-5abd-8c54-d7cc291d4fab","textbox","Delivery Date",,,,
"",,"checkpoint","Forms clean & release agent/oil applied",,,,
"",,"checkpoint","Chamfers installed as per the drawings",,,,
"",,"checkpoint","Drawing Dimensions within Tolerances",,,,
"",,"checkpoint","Order Number recorded on manufacture drg.",,,,
"",,"checkpoint","Reo in accordance with drawings, within tolerance and marked on drawing",,,,
"",,"checkpoint","E.g. Block outs, Drains, Bolts, Ferrules, Debonding, couplers, etc. Correct type, correctly located, secure and marked on drawing.",,,,
"",,"signoff","Sign Off Required Alpha Precast Pty Ltd Representative & Client Representative",,,,
"",,"checkpoint","Correct rating, length, location",,,,
"",,"checkpoint","Void Formers, Location & correct installation",,,,
"",,"signoff","Sign Off Required Alpha Precast Pty Ltd Representative & Client Representative",,,,
"",,"checkpoint","Pour arrangements agreed & equipment adequate.",,,,
"",,"checkpoint","Concrete mix selected as per approved mix design",,,,
"",,"checkpoint","Unit ID has been placed on reo/lifter or embedded in concrete face/ edge.",,,,
"",,"checkpoint","All checks and hold points signed before concrete may be placed.",,,,
"",,"signoff","Sign Off Required Alpha Precast Pty Ltd Representative & Client Representative",,,,
"",,"section","Post Pour",,,,
"",,"checkpoint","Strength achieved - Lifting strength at least 15 Mpa",,,,
"",,"signoff","Sign Off Required Alpha Precast Pty Ltd Representative & Client Representative",,,,
"",,"checkpoint","Membrane curing - if required, coating as per specification CONCURE 99A REMOVAL BY OTHERS",,,,
"",,"checkpoint","Embedded items alignment and position correct and marked on drawing",,,,
"",,"checkpoint","NCR raised and closed as required. All repairs completed",,,,
"",,"checkpoint","Survey complete and dimensions marked up on shop drawing issued for construction.",,,,
"Not allowed as a child of checklist-sectioned.",,"folder-normal","NCR Forms",,,,

"",,"checklist-flat","Site QA","","Site QA",1524,"9288f485-0c82-41dd-877a-bf577d873be8"
"",,"checkpoint","Attach any relevant QA photos or documents",,,,

"",,"checklist-flat","Site Photos","","Site Photos",0,"da641016-6dff-450e-b4d3-ce573d42d5b2"
"",,"checkpoint","Please add site photos and attach relevant documents",,,,

"",,"checklist","Pre Start Talk Record","","Pre Start Talk Record",0,"eff4e6d5-5236-4860-b105-71bb1fcf51f7"
"",,"section","Pre Start Talk Record",,,,
"",,"checkpoint","Attach any relevant photos & documents",,,,
"","15c833ac-e17e-563d-9cd4-5d31be2eaf0c","textbox","Date",,,,
"","75f7885c-854e-557d-8785-ffd92395436b","textbox","Time",,,,
"","3342e62b-d4d2-548a-8082-75f39ff2f826","textbox","Changes in daily tasks",,,,
"","ed7b5d24-f319-5231-9d42-fdc6efb05286","note","Meeting Held at Chullora Plant",,,,
"","e51b565a-dd88-5357-ab46-af33a228c814","note","Daily Task : Manufacture Precast Panels",,,,
"",,"section","Safety Requirements",,,,
"",,"checkpoint","PPE Must be mandatory worn",,,,
"","9a2514e0-7f3c-5591-9d13-bb50000bf7e4","note","Clothing - HI VIS",,,,
"","ac95dbcd-3f72-52f6-87a9-b0f232451f27","note","Shoes – Steel cap boots",,,,
"","2250bae7-3d42-518d-b414-bea12e1a73cb","note","Safety glasses",,,,
"","25075412-be72-5af2-9de2-acca6a11a858","note","Gloves",,,,
"",,"checkpoint","PPE as required",,,,
"","37a42427-f20a-5204-99e3-12b9ff32e632","note","Ear plugs",,,,
"","dfa619bf-799d-5f30-a2dc-b97752fbe3b8","note","Barrier cream",,,,
"","645f7366-7bbb-57a3-a5bc-11654e13308e","note","Double face shield when using Grinders",,,,
"",,"section","Safety Checks",,,,
"",,"checkpoint","Leads and electrical equipment to be check and tagged to be adhered to",,,,
"",,"checkpoint","All exclusions zone are marked when working around crane.",,,,
"",,"checkpoint","Keep work area clean at all the times",,,,
"",,"checkpoint","Environment",,,,
"","6d1daa90-80bc-5417-89f2-056765dc9cb1","note","Rubbish to be placed in rubbish bins",,,,
"","ce1ddbb6-9c25-5d17-b1e7-cf42dcd5d800","note","Metal waste to be place in recycling bin",,,,
"","88cf0d40-8db8-5c64-a7f3-476c3e43e75f","note","Concrete waste to be placed in concrete recycling bin",,,,
"","e4512547-9892-5257-a1ce-d60741ac8283","note","Keep work area clean around you, prior to making out next task",,,,
"",,"checkpoint","If you see someone is at risk of an unsafe area advise them and help them make it more safe",,,,
"",,"checkpoint","Crane operation by suitable qualified person",,,,
"",,"checkpoint","Forklift operation by suitable qualified person",,,,
"",,"checkpoint","Hot works, welding operation by suitable qualified person.",,,,
"",,"section","Issues to be covered",,,,
"",,"checkpoint","Attach any relevant photos & documents",,,,
"","e7791899-9060-53ec-8dc6-615966cb584c","textbox","Issues to be covered",,,,
"",,"section","Other issues addressed",,,,
"",,"checkpoint","Attach any relevant photos & documents",,,,
"","010c3000-c433-50de-a056-feb4b3af4703","textbox","Other issues addressed",,,,
"",,"section","Issues to be followed up",,,,
"",,"checkpoint","Attach any relevant photos & documents",,,,
"","6f08afa7-eea2-5293-9d6e-5906b0d93d5a","textbox","Issues to be followed up",,,,
"",,"section","Sign Off",,,,
"",,"checkpoint","Please sign off and add name",,,,

"",,"checklist","NCR Form","","NCR Form",0,"ffecacd1-5073-4706-a137-930ddd2aae44"
"",,"section","Description of Non-conformance",,,,
"",,"checkpoint","Attach any relevant photos & documents",,,,
"","c57683de-c105-5410-b032-3f40254764e8","textbox","Description of Non-conformance",,,,
"","d8db6b1a-de82-5d3f-a378-5173d03a210b","note","Raised due to : (delete not applicable) Internal Audit / Customer Complaint / Normal Working",,,,
"",,"section","Remedial Action",,,,
"",,"checkpoint","Attach any relevant photos & documents",,,,
"","8a1bd088-ae3b-518b-ace2-1dadfa8aa644","textbox","Remedial Action",,,,
"","32a3830c-47ae-5834-8d56-9bc0ba6af725","textbox","Action by",,,,
"","930303c8-bd83-5eb4-bd60-b3981ae3bac6","textbox","To be completed by",,,,
"","849151d9-b26c-57fc-8ef8-3e865c12841d","textbox","Date",,,,
"",,"section","Action to Prevent Recurrence",,,,
"",,"checkpoint","Attach any relevant photos & documents",,,,
"","4c8dbe7c-0be8-53e3-964c-4553c327b6b1","textbox","Action to Prevent Recurrence",,,,
"","f94818de-b7da-5acd-bf8f-34088fbaa7da","textbox","Action by",,,,
"","84d96aa9-82d5-5e82-b9bc-4d32bb5c6d87","textbox","To be completed by",,,,
"","b1addb14-c773-5fc3-9ece-88f5e363af22","textbox","Date",,,,
"",,"section","Corrective Action Completed",,,,
"",,"checkpoint","Attach any relevant photos & documents",,,,
"","3f13b844-4461-5b18-80ca-c551a9b06ca4","textbox","Corrective Action Completed",,,,
"","a6848ffb-84b3-59d8-b49e-04c707cffb73","textbox","Actioned by",,,,
"",,"signoff","Sign Off Required Alpha Precast Quality Manager",,,,

