Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,,
,,Level 1,,level 1,west elevation,building B05 - on site qa,Façade,B05
,Columns,,,,,,,
,,Approval from Ryman foreman to begin bricking,,approval from ryman foreman to begin bricking,,,,
,,Set up accurate stringline for entire face,,set up accurate stringline for entire face,,,,
,,Check bricks and any broken ones discarded,,check bricks and any broken ones discarded,,,,
,,Mortar mixed correctly & colour consistent,,mortar mixed correctly & colour consistent,,,,
,,Mortar joints are in alignment,,mortar joints are in alignment,,,,
,,Cavity width correct - as specified on drawing,,cavity width correct - as specified on drawing,,,,
,,"Brick ties used are as per the specifications, correct length & installed correctly - 5 degree fall",,"brick ties used are as per the specifications, correct length & installed correctly - 5 degree fall",,,,
,,Cavity and brick ties free of mortar and debris,,cavity and brick ties free of mortar and debris,,,,
,,Weep-holes checked and accurate (required every 3 bricks at base & sills),,weep-holes checked and accurate (required every 3 bricks at base & sills),,,,
,,Brick sill installed and checked - 15 degree consistent fall,,brick sill installed and checked - 15 degree consistent fall,,,,
,,Brick installation completed to specified standard & finish,,brick installation completed to specified standard & finish,,,,
,,,,,,,,
Overall Progress (B05/Stage 5 - Townhouses),,,,,,,,
,Scope,,,,,,,
,Rows,,,,,,,
,,B05 - North Elevation,dynamic,North Elevation,Façade,B05,,
,,B05 - South Elevation,dynamic,South Elevation,Façade,B05,,
,,B05 - West Elevation,dynamic,West Elevation,Façade,B05,,
,,B05 - East Elevation,dynamic,East Elevation,Façade,B05,,
,,Stage 5 - Townhouses - B06,dynamic,Façade,B06,Stage 5 - Townhouses,,
,,Stage 5 - Townhouses - B07,dynamic,Façade,B07,Stage 5 - Townhouses,,
,,Stage 5 - Townhouses - B08,dynamic,Façade,B08,Stage 5 - Townhouses,,
,,Stage 5 - Townhouses - B09,dynamic,Façade,B09,Stage 5 - Townhouses,,
,,Stage 5 - Townhouses - B10,dynamic,Façade,B10,Stage 5 - Townhouses,,
,,Stage 5 - Townhouses - B11,dynamic,Façade,B11,Stage 5 - Townhouses,,
,,Stage 5 - Townhouses - B12,dynamic,Façade,B12,Stage 5 - Townhouses,,
,Columns,,,,,,,
,,"Area accessible, substrate acceptable",,"Area accessible, substrate acceptable & approval to start works - Consider services, cavity & waterproofing requirements prior to install",,,,
,,Ground clearance correct to specs.,,Ground clearance correct to specification,,,,
,,Grids/Wall marked for reference,,"Grids/Wall marked for reference. RL reference/TOW confirmed. Base/Concrete/footing clean, tidy and level ready for first coarse.",,,,
,,Base of wall starting correct location,,Base of wall starting correct location - Brick base overhang within tolerances (no more than 20mm),,,,
,,Control joints installed correctly,,Control joints installed correctly,,,,
,,Weep holes installed correctly,,Weep holes installed correctly - Consider setout & size,,,,
,,Mortar Joints installed,,Mortar Joints installed within tolerances (7-13mm),,,,
,,Wall ties installed,,"Wall ties installed and aligning with specification (spacing, spans, length etc)",,,,
,,Horizontal shelf angles & lintel bars,,Horizontal shelf angles & lintel bars installed and correctly fixed where required - Consider horizontal and vertical alignment,,,,
,,Relevant flashings & waterproofing/taping,,All relevant flashings and waterproofing/taping completed as required - If Applicable,,,,
,,Caulking completed,,Caulking completed (correct colour) and satisfactory finish achieved,,,,
,,Brick cavity is correctly formed,,Brick cavity is correctly formed and free of obstructions,,,,
,,Brickwork completed to required spec.,,"Brickwork completed to required specification. All brickwork washed/clean & area left clean & tidy - Wall built within tolerance - straight, level and to the correct height and colour",,,,
,,Inspections completed,,Inspections completed and issued to Foreman,,,,
