type,name,values,prefix,postfix,usage count,user addable,template name,,,,
section,Cage Dimensions,,,,,,,,,,
checkpoint,Attach any relevant photos / documents,,,,,,,,,,
text,Guide Wall Level RL,,,,,,,,,,
text,Design Panel Depth m,,,,,,,,,,
text,Actual Panel Depth m,,,,,,,,,,
text,Cut Off Level RL,,,,,,,,,,
text,Top of Cage RL,,,,,,,,,,
text,Toe of Cage RL,,,,,,,,,,
text,Cage Length m,,,,,,,,,,
text,Cage Width m,,,,,,,,,,
text,Cage Depth m,,,,,,,,,,
text,Cage Weight T,,,,,,,,,,
section,Hanging/Church Bars / Trapping Points,,,,,,,,,,
checkpoint,Position meets Design,,,,,,,,,,
text,Measured Level from Top of Cage m,,,,,,,,,,
checkpoint,Church Bars Level to +/-10mm,,,,,,,,,,
checkpoint,Church Bar Weld meets Design,,,,,,,,,,
checkpoint,Cage Weld Pattern meets Design,,,,,,,,,,
section,Cage Inclusions,,,,,,,,,,
checkpoint,Tremie Zone Clear,,,,,,,,,,
checkpoint,Tremie Aligns Between Cages,,,,,,,,,,
section,Final Checks,,,,,m,,,,,
checkpoint,Cage ID Tagged & Orientation Marked,,,,,,,,,,
checkpoint,Lift Points as Design & Marked on Cage,,,,,,,,,,
checkpoint,Cage Inspected and free of Loose Bars,,,,,,,,,,
checkpoint,Cage Clean and free of Foreign Material,,,,,,,,,,
checkpoint,Base of suitably clean and no deterioration,,,,,,,,,,
section,Longitudinal Reinforcement,,,,,,,,,,
checkpoint,Diameter & No. of Main Bars meets Design,,,,,,,,,,
text,Interal (Front),,,,,,,,,,
text,Excavation,,,,,,,,,,
checkpoint,Length of Main Bars & Distance from TOC,,,,,,,,,,
text,Interal (Front),,,,,,,,,,
text,Excavation,,,,,,,,,,
checkpoint,Projection Lengths from TOC,,,,,,,,,,
text,Interal (Front),,,,,,,,,,
text,Excavation,,,,,,,,,,
checkpoint,Diameter & No. of Secondary Bars meets Design,,,,,,,,,,
text,Interal (Front),,,,,,,,,,
text,Excavation,,,,,,,,,,
checkpoint,Length of Secondary Bars & Distance from TOC,,,,,,,,,,
text,Interal (Front),,,,,,,,,,
text,Excavation,,,,,,,,,,
checkpoint,Spacing meets Design,,,,,,,,,,
text,Interal (Front),,,,,,,,,,
text,Excavation,,,,,,,,,,
checkpoint,Additional Shear Reinforcement,,,,,,,,,,
text,Interal (Front),,,,,,,,,,
text,Excavation,,,,,,,,,,
checkpoint,Additional Bracing Reinforcement,,,,,,,,,,
text,Interal (Front),,,,,,,,,,
text,Excavation,,,,,,,,,,
section,Ligature Reinforcement,,,,,,,,,,
checkpoint,Diameter of Bars meets Design,,,,,,,,,,
text,Internal,,,,,,,,,,
text,External,,,,,,,,,,
checkpoint,Spacing and Sets meet Design,,,,,,,,,,
text,Internal,,,,,,,,,,
text,External,,,,,,,,,,
checkpoint,Diameter of Walers meets Design,,,,,,,,,,
text,Internal,,,,,,,,,,
text,External,,,,,,,,,,
checkpoint,Spacing and Sets meets Design,,,,,,,,,,
text,Internal,,,,,,,,,,
text,External,,,,,,,,,,
section,Anchor Sleeves,,,,,,,,,,
checkpoint,Top of first anchor sleeve,,,,,,,,,,
text,Design m,,,,,,,,,,
text,Actual m,,,,,,,,,,
checkpoint,Top of second anchor sleeve,,,,,,,,,,
text,Design m,,,,,,,,,,
text,Actual m,,,,,,,,,,
checkpoint,Top of third anchor sleeve,,,,,,,,,,
text,Design m,,,,,,,,,,
text,Actual m,,,,,,,,,,
checkpoint,Top of fourth anchor sleeve,,,,,,,,,,
text,Design m,,,,,,,,,,
text,Actual m,,,,,,,,,,
checkpoint,Top of fifth anchor sleeve,,,,,,,,,,
text,Design m,,,,,,,,,,
text,Actual m,,,,,,,,,,
checkpoint,Top of sixth anchor sleeve,,,,,,,,,,
text,Design m,,,,,,,,,,
text,Actual m,,,,,,,,,,
checkpoint,Top of seventh anchor sleeve,,,,,,,,,,
text,Design m,,,,,,,,,,
text,Actual m,,,,,,,,,,
checkpoint,Top of eighth anchor sleeve,,,,,,,,,,
text,Design m,,,,,,,,,,
text,Actual m,,,,,,,,,,
checkpoint,Top of ninth anchor sleeve,,,,,,,,,,
text,Design m,,,,,,,,,,
text,Actual m,,,,,,,,,,
signoff,Completed by Keller & Mirvac,,,,,,,,,,
,,,,,,,,,,,
checklist,KA0597-FRM-223 - Polymer Slurry Test Record,,,,,,,,,,
section,Pre-Excavation (in storage),,,,,,,,,,
checkpoint,Density,,,,,,,,,,
label,Units g/ml,,,,,,,,,,
label,Allowable Limits 1.01 - 1.04,,,,,,,,,,
text,Actual Results,,,,,,,,,,
checkpoint,Marsh Viscosity,,,,,,,,,,
label,Seconds,,,,,,,,,,
label,Allowable Limits 65 - 125,,,,,,,,,,
text,Actual Results,,,,,,,,,,
checkpoint,pH,,,,,,,,,,
label,Allowable Limits 7 - 12,,,,,,,,,,
text,Actual Results,,,,,,,,,,
section,Pre-Excavation (in excavation),,,,,,,,,,
checkpoint,Estimated Volume of Fluid Loss:,,,,,,,,,,
text,m3,,,,,,,,,,
checkpoint,Density,,,,,,,,,,
label,Units g/cm3,,,,,,,,,,
label,Allowable Limits < 1.04,,,,,,,,,,
text,Actual Results Top,,,,,,,,,,
text,Actual Results Bottom,,,,,,,,,,
checkpoint,Marsh Viscosity,,,,,,,,,,
label,Units seconds,,,,,,,,,,
label,Allowable Limits > 50,,,,,,,,,,
text,Actual Results Top,,,,,,,,,,
text,Actual Results Bottom,,,,,,,,,,
checkpoint,pH,,,,,,,,,,
label,Allowable Limits 7 - 12,,,,,,,,,,
text,Actual Results Top,,,,,,,,,,
text,Actual Results Bottom,,,,,,,,,,
checkpoint,Sand Content,,,,,,,,,,
text,%,,,,,,,,,,
label,Allowable Limits < 2,,,,,,,,,,
text,Actual Results Top,,,,,,,,,,
text,Actual Results Bottom,,,,,,,,,,
checkpoint,Tested & Recorded by Keller,,,,,,,,,,
signoff,Checked & Approved by Keller,,,,,,,,,,
,,,,,,,,,,,
checklist-flat,5.2 - KA-REG-013 - Lifting Gear Register,,,,,,,,,,
checkpoint,Attach any relevant photos / documents,,,,,,,,,,
text,Description,,,,,,,,,,
text,Plant No.,,,,,,,,,,
text,Date of Last Inspection,,,,,,,,,,
checkpoint,Condition,,,,,,,,,,
text,Inspected By,,,,,,,,,,
text,Date for Next Inspection,,,,,,,,,,
checkpoint,Register Completed,,,,,,,,,,
signoff,Checked & Approved by Keller,,,,,,,,,,
,,,,,,,,,,,
checklist-flat,5.3 - KA-REG-018 - Emergency Equipment Register,,,,,,,,,,
checkpoint,Attach any relevant photos / documents,,,,,,,,,,
text,Item,,,,,,,,,,
text,Type,,,,,,,,,,
text,Location,,,,,,,,,,
text,Inspection Date,,,,,,,,,,
text,Next Inspection Due,,,,,,,,,,
checkpoint,Register Completed,,,,,,,,,,
signoff,Checked & Approved by Keller,,,,,,,,,,
,,,,,,,,,,,
checklist-flat,5.4 - KA-REG-005 - Chemicals and Hazardous Substances Register and Risk Assessment,,,,,,,,,,
checkpoint,Attach any relevant photos / documents,,,,,,,,,,
label,The following chemicals & hazardous substances are utilised by Keller for onsite piling operations.,,,,,,,,,,
label,A complete MSDS hard copy file is maintained onsite by each Keller piling team leader,,,,,,,,,,
text,Product Name,,,,,,,,,,
text,Application,,,,,,,,,,
text,DG Class,,,,,,,,,,
text,UN No.,,,,,,,,,,
select,Product Labelled Yes/No,"Yes, No",,,,,,,,,
select,MSDS Yes/No (<5 years),"Yes, No",,,,,,,,,
select,Haz Class 1,"Yes,No",,,,,,,,,
text,MSDS issue date,,,,,,,,,,
select,Risk Assessment,"L,M,H",,,,,,,,,
text,Storage Location & Max Quantity 2,,,,,,,,,,
text,"Control/s based on the risk class (eg. mask, ventilation required)",,,,,,,,,,
checkpoint,Register Completed,,,,,,,,,,
signoff,Checked & Approved by Keller,,,,,,,,,,
,,,,,,,,,,,
checklist-flat,5.5 - KA-REG-014 - Electrical Equipment Register,,,,,,,,,,
checkpoint,Attach any relevant photos / documents,,,,,,,,,,
text,Equipment Description,,,,,,,,,,
text,Manufacturer,,,,,,,,,,
text,Serial No.,,,,,,,,,,
text,Date for next Inspection & Test,,,,,,,,,,
text,Certificate No.,,,,,,,,,,
checkpoint,Register Completed,,,,,,,,,,
signoff,Checked & Approved by Keller,,,,,,,,,,
,,,,,,,,,,,
checklist,KA-FRM-035 - Daily Site Pre-Start,,,,,,,,,,
section,Details of Persons conducting this Pre-Star,,,,,,,,,,
checkpoint,Attach any relevant photos / documents,,,,,,,,,,
text,Location,,,,,,,,,,
text,Date,,,,,,,,,,
text,Time am / pm,,,,,,,,,,
text,Pre Start by,,,,,,,,,,
text,Position,,,,,,,,,,
checkpoint,Completed By,,,,,,,,,,
signoff,Attach Signature,,,,,,,,,,
section,Tasks,,,,,,,,,,
checkpoint,Attach any relevant photos / documents,,,,,,,,,,
text,Tasks Today,,,,,,,,,,
text,Responsible Person,,,,,,,,,,
text,Tasks Today,,,,,,,,,,
text,Responsible Person,,,,,,,,,,
text,Tasks Today,,,,,,,,,,
text,Responsible Person,,,,,,,,,,
text,Tasks Today,,,,,,,,,,
text,Responsible Person,,,,,,,,,,
section,Hazards - Controls,,,,,,,,,,
checkpoint,Manual handling - Team or mechanical lifts,,,,,,,,,,
checkpoint,Plant interaction - Positive comms / traffic mgr / exclusion zone,,,,,,,,,,
checkpoint,Working at Heights - Fall Protection / 3 Points of Contact,,,,,,,,,,
checkpoint,"Stored energy - Isolate Unit, battery / hydraulics",,,,,,,,,,
checkpoint,Welding arcs / grinding sparks - Screens and guards to be used,,,,,,,,,,
checkpoint,Under the influence of drugs / alcohol - Random Screening,,,,,,,,,,
checkpoint,Platform inspection carried out - Platform in good condition / Cert in place,,,,,,,,,,
checkpoint,"Above / Underground Services Certs - Services Certificate on place, drawings or spotters",,,,,,,,,,
checkpoint,Blocked walkways - Keep plant and storage free from paths,,,,,,,,,,
checkpoint,Overhead / suspended load - Tagline / exclusion zones / positive comms / etc,,,,,,,,,,
checkpoint,Sharp corners - Keep walk & work area clear & clean,,,,,,,,,,
checkpoint,Working alone - work area clear & clean,,,,,,,,,,
checkpoint,Fatigue - Good night's sleep,,,,,,,,,,
checkpoint,Temp / humidity extremes - Keep fluids up / take more breaks,,,,,,,,,,
checkpoint,Hazardous chemicals - Consult SDS before user / PPE,,,,,,,,,,
checkpoint,Other,,,,,,,,,,
section,Concerns Raised from Existing or Upcoming Works or Task,,,,,,,,,,
checkpoint,Attach any relevant photos / documents,,,,,,,,,,
text,Concerns,,,,,,,,,,
select,Environmental Concerns,"Yes,No",,,,,,,,,
section,List Environmental and Quality Concerns,,,,,,,,,,
checkpoint,Attach any relevant photos / documents,,,,,,,,,,
text,Concerns,,,,,,,,,,
section,Interaction with other Stakeholders,,,,,,,,,,
checkpoint,Attach any relevant photos / documents,,,,,,,,,,
text,Interaction,,,,,,,,,,
section,Staff Feedback,,,,,,,,,,
checkpoint,Attach any relevant photos / documents,,,,,,,,,,
text,Feedback,,,,,,,,,,
section,Attendees,,,,,,,,,,
checkpoint,Signed by Attendees,,,,,,,,,,
signoff,Signed by Supervisor,,,,,,,,,,
text,Concerns,,,,,,,,,,
select,Environmental Concerns,"Yes,No",,,,,,,,,
section,List Environmental and Quality Concerns,,,,,,,,,,
checkpoint,Attach any relevant photos / documents,,,,,,,,,,
text,Concerns,,,,,,,,,,
section,Interaction with other Stakeholders,,,,,,,,,,
checkpoint,Attach any relevant photos / documents,,,,,,,,,,
text,Interaction,,,,,,,,,,
section,Staff Feedback,,,,,,,,,,
checkpoint,Attach any relevant photos / documents,,,,,,,,,,
text,Feedback,,,,,,,,,,
section,Attendees,,,,,,,,,,
checkpoint,Signed by Attendees,,,,,,,,,,
signoff,Signed by Supervisor,,,,,,,,,,
