resource,resource,resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,,,step,,,,,Apartment Wall Closure,,,,,,
Wall Closure Checklist 2 Rough In [P],Sign Off,,folder-with-checklists,,,,,,B201,,,,,
Wall Closure Checklist 2 Rough In [P],Sign Off,,folder-with-checklists,,,,,,B202,,,,,
Wall Closure Checklist 2 Rough In [P],Sign Off,,folder-with-checklists,,,,,,B203,,,,,
Wall Closure Checklist 2 Rough In [P],Sign Off,,folder-with-checklists,,,,,,B204,,,,,
Wall Closure Checklist 2 Rough In [P],Sign Off,,folder-with-checklists,,,,,,B205,,,,,
Wall Closure Checklist 2 Rough In [P],Sign Off,,folder-with-checklists,,,,,,B206,,,,,
Wall Closure Checklist 2 Rough In [P],Sign Off,,folder-with-checklists,,,,,,B207,,,,,
Wall Closure Checklist 2 Rough In [P],Sign Off,,folder-with-checklists,,,,,,B208,,,,,
,,,step,,,,,Apartment Ceiling Closure,,,,,,
Ceiling Closure Checklist 2 Rough In [Q],Sign Off,,folder-with-checklists,,,,,,B201,,,,,
Ceiling Closure Checklist 2 Rough In [Q],Sign Off,,folder-with-checklists,,,,,,B202,,,,,
Ceiling Closure Checklist 2 Rough In [Q],Sign Off,,folder-with-checklists,,,,,,B203,,,,,
Ceiling Closure Checklist 2 Rough In [Q],Sign Off,,folder-with-checklists,,,,,,B204,,,,,
Ceiling Closure Checklist 2 Rough In [Q],Sign Off,,folder-with-checklists,,,,,,B205,,,,,
Ceiling Closure Checklist 2 Rough In [Q],Sign Off,,folder-with-checklists,,,,,,B206,,,,,
Ceiling Closure Checklist 2 Rough In [Q],Sign Off,,folder-with-checklists,,,,,,B207,,,,,
Ceiling Closure Checklist 2 Rough In [Q],Sign Off,,folder-with-checklists,,,,,,B208,,,,,
,,,step,,,,,Common Area,,,,,,
Duct Installation Checklist [C],,,checklist,,,,,,Duct Installation Checklist [C],,,,,
Lobby Area [J],,,checklist,,,,,,Lobby Area [J],,,,,
Ducting-Common Area [K],,,checklist,,,,,,Ducting-Common Area [K],,,,,
Sign Off,,,checklist,,,,,,Sign Off,,,,,
,,,step,,,,Level-3,,,,,,,
,,,step,,,,,Apartment Wall Closure,,,,,,
Wall Closure Checklist 2 Rough In [P],Sign Off,,folder-with-checklists,,,,,,B301,,,,,
Wall Closure Checklist 2 Rough In [P],Sign Off,,folder-with-checklists,,,,,,B302,,,,,
Wall Closure Checklist 2 Rough In [P],Sign Off,,folder-with-checklists,,,,,,B303,,,,,
Wall Closure Checklist 2 Rough In [P],Sign Off,,folder-with-checklists,,,,,,B304,,,,,
,,,step,,,,,,B305,,,,,
Wall Closure Checklist 2 Rough In [P],Wall Closure Checklist 1 Rough In [A],Sign Off,folder-with-checklists,,,,,,,Living,,,,
Wall Closure Checklist 2 Rough In [P],Wall Closure Checklist 1 Rough In [A],Sign Off,folder-with-checklists,,,,,,,Bedrooms,,,,
,,,step,,,,,Apartment Ceiling Closure,,,,,,
Ceiling Closure Checklist 2 Rough In [Q],Sign Off,,folder-with-checklists,,,,,,B301,,,,,
Ceiling Closure Checklist 2 Rough In [Q],Sign Off,,folder-with-checklists,,,,,,B302,,,,,
Ceiling Closure Checklist 2 Rough In [Q],Sign Off,,folder-with-checklists,,,,,,B303,,,,,
Ceiling Closure Checklist 2 Rough In [Q],Sign Off,,folder-with-checklists,,,,,,B304,,,,,
,,,step,,,,,,B305,,,,,
Ceiling Closure Checklist 2 Rough In [Q],Ceiling Closure Checklist 1 Rough In [B],Sign Off,folder-with-checklists,,,,,,,Living,,,,
Ceiling Closure Checklist 2 Rough In [Q],Ceiling Closure Checklist 1 Rough In [B],Sign Off,folder-with-checklists,,,,,,,Bedrooms,,,,
,,,step,,,,,Common Area,,,,,,
Duct Installation Checklist [C],,,checklist,,,,,,Duct Installation Checklist [C],,,,,
Lobby Area [J],,,checklist,,,,,,Lobby Area [J],,,,,
Ducting-Common Area [K],,,checklist,,,,,,Ducting-Common Area [K],,,,,
Sign Off,,,checklist,,,,,,Sign Off,,,,,
,,,step,,,,Level-4,,,,,,,
,,,step,,,,,Apartment Wall Closure,,,,,,
,,,step,,,,,,B401,,,,,
Wall Closure Checklist 2 Rough In [P],Wall Closure Checklist 1 Rough In [A],Sign Off,folder-with-checklists,,,,,,,Living,,,,
Wall Closure Checklist 2 Rough In [P],Wall Closure Checklist 1 Rough In [A],Sign Off,folder-with-checklists,,,,,,,Bedroom,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,folder-with-checklists,,,,,,B402,,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,folder-with-checklists,,,,,,B403,,,,,
,,,step,,,,,Apartment Ceiling Closure,,,,,,
,,,step,,,,,,B401,,,,,
Ceiling Closure Checklist 2 Rough In [Q],Ceiling Closure Checklist 1 Rough In [B],Sign Off,folder-with-checklists,,,,,,,Living,,,,
Ceiling Closure Checklist 2 Rough In [Q],Ceiling Closure Checklist 1 Rough In [B],Sign Off,folder-with-checklists,,,,,,,Bedroom,,,,
Ceiling Closure Checklist 2 Rough In [Q],Sign Off,,folder-with-checklists,,,,,,B402,,,,,
Ceiling Closure Checklist 2 Rough In [Q],Sign Off,,folder-with-checklists,,,,,,B403,,,,,
,,,step,,,,,Common Area,,,,,,
Duct Installation Checklist [C],,,checklist,,,,,,Duct Installation Checklist [C],,,,,
Lobby Area [J],,,checklist,,,,,,Lobby Area [J],,,,,
Ducting-Common Area [K],,,checklist,,,,,,Ducting-Common Area [K],,,,,
Sign Off,,,checklist,,,,,,Sign Off,,,,,
