"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"cfcb55f4-f2dc-4c08-abcb-092cc6d786a3","","folder-normal","fail","","step","TRUE","FALSE","Concrete"
"5d819535-46a6-4a0b-bf52-35f98991a764","","folder-normal","work-in-progress","","step","TRUE","FALSE","Concrete","East"
"414eef07-ae58-4370-87a1-aa0aa0e5eb27","","checklist-flat","pass","QA - Site Concrete Checklist (V2)","checklist-flat","FALSE","FALSE","Concrete","East","1. Site Concrete area: 05.05.2023"
"48bcfedf-6104-542b-aa20-1d1df6b8a800","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","East","1. Site Concrete area: 05.05.2023","Green Star details entered"
"af64391f-32e1-56be-a746-927999766222","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","East","1. Site Concrete area: 05.05.2023","Excavation depth and location checked and correct"
"1c35eb53-bd30-5d5c-8929-15f80e38915e","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","East","1. Site Concrete area: 05.05.2023","Ground conditions acceptable"
"db50aaf0-be08-5647-8efe-aa9db9341bf1","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","East","1. Site Concrete area: 05.05.2023","Concrete specifications checked, correct and delivery docket photographed"
"7e852470-4b9d-58b1-aa95-0de81b44daa7","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","East","1. Site Concrete area: 05.05.2023","Concrete placed to the correct height"
"f83327ae-eb6b-5813-a585-7aaa39ef12ee","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","East","1. Site Concrete area: 05.05.2023","Site concrete pour completed and finish acceptable"
"a54436c6-5bee-5a9c-a8bb-2e9593d10bed","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","East","1. Site Concrete area: 05.05.2023","Report sent through to client"
"b7d83f1f-eb4e-4e2f-bcc2-86f20ed9fe1c","","checklist-flat","pass","QA - Site Concrete Checklist (V2)","checklist-flat","FALSE","FALSE","Concrete","East","2. Site Concrete area: 12.05.2023"
"b49b4393-92a3-5b4b-87ef-177e345ea1f4","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","East","2. Site Concrete area: 12.05.2023","Green Star details entered"
"f55139b6-b39b-587b-aef8-b3ccdb262db0","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","East","2. Site Concrete area: 12.05.2023","Excavation depth and location checked and correct"
"6d237ee2-504a-5f16-baa4-e1c51bfaf57b","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","East","2. Site Concrete area: 12.05.2023","Ground conditions acceptable"
"1e8e52ba-a9d8-5fa2-8236-43132430a1a4","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","East","2. Site Concrete area: 12.05.2023","Concrete specifications checked, correct and delivery docket photographed"
"828bf0dc-b933-5f75-a5ae-2b288dd426e8","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","East","2. Site Concrete area: 12.05.2023","Concrete placed to the correct height"
"886a119c-8d61-5bff-86b5-6e39ee137a48","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","East","2. Site Concrete area: 12.05.2023","Site concrete pour completed and finish acceptable"
"8874317f-83f8-53fa-a56f-52094dd00bcd","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","East","2. Site Concrete area: 12.05.2023","Report sent through to client"
"7b871ea5-a260-4aad-86f6-ab5dc2468d78","","checklist-flat","pass","QA - Site Concrete Checklist (V2)","checklist-flat","FALSE","FALSE","Concrete","East","3. Site Concrete area: 18.05.2023"
"db6bd3f8-a2ad-570d-a881-2c34b197f70f","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","East","3. Site Concrete area: 18.05.2023","Green Star details entered"
"d6abbf63-9c54-5b8f-b61a-6d1f106ed1a7","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","East","3. Site Concrete area: 18.05.2023","Excavation depth and location checked and correct"
"573e8efd-a975-56bf-85bd-82b399642eee","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","East","3. Site Concrete area: 18.05.2023","Ground conditions acceptable"
"4219ed4f-5c5c-5307-b789-42a29012a817","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","East","3. Site Concrete area: 18.05.2023","Concrete specifications checked, correct and delivery docket photographed"
"8d5a79e0-fadc-5ecc-b381-279ec7122937","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","East","3. Site Concrete area: 18.05.2023","Concrete placed to the correct height"
"fdb66c55-763d-5b5a-96ea-bf8d2ad27dfa","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","East","3. Site Concrete area: 18.05.2023","Site concrete pour completed and finish acceptable"
"918229f1-fe79-5d14-bdef-2896955cf749","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","East","3. Site Concrete area: 18.05.2023","Report sent through to client"
"8f0d1fd7-9df5-4c2a-809b-81e8e981286c","","checklist-sectioned","work-in-progress","76d7aa49d998ae8340bfa32976ee5b1c821094bc4f912cdbd1a8868b86c96d55","checklist","FALSE","FALSE","Concrete","East","1. Concrete Pour for Area:14.06.2023 - East Foundation (D3, D5, D7, D28)"
"7bfba8db-195a-535d-a4d9-c4de247d60ff","","checkpoint-group","pass","","","FALSE","FALSE","Concrete","East","1. Concrete Pour for Area:14.06.2023 - East Foundation (D3, D5, D7, D28)","Pour Details"
"2cb2bc5a-129d-561f-8713-b4452bcc770a","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","East","1. Concrete Pour for Area:14.06.2023 - East Foundation (D3, D5, D7, D28)","Placement Method","Heights and falls checked / confirmed after placement"
"11c956e4-1f29-5d77-8814-e9eb3e927dfd","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","East","1. Concrete Pour for Area:14.06.2023 - East Foundation (D3, D5, D7, D28)","Placement Method","Any curing compound applied correctly"
"de044697-9e52-56b7-be93-5bad05cf2150","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","East","1. Concrete Pour for Area:14.06.2023 - East Foundation (D3, D5, D7, D28)","Placement Method","Concrete placement completed - specified level of finish achieved"
"a7378cf4-12f8-5e42-a622-ca5eca3ec684","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","East","1. Concrete Pour for Area:14.06.2023 - East Foundation (D3, D5, D7, D28)","Placement Method","Area left clean and tidy"
"8af18d81-504e-5107-8469-3c6d4d6fe32d","","checkpoint-group","pass","","","FALSE","FALSE","Concrete","East","1. Concrete Pour for Area:14.06.2023 - East Foundation (D3, D5, D7, D28)","Post Pour Checks / Signoff"
"e51b5678-24da-514e-8858-ac7fb2bc974f","","checkpoint-status","not-applicable","","","TRUE","TRUE","Concrete","East","1. Concrete Pour for Area:14.06.2023 - East Foundation (D3, D5, D7, D28)","Post Pour Checks / Signoff","Any remedial work completed"
"e9fb2602-2813-5e0a-8da6-7f0b1c9eaffd","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","East","1. Concrete Pour for Area:14.06.2023 - East Foundation (D3, D5, D7, D28)","Post Pour Checks / Signoff","Concrete Pour completed - all final checks and documentation completed and attached"
"3b2d0496-1939-5e44-9d82-7e7903bfabdb","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","East","1. Concrete Pour for Area:14.06.2023 - East Foundation (D3, D5, D7, D28)","Post Pour Checks / Signoff","Report sent through to client"
"aa078ba6-93a2-4684-aba7-2dd3f342f7d6","","checklist-sectioned","pass","76d7aa49d998ae8340bfa32976ee5b1c821094bc4f912cdbd1a8868b86c96d55","checklist","FALSE","FALSE","Concrete","East","2. Concrete Pour for Area: 02.08.2023 - East Pad Foundation (D7, D28)"
"320d0e4a-1edd-5324-a2fa-05889f99497b","","checkpoint-group","pass","","","FALSE","FALSE","Concrete","East","2. Concrete Pour for Area: 02.08.2023 - East Pad Foundation (D7, D28)","Pour Details"
"39dd1258-b296-58be-b4cb-d38370b689b9","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","East","2. Concrete Pour for Area: 02.08.2023 - East Pad Foundation (D7, D28)","Pour Details","Pour details entered"
"f5507157-c0e7-50d5-a7e4-14e9d4fcd4cb","","checkpoint-group","pass","","","FALSE","FALSE","Concrete","East","2. Concrete Pour for Area: 02.08.2023 - East Pad Foundation (D7, D28)","Formwork and embedded items"
"799863b5-0621-5aa8-a348-a51925509e64","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","East","2. Concrete Pour for Area: 02.08.2023 - East Pad Foundation (D7, D28)","Formwork and embedded items","Grids and RLs clearly marked for reference"
"350d1ff9-d2ed-53bf-84ce-8c2916fe8d84","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","East","2. Concrete Pour for Area: 02.08.2023 - East Pad Foundation (D7, D28)","Formwork and embedded items","Formwork - location, heights, falls and dimensions checked and accurate"
"91e3ccc9-4682-5c09-86ef-3dc47d83a7bc","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","East","2. Concrete Pour for Area: 02.08.2023 - East Pad Foundation (D7, D28)","Formwork and embedded items","Formwork sufficiently fixed and braced"
"05335c0d-f4b8-511e-aace-d3767a9723c2","","checkpoint-status","not-applicable","","","TRUE","TRUE","Concrete","East","2. Concrete Pour for Area: 02.08.2023 - East Pad Foundation (D7, D28)","Formwork and embedded items","Any rebates / nibs / cast in items are correctly positioned, sized and appropriately fixed in place."
"9ab10909-00f6-5721-9bc2-5b8b0fad3b79","","checkpoint-status","not-applicable","","","TRUE","TRUE","Concrete","East","2. Concrete Pour for Area: 02.08.2023 - East Pad Foundation (D7, D28)","Formwork and embedded items","Service penetrations formed correctly and locations checked/correct"
"dc92f926-92eb-585c-ae61-387f2b5c430e","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","East","2. Concrete Pour for Area: 02.08.2023 - East Pad Foundation (D7, D28)","Formwork and embedded items","All surfaces correctly prepared (e.g. joints to existing concrete, release agent to formwork, etc.)"
"3b0a9267-5ae4-571c-bdb0-eb2cc57fa9d2","","checkpoint-status","not-applicable","","","TRUE","TRUE","Concrete","East","2. Concrete Pour for Area: 02.08.2023 - East Pad Foundation (D7, D28)","Formwork and embedded items","Any control joints / stop ends installed accurately and correctly braced"
"704fb936-47f0-53fb-be1d-ce5b6f24209f","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","East","2. Concrete Pour for Area: 02.08.2023 - East Pad Foundation (D7, D28)","Formwork and embedded items","DPM & Connection to other waterproofing completed"
"25e08818-0e08-5d0a-87bd-dad2dbe5ccee","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","East","2. Concrete Pour for Area: 02.08.2023 - East Pad Foundation (D7, D28)","Formwork and embedded items","Any additional formwork photos and observations"
"c4dbeddd-a633-569f-bc7b-c614f834aa47","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","East","2. Concrete Pour for Area: 02.08.2023 - East Pad Foundation (D7, D28)","Formwork and embedded items","All formwork elements completed and ready for concrete pour (excess debris removed)"
"ee83b6ae-300d-5c2a-b0e2-d147e58c804c","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","East","2. Concrete Pour for Area: 02.08.2023 - East Pad Foundation (D7, D28)","Formwork and embedded items","Concrete ordered - correct mix and strength"
"6e5bdaf8-4844-5133-85e9-458c4b39b24a","","checkpoint-status","not-applicable","","","TRUE","TRUE","Concrete","East","2. Concrete Pour for Area: 02.08.2023 - East Pad Foundation (D7, D28)","Formwork and embedded items","Slump test/Spread test (only applicable for special mix)"
"812ce909-e4ce-58cb-b724-44a9b848e3fc","","checkpoint-group","pass","","","FALSE","FALSE","Concrete","East","2. Concrete Pour for Area: 02.08.2023 - East Pad Foundation (D7, D28)","Placement Method"
"69d7085d-4d3b-5dc9-af3d-c4a3cb4ecfde","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","East","2. Concrete Pour for Area: 02.08.2023 - East Pad Foundation (D7, D28)","Placement Method","Placement methodology confirmed and necessary plant and equipment on site"
"12330309-f1c2-53da-b4ef-f7f3bfffeb06","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","East","2. Concrete Pour for Area: 02.08.2023 - East Pad Foundation (D7, D28)","Placement Method","Height and falls checked / confirmed before placement"
"0a28f61d-4f81-55b6-b5ee-b3fc26b3d32b","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","East","2. Concrete Pour for Area: 02.08.2023 - East Pad Foundation (D7, D28)","Placement Method","Cover correct to specification"
"2852505b-2c7f-567a-9a71-8e312458b910","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","East","2. Concrete Pour for Area: 02.08.2023 - East Pad Foundation (D7, D28)","Placement Method","All concrete checked and correct on arrival (mix and strength)"
"f470bfa7-a497-52e6-bbbb-7b3a1290f33c","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","East","2. Concrete Pour for Area: 02.08.2023 - East Pad Foundation (D7, D28)","Placement Method","General photos and observations of concrete placement attached"
"df4cc637-104c-5d54-b0cf-25df10d81a1b","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","East","2. Concrete Pour for Area: 02.08.2023 - East Pad Foundation (D7, D28)","Placement Method","Heights and falls checked / confirmed after placement"
"56d04e67-8d91-5474-8345-61b47a511a30","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","East","2. Concrete Pour for Area: 02.08.2023 - East Pad Foundation (D7, D28)","Placement Method","Any curing compound applied correctly"
"1d4002a5-61ef-5a84-accb-2a03e1b4a071","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","East","2. Concrete Pour for Area: 02.08.2023 - East Pad Foundation (D7, D28)","Placement Method","Concrete placement completed - specified level of finish achieved"
"53685d3d-268f-57d3-a689-cdfd82efd1d9","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","East","2. Concrete Pour for Area: 02.08.2023 - East Pad Foundation (D7, D28)","Placement Method","Area left clean and tidy"
"bba0ed48-1814-5c04-8554-d1644b22007c","","checkpoint-group","pass","","","FALSE","FALSE","Concrete","East","2. Concrete Pour for Area: 02.08.2023 - East Pad Foundation (D7, D28)","Post Pour Checks / Signoff"
"615a0b5f-a684-533f-a72b-a6d6ea5ed7a0","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","East","2. Concrete Pour for Area: 02.08.2023 - East Pad Foundation (D7, D28)","Post Pour Checks / Signoff","Any remedial work completed"
"930b8ccd-9708-50a7-b441-7ea30ab8f207","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","East","2. Concrete Pour for Area: 02.08.2023 - East Pad Foundation (D7, D28)","Post Pour Checks / Signoff","Concrete Pour completed - all final checks and documentation completed and attached"
"1fbd3a1d-c34f-5912-9eb5-22d229cdf288","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","East","2. Concrete Pour for Area: 02.08.2023 - East Pad Foundation (D7, D28)","Post Pour Checks / Signoff","Report sent through to client"
"5ff9f6dc-7ed6-494c-b5f6-0a05fc67b2d3","","checklist-sectioned","pass","76d7aa49d998ae8340bfa32976ee5b1c821094bc4f912cdbd1a8868b86c96d55","checklist","FALSE","FALSE","Concrete","East","1. Concrete Pour for Area: 16.08.2023 - East Ground Floor Slab (D7, D28)"
"c202b171-5af7-5237-9360-5865b9f3d8fc","","checkpoint-group","pass","","","FALSE","FALSE","Concrete","East","1. Concrete Pour for Area: 16.08.2023 - East Ground Floor Slab (D7, D28)","Pour Details"
"50163c1a-6b6b-5ce3-b937-7299a693955b","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","East","1. Concrete Pour for Area: 16.08.2023 - East Ground Floor Slab (D7, D28)","Pour Details","Pour details entered"
"565d1853-1305-5b48-a31b-20ab32b8ddb6","","checkpoint-group","pass","","","FALSE","FALSE","Concrete","East","1. Concrete Pour for Area: 16.08.2023 - East Ground Floor Slab (D7, D28)","Formwork and embedded items"
"3bd4bf97-2369-59eb-9fc7-92ddf792147c","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","East","1. Concrete Pour for Area: 16.08.2023 - East Ground Floor Slab (D7, D28)","Formwork and embedded items","Grids and RLs clearly marked for reference"
"766270ff-fae0-5654-ba8c-28f05b1cadf8","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","East","1. Concrete Pour for Area: 16.08.2023 - East Ground Floor Slab (D7, D28)","Formwork and embedded items","Formwork - location, heights, falls and dimensions checked and accurate"
"f576a4a6-725b-50b4-ab0c-8825e77e994e","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","East","1. Concrete Pour for Area: 16.08.2023 - East Ground Floor Slab (D7, D28)","Formwork and embedded items","Formwork sufficiently fixed and braced"
"c8852398-3cd9-5169-b2db-1c48e1e3a57b","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","East","1. Concrete Pour for Area: 16.08.2023 - East Ground Floor Slab (D7, D28)","Formwork and embedded items","Any rebates / nibs / cast in items are correctly positioned, sized and appropriately fixed in place."
"f16c5d12-e834-5a1d-aaec-ff7212a69f70","","checkpoint-status","not-applicable","","","TRUE","TRUE","Concrete","East","1. Concrete Pour for Area: 16.08.2023 - East Ground Floor Slab (D7, D28)","Formwork and embedded items","Service penetrations formed correctly and locations checked/correct"
"8da293a4-f482-5a85-96b2-cf070ee96710","","checkpoint-status","pass","","","TRUE","TRUE","Concrete","East","1. Concrete Pour for Area: 16.08.2023 - East Ground Floor Slab (D7, D28)","Formwork and embedded items","All surfaces correctly prepared (e.g. joints to existing concrete, release agent to formwork, etc.)"
