Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,,
,,ACR 221,expanded,ACR 221,First Floor,RAC,Site QA,
,,ACR 222,expanded,ACR 222,First Floor,RAC,Site QA,
,,ACR 223,expanded,ACR 223,First Floor,RAC,Site QA,
,,ACR 224,expanded,ACR 224,First Floor,RAC,Site QA,
,,ACR 225,expanded,ACR 225,First Floor,RAC,Site QA,
,,ACR 226,expanded,ACR 226,First Floor,RAC,Site QA,
,,ACR 227,expanded,ACR 227,First Floor,RAC,Site QA,
,,ACR 228,expanded,ACR 228,First Floor,RAC,Site QA,
,,ACR 229,expanded,ACR 229,First Floor,RAC,Site QA,
,,ACR 230,expanded,ACR 230,First Floor,RAC,Site QA,
,,ACR 231,expanded,ACR 231,First Floor,RAC,Site QA,
,,ACR 232,expanded,ACR 232,First Floor,RAC,Site QA,
,,ACR 234,expanded,ACR 234,First Floor,RAC,Site QA,
,,ACR 235,expanded,ACR 235,First Floor,RAC,Site QA,
,,ACR 236,expanded,ACR 236,First Floor,RAC,Site QA,
,,Servery 02,expanded,Servery 02,First Floor,RAC,Site QA,
,,DU Cleaner 02,expanded,DU Cleaner 02,First Floor,RAC,Site QA,
,,CU 02,expanded,CU 02,First Floor,RAC,Site QA,
,,Second Floor,grouping,Second Floor,,,,
,,ACR 301,expanded,ACR 301,Second Floor,RAC,Site QA,
,,ACR 302,expanded,ACR 302,Second Floor,RAC,Site QA,
,,ACR 303,expanded,ACR 303,Second Floor,RAC,Site QA,
,,ACR 304,expanded,ACR 304,Second Floor,RAC,Site QA,
,,ACR 305,expanded,ACR 305,Second Floor,RAC,Site QA,
,,ACR 306,expanded,ACR 306,Second Floor,RAC,Site QA,
,,ACR 307,expanded,ACR 307,Second Floor,RAC,Site QA,
,,ACR 308,expanded,ACR 308,Second Floor,RAC,Site QA,
,,ACR 309,expanded,ACR 309,Second Floor,RAC,Site QA,
,,ACR 310,expanded,ACR 310,Second Floor,RAC,Site QA,
,,ACR 311,expanded,ACR 311,Second Floor,RAC,Site QA,
,,ACR 312,expanded,ACR 312,Second Floor,RAC,Site QA,
,,ACR 313,expanded,ACR 313,Second Floor,RAC,Site QA,
,,ACR 314,expanded,ACR 314,Second Floor,RAC,Site QA,
,,ACR 315,expanded,ACR 315,Second Floor,RAC,Site QA,
,,ACR 316,expanded,ACR 316,Second Floor,RAC,Site QA,
,,ACR 319,expanded,ACR 319,Second Floor,RAC,Site QA,
,,ACR 320,expanded,ACR 320,Second Floor,RAC,Site QA,
,,ACR 321,expanded,ACR 321,Second Floor,RAC,Site QA,
,,ACR 322,expanded,ACR 322,Second Floor,RAC,Site QA,
,,ACR 323,expanded,ACR 323,Second Floor,RAC,Site QA,
,,ACR 324,expanded,ACR 324,Second Floor,RAC,Site QA,
,,ACR 325,expanded,ACR 325,Second Floor,RAC,Site QA,
,,ACR 326,expanded,ACR 326,Second Floor,RAC,Site QA,
,,ACR 327,expanded,ACR 327,Second Floor,RAC,Site QA,
,,ACR 328,expanded,ACR 328,Second Floor,RAC,Site QA,
,,ACR 329,expanded,ACR 329,Second Floor,RAC,Site QA,
,,Servery 03,expanded,Servery 03,Second Floor,RAC,Site QA,
,,DU Cleaner 03,expanded,DU Cleaner 03,Second Floor,RAC,Site QA,
,,CU 03,expanded,CU 03,Second Floor,RAC,Site QA,
,Columns,,,,,,,
,,Below screed membrane,,Below screed membrane,,,,
,,Above screed membrane (including walls),,Above screed membrane (including walls),,,,
,,,,,,,,
ILU - Internal Liquid Waterproofing,,,,,,,,
,Scope,,,ILU,,,,
,Rows,,,,,,,
,,Ground Floor,grouping,Ground Floor,,,,
,,DIS WC,expanded,DIS WC,Ground Floor,ILU,Site QA,
,,ILU 01,expanded,ILU 01,Ground Floor,ILU,Site QA,
,,ILU 02,expanded,ILU 02,Ground Floor,ILU,Site QA,
,,ILU 03,expanded,ILU 03,Ground Floor,ILU,Site QA,
,,First Floor,grouping,First Floor,,,,
,,ILU 04,expanded,ILU 04,First Floor,ILU,Site QA,
,,ILU 05,expanded,ILU 05,First Floor,ILU,Site QA,
,,ILU 06,expanded,ILU 06,First Floor,ILU,Site QA,
,,ILU 07,expanded,ILU 07,First Floor,ILU,Site QA,
,,ILU 08,expanded,ILU 08,First Floor,ILU,Site QA,
,,Second Floor,grouping,Second Floor,,,,
,,ILU 09 - Bathroom,expanded,Bathroom,ILU 09,Second Floor,ILU,Site QA
,,ILU 09 - Laundry,expanded,Laundry,ILU 09,Second Floor,ILU,Site QA
,,ILU 10 - Bathroom,expanded,Bathroom,ILU 10,Second Floor,ILU,Site QA
,,ILU 10 - Laundry,expanded,Laundry,ILU 10,Second Floor,ILU,Site QA
,,ILU 11 - Bathroom,expanded,Bathroom,ILU 11,Second Floor,ILU,Site QA
,,ILU 11 - Laundry,expanded,Laundry,ILU 11,Second Floor,ILU,Site QA
,Columns,,,,,,,
,,Below screed membrane,,Below screed membrane,,,,
,,Above screed membrane (including walls),,Above screed membrane (including walls),,,,
,,,,,,,,
RAC - Liquid External Area,,,,,,,,
,Scope,,,RAC,,,,
,Rows,,,,,,,
,,Ground Floor,grouping,Ground Floor,,,,
,,Balcony 02,expanded,Balcony 02,Ground Floor,RAC,Site QA,
,,Balcony 03,expanded,Balcony 03,Ground Floor,RAC,Site QA,
,,Balcony 04,expanded,Balcony 04,Ground Floor,RAC,Site QA,
,,Balcony 06,expanded,Balcony 06,Ground Floor,RAC,Site QA,
,,Balcony 07,expanded,Balcony 07,Ground Floor,RAC,Site QA,
,,Terrace 04,expanded,Terrace 04,Ground Floor,RAC,Site QA,
,,Terrace 05,expanded,Terrace 05,Ground Floor,RAC,Site QA,
,,Terrace 06,expanded,Terrace 06,Ground Floor,RAC,Site QA,
,,Terrace 07,expanded,Terrace 07,Ground Floor,RAC,Site QA,
,,First Floor,grouping,First Floor,,,,
,,Balcony 13,expanded,Balcony 13,First Floor,RAC,Site QA,
,,Balcony 14,expanded,Balcony 14,First Floor,RAC,Site QA,
,,Balcony 17,expanded,Balcony 17,First Floor,RAC,Site QA,
,,Balcony 19,expanded,Balcony 19,First Floor,RAC,Site QA,
,,Balcony 20,expanded,Balcony 20,First Floor,RAC,Site QA,
,Columns,,,,,,,
,,Area accessible & ready,,Area accessible & ready (If failed please take a photo),,,,
,,Has a bucket test completed by others to ensure compliance,,Has a bucket test been completed by others to ensure compliance falls to waste,,,,
,,Signed by RCC & Tight Seal,Signed by RCC & Tight Seal,Has a bucket test been completed by others to ensure compliance falls to waste,,,,
,,Primer,,Primer (Ensure photo is taken),,,,
,,Correct curing time allowed 1hr (Primer),,Correct curing time allowed 1hr (Primer),,,,
,,Ensure joints treated with post completion movement tolerances,,Ensure joints are treated in accordance with post completion movement tolerances,,,,
,,Caulking Preparation,,Caulking Preparation,,,,
,,1st Coat,,1st Coat (Ensure photo is taken),,,,
,,Correct curing time allowed 12hr (1st Coat),,Correct curing time allowed 12hr (1st Coat),,,,
,,2nd Coat,,2nd Coat (Ensure photo is taken),,,,
,,Correct curing time allowed 12hr (2nd Coat),,Correct curing time allowed 12hr (2nd Coat),,,,
,,Application to correct DFT,,Application to correct DFT (Ensure photo is taken),,,,
,,UV Stable top coat applied,,UV Stable top coat applied (Ensure photo is taken),,,,
,,Correct curing time allowed 12hr (UV Stable),,Correct curing time allowed 12hr (UV Stable),,,,
,,Complete visual inspection,,Complete visual inspection,,,,
,,,,,,,,
ILU - Liquid External Area,,,,,,,,
,Scope,,,ILU,,,,
,Rows,,,,,,,
,,Ground Floor,grouping,Ground Floor,,,,
,,Terrace 01,expanded,Terrace 01,Ground Floor,ILU,Site QA,
,,Terrace 02,expanded,Terrace 02,Ground Floor,ILU,Site QA,
,,Terrace 03,expanded,Terrace 03,Ground Floor,ILU,Site QA,
,,Terrace 04,expanded,Terrace 04,Ground Floor,ILU,Site QA,
,,Terrace 05,expanded,Terrace 05,Ground Floor,ILU,Site QA,
,,Balcony 1,expanded,Balcony 1,Ground Floor,ILU,Site QA,
,,Entry 1,expanded,Entry 1,Ground Floor,ILU,Site QA,
,,Entry 2,expanded,Entry 2,Ground Floor,ILU,Site QA,
,,First Floor,grouping,First Floor,,,,
,,Balcony 08,expanded,Balcony 08,First Floor,ILU,Site QA,
,,Balcony 09,expanded,Balcony 09,First Floor,ILU,Site QA,
,,Balcony 10,expanded,Balcony 10,First Floor,ILU,Site QA,
,,Balcony 11,expanded,Balcony 11,First Floor,ILU,Site QA,
,,Balcony 12,expanded,Balcony 12,First Floor,ILU,Site QA,
,Columns,,,,,,,
,,Area accessible & ready,,Area accessible & ready (If failed please take a photo),,,,
,,Has a bucket test completed by others to ensure compliance,,Has a bucket test been completed by others to ensure compliance falls to waste,,,,
,,Signed by RCC & Tight Seal,Signed by RCC & Tight Seal,Has a bucket test been completed by others to ensure compliance falls to waste,,,,
,,Primer,,Primer (Ensure photo is taken),,,,
,,Correct curing time allowed 1hr (Primer),,Correct curing time allowed 1hr (Primer),,,,
,,Ensure joints treated with post completion movement tolerances,,Ensure joints are treated in accordance with post completion movement tolerances,,,,
,,Caulking Preparation,,Caulking Preparation,,,,
,,1st Coat,,1st Coat (Ensure photo is taken),,,,
,,Correct curing time allowed 12hr (1st Coat),,Correct curing time allowed 12hr (1st Coat),,,,
,,2nd Coat,,2nd Coat (Ensure photo is taken),,,,
,,Correct curing time allowed 12hr (2nd Coat),,Correct curing time allowed 12hr (2nd Coat),,,,
,,Application to correct DFT,,Application to correct DFT (Ensure photo is taken),,,,
,,UV Stable top coat applied,,UV Stable top coat applied (Ensure photo is taken),,,,
,,Correct curing time allowed 12hr (UV Stable),,Correct curing time allowed 12hr (UV Stable),,,,
,,Complete visual inspection,,Complete visual inspection,,,,
,,,,,,,,
RAC - Sheet Membrane External Area,,,,,,,,
,Scope,,,RAC,,,,
,Rows,,,,,,,
,,Ground Floor,grouping,Ground Floor,,,,
,,Balcony 05,expanded,Balcony 05,Ground Floor,RAC,Site QA,
,,Planter 01,expanded,Planter 01,Ground Floor,RAC,Site QA,
,,First Floor,grouping,First Floor,,,,
,,Balcony 15,expanded,Balcony 15,First Floor,RAC,Site QA,
,,Balcony 16,expanded,Balcony 16,First Floor,RAC,Site QA,
,,Balcony 18,expanded,Balcony 18,First Floor,RAC,Site QA,
,,Central External Area (Grid Lines G-H),expanded,Central External Area (Grid Lines G-H),First Floor,RAC,Site QA,
,,Second Floor,grouping,Second Floor,,,,
,,Balcony 25,expanded,Balcony 25,Second Floor,RAC,Site QA,
,,Balcony 26,expanded,Balcony 26,Second Floor,RAC,Site QA,
,,Balcony 27,expanded,Balcony 27,Second Floor,RAC,Site QA,
,,Balcony 28,expanded,Balcony 28,Second Floor,RAC,Site QA,
,,Balcony 29,expanded,Balcony 29,Second Floor,RAC,Site QA,
,,Balcony 30,expanded,Balcony 30,Second Floor,RAC,Site QA,
,,Balcony 31,expanded,Balcony 31,Second Floor,RAC,Site QA,
,,Balcony 32,expanded,Balcony 32,Second Floor,RAC,Site QA,
,,Balcony 33,expanded,Balcony 33,Second Floor,RAC,Site QA,
,,Balcony 34,expanded,Balcony 34,Second Floor,RAC,Site QA,
,,Balcony 35,expanded,Balcony 35,Second Floor,RAC,Site QA,
,,Balcony 36,expanded,Balcony 36,Second Floor,RAC,Site QA,
,,Balcony 37,expanded,Balcony 37,Second Floor,RAC,Site QA,
,,Balcony 38,expanded,Balcony 38,Second Floor,RAC,Site QA,
,,Balcony 39,expanded,Balcony 39,Second Floor,RAC,Site QA,
,,Planter 02,expanded,Planter 02,Second Floor,RAC,Site QA,
,,Planter 03,expanded,Planter 03,Second Floor,RAC,Site QA,
,,Roof (Grid Lines K to F),grouping,Roof (Grid Lines K to F),,,,
,,Roof (Grid Lines K to F),expanded,Roof (Grid Lines K to F),RAC,Site QA,,
,Columns,,,,,,,
,,Area accessible & ready,,Area accessible & ready (If failed please take a photo),,,,
,,Has a bucket test completed by others to ensure compliance,,Has a bucket test been completed by others to ensure compliance falls to waste,,,,
,,Signed by RCC & Tight Seal,Signed by RCC & Tight Seal,Has a bucket test been completed by others to ensure compliance falls to waste,,,,
,,Chase perimeter & install P5,,Chase perimeter and install P5,,,,
,,Ensure joints treated with post completion movement tolerances,,Ensure joints are treated in accordance with post completion movement tolerances,,,,
,,Prime substrate,,Prime substrate,,,,
,,Install GWSK,,Install GWSK,,,,
,,Install P2 angle to floor to wall junction,,Install P2 angle to floor to wall junction,,,,
,,Weld strips from P5 to P2 onto GWSK,,Weld strips from P5 to P2 onto GWSK,,,,
,,Install drop ins to floor waste,,Install drop ins to floor waste,,,,
,,Install corner patches into corners,,Install corner patches into corners,,,,
,,Projects to signoff on installation (Wolfin),,Projects to signoff on installation (Wolfin),,,,
,,Signed by Wolfin,Signed by Wolfin,Projects to signoff on installation (Wolfin),,,,
,,,,,,,,
ILU - Sheet Membrane External Area,,,,,,,,
,Scope,,,ILU,,,,
,Rows,,,,,,,
,,Second Floor,grouping,Second Floor,,,,
,,Balcony 21,expanded,Balcony 21,Second Floor,ILU,Site QA,
,,Balcony 22,expanded,Balcony 22,Second Floor,ILU,Site QA,
,,Balcony 23,expanded,Balcony 23,Second Floor,ILU,Site QA,
,,Balcony 24,expanded,Balcony 24,Second Floor,ILU,Site QA,
,,Roof (Grid Lines A - B),grouping,Roof (Grid Lines A - B),,,,
,,Roof (Grid Lines A - B),expanded,Roof (Grid Lines A - B),ILU,Site QA,,
,Columns,,,,,,,
,,Area accessible & ready,,Area accessible & ready (If failed please take a photo),,,,
,,Has a bucket test completed by others to ensure compliance,,Has a bucket test been completed by others to ensure compliance falls to waste,,,,
,,Signed by RCC & Tight Seal,Signed by RCC & Tight Seal,Has a bucket test been completed by others to ensure compliance falls to waste,,,,
,,Chase perimeter & install P5,,Chase perimeter and install P5,,,,
,,Ensure joints treated with post completion movement tolerances,,Ensure joints are treated in accordance with post completion movement tolerances,,,,
,,Prime substrate,,Prime substrate,,,,
,,Install GWSK,,Install GWSK,,,,
,,Install P2 angle to floor to wall junction,,Install P2 angle to floor to wall junction,,,,
,,Weld strips from P5 to P2 onto GWSK,,Weld strips from P5 to P2 onto GWSK,,,,
,,Install drop ins to floor waste,,Install drop ins to floor waste,,,,
,,Install corner patches into corners,,Install corner patches into corners,,,,
,,Projects to signoff on installation (Wolfin),,Projects to signoff on installation (Wolfin),,,,
,,Signed by Wolfin,Signed by Wolfin,Projects to signoff on installation (Wolfin),,,,
