Id,Type,Name,Values,Prompting Name,Postfix,Resource Id,
619dd369-9d62-53f5-88d0-e1420f0960da,note,Acceptance Criteria - Details of the grout to be placed between the precast elements to be submitted for review to the Nominated Authority.,,,,,
90526186-0ee6-588d-ba6c-0007754829d3,textbox,Enter: Teambinder Material Approval number,,,,,
dfa0979a-2190-52aa-9ce3-5f87f5abeb6a,note,Method - Document Review,,,,,
d06cdcb6-ccae-52a0-89d6-699a8dc39aee,note,"Frequency - Once, for each product",,,,,
1323e4f6-1c4c-5ef4-a735-2be1cd1f104b,note,Category - HP,,,,,
df4bc97b-9954-5a15-988f-f2e4cec31d16,note,Responsibility - Nominated Authority,,,,,
05ebd81f-6c46-5c69-a561-2a06515b588f,note,Verifying Documents - This ITP,,,,,
0907ca29-effc-5d86-8b6d-c64d880a3740,date,Date Completed:,,,,,
,signoff,AUTHORITY HOLDPOINT,,,,,
,checkpoint,2.2 - Shims,,,,,
f178c70b-fed4-5cc4-a0a2-3e2137bee850,note,Reference - MRPA Quality Management Plan,,,,,
c4ea7f71-a1ee-53bb-afb0-e50e1dce4cf5,note,Acceptance Criteria - Details of the Shims to be placed beneath the precast elements to be submitted for review to the Nominated Authority.,,,,,
c242a327-be07-5dad-ba67-4e13331b8095,textbox,Enter: Teambinder Material Approval number,,,,,
aedc183a-2216-5eda-b168-84839943b329,note,Method - Document Review,,,,,
05fa81f7-214c-5b7b-aff4-d772bffd09fe,note,"Frequency - Once, for each product",,,,,
979fc28f-e88d-58e4-b1c7-bbc502e8ba74,note,Category - HP,,,,,
7d1f7e66-aba7-50c1-a2a2-55ed5b8a413c,note,Responsibility - Nominated Authority,,,,,
18a6c869-def1-5870-8fda-a37578262ae9,note,Verifying Documents - This ITP,,,,,
09e06f68-e9c5-5a34-9f9d-3b68240d0bf6,date,Date Completed:,,,,,
,signoff,AUTHORITY HOLDPOINT,,,,,
,checkpoint,2.3 - Bitumen Board,,,,,
21e3e88d-5dd8-5761-8a8a-22660cd9c9db,note,Reference - MRPA Quality Management Plan,,,,,
b9b58b7e-8769-57c3-a7a7-30afba18ac24,note,Acceptance Criteria - Details of the Bitumen Board to be placed between the precast elements to be submitted for review to the Nominated Authority.,,,,,
55fbce2c-7990-5b24-b747-767a57ac6283,textbox,Enter: Teambinder Material Approval number,,,,,
8cf47468-cb1a-5172-b455-30f29c81c098,note,Method - Document Review,,,,,
292a0c1a-452c-5f3f-b60c-e827f56a2aee,note,"Frequency - Once, for each product",,,,,
5a8cbdd1-a047-5898-a3cd-f218f0fa3ce2,note,Category - HP,,,,,
e8c4ff70-db77-5732-8db3-bdbf1b52d0f3,note,Responsibility - Nominated Authority,,,,,
b5932c3b-4311-5414-b81e-271818fd0486,note,Verifying Documents - This ITP,,,,,
c80d5ac7-3530-59ea-9a33-9c5117101c58,date,Date Completed:,,,,,
,signoff,AUTHORITY HOLDPOINT,,,,,
,checkpoint,2.4 - Abelflex,,,,,
38b4ff9f-7160-56dd-9aea-a46a597c1cfb,note,Reference - MRPA Quality Management Plan,,,,,
b8a5d2d1-0b46-5da2-ba5d-d457e8279a76,note,Acceptance Criteria - Details of the Abelflex to be placed between the precast elements to be submitted for review to the Nominated Authority.,,,,,
14214c45-b509-5c3a-a7ea-5824990a09bc,textbox,Enter: Teambinder Material Approval number,,,,,
cf4e16b1-dd4d-5d29-8db1-37d1300d3815,note,Method - Document Review,,,,,
3d07a681-fafa-5c2e-b3e3-080a59141c43,note,"Frequency - Once, for each product",,,,,
77e79fe5-1c75-5b46-9c30-df5c0bf432ff,note,Category - HP,,,,,
717c139c-efa1-5abc-9897-155bc48b3985,note,Responsibility - Nominated Authority,,,,,
9b4644ca-415f-588b-818a-9b1e2a7bc3b4,note,Verifying Documents - This ITP,,,,,
c37000ad-1ba4-5812-96e7-6224f438228d,date,Date Completed:,,,,,
,signoff,AUTHORITY HOLDPOINT,,,,,
,section,3. Preliminaries - Documents,,,,,
,checkpoint,3.1 - Precast Elements,,,,,
d07805be-8880-518c-9200-5f32dfec4bfa,note,Reference - IFC Drawings VR 610,,,,,
c508fe9c-299e-554d-a15b-e2ede3136b2a,note,"Acceptance Criteria - Precast supplier is required to provide the following Quality Assurance documentation for each element, typically this consists of:",,,,,
c0e409a3-f1de-5ec3-9f5a-57372e0a384b,note,i. Certificate of Compliance / Birth Certificate,,,,,
ddf3f85c-7cc6-5e1b-a617-08d402d1c9ae,note,ii. Compressive strength test results,,,,,
9aee2bfb-46c9-5b15-89fc-029b8b06a4b4,note,iii. Precast Lifting Design,,,,,
251debd4-fa4f-5938-9269-c1911bd8ee53,note,iv. Pre-pour check sheet / ITP,,,,,
f2ae5362-ce4b-51b6-a125-2c1b3238125f,note,v. Post-pour check sheet / ITP,,,,,
f05d37b4-e45f-59dc-93f6-e71f8623530b,note,vi. Covermeter check record,,,,,
d79f9f1b-7e19-5077-b4b3-1b62579830e0,note,vii. Record of dimensional measurements,,,,,
2f3d0aef-f3fe-564e-b971-81dc98730b05,note,All above documents are uploaded into corresponding Worklot.,,,,,
ebc6ac92-729c-52e2-8393-0040347ad3ee,note,Method - Document Review,,,,,
d16b979d-0c9b-5b91-9bac-219203687690,note,Frequency - Each element,,,,,
22895b96-2e7c-5c97-a4db-bd8e18203be7,note,Category - IP,,,,,
74dbed88-f264-5368-88ef-5acc5bd36b2c,note,Responsibility - PE/SE/SPE,,,,,
4a96ab7d-5971-5761-98a3-9add1573f8ea,note,Verifying Documents - This ITP,,,,,
a46a7a70-0fe9-5d2b-9793-a0e03a89f5dd,date,Date Completed:,,,,,
,checkpoint,3.2 - Bridge Deck / Foundation Compressive Strength,,,,,
25ebcb7d-591d-5c9e-8268-e606c81bbcfa,note,Reference - 671.03,,,,,
2c597354-f156-5dd2-aa68-fcccfa118b8e,note,"Acceptance Criteria - For Preccast elements installed on bridge deck, check that the 7 day compressive strength as shown on the IFC Drawings has been achieved.",,,,,
f2143ff4-039f-5686-87b2-58a7faf36b76,note,Method - Document Review,,,,,
c6ca7946-d0ac-5728-88e2-814f45415aec,note,Frequency - Each installation location,,,,,
c5e08dd0-9eb1-5007-8f1e-c5e369841dbd,note,Category - HP*,,,,,
52f8c2f7-6118-5fd8-b2c8-91cab75aa73f,note,Responsibility - SE/PE/SPE,,,,,
0ec87aa1-f127-53ce-a24b-3d49a0b11344,note,Verifying Documents - This ITP,,,,,
aba0e334-dd71-55b9-a52c-1ce9b134b14f,date,Date Completed:,,,,,
,section,4. Pre-installation Activities,,,,,
,checkpoint,4.1 - IFC Drawings,,,,,
e37db948-2665-50bd-9128-6abb70702539,note,Reference - MRPA Quality Management Plan,,,,,
6a0ec849-08af-56a7-b0e2-113d4adf6e37,note,Acceptance Criteria - Check the revision of the IFC drawings are current as per the drawing register (on Teambinder),,,,,
b745af10-29a3-544c-aea8-152efbc1959e,note,Method - Document Review,,,,,
ac430811-9391-54c0-b4a8-0f8594e6b6a1,note,Frequency - Prior to starting Works and at regular intervals,,,,,
ba528a03-ab05-5f2c-93eb-f6ea0d3deec5,note,Category - HP*,,,,,
ac5b1d0a-b9d5-5709-adb6-e33abe6180a5,note,Responsibility - All,,,,,
b78e7b1c-b70b-53b9-bc80-9ba6fc1a74b5,note,Verifying Documents - This ITP Signed Off,,,,,
0f8c14ca-4075-51d5-b2b1-33eef2018f3e,date,Date Completed:,,,,,
,checkpoint,4.2 - Survey Set-out of Precast Elements,,,,,
a48747ab-b45c-59f4-92a4-ccca276aaba4,note,Reference - IFC Drawings,,,,,
ff5772f8-9349-5c04-9c87-ace9263472b8,note,Acceptance Criteria - Survey activities undertaken to ensure and validate that all Works meet level and location requirements within the tolerances.,,,,,
9b63a396-4ac0-5a47-a2c1-b2e8fc445d1d,note,"○ Where anchor bolts are cast in to the concrete, ensure that these are within tolerance.",,,,,
4d0dad05-753a-57d6-aee4-f6725dc943ed,note,"○ If the precast elements are being connected with a stitch pour, mark any clashes from protruding reinforcement with the planned locations from the precast.",,,,,
e890f311-3439-54a7-93bc-35105d3b396c,note,Note: Any clashes should be levered out of the way using a crow-bar or similar - avoid hitting with a hammer on bars with a tight radius.,,,,,
90c3e77b-0bf4-5a69-a2d0-a76dd04a881d,note,"Method - Measure, Visual",,,,,
b7618d06-41b0-5cea-87fc-b9b9e99b93db,note,Frequency - Each element,,,,,
4fa6ddb7-a2a9-52ea-86ba-856efd6326af,note,Category - IP,,,,,
3210137a-6d46-5ea0-93ab-0b5261ff2495,note,"Responsibility - Surveyor, SE/PE/SPE",,,,,
13ce24e6-13c9-5e2d-b0fc-87a9ad5b742f,note,Verifying Documents - This ITP,,,,,
037eea51-3acd-5c0e-a38a-ed61e3f1adb9,date,Date Completed:,,,,,
,checkpoint,4.3 - Bearing Shims or Bearing Strip Placement or Mortar Pads,,,,,
2bb11bef-286e-55a8-924a-04f6175d69a8,note,Reference - IFC Drawings,,,,,
560f2b28-fac3-589f-80a5-b9a8cdc4b642,note,"Acceptance Criteria - Place the bearing shims, strip or variety of shims to the survey marks and to the required thickness to achieve compliance with the IFC Drawings and tolerances.",,,,,
d502ee49-70ce-54a1-ac18-1e0046d98074,note,"Note: If the precast elements are to be grouted, the minimum and maximum thicknesses of the bearing will determine the product for the grouting activities (usually 10mm min.)",,,,,
5535a376-c680-5067-b1bc-38f367cc546b,note,"Method - Measure, Visual",,,,,
eca329f5-e9f3-5357-a4ee-51a21572255f,note,"Frequency - Where applicable, each installation location",,,,,
a9fe7921-956d-58fd-888e-e12e1f672b4b,note,Category - IP,,,,,
57b3b62c-d9fd-5c1f-ba5b-f3b7d6a90538,note,"Responsibility - Surveyor, SE/PE/SPE",,,,,
e5b3fdef-65d7-5eea-a8b0-5eef3a1d34ec,note,Verifying Documents - This ITP,,,,,
45d8d7ea-6a23-5b8e-880e-a84c05f22bcd,date,Date Completed:,,,,,
,checkpoint,4.4 - Bitumen Board and Ableflex placement,,,,,
cede9589-61c7-5871-abfb-cc552eab3b5a,note,Reference - IFC Drawings,,,,,
32e2dda7-3552-58b5-96ea-d20111c42931,note,Acceptance Criteria - Adhere any bitumen impregnated fibre-board and ableflex into the positions shown on the IFC Drawings and where grout or concrete ingress will affect the end use (such as around conduits).,,,,,
39b9c2d0-b2e6-56ab-9036-a39154ade0ea,note,"Method - Measure, Visual",,,,,
6312929f-2d1a-5756-a116-5e2f74fbb9cb,note,"Frequency - Where applicable, each installation location",,,,,
1920d53a-c5ff-58e2-bc49-4b811abbb173,note,Category - IP,,,,,
8d6f5d5c-dfff-5dcb-86b2-a71269f9e0d5,note,"Responsibility - Surveyor, SE/PE/SPE",,,,,
009af049-21b5-572f-b2bb-540954eb21cb,note,Verifying Documents - This ITP,,,,,
db836cb4-8e42-5ac2-ab8a-8ccd529377aa,date,Date Completed:,,,,,
,checkpoint,4.5 - Precast kerbs roughened surface,,,,,
604639ae-b4dd-5ffe-8a79-eb385a0f1ecc,note,Reference - IFC Drawings Section 610.20,,,,,
7fca641c-2afe-5e4f-bd85-61f63a318825,note,Acceptance Criteria - Roughened surface means concrete surface shall be roughned as construction joint in accordance with IFC drawings and VR Section 610.20,,,,,
2c93be35-48a3-5bf4-994a-c965d472bec3,note,Method - Visual,,,,,
d350928f-2a9f-5ff6-aae8-93cfb9dbc541,note,Frequency - Each element,,,,,
7271d59c-ff5e-579e-8472-d8e5e809be25,note,Category - IP,,,,,
cb29ff7e-ce3b-5f78-a22a-9c294cfea18d,note,"Responsibility - Surveyor, SE/PE/SPE",,,,,
4a3b3760-2a2c-54fc-bb78-8de2fcb3202f,note,Verifying Documents - This ITP Signed Off,,,,,
ac8928c1-429e-55ec-9782-f1cc6c0a6d42,date,Date Completed:,,,,,
,section,5. Installation Activities,,,,,
,checkpoint,5.1 - Precast Handling,,,,,
1b05d33c-5e30-5d5b-b9d3-cb7aea2f68c8,note,Reference - 620.07 Crane Lift Study,,,,,
8b5235d5-ff31-55b2-a3a4-6a04f0a2e4ad,note,"Acceptance Criteria - Unless otherwise specified, precast elements shall be lifted using the lifting points provided and supported with the top surface uppermost at all times.",,,,,
2ffdb81b-fee6-5a86-aa0d-db6a098000d6,note,Method - Visual,,,,,
c57a54d9-1b01-586b-a6fc-ef33eb0c52df,note,Frequency - Each element,,,,,
535d1f66-43a5-58ad-8005-a2dbb480f07a,note,Category - IP,,,,,
9b33ff38-2182-5bb1-ae84-20f04a738d9a,note,Responsibility - SE/PE/SPE,,,,,
5795b6d1-bb15-567e-96c0-d7e69da033d5,note,Verifying Documents - This ITP,,,,,
815d4b7d-c0e1-5fcc-b72e-ffce79be8880,date,Date Completed:,,,,,
,checkpoint,5.2 - Precast Placement,,,,,
09287f00-8b53-5976-9337-41143fbc46f1,note,Reference - IFC Drawings VR 670.05,,,,,
5e0df7b1-5013-5998-8919-c8cdb417513f,note,"Acceptance Criteria - Precast elements shall be placed onto the bearing shims and not released from the crane until sufficiently braced or restrained by bolted connection, in accordance with the approved temporary works design and/or IFC drawings.",,,,,
6a735383-c07e-5004-b306-cfe0f3c8ddf4,note,Adjustments to be made to achieve following tolerances:,,,,,
4fbfaec4-dc2e-5cf6-a245-f522a807d909,note,(a) Departure from plan position .... 25mm,,,,,
a53e3333-00a6-57cb-bec2-a73dc738a7e8,note,(b) Departure from alignment ........ 5mm,,,,,
abb86bb6-383b-5a47-a940-2c7b1f1a12fa,note,(c) Irregularities in alignment ......... 3mm in 3m,,,,,
56d59de2-f16d-59dc-9e35-5a386a877379,note,(d) Variation in joint gap width ....... 3mm,,,,,
019b0ed9-1e36-57f3-8dd6-f4e336f0d342,note,"(e) Vertically of posts, panels, balusters and openings ... 2mm",,,,,
cbd38737-91a2-5213-baa1-e6ee812fbcd1,note,○ The nominal gap between elements is as per the IFC Drawings.,,,,,
08d2951a-0fa7-5881-81b7-10df7c63b578,note,"Method - Measure, Visual",,,,,
f0778c63-c904-5455-a04b-f7e153be66d5,note,Frequency - Each element,,,,,
ea1ebd64-c37d-50f1-9f3b-0c6bef2e6424,note,Category - IP,,,,,
3ce0406c-f01b-5969-8d85-f6dda85847cd,note,"Responsibility - Surveyor, SE/PE/SPE",,,,,
62cca861-2810-5909-883d-007f3fdfa3a4,note,Verifying Documents - This ITP,,,,,
d991d9c3-cf97-5b7a-98b2-ac1a407feadc,date,Date Completed:,,,,,
,checkpoint,5.3 - Hold-down Bracket Fastener Tightening - Snug Tight Condition (4.6/S & 8.8/S),,,,,
1819b323-7a0b-5794-8379-a43e5ca2c7ab,note,Reference - IFC Drawings 630.20 (a) & (c) AS5131 Clause 8.3,,,,,
067993dc-7c87-5cae-b4f2-efdbfcbe8e3c,note,Acceptance Criteria - Place washers and nuts onto the embedded thread as detailed on the IFC Drawings.,,,,,
cac3936e-049c-5b18-b35e-2c75bb294153,note,○ Tapered washers shall be positioned if the surfaces are on a slope of 1:20 or greater.,,,,,
db5a2d51-c086-5d3d-b1fd-e98402ed3ace,note,○ Tighten with a few impacts of an impact wrench or the full effort of a person using a podger spanner.,,,,,
d0e8018c-887b-546b-9a8f-b2c8cb11b3d4,note,○ Protrusion to be at least 1 clear thread shows beyond the nut but no greater than 12mm.,,,,,
77539608-2b04-53d6-a288-62ef5f645722,note,Method - Visual,,,,,
f619ad8e-9b34-560f-8d86-56d868970f3d,note,"Frequency - Where applicable, each bolted connection",,,,,
38eaa1e8-5485-54d7-ba1a-77d92ecdab4a,note,Category - IP,,,,,
aaa4dc79-66da-55ed-9820-3c6a5303c6e9,note,Responsibility - SE/PE/SPE,,,,,
75d0b9ac-9ac5-58e4-afa3-1c284bf97715,note,Verifying Documents - This ITP,,,,,
f86bc712-e3b0-51d4-a0ce-6331e9e21161,date,Date Completed:,,,,,
,checkpoint,5.4 - Precast Traceability,,,,,
f57ab36e-fa41-533c-af8e-2aca81cb706d,note,Reference - 620.09,,,,,
855415d0-324e-56da-bb43-24f196d348dd,note,Acceptance Criteria - All manufactured precast elements shall be traced from the completion of manufacture to their final location by a unique identification number.,,,,,
018c7c76-1693-560b-8dc7-0d8308351e61,note,"Record: The final location of each precast element, showing individual ID and date installed onto the Red-line Drawings or Survey Report",,,,,
cf6b1ecb-fc6c-5c78-9125-acf056b1e7fc,note,Method - Visual,,,,,
63584100-4f9b-5094-92f5-aa34de8df9b5,note,Frequency - Each element,,,,,
c5bd0559-8955-5c80-8942-610181b4210f,note,Category - IP,,,,,
d2dc337c-25e5-53c1-8e36-d09558e21c21,note,Responsibility - SE/PE/SPE,,,,,
c63867e8-b7d9-54c1-a8c1-1bd784eb995b,note,Verifying Documents - This ITP,,,,,
bfde12e4-6966-5408-90e6-eab6ef5b525b,date,Date Completed:,,,,,
,section,6. Post-installation Activities,,,,,
,checkpoint,6.1 - As-built Survey,,,,,
6391522d-8675-5de3-9ef9-455f4752ee2b,note,Reference - IFC Drawings VR 670.05,,,,,
40f36976-ae58-56ce-9b23-cc3cacdc3966,note,Acceptance Criteria - Provide record of dimensional measurements to demonstrate concrete members comply with tolerances as per VR 670.05,,,,,
9ead845a-4420-514c-b706-6ee5feef7412,note,(a) Departure from plan position: 25 mm,,,,,
53bd0c4d-c12e-5111-86d1-74937de01e1a,note,(b) Departure from alignment: 5 mm,,,,,
98a83268-a7a2-5183-9f6f-e227811eab67,note,(c) Irregularities in alignment 3 mm in 3 m,,,,,
ac36c247-edca-53e8-86a4-aa58dd3a15f9,note,(d) Variation in joint gap width 3 mm,,,,,
a99f9905-8064-5e3c-a030-54f929687048,note,"(e) Verticality of posts, panels, balusters and openings ±2 mm",,,,,
7d6a32ba-4059-574f-8b3e-7f872aa7cd20,note,Attach: Survey As-builts / Survey Report,,,,,
ea8ed7cb-4dea-58d2-8e7b-fe5ea5a32e2f,note,Method - Document Review,,,,,
783a39e2-b346-5f38-8490-9a9569294984,note,Frequency - Each element,,,,,
0d5354f8-1c12-5c32-9733-7dfa866010a3,note,Category - IP,,,,,
1bace8ee-fd6b-5618-8faa-c06420d6b3f6,note,"Responsibility - Surveyor, SE/PE/SPE",,,,,
8a55d85b-b889-58ca-bbc4-800a7e38f7d5,note,Verifying Documents - This ITP,,,,,
de0445fe-e505-5dcf-bd39-d74acae4851c,date,Date Completed:,,,,,
,checkpoint,6.2 - Non-conformance Report (NCR) Closure,,,,,
d94c852a-a02e-54f5-bf3c-dc1d6191c2e8,note,Reference - MRPA Quality Management Plan,,,,,
a75337cb-98b0-5ff1-92e5-39db13135af2,note,Method - Document Review,,,,,
62c989ec-cdb1-515b-ab5f-58567acf4e85,note,"Frequency - Once, prior to closure of this lot / element / Work area",,,,,
6a9c1117-dc1c-5dae-9e4a-83973aed63bd,note,Category - HP*,,,,,
a14fc6db-799e-5881-aa03-68ae06d92059,note,Responsibility - SE/PE/SPE,,,,,
25acb7a9-c4a7-580b-9590-e3fe85648549,note,Verifying Documents - This ITP,,,,,
c7808271-5247-568c-a6d2-4250fd9cf123,date,Date Completed:,,,,,
,checkpoint,Final Inspection,,,,,
f12f50b2-c77d-5a98-b848-4989b4be79f3,note,"On behalf of Metropolitan Roads Program Alliance, it is hereby certified that the Works represented by the item of work listed have been tested in accordance with the Project Quality Plan and conform in all respects with the requirements of the Contract.",,,,,
40a2eb17-650f-5c71-bf39-8e87ef3d6538,textbox,Name:,,,,,
fd402052-0efe-5e9f-a365-10cc009651ee,textbox,Position:,,,,,
9597eef7-0f27-542a-a396-490dd82acaf2,date,Date Completed:,,,,,
,signoff,Sign ITP,,,,,
