type,name,values,prefix,postfix,usage count,user addable,template name,,,,
textbox,Date Completed:,,,,,,,,,,
section,Post-construction / Post-installation Activities,,,,,,,,,,
checkpoint,6.1 Compaction Testing (results),,,,,,,,,,
note,REFERENCE: ,,,,,,,,,,
note,Section 173,,,,,,,,,,
note,Section 304.08,,,,,,,,,,
note,Table 304.081,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,ACCEPTANCE CRITERIA: ,,,,,,,,,,
note,"During compaction, material Moisture Content ≥ 85% of OMC and maintained until test rolling has been completed.",,,,,,,,,,
note,Density Ratio to be based on tests performed with Modified Comp active Effort.,,,,,,,,,,
note,○ Scale A:,,,,,,,,,,
note,– Subbase Layer Characteristic Density Ratio (CDR) ≥ 98%,,,,,,,,,,
note,– Base Layer CDR ≥ 100%,,,,,,,,,,
note,○ Scale B:,,,,,,,,,,
note,– Subbase Layer CDR ≥ 97%– ,,,,,,,,,,
note,– Base Layer CDR ≥ 98%,,,,,,,,,,
note,"– 6 tests per lot for lots >500sqm. If the lot is < 500sqm, then 3 tests per lot.",,,,,,,,,,
note,○ Scale C:,,,,,,,,,,
note,– Mean Value of Density Ratio (3 tests):,,,,,,,,,,
note,– Subbase Layers >98%,,,,,,,,,,
note,– Base Layers >100% ,,,,,,,,,,
note,ATTACH: Compaction Test Results,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,METHOD: Document Review,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,FREQUENCY: Each Lot Where applicxable,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,CATEGORY: IP,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,RESPONSIBILITY: PE,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,VERIFYING DOCUMENTS: Compaction Test Rersults,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,
checkpoint,6.2 Post Compaction Materials Testing (Results),,,,,,,,,,
note,REFERENCE: ,,,,,,,,,,
note,Section 304.10,,,,,,,,,,
note,Section 304.11,,,,,,,,,,
note,RC 500.02,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,ACCEPTANCE CRITERIA: ,,,,,,,,,,
note,Note: Refer to IFC drawings to confirm material required. Material property requirements will vary depending on material type.,,,,,,,,,,
note,○ 20mm Class 3:,,,,,,,,,,
note,– Grading,,,,,,,,,,
note,26.5mm 100%,,,,,,,,,,
note,19.0mm 95-100%,,,,,,,,,,
note,13.2mm 75-95%,,,,,,,,,,
note,9.5mm 60-90%,,,,,,,,,,
note,4.75mm 42-76%,,,,,,,,,,
note,2.36mm 28-61%,,,,,,,,,,
note,0.425mm 14-29%,,,,,,,,,,
note,0.075mm 6-14%,,,,,,,,,,
note,PI between 0 to 10,,,,,,,,,,
note,○ 20mm Class 4:,,,,,,,,,,
note,– Grading ,,,,,,,,,,
note,26.5mm 100%,,,,,,,,,,
note,4.75mm 42-76%,,,,,,,,,,
note,0.425mm 10-28%,,,,,,,,,,
note,0.075mm 2-14%,,,,,,,,,,
note,PI between 0 to 20,,,,,,,,,,
note,PI x % passing 0.425 mm sieve (max) 450,,,,,,,,,,
note,○ Scale C: Post compaction material te,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,METHOD: Document Review,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,FREQUENCY: Each Lot Where applicable,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,CATEGORY: IP,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,RESPONSIBILITY: PE,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,VERIFYING DOCUMENTS: Compaction Test Rersults,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,
checkpoint,6.3 Survey As-Built - Surface Level,,,,,,,,,,
note,REFERENCE: ,,,,,,,,,,
note,IFC Drawings,,,,,,,,,,
note,Section 304.06,,,,,,,,,,
note,Table 304.061,,,,,,,,,,
note,Table 304.062,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,ACCEPTANCE CRITERIA: ,,,,,,,,,,
note,No point on the surface of any pavement layer shall vary by more than 8 mm from a 3 m straight edge placed in any direction.,,,,,,,,,,
note,Subbase course shall be not < the specified thickness by more than 15 mm.,,,,,,,,,,
note,Base Course shall be not < the specified thickness by more than 10 mm. The avg. thickness over every 100m shall not be < specified thickness.,,,,,,,,,,
note,The combined thickness of subbase and base courses shall be not < the specified thickness by more than 15 mm.,,,,,,,,,,
note,○ Scale A: A minimum of 80 measurements per lot,,,,,,,,,,
note,"Subbase: mean range +4mm to -8mm, maximum Standard Deviation of 8mm",,,,,,,,,,
note,"Base: mean range ±5mm, maximum Standard Deviation of 8mm",,,,,,,,,,
note,○ Scale B: A minimum of 40 measurements per lot,,,,,,,,,,
note,"Subbase: mean range +6mm to -12mm, maximum Standard Deviation of 13mm",,,,,,,,,,
note,"Base: mean range ±8mm, maximum Standard Deviation of 10mm",,,,,,,,,,
note,○ Scale C:,,,,,,,,,,
note,Lower Subbase (mm) +15/ -25,,,,,,,,,,
note,Upper Subbase (mm) +10/ -25,,,,,,,,,,
note,Base (mm) +/-15,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,METHOD: Document Review,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,FREQUENCY: Each lot,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,CATEGORY: IP,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,RESPONSIBILITY: PE/Surveyor,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,VERIFYING DOCUMENTS: Survey Conformance Report,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,
checkpoint,Metropolitan Roads Program Alliance Final Inspection,,,,,,,,,,
note,"On behalf of Metropolitan Roads Program Alliance, it is hereby certified that the Works represented by the item of work listed have been tested in accordance with the Project Quality Plan and conform in all respects with the requirements of the Contract.",,,,,,,,,,
textbox,Name:,,,,,,,,,,
textbox,Position:,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,
signoff,Sign ITP,,,,,,,,,,
