type,name,values,prefix,postfix,usage count,user addable,template name,,,,,,,,,,,,,,,,
checkpoint,2.6 - Drainage Backfill Material,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - VR Cl 701.09, VR Cl 701.19",,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Ordinary and Selected Backfill Material shall be free from perishable matter, lumps and conform with the requirements of Table 701.091 and Table 701.092.",,,,,,,,,,,,,,,,,,,,,,
label,"○ Where approved by the Superintendent, culverts in trenches may be backfilled to half the pipe diameter or box culvert height with 3% cement stabilised sand in accordance with VR Section 701.19",,,,,,,,,,,,,,,,,,,,,,
textbox,Enter: Teambinder Material Approval number,,,,,,,,,,,,,,,,,,,,,,
label,○ Attach: backfill material delivery docket,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Prior to Commencement,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP*,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - PE/SE,,,,,,,,,,,,,,,,,,,,,,
label,"Verifying Documents - Teambinder Material Approval Number, Material Delivery Dockets",,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
section,4. Pre-Construction Activities,,,,,,,,,,,,,,,,,,,,,,
checkpoint,4.1 - Survey Set Out - Pits & Pipes,,,,,,,,,,,,,,,,,,,,,,
label,Reference - IFC Drawings VR Section 701.10,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Prior to commencement of excavation for the culverts the Contractor shall confirm the position of all culverts with the Superintendent.,,,,,,,,,,,,,,,,,,,,,,
label,"○ Survey activities undertaken to ensure and validate the plan location, height and line of pits and location, invert level, plan of pipes in accordance with design documentation and 701.10",,,,,,,,,,,,,,,,,,,,,,
label,Method - Survey,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each Lot,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP*,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
section,5. Construction / Installation Activities,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.12 - Pipes - Trench Excavation,,,,,,,,,,,,,,,,,,,,,,
label,Reference - IFC Drawings VR Section 701.15,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Excavation for pipe shall have a horizontal clearance between the pipe and the excavation wall of:,,,,,,,,,,,,,,,,,,,,,,
label," ○ > 300mm, < 600mm for RCP",,,,,,,,,,,,,,,,,,,,,,
label, ○ > 150mm for Flexible Pipe,,,,,,,,,,,,,,,,,,,,,,
label,— The base of the trench shall be compacted to refusal using mechanical plant.,,,,,,,,,,,,,,,,,,,,,,
label,"Method - Visual inspection, Measure",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each Lot,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.13 - Pipes - Bedding Placement and compaction,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - IFC Drawings VR Cl 701.16, VR Cl 701.20(a)",,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Bedding material shall be provided and placed in the full width of the trench to the below minimum:,,,,,,,,,,,,,,,,,,,,,,
label, ○ > 100mm where D<1500mm,,,,,,,,,,,,,,,,,,,,,,
label, ○ > 200mmwhwere D≥1500mm,,,,,,,,,,,,,,,,,,,,,,
label,— Bedding material shall be placed and compacted in layers <150mm loose thickness,,,,,,,,,,,,,,,,,,,,,,
label,— Bedding shall be compacted to refusal using hand held mechanical equipment and material (Swell ≥ 2.5%) and mean moisture ratio of 92% between the completion of rolling and the placement of overlaying layer,,,,,,,,,,,,,,,,,,,,,,
label,"Method - Visual inspection, Measure",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each Lot,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.15 - Pipes - Placement of Pipe - RCP,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - IFC Drawings VR Cl 701.17, VR Cl 701.20",,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Laying of pipes shall not commence until the Contractor has verified that culvert bedding complies with the specified lines and levels and compaction requirements, and pipes are not damaged. Laying of pipes or box culverts shall commence from the downstream end.",,,,,,,,,,,,,,,,,,,,,,
label,○ Rebate and socket ends of pipe segments shall be placed facing upstream and be fully entered. ,,,,,,,,,,,,,,,,,,,,,,
label,○ Gaps between spigot and socket are in accordance with the manufacturers specifications,,,,,,,,,,,,,,,,,,,,,,
label,○ The lower portion of the pipe shall be in contact with the bedding layer and shaped to accomodate the joint collar along its full length,,,,,,,,,,,,,,,,,,,,,,
label,"○ Before proceeding to install the next length of pipe, the conformity of the assembled joint shall be verified by checking that the position of the rubber ring on the spigot, and the clearance and overlap between the spigot and socket, are within the values specified by the manufacturer.",,,,,,,,,,,,,,,,,,,,,,
label,○ The spacing for multiple row culverts shall be as shown in Table 701.171,,,,,,,,,,,,,,,,,,,,,,
label,"Method - Visual inspection, Measure",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each Lot,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - Ferris Rd - IFC Drawings,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.16 - Pipes - Placement of Pipe - Flexible Pipe,,,,,,,,,,,,,,,,,,,,,,
label,Reference - IFC Drawings VR Cl 701.22,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - All buried flexible pipe sections supplied shall be assembled in accordance with the manufacturers specifications.,,,,,,,,,,,,,,,,,,,,,,
label,"○ Before proceeding to install the next length of pipe, the conformity of the assembled joint shall be verified by checking that the position on the spigot, and the clearance and overlap between the spigot and socket, are within the values specified by the manufacturer.",,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual inspection,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each Lot,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.17 - Pipes - Lifting Holes,,,,,,,,,,,,,,,,,,,,,,
label,Reference - VR Cl 701.18,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Lifting holes shall be plugged off in accordance with the manufacturers specifications after the pipe is installed.,,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual inspection,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each Lot,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.18 - Pipes - As-built survey pick-up,,,,,,,,,,,,,,,,,,,,,,
label,Reference - IFC Drawings VR Cl 710.10,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Each run of underground drainage shall be Survey verified prior to backfilling.,,,,,,,,,,,,,,,,,,,,,,
label,○ Offset pits to kerb +/- 20mm,,,,,,,,,,,,,,,,,,,,,,
label,○ Plan location pits not adjacent to kerb +/- 100mm,,,,,,,,,,,,,,,,,,,,,,
label,○ Invert level of pipes at pits +/- 50mm,,,,,,,,,,,,,,,,,,,,,,
label,"○ departure from design grade +/- 10mm in 10m, provided minimum grade is not less than 1:250",,,,,,,,,,,,,,,,,,,,,,
label,Method - Survey,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each Lot,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.19 - Pipes - Backfill Placement,,,,,,,,,,,,,,,,,,,,,,
label,Reference - IFC Drawings VR Cl 701.16,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Backfill material shall be placed the full width of the bedding material and compacted in layers <150mm loose thickness.,,,,,,,,,,,,,,,,,,,,,,
label,○ Filling shall not be placed within 2.0m of the open end of the pipe where a further section is to be placed.,,,,,,,,,,,,,,,,,,,,,,
label,"Method - Visual inspection, Measure",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each Lot,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.2 - Pipes - Backfill Testing,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - IFC Drawings VR Cl 701.20, VR Cl 701.29",,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Test a minimum of 20% of all lots for each culvert. (Lot = 1 layer of bedding or backfill),,,,,,,,,,,,,,,,,,,,,,
label,○ Backfill material shall be compacted to a density ratio > 97%. Material which has a swell equal or greater than 2.5% shall be maintained at a mean moisture ratio of 92% between the completion of rolling and the placement of overlaying layer,,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual inspection,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each Lot,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP*,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - PE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
section,6. Post-construction / Post-installation Activities,,,,,,,,,,,,,,,,,,,,,,
checkpoint,6.1 - Flushing & CCTV,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - VR Cl 701.28, VR Cl 701.30",,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - All culverts shall be flushed clean from end to end on completion and maintained in proper working order.,,,,,,,,,,,,,,,,,,,,,,
label,"○ All drainage lines constructed shall be inspected, after completion of earthworks to subgrade level and prior to construction of pavement layers, by an independent testing organisation using closed circuit television (CCTV) to verify that the flow of water is not obstructed and to check for visible signs of defects.",,,,,,,,,,,,,,,,,,,,,,
label,"○ Attach: Flushing Record, CCTV Reports",,,,,,,,,,,,,,,,,,,,,,
label,Method - Record Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each lot,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE,,,,,,,,,,,,,,,,,,,,,,
label,"Verifying Documents - ConQA HP Release, Flushing Record, CCTV Reports",,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,,,,,
checkpoint,6.2 - Compaction and Moisture content tests,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - VicRoads, Cl 701.20",,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Bedding and backfill shall be assessed for compaction and or moisture in lots. The number of tests per lot shall be three. A lot shall consist of one layer of bedding or backfill for a culvert length between adjacent pits or endwalls. Notwithstanding the provisions of Section 173, a minimum of 20% of all lots for each culvert shall be tested.",,,,,,,,,,,,,,,,,,,,,,
label,○ ATTACH: Compaction and Moisture content test results,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each Lot,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - Test Results,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,6.3 - As Built Survey,,,,,,,,,,,,,,,,,,,,,,
label,Reference - VR Cl 701.10,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Provide record of dimensional measurements to demonstrate the drainage lines are installed within the tolerances specified in VR Section 701.10,,,,,,,,,,,,,,,,,,,,,,
label,○ Attach: As-Built Survey Conformance,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each lot,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE,,,,,,,,,,,,,,,,,,,,,,
label,"Verifying Documents - ConQA HP Release, As Built Survey Report",,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,6.4 - Repairs to Damaged Pipes,,,,,,,,,,,,,,,,,,,,,,
label,Reference - VR Cl 701.31,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Where inspections after backfilling identify any of the following defects they shall be notified as a non-conformance:,,,,,,,,,,,,,,,,,,,,,,
label, — cracks wider than 0.5 mm,,,,,,,,,,,,,,,,,,,,,,
label, — spalling of concrete,,,,,,,,,,,,,,,,,,,,,,
label, — exposed reinforcement,,,,,,,,,,,,,,,,,,,,,,
label, — joints that are not fully engaged.,,,,,,,,,,,,,,,,,,,,,,
label,○ Any pipes with defects greater than the following limits shall be removed and replaced:,,,,,,,,,,,,,,,,,,,,,,
label, — longitudinal cracks greater than 2 mm,,,,,,,,,,,,,,,,,,,,,,
label, — circumferential cracks around the full circumference with width greater than 3 mm or with lateral displacement of the cracked VR Sections exceeding 3 mm,,,,,,,,,,,,,,,,,,,,,,
label, — circumferential cracks around part of the circumference with width greater than 4 mm,,,,,,,,,,,,,,,,,,,,,,
label, — penetrations with area greater than 400 mm2,,,,,,,,,,,,,,,,,,,,,,
label, — pipe joints that are separated.,,,,,,,,,,,,,,,,,,,,,,
label,○ The Superintendent may agree to accept pipes with defects as noted above subject to demonstration that repairs will ensure that pipes will operate effectively for their design life. Consideration will only be given to products and procedures with proven performance and to the following types of treatments:,,,,,,,,,,,,,,,,,,,,,,
label, — hot sprayed epoxy coatings for cracks not wider than 4 mm with no lateral displacement,,,,,,,,,,,,,,,,,,,,,,
label, — fibre glass reinforced epoxy sleeving for cracks not wider than 4 mm with lateral displacements up to 3 mm,,,,,,,,,,,,,,,,,,,,,,
label," — spalled concrete, exposed steel reinforcement and penetrations shall be treated as patch repairs and repaired with polymer modified cementitious repair materials in accordance with the requirements of VR Section 689.",,,,,,,,,,,,,,,,,,,,,,
label,"○ The Contractor shall submit details of proposed rectification treatments including manufacturer’s product specifications and warranties, the area and thickness of repair treatment, detailed repair procedures, and inspection and test plans.",,,,,,,,,,,,,,,,,,,,,,
label,○ No repairs shall be undertaken without the Superintendent’s approval of the repair materials and procedures.,,,,,,,,,,,,,,,,,,,,,,
label,○ All repairs shall be inspected using CCTV to verify compliance with the repair specifications.,,,,,,,,,,,,,,,,,,,,,,
label,"Method - Document Review for Repair Procedure, CCTV Report Review, Visual Inspection",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each lot,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - Nominated Authority,,,,,,,,,,,,,,,,,,,,,,
label,"Verifying Documents - ConQA HP Release, Approved Repair Procedure, Post Repair CCTV Report",,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,,,,,
checkpoint,6.5 - Non-conformance Report (NCR) Closure,,,,,,,,,,,,,,,,,,,,,,
label,Reference - MRPA Quality Management Plan,,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Ensure that any NCRs pertaining to the lot / element / Work area that this ITP covers, have been closed in Teambinder.",,,,,,,,,,,,,,,,,,,,,,
textbox,Enter: TeamBinder NCR number (if applicable),,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,"Frequency - Once, prior to closure of this lot / element / Work area",,,,,,,,,,,,,,,,,,,,,,
label,Category - HP*,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - PE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,Final Inspection,,,,,,,,,,,,,,,,,,,,,,
label,"On behalf of Metropolitan Roads Program Alliance, it is hereby certified that the Works represented by the item of work listed have been tested in accordance with the Project Quality Plan and conform in all respects with the requirements of the Contract.",,,,,,,,,,,,,,,,,,,,,,
textbox,Name:,,,,,,,,,,,,,,,,,,,,,,
textbox,Position:,,,,,,,,,,,,,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
signoff,Sign ITP,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
checklist,ITP-243-CIV-FRMS-Stormwater Drainage-Pit & Covers Supply & Installation,itp,,,,,ITP-243-CIV-FRMS-Stormwater Drainage-Pit & Covers Supply & Installation Rev 0,,,,,,,,,,,,,,,,
section,1. Referenced Documentation,,,,,,,,,,,,,,,,,,,,,,
checkpoint-no-value,Referenced Documentation,,,,,,,,,,,,,,,,,,,,,,
label,Document Title: ITP-243-CIV-FRMS-Stormwater Drainage-Pit & Covers Supply & Installation,,,,,,,,,,,,,,,,,,,,,,
label,ITP Description: Stormwater Drainage Pit & Cover Installation,,,,,,,,,,,,,,,,,,,,,,
label,Discipline (e.g. CIV/STR/RAIL): Ferris-CIV,,,,,,,,,,,,,,,,,,,,,,
label,Revision Number: 0,,,,,,,,,,,,,,,,,,,,,,
label,Revision Date: 27/02/2025,,,,,,,,,,,,,,,,,,,,,,
label,ITP created by: Kamel ALSHOBAKI,,,,,,,,,,,,,,,,,,,,,,
label,ITP approved for use by: Sandy Escalona,,,,,,,,,,,,,,,,,,,,,,
label,1.1 - Non Dependent,,,,,,,,,,,,,,,,,,,,,,
label,Reference - VicRoads Section 701 (May 2020),,,,,,,,,,,,,,,,,,,,,,
label,○ VicRoads Section 705 (June 2023),,,,,,,,,,,,,,,,,,,,,,
label,○ IFC Drawings,,,,,,,,,,,,,,,,,,,,,,
label,○ CHK-001-CIV-Stormwater Drainage Pipes Installation Rev 0,,,,,,,,,,,,,,,,,,,,,,
section,2. Preliminaries-Materials,,,,,,,,,,,,,,,,,,,,,,
checkpoint,2.2 - Precast Drainage Pit,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - VR Cl 705.04, VR Cl 705.07, VR Cl 705.09",,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Precast steel reinforced concrete drainage pits shall be manufactured, supplied and installed in accordance with VR Section 705, BTN 033, Section 610 and 611.",,,,,,,,,,,,,,,,,,,,,,
label,○ All concrete shall be manufactured to the concrete mix design registered by VicRoads and comply with the requirements of VR Section 705.04 610. Concrete grades shall comply with Table 705.041,,,,,,,,,,,,,,,,,,,,,,
textbox,Enter: Teambinder Material Approval number,,,,,,,,,,,,,,,,,,,,,,
label,○ Attach: precast drainage pit delivery docket,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Prior to Commencement,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP*,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - PE/SE,,,,,,,,,,,,,,,,,,,,,,
label,"Verifying Documents - Teambinder Material Approval, Precast drainage pit delivery docket",,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,2.5 - Drainage Pit - Step Irons,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - VR Cl 705.04, VR Cl 705.12",,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Step irons shall be manufactured by 13mm steel bar covered with polypropylene plastic in accordance with 705.04,,,,,,,,,,,,,,,,,,,,,,
label,○ Drainage pits greater than 1.0 m deep shall be fitted with step irons in accordance with VR Section 705 and AS 1657.,,,,,,,,,,,,,,,,,,,,,,
textbox,Enter: Teambinder Material Approval number,,,,,,,,,,,,,,,,,,,,,,
label,○ Attach: step irons delivery docket,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Prior to Commencement,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP*,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - PE/SE,,,,,,,,,,,,,,,,,,,,,,
label,"Verifying Documents - Teambinder Material Approval Number, Step irons delivery docket",,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,2.6 - Drainage Bedding Material,,,,,,,,,,,,,,,,,,,,,,
label,Reference - VR Cl 701.09,,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Bedding Material shall be free from perishable matter, lumps and conform with the requirements of Table 701.091 and Table 701.092.",,,,,,,,,,,,,,,,,,,,,,
textbox,Enter: Teambinder Material Approval number,,,,,,,,,,,,,,,,,,,,,,
label,○ Attach: bedding material delivery docket,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Prior to Commencement,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP*,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - PE/SE,,,,,,,,,,,,,,,,,,,,,,
label,"Verifying Documents - Teambinder Material Approval, Bedding Material delivery docket",,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,2.7 - Drainage Backfill Material,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - VR Cl 701.09, VR Cl 701.19",,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Ordinary and Selected Backfill Material shall be free from perishable matter, lumps and conform with the requirements of Table 701.091 and Table 701.092.",,,,,,,,,,,,,,,,,,,,,,
label,"○ Where approved by the Superintendent, culverts in trenches may be backfilled to half the pipe diameter or box culvert height with 3% cement stabilised sand in accordance with VR Section 701.19",,,,,,,,,,,,,,,,,,,,,,
textbox,Enter: Teambinder Material Approval number,,,,,,,,,,,,,,,,,,,,,,
