type,name,values,prefix,postfix,usage count,user addable,template name,,,,
label,Symal Infrastructure - Key: R,,,,,,,,,,
label,Symal Infrastructure - Resp: SE/PE,,,,,,,,,,
label,"Remarks / record (eg. test frequency, reports, certificates, checklist etc): ",,,,,,,,,,
label,• All City of Melbourne standard / engineering drawings for relevant edging types can be found in Appendix A3: Authority Design Standards,,,,,,,,,,
checkpoint,3.5 - Installation of plants,,,,,,,,,,
label,Ref docs: ,,,,,,,,,,
label,• TAS-HWW-SDL-ZWD-SPC-AUD-SDU-A0010-00 – Section 0753,,,,,,,,,,
label,• TAS-A-AUD-6007-0426 - LANDSCAPE,,,,,,,,,,
label,Acceptance criteria: ,,,,,,,,,,
button,• Have all plants been placed / installed in the manner specified?,"Yes,No,N/A",,,,,,,,,
label,Freq: Per lot,,,,,,,,,,
label,VERIFY OF ACCEPTANCE BY,,,,,,,,,,
label,Symal Infrastructure - Key: S,,,,,,,,,,
label,Symal Infrastructure - Resp: SE/PE,,,,,,,,,,
checkpoint,3.6 - Installation of turf,,,,,,,,,,
label,Ref docs: TAS-HWW-SDL-ZWD-SPC-AUD-SDU-A0010-00 - Section 0758,,,,,,,,,,
label,Acceptance criteria: ,,,,,,,,,,
button,• Has turf been installed as per method described in section 3.17 ‘turfing’?,"Yes,No,N/A",,,,,,,,,
label,Freq: Per lot,,,,,,,,,,
label,VERIFY OF ACCEPTANCE BY,,,,,,,,,,
label,Symal Infrastructure - Key: S,,,,,,,,,,
label,Symal Infrastructure - Resp: SE/PE,,,,,,,,,,
checkpoint-no-status,Lot acceptance:,,,,,,,,,,
textbox,Works complete (signer SS),,,,,,,,,,
textbox,Date works complete,,,,,,,,,,
textbox,Lot conforms (signer PE),,,,,,,,,,
textbox,Date lot closed,,,,,,,,,,
textbox,NCR/s no. raised,,,,,,,,,,
textbox,Date NCR closed for this lot,,,,,,,,,,
