type,name,values,prefix,postfix,usage count,user addable,template name,,,,
label,VERIFY OF ACCEPTANCE BY,,,,,,,,,,
label,Symal Infrastructure - Key: S,,,,,,,,,,
label,Symal Infrastructure - Resp: SS,,,,,,,,,,
label,"Remarks / record (eg. test frequency, reports, certificates, checklist etc): ",,,,,,,,,,
label,• Delivery Doc,,,,,,,,,,
label,• Conc pour record,,,,,,,,,,
checkpoint,2.5 - Post Pour,,,,,,,,,,
label,Acceptance criteria: ,,,,,,,,,,
button,• Was Curing agent applies as per project specifications,"Yes,No,N/A",,,,,,,,,
button,• Concrete reached design strength to strip formwork,"Yes,No,N/A",,,,,,,,,
button,• Any identified defects after striping rectified,"Yes,No,N/A",,,,,,,,,
button,• Attach Subcontractor’s QA,"Yes,No,N/A",,,,,,,,,
button,"• Does Backfill material compl;y with Vicroad specs, Project specs and drawings?","Yes,No,N/A",,,,,,,,,
label,Freq: Each Lot,,,,,,,,,,
label,VERIFY OF ACCEPTANCE BY,,,,,,,,,,
label,Symal Infrastructure - Key: S,,,,,,,,,,
label,Symal Infrastructure - Resp: SS,,,,,,,,,,
label,"Remarks / record (eg. test frequency, reports, certificates, checklist etc): ",,,,,,,,,,
label,• Concrete Strength Report,,,,,,,,,,
checkpoint,2.6 - Backfilling,,,,,,,,,,
label,Ref docs: VR703.29,,,,,,,,,,
label,Acceptance criteria: ,,,,,,,,,,
label,• Were topsoil placed and compacted on layers not exceeding 150mm in thickness and not exceeding 300mm in width not earlier than 3 days after concrete pour?,"Yes,No,N/A",,,,,,,,,
label,• Were the positions of any existing conduits passing under edgings marked by a chase in the edging immediately above the conduit together with a suitable identification mark.,"Yes,No,N/A",,,,,,,,,
label,Freq: Each Lot,,,,,,,,,,
label,VERIFY OF ACCEPTANCE BY,,,,,,,,,,
label,Symal Infrastructure - Key: R,,,,,,,,,,
label,Symal Infrastructure - Resp: SE/PE,,,,,,,,,,
section,3.0 Retaining Walls,,,,,,,,,,
checkpoint,3.1 - Formwork,,,,,,,,,,
label,Ref docs: ,,,,,,,,,,
label,• Civil drawings.,,,,,,,,,,
label,• Project Specs,,,,,,,,,,
label,Acceptance criteria: ,,,,,,,,,,
label,• Formwork has been installed correctly and sufficiently braced.,"Yes,No,N/A",,,,,,,,,
button,• Formwork set out has been done as per latest design drawings and specifications,"Yes,No,N/A",,,,,,,,,
button,• Were Construction joints/Expansion Joints/Isolation Joints /or any type of joint as specified in the drawings Installed,"Yes,No,N/A",,,,,,,,,
button,• Any Backfill/ Underlay Material as per drawings & specifications,"Yes,No,N/A",,,,,,,,,
button,• Was Installations of Cast-Ins/ HD bolts/ Chemical Anchors/Block out Verified,"Yes,No,N/A",,,,,,,,,
button,• Is the concrete member of height greater than 2m and a formwork design obtained with a certificate of compliance from a Proof Engineer forwarded to the Superintendent for approval?,"Yes,No,N/A",,,,,,,,,
label,Freq: Prior to start of works,,,,,,,,,,
label,VERIFY OF ACCEPTANCE BY,,,,,,,,,,
label,Symal Infrastructure - Key: S,,,,,,,,,,
label,Symal Infrastructure - Resp: SS,,,,,,,,,,
checkpoint,3.2 - Reinforcement,,,,,,,,,,
label,Ref docs: ,,,,,,,,,,
label,• AS3600,,,,,,,,,,
label,• VR611,,,,,,,,,,
label,Acceptance criteria: ,,,,,,,,,,
button,• Tolerance - As per specifications and Australian Standard and minimum cover for steel reinforcement is 40mm.,"Yes,No,N/A",,,,,,,,,
button,"• Steel is free of excess corrosion, loose millings, oil or other contaminants","Yes,No,N/A",,,,,,,,,
button,• Required Connection details - U Bars/ Z Bars/Cogs Verified/Starter bars,"Yes,No,N/A",,,,,,,,,
button,"• Correct concrete cover and chairs on sides, bottom and top Verified","Yes,No,N/A",,,,,,,,,
label,Freq: Each Lot,,,,,,,,,,
label,VERIFY OF ACCEPTANCE BY,,,,,,,,,,
label,Symal Infrastructure - Key: S,,,,,,,,,,
label,Symal Infrastructure - Resp: SS,,,,,,,,,,
checkpoint,3.3 - Pre-pour Inspections,,,,,,,,,,
label,Ref docs: ,,,,,,,,,,
label,• Civil drawings.,,,,,,,,,,
label,• Project Specs,,,,,,,,,,
label,Acceptance criteria: ,,,,,,,,,,
button,• Has steel reinforcement been placed correctly with adequate cover?,"Yes,No,N/A",,,,,,,,,
button,• Have tie bars and expansion joints been installed at the correct intervals?,"Yes,No,N/A",,,,,,,,,
button,"• Pour area is free of loose debris, oils, water","Yes,No,N/A",,,,,,,,,
button,"• Have any services located within the slab been installed, surveyed and pinned down","Yes,No,N/A",,,,,,,,,
button,• Concrete Testing Lab Representative will be available during concrete pour,"Yes,No,N/A",,,,,,,,,
button,• CYP D&C JV informed of concrete pour date and start time,"Yes,No,N/A",,,,,,,,,
label,Freq: Prior to start of each Concrete Pour,,,,,,,,,,
label,VERIFY OF ACCEPTANCE BY,,,,,,,,,,
label,Symal Infrastructure - Key: H,,,,,,,,,,
label,Symal Infrastructure - Resp: SS,,,,,,,,,,
label,CYP D&C JV - Key: H,,,,,,,,,,
holdpoint,HOLD POINT,,,,,,,,,,
checkpoint,3.4 - Concrete Placement,,,,,,,,,,
label,Ref docs: ,,,,,,,,,,
label,• VR503.07,,,,,,,,,,
label,• VR503.05,,,,,,,,,,
label,Acceptance criteria: ,,,,,,,,,,
button,"• Has concrete been transported, handled and placed to prevent segregation, loss or leakage of materials.","Yes,No,N/A",,,,,,,,,
button,"• Has Concrete been tamped/vibrated to increase density and prevent voids, honeycombing or surface defects.","Yes,No,N/A",,,,,,,,,
button,• Has a minimum of one of vibrator used at all times while the concreting is in operation,"Yes,No,N/A",,,,,,,,,
button,• Ensure monitoring forms/cast in items during the pour,"Yes,No,N/A",,,,,,,,,
button,• Concrete Work(s) completed to specification/drawings & Area left clean/tidy,"Yes,No,N/A",,,,,,,,,
button,"• Concrete Dockets Received, Attach last Docket","Yes,No,N/A",,,,,,,,,
textbox,Pour date,,,,,,,,,,
textbox,Total pour Concrete quantity,,,M3,,,,,,,
label,Freq: Each Lot,,,,,,,,,,
label,VERIFY OF ACCEPTANCE BY,,,,,,,,,,
label,Symal Infrastructure - Key: S,,,,,,,,,,
label,Symal Infrastructure - Resp: SS,,,,,,,,,,
label,"Remarks / record (eg. test frequency, reports, certificates, checklist etc): ",,,,,,,,,,
label,• Delivery Doc,,,,,,,,,,
label,• Conc pour record,,,,,,,,,,
checkpoint,3.5 - Post Pour,,,,,,,,,,
label,Ref docs: ,,,,,,,,,,
label,• Civil drawings.,,,,,,,,,,
label,• Project Specs,,,,,,,,,,
label,Acceptance criteria: ,,,,,,,,,,
button,• Was Curing agent applies as per project specifications,"Yes,No,N/A",,,,,,,,,
button,• Concrete reached design strength to strip formwork,"Yes,No,N/A",,,,,,,,,
button,• Any identified defects after striping rectified,"Yes,No,N/A",,,,,,,,,
button,• Attach Subcontractor’s QA,"Yes,No,N/A",,,,,,,,,
button,"• Does Backfill material compl;y with Vicroad specs, Project specs and drawings?","Yes,No,N/A",,,,,,,,,
button,• Were as Built completed? Attach report if applicable,"Yes,No,N/A",,,,,,,,,
label,Freq: Each Lot,,,,,,,,,,
label,VERIFY OF ACCEPTANCE BY,,,,,,,,,,
label,Symal Infrastructure - Key: S,,,,,,,,,,
label,Symal Infrastructure - Resp: SS,,,,,,,,,,
label,"Remarks / record (eg. test frequency, reports, certificates, checklist etc): ",,,,,,,,,,
label,• Concrete Test Report,,,,,,,,,,
checkpoint,3.6 - Backfilling,,,,,,,,,,
label,Ref docs: VR703.29,,,,,,,,,,
label,Acceptance criteria: ,,,,,,,,,,
label,• Were topsoil placed and compacted on layers not exceeding 150mm in thickness and not exceeding 300mm in width not earlier than 3 days after concrete pour?,"Yes,No,N/A",,,,,,,,,
label,• Were the positions of any existing conduits passing under edgings marked by a chase in the edging immediately above the conduit together with a suitable identification mark.,"Yes,No,N/A",,,,,,,,,
label,Freq: Each Lot,,,,,,,,,,
label,VERIFY OF ACCEPTANCE BY,,,,,,,,,,
label,Symal Infrastructure - Key: R,,,,,,,,,,
label,Symal Infrastructure - Resp: SE/PE,,,,,,,,,,
checkpoint-no-status,Lot acceptance:,,,,,,,,,,
textbox,Works complete (signer SS),,,,,,,,,,
textbox,Date works complete,,,,,,,,,,
textbox,Lot conforms (signer PE),,,,,,,,,,
textbox,Date lot closed,,,,,,,,,,
textbox,NCR/s no. raised,,,,,,,,,,
textbox,Date NCR closed for this lot,,,,,,,,,,
