type,name,values,prefix,postfix,usage count,user addable,template name,,,
note,• Large shear box (min 3 normal stresses) - BS 1377 Part 7: 1990. Methods of tests for Soils for civil engineering purposes – Part 7 : Shear strength tests (total stress).Test 5 – Determination of shear strength by direct shear (large shear box apparatus),,,,,,,,,
note,Test frequency - Determination of the dry density/water content - 3 tests per source.,,,,,,,,,
note,"• PSD - 3 no. tests per source + 1 test per 2,000m3.",,,,,,,,,
note,"• Permeability, Large shear box (min 3 normal stresses) -  3 no. tests per source",,,,,,,,,
note,Contractor - H,,,,,,,,,
note,Designer - W,,,,,,,,,
note,"Verifying Records Checklists, Test and Supplier Certificates - Test Report ",,,,,,,,,
checkpoint,1.2.4 - GAP 65,,,,,,,,,
note,"Method/Description - PH, Chloride ion content, sulphate content, electrical resistivity, organic content. Refer to The Reinforced Earth Company technical specification (TAINZ-TS-0100; Table 2)  ",,,,,,,,,
note,Test frequency - 3 no. tests  per source   and 1 test per 2000m3 ,,,,,,,,,
note,Contractor - H,,,,,,,,,
note,Designer - W,,,,,,,,,
note,"Verifying Records Checklists, Test and Supplier Certificates - Test Report ",,,,,,,,,
checkpoint,1.2.5 - MSE Fill,,,,,,,,,
note,"Method/Description - Determination of the dry density & OMC determination - NZS 4402:Supplement No 1:1998, Test 4.1.2",,,,,,,,,
note,"• Atterberg limits - NZS 4402:Supplement No 1:1998, Test 2.2, 2.3 & 2.4 ",,,,,,,,,
note,• Triaxial (Single stage min. 3 samples) - BS 1377 Part 8: 1990. Methods of tests for Soils for civil engineering purposes – Test 7 or Test 8,,,,,,,,,
note,"Test frequency - 1 test per 2,500m3",,,,,,,,,
note,Contractor - H,,,,,,,,,
note,Designer - W,,,,,,,,,
note,"Verifying Records Checklists, Test and Supplier Certificates - Test Report ",,,,,,,,,
checkpoint,1.2.6 - MSE Fill,,,,,,,,,
note,"Method/Description - PH, Chloride ion content, sulphate content, electrical resistivity, organic content. Refer to The Reinforced Earth Company technical specification (TAINZ-TS-0100; Table 2)  ",,,,,,,,,
note,Test frequency - 3 no. tests  per source   and 1 test per 2500m3 ,,,,,,,,,
note,Contractor - H,,,,,,,,,
note,Designer - W,,,,,,,,,
note,"Verifying Records Checklists, Test and Supplier Certificates - Test Report ",,,,,,,,,
checkpoint,1.2.7 - Drainage blanket and AP 7,,,,,,,,,
note,Method/Description - NZS 4402 Supplement No 1:1998 - Test 2.8.1 Determination of the particle size distribution Standard method by wet sieving,,,,,,,,,
note,• NZS 4402 Supplement No 1:1998 - Test 2.8.3 Determination of the particle size distribution Standard method by hydrometer,,,,,,,,,
note,• Laboratory Triaxial Hydraulic Conductivity - ASTM D5084 – 16a,,,,,,,,,
note,Test frequency - PSD - 3 no. tests  per source  and 1 test per 1000m3,,,,,,,,,
note,• Hydraulic conductivity - 3 no. tests per source,,,,,,,,,
note,Contractor - H,,,,,,,,,
note,Designer - H,,,,,,,,,
signoff,AUTHORITY HOLDPOINT,,,,,,,,,
checkpoint,1.2.8 - Cement stabilised GAP 65,,,,,,,,,
note,"Method/Description - Determination of the dry density & OMC determination - NZS 4402:Supplement No 1:1998, Test 4.1.2",,,,,,,,,
note,• NZS 4402 Supplement No 1:1998 - Test 2.8.1 Determination of the particle size distribution Standard method by wet sieving,,,,,,,,,
note,• NZS 4402 Supplement No 1:1998 - Test 2.8.3 Determination of the particle size distribution Standard method by hydrometer,,,,,,,,,
note,• Unconfined compressive strength test - NZS 4402 Supplement No 1:1998 Test 6.3.1.,,,,,,,,,
note,Test frequency - Determination of the dry density/water content - 3 nos. tests per source ,,,,,,,,,
note,"• PSD -  3 no. tests per source + 1 test per 2,000 m3",,,,,,,,,
note,• UCS - 3 no. tests per source at adopted cement ratio.,,,,,,,,,
note,Contractor - H,,,,,,,,,
note,Designer - W,,,,,,,,,
note,"Verifying Records Checklists, Test and Supplier Certificates - Test Report ",,,,,,,,,
checkpoint,1.2.9 - Cement stabilised structural fill,,,,,,,,,
note,"Method/Description - Determination of the dry density & OMC determination - NZS 4402:Supplement No 1:1998, Test 4.1.2",,,,,,,,,
note,"• Atterberg limits - NZS 4402:Supplement No 1:1998, Test 2.2, 2.3 & 2.4 ",,,,,,,,,
note,• Unconfined compressive strength test - NZS 4402 Supplement No 1:1998 Test 6.3.1.,,,,,,,,,
note,Test frequency - Determination of the dry density/water content - 3 nos. tests per source ,,,,,,,,,
note,• Atterberg limit - 1 test per source and 1 test per 500 m3,,,,,,,,,
note,• UCS - 3 no. tests per source at adopted cement ratio.,,,,,,,,,
note,Contractor - H,,,,,,,,,
note,Designer - W,,,,,,,,,
note,"Verifying Records Checklists, Test and Supplier Certificates - Test Report ",,,,,,,,,
section,"1.3.0 Geosynthetics, geogrid and basal reinforcement - Pre-construction",,,,,,,,,
checkpoint,1.3.1 - Product name Name and address of producer/supplier Manufacturer’s compliance certificate,,,,,,,,,
note,Method/Description - Document Review,,,,,,,,,
note,Test frequency - Check each lot (1 roll),,,,,,,,,
note,Contractor - H,,,,,,,,,
note,Designer - W,,,,,,,,,
note,"Verifying Records Checklists, Test and Supplier Certificates - Lab test cert",,,,,,,,,
checkpoint,1.3.2 - Tensile strength (machine direction) - geogrid and basal reinforcement,,,,,,,,,
note,Method/Description - Document Review,,,,,,,,,
note,Test frequency - 1 test per production batch,,,,,,,,,
note,Contractor - H,,,,,,,,,
note,Designer - W,,,,,,,,,
note,"Verifying Records Checklists, Test and Supplier Certificates - Lab test cert",,,,,,,,,
checkpoint,"1.3.3 - Visual inspection - separation geotextiles, basal reinforcement",,,,,,,,,
note,"Method/Description - To inspect geotextile and basal reinforement is the proper type and no tears, rips or other signs of deterioration.",,,,,,,,,
note,Test frequency - Check each lot (1 roll),,,,,,,,,
note,Contractor - H,,,,,,,,,
note,Designer - H,,,,,,,,,
note,"Verifying Records Checklists, Test and Supplier Certificates - Approval checklist",,,,,,,,,
signoff,AUTHORITY HOLDPOINT,,,,,,,,,
checkpoint,1.3.4 - Visual inspection - geogrids,,,,,,,,,
note,"Method/Description - To inspect geogrid is the proper type and no tears, rips or other signs of deterioration.",,,,,,,,,
note,Test frequency - Check each lot (1 roll),,,,,,,,,
note,Contractor - H,,,,,,,,,
note,Designer - H,,,,,,,,,
note,"Verifying Records Checklists, Test and Supplier Certificates - Approval checklist",,,,,,,,,
signoff,AUTHORITY HOLDPOINT,,,,,,,,,
section,1.4.0 Monitoring - Pre-construction,,,,,,,,,
checkpoint,1.4.1 - Monitoring prior to preload,,,,,,,,,
note,Method/Description - Baseline readings,,,,,,,,,
note,"Test frequency - Settlement marker, extensometer, profilometer, and lateral deformation markers - 1 month before construction start. 2 consistent readings (24 hrs apart) post installation and one immediately prior to filling Vibrating wire piezometer - 1 month",,,,,,,,,
note,Contractor - H,,,,,,,,,
note,Designer - H,,,,,,,,,
note,"Verifying Records Checklists, Test and Supplier Certificates - Designer site diary - confirming baseline readings satisfactory",,,,,,,,,
signoff,AUTHORITY HOLDPOINT,,,,,,,,,
section,2.1.0 Pre-filling,,,,,,,,,
checkpoint,2.1.1 - Set out extents of fill and check against design,,,,,,,,,
note,Method/Description - Survey/visual,,,,,,,,,
note,Test frequency - Prior to Commencement,,,,,,,,,
note,Contractor - W,,,,,,,,,
checkpoint,2.1.2 - Vegetation Clearance,,,,,,,,,
note,Method/Description - Survey/visual,,,,,,,,,
note,Test frequency - Fill area foot print,,,,,,,,,
note,Contractor - H,,,,,,,,,
note,Designer - H,,,,,,,,,
note,"Verifying Records Checklists, Test and Supplier Certificates - Subgrade approval checksheet Designer site report (where advise given)",,,,,,,,,
signoff,AUTHORITY HOLDPOINT,,,,,,,,,
checkpoint,2.1.4 - Designer witness of in-situ subgrade prior to filling,,,,,,,,,
note,Method/Description - Visual inspection,,,,,,,,,
note,Test frequency - Prior to Filling,,,,,,,,,
note,Contractor - H,,,,,,,,,
note,Designer - H,,,,,,,,,
note,"Verifying Records Checklists, Test and Supplier Certificates - Subgrade approval checksheet",,,,,,,,,
signoff,AUTHORITY HOLDPOINT,,,,,,,,,
checkpoint,2.1.5 - General Undercuts,,,,,,,,,
note,Method/Description - Visual inspection,,,,,,,,,
note,Test frequency - Prior to Filling,,,,,,,,,
note,Contractor - I,,,,,,,,,
note,"Verifying Records Checklists, Test and Supplier Certificates - Subgrade approval checksheet",,,,,,,,,
checkpoint,2.1.6 - Required undercuts for basal reinforcement installation,,,,,,,,,
note,Method/Description - Visual inspection,,,,,,,,,
note,Test frequency - Prior to Filling,,,,,,,,,
note,Contractor - H,,,,,,,,,
note,Designer - H,,,,,,,,,
signoff,AUTHORITY HOLDPOINT,,,,,,,,,
checkpoint,2.1.7 - Basal reinforcement installation,,,,,,,,,
note,"Method/Description - Visual inspection of directional placement, panel length, laps, and damage",,,,,,,,,
note,Test frequency - During basal reinforcement installation and every 100m² of geotextile installed.,,,,,,,,,
note,Contractor - H,,,,,,,,,
note,Designer - H,,,,,,,,,
signoff,AUTHORITY HOLDPOINT,,,,,,,,,
checkpoint,2.1.8 - Drainage blanket installation,,,,,,,,,
note,Method/Description - Visual inspection,,,,,,,,,
note,"Test frequency - Prior to filling, and every 100m2 of geotextile installed.",,,,,,,,,
note,Contractor - H,,,,,,,,,
note,Designer - H,,,,,,,,,
signoff,AUTHORITY HOLDPOINT,,,,,,,,,
checkpoint,2.1.9 - Construction of wick drains,,,,,,,,,
note,Method/Description - Visual inspection and subcontractor record review,,,,,,,,,
note,Test frequency - During wick drain construction,,,,,,,,,
note,Contractor - I,,,,,,,,,
note,Designer - W,,,,,,,,,
note,"Verifying Records Checklists, Test and Supplier Certificates - Wick drain check list",,,,,,,,,
checkpoint,2.1.10 - Sub soil drainage,,,,,,,,,
note,Method/Description - Inspection,,,,,,,,,
note,Test frequency - During subsoil construction,,,,,,,,,
note,Contractor - I,,,,,,,,,
note,Designer - I,,,,,,,,,
note,"Verifying Records Checklists, Test and Supplier Certificates - Sub soil drainage ITP,",,,,,,,,,
checkpoint,2.1.11 - Monitoring Equipment,,,,,,,,,
note,Method/Description - Survey/ data logging,,,,,,,,,
note,Test frequency - As outlined in MMA-DES-GEO-E1-SKT-4077,,,,,,,,,
note,Contractor - W,,,,,,,,,
note,"Verifying Records Checklists, Test and Supplier Certificates - Drill logs",,,,,,,,,
section,2.2.0 Fill Construction,,,,,,,,,
checkpoint,2.2.1 - Filling operations,,,,,,,,,
note,Method/Description - Visual inspection,,,,,,,,,
note,Test frequency - Daily,,,,,,,,,
note,Contractor - W,,,,,,,,,
note,"Verifying Records Checklists, Test and Supplier Certificates - Test report",,,,,,,,,
checkpoint,2.2.2 - Filling operations,,,,,,,,,
note,Method/Description - Survey/visual,,,,,,,,,
note,Test frequency - Daily,,,,,,,,,
note,Contractor - W,,,,,,,,,
note,"Verifying Records Checklists, Test and Supplier Certificates - test report",,,,,,,,,
checkpoint,2.2.3 - Insitu fill testing,,,,,,,,,
note,Method/Description - Plateau Test,,,,,,,,,
note,"Test frequency - Structural Fill - 1 test per material type per earthworks zone, ",,,,,,,,,
note,• Buttress Fill - 1 test per material type per earthworks zone ,,,,,,,,,
note,• GAP65 - 1 test per material type per structure / location ,,,,,,,,,
note,• Cement Stabilised GAP65/ Structural Fill - 1 Test per material type per structure/ location ,,,,,,,,,
note,Contractor - W,,,,,,,,,
note,"Verifying Records Checklists, Test and Supplier Certificates - Test report",,,,,,,,,
checkpoint,2.2.4 - Insitu fill testing,,,,,,,,,
note,Method/Description - In situ moisture content and density ,,,,,,,,,
note,Test frequency - Structural Fill - 1 test per 1 m lift per 100m length (approx 1 per 3000 m3) ; 1 test per lift per 50m length for top 1m of fill to subgrade level ,,,,,,,,,
note,"• Buttress fill - 1 test per 200m length, approx 1 per 6000 m3 ",,,,,,,,,
note,• GAP65 - 4 tests per lift per structure,,,,,,,,,
note,• Cement Stabilised GAP65 - 4 Tests per 0.5m lift per structure ,,,,,,,,,
note,• Cement Stabilised Structural fill - 1 test per 0.5m lift per 100m length ,,,,,,,,,
note,Contractor - W,,,,,,,,,
note,"Verifying Records Checklists, Test and Supplier Certificates - Test report",,,,,,,,,
checkpoint,2.2.5 - Insitu fill testing,,,,,,,,,
note,Method/Description - Undrained shear Strength,,,,,,,,,
note,Test frequency - Structural fill - 1 test per layer per 1000m2 ,,,,,,,,,
note,• Buttress Fill - 1 Test per layer per 2000m2 ,,,,,,,,,
note,• Cement Stabilised Structural Fill - 1 test per layer per 500m2 ,,,,,,,,,
note,Contractor - W,,,,,,,,,
note,"Verifying Records Checklists, Test and Supplier Certificates - Test report",,,,,,,,,
checkpoint,2.2.6 - Subgrade Fill Testing ,,,,,,,,,
note,Method/Description - in situ moisture content and density (and/ or air voids) testing of compacted  fill material ,,,,,,,,,
note,"Test frequency - Surcharged Fills - 1 test at subgrade formation level per 50m length, Cut Fill Transitions - 1 Test per 0.5m lift per 50m length for 1.0m subgrade depth ",,,,,,,,,
note,Contractor - W,,,,,,,,,
note,"Verifying Records Checklists, Test and Supplier Certificates - Test report",,,,,,,,,
checkpoint,2.2.7 - Subgrade Fill Testing,,,,,,,,,
note,Method/Description - Scala Penetrometer Surcharged Fills,,,,,,,,,
note,Test frequency - 435mm above Subgrade formation level to 1.5m depth. 3 tests per 20m chainage evenly across formation pavement width ,,,,,,,,,
note,Contractor - W,,,,,,,,,
note,"Verifying Records Checklists, Test and Supplier Certificates - Test report",,,,,,,,,
checkpoint,2.2.8 - Subgrade Fill Testing ,,,,,,,,,
note,Method/Description - Benkelman beam and FWD Testing ,,,,,,,,,
note,Test frequency - Surcharged Fills - At subgrade formation level 10m interval in each wheel path,,,,,,,,,
note,"• Cut Fill Transitions - at three heights: 1.0m, 0.5m and 0m below subgrade formation level 10m interval in each wheel path",,,,,,,,,
note,Contractor - W,,,,,,,,,
note,"Verifying Records Checklists, Test and Supplier Certificates - Test report",,,,,,,,,
checkpoint,2.2.9 - Subgrade Fill Testing,,,,,,,,,
note,Method/Description - Laboratory Soaked CBR,,,,,,,,,
note,Test frequency - Surcharged Fills and Cut Fill Transitions - 1 Test per 5000m2 at subgrade formation level ,,,,,,,,,
note,Contractor - W,,,,,,,,,
note,"Verifying Records Checklists, Test and Supplier Certificates - Test report",,,,,,,,,
checkpoint,2.2.10 - Confirm testing requirements are meet for insitu fill,,,,,,,,,
note,"Method/Description - Summarise, interpret and review test records",,,,,,,,,
note,Test frequency - Every test result,,,,,,,,,
note,Contractor - H,,,,,,,,,
note,Designer - H,,,,,,,,,
note,"Verifying Records Checklists, Test and Supplier Certificates - Review of testing records ",,,,,,,,,
signoff,AUTHORITY HOLDPOINT,,,,,,,,,
checkpoint,2.2.11 - Failed test result and remedial approval,,,,,,,,,
note,Method/Description - Review and approval of remedial action,,,,,,,,,
note,Test frequency - Every failed test and prior to remedial works,,,,,,,,,
note,Contractor - H,,,,,,,,,
note,Designer - H,,,,,,,,,
signoff,AUTHORITY HOLDPOINT,,,,,,,,,
section,2.3.0 Preload/Surcharge (for embankments requiring preload),,,,,,,,,
checkpoint,2.3.1 - Visual inspection for rate of filling,,,,,,,,,
note,"Method/Description - Inspection of fill height, rate of filling of 200mm/day (1m per week)",,,,,,,,,
note,Test frequency - To be monitored daily,,,,,,,,,
note,Contractor - H,,,,,,,,,
note,Designer - W,,,,,,,,,
checkpoint,2.3.2 - After 1m of fill placement. Await approval from Designer before placing more fill. ,,,,,,,,,
note,Method/Description - Review data and TARP levels before releasing HOLD.,,,,,,,,,
note,Test frequency - Before releasing hold periods and allowing filling to continue.,,,,,,,,,
note,Contractor - H,,,,,,,,,
note,Designer - H,,,,,,,,,
note,"Verifying Records Checklists, Test and Supplier Certificates - Designer site diary",,,,,,,,,
signoff,AUTHORITY HOLDPOINT,,,,,,,,,
checkpoint,2.3.3 - Removal of preload/surcharge,,,,,,,,,
note,Method/Description - Assessment of monitoring and instrumentation data,,,,,,,,,
note,Test frequency - After completion of proposed hold period,,,,,,,,,
note,Contractor - H,,,,,,,,,
note,Designer - H,,,,,,,,,
signoff,AUTHORITY HOLDPOINT,,,,,,,,,
checkpoint,2.3.4 - Removal of preload/surcharge,,,,,,,,,
note,Method/Description - Preparation of preload/surcharge report,,,,,,,,,
note,Test frequency - Every four weeks during earthworks operations and at the end and commencement of each earthworks season,,,,,,,,,
section,2.4.0 Monitoring,,,,,,,,,
checkpoint,2.4.1 - During earth filling/preloading/surcharging,,,,,,,,,
note,Method/Description - Monitoring during earth filling/preloading/surcharging,,,,,,,,,
note,"Test frequency - Plate settlement marker, extensometer, profilometer, water standpipe, and lateral deformation marker- twice weekly Vibrating wire piezometer - hourly reading via data logger, twice weekly download",,,,,,,,,
note,Contractor - W,,,,,,,,,
checkpoint,2.4.2 - During preload or surcharge hold period,,,,,,,,,
note,Method/Description - Monitoring during preloading or surcharge hold period,,,,,,,,,
note,"Test frequency - Plate settlement marker, extensometer and profilometer, and lateral deformation marker - twice weekly for the first month then weekly. Vibrating wire piezometer - hourly reading via data logger, twice weekly download",,,,,,,,,
note,Contractor - W,,,,,,,,,
checkpoint,2.4.3 - At surcharge removal or hold period release,,,,,,,,,
note,Method/Description - Monitoring at surcharge removal or hold period release,,,,,,,,,
note,"Test frequency - Plate settlement marker, extensometer and profilometer, lateral deformation marker, and vibrating wire piezometer - one reading 24 hours prior and one reading 24 hours following.",,,,,,,,,
note,Contractor - W,,,,,,,,,
checkpoint,2.4.4 - Post-surcharge or post preload,,,,,,,,,
note,Method/Description - Monitoring post-surcharge or post preload,,,,,,,,,
note,"Test frequency - Surface settlement marker, plate settlement marker, extensometer, vibrating wire piezometer - weekly for one month then monthly",,,,,,,,,
note,Contractor - W,,,,,,,,,
checkpoint,2.4.5 - After asphalt and barrier construction or culvert construction,,,,,,,,,
note,Method/Description - Monitoring after asphalt and barrier construction or culvert construction,,,,,,,,,
note,"Test frequency - Surface settlement marker, plate settlement marker, extensometer, vibrating wire piezometer - weekly for one month then monthly",,,,,,,,,
section,2.5.0 Monitoring reports,,,,,,,,,
checkpoint,2.5.1 - Preliminary inspection/monitoring report,,,,,,,,,
note,Method/Description - Summary of site inspection / observation / measurement,,,,,,,,,
note,Test frequency - Within one working day of site inspection/observation/measurement,,,,,,,,,
note,Contractor - W,,,,,,,,,
checkpoint,2.5.2 - Final inspection/monitoring report,,,,,,,,,
note,Method/Description - Full and certified results of monitoring data,,,,,,,,,
note,Test frequency - Within five working day of reading the particular instrument,,,,,,,,,
note,Contractor - W,,,,,,,,,
checkpoint,2.5.3 - Trigger level report,,,,,,,,,
note,Method/Description - Details of trigger level exceedance or increasing trend Possible cause of exceedance or increasing trend Suggested response (e.g. increased frequency of monitoring),,,,,,,,,
note,Test frequency - Initial report within 24 hours of observation; Interrim report within 5 working days incorporating all additional monitoring records; Final report once the situation has been resolved through ongoing monitoring / mitigation to acceptable levels,,,,,,,,,
note,Contractor - W,,,,,,,,,
checkpoint,2.5.4 - Detailed monitoring report,,,,,,,,,
note,"Method/Description - Ground movements Groundwater and pore water pressures Variation in characteristics, including strength gain in underlying materials Comparison monitored results against baseline design predictions in both table and graphical format",,,,,,,,,
note,Test frequency - Every 3 months during earthworks operations and at the end of each earthworks season,,,,,,,,,
note,Contractor - W,,,,,,,,,
checkpoint,2.5.5 - Preload report,,,,,,,,,
note,Method/Description - Comparison between monitored results and baseline design predictions in both table and graphical format,,,,,,,,,
note,Test frequency - Every 4 weeks during earthworks operations and at the end and commencement of each earthworks season,,,,,,,,,
note,Contractor - W,,,,,,,,,
checkpoint,2.5.6 - Completion report,,,,,,,,,
note,Method/Description - Including all results for all instruments throughout construction period and inventory of which instruments have been decommissioned and those that can continue to be monitored beyond handover.,,,,,,,,,
note,Test frequency - End of Defects Liability Period,,,,,,,,,
note,Contractor - W,,,,,,,,,
section,3.0 Post Construction,,,,,,,,,
checkpoint,3.1 - Monitoring - Post construction to practical completion,,,,,,,,,
note,Method/Description - Monitoring - Post construction to practical completion,,,,,,,,,
note,"Test frequency - Surface settlement marker, plate settlement marker, extensometer, vibrating wire piezometer - weekly for one month then monthly",,,,,,,,,
note,Contractor - H,,,,,,,,,
checkpoint,3.2 - Monitoring - At practical completion,,,,,,,,,
note,Method/Description - Monitoring - At practical completion,,,,,,,,,
note,"Test frequency - Surface settlement marker, plate settlement marker, extensometer, vibrating wire piezometer - one reading",,,,,,,,,
note,Contractor - H,,,,,,,,,
checkpoint,3.3 - Monitoring - During defects liability period,,,,,,,,,
note,Method/Description - Monitoring - During defects liability period,,,,,,,,,
note,Test frequency - Surface settlement marker - tri-monthly,,,,,,,,,
note,Contractor - H,,,,,,,,,
checkpoint,3.4 - Monitoring -  End of defects liability,,,,,,,,,
note,Method/Description - Monitoring -  End of delfection liability,,,,,,,,,
note,Test frequency - Surface settlement marker - one reading within one month of end of defect liability period,,,,,,,,,
note,Contractor - H,,,,,,,,,
checkpoint,3.2 - Survey As-builts,,,,,,,,,
note,Test frequency - During construction and at end ,,,,,,,,,
note,Contractor - H,,,,,,,,,
note,"Verifying Records Checklists, Test and Supplier Certificates - CAD files",,,,,,,,,
checkpoint,3.3 - As-builts,,,,,,,,,
note,Method/Description - Mark up of construction drawings to reflect completed works,,,,,,,,,
note,Test frequency - End of Construction or after completion of preload/surcharge works,,,,,,,,,
note,Contractor - H,,,,,,,,,
note,Designer - H,,,,,,,,,
note,"Verifying Records Checklists, Test and Supplier Certificates - Red pen mark ups",,,,,,,,,
signoff,AUTHORITY HOLDPOINT,,,,,,,,,
