type,name,values,prefix,postfix,usage count,user addable,template name,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Product to be selected based on the following criteria:,,,,,,,,,,,,,,,,,,,,,,
label,i. minimum compressive strength requirement as the Expoxy beeding is used to ensure the taper plate fullyengaes with the Girder.,,,,,,,,,,,,,,,,,,,,,,
label,ii. Can be applied in IFC specified nominal thickness (1mm),,,,,,,,,,,,,,,,,,,,,,
textbox,Enter: Teambinder Material Approval number,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - When applicable,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - Nominated Authority,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - ConQA Hold Point Release,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,,,,,
checkpoint,2.2 - Bolts,,,,,,,,,,,,,,,,,,,,,,
label,Reference - IFC Drawings,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - M16 property calss 12.9 Zinc Coated countersunk socket cap screw,,,,,,,,,,,,,,,,,,,,,,
textbox,Enter: Teambinder Material Approval number,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - When applicable,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - Nominated Authority,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - ConQA Hold Point Release,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,,,,,
section,3. Preliminaries - Procedures & Documentation,,,,,,,,,,,,,,,,,,,,,,
checkpoint,3.1 - Precast Elements,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - IFC Drawings 610.47 (a) Table 610.473 (Feburary 2020), 620.03",,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Precast supplier is required to provide the following Quality Assurance documentation for each element, typically this consists of:",,,,,,,,,,,,,,,,,,,,,,
label,i. Certificate of Compliance / Birth Certificate,,,,,,,,,,,,,,,,,,,,,,
label,ii. Compressive strength test results,,,,,,,,,,,,,,,,,,,,,,
label,iii. Precast Lifting Design,,,,,,,,,,,,,,,,,,,,,,
label,iv. Pre-pour check sheet / ITP,,,,,,,,,,,,,,,,,,,,,,
label,v. Pre-stressing check sheet / ITP,,,,,,,,,,,,,,,,,,,,,,
label,vi. Post-pour check sheet / ITP,,,,,,,,,,,,,,,,,,,,,,
label,vii. Covermeter check record,,,,,,,,,,,,,,,,,,,,,,
label,viii. Record of dimensional measurements to demonstrate compliance with dimensional tolerances of precast and bearing plates ,,,,,,,,,,,,,,,,,,,,,,
label,Note: Different revisions of 610 have different clause numbers,,,,,,,,,,,,,,,,,,,,,,
label,Collate: Precast Quality Assurance Documentation so it can be uploaded into Teambinder ,,,,,,,,,,,,,,,,,,,,,,
textbox,Enter: Teambinder MDR Lot number,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each element,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP*,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - PE/SE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,3.2 - Elastomeric Bearings,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - IFC Drawings 652.02, 652.03, 652.04 AS5100.4 Appendix C and D",,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Elastomeric bearings are to be manufactured to the requirements of the IFC Drawings and AS5100.4.,,,,,,,,,,,,,,,,,,,,,,
label,Tolerances:,,,,,,,,,,,,,,,,,,,,,,
label,"○ Dimensions in plan = +4mm, -2mm",,,,,,,,,,,,,,,,,,,,,,
label,Thickness = ,,,,,,,,,,,,,,,,,,,,,,
label,○ ≤100mm = ±2mm,,,,,,,,,,,,,,,,,,,,,,
label,○ >100mm ≤ 150mm = ±3mm,,,,,,,,,,,,,,,,,,,,,,
label,○ > 150mm = ±4mm,,,,,,,,,,,,,,,,,,,,,,
label,Testing:,,,,,,,,,,,,,,,,,,,,,,
label,○ Each bearing tested under compression,,,,,,,,,,,,,,,,,,,,,,
label,○ Batch tested for shear stiffness,,,,,,,,,,,,,,,,,,,,,,
label,Attach: Elastomeric Bearing Test Reports,,,,,,,,,,,,,,,,,,,,,,
label,Attach: Elastomeric Dimensional Records,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each element,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - PE/SE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,,,,,
checkpoint,3.3 - Tapper plates,,,,,,,,,,,,,,,,,,,,,,
label,Reference - VR 620.05,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Material for sole plates and bearing retainers shall be of structural grade steel complying with the requirements of AS 3678. All surfaces and edges of sole plates shall be finished smooth and bearing surfaces shall have a maximum out of flatness of 0.4 mm.,,,,,,,,,,,,,,,,,,,,,,
textbox,Enter: Teambinder MDR Lot number,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each Plate,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
section,4. Pre-installation Activities,,,,,,,,,,,,,,,,,,,,,,
checkpoint,4.1 - Bearing Plates-Check,,,,,,,,,,,,,,,,,,,,,,
label,Reference - IFC Drawing ,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Bearing Plates shall be inspected after fixing to girders and prior to the erection of the girders.,,,,,,,,,,,,,,,,,,,,,,
label,○ Ensure the plate and plate orientation are correct,,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each Tapper plate,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,4.2 - Crosshead / Pedestal Tolerances,,,,,,,,,,,,,,,,,,,,,,
label,Reference - Survey As-builts / Survey Report,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Re-check that the As-built dimensional tolerances comply with the requirements below:,,,,,,,,,,,,,,,,,,,,,,
label,○ Reduced level ±2.5mm,,,,,,,,,,,,,,,,,,,,,,
label,○ Variation from grade across the width of individual pedestals shall not exceed 1 in 200,,,,,,,,,,,,,,,,,,,,,,
label,○ Deviation from flat surface ±1mm,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each element,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - PE/SE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
section,5. Construction Activities,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.1 - Falsework Design and Certification ,,,,,,,,,,,,,,,,,,,,,,
label,Reference - 613.04 Temporary Works Design,,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - The Falsework drawings submitted shall state all design assumptions and shall include a statement of the loads and any dimensional changes due to loading in all members of the falsework. The drawings shall be fully detailed including all member sizes and materials, dimensions, levels, erection procedures and other relevant details including bracing, connections and foundations, to ensure that erection and inspection of the falsework can be undertaken without reference to any other documentation.",,,,,,,,,,,,,,,,,,,,,,
label,Attach: Temporary Works Design,,,,,,,,,,,,,,,,,,,,,,
label,"Method - Document Review, Visual, Measure",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each element,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP,,,,,,,,,,,,,,,,,,,,,,
label,"Responsibility - Temporary Works Designer, Proof Engineer",,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.2 - Flasework Certification - Falsework Inspection,,,,,,,,,,,,,,,,,,,,,,
label,Reference - 613.04 Temporary Works Design,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - The application of any permanent load shall not proceed until the signed Certificate of Compliance - Falsework Inspection of the constructed falsework has been reviewed and accepted by the Nominated Party.,,,,,,,,,,,,,,,,,,,,,,
label,"Attach: Temporary Works Permit to Construct, Apply Load and Remove ",,,,,,,,,,,,,,,,,,,,,,
label,"Method - Document Review, Visual, Measure",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each element,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP,,,,,,,,,,,,,,,,,,,,,,
label,"Responsibility - Temporary Works Designer, Proof Engineer",,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.3 - Precast Handling,,,,,,,,,,,,,,,,,,,,,,
label,Reference - 620.07 Crane Lift Study,,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Unless otherwise specified, precast elements shall be lifted using the lifting points provided and supported with the top surface uppermost at all times. ",,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each element,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.4 - Elastomeric Bearing Placement,,,,,,,,,,,,,,,,,,,,,,
label,Reference - IFC Drawings VR 656.05,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Place the elastomeric bearings to the survey marks to achieve compliance with the IFC Drawings and tolerances.,,,,,,,,,,,,,,,,,,,,,,
label,Tolerances:,,,,,,,,,,,,,,,,,,,,,,
label,○ Plan position: ±2mm in any direction,,,,,,,,,,,,,,,,,,,,,,
label,○ Level: ±2mm,,,,,,,,,,,,,,,,,,,,,,
label,Record: The elastomeric bearing ID onto the Red-line Drawings or Survey Report,,,,,,,,,,,,,,,,,,,,,,
label,"Method - Measure, Visual",,,,,,,,,,,,,,,,,,,,,,
label,"Frequency - Where applicable, each bearing location",,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,"Responsibility - Surveyor, SE/PE/SPE",,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.5 - Precast Placement,,,,,,,,,,,,,,,,,,,,,,
label,Reference - IFC Drawings 610.27,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Precast elements shall be placed onto the bearings/bearing shims and not released from the crane until sufficiently braced in accordance with the approved temporary works design and/or IFC drawings.,,,,,,,,,,,,,,,,,,,,,,
label,○ The nominal gap between elements is as per the IFC Drawings.,,,,,,,,,,,,,,,,,,,,,,
label,"Method - Measure, Visual",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each element,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,"Responsibility - Surveyor, SE/PE/SPE",,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.6 - Precast Traceability,,,,,,,,,,,,,,,,,,,,,,
label,Reference - 620.09,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - All manufactured precast elements shall be traced from the completion of manufacture to their final location by a unique identification number.,,,,,,,,,,,,,,,,,,,,,,
label,"Record: The final location of each precast element, showing individual ID and date installed onto the Red-line Drawings or Survey Report",,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each element,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
section,6. Post-installation Activities,,,,,,,,,,,,,,,,,,,,,,
checkpoint,6.1 - As-built Survey ,,,,,,,,,,,,,,,,,,,,,,
label,Reference - IFC Drawings 610.47 (a) Table 610.472 (Feburary 2020),,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Provide record of dimensional measurements to demonstrate concrete members comply with specified tolerances.,,,,,,,,,,,,,,,,,,,,,,
label,Attach: Survey As-builts / Survey Report,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each element,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,"Responsibility - Surveyor, SE/PE/SPE",,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,6.4 - Non-conformance Report (NCR) Closure,,,,,,,,,,,,,,,,,,,,,,
label,Reference - MRPA Quality Management Plan,,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Ensure that any NCRs pertaining to the lot / element / Work area that this ITP covers, have been closed in CAMs.",,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,"Frequency - Once, prior to closure of this lot / element / Work area",,,,,,,,,,,,,,,,,,,,,,
label,Category - HP*,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,Final Inspection,,,,,,,,,,,,,,,,,,,,,,
label,"On behalf of Metropolitan Roads Program Alliance, it is hereby certified that the Works represented by the item of work listed have been tested in accordance with the Project Quality Plan and conform in all respects with the requirements of the Contract.",,,,,,,,,,,,,,,,,,,,,,
text,Name:,,,,,,,,,,,,,,,,,,,,,,
text,Position:,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
holdpoint,Sign ITP,,,,,,,,,,,,,,,,,,,,,,
