type,name,values,prefix,postfix,usage count,user addable,template name,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,,,,,
checkpoint,3.6 - Dynamic Pile Testing Procedure,,,,,,,,,,,,,,,,,,,,,,
label,Reference - 606.07 (c),,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Details of the proposed pile driving rig, hammer size and drop heights to be submitted for review to the Nominated Authority.",,,,,,,,,,,,,,,,,,,,,,
textbox,Enter: Teambinder Approval number,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,"Frequency - Once, prior to testing",,,,,,,,,,,,,,,,,,,,,,
label,Category - HP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - Nominated Authority,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,,,,,
checkpoint,3.7 - Pre-qualified Pile Testing Consultant,,,,,,,,,,,,,,,,,,,,,,
label,Reference - 606.07,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - All testing shall be undertaken by a Vicroads pre-qualified consultant who is independent of the piling contractor.,,,,,,,,,,,,,,,,,,,,,,
label,○ Details of the consultant to be submitted for review to the Nominated Authority.,,,,,,,,,,,,,,,,,,,,,,
textbox,Enter: Teambinder Approval number,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,"Frequency - Once, two weeks prior to testing",,,,,,,,,,,,,,,,,,,,,,
label,Category - HP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - Nominated Authority,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - ConQA Hold Point Release,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,,,,,
checkpoint,3.8 - Reinforcement Welding Specifications & Qualifications,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - 611.13 (a) AS/NZS1554.3, Clauses 3.3.2 & 3.3.3, 611.14 (b)",,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Welding of splices in steel reinforcement, including to other steelwork and to continuity bar reinforcement, shall not commence until the welding specification & qualifications (including macro inspection) have been approved by Nominated Authority.",,,,,,,,,,,,,,,,,,,,,,
textbox,Enter: Teambinder Approval number,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,"Frequency - Where applicable, once, prior to welding",,,,,,,,,,,,,,,,,,,,,,
label,Category - HP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - Nominated Authority,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - ConQA Hold Point Release,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,,,,,
section,4. Pre-construction Activities,,,,,,,,,,,,,,,,,,,,,,
checkpoint,4.1 - IFC Drawings,,,,,,,,,,,,,,,,,,,,,,
label,Reference - MRPA Quality Management Plan,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Check the revision of the IFC drawings are current as per the drawing register (on Teambinder),,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Prior to starting Works and at regular intervals,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP*,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - All,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,4.2 - Survey Set-out,,,,,,,,,,,,,,,,,,,,,,
label,Reference - IFC Drawings 606.08 (a - c),,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Survey activities undertaken to ensure and validate that all Works meet location requirements of ±75mm.,,,,,,,,,,,,,,,,,,,,,,
label,"○ Attach: Lot Map, Marked drawing to indicate the location of piles in the Lot",,,,,,,,,,,,,,,,,,,,,,
label,"Method - Measure, Visual",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each pile,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,"Responsibility - Surveyor, SE",,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,4.3 - Protection of Adjacent Piles,,,,,,,,,,,,,,,,,,,,,,
label,Reference - 606.04,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Pile construction shall not:,,,,,,,,,,,,,,,,,,,,,,
label, i. result in damage to adjacent newly cast piles due to ground vibration.,,,,,,,,,,,,,,,,,,,,,,
label, ii. commence within 2.5m clear distace from newly cast piles if that pile concrete strength <15MPa,,,,,,,,,,,,,,,,,,,,,,
label, iii. involve driving or create significant vibration within 9m until that pile strength ≥15MPa and set for a minimum of 24 hours,,,,,,,,,,,,,,,,,,,,,,
label,"Method - Measure, Visual",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each pile,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP*,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SPE/PE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
section,5. Construction Activities,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.1 - Boring Operations,,,,,,,,,,,,,,,,,,,,,,
label,Reference - IFC Drawings 606.03 (a),,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Boring performed to the required diameter and depths shown on the IFC Drawings under the instruction of an experienced geotechnical engineer.,,,,,,,,,,,,,,,,,,,,,,
label,"○ Where piles are founded on rock, they shall extend a minimum of 2 x pile diameter into the rock shown on the IFC Drawings.",,,,,,,,,,,,,,,,,,,,,,
label,○ Excavation clean and de-watered (where applicable) for inspection.,,,,,,,,,,,,,,,,,,,,,,
label,○ Excavation made safe by appropriate means and to be protected from site run-off and loose materials falling in.,,,,,,,,,,,,,,,,,,,,,,
label,○ Excavated material to be disposed of as appropriate to maintain a clean site.,,,,,,,,,,,,,,,,,,,,,,
label,"Method - Measure, Visual",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each pile,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,"Responsibility - Surveyor, SE/PE/SPE",,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.2 - Formwork Extension,,,,,,,,,,,,,,,,,,,,,,
label,Reference - IFC Drawings,,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Where applicable, formwork shall be used to ensure the top of the pile is at the required RL.",,,,,,,,,,,,,,,,,,,,,,
label,"Method - Measure, Visual",,,,,,,,,,,,,,,,,,,,,,
label,"Frequency - Where applicable, each pile",,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,"Responsibility - Surveyor, SE/PE/SPE",,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.3 - Inspection of Pile Excavation,,,,,,,,,,,,,,,,,,,,,,
label,Reference - 606.05,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Pile walls and base to be inspected by the geotechnical engineer to confirm that the geotechnical strength of the materials in the pile wall base have satisfied the design assumptions.,,,,,,,,,,,,,,,,,,,,,,
label,○ Attach: Geotechnical Field Sheet or Report,,,,,,,,,,,,,,,,,,,,,,
label,"Method - Measure, Visual",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each pile,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - Geotechnical Engineer,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - ConQA Hold Point Release,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.4 - Reinforcement - Placement,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - IFC Drawings 611.06, 611.09, 611.10, 611.11, 611.12, 606.06 (a)",,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - The correct reinforcement grade, quantity, size, orientation, location and spacing as shown on the structural drawings.",,,,,,,,,,,,,,,,,,,,,,
label,○ Projecting reinforcement is the correct length and location.,,,,,,,,,,,,,,,,,,,,,,
label,○ Splice lengths achieve the minimum length and are in contact for this length.,,,,,,,,,,,,,,,,,,,,,,
label,"○ The reinforcement surface condition is free from dirt, debris and damage.",,,,,,,,,,,,,,,,,,,,,,
label,○ The resulting cage securely held with sufficient ties to limit displacement or deformation during the concrete pour.,,,,,,,,,,,,,,,,,,,,,,
label,○ Bar chairs or wheels used at no greater than 2m centres so that the minimum cover as shown on the structural drawings all around and has been achieved (including tie wire locations).,,,,,,,,,,,,,,,,,,,,,,
label,"Method - Measure, Visual",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each pile,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,"Responsibility - Foreman, SE/PE/SPE",,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.5 - Reinforcement - Electrical Continuity,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - IFC Drawings 610.29 (d), 610.43",,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Pile reinforcement cage to be made electrically continuous by:,,,,,,,,,,,,,,,,,,,,,,
label, i. tack welding 4 no. min. longitudinal bars to all intersections of the helix at 2.0m centres max. (at every intersection is preferable),,,,,,,,,,,,,,,,,,,,,,
label, ii. tack welding the selected longitudinal bars at all splices (2 tacks minimum per bar),,,,,,,,,,,,,,,,,,,,,,
label, iii. tack welding or fastening the grounding clamps to the longitudinal reinforcement,,,,,,,,,,,,,,,,,,,,,,
label,"○ Evidence that the resistance across the cage has a maximum value of 0.01Ω / 10,000µΩ is required. ",,,,,,,,,,,,,,,,,,,,,,
label,○ Photograph or attach: Ohmmeter reading across the splice or end to end of the reinforcement cage,,,,,,,,,,,,,,,,,,,,,,
label,"Method - Measure, Visual",,,,,,,,,,,,,,,,,,,,,,
label,"Frequency - Where applicable, each pile",,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,"Responsibility - Earthing Engineer, SE/PE/SPE",,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.6 - Cast-in Items,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - IFC Drawings 610.46 (a) Table 610.462, 610.47 (a) Table 610.472, AS3810.1 Table 3.3.6.2",,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - All cast-in items are the correct type, grade, quantity, size, orientation and location as shown on the structural drawings and are securely fastened or restrained to withstand impact and pressure during the concreting operations to prevent dislodgement.",,,,,,,,,,,,,,,,,,,,,,
label,"○ Any exposed threads, conduits, ducts or voids shall be protected by suitable means to prevent concrete or grout ingress.",,,,,,,,,,,,,,,,,,,,,,
label,○ Tack welding of any cast-in items shall be performed by someone pre-qualified to do so.,,,,,,,,,,,,,,,,,,,,,,
label,○ Grout tubes shall be fastened at regular intervals to prevent kinking.,,,,,,,,,,,,,,,,,,,,,,
label,"○ Placement tolerances to comply with the IFC drawings, if not specified, use the following:",,,,,,,,,,,,,,,,,,,,,,
label," i. Bolts, ferrules, projecting bars & couplers = ±3mm",,,,,,,,,,,,,,,,,,,,,,
label, ii. Running dimensions of a group of the above = ±6mm,,,,,,,,,,,,,,,,,,,,,,
label, iii. Ducts and conduit location = ±12mm,,,,,,,,,,,,,,,,,,,,,,
label, iv. Diameter of ducts and conduits = ±3mm,,,,,,,,,,,,,,,,,,,,,,
label,"Method - Measure, Visual",,,,,,,,,,,,,,,,,,,,,,
label,"Frequency - Where applicable, each pile",,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,"Responsibility - Foreman, SE/PE/SPE",,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.7 - Pre-pour Inspection,,,,,,,,,,,,,,,,,,,,,,
label,Reference - IFC Drawings 610.18 (a) (ii) & (iii),,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Evidence that the forms, reinforcement, electrical continuity and other cast-in items conforming to the requirements of this specification and the drawings has been reviewed by the Nominated Authority",,,,,,,,,,,,,,,,,,,,,,
label,○ All foreign material has been completely removed from the excavation.,,,,,,,,,,,,,,,,,,,,,,
label,"Method - Measure, Visual",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each pile,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - Nominated Authority,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - ConQA Hold Point Release,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.8 - Weather Conditions & Evaporation Limits,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - Hot and/or Cold Weather Concreting Procedure 610.17, 610.17 (a) & (e) Table 610.171",,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - All freshly finished concrete surfaces shall be protected where required from the sun, wind or rain, until curing is implemented.",,,,,,,,,,,,,,,,,,,,,,
label,"○ The temperature of concrete, measured immediately prior to placing, shall not be less than 10°C or greater than 32°C.",,,,,,,,,,,,,,,,,,,,,,
label,"○ The air temperature, relative humidity, concrete temperature and wind velocity are measured to determine the evaporation rate of water from the concrete.",,,,,,,,,,,,,,,,,,,,,,
label,○ When the evaporation rate exceeds 0.50 kg/m²/hr apply evaporation retardant at the rates specified on the manufacturer’s TDS.,,,,,,,,,,,,,,,,,,,,,,
label,○ Record: Required information on the Concrete Pour Record.,,,,,,,,,,,,,,,,,,,,,,
label,"Method - Measure, Visual",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each pile,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,"Responsibility - Foreman, SE/PE/SPE",,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.9 - Concrete Testing - Sampling Frequency,,,,,,,,,,,,,,,,,,,,,,
label,Reference - Site Sampling & Testing Procedure 610.16 (b) Table 610.161,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Concrete cast in one continuous operation to be tested at a frequency as shown below:,,,,,,,,,,,,,,,,,,,,,,
label, • 0m³ to 10m³ = 1 sample,,,,,,,,,,,,,,,,,,,,,,
label, • 10m³ to 25m³ = 2 samples,,,,,,,,,,,,,,,,,,,,,,
label, • 25m³ to 50m³ = 3 samples,,,,,,,,,,,,,,,,,,,,,,
label, • 50m³ to 100m³ = 4 samples + 2 no. VPV cylinders.,,,,,,,,,,,,,,,,,,,,,,
label,○ For each additional 50m³ and additional sample shall be taken.,,,,,,,,,,,,,,,,,,,,,,
label,"○ Where the time interval between the end of discharge of one truckload of concrete and the beginning of discharge of the next truckload exceeds 45 minutes, the minimum number of test samples shall be one (1) per truckload of concrete",,,,,,,,,,,,,,,,,,,,,,
label,○ Each sample shall consist of 1 no. slump or spread test and 3 no. compressive strength cylinders minimum.,,,,,,,,,,,,,,,,,,,,,,
label,"○ Compressive strength cylinders = 1 no. 7 day strength, 2 no. 28 day strength.",,,,,,,,,,,,,,,,,,,,,,
label,○ Note: Additional cylinders may be required for other purposes such as early strength determination of adjacent piles.,,,,,,,,,,,,,,,,,,,,,,
label,○ Record: Required information on the Concrete Pour Record.,,,,,,,,,,,,,,,,,,,,,,
label,Method - Test,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each pile,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,"Responsibility - Concrete Tester, Foreman, SE/PE/SPE",,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,"5.10 - Concrete Testing - Spread, Passability & Viscosity",,,,,,,,,,,,,,,,,,,,,,
label,Reference - 610.13 (b),,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Spread range = 550mm to 750mm,,,,,,,,,,,,,,,,,,,,,,
label,○ T500 = 2 seconds to 5 seconds (to reach a spread of 500mm),,,,,,,,,,,,,,,,,,,,,,
label,○ Passability = ≤10mm (aggregate height differential) ,,,,,,,,,,,,,,,,,,,,,,
label,○ Record: Required information on the Concrete Pour Record.,,,,,,,,,,,,,,,,,,,,,,
