Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,,
39f12c3d-4261-46c0-aeb0-871575e3a217,,checklist-sectioned,work-in-progress,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Apartments,Ground Floor,GRD-01-A-TB-R(N17-GF-01-R-M1B),
de2b41e4-27fc-450d-9098-1295aeb3a677,,checklist-sectioned,work-in-progress,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Apartments,Ground Floor,"GRD-02-M-TE1-L(N17-GF-02-L-M1E1, M2E1, M3E1)",
1d152e04-f250-4b3e-b177-91669f034f2b,,checklist-sectioned,work-in-progress,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Apartments,Ground Floor,"GRD-03-M-TE1-L(N17-GF-03-L-M1E1, M2E1, M3E1)",
03bd2756-1f71-41e2-b170-b3ebfb12e68c,,checklist-sectioned,work-in-progress,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Apartments,Ground Floor,"GRD-04-M-TE2-L(N17-GF-04-L-M1E2, M2E2, M3E2)",
049014c4-8628-42bc-9592-93d6b34cb02b,,checklist-sectioned,work-in-progress,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Apartments,Ground Floor,"GRD-05-M-TE1-R(N17-GF-05-R-M1E1, M2E1, M3E1)",
3b523b54-e12b-4744-b272-7cb8280e0cf1,,checklist-sectioned,work-in-progress,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Apartments,Ground Floor,"GRD-06-M-TE1-R(N17-GF-06-R-M1E1, M2E1, M3E1)",
6f785993-0903-4a12-ad33-fcd755179acc,,checklist-sectioned,work-in-progress,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Apartments,Ground Floor,"GRD-07-M-TF-R(N17-GF-07-R-M1F, M2F, M3F)",
3ed8a6bd-ba31-4fb6-b1cc-21341b3a0261,,checklist-sectioned,work-in-progress,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Apartments,Ground Floor,"GRD-08-M-TE1-L(N17-GF-08-L-M1E1, M2E1, M3E1)",
47bcbf0d-8b97-4c02-bff7-c9e79b4572c5,,checklist-sectioned,work-in-progress,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Apartments,Ground Floor,"GRD-09-M-TE1-L(N17-GF-09-L-M1E1, M2E1, M3E1)",
8d6621c4-51da-4b87-b404-d8a952dc9991,,checklist-sectioned,work-in-progress,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Apartments,Ground Floor,"GRD-10-M-TE1-L(N17-GF-10-L-M1E1, M2E1, M3E1)",
9dee5843-2e88-4a98-961d-3b920ab86a51,,checklist-sectioned,work-in-progress,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Apartments,Ground Floor,"GRD-11-M-TK-R(N17-GF-11-R-M1K, M2K)",
3cfa2ac3-6b4d-46b4-bf96-b05619f1ede9,,checklist-sectioned,work-in-progress,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Apartments,Ground Floor,GRD-12-A-TB-L(N17-GF-12-L-M1B),
372c94c0-3212-4feb-a02d-8ddb63c38a0f,,checklist-sectioned,work-in-progress,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Apartments,Ground Floor,GRD-01-A-TB-R & GRD-12-A-TB-L (N17-GF-01&12-R-M2B),
f62ace3c-05af-41cf-abf9-91335e3ecdf2,,checklist-sectioned,not-started,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Apartments,Ground Floor,N17-GF-L-S2ST & N17-GF-R-S1ST,
f066fc43-4c97-4084-9e49-1ae955f0fc9d,,folder-normal,work-in-progress,,step,TRUE,FALSE,Offsite QA (Factory),N17,Apartments,1st Floor,,
89a7e06f-2100-479f-a37a-2e78ea16bfa5,,checklist-sectioned,work-in-progress,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Apartments,1st Floor,L1-01-A-TB-R(N17-L1-01-R-M1B),
cc7028b2-1124-413b-a49b-c10976048e7b,,checklist-sectioned,work-in-progress,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Apartments,1st Floor,"L1-02-M-TC-L(N17-L1-02-L-M1C, M2C, M3C)",
848b1c74-5db0-43d7-86ab-ba5c114fef53,,checklist-sectioned,work-in-progress,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Apartments,1st Floor,"L1-03-M-TC-L(N17-L1-03-L-M1C, M2C, M3C)",
539da607-0e82-43f8-859d-02a770212794,,checklist-sectioned,work-in-progress,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Apartments,1st Floor,"L1-04-M-TE2-L(N17-L1-04-L-M1E2, M2E2, M3E2)",
345408a1-40fe-4915-8b13-1eb231d89547,,checklist-sectioned,work-in-progress,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Apartments,1st Floor,"L1-05-M-TE1-R(N17-L1-05-R-M1E1, M2E1, M3E1)",
10a9dc46-bbc5-40f9-adc7-d0c84883354d,,checklist-sectioned,work-in-progress,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Apartments,1st Floor,"L1-06-M-TE1-R(N17-L1-06-R-M1E1, M2E1, M3E1)",
cd42dbf0-09db-4659-9258-09b6460a1774,,checklist-sectioned,work-in-progress,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Apartments,1st Floor,"L1-07-M-TF-R(N17-L1-07-R-M1F, M2F, M3F)",
7628a5bd-e2e8-4aae-b446-c9a254e45736,,checklist-sectioned,work-in-progress,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Apartments,1st Floor,"L1-08-M-TG-R(N17-L1-08-R-M1G, M2G, M3G)",
88405a75-d749-494c-b35d-d8afb539700f,,checklist-sectioned,work-in-progress,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Apartments,1st Floor,"L1-09-M-TE1-L(N17-L1-09-L-M1E1, M2E1, M3E1)",
581a94ab-46cd-459f-aa28-1fac6e37cf03,,checklist-sectioned,work-in-progress,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Apartments,1st Floor,"L1-10-M-TG-L(N17-L1-10-L-M1G, M2G, M3G)",
b190248f-2206-46d3-8146-5d09c420638d,,checklist-sectioned,work-in-progress,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Apartments,1st Floor,"L1-11-A-TC-L(N17-L1-11-L-M1C, M2C, M3C)",
9360101b-d4c0-4690-a153-ad1448629129,,checklist-sectioned,work-in-progress,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Apartments,1st Floor,"L1-12-A-TC-L(N17-L1-12-L-M1C, M2C, M3C)",
0e78d217-b7c4-46c1-a549-699fc6575687,,checklist-sectioned,work-in-progress,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Apartments,1st Floor,"L1-13-A-TC-L(N17-L1-13-L-M1C, M2C, M3C)",
82c849a9-bd21-4d00-83f7-8426252c6a59,,checklist-sectioned,work-in-progress,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Apartments,1st Floor,"L1-14-A-TK-R(N17-L1-14-R-M1K, M2K)",
7dec670b-c706-4fac-a025-959bba6701c4,,checklist-sectioned,work-in-progress,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Apartments,1st Floor,L1-15-A-TB-L(N17-L1-15-L-M1B),
513de015-cee1-4955-9654-6e74da97583f,,checklist-sectioned,work-in-progress,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Apartments,1st Floor,L1-01-A-TB-R & L1-15-A-TB-L (N17-L1-01&15-R-M2B),
8d9dcccd-34b5-454d-9bac-7233aa09d864,,checklist-sectioned,work-in-progress,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Apartments,1st Floor,N17-L1-L-S2ST & N17-L1-R-S1ST,
6df333f1-e6b0-4efa-9ce9-00db6dc9582d,,folder-normal,work-in-progress,,step,TRUE,FALSE,Offsite QA (Factory),N17,Apartments,2nd Floor,,
537841b8-d901-426c-87e7-888ff0b56267,,checklist-sectioned,work-in-progress,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Apartments,2nd Floor,L2-01-A-TB-R(N17-L2-01-R-M1B),
65165210-8b84-42ca-b737-e903cdf8fc26,,checklist-sectioned,work-in-progress,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Apartments,2nd Floor,"L2-02-A-TC-L(N17-L2-02-L-M1C, M2C, M3C)",
eed4edcb-ebe2-4683-a8ae-5cd7a95f224f,,checklist-sectioned,work-in-progress,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Apartments,2nd Floor,"L2-03-A-TC-L(N17-L2-03-L-M1C, M2C, M3C)",
60fcbf0d-22cd-454a-97a4-3c90d6c14cdb,,checklist-sectioned,work-in-progress,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Apartments,2nd Floor,"L2-04-M-TE2-L(N17-L2-04-L-M1E2, M2E2, M3E2)",
60afb0df-2313-426a-9bb9-63926e50cda6,,checklist-sectioned,work-in-progress,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Apartments,2nd Floor,"L2-05-M-TE1-R(N17-L2-05-R-M1E1, M2E1, M3E1)",
78c45893-99c1-45fa-b372-f6fb454d25f6,,checklist-sectioned,work-in-progress,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Apartments,2nd Floor,"L2-06-M-TE1-R(N17-L2-06-R-M1E1, M2E1, M3E1)",
79bd9ebd-862c-4e85-9948-f495b176e999,,checklist-sectioned,work-in-progress,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Apartments,2nd Floor,"L2-07-M-TF-R(N17-L2-07-R-M1F, M2F, M3F)",
89126a9b-7b2a-49f2-a362-dbb2bc517f12,,checklist-sectioned,work-in-progress,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Apartments,2nd Floor,"L2-08-M-TG-R(N17-L2-08-R-M1G, M2G, M3G)",
f6d27ff7-cd50-479c-bb1d-5dd9ee0e7b9b,,checklist-sectioned,work-in-progress,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Apartments,2nd Floor,"L2-09-M-TE1-L(N17-L2-09-L-M1E1, M2E1, M3E1)",
7935c53d-66b1-49d0-91da-d157b537417d,,checklist-sectioned,work-in-progress,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Apartments,2nd Floor,"L2-10-M-TG-L(N17-L2-10-L-M1G, M2G, M3G)",
2a640829-0da4-4419-aa3d-a907fe833beb,,checklist-sectioned,work-in-progress,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Apartments,2nd Floor,"L2-11-A-TC-L(N17-L2-11-L-M1C, M2C, M3C)",
dc8b9eca-a4a7-490d-8775-94773b10b8be,,checklist-sectioned,work-in-progress,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Apartments,2nd Floor,"L2-12-A-TC-L(N17-L2-12-L-M1C, M2C, M3C)",
12296405-c929-42f4-b1cc-4e76f2428d23,,checklist-sectioned,work-in-progress,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Apartments,2nd Floor,"L2-13-A-TC-L(N17-L2-13-L-M1C, M2C, M3C)",
1e36ee78-dc8c-4b35-8cd6-15819535ba40,,checklist-sectioned,work-in-progress,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Apartments,2nd Floor,"L2-14-A-TK-R(N17-L2-14-R-M1K, M2K)",
84176bc7-00f3-4128-90e7-1f8f2d2ce2cd,,checklist-sectioned,work-in-progress,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Apartments,2nd Floor,L2-15-A-TB-L(N17-L2-15-L-M1B),
992668df-add6-4923-b880-9f4aa9371a1a,,checklist-sectioned,work-in-progress,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Apartments,2nd Floor,L2-01-A-TB-R & L2-15-A-TB-L (N17-L2-01&15-R-M2B),
ddd1054c-b495-46e1-9628-6eeaaca662f2,,checklist-sectioned,work-in-progress,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Apartments,2nd Floor,N17-L2-L-S2ST & N17-L2-R-S1ST,
fdf9dbb6-b83b-4ab7-82cd-089a3084d85c,,folder-normal,not-started,,step,TRUE,FALSE,Offsite QA (Factory),N17,Apartments,3rd Floor,,
ecb2a623-b879-4e68-9de7-f19b22e181f3,,checklist-sectioned,not-started,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Apartments,3rd Floor,L3-01-A-TB-R(N17-L3-01-R-M1B),
bea7b9e7-8889-4a1d-aa98-438b0126683d,,checklist-sectioned,not-started,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Apartments,3rd Floor,"L3-02-A-TC-L(N17-L3-02-L-M1C, M2C, M3C)",
e41770fa-03e9-4241-b091-d684383267b8,,checklist-sectioned,not-started,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Apartments,3rd Floor,"L3-03-A-TC-L(N17-L3-03-L-M1C, M2C, M3C)",
41bdb61b-5365-4ff4-bd65-68ad2560d9ca,,checklist-sectioned,not-started,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Apartments,3rd Floor,"L3-04-M-TE2-R(N17-L3-04-L-M1E2, M2E2, M3E2)",
f0929e80-d038-4d46-9fe6-7fe47334ff10,,checklist-sectioned,not-started,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Apartments,3rd Floor,"L3-05-M-TE1-R(N17-L3-05-R-M1E1, M2E1, M3E1)",
33f7d0ed-0127-4fc9-861f-e71dcea56b4f,,checklist-sectioned,not-started,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Apartments,3rd Floor,"L3-06-M-TE1-R(N17-L3-06-R-M1E1, M2E1, M3E1)",
c722c0f0-682a-4685-badc-bed436a67f5f,,checklist-sectioned,not-started,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Apartments,3rd Floor,"L3-07-M-TF-R(N17-L3-07-R-M1F, M2F, M3F)",
2cc84509-c546-4836-ae38-ceed139d1405,,checklist-sectioned,not-started,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Apartments,3rd Floor,"L3-08-M-TG-R(N17-L3-08-R-M1G, M2G, M3G)",
f695c095-9dfe-4259-a604-649b56705cb9,,checklist-sectioned,not-started,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Apartments,3rd Floor,"L3-09-M-TE1-L(N17-L3-09-L-M1E1, M2E1, M3E1)",
e940101c-157f-4934-9e0c-c84d01c5b1fc,,checklist-sectioned,not-started,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Apartments,3rd Floor,"L3-10-M-TG-L(N17-L3-10-L-M1G, M2G, M3G)",
2507d44e-bd4e-4a39-b8e9-54cc823010c2,,checklist-sectioned,not-started,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Apartments,3rd Floor,"L3-11-A-TC-L(N17-L3-11-L-M1C, M2C, M3C)",
cd2b326b-d8ae-44ae-a5c7-e679caf7f073,,checklist-sectioned,not-started,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Apartments,3rd Floor,"L3-12-A-TC-L(N17-L3-12-L-M1C, M2C, M3C)",
3a7775b0-e6b8-4a93-912d-e67a6ae171d3,,checklist-sectioned,not-started,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Apartments,3rd Floor,"L3-13-A-TC-L(N17-L3-13-L-M1C, M2C, M3C)",
25f821a2-acf7-4dd7-8507-770db2737445,,checklist-sectioned,not-started,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Apartments,3rd Floor,"L3-14-A-TK-R(N17-L3-14-R-M1K, M2K)",
24edc7da-1949-46da-8728-96ca37f9a6b6,,checklist-sectioned,not-started,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Apartments,3rd Floor,L3-15-A-TB-L(N17-L3-15-L-M1B),
adaba2c4-709b-479c-869f-cc088dc94640,,checklist-sectioned,not-started,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Apartments,3rd Floor,N17-L3-R-S1ST & N17-L3-R-S2ST),
09a881c1-10f5-40d2-a93d-3ebbe31d2bf4,,checklist-sectioned,not-started,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Apartments,3rd Floor,L3-15-A-TB-L & L3-01-A-TB-R (N17-L3-01&15-R-M2B),
0886a152-f214-4a16-8c3c-1a78d28e4b8a,,folder-normal,not-started,,step,TRUE,FALSE,Offsite QA (Factory),N17,Apartments,4th Floor,,
6a0614ff-825b-4236-bb29-54b2475f1307,,checklist-sectioned,not-started,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Apartments,4th Floor,"L4-01-A-TC-L(N17-L4-01-L-M1C, M2C, M3C)",
a97e7df1-04bc-4bbc-a50c-408d72ba5dbf,,checklist-sectioned,not-started,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Apartments,4th Floor,"L4-02-A-TC-L(N17-L4-02-L-M1C, M2C, M3C)",
cbfd31fa-ca22-43f9-a180-9daab32ce3aa,,checklist-sectioned,not-started,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Apartments,4th Floor,"L4-03-M-TE2-L(N17-L4-03-L-M1E2, M2E2, M3E2)",
b68a6603-3705-4bb2-8bea-af3f4697feab,,checklist-sectioned,not-started,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Apartments,4th Floor,"L4-04-M-TE1-R(N17-L4-04-R-M1E1, M2E1, M3E1)",
283b714c-57ea-487f-a101-c605a6f6f334,,checklist-sectioned,not-started,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Apartments,4th Floor,"L4-05-M-TE1-R(N17-L4-05-R-M1E1, M2E1, M3E1)",
9b079a62-e421-44b7-8c51-4199e2a738c5,,checklist-sectioned,not-started,Offsite QA - New Module QA Checklist - Version 4,checklist,FALSE,FALSE,Offsite QA (Factory),N17,Apartments,4th Floor,"L4-06-M-TF-R(N17-L4-06-R-M1F, M2F, M3F)",
