"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"8b19d7f2-a6bb-43f9-8a0c-ffa1cbd1cb5c","","folder-normal","fail","","step","TRUE","FALSE","Asphalt Production"
"cef7174f-e740-4307-b0b6-02b04e3f0160","","checklist-sectioned","pass","ITP005 - Cold Planing - Main Works","checklist","FALSE","FALSE","Cold Planing","221128-PB-014 ITP005"
"8d505087-f81e-43e3-bdfd-2435d2104828","","checklist-sectioned","pass","ITP005 - Cold Planing - Main Works","checklist","FALSE","FALSE","Cold Planing","221129-PB-015 ITP005"
"e6edf1a4-1b19-4fbc-82de-e83a0e072859","","checklist-sectioned","pass","ITP005 - Cold Planing - Main Works","checklist","FALSE","FALSE","Cold Planing","221130-PB-016 ITP005"
"c4247ed9-8afa-4d75-9e48-373245858ef7","","checklist-sectioned","pass","ITP005 - Cold Planing - Main Works","checklist","FALSE","FALSE","Cold Planing","221201-PB-017 ITP005"
"b539294a-6c80-4f05-bcd4-95cabdab4e56","","checklist-sectioned","pass","ITP005 - Cold Planing - Main Works","checklist","FALSE","FALSE","Cold Planing","221206-PB-018 ITP005 "
"619b15d7-8b31-420b-9797-df8fc976a7b6","","checklist-sectioned","pass","ITP005 - Cold Planing - Main Works","checklist","FALSE","FALSE","Cold Planing","221207-PB-019 ITP005"
"246da52d-b185-455f-8966-35c8017155b9","","checklist-sectioned","pass","ITP005 - Cold Planing - Main Works","checklist","FALSE","FALSE","Cold Planing","221208-PB-020 ITP005"
"742d0b67-5897-4b8f-8c63-fd1e47331230","","checklist-sectioned","pass","ITP005 - Cold Planing - Main Works","checklist","FALSE","FALSE","Cold Planing","221209-PB-021 ITP005"
"448fc82d-41bd-4b12-aed1-54f094302f41","","checklist-sectioned","pass","ITP005 - Cold Planing - Main Works","checklist","FALSE","FALSE","Cold Planing","221213-PB-022 ITP005"
"93c4adf3-1c16-4071-b237-b6cba3bc9718","","checklist-sectioned","pass","ITP005 - Cold Planing - Main Works","checklist","FALSE","FALSE","Cold Planing","221215-PB-023 ITP005 "
"069cdd24-330c-48fb-a7c2-9cb612a68043","","checklist-flat","pass","ITP005 - Cold Planing - Prelim Works","checklist-flat","FALSE","FALSE","Cold Planing","221219-PB-024A ITP005 - Cold Planing - Prelim Works"
"20311ff7-60fa-455f-be3b-65d0c15482cc","","checklist-sectioned","pass","ITP005 - Cold Planing - Main Works","checklist","FALSE","FALSE","Cold Planing","221219-PB-024 ITP005"
"cf636ca8-fe7c-4399-88f5-f0f84f7822a1","","checklist-sectioned","pass","ITP005 - Cold Planing - Main Works","checklist","FALSE","FALSE","Cold Planing","230116-SC-025 ITP005 "
"acda2a6e-348f-40bd-a184-2ad8c23a0cbd","","checklist-sectioned","pass","ITP005 - Cold Planing - Main Works","checklist","FALSE","FALSE","Cold Planing","230117-SC-026 ITP005"
"fda2afc1-0e38-4b4a-bf77-fb141325755b","","checklist-sectioned","pass","ITP005 - Cold Planing - Main Works","checklist","FALSE","FALSE","Cold Planing","230118-PB-027 ITP005"
"10a129b0-8bbd-44f2-bb5a-ee7363e6dbef","","checklist-sectioned","pass","ITP005 - Cold Planing - Main Works","checklist","FALSE","FALSE","Cold Planing","230119-SC-028 ITP005 "
"b8afb102-42ec-4337-89a1-5ce967289690","","checklist-sectioned","pass","ITP005 - Cold Planing - Main Works","checklist","FALSE","FALSE","Cold Planing","230120-PB-029 ITP005"
"d4321413-e10a-4630-955d-bbfa25bc2c05","","checklist-sectioned","pass","ITP005 - Cold Planing - Main Works","checklist","FALSE","FALSE","Cold Planing","230122-PB-030 ITP005"
"8d25ad4c-aedb-4dff-bfc1-4e8bd6501815","","checklist-sectioned","pass","ITP005 - Cold Planing - Main Works","checklist","FALSE","FALSE","Cold Planing","230123-SC-031 ITP005"
"815c3fc4-7479-406a-af5c-4613fb04e698","","checklist-flat","pass","ITP005 - Cold Planing - Prelim Works","checklist-flat","FALSE","FALSE","Cold Planing","230123-SC-031 ITP005 - Cold Planing - Prelim Works"
"4b331d51-1709-46a6-afd3-82f7bbab9728","","checklist-sectioned","pass","ITP005 - Cold Planing - Main Works","checklist","FALSE","FALSE","Cold Planing","230124-SC-032 ITP005"
"bba91e07-7332-4600-899b-737afb978b7a","","checklist-sectioned","pass","ITP005 - Cold Planing - Main Works","checklist","FALSE","FALSE","Cold Planing","230129-SC-033 ITP005 "
"65f05824-2008-4682-ab92-1d4a4685d5dc","","checklist-sectioned","pass","ITP005 - Cold Planing - Main Works","checklist","FALSE","FALSE","Cold Planing","230130-SC-034 ITP005 "
"55497611-30db-42b7-ba74-bf88960cace4","","checklist-sectioned","pass","ITP005 - Cold Planing - Main Works","checklist","FALSE","FALSE","Cold Planing","230131-SC-035 ITP005 "
"106a4889-538d-4b09-8ac0-65d166ac6d53","","checklist-sectioned","pass","ITP005 - Cold Planing - Main Works","checklist","FALSE","FALSE","Cold Planing","230201-PB-036 ITP005"
"7f9c9c81-cb8a-4c7d-b23f-2c7b6ab0e3cc","","checklist-sectioned","pass","ITP005 - Cold Planing - Main Works","checklist","FALSE","FALSE","Cold Planing","230202-PB-037 ITP005"
"37d0c495-530b-42f8-8e4d-6fd6be372564","","checklist-sectioned","pass","ITP005 - Cold Planing - Main Works","checklist","FALSE","FALSE","Cold Planing","230205-PB-038 ITP005"
"6ab05fd0-5b9a-4427-b03c-186f49ca507d","","checklist-sectioned","pass","ITP005 - Cold Planing - Main Works","checklist","FALSE","FALSE","Cold Planing","230206-PB-039 ITP005"
"bf937cef-f40a-4c37-a5d7-fdcf89a10b4d","","checklist-sectioned","pass","ITP005 - Cold Planing - Main Works","checklist","FALSE","FALSE","Cold Planing","230207-SC-040 ITP005 "
"3270f282-2256-4e31-bae1-9ea6adce8571","","checklist-sectioned","pass","ITP005 - Cold Planing - Main Works","checklist","FALSE","FALSE","Cold Planing","230208-SC-041 ITP005"
"ad76c0af-ea1c-476f-9ef3-a278024410ac","","checklist-sectioned","pass","ITP005 - Cold Planing - Main Works","checklist","FALSE","FALSE","Cold Planing","230209-SC-042 ITP005"
"88228d6e-23a1-404d-8874-1e4b246d4f90","","checklist-sectioned","pass","ITP005 - Cold Planing - Main Works","checklist","FALSE","FALSE","Cold Planing","230212-SC-043 ITP005 "
"30011c19-78df-4da6-a409-47d482a6533f","","checklist-sectioned","pass","ITP005 - Cold Planing - Main Works","checklist","FALSE","FALSE","Cold Planing","230213-SC-044 ITP005"
"5005d482-2bc6-4d39-b8d4-9c7b8a37c1ab","","checklist-sectioned","pass","ITP005 - Cold Planing - Main Works","checklist","FALSE","FALSE","Cold Planing","230214-SC-045 ITP005"
"2c559d67-f5e2-4260-90a5-617169d287e6","","checklist-sectioned","pass","ITP005 - Cold Planing - Main Works","checklist","FALSE","FALSE","Cold Planing","230215-SC-046 ITP005"
"503c2f61-06a9-48e3-a9b9-26d5fa3af17a","","checklist-sectioned","pass","ITP005 - Cold Planing - Main Works","checklist","FALSE","FALSE","Cold Planing","230216-SC-047 ITP005"
"1304c69f-a9dc-41ce-a4f5-44b792d3d5fd","","checklist-sectioned","pass","ITP005 - Cold Planing - Main Works","checklist","FALSE","FALSE","Cold Planing"," 230219-SC-048 ITP005"
"35069806-ad94-42aa-bc79-691598d39326","","checklist-sectioned","pass","ITP005 - Cold Planing - Main Works","checklist","FALSE","FALSE","Cold Planing","230220-SC-049 ITP005"
"5accf593-cb8f-477f-a53b-bb764d0891a3","","checklist-sectioned","pass","ITP005 - Cold Planing - Main Works","checklist","FALSE","FALSE","Cold Planing","230221-SC-050 ITP005"
"48ae613d-6d9b-462e-872d-b10472c8e126","","checklist-sectioned","pass","ITP005 - Cold Planing - Main Works","checklist","FALSE","FALSE","Cold Planing","230222-SC-051 ITP005"
"59f68fe2-93eb-4448-ae1d-fb5b3bda52e3","","checklist-sectioned","pass","ITP005 - Cold Planing - Main Works","checklist","FALSE","FALSE","Cold Planing","230223-SC-052 ITP005"
"b702fdbb-9b79-450e-bcb0-df4b38063abf","","checklist-sectioned","pass","ITP005 - Cold Planing - Main Works","checklist","FALSE","FALSE","Cold Planing","230227-SC-053 ITP005 "
"34ed8d0f-c104-468f-9ccc-18bc8d41e15c","","checklist-sectioned","pass","ITP005 - Cold Planing - Main Works","checklist","FALSE","FALSE","Cold Planing","230301-SC-054 ITP005"
"3a446c0e-a5c4-473e-9c5d-9ce692177b28","","checklist-sectioned","pass","ITP005 - Cold Planing - Main Works","checklist","FALSE","FALSE","Cold Planing","230306-SC-055 ITP005 "
"76220d61-8569-4ff6-862e-b5be4f1b4494","","checklist-sectioned","pass","ITP005 - Cold Planing - Main Works","checklist","FALSE","FALSE","Cold Planing","230308-SC-056 ITP005"
"70eb5bff-737e-4592-887d-2f628f1cef70","","checklist-sectioned","pass","ITP005 - Cold Planing - Main Works","checklist","FALSE","FALSE","Cold Planing","230309-SC-057 ITP005"
"2a14da08-eea5-47d3-ad6a-c6dfd05ba7cd","","checklist-sectioned","pass","ITP005 - Cold Planing - Main Works","checklist","FALSE","FALSE","Cold Planing","230314-SC-058 ITP005"
"073b3064-390f-4e86-acf0-02320ae5f188","","checklist-sectioned","pass","ITP005 - Cold Planing - Main Works","checklist","FALSE","FALSE","Cold Planing","230315-SC-059 ITP005 "
"5d6aa765-5790-4a3c-af68-c4944d8d38d5","","checklist-sectioned","pass","ITP005 - Cold Planing - Main Works","checklist","FALSE","FALSE","Cold Planing","230316-SC-060 ITP005"
"acd81f3a-de4b-4267-badc-a80c9879540b","","checklist-sectioned","pass","ITP005 - Cold Planing - Main Works","checklist","FALSE","FALSE","Cold Planing","230317-SC-061 ITP005 - Cold Planing - Main Works"
"2831ee10-0e5b-4836-a79a-126e4c1137eb","","checklist-sectioned","pass","ITP005 - Cold Planing - Main Works","checklist","FALSE","FALSE","Cold Planing","230319-SC-062 ITP005"
"44e74d25-9e91-461f-b4fd-cdb8cf4f73e6","","checklist-sectioned","pass","ITP005 - Cold Planing - Main Works","checklist","FALSE","FALSE","Cold Planing","230320-SC-063 ITP005"
"a0921328-35f2-41c1-9b4e-274c23820ebe","","checklist-sectioned","pass","ITP005 - Cold Planing - Main Works","checklist","FALSE","FALSE","Cold Planing","230321-PB-064 ITP005 "
"b84e9d39-83c8-4a2b-a9e8-c63ebaf4f386","","checklist-sectioned","pass","ITP005 - Cold Planing - Main Works","checklist","FALSE","FALSE","Cold Planing","230322-SC-065 ITP005"
"d614f84c-5522-4061-b119-9c2677d8a356","","checklist-sectioned","pass","ITP005 - Cold Planing - Main Works","checklist","FALSE","FALSE","Cold Planing","230323-SC-066 ITP005"
"5173b1bf-b754-44fc-9c60-30e3bf27fe85","","checklist-sectioned","pass","ITP005 - Cold Planing - Main Works","checklist","FALSE","FALSE","Cold Planing","230326-PB-067 ITP005"
"ea6bdd53-335e-4650-bf27-9ebbf6269a6a","","checklist-sectioned","pass","ITP005 - Cold Planing - Main Works","checklist","FALSE","FALSE","Cold Planing","230327-SC-068 ITP005"
"cb94a7a7-da05-4384-8101-435f63eb312a","","checklist-sectioned","pass","ITP005 - Cold Planing - Main Works","checklist","FALSE","FALSE","Cold Planing","230328-PB-069 ITP005"
"8cc2fed1-e021-4a2f-971d-2f1fbcacde82","","checklist-sectioned","pass","ITP005 - Cold Planing - Main Works","checklist","FALSE","FALSE","Cold Planing","230329-SC-070 ITP005"
"d5ec3dcf-52dc-4e54-903d-46b4439116eb","","checklist-sectioned","pass","ITP005 - Cold Planing - Main Works","checklist","FALSE","FALSE","Cold Planing","230330-SC-071 ITP005"
"a71a4d38-faec-4897-9c11-7db896766f16","","checklist-sectioned","pass","ITP005 - Cold Planing - Main Works","checklist","FALSE","FALSE","Cold Planing","230402-SC-072 ITP005"
"fdbe1084-d589-4edc-83ec-9e3033a1c6c3","","checklist-sectioned","pass","ITP005 - Cold Planing - Main Works","checklist","FALSE","FALSE","Cold Planing","230403-SC-072a ITP005"
"1c001d2b-74d2-4b04-9286-a23a01d2b5a4","","checklist-sectioned","pass","ITP005 - Cold Planing - Main Works","checklist","FALSE","FALSE","Cold Planing","230404-SC-073 ITP005 "
"84620408-10e4-4024-ae1c-7a14cfb6178d","","checklist-sectioned","pass","ITP005 - Cold Planing - Main Works","checklist","FALSE","FALSE","Cold Planing","230405-SC-074 ITP005"
"92329cf8-799c-4687-b986-fc02c57cb7b6","","checklist-sectioned","pass","ITP005 - Cold Planing - Main Works","checklist","FALSE","FALSE","Cold Planing","230416-SC-075 ITP005 - Cold Planing"
"c1754177-ad05-449a-989a-a8e2d0c1fd13","","checklist-sectioned","pass","ITP005 - Cold Planing - Main Works","checklist","FALSE","FALSE","Cold Planing","230417-SC-076 ITP005 "
"6b1112ce-4cc3-42de-a848-a39726e4f059","","checklist-sectioned","pass","ITP005 - Cold Planing - Main Works","checklist","FALSE","FALSE","Cold Planing","230419-SC-077 ITP005 - Cold Planing"
"d609c0e5-6db3-4822-aaa4-b8ad2ee55b0a","","checklist-sectioned","pass","ITP005 - Cold Planing - Main Works","checklist","FALSE","FALSE","Cold Planing","230420-SC-078 ITP005 - Cold Planing  "
"ef34c006-b629-4e5d-af73-6baf1e9a91c4","","checklist-sectioned","pass","ITP005 - Cold Planing - Main Works","checklist","FALSE","FALSE","Cold Planing","230426-SC-079 ITP005 - Cold Planing - Main Works"
"97f7b2df-8fbd-4cc5-a0a1-92d60bbdb9e2","","checklist-sectioned","pass","ITP005 - Cold Planing - Main Works","checklist","FALSE","FALSE","Cold Planing","230427-SC-080 ITP005 - Cold Planing - Main Works"
"aa145259-1d1a-4ebb-90e1-89d8aa37c9a8","","checklist-sectioned","pass","ITP005 - Cold Planing - Main Works","checklist","FALSE","FALSE","Cold Planing","230428-SC-081 ITP005 - Cold Planing - Main Works"
"c8876e31-2587-4e52-97d6-f2b0e12b69c1","","checklist-sectioned","pass","ITP005 - Cold Planing - Main Works","checklist","FALSE","FALSE","Cold Planing","230430-SC-082 ITP005"
"13276eb0-8e23-4a5f-856d-fb0c234af69b","","checklist-sectioned","pass","ITP005 - Cold Planing - Main Works","checklist","FALSE","FALSE","Cold Planing","230501-SC-083 ITP005"
"c8dc9722-3218-4134-adcb-4d07a82a12d7","","checklist-sectioned","pass","ITP005 - Cold Planing - Main Works","checklist","FALSE","FALSE","Cold Planing","230503-SC-084 ITP005 "
"0d0d597a-e834-415a-9728-bc117fa72414","","checklist-sectioned","pass","ITP005 - Cold Planing - Main Works","checklist","FALSE","FALSE","Cold Planing","230504-SC-085 ITP005 "
"8821a568-6185-4326-8994-b1f7bc055088","","folder-normal","fail","","step","TRUE","FALSE","Asphalt Placement"
"0ed62770-4730-407c-8334-dae0df7a4a40","","checklist-sectioned","pass","484b1bfb13e4532ba378188f6a9a648993ae92f3e8a2c2c2f633ca5ae01d3cf0","checklist","FALSE","FALSE","Asphalt Placement","221027-PB-TRIAL ITP012 - Asphalt Placement"
"9b382b33-3f98-46c3-86b1-7a8e8c1e2411","","checklist-sectioned","fail","484b1bfb13e4532ba378188f6a9a648993ae92f3e8a2c2c2f633ca5ae01d3cf0","checklist","FALSE","FALSE","Asphalt Placement","221105-PB-000 ITP012 - Asphalt Placement"
"1804a6dd-6ffe-4cf5-a190-58ba862d6043","","checklist-sectioned","fail","484b1bfb13e4532ba378188f6a9a648993ae92f3e8a2c2c2f633ca5ae01d3cf0","checklist","FALSE","FALSE","Asphalt Placement","221106-PB-001 ITP012 - Asphalt Placement"
"f7018e64-bf8f-4f2e-a714-0c3933f14e4b","","checklist-sectioned","fail","484b1bfb13e4532ba378188f6a9a648993ae92f3e8a2c2c2f633ca5ae01d3cf0","checklist","FALSE","FALSE","Asphalt Placement","221107-PB-002 ITP012 - Asphalt Placement"
"921d8396-7256-491a-bef3-79ef1380aef9","","checklist-sectioned","fail","484b1bfb13e4532ba378188f6a9a648993ae92f3e8a2c2c2f633ca5ae01d3cf0","checklist","FALSE","FALSE","Asphalt Placement","221108-PB-003 ITP012 - Asphalt Placement"
"355335d5-dee8-4aa6-b91c-57e57ddabb31","","checklist-sectioned","fail","484b1bfb13e4532ba378188f6a9a648993ae92f3e8a2c2c2f633ca5ae01d3cf0","checklist","FALSE","FALSE","Asphalt Placement","221109-PB-004 ITP012 - Asphalt Placement"
"edf68a57-416a-4891-a5e1-5087e6cb0351","","checklist-sectioned","fail","484b1bfb13e4532ba378188f6a9a648993ae92f3e8a2c2c2f633ca5ae01d3cf0","checklist","FALSE","FALSE","Asphalt Placement","221114-PB-005 ITP012 - Asphalt Placement"
"3e11c045-e119-453d-a1d7-ba4ea244c504","","checklist-sectioned","pass","1b646f2c7db592a3d99e4e21c523929df2e056e7329177e5f64d3024379558c8","checklist","FALSE","FALSE","Asphalt Placement","221115-PB-006 ITP012 - Asphalt Placement"
"ed0ffecf-57d6-499b-a60d-b257735b1ea8","","checklist-sectioned","fail","1b646f2c7db592a3d99e4e21c523929df2e056e7329177e5f64d3024379558c8","checklist","FALSE","FALSE","Asphalt Placement","221116-PB-007 ITP012 - Asphalt Placement"
"4a477fc4-ace3-4c89-862a-77cea86e9a67","","checklist-sectioned","pass","9b6f6ed9a1ed0afac383f04eb103c7dd80121a08e8667d9439caa00740db1849","checklist","FALSE","FALSE","Asphalt Placement","221117-PB-008 ITP012 - Asphalt Placement - Main Works"
"dfed19cc-4b26-4112-9dd6-6838f772754d","","checklist-sectioned","fail","9b6f6ed9a1ed0afac383f04eb103c7dd80121a08e8667d9439caa00740db1849","checklist","FALSE","FALSE","Asphalt Placement","221117-PI-008 ITP012 - Asphalt Placement - Main Works"
"46bfc971-17e4-4d5c-9e82-25336d9c2c29","","checklist-sectioned","pass","9b6f6ed9a1ed0afac383f04eb103c7dd80121a08e8667d9439caa00740db1849","checklist","FALSE","FALSE","Asphalt Placement","221120-PB-000 ITP012"
"22386270-8b43-448b-974f-e27a8684be41","","checklist-sectioned","fail","9b6f6ed9a1ed0afac383f04eb103c7dd80121a08e8667d9439caa00740db1849","checklist","FALSE","FALSE","Asphalt Placement","221121-PB-009 ITP012 - Asphalt Placement - Main Works"
"f534d816-0a40-4d7b-ac75-3a4f4ba9ec04","","checklist-sectioned","pass","9b6f6ed9a1ed0afac383f04eb103c7dd80121a08e8667d9439caa00740db1849","checklist","FALSE","FALSE","Asphalt Placement","221121-PI-009 ITP012 - Asphalt Placement - Main Works"
"732cf642-ffa3-4fe4-af30-eaa5c4ae8763","","checklist-sectioned","fail","9b6f6ed9a1ed0afac383f04eb103c7dd80121a08e8667d9439caa00740db1849","checklist","FALSE","FALSE","Asphalt Placement","221122-PB-010 ITP012 - Asphalt Placement - Main Works"
"8684c4fc-4b31-4803-8386-2a868e77da57","","checklist-sectioned","pass","9b6f6ed9a1ed0afac383f04eb103c7dd80121a08e8667d9439caa00740db1849","checklist","FALSE","FALSE","Asphalt Placement","221123-PB-011 ITP012 - Asphalt Placement - Main Works"
"61f5f28f-5827-4875-93f2-bf8bcc01cfe3","","checklist-sectioned","pass","9b6f6ed9a1ed0afac383f04eb103c7dd80121a08e8667d9439caa00740db1849","checklist","FALSE","FALSE","Asphalt Placement","221124-PB012 ITP012 - Asphalt Placement - Main Works"
"24738b54-e8d6-43aa-8b61-8f0c96e0e011","","checklist-sectioned","pass","9b6f6ed9a1ed0afac383f04eb103c7dd80121a08e8667d9439caa00740db1849","checklist","FALSE","FALSE","Asphalt Placement","221127-PB-013 ITP012 - Asphalt Placement - Main Works"
"f73c535a-1047-4293-a7c5-c313df5fe6c2","","checklist-sectioned","pass","9b6f6ed9a1ed0afac383f04eb103c7dd80121a08e8667d9439caa00740db1849","checklist","FALSE","FALSE","Asphalt Placement","221128-PB-014 ITP012 - Asphalt Placement - Main Works"
"2e5ef603-caf5-4c4d-9dad-ada3a9a20048","","checklist-sectioned","pass","9b6f6ed9a1ed0afac383f04eb103c7dd80121a08e8667d9439caa00740db1849","checklist","FALSE","FALSE","Asphalt Placement","221129-PB-015 ITP012 - Asphalt Placement - Main Works"
"684e2884-1d9e-4828-afdb-b7d9308aff52","","checklist-sectioned","pass","9b6f6ed9a1ed0afac383f04eb103c7dd80121a08e8667d9439caa00740db1849","checklist","FALSE","FALSE","Asphalt Placement","221130-PB-016 ITP012 - Asphalt Placement - Main Works"
"00d2138c-2528-4529-a9eb-9922661b6046","","checklist-sectioned","pass","9b6f6ed9a1ed0afac383f04eb103c7dd80121a08e8667d9439caa00740db1849","checklist","FALSE","FALSE","Asphalt Placement","221201-PB-017 ITP012 - Asphalt Placement - Main Works"
"13a08523-2114-4f29-8ad1-0c617f676e90","","checklist-sectioned","pass","9b6f6ed9a1ed0afac383f04eb103c7dd80121a08e8667d9439caa00740db1849","checklist","FALSE","FALSE","Asphalt Placement","221206-PB-018 ITP012 - Asphalt Placement - Main Works"
"71a077b2-2970-4df0-9061-4530e0dbb513","","checklist-sectioned","pass","9b6f6ed9a1ed0afac383f04eb103c7dd80121a08e8667d9439caa00740db1849","checklist","FALSE","FALSE","Asphalt Placement","221206-PI-018 ITP012 - Asphalt Placement - Main Works"
"436fda73-7858-4a05-b8e0-9ecaded6493c","","checklist-sectioned","pass","9b6f6ed9a1ed0afac383f04eb103c7dd80121a08e8667d9439caa00740db1849","checklist","FALSE","FALSE","Asphalt Placement","221207-PB-019 ITP012 - Asphalt Placement - Main Works"
"5e898d7d-e1a9-463f-be75-63a820bc6ad4","","checklist-sectioned","pass","9b6f6ed9a1ed0afac383f04eb103c7dd80121a08e8667d9439caa00740db1849","checklist","FALSE","FALSE","Asphalt Placement","221207-PI-019 ITP012 - Asphalt Placement - Main Works"
"bd3fa2f6-496c-467a-9377-c9638fc2a753","","checklist-sectioned","work-in-progress","9b6f6ed9a1ed0afac383f04eb103c7dd80121a08e8667d9439caa00740db1849","checklist","FALSE","FALSE","Asphalt Placement","221208-PB-020 ITP012 - Asphalt Placement - Main Works"
"48e483d5-b65c-4aab-9cdd-68f7083b65dd","","checklist-sectioned","pass","9b6f6ed9a1ed0afac383f04eb103c7dd80121a08e8667d9439caa00740db1849","checklist","FALSE","FALSE","Asphalt Placement","221209-PB-021 ITP012 - Asphalt Placement - Main Works"
"18b0edb0-8c3f-4c29-bdb7-089717c643f6","","checklist-sectioned","pass","9b6f6ed9a1ed0afac383f04eb103c7dd80121a08e8667d9439caa00740db1849","checklist","FALSE","FALSE","Asphalt Placement","221213-PB-022 ITP012"
"3899b0b0-f456-4237-acde-bbb35821633f","","checklist-sectioned","pass","9b6f6ed9a1ed0afac383f04eb103c7dd80121a08e8667d9439caa00740db1849","checklist","FALSE","FALSE","Asphalt Placement","221213-PI-022 ITP012"
"53a6f82a-a309-4c74-a30b-453e7da8490e","","checklist-sectioned","pass","9b6f6ed9a1ed0afac383f04eb103c7dd80121a08e8667d9439caa00740db1849","checklist","FALSE","FALSE","Asphalt Placement","221213-SC-000 ITP012"
"fdf9c426-e44d-4e22-bea1-c42313f3f6de","","checklist-sectioned","pass","9b6f6ed9a1ed0afac383f04eb103c7dd80121a08e8667d9439caa00740db1849","checklist","FALSE","FALSE","Asphalt Placement","221212-SC-000 ITP012 "
"03def892-2b06-46b7-b87c-bcb933fd7a6b","","checklist-sectioned","pass","9b6f6ed9a1ed0afac383f04eb103c7dd80121a08e8667d9439caa00740db1849","checklist","FALSE","FALSE","Asphalt Placement","221215-PB-023 ITP012 "
"64b75dce-64db-4af9-9883-28781100b636","","checklist-sectioned","pass","9b6f6ed9a1ed0afac383f04eb103c7dd80121a08e8667d9439caa00740db1849","checklist","FALSE","FALSE","Asphalt Placement","221215-PI-023 ITP012"
"9817ac0b-64db-46d0-ac18-87cd6aad995b","","checklist-sectioned","pass","9b6f6ed9a1ed0afac383f04eb103c7dd80121a08e8667d9439caa00740db1849","checklist","FALSE","FALSE","Asphalt Placement","221219-PB-024 ITP012 "
"a95d4987-2087-4ab5-8842-6a423076395f","","checklist-sectioned","pass","9b6f6ed9a1ed0afac383f04eb103c7dd80121a08e8667d9439caa00740db1849","checklist","FALSE","FALSE","Asphalt Placement","221219-PI-024 ITP012 "
"4b1f7777-e3fb-4ba6-8d5f-9f006e39c70d","","checklist-sectioned","pass","9b6f6ed9a1ed0afac383f04eb103c7dd80121a08e8667d9439caa00740db1849","checklist","FALSE","FALSE","Asphalt Placement","221219-PB-000 ITP012 - Asphalt Placement"
"9c8cbcc7-3837-4ec3-92b1-3bfd6c29d437","","checklist-flat","pass","ITP012 - Asphalt Placement - Prelim Works","checklist-flat","FALSE","FALSE","Asphalt Placement","230116-SC-025 ITP012 - Asphalt Placement - Prelim Works"
"a9ebb01e-d65c-48a5-b430-b32394717c8a","","checklist-sectioned","pass","ITP012 - Asphalt Placement - Main Works","checklist","FALSE","FALSE","Asphalt Placement","230116-SC-025 ITP012 - Asphalt Placement - Main Works"
"506ff5a2-4603-4de4-9916-12c6895b83af","","checklist-sectioned","pass","ITP012 - Asphalt Placement - Main Works","checklist","FALSE","FALSE","Asphalt Placement","230117-SC-026 ITP012"
"e6446b78-9842-43c3-8ce7-845ee973a5d2","","checklist-sectioned","fail","ITP012 - Asphalt Placement - Main Works","checklist","FALSE","FALSE","Asphalt Placement","230118-PB-027 ITP012"
"7a60c57d-aba6-4021-be24-b1f9b7f67b90","","checklist-sectioned","fail","ITP012 - Asphalt Placement - Main Works","checklist","FALSE","FALSE","Asphalt Placement"," 230118-PI-027 ITP012"
"cb02534b-0d7b-49d5-9eaf-7163ad7b2230","","checklist-sectioned","fail","ITP012 - Asphalt Placement - Main Works","checklist","FALSE","FALSE","Asphalt Placement","230119-SC-028 ITP012"
"023d4b39-b46f-4085-8c62-5d3a708c2d1a","","checklist-sectioned","pass","ITP012 - Asphalt Placement - Main Works","checklist","FALSE","FALSE","Asphalt Placement","230120-PB-029 ITP012 - Asphalt Placement - Main Works"
"4bba793e-cc1d-4515-8986-42b35f3c874a","","checklist-sectioned","pass","ITP012 - Asphalt Placement - Main Works","checklist","FALSE","FALSE","Asphalt Placement","230120-PI-029 ITP012 - Asphalt Placement - Main Works"
"9118b29e-6a56-4f56-a5a6-70fb79906be7","","checklist-sectioned","pass","ITP012 - Asphalt Placement - Main Works","checklist","FALSE","FALSE","Asphalt Placement","230122-PB-030 ITP012 "
"2d64a22f-4e5e-4b48-8ae2-904fb1a4d404","","checklist-sectioned","fail","ITP012 - Asphalt Placement - Main Works","checklist","FALSE","FALSE","Asphalt Placement","230122-SC-030 ITP012 "
"fb6c0178-581f-4352-8297-8101b0ef4610","","checklist-sectioned","pass","ITP012 - Asphalt Placement - Main Works","checklist","FALSE","FALSE","Asphalt Placement","230123-SC-031 ITP012 - Asphalt Placement - Main Works"
"369d5a5d-5f3c-4f2d-88a5-073463ea6d55","","checklist-sectioned","pass","ITP012 - Asphalt Placement - Main Works","checklist","FALSE","FALSE","Asphalt Placement","230124-SC-032 ITP012 - Asphalt Placement - Main Works"
"94159bb0-dce5-4f22-b5ed-6b9a49112a8e","","checklist-sectioned","pass","ITP012 - Asphalt Placement - Main Works","checklist","FALSE","FALSE","Asphalt Placement","230129-SC-033 ITP012 - Asphalt Placement"
"a0c71123-5588-458c-af21-8337e6db67fc","","checklist-sectioned","pass","ITP012 - Asphalt Placement - Main Works","checklist","FALSE","FALSE","Asphalt Placement","230130-SC-034 ITP012 - Asphalt Placement "
"b40a3926-3174-4707-8779-4b7807e057cf","","checklist-sectioned","pass","ITP012 - Asphalt Placement - Main Works","checklist","FALSE","FALSE","Asphalt Placement","230131-SC-035 ITP012"
"3dd651fa-aadf-4e20-a166-180d1ddf40b0","","checklist-sectioned","pass","ITP012 - Asphalt Placement - Main Works","checklist","FALSE","FALSE","Asphalt Placement","230201-PB-036 ITP012"
