type,name,values,prefix,postfix,usage count,user addable,template name
checkpoint,5. Repeat manual closing and opening of miniature circuit breakers for 3 times,,,,,,
checkpoint,6. Repeat mounting and dismounting of control fuses 1 time,,,,,,
checkpoint,7. Repeat mounting and dismounting of control fuses 1 time,,,,,,
checkpoint,8. Verify integrity of mechanical interlocking system between ASBs (MCCBs) by closing Source 1 Breaker and confirm that Source 2 Breaker is mechanically interlocked ,,,,,,
checkpoint,9. Verify integrity of mechanical interlocking system between ASBs (MCCBs) by closing Source 2 Breaker and confirm that Source 1 Breaker is mechanically interlocked,,,,,,
checkpoint,10. Conduct the torque test for all bolted connections and confirm the torque is in accordance with manufacturer recommendations and standards,,,,,,
signoff,Checked By (Heyday):,,,,,,
checkpoint-no-status,Switch Gear Busbar Insulation Resistance Test,,,,,,
checkpoint-no-status,Preliminary Checks,,,,,,
checkpoint,1. Confirm all fuses Removed in board’s Control Sections,,,,,,
checkpoint,2. Confirm Main Incomers ACBs/MCCBs are Closed,,,,,,
checkpoint,3. Confirm Bus-coupler is Closed (if exist),,,,,,
checkpoint,4. Confirm Outgoing Feeders is Closed ,,,,,,
checkpoint,5. Confirm Main Panel Neutral to Earth Link(s) was Removed ,,,,,,
checkpoint,6. Confirm Neutral link on Transient Voltage Surge Suppressor is Opened ,,,,,,
checkpoint,7. Confirm All Long Time rating Plugs From ACB's are Removed (if applicable),,,,,,
checkpoint-no-status,Insulation Resistance (1000V),,,,,,
checkpoint,1. Between L1 Phase and Neutral,,,,,,
button,>10MΩ,"YES,NO",,,,,
textbox,Actual Reading if <10MΩ,,,,,,
checkpoint,2. Between L2 Phase and Neutral,,,,,,
button,>10MΩ,"YES,NO",,,,,
textbox,Actual Reading if <10MΩ,,,,,,
checkpoint,3. Between L3 Phase and Neutral,,,,,,
button,>10MΩ,"YES,NO",,,,,
textbox,Actual Reading if <10MΩ,,,,,,
checkpoint,4. Between Neutral and Earth,,,,,,
button,>10MΩ,"YES,NO",,,,,
textbox,Actual Reading if <10MΩ,,,,,,
checkpoint,5. Between L1 Phase and Earth,,,,,,
button,>10MΩ,"YES,NO",,,,,
textbox,Actual Reading if <10MΩ,,,,,,
checkpoint,6. Between L2 Phase and Earth,,,,,,
button,>10MΩ,"YES,NO",,,,,
textbox,Actual Reading if <10MΩ,,,,,,
checkpoint,7. Between L3 Phase and Earth,,,,,,
button,>10MΩ,"YES,NO",,,,,
textbox,Actual Reading if <10MΩ,,,,,,
checkpoint,8. Between L1 Phase and L2 Phase,,,,,,
button,>10MΩ,"YES,NO",,,,,
textbox,Actual Reading if <10MΩ,,,,,,
checkpoint,9. Between L1 Phase and L3 Phase,,,,,,
button,>10MΩ,"YES,NO",,,,,
textbox,Actual Reading if <10MΩ,,,,,,
checkpoint,10. Between L2 Phase and L3 Phase,,,,,,
button,>10MΩ,"YES,NO",,,,,
textbox,Actual Reading if <10MΩ,,,,,,
signoff,Checked By (Heyday):,,,,,,
section,Circuit Breaker Settings Check,,"Refer to tab ""MSB-Board List"" for quantities of placeholder sections required",,,,
checkpoint,Circuit Breaker Settings Check,,,,,,
textbox,Cubicle ID,,,,,,
textbox,Feeder Name,,,,,,
textbox,Protection Device Name,,,,,,
button,Setup as per Discrimiation settings (YES/NO),YES/NO,,,,,
signoff,Checked By (Heyday):,,,,,,
section,Current Transformer Checks,,,,,,
checkpoint,Current Transformer Checks,,,,,,
textbox,CT ID,YES/NO,,,,,
button,CT Polarity is Correct,YES/NO,,,,,
button,No crossed phase CT connections,YES/NO,,,,,
button,No phase sequence CT connection errors,YES/NO,,,,,
signoff,Checked By (Heyday):,,,,,,
section,WSA20-MPX-04000-EL-ITC-31033000 - Component (Energised),,,,,,
checkpoint-no-status,Phase Voltage Reading,,,,,,
checkpoint,Red- Earth,,,,,,
textbox,Voltage (V),,,,,,
checkpoint,White - Earth,,,,,,
textbox,Voltage (V),,,,,,
checkpoint,Blue - Earth,,,,,,
textbox,Voltage (V),,,,,,
checkpoint,Neutral - Earth,,,,,,
textbox,Voltage (V),,,,,,
checkpoint,Red- White,,,,,,
textbox,Voltage (V),,,,,,
checkpoint,Red - Blue,,,,,,
textbox,Voltage (V),,,,,,
checkpoint,Red - Neutral,,,,,,
textbox,Voltage (V),,,,,,
checkpoint,White - Blue,,,,,,
textbox,Voltage (V),,,,,,
checkpoint,White - Neutral,,,,,,
textbox,Voltage (V),,,,,,
checkpoint,Blue - Neutral,,,,,,
textbox,Voltage (V),,,,,,
checkpoint-no-status,Phase Rotation,,,,,,
button,Direction,"Clockwise,Anti-Clockwise",,,,,
signoff,Checked By (Heyday):,,,,,,
,,,,,,,
checklist,Distribution Boards,,,,,,Testing & Commissioning - Distribution Boards
section,WSA20-MPX-04000-EL-ITC-31042000 - Construction Tests (Pre-energisation),,,,,,
checkpoint-no-status,Physical Checks,,,,,,
checkpoint,Confirm board's dimensions are in accordance with approved shop drawings (provide drawings reference in the Comments section),,,,,,
checkpoint,Confirm correct circuit identification and labelling,,,,,,
checkpoint,Confirm the board busbars and cables are tighten as per manufacturer recommendations and standards. Provide applied torque in the Comment section,,,,,,
checkpoint,Confirm correct phase identification of busbars and cables inside the board,,,,,,
checkpoint,Confirm correct size of earthing conductors,,,,,,
checkpoint,Confirm no visual damage to the equipment or meters. Mark the observed issues in a Comment section (if any),,,,,,
checkpoint-no-status,Mechanical Checks,,,,,,
checkpoint,Repeat manual closing and opening of moulded case circuit breakers for 3 times,,,,,,
checkpoint,Repeat manual closing and opening of miniature circuit breakers for 3 times,,,,,,
checkpoint,Repeat mounting and dismounting of power fuses for 1 time ,,,,,,
checkpoint,Repeat mounting and dismounting of control fuses 1 time,,,,,,
checkpoint,Conduct the torque test for all bolted connections and confirm the torque is in accordance with manufacturer recommendations and standards.,,,,,,
checkpoint,Conduct pull test for all cables connected to MCBs and Termination blocks,,,,,,
checkpoint-no-status,Preliminary Checks,,,,,,
checkpoint,1. Confirm all fuses Removed in board’s Control Sections,,,,,,
checkpoint,2. Confirm Main Breaker Closed,,,,,,
checkpoint,3. Confirm Outgoing Breakers Closed,,,,,,
checkpoint-no-status,Insulation Resistance (500V),,,,,,
checkpoint,1. Between L1 Phase and Neutral,,,,,,
button,>10MΩ,"YES,NO",,,,,
textbox,Actual Reading if <10MΩ,,,,,,
checkpoint,2. Between L2 Phase and Neutral,,,,,,
button,>10MΩ,"YES,NO",,,,,
textbox,Actual Reading if <10MΩ,,,,,,
checkpoint,3. Between L3 Phase and Neutral,,,,,,
button,>10MΩ,"YES,NO",,,,,
textbox,Actual Reading if <10MΩ,,,,,,
checkpoint,4. Between Neutral and Earth,,,,,,
button,>10MΩ,"YES,NO",,,,,
textbox,Actual Reading if <10MΩ,,,,,,
checkpoint,5. Between L1 Phase and Earth,,,,,,
button,>10MΩ,"YES,NO",,,,,
textbox,Actual Reading if <10MΩ,,,,,,
checkpoint,6. Between L2 Phase and Earth,,,,,,
button,>10MΩ,"YES,NO",,,,,
textbox,Actual Reading if <10MΩ,,,,,,
checkpoint,7. Between L3 Phase and Earth,,,,,,
button,>10MΩ,"YES,NO",,,,,
textbox,Actual Reading if <10MΩ,,,,,,
checkpoint,8. Between L1 Phase and L2 Phase,,,,,,
button,>10MΩ,"YES,NO",,,,,
textbox,Actual Reading if <10MΩ,,,,,,
checkpoint,9. Between L1 Phase and L3 Phase,,,,,,
button,>10MΩ,"YES,NO",,,,,
textbox,Actual Reading if <10MΩ,,,,,,
checkpoint,10. Between L2 Phase and L3 Phase,,,,,,
button,>10MΩ,"YES,NO",,,,,
textbox,Actual Reading if <10MΩ,,,,,,
signoff,Checked By (Heyday):,,,,,,
checkpoint,Earth Continuity Test,,,,,,
textbox,Incoming Earth Size (mm²),,,,,,
textbox,From (MSB/DB),,,,,,
textbox,Resistance (Ω),,,,,,
signoff,Checked By (Heyday):,,,,,,
section,WSA20-MPX-04000-EL-ITC-31043000 - Component (Energised),,,,,,
checkpoint-no-status,Phase Voltage Reading,,,,,,
checkpoint,Red- Earth,,,,,,
textbox,Voltage (V),,,,,,
checkpoint,White - Earth,,,,,,
textbox,Voltage (V),,,,,,
checkpoint,Blue - Earth,,,,,,
textbox,Voltage (V),,,,,,
checkpoint,Neutral - Earth,,,,,,
textbox,Voltage (V),,,,,,
checkpoint,Red- White,,,,,,
textbox,Voltage (V),,,,,,
checkpoint,Red - Blue,,,,,,
textbox,Voltage (V),,,,,,
checkpoint,Red - Neutral,,,,,,
textbox,Voltage (V),,,,,,
checkpoint,White - Blue,,,,,,
textbox,Voltage (V),,,,,,
checkpoint,White - Neutral,,,,,,
textbox,Voltage (V),,,,,,
checkpoint,Blue - Neutral,,,,,,
textbox,Voltage (V),,,,,,
checkpoint-no-status,Phase Rotation,,,,,,
button,Direction,"Clockwise,Anti-Clockwise",,,,,
signoff,Checked By (Heyday):,,,,,,
,,,,,,,
checklist,Low Voltage Busduct,,,,,,Testing & Commissioning - Low Voltage Busduct
section ,WSA20-MPX-04000-EL-ITC-31062000 - Construction Tests (Pre-energisation),,,,,,
checkpoint,Pre-requisite Works,,,,,,
checkpoint,Insulation Damage,,,,,,
checkpoint,Correct Type of Termination,,,,,,
checkpoint,Correct Colour Code,,,,,,
checkpoint,Correct Size and Labelling,,,,,,
checkpoint,Correct Routing,,,,,,
signoff,Checked By (Heyday):,,,,,,
checkpoint-no-status,Continuity Testing,,,,,,
checkpoint,Red Phase,,,,,,
textbox,Resistance (Ω),,,,,,
textbox,Target Resistance (Ω),,,,,,
checkpoint,White Phase,,,,,,
textbox,Resistance (Ω),,,,,,
textbox,Target Resistance (Ω),,,,,,
checkpoint,Blue Phase,,,,,,
textbox,Resistance (Ω),,,,,,
textbox,Target Resistance (Ω),,,,,,
checkpoint,Neutral,,,,,,
textbox,Resistance (Ω),,,,,,
textbox,Target Resistance (Ω),,,,,,
checkpoint,Earth,,,,,,
textbox,Resistance (Ω),,,,,,
textbox,Target Resistance (Ω),,,,,,
signoff,Checked By (Heyday):,,,,,,
checkpoint-no-status,Insulation Resistance,,,,,,
checkpoint,R-W,,,,,,
button,"Insulation Resistance shall not be less than 1MΩ (Tested at 500VDC, 1000VDC)",">500MΩ,>1000MΩ,N/A",,,,,
textbox,Actual Reading if <500MΩ/<1000MΩ,,,,,,
checkpoint,R-B,,,,,,
button,"Insulation Resistance shall not be less than 1MΩ (Tested at 500VDC, 1000VDC)",">500MΩ,>1000MΩ,N/A",,,,,
textbox,Actual Reading if <500MΩ/<1000MΩ,,,,,,
checkpoint,W-B,,,,,,
button,"Insulation Resistance shall not be less than 1MΩ (Tested at 500VDC, 1000VDC)",">500MΩ,>1000MΩ,N/A",,,,,
textbox,Actual Reading if <500MΩ/<1000MΩ,,,,,,
checkpoint,R-N,,,,,,
button,"Insulation Resistance shall not be less than 1MΩ (Tested at 500VDC, 1000VDC)",">500MΩ,>1000MΩ,N/A",,,,,
textbox,Actual Reading if <500MΩ/<1000MΩ,,,,,,
checkpoint,W-N,,,,,,
button,"Insulation Resistance shall not be less than 1MΩ (Tested at 500VDC, 1000VDC)",">500MΩ,>1000MΩ,N/A",,,,,
textbox,Actual Reading if <500MΩ/<1000MΩ,,,,,,
checkpoint,B-N,,,,,,
button,"Insulation Resistance shall not be less than 1MΩ (Tested at 500VDC, 1000VDC)",">500MΩ,>1000MΩ,N/A",,,,,
textbox,Actual Reading if <500MΩ/<1000MΩ,,,,,,
checkpoint,R-E,,,,,,
button,"Insulation Resistance shall not be less than 1MΩ (Tested at 500VDC, 1000VDC)",">500MΩ,>1000MΩ,N/A",,,,,
textbox,Actual Reading if <500MΩ/<1000MΩ,,,,,,
checkpoint,W-E,,,,,,
button,"Insulation Resistance shall not be less than 1MΩ (Tested at 500VDC, 1000VDC)",">500MΩ,>1000MΩ,N/A",,,,,
textbox,Actual Reading if <500MΩ/<1000MΩ,,,,,,
checkpoint,B-E,,,,,,
button,"Insulation Resistance shall not be less than 1MΩ (Tested at 500VDC, 1000VDC)",">500MΩ,>1000MΩ,N/A",,,,,
textbox,Actual Reading if <500MΩ/<1000MΩ,,,,,,
checkpoint,N-E,,,,,,
button,"Insulation Resistance shall not be less than 1MΩ (Tested at 500VDC, 1000VDC)",">500MΩ,>1000MΩ,N/A",,,,,
textbox,Actual Reading if <500MΩ/<1000MΩ,,,,,,
signoff,Checked By (Heyday):,,,,,,
section ,WSA20-MPX-04000-EL-ITC-31063000 - Component (Energised),,,,,,
checkpoint-no-status,Phase Rotation,,,,,,
button,Direction,"Clockwise,Anti-Clockwise",,,,,
signoff,Checked By (Heyday):,,,,,,
checkpoint-no-status,Voltage,,,,,,
checkpoint,Red - White,,,,,,
textbox,Voltage (V),,,,,,
checkpoint,Red - Blue,,,,,,
textbox,Voltage (V),,,,,,
checkpoint,White - Blue,,,,,,
textbox,Voltage (V),,,,,,
checkpoint,Red - Neutral,,,,,,
textbox,Voltage (V),,,,,,
checkpoint,White - Neutral,,,,,,
textbox,Voltage (V),,,,,,
checkpoint,Blue - Neutral,,,,,,
textbox,Voltage (V),,,,,,
checkpoint,Red - Earth,,,,,,
textbox,Voltage (V),,,,,,
checkpoint,White - Earth,,,,,,
textbox,Voltage (V),,,,,,
checkpoint,Blue - Earth,,,,,,
textbox,Voltage (V),,,,,,
signoff,Checked By (Heyday):,,,,,,
,,,,,,,
checklist,Subcircuits,,,,,,Testing & Commissioning - Subcircuits
section ,WSA20-MPX-04000-EL-ITC-31072000 - Construction Tests (Pre-energisation),,,,,,
checkpoint,Pre-requisite Works,,,,,,
checkpoint,Insulation Damage,,,,,,
checkpoint,Correct Type of Termination,,,,,,
checkpoint,Correct Colour Code,,,,,,
checkpoint,Correct Outlet Rating and Size,,,,,,
signoff,Checked By (Heyday):,,,,,,
checkpoint,Earth Continuity,,,,,,
textbox,Resistance (Ω),,,,,,
textbox,Target Resistance (Ω),,,,,,
signoff,Checked By (Heyday):,,,,,,
checkpoint,Polarity Check,,,,,,
button,No Transposition,"YES,NO",,,,,
button,Switch in Active,"YES,NO",,,,,
signoff,Checked By (Heyday):,,,,,,
checkpoint-no-status,Insulation Resistance,,,,,,
checkpoint,R-W,,,,,,
button,Insulation Resistance shall not be less than 1MΩ (Tested at 250VDC/500VDC),">200MΩ,>500MΩ,N/A",,,,,
textbox,Actual Reading if <200MΩ/<500MΩ,,,,,,
checkpoint,R-B,,,,,,
button,Insulation Resistance shall not be less than 1MΩ (Tested at 250VDC/500VDC),">200MΩ,>500MΩ,N/A",,,,,
textbox,Actual Reading if <200MΩ/<500MΩ,,,,,,
checkpoint,W-B,,,,,,
button,Insulation Resistance shall not be less than 1MΩ (Tested at 250VDC/500VDC),">200MΩ,>500MΩ,N/A",,,,,
textbox,Actual Reading if <200MΩ/<500MΩ,,,,,,
checkpoint,R-N,,,,,,
button,Insulation Resistance shall not be less than 1MΩ (Tested at 250VDC/500VDC),">200MΩ,>500MΩ,N/A",,,,,
textbox,Actual Reading if <200MΩ/<500MΩ,,,,,,
checkpoint,W-N,,,,,,
button,Insulation Resistance shall not be less than 1MΩ (Tested at 250VDC/500VDC),">200MΩ,>500MΩ,N/A",,,,,
textbox,Actual Reading if <200MΩ/<500MΩ,,,,,,
checkpoint,B-N,,,,,,
button,Insulation Resistance shall not be less than 1MΩ (Tested at 250VDC/500VDC),">200MΩ,>500MΩ,N/A",,,,,
textbox,Actual Reading if <200MΩ/<500MΩ,,,,,,
checkpoint,R-E,,,,,,
button,Insulation Resistance shall not be less than 1MΩ (Tested at 250VDC/500VDC),">200MΩ,>500MΩ,N/A",,,,,
textbox,Actual Reading if <200MΩ/<500MΩ,,,,,,
checkpoint,W-E,,,,,,
button,Insulation Resistance shall not be less than 1MΩ (Tested at 250VDC/500VDC),">200MΩ,>500MΩ,N/A",,,,,
textbox,Actual Reading if <200MΩ/<500MΩ,,,,,,
checkpoint,B-E,,,,,,
button,Insulation Resistance shall not be less than 1MΩ (Tested at 250VDC/500VDC),">200MΩ,>500MΩ,N/A",,,,,
textbox,Actual Reading if <200MΩ/<500MΩ,,,,,,
checkpoint,N-E,,,,,,
button,Insulation Resistance shall not be less than 1MΩ (Tested at 250VDC/500VDC),">200MΩ,>500MΩ,N/A",,,,,
textbox,Actual Reading if <200MΩ/<500MΩ,,,,,,
signoff,Checked By (Heyday):,,,,,,
section ,WSA20-MPX-04000-EL-ITC-31073000 - Component (Energised),,,,,,
checkpoint-no-status,Voltage,,,,,,
checkpoint,Red - White,,,,,,
textbox,Voltage (V),,,,,,
checkpoint,Red - Blue,,,,,,
textbox,Voltage (V),,,,,,
checkpoint,White - Blue,,,,,,
textbox,Voltage (V),,,,,,
checkpoint,Red - Neutral,,,,,,
textbox,Voltage (V),,,,,,
checkpoint,White - Neutral,,,,,,
textbox,Voltage (V),,,,,,
checkpoint,Blue - Neutral,,,,,,
textbox,Voltage (V),,,,,,
checkpoint,Red - Earth,,,,,,
textbox,Voltage (V),,,,,,
checkpoint,White - Earth,,,,,,
textbox,Voltage (V),,,,,,
checkpoint,Blue - Earth,,,,,,
textbox,Voltage (V),,,,,,
signoff,Checked By (Heyday):,,,,,,
checkpoint,Earth Fault Loop Impedance Test - (N/A if the circuit is RCD Protected),,,,,,
textbox,Impedance (Ω),,,,,,
textbox,Target Impedance (Ω),,,,,,
checkpoint,RCD/RCBO Tripping Test,,,,,,
textbox,Trip Current (mA),,,,,,
textbox,Trip Time (ms),,,,,,
signoff,Checked By (Heyday):,,,,,,
,,,,,,,
checklist,Earthing Systems,,,,,,Testing & Commissioning - Earthing Systems
section,WSA20-MPX-04000-EL-ITC-31092000a - Construction Tests (Main Earth System),,,,,,
checkpoint,RWV Industries – Earthing Test Report. Steel Reinforcement Continuity,,,,,,
checkpoint,RWV Industries – Earthing Test Report. Footing Earthing,,,,,,
section,WSA20-MPX-04000-EL-ITC-31092000b – Construction Test (Earth System Reticulation),,,,,,
checkpoint,Correct Cable Size and Labelling,,,,,,
checkpoint,Earth Continuity,,,,,,
textbox,Resistance (Ω),,,,,,
textbox,Target Resistance (Ω),,,,,,
signoff,Checked By (Heyday):,,,,,,
,,,,,,,
checklist-flat,PFC,,,,,,Testing & Commissioning - PFC
checkpoint,WSA20-MPX-04000-EL-ITC-31102000 - Construction Tests (Pre-energisation),,,,,,
checkpoint,WSA20-MPX-04000-EL-ITC-31073000 - Component Test (Energised),,,,,,
checkpoint,"CT Ratio Verification (V,A,kVA) L1/L2/L3 - Component Test (Energised)",,,,,,
checkpoint,Power Factor Correction Controller Configuration as per manufacturers recommendations - Component Test (Energised),,,,,,
,,,,,,,
checklist,UPS,,,,,,Testing & Commissioning - UPS
section,WSA20-MPX-04000-EL-ITC-31122000 - Construction Tests (Pre-energisation),,,,,,
checkpoint,Commissioning & Installation / Start-up Report - System Room Check – Page 6,,,,,,
checkpoint,Commissioning & Installation / Start-up Report - System Check – Page 6.,,,,,,
section,WSA20-MPX-04000-EL-ITC-31123000 - Component Tests (Pre-commissioning),,,,,,
checkpoint,Commissioning & Installation / Start-up Report - Unit pre start-up check – Page 7 ,,,,,,
checkpoint,Commissioning & Installation / Start-up Report - Unit Functional Check – Page 7,,,,,,
checkpoint,Commissioning & Installation / Start-up Report - Unit Final Inspection – Page 8,,,,,,
section,WSA20-MPX-04000-EL-ITC-31124000 - System Commissioning,,,,,,
checkpoint,UPS – Functional Performance Test Report,,,,,,
label,"The following tests are conducted (see Schneider Electric - Site Acceptance test protocol for results and trends):
•	Load Transfer test
•	Inverter to bypass transition on NO LOAD
•	Inverter to bypass transition on FULL LOAD
•	Load step test (0%-50%-0%)
•	Load step test (25%-75%-25%)
•	Load step test (50%-100%-50%)
•	Load step test (75%-100%-75%)
•	Load step test (0%-100%-0%)
•	THDi and THDv measurements (0%, 25%, 50%,75%, 100%)
•	Expected Results: Total Harmonic Distortion (THD) is to be under 5%
•	UPS efficiency calculation (Unity PF@0%, 25%, 50%, 75%, 100%)
•	UPS battery discharge test (15min EOL)",,,,,,
signoff,Checked By (Heyday):,,,,,,
,,,,,,,
checklist,Load Bank,,,,,,Testing & Commissioning - Load Bank
section,WSA20-MPX-04000-EL-ITC-31143000 - Component Tests (Pre-commissioning),,,,,,
checkpoint,Sephco Commissioning Checklist,,,,,,
signoff,Checked By (Heyday):,,,,,,
,,,,,,,
checklist,Solar Photovoltaic System,,,,,,Testing & Commissioning - Solar Photovoltaic System
