type,name,values,prefix,postfix,usage count,user addable,template name,,,,,,,,,,,,,,,,
label,○ Instructions: MRP-080-C-RFL-DRG-33-CPV-CSW-2003 ,,,,,,,,,,,,,,,,,,,,,,
label,"○ Weephole Locations: MRP-080-C-RFL-DRG-33-CPV-CSW-1401, 1402, 1501, 1601 and 1701",,,,,,,,,,,,,,,,,,,,,,
label,"○ Archtectural pattern drawings: MRP-080-C-RFL-DRG-33-CPV-CSW-1404 ,1503, 1603 and 1703",,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria: RSS Panels are to be installed as per IFC Drawings and specified schedule.,,,,,,,,,,,,,,,,,,,,,,
label,– Check for correct architectural pattern,,,,,,,,,,,,,,,,,,,,,,
label,– Check for Weephole Locations,,,,,,,,,,,,,,,,,,,,,,
label,– Check the 1 in 40 slope is to be maintained,,,,,,,,,,,,,,,,,,,,,,
label,"Method: Visual, Measure",,,,,,,,,,,,,,,,,,,,,,
label,Frequency: Each panel,,,,,,,,,,,,,,,,,,,,,,
label,Category: WP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility: SE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents: This Checklist Signed-off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,4 - Bearing Pad Installation,,,,,,,,,,,,,,,,,,,,,,
label,Reference: IFC Drawing: Instructions: MRP-080-C-RFL-DRG-33-CPV-CSW-2003 ,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria: 3X19mm bearing pads must be installed per panel - Centre of the outer bearing pads must be 200mm+/-10mm from the edge of the panel,,,,,,,,,,,,,,,,,,,,,,
label,– Check the 19mm nominal gap to be maintained,,,,,,,,,,,,,,,,,,,,,,
label,– Install 3 Bearing Pads at rear on top of panels,,,,,,,,,,,,,,,,,,,,,,
label,– Above must be checked with Surveyor prior to backfill,,,,,,,,,,,,,,,,,,,,,,
label,– Note bearing pads shall not be installed under base row panels,,,,,,,,,,,,,,,,,,,,,,
label,Method: Visual,,,,,,,,,,,,,,,,,,,,,,
label,Frequency: Each panel,,,,,,,,,,,,,,,,,,,,,,
label,Category: WP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility: SE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents: This Checklist Signed-off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5 - Panel installation-Abutment interfaces,,,,,,,,,,,,,,,,,,,,,,
label,"Reference: IFC Drawings MRP-080-C-RFL-DRG-33-CPV-CSW-1106, MRP-080-C-SME-DRG-34-CPV-CSF-3023 and 3024",,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria: Panel installation and abutment interfaces,,,,,,,,,,,,,,,,,,,,,,
label,– 20mm nominal gap between panels and Abutment wall is to be mainatined,,,,,,,,,,,,,,,,,,,,,,
label,– 150mm wide x 6mm Folded Galvanized plates (Grade 250) drill and fix to as per IFC drawings with Galvanized M12x75 Long Excalibur screwbolts at 500 CTRS Typical each wall. ,,,,,,,,,,,,,,,,,,,,,,
label,– 600mm wide BITAC tape installed,,,,,,,,,,,,,,,,,,,,,,
label,Method: Measure,,,,,,,,,,,,,,,,,,,,,,
label,Frequency: Where applicable,,,,,,,,,,,,,,,,,,,,,,
label,Category: IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility: SE/PE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents: This Checklist Signed-off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,6 - Filter fabric -Installation,,,,,,,,,,,,,,,,,,,,,,
label,Reference: IFC Drawings MRP-080-C-SME-DRG-34-CPV-CSF-2003 VR682.11,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria: Install Filter Fabric against all vertical and horizontal joints,,,,,,,,,,,,,,,,,,,,,,
label,Method: Visual,,,,,,,,,,,,,,,,,,,,,,
label,Frequency: Each course of panel installation,,,,,,,,,,,,,,,,,,,,,,
label,Category: IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility: SE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents: This Checklist Signed-off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,7 - Drainage-Strip Drain,,,,,,,,,,,,,,,,,,,,,,
label,Reference: VR682.11,,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria: Install 300mm wide strip drain between precast wall panel vertical joints. Strip drain to be encapsulated by nonwoven geotextile in accordance with section 682.11 At every vertival joint between panels in RSS wall, ensure no gap is formed bewteen strip drian and RSS panels",,,,,,,,,,,,,,,,,,,,,,
label,Method: Visual,,,,,,,,,,,,,,,,,,,,,,
label,Frequency: Each course of panel installation,,,,,,,,,,,,,,,,,,,,,,
label,Category: IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility: SE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents: This Checklist Signed-off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,8 - Panel installation-Survey reference points,,,,,,,,,,,,,,,,,,,,,,
label,Reference: VR 682.20,,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria: To ensure compliance with the tolerances specified in clause 682.20, the Contractor shall install stable and permanent survey reference points on a not more than 5 m (horizontal) by 2 m (vertical) grid covering the whole face of the RSS",,,,,,,,,,,,,,,,,,,,,,
label,Method: Visual,,,,,,,,,,,,,,,,,,,,,,
label,Frequency: Each course of panel installation,,,,,,,,,,,,,,,,,,,,,,
label,Category: IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility: Surveyor/SE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents: This Checklist Signed-off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,9 - Traceability of precast units and records,,,,,,,,,,,,,,,,,,,,,,
label,Reference: VR 620.09,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria: Unique ID of precast panel is recorded.,,,,,,,,,,,,,,,,,,,,,,
label,– ATTACH: marked-up elevation drawings or installation record with reference to panel ID,,,,,,,,,,,,,,,,,,,,,,
label,Method: Visual,,,,,,,,,,,,,,,,,,,,,,
label,Frequency: Each panel,,,,,,,,,,,,,,,,,,,,,,
label,Category: IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility: SE/PE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents: This Checklist Signed-off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,10 - Panels installation-Conformance Survey,,,,,,,,,,,,,,,,,,,,,,
label,"Reference: IFC Drawings VR 682.06, VR 682.17, VR 682.20",,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria: The level and alignment of each course of facing panels shall be checked progressively after placement of each course and prior to placement of the next course to ensure compliance with the dimensional and positional tolerances stated in the design.  The,,,,,,,,,,,,,,,,,,,,,,
label,○ Contractor shall record the results of this checking together with details of any non-conformances and the associated corrective actions,,,,,,,,,,,,,,,,,,,,,,
label,– Relative displacement of adjoining smooth panel faces shall not exceed ±15mm measured normal to face of the wall,,,,,,,,,,,,,,,,,,,,,,
label,"– Local deviation of the wall face at any location with a 3m straight edge, shall not exceed 15mm",,,,,,,,,,,,,,,,,,,,,,
label,– Variation in gap width between facing panels shall not exceed 5mm per meter length and 10mm over the full length of the gap,,,,,,,,,,,,,,,,,,,,,,
label,– The wall level shall not deviate from the specified level by more than ±20mm,,,,,,,,,,,,,,,,,,,,,,
label,– The tolerance of position measured at the top of the wall face shall not excedd 5mm per 1m of wall height,,,,,,,,,,,,,,,,,,,,,,
label,– The verticality of the RSS wall facing shall lean backward at a minimum slope of 1(H) in 40 (V),,,,,,,,,,,,,,,,,,,,,,
label,Attach: Survey Report,,,,,,,,,,,,,,,,,,,,,,
label,"Method: Survey, Measure",,,,,,,,,,,,,,,,,,,,,,
label,Frequency: Each course of panel installation,,,,,,,,,,,,,,,,,,,,,,
label,Category: HP*,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility: Surveyor/PE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents: This Checklist Signed-off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,Final Inspection,,,,,,,,,,,,,,,,,,,,,,
label,"On behalf of Metropolitan Roads Program Alliance, it is hereby certified that the Works represented by the item of work listed have been tested in accordance with the Project Quality Plan and conform in all respects with the requirements of the Contract.",,,,,,,,,,,,,,,,,,,,,,
text,Name:,,,,,,,,,,,,,,,,,,,,,,
text,Position:,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
holdpoint,Sign ITP,,,,,,,,,,,,,,,,,,,,,,
