Id,Type,Name,Values,Prompting Name,Postfix,Resource Id,
f757b803-b992-5121-a100-f97b9364a627,note,Minimum 300mm above collars of pipes,,,,,
72d22a89-b39d-5a01-aae2-f2c2bdc529bc,note,WBS-SS-CI-SPC-0006,,,,,
9192aa2c-9200-427f-a148-8d48d5a509e6,checkpoint,"Compaction tests performed and passed (Proctor Density, NDM, etc.)",,,,,
deffcd55-91a6-56c3-80f6-bc1a0b0685d0,note,Compacted to 93% MMDD,,,,,
1beb1f03-e395-59d0-81fd-9db86a073750,note,WBS-SS-CI-SPC-0006 AS 1289 TQ # 66,,,,,
a2bbf500-f3c1-4571-aa3f-3a6c6b2a773e,checkpoint,"Surface reinstated as per project specs (concrete, asphalt, topsoil)",,,,,
6cc5d391-2f1f-5061-b4ff-dc42b3a52ab5,note,Backfill to match existing ground levels with ±10mm tolerance.,,,,,
851b710e-115a-5f5b-9630-4b6700424330,note,IFC drawings,,,,,
e290f1b0-b3bd-4062-b47e-4acf56a1ec98,section,Part 5 – Final inspections and acceptance (photos where applicable),,,,,
dce702b6-b3e5-4f2c-b399-e65644bb5a8b,checkpoint,As-built survey verification,,,,,
00bb7589-acd8-5f07-a259-13bd786f2ef5,note,As-built levels and layout match design,,,,,
c3d74251-e086-5734-92df-a724048e9f92,note,As-Built Drawings Survey Report,,,,,
70f914de-1b91-4acb-8d0d-ee173fe28755,checkpoint,Removal of temporary works,,,,,
887692b2-6c9b-5dba-817e-ef973499736c,note,"All temporary structures, barriers, and access points removed",,,,,
a277040a-eef4-5abd-9172-da9d7e9e410a,note,Site inspection,,,,,
7c4a663a-975d-46b0-851a-b70fb8b4b902,checkpoint,Final inspection sign-off,,,,,
55fb7a7c-4cd8-5a64-a6f4-8169b2909224,note,All drainage activities completed and accepted,,,,,
7b438ec9-a41f-5dfb-81b4-b72c6f9c36b7,note,WBS-SS-CI-SPC-0006,,,,,
acc738da-39a7-423a-aa7a-cf3298c9f1cc,section,Document Sign-off,,,,,
3b0f4903-6b18-4b88-8b0b-1a4c5b8b5285,checkpoint,Close-out,,,,,
b90d460f-ca53-5606-a7a5-57af37cb9112,textbox,SEPD - Name:,,,,,
7f8b4e4e-e1a2-5adf-8b90-a479a7d76c0c,textbox,SEPD - Position:,,,,,
44602056-170a-5ab0-bb34-4112d72e1870,date,SEPD - Date:,,,,,
6d65e662-c6c8-4040-8e2d-0040e700a3f6,signoff,Add Signature,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
37219507-935a-4c78-b17e-9d67ed64aea5,checklist,RR-SEPD-BESS-ITP-005-01 - Drainage installation,itp,RR-SEPD-BESS-ITP-005-01 - Drainage installation - Layer,,,
436b84c5-5f97-4c42-9d84-10a9d1647409,section,Section 1: Preliminaries & Permits,,,,,
27425897-a988-45ad-a6ae-320626e3a87d,checkpoint,"1.1 - Collect and verify information (Site boundary, utilities, survey map, design drawings)",,,,,
a1cbd207-60d1-5504-a29c-047d947fb0bd,note,Responsibility - SE/PE,,,,,
cd2e8b13-4b7e-5152-916d-df39215c8258,note,Specification Reference - WBS-SS-CI-SPC-0006,,,,,
70d477db-3067-52ac-9afc-7dba3310bd9c,note,Conformance Criteria Summary - Results included in work pack,,,,,
5caa0d97-2387-5b65-a06e-212c9eb68955,note,Method - R,,,,,
96946c0b-51ad-5cbe-852d-2bcaff053625,note,Frequency - PW,,,,,
14dd2e93-911d-55e3-b631-bbb7aa016495,note,Hold/Witness Point Requirements: ROBAR - V,,,,,
3411205a-13c7-55e8-a9fe-ada270e515db,note,Hold/Witness Point Requirements: SEPD - NA,,,,,
11ea78a1-0ef0-5e25-9094-9be4422c1403,note,Hold/Witness Point Requirements: Client - NA,,,,,
50145814-37e3-5cbd-88e7-b2bf754e5a5d,note,Records or Checklist Document Number - IFC Drawings,,,,,
91b6a6f1-d3f8-49b9-9646-b7b6dcdcd4e8,checkpoint,1.2 - Permit approval (GDA/GDP),,,,,
a1502325-b03d-5b90-bb65-fdb86c5d1131,note,Responsibility - SE/PE,,,,,
3967094b-9e01-5704-b3d6-74b450af919a,note,Specification Reference - WBS-SS-CI-SPC-0006,,,,,
1cd2c4c2-997e-511b-b1ff-66057692d84c,note,Conformance Criteria Summary - Approved excavation permit (GDP) prior to commencing works,,,,,
ff549d39-83c0-5ce1-a372-99fa2d513422,note,Method - R,,,,,
32465b12-87f4-59f1-8d80-089fbe8bf904,note,Frequency - PW,,,,,
3eabfb22-3fab-5a4a-a8dc-310137defcd1,note,Hold/Witness Point Requirements: ROBAR - HP,,,,,
a5eb7bab-d45a-5431-9555-557826ac1a42,note,Hold/Witness Point Requirements: SEPD - HP,,,,,
4d64df7e-b53c-549e-b6f9-3907ee8dd86e,note,Hold/Witness Point Requirements: Client - NA,,,,,
bc766235-9852-56bd-97d2-d6f184ac35ae,note,Records or Checklist Document Number - RR-SEPD-CI- SOW-002-01,,,,,
a196f895-2f51-4aa6-b060-89bd43235302,signoff,HOLD POINT,,,,,
ed3d672e-54f5-445a-8777-297c6dee6942,checkpoint,1.3 - Site set-out,,,,,
c9d77067-6a33-53b5-bb64-466d72b3045a,note,Responsibility - SE/PE,,,,,
ad8cabd0-502d-567a-98bc-7b4691d82d4e,note,Specification Reference - WBS-SS-CI-SPC-0006,,,,,
f7fc8c42-814b-593e-aaf7-6ec0134251d8,note,"Conformance Criteria Summary - Verify levels, site boundaries, and physical bounds per IFC drawings",,,,,
73f9c019-05ef-55fb-bba0-28026f6cb21a,note,Method - R,,,,,
3bd9f712-13f9-502d-a1b7-6f10cbdd65b7,note,Frequency - PW,,,,,
939327aa-5239-509b-9197-f5c11b77633b,note,Hold/Witness Point Requirements: ROBAR - V,,,,,
4df215c2-112c-578e-942a-6084c1b486cc,note,Hold/Witness Point Requirements: SEPD - NA,,,,,
92ecc7f0-44c7-56e5-acb3-57085dcaf119,note,Hold/Witness Point Requirements: Client - NA,,,,,
707d0a65-16de-51bc-97f4-7720036f876b,note,Records or Checklist Document Number - IFC Drawings,,,,,
2e008a5a-4c83-4983-aba0-59671ddccdd7,checkpoint,1.4 - Sediment control plan,,,,,
7ed1153e-5791-5a70-b9e8-7604c781bb7a,note,Responsibility - SE/PE,,,,,
e1be991a-3748-5e60-b0a2-d0cc5dec55a8,note,"Specification Reference - WBS-SS-PM-PLN-0024, WAE230103- 03-003 TM Rev0",,,,,
78b6f86d-ae06-5233-8843-202e1bfab6f9,note,Conformance Criteria Summary - Sediment control measures in place,,,,,
8e1554e0-3d95-5e76-bbc4-b52d9452e0aa,note,Method - R,,,,,
29ee98f9-4b0e-54b7-818c-a9df45a4a473,note,Frequency - PW,,,,,
18f79cfb-4b32-5a78-8951-6499e53a2e95,note,Hold/Witness Point Requirements: ROBAR - V,,,,,
0b6a9226-476b-555b-a743-d00ac18bad2a,note,Hold/Witness Point Requirements: SEPD - NA,,,,,
69435f86-3259-5336-af96-2cd2a2aa8329,note,Hold/Witness Point Requirements: Client - NA,,,,,
79571000-21c0-5343-8a13-9cb4cca656fc,note,Records or Checklist Document Number - SEPD environmental plan,,,,,
7544c3a9-c050-4a4b-82db-20123c687b3a,checkpoint,1.5 - Dust control plan,,,,,
856d3e3f-1f86-563d-b335-4a0834ce908f,note,Responsibility - SE/PE,,,,,
c8c6dcce-a2a2-593a-83ef-652a816a1f16,note,Specification Reference - PP3 section 1.5 and section 4.1,,,,,
6278cd07-8c47-5a9d-b81c-e8825d38af15,note,Conformance Criteria Summary - Dust control measures in place,,,,,
665f5894-a2f5-555e-8ed2-d9a5bb8f27db,note,Method - R,,,,,
b92f959c-5f49-5ea7-a33f-43e5fb7949cc,note,Frequency - PW,,,,,
77bab274-b02a-53bb-85fc-143273d6f69a,note,Hold/Witness Point Requirements: ROBAR - V,,,,,
499017d0-7d94-54a8-bf7c-fe86fdcdca46,note,Hold/Witness Point Requirements: SEPD - NA,,,,,
f2e80817-9172-5054-912b-65c2b66e54f9,note,Hold/Witness Point Requirements: Client - NA,,,,,
539c58d1-99eb-54f1-9394-89fcf218157a,note,Records or Checklist Document Number - SEPD environmental plan,,,,,
35c072cd-f5e6-4b8c-b044-66f56b55f8dd,section,Section 2: Materials,,,,,
44e5b971-523b-436d-ba6b-3ba1b21de77d,checkpoint,2.1 - Import fill material inspection,,,,,
4ca2f01c-176a-53d6-9042-f712b8178a32,note,Responsibility - SE/PE,,,,,
7469d062-0814-5af5-9a44-18b9d76fc301,note,Specification Reference - WBS-SS-CI-SPC-0006,,,,,
ef937090-994c-5657-baf5-4c0385bdd737,note,"Conformance Criteria Summary - Material certificate and test report for particle size distribution, moisture content, MMDD",,,,,
c9bd8f35-6da0-5421-83cc-fc99477f5094,note,Method - R,,,,,
c1d5d48c-cf6c-519a-983c-c273e1855a27,note,Frequency - PW,,,,,
de921931-daa3-5aab-8d6d-c41f6d9ae8ae,note,Hold/Witness Point Requirements: ROBAR - V,,,,,
50fe4890-9887-5d15-9567-a0af5f565a0b,note,Hold/Witness Point Requirements: SEPD - V,,,,,
9ddb2807-058e-549d-8231-fb73a8cc25f4,note,Hold/Witness Point Requirements: Client - NA,,,,,
abda1ab1-5e64-54a0-a166-0e8608d54508,note,Records or Checklist Document Number - Material certificates,,,,,
fa0fd4f4-deaf-4c92-b576-2e91767056c1,checkpoint,2.2 - Verify suitable foundation material (compaction >95% MMDD),,,,,
dad98bb8-87c4-59ab-ba68-a58f4c2fe194,note,Responsibility - SE/PE,,,,,
d949e8bd-7902-51b3-8cad-65948b11f127,note,Specification Reference - WBS-SS-CI-SPC-0006,,,,,
27dbd875-9f99-56f9-bbad-1d97f3952ddf,note,Conformance Criteria Summary - Geotechnical test results showing compliance,,,,,
e1cf5025-f304-578b-9d36-68e8e23c5016,note,Method - R,,,,,
c3e7c1de-5b62-509d-a730-60eaf3de27a1,note,Frequency - PW,,,,,
b1b90902-4e8e-5f1d-a101-dd880aa0aecb,note,Hold/Witness Point Requirements: ROBAR - HP,,,,,
36497c62-a023-5fd6-984f-e5dee0a7f1c6,note,Hold/Witness Point Requirements: SEPD - HP,,,,,
c271a7e3-4f57-5be7-ba3a-87311cc8252e,note,Hold/Witness Point Requirements: Client - NA,,,,,
020ad674-9509-5787-bb18-10680a6c4960,note,Records or Checklist Document Number - Test results,,,,,
27e28b80-b0ef-4e04-abe9-b0ae60bc90a3,signoff,HOLD POINT,,,,,
10269c43-5631-4827-9193-11920983f7cd,checkpoint,2.3 - Quality documentation RCP & precast drainage pits,,,,,
f7336be0-1f85-5853-a975-8d7e689e46c2,note,Responsibility - SE/PE,,,,,
bfdbd015-6582-5251-bb9f-0e35661d3d43,note,Specification Reference - WBS-SS-CI-SPC-0006,,,,,
36e8ef5f-4771-531f-98bd-07080f0a3968,note,Conformance Criteria Summary - Supplier’s quality system certifications,,,,,
f146ff8d-1314-569c-81c7-82d812b7411e,note,"○ Product of compliance to AS 4058, AS 3500, AS 3996. (Load rating & liner shall align with design drawings)",,,,,
5aa39559-4c64-58ba-a5ee-4481ff441d05,note,Method - R,,,,,
2cb4e406-a79f-593d-b8b6-c81725ab9d27,note,Frequency - PW,,,,,
06468ce6-efa5-5753-abc1-1845544122d9,note,Hold/Witness Point Requirements: ROBAR - HP,,,,,
778b94f5-d8fb-5807-ba8c-b556d4ebccba,note,Hold/Witness Point Requirements: SEPD - HP,,,,,
a2ee3e6e-66fd-5126-a79d-587a524fa919,note,Hold/Witness Point Requirements: Client - NA,,,,,
4e2630fd-f48a-5b2c-8891-a1002fd6d5c6,note,Records or Checklist Document Number - Supplier’s documents,,,,,
ff372579-2782-4e6a-829a-a58f0e4cc4a0,signoff,HOLD POINT,,,,,
dbf87332-95e0-41f9-b6f9-eaee689bfb3c,checkpoint,2.4 - Delivery acceptance of RCP,,,,,
159e60f0-7dbe-5490-888a-fafab9a25fe5,note,Responsibility - SE/PE,,,,,
63c141a8-600b-5985-8793-5ee08677aa19,note,"Specification Reference - WBS-SS-CI-SPC-0006, AS/NZS 4058",,,,,
12df593c-7ef2-5d2f-b6e4-6c8516eb60fc,note,Conformance Criteria Summary - Acceptability of defects of RCP’s.,,,,,
86bcf5af-2c2a-5cfe-a8fd-91c16ee15d92,note,○ Fibre RCPs shall be rejected if fractures and cracks wider than 0.1 mm and deeper than 0.3 mm are present.,,,,,
8f44ce19-6ac5-5c59-befa-31290b977152,note,Method - R,,,,,
83d49955-2214-5b32-a97a-aa615a2d6137,note,Frequency - PW,,,,,
ec12fc65-b31e-56e5-a55e-3ae0c65e2129,note,Hold/Witness Point Requirements: ROBAR - HP,,,,,
5af4d6e3-8be7-5d09-8371-0998ee9b8686,note,Hold/Witness Point Requirements: SEPD - HP,,,,,
73c8edf5-1914-5dd1-b66d-c8133381f307,note,Hold/Witness Point Requirements: Client - NA,,,,,
19198e37-f175-5065-b4ee-3dadb1a3cc7d,note,Records or Checklist Document Number - Delivery dockets,,,,,
fe86dcac-f2b3-41f3-b7c1-2b5d3ffeacb5,signoff,HOLD POINT,,,,,
c4bc7d20-f3d7-4cfe-add5-25d8dad41281,section,Section 3: Construction,,,,,
608a94cf-e0fa-4782-bb69-7d708d607297,checkpoint,3.1 - Excavated trench,,,,,
ba8b4b04-b885-5b98-86d2-6308fcb4c651,note,Responsibility - SE/PE,,,,,
697d3e42-01cc-515d-8a47-0f6952b545a7,note,Specification Reference - WBS-SS-CI-SPC-0006,,,,,
de61cbb7-ba82-5daa-a1c9-480f9e239b25,note,Conformance Criteria Summary - Inspection following excavation of trench. Wacker plate to be use for compacting base.,,,,,
c90b499c-bced-5f7a-8987-d43f6c487522,note,Method - I,,,,,
29525613-b690-5678-a8b4-e6f7aab0586d,note,Frequency - PL,,,,,
22a1dc34-3912-5ea2-b2f1-ee09bafd499c,note,Hold/Witness Point Requirements: ROBAR - V,,,,,
31b97e46-3138-5621-b0bc-9e7f66a4fb64,note,Hold/Witness Point Requirements: SEPD - V,,,,,
2be9607e-f4be-5143-886c-552d3627dac8,note,Hold/Witness Point Requirements: Client - NA,,,,,
693deb2a-a981-5291-ad95-8cd19b749fbf,note,Records or Checklist Document Number - IFC Drawings,,,,,
67678156-39ca-4ffb-8e82-f94e075a8ec0,checkpoint,3.2 - Bedding,,,,,
9926f445-caa3-5189-a7f3-eb29343078b4,note,Responsibility - SE/PE,,,,,
2b266d57-bc01-59a5-bfd2-dc198b5e8247,note,Specification Reference - WBS-SS-CI-0006,,,,,
a489f83b-5020-581a-9702-c1426c0a97f8,note,Conformance Criteria Summary - Material to be compacted at 100mm depth minimum.,,,,,
2700aba8-c700-5a25-b029-dbf0b9f90613,note,Method - I,,,,,
9aa378f9-8cd4-58b9-8413-520aab43061f,note,Frequency - PL,,,,,
dcc01783-8804-5473-9b45-c87e7c05d2c4,note,Hold/Witness Point Requirements: ROBAR - V,,,,,
1d3f44b2-62cd-5bba-b2cd-db7db88d32ed,note,Hold/Witness Point Requirements: SEPD - V,,,,,
038ef79d-c2d9-5879-a61c-61cebc91ae61,note,Hold/Witness Point Requirements: Client - NA,,,,,
41f3875d-4761-5248-8cdf-aa05c9ec6f96,note,Records or Checklist Document Number - IFC Drawings,,,,,
ae1a01e4-5712-40dd-ad8f-7e96336b5557,checkpoint,3.3 - Placement of concrete pipes,,,,,
eb5011bc-a836-55b5-b55a-14d897bccfba,note,Responsibility - SE/PE,,,,,
3d1e8594-c6c9-5d6f-9437-23705c81b05f,note,Specification Reference - WBS-SS-CI-SPC-0006 IFC drawings,,,,,
4f261c80-f5eb-5404-b1a0-66791d8e5c05,note,Conformance Criteria Summary - Placed and joint in accordance with the manufacturer’s specifications,,,,,
2a737901-a66d-5be1-b163-d62a7b3cb15b,note,○ Female ends upstream and lifting holes uppermost. Lifting holes in pipes shall be filled with plugs provided by pipe manufacturer,,,,,
3b040e3a-e874-55ce-876c-0b4280116817,note,Method - T,,,,,
db633bf1-c313-5572-bcab-1a995ca99081,note,Frequency - PL,,,,,
e8a223fc-f20c-5109-b042-5931d3550ec0,note,Hold/Witness Point Requirements: ROBAR - HP,,,,,
dc94c861-0eff-5fa9-8300-7fa693cc5b8e,note,Hold/Witness Point Requirements: SEPD - HP,,,,,
5c63ae49-f4c5-5ea6-ad1a-27e0346c9242,note,Hold/Witness Point Requirements: Client - NA,,,,,
bd74e0cc-63c9-5371-a5ca-90a8f2e89191,note,Records or Checklist Document Number - This ITP,,,,,
ea627f23-940c-4b9a-b5f3-4e95933677d0,signoff,HOLD POINT,,,,,
f5001589-f059-44de-9090-7e3b01c00563,checkpoint,3.4 - As-built survey prior to backfilling,,,,,
05830a50-7c88-594a-bba8-7d36b5bdcbd9,note,Responsibility - SE E,,,,,
b0222b04-5906-526a-9e70-922f8ea5eecd,note,Specification Reference - WBS-SS-CI-0006,,,,,
3989c0e7-1301-5427-baa8-421707525c08,note,Conformance Criteria Summary - Variation of reduced level of invert from specified level:,,,,,
3bc145cc-f26f-5cfc-851f-760995af4db4,note,○ Whitin +/- 10 mm of specified position. Invert of structure shall not impede the gravity flow of water into or from structure,,,,,
1991bfac-e089-5ee5-b646-aac91d38202b,note,Method - I,,,,,
f2b3bd5e-0674-5364-85d4-35e8becefcb8,note,Frequency - PL,,,,,
baa504ac-aae4-5294-a31a-7e0759f0dd2e,note,Hold/Witness Point Requirements: ROBAR - V,,,,,
99b29e5f-bb58-5124-bdc9-7d9fd6bd450c,note,Hold/Witness Point Requirements: SEPD - V,,,,,
0ace67fb-dec2-57a8-9a1f-d7c304dce237,note,Hold/Witness Point Requirements: Client - NA,,,,,
4ca19525-339b-550d-a2e5-1971a8b309f0,note,Records or Checklist Document Number - Survey report,,,,,
f3ce8f28-30ee-4c36-a41e-4f9498babdd4,checkpoint,3.5 - Installation of precast drainage structures,,,,,
563dc397-7b00-5406-b27d-d98b6428771f,note,Responsibility - SE/PE,,,,,
357b8452-fe0c-578f-a15b-f5731f26dd54,note,"Specification Reference - WBS-SS-CI-SPC-0006, AS 3500 Design drawings",,,,,
25043b90-feaa-5e76-a0eb-50dbd18a1345,note,Conformance Criteria Summary - Inspection pit cover to be installed flush with the final surface,,,,,
fff2bdbe-3026-58b4-b53d-9296ad931b34,note,"○ Where precast drainage structure is used, the external joint with pipe shall be strengthened with a concrete fill circling the joint.",,,,,
76b295eb-9ccd-56e6-a997-2e25c745c510,note,Method - T,,,,,
16d40b8a-da10-582a-a15a-5d0d55b2bc5b,note,Frequency - PL,,,,,
ac6a6e78-c307-54eb-bc6e-92e0768a75c0,note,Hold/Witness Point Requirements: ROBAR - HP,,,,,
1ae6030a-64fc-510c-ac1b-f37cbfb36105,note,Hold/Witness Point Requirements: SEPD - HP,,,,,
b0aef2ea-8257-5480-95e1-017995ee46b6,note,Hold/Witness Point Requirements: Client - NA,,,,,
8c206332-52f1-5d7a-8637-a69987b046ad,note,"Records or Checklist Document Number - Test results, NER engineer specifications",,,,,
f3bebc3d-a678-471a-848e-c525727f6e7b,signoff,HOLD POINT,,,,,
,checkpoint,3.6 - Drainage runs and pits fully installed and ready for backfilling,,,,,
,note,Responsibility - SE/PE,,,,,
,note,"Specification Reference - WBS-SS-CI-SPC-0006, AS 3500 Design drawings",,,,,
,note,Conformance Criteria Summary - NER engineer signoff prior to backfilling.,,,,,
,note,○ Drainage installed as per design drawings.,,,,,
,note,Method - T,,,,,
,note,Frequency - PL,,,,,
,note,Hold/Witness Point Requirements: ROBAR - HP,,,,,
,note,Hold/Witness Point Requirements: SEPD - HP,,,,,
,note,Hold/Witness Point Requirements: Client - NA,,,,,
,note,Records or Checklist Document Number - NER engineer specifications,,,,,
,signoff,HOLD POINT,,,,,
79fffcd6-9d0c-4f84-9df1-fb9594a607f7,checkpoint,3.7 - Trench/Precast drainage item backfill,,,,,
019b45de-2787-569f-b62e-311318a60a1f,note,Responsibility - SE/PE,,,,,
44985f41-c191-5d10-b1bc-2fade7f607a4,note,"Specification Reference - WBS-SS-CI-SPC-0006, PPR",,,,,
2e554f5b-5fec-529b-848f-7775ac71adc2,note,"Conformance Criteria Summary - Unless specified otherwise, backfill layers shall be maximum 300 mm layers.",,,,,
bfeeddd6-a41d-5663-86c4-af9573897ac2,note,Method - S,,,,,
63c02950-4e13-59be-9b86-d56bcccb268e,note,Frequency - PL,,,,,
504c65b9-d339-5ebf-b899-31af4e663ec7,note,Hold/Witness Point Requirements: ROBAR - V,,,,,
69f0dd69-4caa-5f34-a66c-00dd980a564e,note,Hold/Witness Point Requirements: SEPD - V,,,,,
07b2aa3d-6a77-5fb0-91fe-947462c4f8aa,note,Hold/Witness Point Requirements: Client - NA,,,,,
