"Warnings","Id","Type","Name","Values","Prompting Name","Postfix","Usage Count","Resource Id"
"","a3fd0010-c33f-53e3-8302-9d006e7704fc","tickbox","Spot Check RL’s",,,,,
"","935bd2ec-153b-5ab7-8887-048730a75c82","tickbox","Confirm mix",,,,,
"","ad61d071-1033-5b5b-a8c6-fe63e323d767","tickbox","Check kerb location",,,,,
"","80f1a504-1b67-5992-9f12-cd9d1cf99401","tickbox","Check kerb type",,,,,
"","d67186d6-4524-59c5-bbce-f7e9deb1015c","checkpoint","Saw cuts 4m spacing",,,,,
"","abdbdbd0-78ce-5b3c-830b-6d0a1f3763f4","checkpoint","Chip/cracks",,,,,
"","eab13ac6-14db-5035-883f-c33cce0583d4","section","Concrete Loading Bays",,,,,
"","ff629839-f9fd-50b2-bb35-9a8fbeeca485","checkpoint","Build Up",,,,,
"","32257c5f-a1f3-501d-b026-6a7135041c38","tickbox","100mm GP40",,,,,
"","033f8ade-ee8f-551f-9de5-385cab926729","tickbox","Sand/fines",,,,,
"","1b6bdbdc-3117-5dc9-b647-3de5869632ad","checkpoint","1 layer 661 mesh 60mm top cover",,,,,
"","b72bfe4f-99ba-5edd-9eca-a8bea4714ace","checkpoint","Trimmer bars at corners 2*D16 1200mm long",,,,,
"","ab0bf92e-decc-51a5-90b7-49c07d569f45","tickbox","Unless corner coincides with sawcut",,,,,
"","6ffe637e-2592-59f4-a38b-95df6b7d750c","checkpoint","Trimmers around manholes",,,,,
"","e1ebc7a4-7cad-5c1d-b5dd-2a6fee0f377d","checkpoint","Refer Civil drawing 115",,,,,
"","b023a3a8-b9c9-5473-b065-c6d256cd7231","checkpoint","175mm 30MPa",,,,,
"","fbe38a2f-d0a8-5a35-9500-f3eca9a78e43","checkpoint","Chamfer at asphalt transition asphalt to sit 5mm proud.",,,,,
"","a2703076-dec8-5cd2-8367-632993fce580","checkpoint","Broom finish",,,,,
"","ee491c5e-366c-5dd5-a08f-cb86f86dec45","checkpoint","Saw cuts",,,,,
"","7e94dd05-516b-51c3-b688-78c98fb2146a","section","Walkway Install",,,,,
"","268ad485-62de-54ee-b00a-8eab58fd2b59","checkpoint","Water cure 7 days",,,,,
"","f6ff1306-f409-5149-b875-3cf4c6a3d0b2","checkpoint","Chorus Tuds",,,,,
"","69b3d83d-440c-5d71-84a3-d0f9fd1c77e4","tickbox","Set out to correct height and slope",,,,,
"","0b29ead1-307e-59e4-acbf-e3a3028dc029","checkpoint","Build Up/Falls",,,,,
"","8c3f67fa-10b2-548d-9d8a-99d03e7592b3","tickbox","150mm GP40 or 200mm GP65 and 100mm GP40",,,,,
"","1618d43a-cad7-525f-93f2-4013179c6ac0","tickbox","Check RL’s at critical points",,,,,
"","c242b2c7-f965-50de-a6ab-67a15fba6772","tickbox","25mm asphalt thickness",,,,,
"","7aa537cd-4cdf-5040-99fe-6386f9ffe9f1","checkpoint","Lay Walkway",,,,,
"","7bef1887-1151-5472-8988-40fb83664587","tickbox","Visual check finish/transitions",,,,,
"","c3c7d6dc-dcdf-5488-b0dc-70a4daf02d2b","section","Manhole Lids Install",,,,,
"","cec5eca4-7897-5d7e-b465-b8fb86df1f9f","checkpoint","Set to proper RL and grade",,,,,
"","ab88d75f-bdfd-5ae2-a660-999c7f212bf6","section","Road Install",,,,,
"","a4f1d781-dec7-557f-979d-599a977b14c6","checkpoint","100mm GP 40",,,,,
"","02eb2810-ff33-5624-9420-eaa67a0206f4","tickbox","3% slope from crown",,,,,
"","4972956e-2b55-537e-a605-fe849f6e775c","tickbox","35mm Asphalt thickness",,,,,
"","93387ac6-9511-5e9e-ad29-f2a890476064","section","Line Marking",,,,,
"","3f8cf446-37cd-5aa9-9d15-d0d6334a5d93","checkpoint","Layout as per Drawings",,,,,

"","8ed1a955-09a7-52eb-8577-61e3d5288d67","checklist","Facade - Below Ground Waterproofing","","Facade - Below Ground Waterproofing",,4,"cea3c89b-9fb0-49a1-aba6-f104a5a0ebd0"
"","1eaebdae-e82b-5b86-a8f4-934478434df4","section","Pre-start",,,,,
"","71eaca1a-dc8e-548e-8e84-c7b14ddea80f","checkpoint","Panel QA received",,,,,
"","336476cf-2c52-5a59-9048-079a327c9e11","checkpoint","Block wall QA received",,,,,
"","6b1dae77-bebd-5280-9af9-6e95fc260f59","checkpoint","Panel joints grouted/sealed",,,,,
"","584fe501-a006-5092-ac63-d1af5e79e6f3","checkpoint","GL and datum provided",,,,,
"","a4bdb730-9a6e-5f96-acaa-1639a52392f5","checkpoint","Clean work area",,,,,
"","7323e262-86ed-5ede-9576-f20450e3a5ef","checkpoint","Safe access",,,,,
"","e8adbc84-b448-5119-bc35-7edd8200d05f","section","Installation",,,,,
"","da85d330-03d8-5e66-ab76-7d91942ff7dc","checkpoint","Waterproofing as per architectural drawings",,,,,
"","73d3bac0-a81a-59da-bcbf-d7b1b924082f","checkpoint","Council inspection report received and close-out",,,,,
"","7987d1f8-08d1-5899-976d-79a0afd1f479","section","Post install",,,,,
"","989871be-aba4-5e45-85d3-f4d0e28fec9f","checkpoint","Protective layers",,,,,
"","eb390947-6e7f-5f05-a77d-c2f5f9b6b425","checkpoint","Tanking QA received",,,,,

"","a83debf4-a322-55c6-bf14-315793de31cb","checklist","Facade - Eave and Roof","","Facade - Eave and Roof",,9,"424164a2-fa50-47ad-8991-e5470faa246a"
"","1eaebdae-e82b-5b86-a8f4-934478434df4","section","Pre-start",,,,,
"","eda16b89-f9ce-5777-98ab-9930a317b6df","checkpoint","Steel QA received",,,,,
"","584fe501-a006-5092-ac63-d1af5e79e6f3","checkpoint","GL and datum provided",,,,,
"","a4bdb730-9a6e-5f96-acaa-1639a52392f5","checkpoint","Clean work area",,,,,
"","7323e262-86ed-5ede-9576-f20450e3a5ef","checkpoint","Safe access",,,,,
"","f935884c-5269-531c-ad55-0be66a2dd412","section","Eaves",,,,,
"","fcfc654f-4777-5749-984f-6dfa0b8162a2","checkpoint","Framing - DPC between timber and steel",,,,,
"","949dc8e0-d882-5244-b2d0-112104fd569b","checkpoint","Framing -Timber frame fixings to steel frame/purlins",,,,,
"","36e335d3-7f1d-5c1e-83c6-e72b204afe3e","section","Services",,,,,
"","83bc1318-2265-5aac-a977-58042331a0eb","checkpoint","Services signoff/QA including nogs",,,,,
"","ea683a77-19d5-5aa0-8dcb-7fc3ebd121ca","section","RAB",,,,,
"","3d1bbd62-5650-5f03-aec0-bb35eee3edc3","checkpoint","HOLD POINT - Council pre-line inspection report received and close-out",,,,,
"","095fdb9c-39ba-50d0-b179-c1d73f885088","checkpoint","RAB signoff/QA",,,,,
"","4c1231bd-a63b-59b9-b7b1-a1686e92f673","section","ACP",,,,,
"","3f27cd19-276a-51db-be52-382af2802986","checkpoint","ACP installed as per shop drawings",,,,,
"","73a87baf-09b7-55b8-a0a3-6230ea68ae14","checkpoint","Services cables pulled through – check builders work",,,,,
"","aeaca6aa-69f8-5145-bdee-96b61d3c37a4","checkpoint","Sealants",,,,,
"","c182a834-356c-5c08-abb7-f3a9283b5074","checkpoint","ACP signoff/QA",,,,,
"","cf50d036-6477-599d-a755-046dea846586","section","Roof",,,,,
"","fa632585-5ed1-4b88-81cc-12567c29b485","checkpoint","Framing - DPC between timber and steel",,,,,
"","7ee53805-0081-53e9-89e2-7412b7589f70","checkpoint","Framing - Timber frame fixings to steel frame/purlins",,,,,
"","bacc1caa-b993-5db4-be2e-729184d8ee89","checkpoint","Gutter waterproofing sign-off/QA",,,,,
"","738df047-2cb8-585b-a150-989f183e7112","checkpoint","ILD Testing",,,,,
"","4b9f69ae-8776-58b0-9e3c-46a11949efe4","checkpoint","Mesh and underlay installed",,,,,
"","0f79391c-bc3b-59e2-9027-c458b59f43bf","checkpoint","Check roof sheets fixings",,,,,
"","12507671-c817-5154-8117-1bafb4e4616e","checkpoint","Service penetrations installed",,,,,
"","6ffc3dfd-8398-5719-86a1-4153da51aa2d","checkpoint","Proper septation",,,,,
"","ce74bf8e-1320-591c-ae5f-558e69c778f3","checkpoint","Roof finishes",,,,,
"","a6268992-3a14-594b-9506-70b34407d409","checkpoint","Painting panels",,,,,
"","029a8ea4-a5bf-53d6-bb66-315a7de9ac4c","checkpoint","Cap flashings",,,,,
"","e03b22ae-9fdb-50da-9c35-320ed9cfd643","checkpoint","Apron flashings",,,,,
"","06c2fb6e-6f1e-51ab-854d-3143bde401e4","checkpoint","Services penetrations",,,,,
"","066abdf1-2a47-5cd2-a631-5fddf9dcb198","checkpoint","EPDM tape / termination bar and sealants installed",,,,,
"","37367905-748b-5fcb-8aef-e24dbab22147","checkpoint","Gutter and downpipe installed",,,,,
"","b3432c8c-5349-5472-9d92-42a50db66f7d","checkpoint","Roof signoff/QA",,,,,
"","efb4eb10-a77b-5272-a8ff-a71e83a2bcd2","section","Roof safety anchors",,,,,
"","fad78a7a-2e47-54c2-a383-c5b4d928b58b","checkpoint","Check layout (positioning)",,,,,
"","354a320f-1e85-5a83-98f2-732575e9fafc","checkpoint","Roof anchors tagged",,,,,
"","1864a949-6593-585a-94cf-7e66d23246f2","checkpoint","Roof anchors signoff/QA",,,,,

"","3f90fead-f925-5db0-982f-6577cb67d414","checklist","Facade - Shop Front","","Facade - Shop Front",,9,"6a4683ee-c1e9-4c98-b082-4a89bf9e8aae"
"","1eaebdae-e82b-5b86-a8f4-934478434df4","section","Pre-start",,,,,
"","d87a44c6-82e4-5a6e-8ea5-738b83a64b8c","checkpoint","Site measure complete",,,,,
"","eda16b89-f9ce-5777-98ab-9930a317b6df","checkpoint","Steel QA received",,,,,
"","e452d693-f926-521a-be17-61fc6b56028e","checkpoint","Carpentry sign-off received",,,,,
"","584fe501-a006-5092-ac63-d1af5e79e6f3","checkpoint","GL and datum provided",,,,,
"","a4bdb730-9a6e-5f96-acaa-1639a52392f5","checkpoint","Clean work area",,,,,
"","8db7e7ef-4c0c-59e7-95d8-4a6672ab8735","checkpoint","Waterproofing sign off as per details",,,,,
"","4917beb7-f0f8-5f58-a9a2-1512a2a3386b","section","Install",,,,,
"","c79558c5-3678-595b-a6b0-6b50c19364e1","checkpoint","Prime surfaces",,,,,
"","53fc179c-513c-54f0-803f-a101965008e0","checkpoint","Seismic frames",,,,,
"","0091b4c9-1a71-5438-8ddc-498f5b835d5c","checkpoint","Inserts",,,,,
"","2f70ac11-f967-5c96-af53-3da4d2f2a928","checkpoint","Glazing",,,,,
"","8efbed92-edfe-5dff-8517-5ef9206e3cf9","checkpoint","Air seals completed",,,,,
"","d06aeed3-5bd4-5829-921a-cbd3766e1a71","checkpoint","Bespoke flashings measured",,,,,
"","7987d1f8-08d1-5899-976d-79a0afd1f479","section","Post install",,,,,
"","573a1f71-7a32-5e86-9309-348834f85f8b","checkpoint","Protection 1.5m high",,,,,
"","ecb7b9ce-f0de-5d0e-8e19-a2d425443aa7","checkpoint","AAMA 501 water test completed and passed – results received",,,,,
"","2d1408c4-b066-56c9-90d7-5eeddd6c469d","checkpoint","QA subby and consultant (inspection requirements?)",,,,,

"","8c32fe5d-7ac9-59d7-b844-f665d374bc44","checklist","Fitout - Carpentry Framing","","Fitout - Carpentry Framing",,9,"9d3caa39-9098-4331-9881-83ca4377e488"
"","706b60ea-050c-59e6-a703-00b88e0f65ca","section","Mezzanine",,,,,
"","d1a6e424-3fe0-547b-b92d-c31e929199a7","checkpoint","Framing complete as per Arch details",,,,,
"","c2b87717-a0f5-5a07-aef3-730b8f13872a","checkpoint","DPM between timber and beam",,,,,
"","c4f9829e-f6d6-50d2-b951-bc61b4bbd3cc","checkpoint","Balustrade 150x150mm 19mm packer.",,,,,
"","41a37996-965a-5128-879c-5a52b5cb720e","checkpoint","Framing/beam packing continuous to receive the Balustrade posts",,,,,
"","9a038cf5-57e9-512c-8055-1666bd4aa5e6","checkpoint","Stair measure complete",,,,,
"","3e8e9343-d8ea-57da-97ff-1185caad4bbe","checkpoint","Stairs received on site and installed",,,,,
"","b66c592c-c0cd-53c7-a450-2119745e3e28","checkpoint","70mm min width of stringer against precast",,,,,
"","1a12cd23-9e42-51c5-923d-c80b5f1f5bc6","checkpoint","Inside stringer notching clear",,,,,
"","86940b36-29bd-5d81-98bd-35df43d809af","checkpoint","Base of stair detail correct",,,,,
"","e5e7fa6e-5913-5e8c-b0eb-33c1925319db","checkpoint","Battens to receive Fireline installed correctly",,,,,
"","c653728c-649a-55de-994c-eb277b379245","checkpoint","All nails flush within framing to receive GIB",,,,,
"","f386de94-edd0-5eb1-b581-7a5452375b4d","checkpoint","Fireline installed as per Spec",,,,,
"","17f763c6-fcb1-5acc-9ca6-48f8ccab8b4f","checkpoint","AC inspection No.1 Post line Fireline",,,,,
"","6cd41070-f9d1-549f-9af0-3c6a8635f903","section","Bathroom",,,,,
"","aa58232c-76b3-5d38-9b6e-163775638158","checkpoint","DPC between timber and concrete",,,,,
"","ea3cae1d-3aa0-515e-aa18-f0826ab02036","checkpoint","Framing as per Arch drawings",,,,,
"","d33f19c1-33a0-5ed7-818b-95da4af8191c","checkpoint","Fixings to concrete panel and slab correct",,,,,
"","89825f2b-dfa4-52fe-b07f-22ee5e5a9632","checkpoint","Door opening Correct",,,,,
"","a34953e6-df1a-5718-8418-517a1c8bbdcf","checkpoint","Service nogs / stud exclusion zones",,,,,
"","bdc70eb3-a533-5469-8d5c-fd7e90201467","checkpoint","Set out confirmed by EXP and accepted by ZYJ",,,,,
"","7ba27a1e-a8ff-50a1-bea0-7e07515acdc9","checkpoint","All nails flush within framing",,,,,
"","10115974-443a-57cb-a1ff-dae01fa120fb","checkpoint","AC inspection No.1 Pre-line inspection",,,,,
"","f739e0ba-863e-5d5e-b499-995c9323fde5","checkpoint","GIB install to walls",,,,,
"","2f9d034f-c449-5e84-ba88-4baf0be618cd","checkpoint","Ceiling Grid installed – services accounted.",,,,,
"","506e631b-ad1b-5060-b7fd-fa467d532a5f","checkpoint","Services installed – TRF, AM, TC",,,,,
"","314e1b9b-36b3-5c7e-b654-a665bd4f332a","checkpoint","Ceiling GIB installed",,,,,
"","693a28b8-037e-5e10-bf1a-5b3811e58ef8","checkpoint","AC inspection No.2 Post line",,,,,

"","25c54d66-a71c-5581-8c41-82c21de450b2","checklist","Fitout - Installation","","Fitout - Installation",,9,"ced14fab-99e4-4db5-95cc-48ce42ddaddf"
"","706b60ea-050c-59e6-a703-00b88e0f65ca","section","Mezzanine",,,,,
"","036dc21b-da82-52b2-bc88-343274e11d89","checkpoint","Balustrade measure",,,,,
"","867c52f3-8be3-5f83-b09c-9c655b5cf6ef","checkpoint","Stairwell opening and location as per arch dwg 1701",,,,,
"","2e7f0abf-25f1-5476-8407-3818ad482623","checkpoint","Order stairwell",,,,,
"","a140a112-4b34-579c-9b36-b8b5ee4b0897","checkpoint","Check detail for balustrade (3302 – interior details)",,,,,
"","ec939da5-a256-5e3c-aa1f-edc1e610a1a0","checkpoint","Stair details as per arch and SD",,,,,
"","7edc27e5-3776-5a22-b5e2-250918fac0df","checkpoint","Handrail site measure",,,,,
"","69dd9f3b-532b-59d6-97a8-b3d403998d4b","checkpoint","Install eco-ply ceiling",,,,,
"","616ebc9b-b0ce-52cb-b057-f3c3cd5fc58b","signoff","Line/stop internal service penetration prior to eco ply",,,,,
"","b5e4a1a0-0b83-5b1f-9f41-ae7c4a496bab","section","Bathroom Walls/Ceilings",,,,,
"","b42e53da-8be2-5bd8-8e81-4244606c54b9","checkpoint","Bathroom Lining",,,,,
"","a26b98e4-b5e1-5fe7-8a31-0a415a65c910","signoff","Bathroom are lined and fire stopped before bathroom framing",,,,,
"","3d3ce6a2-4654-5120-8b31-ac5390c8e9ea","section","High Level Services",,,,,
"","5059a1f0-2393-56ae-b4b0-560b6ba2ee5e","checkpoint","Services sign-off",,,,,
"","4fa287dc-eaed-51f1-a9aa-0a23efc9cc8a","checkpoint","Pre-line photos",,,,,
"","2f9a136d-40df-5426-8389-9cbfb643afb7","signoff","Council Pre-Line Inspection",,,,,
"","13ae98cc-ede0-58ba-85a5-7c5c616ef727","section","Set / Sand / Paint",,,,,
"","2d55462c-eb29-599a-b5dd-6aa69bca6643","checkpoint","Plasterboard fixings as per requirements (aqualine x standard)",,,,,
"","9e36b48b-1dfa-5072-941d-9fb2f905515d","section","Tiling and Waterproofing",,,,,
"","0b09512a-fbd2-52a0-a8b9-56998ac978ea","checkpoint","Stopping complete",,,,,
"","0db008cc-1374-51ef-a302-f8250b12cd43","checkpoint","Sealants installed",,,,,
"","5d289f3c-c031-52f1-be1d-70b144189242","checkpoint","Waterproofing QA",,,,,
"","02542a7c-0bb7-59ba-a407-e3974076fbec","checkpoint","Tiling QA",,,,,

"","89a616fa-860f-52f4-9b0b-cb323817e28e","checklist","Fitout - Prestart","","Fitout - Prestart",,0,"66d4dd34-d75d-49d3-8e43-3207c281c729"
"","45e8814a-82cf-423b-a9fd-c3a56e777229","section","Details",,,,,
"","697bf317-67ff-519d-b526-ebf452de5294","checkpoint","Slab poured and curing complete",,,,,
"","6522b52b-eb96-58da-8507-9de0ab961f8c","checkpoint","Mezzanine steel QA/Sign-off",,,,,
"","a596d44c-482b-509f-8c5e-2db4b568ff64","checkpoint","Intumescent paint to mezzanine steel (beams and posts)",,,,,
"","584fe501-a006-5092-ac63-d1af5e79e6f3","checkpoint","GL and datum provided",,,,,
"","18ef9da2-81ba-59db-97eb-e0412ee6167d","checkpoint","Sealant complete between precast panels",,,,,

"","d58cae26-248d-58a5-b25f-2df42eaff649","checklist","Inspection - Consultant Inspection","","Inspection - Consultant Inspection",,0,"c608e491-efa6-443e-ac2b-46c54bb25fde"
"","8111ace1-1386-5c1f-8290-3df28e3c8d3f","section","Details",,,,,
"","bf517bd7-8525-5cb8-a942-700cf16ca3ba","checkpoint","Inspection completed, attached and any relevant observations closed out",,,,,
"","85d5c57f-5087-594a-9409-ad4a5f8cf854","textbox","Date of inspection",,,,,
"","d22c574d-b540-5c25-bcde-870e97bc0a2b","textbox","Type of inspection",,,,,
"","056b2541-4a8b-5b2c-9acb-bfec89374578","textbox","Area of inspection",,,,,
"","540522ff-0a02-5422-9757-c4e19e4bf71c","tickbox","Inspection report attached",,,,,
"","181deb7a-6dd2-5d74-a387-ac01506142bf","signoff","Sign off",,,,,
"","8cb9c790-21c9-53e5-8695-f5ca4f7805ae","checkpoint","All relevant observation closeout evidence attached here if applicable",,,,,
"","88bdd135-f1c4-58ad-8725-aad5bdc3811f","textbox","Corrective action required",,,,,

"","181a4e8d-b609-5791-9af4-02acdb97e4c0","checklist","Inspection - Council Inspection","","Inspection - Council Inspection",,0,"2b1ae281-45f0-42c9-9f20-a710b732ce06"
"","8111ace1-1386-5c1f-8290-3df28e3c8d3f","section","Details",,,,,
"","bf517bd7-8525-5cb8-a942-700cf16ca3ba","checkpoint","Inspection completed, attached and any relevant observations closed out",,,,,
