type,name,values,prefix,postfix,usage count,user addable,template name,,,,,,,,,,,,,,,,
label,Acceptance Criteria - A communications conduit along with a two pair telecommunications cable is to be installed from the signal controller to the nearest sutable communication supplier's pit as per SD TC-1207,,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Per item,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/Supervisor,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,2.3 - Cable Installation,,,,,,,,,,,,,,,,,,,,,,
label,Reference - Section 730.14 (c),,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Site cabling is to be completed in accordance with Section 730.14 (c), ensuring all cables are installed with no damage to sheathing and insulation, restrained at the point of termination (top of pedestal and MA/JUP access points) to ensure minimal stress on terminations, as well as sufficient cable provided to reach 1.5m above the signal controller base",,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Per cable,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/Supervisor,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,2.4 - Cable Sizes and Wiring,,,,,,,,,,,,,,,,,,,,,,
label,Reference - Section 730.14 (d),,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - 51 core cable is to be used at intersection traffic signals and its sequencial assemblies. 29 (dual carriageway) or 19 (single carriageway) core cable is to be used at pedestrian operated signals and its sequencial assemblies,,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Per cable,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/Supervisor,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,2.5 - Pedestrian push button terminations,,,,,,,,,,,,,,,,,,,,,,
label,Reference - Section 730.14 (e) Table 730.141,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Pedestrian push button detectors are to be connected by 5 core cable and terminated at the required locations.,,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Per cable,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/Supervisor,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,2.6 - Connecting of traffic signal controller,,,,,,,,,,,,,,,,,,,,,,
label,Reference - Section 730.14 (f),,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Contractor shall install a 3 core supply cable in a 50mm conduit between the supply point and signal controller base. 1.5m of supply cable shall be coiled in the pit closest to the controller base.,,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Per cable,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/Supervisor,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,2.7 - Testing of Electrical Works,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - Section 730.14 (l), AS3000 Cl 8.3.3",,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - The following tests are to be carried out prior to the installation of lanterns and hardware:,,,,,,,,,,,,,,,,,,,,,,
label," — continuity of all active, neutral and ELV conductors as well as earthing system. ",,,,,,,,,,,,,,,,,,,,,,
label,○ Attach: Electrical Test Report,,,,,,,,,,,,,,,,,,,,,,
label,"○ Following the installation of all lanterns and hardware, the Contractor shall carry out a flash test.",,,,,,,,,,,,,,,,,,,,,,
label,Method - Records,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Per installation,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP*,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/Supervisor,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - Electrical Test Report,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
section,3. Detector Loop Installation,,,,,,,,,,,,,,,,,,,,,,
checkpoint,3.1 - Cutting of detector loops,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - Section 730.14 (j), VicRoads TCS 054",,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Detector loops are to be cut as per the locations shown on the design drawings to the TCS 054 specification.,,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Per loop,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/Supervisor,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,3.2 - Installation of detector feeder cables,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - Section 730.14 (g), SD TC-1300",,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Detector feeder cables are to be installed to connect detector loops to the traffic signal controller. Installation is as follows:,,,,,,,,,,,,,,,,,,,,,,
label,○ Install 1 cable per loop and each cable pair shall be clearly and durably marked at both ends to enable positive identification,,,,,,,,,,,,,,,,,,,,,,
label,○ Connection of the detector loop cables to the detector feeder cables by soldering,,,,,,,,,,,,,,,,,,,,,,
label,○ 4 wires for each loop (as per SD TC-1300) shall be tied together in a knot close to the conduit end,,,,,,,,,,,,,,,,,,,,,,
label,○ Terminations (joined or unjoined) shall be seperately insulated and sealed against the ingress of moisture with heat shrink,,,,,,,,,,,,,,,,,,,,,,
label,○ Detector cables to have sufficient length to allow 1.5m to be coiled in the pit and 1.5m to reach the top of the controller base,,,,,,,,,,,,,,,,,,,,,,
label,○ Cable diagram shall be provided once complete and visible to the controller installation contractor detailing the loop cable/feeder cable connections.,,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Per loop,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/Supervisor,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - Sign ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,3.3 - Cabling of Large Sites,,,,,,,,,,,,,,,,,,,,,,
label,Reference - Section 730.14 (i),,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - For large signal installations where the standard allocation of cores as specified in SD TC-1204 cannot readily be adopted, MRPA shall draw up a proposed cabling scheme for approval.",,,,,,,,,,,,,,,,,,,,,,
label,○ Attach: Proposed Cabling Scheme Checklst,,,,,,,,,,,,,,,,,,,,,,
label,Method - Records,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Per installation,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP*,,,,,,,,,,,,,,,,,,,,,,
label,"Responsibility - SE/PE, NA",,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - Attach Proposed Cabling Scheme Checklist,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
section,4. Pre-Commissioning,,,,,,,,,,,,,,,,,,,,,,
checkpoint,4.1 - Pre-Commisioning Site Inspection,,,,,,,,,,,,,,,,,,,,,,
label,Reference - Section 730.16 (a),,,,,,,,,,,,,,,,,,,,,,
