"Warnings","Id","Type","Name","Values","Prompting Name","Usage Count","Resource Id"
"",,"checkpoint","Functional operation checks",,,,
"",,"checkpoint","HV Pressure Test",,,,

"",,"checklist-flat","Master 11kV Circuit Breaker Testing","","Master 11kV Circuit Breaker Testing",9,"32b00acb-01ce-424f-86c6-8ad4c80f67c7"
"",,"checkpoint","Test Report for CBs",,,,
"",,"checkpoint","Insulation Resistance",,,,
"",,"checkpoint","Main Contact Resistance",,,,
"",,"checkpoint","Minimum Operation",,,,
"",,"checkpoint","CB Timing",,,,
"",,"checkpoint","Control and Alarm Pressure Switch Test",,,,
"",,"checkpoint","Function Checks",,,,
"",,"checkpoint","HV Pressure Test",,,,

"",,"checklist-flat","Master 11kV Current Transformer Testing","","Master 11kV Current Transformer Testing",18,"029619ff-a78f-4706-b6b5-a2d40e536956"
"",,"checkpoint","Confirm system Numbering ""AS BUILD"" SLD as required",,,,
"",,"checkpoint","Test Report for CT",,,,
"",,"checkpoint","Insulation Resistance",,,,
"",,"checkpoint","Ratio Error Tests",,,,
"",,"checkpoint","Excitation Characteristics",,,,
"",,"checkpoint","CT Burden Tests",,,,
"",,"checkpoint","Polarity & Primary Injection to Device",,,,

"",,"checklist-flat","Master 11kV Indoor Switchgear Installation","","Master 11kV Indoor Switchgear Installation",1,"c1c67120-10bf-4947-a02e-54774b8f56e8"
"",,"checkpoint","Check items complete and for transit damage",,,,
"",,"checkpoint","Assemble equipment to manufacturers drawings and instructions",,,,
"",,"checkpoint","Equipment installed on hold down bolts and bolts torqued",,,,
"",,"checkpoint","All bolts tightened as specified",,,,
"",,"checkpoint","Connected to Earth Grid as per drawings",,,,
"",,"checkpoint","Connect equipment ancillaries",,,,
"",,"checkpoint","Busbar DC Resistance checked (Ductor)",,,,
"",,"checkpoint","Cable installation and termination completed",,,,
"",,"checkpoint","Correct terminal crimp lugs used",,,,
"",,"checkpoint","Cabling Terminated to Circuit Breaker Junction Boxes and JB's cleaned",,,,
"",,"checkpoint","Trunking and termination covers in place",,,,
"",,"checkpoint","Nameplate data recorded",,,,
"",,"checkpoint","Phase colours and equipment numbers installed",,,,
"",,"checkpoint","Mark up ""As built"" drawings.",,,,

"",,"checklist-flat","Master 11kV Voltage Transformer Testing","","Master 11kV Voltage Transformer Testing",8,"0fb7eb84-e4f3-4f4b-8969-6b8dcaa46fd3"
"",,"checkpoint","Confirm system Numbering ""AS BUILD"" SLD as required",,,,
"",,"checkpoint","Test Report for Voltage Transformers",,,,
"",,"checkpoint","Polarity Test",,,,
"",,"checkpoint","Insulation Resistance",,,,
"",,"checkpoint","VT Ratio & Phasing Check",,,,
"",,"checkpoint","Low Voltage Terminal earthed",,,,
"",,"checkpoint","Terminals d1/d2 shorted",,,,
"",,"checkpoint","Tightness of all connections checked",,,,
"",,"checkpoint","Frame & control cabinets checked as earthed",,,,
"",,"checkpoint","Burden and Loading Resistor Checks",,,,

"",,"checklist-flat","Master Bus Duct Installation 1","","Master Bus Duct Installation 1",0,"16bdbd0d-418c-48ef-aab8-9b7f4299fb9d"
"",,"checkpoint","Setting Out: Floor Box slab penetration have been coordinated and accurately marked out.",,,,
"",,"checkpoint","Sign-Off: All changes to the current construction drawings have been documented and issued to James Eymael for action.",,,,
"",,"checkpoint","Sign-Off: Any comments below.",,,,

"",,"checklist-flat","Master Cable Ladder/Tray Installation","","Master Cable Ladder/Tray Installation",3,"c6c6160f-2c1b-4904-b157-d18f6003745f"
"",,"checkpoint","Ladder rack approved for use in relay or control room",,,,
"",,"checkpoint","Cable ladder supported by fixing to structural members of building",,,,
"",,"checkpoint","No cable ladder supported by relay or control panels",,,,
"",,"checkpoint","Cable ladder earthed directly to the main station earth grid at an interval of not more than 5m",,,,
"",,"checkpoint","No cable ladder earthed via panel earthing",,,,
"",,"checkpoint","Joints bonded to earthed",,,,
"",,"checkpoint","Cut ends of ladder and tray correctly treated",,,,
"",,"checkpoint","Fit labels on ladder/tray if required by Specification",,,,
"",,"checkpoint","Fit ladder covers if required by specification",,,,
"",,"checkpoint","Rodent proofing - All entry Points to raceway rodent/fire proof",,,,
"",,"checkpoint","Mark up ""As built"" drawings.",,,,

"",,"checklist-flat","Master Cable Tray, Ladder & Basket Installation","","Master Cable Tray, Ladder & Basket Installation",55,"19b72231-9055-4fc7-a8a5-3958597d2a94"
"",,"checkpoint","Setting Out: Tray, Ladder and Basket has been run level, straight and parallel with the building lines as per C2112.3.",,,,
"",,"checkpoint","Installation: Tray, Ladder and Basket has been installed per agreed technical submission requirements and as per C2112.10, 11 & 13.",,,,
"",,"checkpoint","Installation: Fixings and fastenings are of material appropriate to the parts being fixed and the loads imposed as per C2112.3 and approved Gravity Support methods.",,,,
"",,"checkpoint","Installation: Fixings and fastenings are of material appropriate to the parts being fixed and the loads imposed as per C2112.3 and approved Seismic Support methods.",,,,
"",,"checkpoint","Installation: HST3 M12 x 145 seismic anchors are used/installed as per the WSP seismic design",,,,
"",,"checkpoint","Installation: Correct embedment (145mm) of HST3 seismic anchors has been achieved in accordance with Hilti installation instructions.",,,,
"",,"checkpoint","Installation: Correct torque setting (60nM) of HST3 seismic anchors has been achieved in accordance with Hilti installation instructions.",,,,
"",,"checkpoint","Installation: Joints and accessories fit closely and are correctly matched as per C2112.3.",,,,
"",,"checkpoint","Installation: All sharp edges have been removed, cut ends/cut-outs are neat and square and protected against corrosion as per C2112.3.",,,,
"",,"checkpoint","Installation: Cable support systems have been assembled so that sharp edges, screws or other fixing materials do not penetrate the cable corridor as per C2112.3.",,,,
"",,"checkpoint","Installation: Colour coding of Tray, Ladder and Basket has been installed as per C2112.9.",,,,
"",,"checkpoint","Installation: Solar shields, covers and guards have been installed as per C2112.12.",,,,
"",,"checkpoint","Installation: Non-continuous runs of Tray, Ladder and Basket have been provided with additional earth continuity straps bolted between sections as per C2112.8.",,,,
"",,"checkpoint","Sign-Off: All changes to the current construction drawings have been documented and issued to James Eymael for action.",,,,
"",,"checkpoint","Sign-Off: Any comments below.",,,,

"",,"checklist-flat","Master DC Installation","","Master DC Installation",2,"b24f95c6-7f0d-40e5-9615-82e4b9e1a9e5"
"",,"checkpoint","Verify that drawings are latest revision and manufacturer's manuals",,,,
"",,"checkpoint","Use rubber gloves and eye protection when handling batteries. Install bank.",,,,
"",,"checkpoint","Look for corrosion, heat, sturdiness/tightness of links, straps - terminals. Petroleum jelly on terminals should be clean, if necessary add. Clean top of batteries where necessary.",,,,
"",,"checkpoint","Modern batteries are a `sealed unit' type. Do not open vent plugs nor take specific gravity test, nor fluid top up.",,,,
"",,"checkpoint","When battery bank is connected to the load, check and record `load volts' reading is taken under normal in service conditions with all fuses in and charger on.",,,,
"",,"checkpoint","Read and record ambient air temperature.",,,,
"",,"checkpoint","Install clip on ammeter on any suitable flexible battery link.",,,,
"",,"checkpoint","Read and record ripple current.",,,,
"",,"checkpoint","Using the Bite Battery Impedance Tester. Carry out Battery Impedance Tests.",,,,
"",,"checkpoint","Note and record total AC current on clip on ammeter which must be more than 5 amp. If less than 5 amp receiver will read Lo=(A).",,,,
"",,"checkpoint","If receiver reading is suitable i.e. approx 1.635 AC m/ohms is encountered, note and record this result. Check manufacturers spec. Record results on battery impedance sheet.",,,,
"",,"checkpoint","Note and record total current. Read from clip on ammeter.",,,,
"",,"checkpoint","Note and record source current. Read from `bite' meter. Repeat for all Battery Units",,,,
"",,"checkpoint","Analyse results according to ""Biddle"" instruction manual. Any individual battery with an AC OHM reading outside the tolerance requires particular notification and further investigation. +/- 20% Tolerance allowed.",,,,
"",,"checkpoint","Battery impedance test is to determine the gradual deterioration of batteries by comparing one to others in the bank. Note new battery profile is required on acceptance of bank.",,,,
"",,"checkpoint","Ensure all tests completed and result sheets filled out.",,,,
"",,"checkpoint","Battery stand equipment located in correct position. All parts for assembly complete.",,,,
"",,"checkpoint","Assembly of stand carried out to manufacturer specifications.",,,,
"",,"checkpoint","Battery stand bolted to the floor and earthed correctly.",,,,
"",,"checkpoint","Batteries mounted in stand with orientation and polarity markings correct.",,,,
"",,"checkpoint","Correct links used to connect up batteries used.",,,,
"",,"checkpoint","Links bolted up to the correct manufacturers tension.",,,,
"",,"checkpoint","Labels fixed in position and are correct.",,,,
"",,"checkpoint","Inspection of stand completed.",,,,
"",,"checkpoint","Drawings are 'as built'",,,,

"",,"checklist-flat","Master DC Testing","","Master DC Testing",2,"df245365-7bef-44bf-b1d4-7747f93aaeb9"
"",,"checkpoint","Battery Charger Acceptance Tested",,,,
"",,"checkpoint","Battery Impedance/ Discharge Tests completed",,,,

"",,"checklist-flat","Master Ducting Installation","","Master Ducting Installation",88,"40300ae6-6b19-49b8-a735-9f4d28885ff7"
"",,"checkpoint","Hold Point: Trenching completed by others, requirements listed under C2115.2.",,,,
"",,"checkpoint","Setting Out: Bedding material selected and installed as per AS/NZS 3000:2007 3.11.4.2.",,,,
"",,"checkpoint","Setting Out: Clearance from other services maintained as per AS/NZS 3000:2007 3.9.8.4.",,,,
"",,"checkpoint","Installation: Category of installation selected per specification and installed as per AS/NZS 3000:2007 3.11.3.",,,,
"",,"checkpoint","Installation: Long radius sweeps or bends used for all changes in direction (elbows not acceptable) as per C2115.3.3.",,,,
"",,"checkpoint","Installation: Mechanical protection selected and installed in accordance with category of underground wiring system.",,,,
"",,"checkpoint","Installation: Duct joints glued to prevent water ingress as per C2115.3.3.",,,,
"",,"checkpoint","Installation: Ducts cleaned of rocks/debris as per C2115.3.3.",,,,
"",,"checkpoint","Installation: Duct proved and draw wire installed as per C2115.3.3.",,,,
"",,"checkpoint","Installation: Ducts provided with suitable sized end caps to prevent the ingress of soil as per C2115.3.3.",,,,
"",,"checkpoint","Hold Point: Notice has been issued to BECA for inspection prior to backfilling as per C2115.1.",,,,
"",,"checkpoint","Hold Point: Backfilling completed by others, requirements listed under C2115.4.",,,,
"",,"checkpoint","Installation: Identification of underground wiring provided as per AS/NZ 3000:2007 3.11.4.5.",,,,
"",,"checkpoint","Installation: Duct penetrations to subfloor maintained as continuous as per C2100.2.3.",,,,
"",,"checkpoint","Ducts cut flush with level 0 slab for passive fire treatment as per C2100.2.3.",,,,
"",,"checkpoint","Sign-Off: Underground wiring system minimum depth of cover achieved as per AS/NZS 3000:2007 table 3.6.",,,,
"",,"checkpoint","Sign-Off: All changes to the current construction drawings have been documented and issued to James Eymael for action.",,,,
"",,"checkpoint","Sign-Off: Any comments below.",,,,

"",,"checklist-flat","Master Earthing","","Master Earthing",8,"f2b696df-a5a8-4284-9fd4-285528756c8e"
"",,"checkpoint","All staff briefed on safety requirements and installation procedure",,,,
"",,"checkpoint","Verify that drawings are latest revision and manufacturer's manuals available on site.",,,,
"",,"checkpoint","Correct type and rating of Earthing Conductor",,,,
"",,"checkpoint","Earth bus bars installed standoffs correct size",,,,
"",,"checkpoint","Mark out Earthing layout per drawing",,,,
"",,"checkpoint","Tray etc installed and bonded",,,,
"",,"checkpoint","Install earthing conductor attached to tray as applicable",,,,
"",,"checkpoint","All equipment connected to earth grid/bus bar",,,,
"",,"checkpoint","Check each piece of equipment is earthed by connection to the nearest earth bar",,,,
"",,"checkpoint","Check continuity of all earthing cables.",,,,
"",,"checkpoint","Resistivity of earth (using fall of potential)",,,,
"",,"checkpoint","Continuity of new earths",,,,
"",,"checkpoint","Resistance to Earth grid ( point to point tests )",,,,
"",,"checkpoint","Drawings are 'as built'",,,,

"",,"checklist-flat","Master First Fix Installation","","Master First Fix Installation",953,"d36fcdc1-2476-495a-a3da-1b8c81276c44"
"",,"checkpoint","Cable Supports: Catenary Wires are galvanised steel type with a maximum of 5 cables as per C2102.6 and appropriately sized and secured as per C2112.19.",,,,
"",,"checkpoint","Cable Supports: Cables are adequately supported at all points (max 500mm intervals) and are neatly fixed with clips, saddles or ties as per C2111.5.",,,,
"",,"checkpoint","Cable Supports: Cable ties are appropriated selected and sized e.g. black cable = black tie, white cable = white tie, fire resistant cable = stainless steel tie.",,,,
"",,"checkpoint","Cable Supports: Single core cables forming part of a 3-phase system are rigidly held in trefoil formation by approved clamps as per C2111.5.",,,,
"",,"checkpoint","Cable Supports: Cables passing through large draw pits have been supported on pit walls or with central supports to prevent sag as per C2115.3.",,,,
"",,"checkpoint","Setting Out: All flush boxes are of the required type and rating for the partition/wall type and are secured with a minimum of 2 screws as per C2141.3.",,,,
"",,"checkpoint","Setting Out: All flush boxes, electrical termination points and lighting points have been marked out as per the current Architectural drawings and sufficient blockings/dwangs have been provided by the Building Trade.",,,,
"",,"checkpoint","First Fix: All subcircuit cabling is concealed within walls, ceilings or floor spaces as per C2102.6. Alternatively, cables are laid within continuous ducts as per C2115.3.",,,,
"",,"checkpoint","First Fix: No subcircuit cable bunches exist and overheating has been considered as per C2102.6.",,,,
"",,"checkpoint","First Fix: All bends and cables under tension have been reviewed and are within manufacturer's recommendations as per C2102.6 and C2115.3.",,,,
"",,"checkpoint","First Fix: Cables are neatly arranged on trays or in trunking and no twists or crossovers exist. Cables are stacked no more than 6 high with 1 cable width spacing to the next bunch as per C2111.5.",,,,
"",,"checkpoint","First Fix: All cables are protected where they pass through any openings, gaps, holes by ensuring the surrounding surfaces are smooth as per C2111.5.",,,,
"",,"checkpoint","First Fix: ELV, LV and HV circuits are appropriately segregated as per C2111.5.",,,,
"",,"checkpoint","First Fix: Any cable joints have been documented (as-built) and approved in writing by the Engineer as per C2111.5.",,,,
"",,"checkpoint","First Fix: All cables where changing direction or containment method e.g. duct to draw pit or cable tray to catenary wire, or passing through a penetration have been installed with sufficient seismic slack and no sharp changes in direction exist.",,,,
"",,"checkpoint","First Fix: All installed cables have been labelled with permanent marker multiple times at each end with neat handwriting as per Aotea agreed sequence of works.",,,,
"",,"checkpoint","First Fix (Ducting): Cable lubricant used during cable installation as per C2115.3.3.",,,,
"",,"checkpoint","First Fix (Ducting): Conduits/ducts passing through sub-floor void are limited to a maximum of one power cable or two lighting cables as per C2100.2.3",,,,
"",,"checkpoint","First Fix (Ducting): Combined cabling installed via ducting system does not exceed 750mm² as per C2100.2.3.",,,,
"",,"checkpoint","Sign-Off: All cables have been installed and inspected as per the project DB schedules and current construction drawings and pre-line inspections can proceed.",,,,
"",,"checkpoint","Sign-Off: All changes to the current construction drawings have been documented and issued to James Eymael for action.",,,,
"",,"checkpoint","Sign-Off: Any comments below.",,,,

"",,"checklist-flat","Master Floor Box Installation 1","","Master Floor Box Installation 1",0,"dbf71589-681e-4f37-b0cc-ef6e92345ece"
"",,"checkpoint","Setting Out: Floor Box slab penetration have been coordinated and accurately marked out.",,,,
"",,"checkpoint","Sign-Off: All changes to the current construction drawings have been documented and issued to James Eymael for action.",,,,
"",,"checkpoint","Sign-Off: Any comments below.",,,,

"",,"checklist-flat","Master Floor Penetrations Installation","","Master Floor Penetrations Installation",51,"73e6657d-b153-4fb5-9f31-5705a1dcd677"
"",,"checkpoint","Setting Out: Floor penetrations have been coordinated and accurately marked out.",,,,
"",,"checkpoint","Sign-Off: All changes to the current construction drawings have been documented and issued to James Eymael for action.",,,,
"",,"checkpoint","Sign-Off: Any comments below.",,,,

"",,"checklist-flat","Master HV Cable Inspection and Testing","","Master HV Cable Inspection and Testing",2,"c0390fc2-e154-442b-808d-c3e86e114c90"
"",,"checkpoint","Confirm all terminations are complete, including sheath earthing",,,,
"",,"checkpoint","Confirm all cable supports are complete",,,,
"",,"checkpoint","Ensure all cleating is complete",,,,
"",,"checkpoint","Confirm all cables are numbered at transformer end",,,,
"",,"checkpoint","Confirm all cables are numbered at circuit breaker end",,,,
"",,"checkpoint","Resistance tests Y",,,,
"",,"checkpoint","Resistance tests Y",,,,
"",,"checkpoint","Resistance tests B",,,,
"",,"checkpoint","Sheath IR test R",,,,
"",,"checkpoint","Sheath IR test Y",,,,
"",,"checkpoint","Sheath IR test B",,,,
"",,"checkpoint","VLF Test R",,,,
"",,"checkpoint","VLF Test Y",,,,
"",,"checkpoint","VLF Test B",,,,
"",,"checkpoint","Power factor test R",,,,
"",,"checkpoint","Power factor test Y",,,,
"",,"checkpoint","Power factor test B",,,,
"",,"checkpoint","PI and IR tests R",,,,
"",,"checkpoint","PI and IR tests Y",,,,
"",,"checkpoint","PI and IR tests B",,,,

"",,"checklist-flat","Master HV Cable Installation","","Master HV Cable Installation",2,"ebc59a39-c79c-4c85-ada7-9a239c072b78"
"",,"checkpoint","Verify correct drawings and latest revision",,,,
"",,"checkpoint","Check for any transit damage, no damage to cable prior to laying",,,,
"",,"checkpoint","Correct size, type as shown on cable schedule",,,,
"",,"checkpoint","Protect existing and new cables from physical damage during laying",,,,
"",,"checkpoint","Segregation of cables as specified, neat & tidy installation, bending radius adhered to.",,,,
"",,"checkpoint","Direct buried Cables: cable bedded on specified crusher dust",,,,
"",,"checkpoint","Cables in Ducts: All debris removed from ducts prior to installation, neat & tidy installation.",,,,
"",,"checkpoint","Test HV cable prior to terminating as per specification",,,,
"",,"checkpoint","Cables correctly glanded, screens earthed.",,,,
"",,"checkpoint","Cables numbered / identified correctly, tail lengths sufficient,",,,,
"",,"checkpoint","Cable terminated per manufacturer specification, results input to test report",,,,
"",,"checkpoint","Backfill as per spec",,,,
"",,"checkpoint","Mark up ""As built"" drawings.",,,,

"",,"checklist","Master HV Ducting Installation","","Master HV Ducting Installation",8,"81bb83df-3ed3-403a-b5ab-0c73e05f2c84"
"",,"section","Details",,,,
"",,"checkpoint","Preinstallation: All staff briefed on safety requirements and installation procedure",,,,
"",,"checkpoint","Ducts: Verify that drawings are latest revision",,,,
"",,"checkpoint","Ducts: Excavations complete",,,,
"",,"checkpoint","Ducts: Inspect trench correct depth/profile clear of sharp obstructions etc",,,,
"",,"checkpoint","Ducts: All ducts of the correct rating",,,,
"",,"checkpoint","Ducts: All ducts laid flat or as required",,,,
"",,"checkpoint","Ducts: All Duct joints face the same direction",,,,
"",,"checkpoint","Ducts: All ducts bends are >/= minimum radius",,,,
"",,"checkpoint","Ducts: All ducts >/= minimum required depth",,,,
"",,"checkpoint","Ducts: All ducts sitting naturally IE, no strained joints",,,,
"",,"checkpoint","Ducts: All ducts are sitting on a 50mm bed of crusher dust.",,,,
"",,"checkpoint","Ducts: All installed ducts have end caps fitted",,,,
"",,"checkpoint","Ducts: Back filled to correct depth for Mag Slab installation Compacted",,,,
"",,"checkpoint","Ducts: Maglab installed covering entire duct route",,,,
"",,"checkpoint","Ducts: Back filled to correct depth for Danger Tape installation Compacted",,,,
"",,"checkpoint","Ducts: Dangertape installed covering entire duct route",,,,
"",,"checkpoint","Ducts: Complete backfill and compact with appropriate material.",,,,
"",,"checkpoint","Finalisation: Mark up ""As built"" drawings",,,,

"",,"checklist-flat","Master LV Cable Installation","","Master LV Cable Installation",7,"1085c466-0c69-4f86-9b24-b04029745292"
"",,"checkpoint","Verify that drawings are latest revision and manufacturer's manuals",,,,
"",,"checkpoint","Correct cable space (cores /pairs, csa, element or overall screen)",,,,
"",,"checkpoint","Inspect cable routing, segregation & fixing details",,,,
"",,"checkpoint","Inspect cable protective measures adequate (eg kick guards, protection from sharp edges)",,,,
"",,"checkpoint","Inspect cable identification fixed at both ends is correct",,,,
"",,"checkpoint","Remove JB/control box cover. Inspect gland assembly inner/outer seals",,,,
"",,"checkpoint","Check cores tidy in termination chamber",,,,
"",,"checkpoint","Inspect cable earth bonding, SWA clamping",,,,
"",,"checkpoint","Insulation resistance check: Record on cable card",,,,
"",,"checkpoint","Treatment of screens correct (NB: screens insulated from earth and electrically continuous throughout loop, except at Marshalling Cabinet where connected to instrument earth)",,,,
"",,"checkpoint","Check core secure in terminal & pin crimp secure on core.",,,,
"",,"checkpoint","Yellow line check continuity of each core against interconnect diagram point to point",,,,
"",,"checkpoint","Fit JB/control box cover (including correct grease for Ex’d’ box)",,,,
"",,"checkpoint","Install cable gland tape protection system as appropriate",,,,

"",,"checklist","Master LV Ducting Installation","","Master LV Ducting Installation",0,"8db2a3cb-9274-45e1-b4db-120e27809f98"
"",,"section","Details",,,,
"",,"checkpoint","Hold Point: Trenching completed by others, requirements listed under C2115.2.",,,,
"",,"checkpoint","Setting Out: Bedding material selected and installed as per AS/NZS 3000:2007 3.11.4.2.",,,,
"",,"checkpoint","Setting Out: Clearance from other services maintained as per AS/NZS 3000:2007 3.9.8.4.",,,,
"",,"checkpoint","Installation: Category of installation selected per specification and installed as per AS/NZS 3000:2007 3.11.3.",,,,
"",,"checkpoint","Installation: Long radius sweeps or bends used for all chnages in direction (elbows not acceptable) as per C2115.3.3.",,,,
"",,"checkpoint","Installation: Mechanical protection selected and installed in accordance with category of underground wiring system.",,,,
"",,"checkpoint","Installation: Duct joints glued to prevent water ingress as per C2115.3.3.",,,,
"",,"checkpoint","Installation: Ducts cleaned of rocks/debris as per C2115.3.3.",,,,
"",,"checkpoint","Installation: Duct proved and draw wire installed as per C2115.3.3.",,,,
"",,"checkpoint","Installation: Ducts provided with suitable sized end caps to prevent the ingress of soil as per C2115.3.3.",,,,
"",,"checkpoint","Hold Point: Notice has been issued to BECA for inspection prior to back filling as per C2115.1.",,,,
"",,"checkpoint","Hold Point: Backfilling completed by others, requirements listed under C2115.4.",,,,
"",,"checkpoint","Installation: Identifcation of underground wiring provided as per AS/NZ 3000:2007 3.11.4.5.",,,,
"",,"checkpoint","Installation: Duct penetrations to subfloor maintained as continuous as per C2100.2.3.",,,,
"",,"checkpoint","Ducts cut flush with level 0 slab for passive fire treatment as per C2100.2.3.",,,,
"",,"checkpoint","Sign-Off: Underground wiring system minimum depth of cover achieved as per AS/NZS 3000:2007 table 3.6.",,,,
"",,"checkpoint","Sign-Off: All changes to the current construction drawings have been documented and issued to James Eymael for action.",,,,
"",,"checkpoint","Sign-Off: Any comments below.",,,,

"",,"checklist-flat","Master Panel/Junction Box Installation","","Master Panel/Junction Box Installation",4,"a2943548-657d-4a22-b69e-71a746ec8d57"
"",,"checkpoint","Check Panel location, obstructions and dimensions",,,,
"",,"checkpoint","Door and cover are correctly fitted and open and close easily",,,,
"",,"checkpoint","Install and secure Panel / JB",,,,
"",,"checkpoint","Heater installed and functions correctly",,,,
"",,"checkpoint","Door and other equipment is adequately earthed",,,,
"",,"checkpoint","All equipment is clearly labelled and in accordance with drawings",,,,
"",,"checkpoint","The installation and wiring in accordance with drawings",,,,
"",,"checkpoint","Conductors are correctly clamped and identified with correct markers",,,,
"",,"checkpoint","Cable does not impose strain on the terminals",,,,
"",,"checkpoint","Cable terminated per manufacturer specification",,,,
"",,"checkpoint","Complete COC as Required",,,,
"",,"checkpoint","Mark up ""As built"" drawings.",,,,

"",,"checklist-flat","Master Power Transformer Commissioning Tests","","Master Power Transformer Commissioning Tests",2,"af351fa0-251d-410c-bb58-825a78a31bf0"
"",,"checkpoint","Livening and Soak checks off load",,,,
"",,"checkpoint","Phasing checks",,,,
"",,"checkpoint","Onload Temperature checks",,,,
"",,"checkpoint","Onload Stability checks",,,,

"",,"checklist-flat","Master SCADA & Communications Testing","","Master SCADA & Communications Testing",1,"5abda26f-2537-42f6-9f68-aee7351a545b"
"",,"checkpoint","Acceptance testing of RTAC RTU Relay completed",,,,
"",,"checkpoint","Acceptance testing of HMI & Keyboard completed",,,,
"",,"checkpoint","Spreadsheet prepared for RTAC config",,,,
"",,"checkpoint","RTAC config developed from Spreadsheet",,,,
"",,"checkpoint","RTAC config download and checked",,,,
"",,"checkpoint","Network Switches installed, configured & operational",,,,
"",,"checkpoint","Communication fibres & connections correct as per drawings",,,,
"",,"checkpoint","All devices online with RTAC with acceptable error rate",,,,
"",,"checkpoint","RTAC connection to BMS established",,,,
"",,"checkpoint","All relay DNP points tested to RTAC",,,,
"",,"checkpoint","Field inputs operated from devices correctly as per drawings",,,,
"",,"checkpoint","Controls confirmed operational from RTAC",,,,
"",,"checkpoint","All points checked from RTAC to HMI",,,,
"",,"checkpoint","All controls checked, HMI to device",,,,
"",,"checkpoint","All points checked from RTAC to BMS",,,,
"",,"checkpoint","All controls checked, BMS to device",,,,

"",,"checklist-flat","Master Second Fix Installation","","Master Second Fix Installation",864,"7e16fa37-0b9b-4cb7-bcee-1de9c2c89a1c"
"",,"checkpoint","General Lighting: All luminaires have been installed with required brackets and fixings as per C2100.2, or suspended as per C2102.7 and C2130.4.",,,,
"",,"checkpoint","General Lighting: All luminaires have been installed with all necessary componants, control devices and accessories as per C2100.2.",,,,
"",,"checkpoint","General Lighting: When installed within suspended ceilings, all luminaires have been installed with installation couplers as per C2100.2.",,,,
"",,"checkpoint","General Lighting: When installed within Isolation Spaces, all luminaires have been sealed to prevent air leaks as per C2100.2.",,,,
"",,"checkpoint","General Lighting: When installed within MRI rooms, all luminaire drivers have been located externally to the room as per C2100.2.",,,,
"",,"checkpoint","General Lighting: No manufacturer's name or trade mark is visible on an installed internal luminaire as per C2130.2.",,,,
"",,"checkpoint","General Lighting: When luminaires are recessed they are installed with appropriate hold down fixings that facilitate easy removal as per C2130.2.",,,,
"",,"checkpoint","General Lighting: All luminaires are installed to manufacturer's specifications as per C2130.4.",,,,
"",,"checkpoint","General Lighting: Terminations are suitably supported and are not carrying the weight of the cable as per C2111.5.",,,,
"",,"checkpoint","General Lighting: Following final installation and practical completion, all luminaires have been cleaned as per C2130.4.",,,,
"",,"checkpoint","Sign-Off: All luminaires been installed as per the current construction drawings and commissioning can proceed.",,,,
"",,"checkpoint","Sign-Off: All changes to the current construction drawings have been documented and issued to James Eymael for action.",,,,
"",,"checkpoint","Sign-Off: Any comments below.",,,,
