type,name,values,prefix,postfix,usage count,user addable,template name,,,
note,Test frequency - All Material,,,,,,,,,
note,Contractor - R,,,,,,,,,
note,Designer - H,,,,,,,,,
note,Lab - R,,,,,,,,,
note,"Verifying Records Checklists, Test and Supplier Certificates - PSD Results, Permeability Test Results, Crushing Resistance Test, RFI - Confirmation of Material acceptance from Designers",,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,
checkpoint,2.05 - Order FarmBoss Pipes (Temporary Drainage),,,,,,,,,
note,"Method/Description - Document Review, Material Delivery Inspection",,,,,,,,,
note,Test frequency - All Pipe,,,,,,,,,
note,"Contractor - R, I",,,,,,,,,
note,"Verifying Records Checklists, Test and Supplier Certificates - Delivery Docket, Material Delivery Inspection Checksheet ",,,,,,,,,
section,3.0 During Construction,,,,,,,,,
checkpoint,3.01 - Clearing and Stripping of Area,,,,,,,,,
label,Note: Fill 12 and 13 are exempt from Organic Waste Clearing and Stripping when >5m from finished ground level,,,,,,,,,
note,Method/Description - Removal of Organic Material,,,,,,,,,
note,Test frequency - All areas. Subsoil Checklist completed for every independent section and minimum 100m length.,,,,,,,,,
note,Contractor - I,,,,,,,,,
note,"Verifying Records Checklists, Test and Supplier Certificates - Visual Inspection",,,,,,,,,
checkpoint,3.02 - Inspection and Confirmation of Foundation Subbase (Designer shall be notified 24 hours prior),,,,,,,,,
label,Note: Fill 12 and 13 are exempt from Organic Waste Clearing and Stripping when >5m from finished ground level,,,,,,,,,
note,Method/Description - Visual,,,,,,,,,
note,Test frequency - All new areas opened. Subsoil Checklist completed for every independent section and minimum 100m length.,,,,,,,,,
note,Contractor - I,,,,,,,,,
note,"Verifying Records Checklists, Test and Supplier Certificates - Designer Site Report Issued, Visual inspection ",,,,,,,,,
checkpoint,3.03 - Lay Geotextile (BIDIM A29) ,,,,,,,,,
note,Method/Description - Inspection,,,,,,,,,
note,Test frequency - All BIDIM. Subsoil Checklist completed for every independent section and minimum 100m length.,,,,,,,,,
note,Contractor - H,,,,,,,,,
note,Designer - W,,,,,,,,,
note,"Verifying Records Checklists, Test and Supplier Certificates - Subsoil Install Checklist, Photographs, Scala Results Sheet (<5m from Finish level)",,,,,,,,,
checkpoint,3.04 - Install Bedding Material,,,,,,,,,
note,Method/Description - Inspection,,,,,,,,,
note,Test frequency - All Subsoils. Subsoil Checklist completed for every independent section and minimum 100m length.,,,,,,,,,
note,Contractor - I,,,,,,,,,
note,"Verifying Records Checklists, Test and Supplier Certificates - Subsoil Install Checklist, Photographs",,,,,,,,,
checkpoint,3.05 - Install Main Gully Subsoil,,,,,,,,,
note,Method/Description - Inspection,,,,,,,,,
note,Test frequency - All Subsoils. Subsoil Checklist completed for every independent section and minimum 100m length.,,,,,,,,,
note,Contractor - I,,,,,,,,,
note,Designer - I,,,,,,,,,
note,"Verifying Records Checklists, Test and Supplier Certificates - Subsoil Install Checklist, Photographs",,,,,,,,,
checkpoint,3.06 - Install 450mm FarmBoss (temporary Additional Drainage),,,,,,,,,
note,Method/Description - Inspection,,,,,,,,,
note,Test frequency - All FarmBoss. Subsoil Checklist completed for every independent section and minimum 100m length.,,,,,,,,,
note,Contractor - I,,,,,,,,,
note,"Verifying Records Checklists, Test and Supplier Certificates - Subsoil Install Checklist, Photographs",,,,,,,,,
checkpoint,3.07 - Install Backfill Material,,,,,,,,,
note,Method/Description - Inspection,,,,,,,,,
note,Test frequency - All Subsoils. Subsoil Checklist completed for every independent section and minimum 100m length.,,,,,,,,,
note,Contractor - I,,,,,,,,,
note,"Verifying Records Checklists, Test and Supplier Certificates - Subsoil Install Checklist, Photographs",,,,,,,,,
checkpoint,3.08 - Install Vertical Subsoils and Connections,,,,,,,,,
note,Method/Description - Inspection,,,,,,,,,
note,Test frequency - All Subsoils. Subsoil Checklist completed for every independent section and minimum 100m length.,,,,,,,,,
note,Contractor - I,,,,,,,,,
note,Designer - I,,,,,,,,,
note,"Verifying Records Checklists, Test and Supplier Certificates - Subsoil Install Checklist, Photographs",,,,,,,,,
checkpoint,3.09 - Install Additional Vertical Subsoils ,,,,,,,,,
note,Method/Description - Inspection,,,,,,,,,
note,Test frequency - All Subsoils. Subsoil Checklist completed for every independent section and minimum 100m length.,,,,,,,,,
note,Contractor - I,,,,,,,,,
note,Designer - I,,,,,,,,,
note,"Verifying Records Checklists, Test and Supplier Certificates - Subsoil Install Checklist, Photographs, As built, Formal correspondence ",,,,,,,,,
checkpoint,3.10 - Wrap Geotextile,,,,,,,,,
note,Method/Description - Inspection,,,,,,,,,
note,Test frequency - All Geotextiles. Subsoil Checklist completed for every independent section and minimum 100m length.,,,,,,,,,
note,Contractor - I,,,,,,,,,
note,Designer - H,,,,,,,,,
note,"Verifying Records Checklists, Test and Supplier Certificates - Subsoil Install Checklist, Photographs",,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,
checkpoint,3.11 - Lay protective Fill Layer over Lapped Geotextile to allow plant to Run over top,,,,,,,,,
note,Method/Description - Inspection,,,,,,,,,
note,Test frequency - All Subsoils. Subsoil Checklist completed for every independent section and minimum 100m length.,,,,,,,,,
note,Contractor - I,,,,,,,,,
note,"Verifying Records Checklists, Test and Supplier Certificates - Subsoil Install Checklist, Photographs",,,,,,,,,
checkpoint,3.12 - Construct Outlet structures,,,,,,,,,
note,Method/Description - Inspection,,,,,,,,,
note,Test frequency - All Subsoils. Subsoil Checklist completed for every independent section and minimum 100m length.,,,,,,,,,
note,Contractor - I,,,,,,,,,
note,"Verifying Records Checklists, Test and Supplier Certificates - Subsoil Install Checklist, Photographs",,,,,,,,,
section,4.0 Post Construction,,,,,,,,,
checkpoint,4.01 - Provide Maintenance and Inspection Report/As Built,,,,,,,,,
note,Method/Description - Maintenance and Inspection Report Completed,,,,,,,,,
note,Test frequency - All Subsoils,,,,,,,,,
note,Contractor - I,,,,,,,,,
note,Designer - R,,,,,,,,,
note,"Verifying Records Checklists, Test and Supplier Certificates -  As Built Plan, Redline markup",,,,,,,,,
