"Id","Type","Name","Values","Prompting Name","Prefix","Usage Count","Resource Id"
"93e7a6a9-2417-5a63-a628-5bbbe7c40d86","checkpoint","2. ALL STAFF",,,,,
"e5f4983c-79f9-5d2c-aa86-19628d97bca4","note","GM FIRE 001 Working with Elevated Work Platforms",,,,,
"cb97e826-81ed-5498-a1ce-8026ccaa34ad","note","GM FIRE 007 Manual Handling",,,,,
"3b53ae2d-a214-5919-8837-5ff53a686f11","note","GM FIRE 008 Working at Heights",,,,,
"ad6ae2e0-0d48-5ac4-ab38-827dbaaad25f","note","GM FIRE 049 Working at Heights Rescue Plan",,,,,
"addf5555-e97e-5e0f-a3ae-e0bdc7cb00d5","note","GM FIRE 051 Using Platform Ladders",,,,,
"29dc9e88-4534-5045-931b-379ccf48318e","note","GM FIRE 060 Inhalation of Respirable Crystalline Silica",,,,,
"1e1b9f0c-d012-59f5-9748-6f1fbc413551","signoff","By signing I confirm I have read and understood ALL the SWMS documents listed above. I have reviewed these documents onsite with my supervisor and I have signed the hard copy.",,,,,
"d3e29984-ceb2-515c-9230-7a6de1161462","checkpoint","3. WET FIRE TECHNICIANS",,,,,
"f1b0bb87-0310-5266-aeba-e3557c2bc226","note","GM FIRE 009 Pressure Testing of Pipework",,,,,
"aeb50cbd-b592-59f9-889d-b43dcaf721bd","note","GM FIRE 031 Sprinkler System and Associated Pump Test",,,,,
"afab2c86-7bc8-5186-b3b3-7364105642c4","note","GM FIRE 032 Hydrostatic and Flow Testing of Pipework",,,,,
"ec96f917-5f59-57b4-b51e-789fed1bc3e7","signoff","BY SIGNING I CONFIRM I HAVE READ AND UNDERSTOOD ALL THE SWMS DOCUMENTS LISTED ABOVE. I HAVE REVIEWED THESE DOCUMENTS ONSITE WITH MY SUPERVISOR AND I HAVE SIGNED THE HARD COPY.",,,,,
"cb6326be-0982-5008-a0f6-df63d2b7f5a8","checkpoint","4. SWMS - DRY FIRE TECHNICIANS",,,,,
"c22eb604-a543-55e8-a9bc-009aa41cad12","note","GM FIRE 002 Wiring Rough In Minor",,,,,
"f0a3092c-62a3-588f-ae43-2a09e0cbbfe5","note","GM FIRE 003 Fit Off Fire Alarm System",,,,,
"666707d9-d1a3-5bb1-800c-46a33c145d82","note","GM FIRE 006 Installation of Pipe and Fittings",,,,,
"12c89be3-5c80-51bc-be0f-9f94b3c520b4","signoff","BY SIGNING I CONFIRM I HAVE READ AND UNDERSTOOD ALL THE SWMS DOCUMENTS LISTED ABOVE. I HAVE REVIEWED THESE DOCUMENTS ONSITE WITH MY SUPERVISOR AND I HAVE SIGNED THE HARD COPY.",,,,,

"b2707511-d95d-5bd8-9fe5-d7b1aeb787fc/2","checklist","ASSESS-001 Risk","","ASSESS-001 Risk",,1,"65d54658-00c9-41c3-b950-1b008e1ceb5b"
"8111ace1-1386-5c1f-8290-3df28e3c8d3f","section","Details",,,,,
"1c657631-910b-56b0-9af0-2d9a539b2537","checkpoint","Assessment Details",,,,,
"2737dda7-0da8-5350-a990-3c75e95a2887","note","Use this form to document the risk management process for a single generic hazard.",,,,,
"289128ce-f3c7-536a-8723-4c70cd69bfce","textbox","Work Area:",,,,,
"ae1c42b6-c657-5e4d-9209-2bad75870138","date","Date of Assessment:",,,,,
"8a53b641-9f68-5989-8d44-4cf1ba1926bb","textbox","Name of Assessor(s):",,,,,
"caa8797b-e08d-52e2-8736-115154cf3705","textbox","Position(s):",,,,,
"f6ba4789-5bd0-5594-9b1c-010bc61db611","textbox","Incident Ref. No:",,,,,
"270f8fc3-f5f3-5606-80eb-fc2c80ae4f95","checkpoint","Hazard Identification",,,,,
"68274c54-05ce-5ce6-86e9-ca232bb22a04","textbox","Describe the Hazard:",,,,,
"bfd5195d-87aa-5c40-ac91-f0b3a6ea86bc","checkpoint","Risk Assessment",,,,,
"8a96e579-e757-52cd-aac7-c2595bbe497f","textbox","What harm could the hazard cause?",,,,,
"403ab9f6-98ce-5c66-868e-2679ce633da0","textbox","What is the likelihood of this happening?",,,,,
"5bd4779e-96af-50dd-9f6a-99a1d0cdff0d","textbox","Persons at risk:",,,,,
"e51e81a4-bb38-5350-a32e-178abbc64320","textbox","Existing control measure:",,,,,
"711cba2d-b126-5349-aaf1-f13b90a0bfe9","textbox","Consequence:",,,,,
"df1c1362-d4be-51c7-97a0-196760254788","textbox","Likelihood:",,,,,
"43c9bc56-3d31-5b6b-88d9-be99de6d3ef5","textbox","Outcome:",,,,,
"32563b01-0feb-5e94-999f-2bc4f92e2c20","checkpoint","Control Measures",,,,,
"26bc5138-30eb-58e0-9a12-54885a1212d4","textbox","Elimination:",,,,,
"dc594457-3299-539f-8a27-727188b7aaf7","textbox","Substitution:",,,,,
"809c790a-705f-5659-94a9-63c4e630e13d","textbox","Isolation:",,,,,
"a9c2b50c-045f-5fd6-bab9-52e76acc984a","textbox","Engineering:",,,,,
"fb6bc54d-9c0a-5f84-8964-f0f46bfd349a","textbox","Administrative or PPE:",,,,,
"e4d91219-de55-500e-ae36-937ccddb4ff0","textbox","Preferred control option:",,,,,
"71245745-e635-5d28-b0f1-51a28405fcc8","checkpoint","Implementation",,,,,
"ad41fa7a-48fb-500a-9607-b49a60e29f86","textbox","Associated activities:",,,,,
"4534f779-9710-5858-94f9-d6ce7fef84be","textbox","Resources Required:",,,,,
"9ea6d005-499c-56f7-974b-aa0ef858cb30","textbox","Person(s) Responsible:",,,,,
"52b2f865-6543-582a-bf9f-e8a527fb4846","date","Scheduled Review Date:",,,,,
"7717528b-ba68-53aa-a357-393c48e0a282","signoff","Signature",,,,,

"367c214b-499a-50a2-88bd-3efe1f2b2b50/2","checklist","ASSESS-002 Manual Tasks Risk","","ASSESS-002 Manual Tasks Risk",,1,"bb63b64e-244f-4189-a8f3-64ba8e0a0d61"
"8111ace1-1386-5c1f-8290-3df28e3c8d3f","section","Details",,,,,
"1c657631-910b-56b0-9af0-2d9a539b2537","checkpoint","Assessment Details",,,,,
"490c172b-529e-535d-95e8-e5ad2fb72267","note","This assessment identifies how to manage the risks associated with hazardous manual tasks and control the risks of workers being affected by musculoskeletal disorders as per the code of practice under section 274 of the Work Health and Safety Act 2011 (the WHS Act). Use this form to help identify and manage risks of hazardous manual tasks.",,,,,
"ab900e56-77e5-5805-9997-0d1dfe555ee7","date","Date of Assessment:",,,,,
"2aec5e0b-8872-5011-9421-48854f44e051","textbox","Name of Assessor(s):",,,,,
"5e55219b-583f-56f3-bfdd-5dea292dd57c","textbox","Position(s):",,,,,
"e9a03c42-ce41-510c-81f9-6726eabba5a7","textbox","Incident Ref. No:",,,,,
"58267725-2c6f-55fe-83b6-0579eb36ea4e","checkpoint","STEP 1 What is the Manual Task?",,,,,
"d8a88177-159b-582e-9b31-2a129c8d8287","textbox","Relevant worker(s) to consult:",,,,,
"e232891b-c7c3-5c4f-8710-9e25a80167ba","textbox","Name of task or activity:",,,,,
"037244fe-8b0c-5516-b956-b112323b670e","textbox","Location where task occurs:",,,,,
"7ad89bb6-a5b4-5328-a0e3-bc256710943c","textbox","Who performs the task:",,,,,
"d3180965-d2b6-5838-8138-4fd1533da7f7","textbox","General Description:",,,,,
"bf2b5766-0a58-58a5-9304-cb818f3230f5","checkpoint","STEP 2 Is the Manual Task hazardous?",,,,,
"aab5e53a-b884-5772-9678-39989f5669f7","note","Hazardous manual tasks can result in musculoskeletal disorders (MSDs) such as sprains or strains. Work through the following to determine which postures, movements and forces of the task pose a risk.",,,,,
"aea3be1b-890b-5d5c-a299-8bddf9f945cf","note","1. Does the task involve any of the following risk factors?",,,,,
"2f77bbb9-7a7b-580a-810e-83fa27e840a9","button","Repetitive movement","Yes, No",,,,
"74ead498-3c45-5e04-ad4b-502bba13a14c","button","Sustained or awkward postures","Yes, No",,,,
"fb28a310-8cb2-561e-bf72-d57a019c6402","button","Repetitive or sustained forces","Yes, No",,,,
"34214a95-3841-51a1-bf4e-63eb1481bc91","note","2. Does the task occur over a long time?",,,,,
"6c8da810-d8ee-5e6c-b376-44d52748c8ed","button","More than a total of two hours over a whole shift?","Yes, No",,,,
"82340f3d-6d46-59a9-861a-14429e99d1e2","button","Continuously for more than 30 mins?","Yes, No",,,,
"9c3dad32-e3f8-5cd9-b455-e6d7311e5e10","button","3. Does the task occur over a long time?","Yes, No",,,,
"a7af4a9a-52ff-5f1e-8dfd-0ce660580656","button","4. Does the task involve vibration?","Yes, No",,,,
"125544aa-735e-506b-a178-319eeb48e499","note","5. Is there a Risk? The task involves a risk of MSDs (e.g. sprain and strain) if you answered ‘yes’ to either:",,,,,
"b5eda523-6c02-5219-b69a-213dd43893f0","tickbox","Question 1 and 2 (above)",,,,,
"1b6414b1-311c-5add-b3eb-36ffeffa0a86","tickbox","Question 3 (above)",,,,,
"56e36077-34d7-5a5e-aed9-15ce5695b159","tickbox","Question 4 (above)",,,,,
"0cd16434-4ea6-590f-a9d8-22c8120046dc","note","If you ticked anything in question in Question 5, continue to Step 3.",,,,,
"08ad31b6-03ac-561f-942e-c8e3166bd958","note","Additionally, if you answered ‘Yes’ to Question 4 the task may be a risk and will require further investigation.",,,,,
"43bb97fe-9131-5be9-be82-2660ffb39a19","checkpoint","STEP 3 - What is the source of the risk?",,,,,
"8d1e9cf7-f475-53a5-90ab-16d167860176","note","These are the things that are causing the risk and may be changed to eliminate or minimise the risk.",,,,,
"b73be6fb-033a-5d07-b7fe-3c85624d7282","tickbox","Work area design and layout: workspace available; design of workstation, furniture and equipment.",,,,,
"33e5a4bb-1125-5f9c-9b67-c0ca918b214f","tickbox","The nature, size, weight or number of things handled in performing the manual task.",,,,,
"4b2e8d21-43fb-5539-8e97-b79a576d9999","tickbox","Systems of work (e.g. pace and flow of work; resources available; maintenance).",,,,,
"68abb300-f394-5a9a-9ce0-557ece1da760","tickbox","The environment in which the manual task is performed (e.g. flooring; obstructions; lighting; hot/cold/humid environments).",,,,,
"75306ffa-8cad-5fb5-8c60-4770efcfbc4e","checkpoint","STEP 4 - How do I control the risk?",,,,,
"398a9051-c14e-516e-9e62-3cf13abe5e71","button","Can the task be eliminated?","Yes, No",,,,
"368f597c-006e-5a4c-9622-48d5c1e579a3","button","Can you change what is causing the risk (the source)? (e.g. change the work area; alter the size of loads; use mechanical aids; manage environmental conditions; use adjustable equipment; implement preventative maintenance program).","Yes, No",,,,
"9bffc518-e600-563f-83ee-b46609ceeb6f","textbox","If 'Yes', provide detail:",,,,,
"c4d0d777-07a6-5a79-8614-ff5925bd7cd2","button","Is training needed to support the control measures? (Training needs to be task specific, noting that training in lifting techniques is not effective as a sole or primary means to control the risk of MSDs.)","Yes, No",,,,
"6a5b0a4b-fa33-5a1b-a349-4b1922bd8324","textbox","If 'Yes', provide detail:",,,,,
"249717bf-db57-5fb4-b61b-9f7678983512","checkpoint","Implementing Controls",,,,,
"2af5e740-8b0e-52a2-a6b3-9e5ba22dcc64","textbox","Name of Responsible Person:",,,,,
"5fa58af3-1606-5f22-bd13-ee000d4bac34","button","Responsible for:","Approving, Implementing",,,,
"e1b9ffd7-6efd-5f3c-9c53-1acc8e453440","textbox","Name of Responsible Person:",,,,,
"59827434-9895-5505-8e76-8e811858ed18","button","Responsible for:","Approving, Implementing",,,,
"9cd466bd-5a1e-5a06-acf9-a0f373c775d6","textbox","Name of Responsible Person:",,,,,
"c475ab63-1681-519d-b90f-20724591aaa6","button","Responsible for:","Approving, Implementing",,,,
"6052a159-cbde-544d-979f-ab6b78557e36","textbox","Name of Responsible Person:",,,,,
"60efcd64-d526-5420-aed2-141bb0678c2a","button","Responsible for:","Approving, Implementing",,,,
"89334ebf-57ec-5f05-8b4e-750b91a0dc81","signoff","BY SIGNING I CONFIRM I AM AWARE OF MY RESPONSIBILITIES AS OUTLINED IN THIS RISK ASSESSMENT",,,,,
"1ac85fbd-c1e0-52f8-a16f-a7d8e29a8854","checkpoint","STEP 5 - Review the Controls",,,,,
"05cc12f9-13ba-5a46-851b-3ffa3889999b","date","Evaluated on(date):",,,,,
"aa933b5d-a414-56fb-9593-349817c6cb58","textbox","Name of Assessor(s):",,,,,
"de2d6041-2451-56c8-a1b0-8123bb1f5ec2","button","Consultation undertaken with relevant workers and others?","Yes, No",,,,
"09a25e1d-447b-5703-a1a7-cf4cb0ccdd3f","button","Have any other risks been created by the controls?","Yes, No",,,,
"62630e4b-1b37-507c-a268-7018937bb888","button","Have the controls implemented reduced the risks?","Yes, No",,,,
"8363f20e-bbe2-58a1-bdf2-6d6ec2000b64","button","Can further controls be implemented to minimise the risk?","Yes, No",,,,

"a80bd9a1-e2eb-5c96-ab03-28f50004f41c/2","checklist-flat","ASSESS-003 Hazardous Chemical/ Dangerous Goods Risk Assessment","","ASSESS-003 Hazardous Chemical/ Dangerous Goods Risk Assessment",,1,"d95259bd-aa59-4600-a2b4-a021b0735158"
"8111ace1-1386-5c1f-8290-3df28e3c8d3f","checkpoint","Details",,,,,
"d64f9e12-a8d1-572d-b52d-a264f7fe2c21","textbox","Hazardous Chemical (product name):",,,,,
"61131b33-b900-5454-a839-bacf04fddc09","textbox","Hazardous Chemical Reg Item No:",,,,,
"fa30c358-8185-53ab-a3e5-7a89d93b620c","textbox","Use:",,,,,
"eec44df0-883b-5db0-a668-e111f5465eb4","checkpoint","Nature of Hazard:",,,,,
"c3865074-534e-5e92-8183-abb02d5e0f45","tickbox","Toxic (Poisonous)",,,,,
"73380fb3-2daa-58dd-a27c-fd92c28cc19e","button","Route of Exposure:","Eyes, Skin, Inhalation, Ingestion",,,,
"1a4cca2b-c7c6-582e-8872-a69b23f4f996","tickbox","Carcinogenic (Cancerous)",,,,,
"8448ff25-8567-56c9-bc8d-c65b7be067c3","button","Route of Exposure:","Eyes, Skin, Inhalation, Ingestion",,,,
"fbc7d650-c863-5438-88c0-b6801548cf7f","tickbox","Teratogen (Harmful substance that could affect abnormal prenatal development)",,,,,
"0a973027-0604-5fd1-8e33-1f6843068a0d","button","Route of Exposure:","Eyes, Skin, Inhalation, Ingestion",,,,
"0c23b16f-1a98-579a-a5cd-b10341a3c93e","tickbox","Sensitiser (Reaction to an antigen, such as pollen)",,,,,
"26e95726-3d59-5326-a5cf-7952dba23427","button","Route of Exposure:","Eyes, Skin, Inhalation, Ingestion",,,,
"42fedfa0-4abe-5559-9a9d-3293d48b513b","tickbox","Mutagenic (Capable of mutating DNA, such as radiation)",,,,,
"6b6b9d2f-ae5d-51b8-a33a-bc4e0582efd9","button","Route of Exposure:","Eyes, Skin, Inhalation, Ingestion",,,,
"72b4fd57-ee4c-528b-9346-3cc09a71a26c","tickbox","Irritant (Inflammation of the skin, eye or respiratory system)",,,,,
"65ff1186-86dc-5bc0-9441-f7cda9142a6b","button","Route of Exposure:","Eyes, Skin, Inhalation, Ingestion",,,,
"1488ffce-4246-526d-8862-2701ca976c59","tickbox","Flammability (The ease of which a substance will ignite, causing fire or combustion)",,,,,
"fb8d25c9-0361-5fc2-992a-c8ac54018ced","button","Route of Exposure:","Eyes, Skin, Inhalation, Ingestion",,,,
"c5299fc2-0138-5c3e-9df0-fdb6f6a23c55","checkpoint","Risk of Injury",,,,,
"d5a297e5-61f4-58ff-b1b1-c8ca2eadf8ba","button","Risk of Acute (Short term) Injury:","High, Medium, Low",,,,
"39a06ae2-da96-5801-a080-9de8bb9bd02a","button","Risk of Chronic (long term) Injury:","High, Medium, Low",,,,
"6adca422-e108-5631-9168-8f36735799d3","checkpoint","Controls and Requirements",,,,,
"dff33aea-d864-5296-85a7-3c3d89a4dbd8","textbox","Control Measures to reduce exposure i.e. change to a safer product, ventilate area, (P.P.E.):",,,,,
"89612ad9-31eb-5b1b-b34f-25be2eacadf9","textbox","First Aid Requirements and Storage Requirements:",,,,,
"42c21dbd-9bff-5051-bd1f-f936237b2320","checkpoint","Signoff",,,,,
"f6e6ad58-755a-5ec6-ac1a-b3db6c24bfc3","signoff","The persons listed below have been consulted in this risk assessment, understand the hazards associated and agree to use the control measures identified above to carry out the works safely and in a manner which protects themselves, others and the environment.",,,,,
"7a2e19d4-a232-5ccb-9e9b-f9c2132fc0a5","checkpoint","Assessor Signoff",,,,,
"d0aabc79-7a66-528f-976e-31f5a7db0456","signoff","BY SINGING I CONFIRM I WAS RESPONSIBLE FOR CONDUCTING THIS ASSESSMENT",,,,,

"2ea687ee-acea-5b17-843b-86fee551733b/2","checklist","ASSESS-004 Plant Risk","","ASSESS-004 Plant Risk",,1,"d445afbc-863d-430e-adaf-b1955ad468a6"
"8111ace1-1386-5c1f-8290-3df28e3c8d3f","section","Details",,,,,
"5011c755-395d-598c-bc65-ea69efabb143","checkpoint","1. Competent Peron(s)",,,,,
"9a9b3958-e0c2-5268-aaf5-3e077666511d","note","This familiarisation checklist should be completed by a Site Supervisor or Site Foreman to verify that the workers involved in the operation of Plant Equipment/ Mobile Elevated Work Platforms (MEWP) can demonstrate their ability to understand and operate the MEWP functions in accordance with the manufacturers operating manual. This familiarisation checklist must be verified by a competent person who holds the equivalent licence/ ticket required for the type of Plant Equipment/ MEWP to be operated (e.g. Boom lift/ Scissor lift)",,,,,
"421913a6-005a-5bfe-b708-440417ab5d27","textbox","Your Name:",,,,,
"3d439d05-c639-5ad1-ab00-1ba3920a9817","note","Your Licences / Tickets:",,,,,
"11d866e9-f084-5b26-843b-254282a6c100","tickbox","WP High Risk",,,,,
"5e54de38-508f-50a3-ab0e-e0c8679f8a1a","tickbox","Boom Lift",,,,,
"ea68eb1f-321e-5e02-a622-a3508facf2c4","tickbox","Scissor Lift",,,,,
"f33fdee4-d517-591b-8e36-9e836bd3d6e1","tickbox","Vertical Lift",,,,,
"81a98fa0-20d0-5274-9330-e937fa7e313e","tickbox","Other",,,,,
