Rich Type,Id,Warnings,type,name,values,prefix,postfix,Usage Count,User Addable,Template Name,Template Id
checkpoint-status,,,checkpoint,Map out areas based on coverage rates for install,,,,,,,
checkpoint-status,,,checkpoint,Membrane layer installed,,,,,,,
checkpoint-status,,,checkpoint,Wear layer installed and broadcast,,,,,,,
checkpoint-status,,,checkpoint,Excess broadcast swept and removed,,,,,,,
checkpoint-status,,,checkpoint,1st Top coat,,,,,,,
checkpoint-status,,,checkpoint,2nd top coat,,,,,,,
checkpoint-status,,,checkpoint,Site cleared and broken down,,,,,,,
checkpoint-status,,,checkpoint,Site cleared and broken down,,,,,,,
,,,,,,,,,,,
checklist-sectioned,,,checklist,Fiberglass System Checklist,,,,,Yes,Fiberglass System Checklist,2c08dbad-6330-4798-a61d-92f957abf563
checkpoint-group,,,section,Prestart,,,,,,,
checkpoint-status,,,checkpoint,Area accessible,,,,,,,
checkpoint-status,,,checkpoint,Edge protection and safety installed,,,,,,,
checkpoint-status,,,checkpoint,Substrate complete and ready for SWP,,,,,,,
checkpoint-group,,,section,Surface Prep,,,,,,,
checkpoint-status,,,checkpoint,Concrete free of contaminants,,,,,,,
checkpoint-status,,,checkpoint,Concrete flat and smooth,,,,,,,
checkpoint-status,,,checkpoint,Bug holes in plinths filled and smooth,,,,,,,
checkpoint-group,,,section,Membrane install,,,,,,,
checkpoint-status,,,checkpoint,Install sealant angle fillets to all wall floor junctions,,,,,,,
checkpoint-status,,,checkpoint,Prime surfaces with Epistixx,,,,,,,
checkpoint-status,,,checkpoint,2nd body coat,,,,,,,
checkpoint-status,,,checkpoint,3rd body coat,,,,,,,
checkpoint-status,,,checkpoint,Traxx 2000 wear coat.,,,,,,,
checkpoint-group,,,section,Review and Sign Off,,,,,,,
checkpoint-status,,,checkpoint,Area left clean and tidy,,,,,,,
checkpoint-status,,,checkpoint,"All installation work complete, checked and reviewed as per specification",,,,,,,
checkpoint-status,,,checkpoint,Client / Main Contractor sign off,,,,,,,
,,,,,,,,,,,
checklist-sectioned,,,checklist,Weather Monitoring,,,,,Yes,Weather Monitoring,f8d82df7-2259-4496-9b44-fbde8d97af00
checkpoint-group,,,section,Current Weather,,,,,,,
checkpoint-status,,,checkpoint,Wind / weather conditions,,,,,,,
checkpoint-status,,,checkpoint,Record any delays,,,,,,,
checkpoint-status,,,checkpoint,area / gridlines,,,,,,,
checkpoint-status,,,checkpoint,Comments / issues / observations,,,,,,,
checkpoint-group,,,section,Weather Forecast,,,,,,,
checkpoint-status,,,checkpoint,What is the weather forecast this week,,,,,,,
checkpoint-status,,,checkpoint,Record any delays,,,,,,,
checkpoint-status,,,checkpoint,area / gridlines,,,,,,,
checkpoint-status,,,checkpoint,Comments / issues / observations,,,,,,,
,,,,,,,,,,,
checklist-sectioned,,,checklist,Fibertherm Checklist,,,,,Yes,Fibertherm Checklist,a3f7b109-61a3-4212-9d4f-a08941bc2109
checkpoint-group,,,section,Prestart,,,,,,,
checkpoint-status,,,checkpoint,Area accessible,,,,,,,
checkpoint-status,,,checkpoint,Edge protection and safety installed,,,,,,,
checkpoint-status,,,checkpoint,Substrate complete and ready for SWP,,,,,,,
checkpoint-group,,,section,Metal Deck,,,,,,,
checkpoint-status,,,checkpoint,Timber to have separation,,,,,,,
checkpoint-status,,,checkpoint,End openings to have closure foam installed,,,,,,,
checkpoint-status,,,checkpoint,Base deck screwed down in every pan,,,,,,,
checkpoint-status,,,checkpoint,VCL tape to be installed to all sheet laps,,,,,,,
checkpoint-status,,,checkpoint,VCL tape to all upstands,,,,,,,
checkpoint-group,,,section,Post and Rail install,,,,,,,
checkpoint-status,,,checkpoint,Post installed at correct fixing centers,,,,,,,
checkpoint-status,,,checkpoint,Thermal break pad under post foot,,,,,,,
checkpoint-status,,,checkpoint,Rail installed to posts,,,,,,,
checkpoint-group,,,section,Insulation install,,,,,,,
checkpoint-status,,,checkpoint,Specified Insulation installed,,,,,,,
checkpoint-status,,,checkpoint,No Gaps,,,,,,,
checkpoint-group,,,section,Top Deck install,,,,,,,
checkpoint-status,,,checkpoint,Lay sheets straight,,,,,,,
checkpoint-status,,,checkpoint,Hang over into gutter min 75mm,,,,,,,
checkpoint-status,,,checkpoint,Top end of sheets turned up,,,,,,,
checkpoint-status,,,checkpoint,Bottom end of sheets turned down,,,,,,,
checkpoint-status,,,checkpoint,Fixing back to rail,,,,,,,
checkpoint-status,,,checkpoint,Profile washers,,,,,,,
checkpoint-status,,,checkpoint,Screwed off as per fixing plan,,,,,,,
checkpoint-group,,,section,Flashing install,,,,,,,
checkpoint-status,,,checkpoint,Fixings according to specs & details,,,,,,,
checkpoint-group,,,section,Review and Sign Off,,,,,,,
checkpoint-status,,,checkpoint,Area left clean and tidy,,,,,,,
checkpoint-status,,,checkpoint,"All installation work complete, checked and reviewed as per specification",,,,,,,
checkpoint-status,,,checkpoint,Client / Main Contractor sign off,,,,,,,
,,,,,,,,,,,
checklist-flat,,,checklist,Flood Test Area:,,,,,Yes,Add Flood Testing Checklist,22c95d72-dcc0-49a3-bdef-bdae9af4b94e
checkpoint-status,,,checkpoint,"Is area fully finished, QA’d and ready to be tested",,,,,,,
checkpoint-no-status,,,checkpoint,Flood test details,,,,,,,
text,dc968f8f-9cf1-485a-a65f-e4087427ee32,,textbox,Date:,,,,,,,
text,b0fb2bc4-3c3c-47bb-93fe-add4a651804d,,textbox,Area tested:,,,,,,,
text,befd486d-6456-4e39-ba95-1395566ebfda,,textbox,Duration:,,,,,,,
button,3fff6840-5866-4f4c-96c8-494f7e9efd79,,button,Have you checked regularly for leaks,"Yes, No, N/A",,,,,,
button,050fef10-15f2-4590-ba62-2a0b1b1b0a29,,button,Is there rain in the forecast,"Yes, No, N/A",,,,,,
button,b9de0cd4-9c7a-42cb-89ee-535d7ebdcd00,,button,Have all leaks been repaired,"Yes, No, N/A",,,,,,
checkpoint-status,,,checkpoint,Flood test complete,,,,,,,
button,5d04628a-e7a1-4bd7-b9ee-92a88ef12e94,,button,Have the plugs been removed from the drains,"Yes, No, N/A",,,,,,
button,b74c91b9-0371-4641-ad5b-1c9d76ee0c77,,button,Debris and materials removed from the gutter/membrane/roof,"Yes, No, N/A",,,,,,
holdpoint,,,signoff,Sign Off,,,,,,,
,,,,,,,,,,,
checklist-sectioned,,,checklist,FiberTite Checklist - Area:,,,,,Yes,Xtreme FibreTite Checklist,6c249880-08bb-4f25-9a62-60a2a0693ade
checkpoint-group,,,section,Pre Start,,,,,,,
checkpoint-status,,,checkpoint,Area Accessible,,,,,,,
checkpoint-status,,,checkpoint,Edge protection and safety installed,,,,,,,
checkpoint-status,,,checkpoint,Substrate complete and ready for SWP (metal/concrete/ply),,,,,,,
checkpoint-status,,,checkpoint,Perimeter support installed installed if metal deck substrate,,,,,,,
checkpoint-group,,,section,Metal Deck,,,,,,,
checkpoint-status,,,checkpoint,Timber to have separation barrier,,,,,,,
checkpoint-status,,,checkpoint,Base deck screwed down in every pan,,,,,,,
checkpoint-group,,,section,Vapour Control Layer,,,,,,,
checkpoint-status,,,checkpoint,"Is the substrate clean, dry and clear of swarf",,,,,,,
checkpoint-status,,,checkpoint,All areas covered and sheets lapped 50mm,,,,,,,
checkpoint-status,,,checkpoint,All holes/penetrations patched and water tight,,,,,,,
checkpoint-group,,,section,Acoustic Board,,,,,,,
checkpoint-status,,,checkpoint,Is the surface dry,,,,,,,
checkpoint-status,,,checkpoint,Installed in brick pattern,,,,,,,
checkpoint-status,,,checkpoint,correct length screw with recessed flat plates,,,,,,,
checkpoint-status,,,checkpoint,Installed as per wind uplift fixing plan for both edges and perimeters and main field of roof,,,,,,,
checkpoint-group,,,section,Insulation,,,,,,,
checkpoint-status,,,checkpoint,Surface is dry prior to install,,,,,,,
checkpoint-status,,,checkpoint,Vapour control layer has been checked for no damage,,,,,,,
checkpoint-status,,,checkpoint,Insulation board installed in a brick pattern,,,,,,,
checkpoint-status,,,checkpoint,Joints flush (no gaps between boards on ends),,,,,,,
checkpoint-status,,,checkpoint,Fixings at correct spacing according to spec if no Securock in system.,,,,,,,
checkpoint-group,,,section,HDP Roofboard,,,,,,,
checkpoint-status,,,checkpoint,Is the surface dry,,,,,,,
checkpoint-status,,,checkpoint,Installed in brick pattern,,,,,,,
checkpoint-status,,,checkpoint,correct length screw with recessed flat plates,,,,,,,
checkpoint-status,,,checkpoint,Installed as per wind uplift fixing plan for both edges and perimeters and main field of roof,,,,,,,
checkpoint-group,,,section,FiberTite,,,,,,,
checkpoint-status,,,checkpoint,Test weld with welding machine,,,,,,,
checkpoint-status,,,checkpoint,Adhesive installed to substrate,,,,,,,
checkpoint-status,,,checkpoint,Laying of membrane into the adhesive,,,,,,,
checkpoint-status,,,checkpoint,Broom/rolling of membrane,,,,,,,
checkpoint-status,,,checkpoint,Wipe and clean of laps prior to welding,,,,,,,
checkpoint-status,,,checkpoint,Probe of seams with QA hook,,,,,,,
checkpoint-status,,,checkpoint,Clamp and weld of outlets and overflows,,,,,,,
checkpoint-status,,,checkpoint,Flood test of outlets,,,,,,,
checkpoint-group,,,section,Fiberclad flashings,,,,,,,
checkpoint-status,,,checkpoint,Installed correctly according to specifications (Right way around),,,,,,,
checkpoint-status,,,checkpoint,Fixings and welding done according to specifications and details,,,,,,,
checkpoint-status,,,checkpoint,Probe of weld with QA hook,,,,,,,
checkpoint-status,,,checkpoint,Area Complete (Request MC Signoff),,,,,,,
