type,name,values,prefix,postfix,usage count,user addable,template name,,,,,,
text,Date Completed:,,,,,,,,,,,,
checkpoint,2.1 - Coring,,,,,,,,,,,,
label,Frequency: Each Light,,,,,,,,,,,,
label,Acceptance Criteria: ,,,,,,,,,,,,
label,"• As required, Core asphalt to depth as per subcontractor ITC for relevant Method.",,,,,,,,,,,,
label,• Remove blanking plate and clean void.,,,,,,,,,,,,
label,Reference Documents: ,,,,,,,,,,,,
label,• IFC Drawings,,,,,,,,,,,,
label,• 12554937-E031 to 12554937-E037,,,,,,,,,,,,
label,Inspection/ Test Method: Verify,,,,,,,,,,,,
label,Record of conformity: This ITP Signed & Sub-contractor ITC,,,,,,,,,,,,
label,IP,,,,,,,,,,,,
label,Responsibility: Site Engineer / Site Supervisor,,,,,,,,,,,,
text,Date Completed:,,,,,,,,,,,,
checkpoint,2.1 - Saw Cutting,,,,,,,,,,,,
label,Frequency: Each Light,,,,,,,,,,,,
label,Acceptance Criteria: ,,,,,,,,,,,,
label,• Saw cut pavement to accommodate new light base. Protect edges as required.,,,,,,,,,,,,
label,Reference Documents: ,,,,,,,,,,,,
label,• IFC Drawings,,,,,,,,,,,,
label,• 12554937-E031 to 12554937-E037,,,,,,,,,,,,
label,Inspection/ Test Method: Verify,,,,,,,,,,,,
label,Record of conformity: This ITP Signed & Sub-contractor ITC,,,,,,,,,,,,
label,IP,,,,,,,,,,,,
label,Responsibility: Site Engineer / Site Supervisor,,,,,,,,,,,,
text,Date Completed:,,,,,,,,,,,,
checkpoint,2.3 - Installation of Inset light,,,,,,,,,,,,
label,Frequency: Each light,,,,,,,,,,,,
label,Acceptance Criteria: ,,,,,,,,,,,,
label,"• Ensure correct light is installed in correct position as per the IFC drawings, this ITP and ITC",,,,,,,,,,,,
label,Reference Documents: ,,,,,,,,,,,,
label,• IFC Drawings,,,,,,,,,,,,
label,• 12554937-E031 to 12554937-E037,,,,,,,,,,,,
label,Inspection/ Test Method: Verify,,,,,,,,,,,,
label,Record of conformity: This ITP Signed & Sub-contractor ITC,,,,,,,,,,,,
label,IP,,,,,,,,,,,,
label,Responsibility: Site Engineer / Site Supervisor,,,,,,,,,,,,
text,Date Completed:,,,,,,,,,,,,
checkpoint,2.4 - Light spacing,,,,,,,,,,,,
label,Frequency: Each Light,,,,,,,,,,,,
label,Acceptance Criteria: ,,,,,,,,,,,,
label,• Ensure gap between new light base and pavement not less than 7mm and not more than 15mm.,,,,,,,,,,,,
label,Reference Documents: ,,,,,,,,,,,,
label,• IFC Drawings,,,,,,,,,,,,
label,• 12554937-E031 to 12554937-E037,,,,,,,,,,,,
label,Inspection/ Test Method: Verify,,,,,,,,,,,,
label,Record of conformity: This ITP Signed & Sub-contractor ITC,,,,,,,,,,,,
label,IP,,,,,,,,,,,,
label,Responsibility: Site Engineer / Site Supervisor,,,,,,,,,,,,
text,Date Completed:,,,,,,,,,,,,
checkpoint,2.5 - Recess Sealing,,,,,,,,,,,,
label,Frequency: Each light,,,,,,,,,,,,
label,Acceptance Criteria: ,,,,,,,,,,,,
label,• Seal top of recess around light base with Dowsil 888 in concrete,,,,,,,,,,,,
label,• Sealant in asphalt as detailed in IFC Drawing,,,,,,,,,,,,
label,Reference Documents: ,,,,,,,,,,,,
label,• IFC Drawings,,,,,,,,,,,,
label,• 12554937-E033,,,,,,,,,,,,
label,Inspection/ Test Method: Verify,,,,,,,,,,,,
label,Record of conformity: This Signed ITP / ITC/As-Built Documentation,,,,,,,,,,,,
label,IP,,,,,,,,,,,,
label,Responsibility: Site Engineer / Site Supervisor,,,,,,,,,,,,
text,Date Completed:,,,,,,,,,,,,
checkpoint,2.6 - Installation of secondary and Earthing Cable,,,,,,,,,,,,
label,Frequency: Each Light,,,,,,,,,,,,
label,Acceptance Criteria: ,,,,,,,,,,,,
label,• Each fitting shall have earthing cable provided,,,,,,,,,,,,
label,– Earthing to be 6mm2 single core green/yellow PVC cable.,,,,,,,,,,,,
label,– Twin secondary cable to be 4mm2 each.,,,,,,,,,,,,
label,Reference Documents: -,,,,,,,,,,,,
label,Inspection/ Test Method: Verify,,,,,,,,,,,,
label,Record of conformity: This Signed ITP & Sub-contractor ITC,,,,,,,,,,,,
label,IP,,,,,,,,,,,,
label,Responsibility: Site Engineer,,,,,,,,,,,,
text,Date Completed:,,,,,,,,,,,,
checkpoint,2.7 - Series Isolation transformer,,,,,,,,,,,,
label,Frequency: Each Light,,,,,,,,,,,,
label,Acceptance Criteria: ,,,,,,,,,,,,
label,• Each luminaire / fitting shall be connected to a series isolation transformer in closest SIT duct pit/ junction can.,,,,,,,,,,,,
label,Reference Documents: ,,,,,,,,,,,,
label,• IFC Drawings,,,,,,,,,,,,
label,• 12554937-E031 to 12554937-E037,,,,,,,,,,,,
label,Inspection/ Test Method: Verify,,,,,,,,,,,,
label,Record of conformity: This Signed ITP & Sub-contractor ITC,,,,,,,,,,,,
label,IP,,,,,,,,,,,,
label,Responsibility: Site Engineer,,,,,,,,,,,,
text,Date Completed:,,,,,,,,,,,,
checkpoint,2.8 - Luminaire Circuit,,,,,,,,,,,,
label,Frequency: Each Light,,,,,,,,,,,,
label,Acceptance Criteria: ,,,,,,,,,,,,
label,• Each luminaire fitting shall be installed on the appropriate circuit as specified in the construction drawings.,,,,,,,,,,,,
label,Reference Documents: ,,,,,,,,,,,,
label,• IFC Drawings,,,,,,,,,,,,
label,• 12554937-E031 to 12554937-E037,,,,,,,,,,,,
label,Inspection/ Test Method: Verify,,,,,,,,,,,,
label,Record of conformity: This Signed ITP / As-Built Documentation,,,,,,,,,,,,
label,IP,,,,,,,,,,,,
label,Responsibility: Site Engineer,,,,,,,,,,,,
text,Date Completed:,,,,,,,,,,,,
section,3.0 Post Construction,,,,,,,,,,,,
checkpoint,3.1 - Redundant equipment,,,,,,,,,,,,
label,Frequency: Each Light,,,,,,,,,,,,
label,Acceptance Criteria: ,,,,,,,,,,,,
label,"• All existing AGL bases shall be raised, abandoned, removed or replaced as per specification",,,,,,,,,,,,
label,Reference Documents: ,,,,,,,,,,,,
label,• Appendix K- AGL Specification Section 3.5.2,,,,,,,,,,,,
label,Inspection/ Test Method: Verify,,,,,,,,,,,,
label,Record of conformity: This Signed ITP & Sub-contractor ITC,,,,,,,,,,,,
label,IP,,,,,,,,,,,,
label,Responsibility: Site Engineer,,,,,,,,,,,,
text,Date Completed:,,,,,,,,,,,,
checkpoint,3.2 - Equipment Survey,,,,,,,,,,,,
label,Frequency: Each Light,,,,,,,,,,,,
label,Acceptance Criteria: ,,,,,,,,,,,,
label,• Accurately survey the location of airfield lighting equipment.,,,,,,,,,,,,
label,"• The survey plan, endorsed by a registered surveyor, must identify the location of all installed equipment in relation to permanent site features and other underground services.",,,,,,,,,,,,
label,"• The survey must also capture all installation details such as the orientation and rotation of visual aids, colour pattern, constructed foundations, etc.",,,,,,,,,,,,
label,Reference Documents: ,,,,,,,,,,,,
label,• Appendix K- AGL Specification Section 3.4,,,,,,,,,,,,
label,Inspection/ Test Method: Verify,,,,,,,,,,,,
label,Record of conformity: This Signed ITP & Sub-contractor ITC,,,,,,,,,,,,
label,IP,,,,,,,,,,,,
label,Responsibility: Site Engineer,,,,,,,,,,,,
text,Date Completed:,,,,,,,,,,,,
checkpoint,3.3 - As-Built,,,,,,,,,,,,
label,Frequency: Each Light,,,,,,,,,,,,
label,Acceptance Criteria: ,,,,,,,,,,,,
label,• Submission of surveyed luminaire position to superintendent prior to practical completion,,,,,,,,,,,,
label,Reference Documents: -,,,,,,,,,,,,
label,Inspection/ Test Method: Verify,,,,,,,,,,,,
label,Record of conformity: SCP,,,,,,,,,,,,
label,IP,,,,,,,,,,,,
label,Responsibility: Site Engineer,,,,,,,,,,,,
text,Date Completed:,,,,,,,,,,,,
checkpoint,Final Inspection,,,,,,,,,,,,
label,The signature below verifies that this ITP has been completed in accordance with the Fulton Hogan’s Quality system Procedures and verifies lot compliance with specifications.,,,,,,,,,,,,
text,Print Name:,,,,,,,,,,,,
text,Position:,,,,,,,,,,,,
text,Date:,,,,,,,,,,,,
