type,name,values,prefix,postfix,usage count,user addable,template name,,,,,,
label,IP,,,,,,,,,,,,
label,Responsibility: Site Engineer / Site Supervisor,,,,,,,,,,,,
text,Date Completed:,,,,,,,,,,,,
checkpoint,2.5 - Light storage,,,,,,,,,,,,
label,Frequency: Each Light,,,,,,,,,,,,
label,Acceptance Criteria: ,,,,,,,,,,,,
label,"• After removal of the light, the subcontractor must ensure that the light number and position is recorded and stored accordingly for re-installation.",,,,,,,,,,,,
label,Reference Documents: ,,,,,,,,,,,,
label,• IFC Drawings,,,,,,,,,,,,
label,• 12554937-E031 to 12554937-E037,,,,,,,,,,,,
label,Inspection/ Test Method: Verify,,,,,,,,,,,,
label,Record of conformity: This ITP Signed & Sub-contractor ITP,,,,,,,,,,,,
label,IP,,,,,,,,,,,,
label,Responsibility: Site Engineer / Site Supervisor,,,,,,,,,,,,
text,Date Completed:,,,,,,,,,,,,
section,3.0 Installation of Light Foundation,,,,,,,,,,,,
checkpoint,3.1 - Coring ,,,,,,,,,,,,
label,Frequency: Each Light,,,,,,,,,,,,
label,Acceptance Criteria: ,,,,,,,,,,,,
label,• Core pavement to required depth as per subcontractor ITC for relevant Method. ,,,,,,,,,,,,
label,• Remove base and clean void.,,,,,,,,,,,,
label,Reference Documents: ,,,,,,,,,,,,
label,• IFC Drawings,,,,,,,,,,,,
label,• 12554937-E031 to 12554937-E037,,,,,,,,,,,,
label,Inspection/ Test Method: Verify,,,,,,,,,,,,
label,Record of conformity: This ITP Signed & Sub-contractor ITP,,,,,,,,,,,,
label,IP,,,,,,,,,,,,
label,Responsibility: Site Engineer / Site Supervisor,,,,,,,,,,,,
text,Date Completed:,,,,,,,,,,,,
checkpoint,3.2 - Installation of foundation,,,,,,,,,,,,
label,Frequency: Each Light,,,,,,,,,,,,
label,Acceptance Criteria: ,,,,,,,,,,,,
label,• Position bung/spacer in 150mm diameter hole of foundation. Ensure cables and conduits are clear and clean.,,,,,,,,,,,,
label,• Surveyor to provide final design surface level.,,,,,,,,,,,,
label,• Mix and position quick set concrete onto the top of the existing foundation and let cure.,,,,,,,,,,,,
label,Reference Documents: ,,,,,,,,,,,,
label,• IFC Drawings,,,,,,,,,,,,
label,• 12554937-E031 to 12554937-E037,,,,,,,,,,,,
label,Inspection/ Test Method: Verify,,,,,,,,,,,,
label,Record of conformity: This ITP Signed & Sub-contractor ITP,,,,,,,,,,,,
label,IP,,,,,,,,,,,,
label,Responsibility: Site Engineer / Site Supervisor,,,,,,,,,,,,
text,Date Completed:,,,,,,,,,,,,
checkpoint,3.3 - Blanking Plate,,,,,,,,,,,,
label,Frequency: Each Light,,,,,,,,,,,,
label,Acceptance Criteria: ,,,,,,,,,,,,
label,"• As required, luminaire fittings to be safeguarded to allow for placement of asphalt with a Blanking plate.",,,,,,,,,,,,
label,Reference Documents: ,,,,,,,,,,,,
label,• IFC Drawings,,,,,,,,,,,,
label,• 12554937-E031 to 12554937-E037,,,,,,,,,,,,
label,Inspection/ Test Method: Verify,,,,,,,,,,,,
label,Record of conformity: This Signed ITP & Sub-contractor ITP,,,,,,,,,,,,
label,IP,,,,,,,,,,,,
label,Responsibility: Site Engineer / Site Supervisor,,,,,,,,,,,,
text,Date Completed:,,,,,,,,,,,,
checkpoint,3.4 - Asphalt Backfill,,,,,,,,,,,,
label,Frequency: Each Light,,,,,,,,,,,,
label,Acceptance Criteria: ,,,,,,,,,,,,
label,• Place hotmix asphalt in void above new foundation and compact using hand tools. ,,,,,,,,,,,,
label,• Ensure asphalt is finished flush with surrounding surface. ,,,,,,,,,,,,
label,Reference Documents: ,,,,,,,,,,,,
label,• IFC Drawings,,,,,,,,,,,,
label,• 12554937-E031 to 12554937-E037,,,,,,,,,,,,
label,Inspection/ Test Method: Verify,,,,,,,,,,,,
label,Record of conformity: This ITP Signed & Sub-contractor ITP,,,,,,,,,,,,
label,IP,,,,,,,,,,,,
label,Responsibility: Site Engineer / Site Supervisor,,,,,,,,,,,,
text,Date Completed:,,,,,,,,,,,,
checkpoint,Final Inspection,,,,,,,,,,,,
label,The signature below verifies that this ITP has been completed in accordance with the Fulton Hogan’s Quality system Procedures and verifies lot compliance with specifications.,,,,,,,,,,,,
text,Print Name:,,,,,,,,,,,,
text,Position:,,,,,,,,,,,,
text,Date:,,,,,,,,,,,,
