Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,,
,,Submain Installation - 13 - DSB-B,,Appselec - Site QA,Mains Reticulation,Submain Installation,13 - DSB-B,AE-ITCX-015 - Mandatory testing
,,Submain Installation - 14 - DSB-G,,Appselec - Site QA,Mains Reticulation,Submain Installation,14 - DSB-G,AE-ITCX-015 - Mandatory testing
,,Submain Installation - 16 - House Riser,,Appselec - Site QA,Mains Reticulation,Submain Installation,16 - House Riser,AE-ITCX-015 - Mandatory testing
,,Submain Installation - 16.1 - House DB tails,,Appselec - Site QA,Mains Reticulation,Submain Installation,16.1 - House DB tails,AE-ITCX-015 - Mandatory testing
,,Submain Installation - 16.2 - House DB tails,,Appselec - Site QA,Mains Reticulation,Submain Installation,16.2 - House DB tails,AE-ITCX-015 - Mandatory testing
,,Submain Installation - 17 - House Riser,,Appselec - Site QA,Mains Reticulation,Submain Installation,17 - House Riser,AE-ITCX-015 - Mandatory testing
,,Submain Installation - 18 - House Riser,,Appselec - Site QA,Mains Reticulation,Submain Installation,18 - House Riser,AE-ITCX-015 - Mandatory testing
,,Submain Installation - 18.1 - House DB tails,,Appselec - Site QA,Mains Reticulation,Submain Installation,18.1 - House DB tails,AE-ITCX-015 - Mandatory testing
,,Submain Installation - 19 - House Riser,,Appselec - Site QA,Mains Reticulation,Submain Installation,19 - House Riser,AE-ITCX-015 - Mandatory testing
,,Submain Installation - 19.1 - House DB tails,,Appselec - Site QA,Mains Reticulation,Submain Installation,19.1 - House DB tails,AE-ITCX-015 - Mandatory testing
,,Submain Installation - 19.2 - House DB tails,,Appselec - Site QA,Mains Reticulation,Submain Installation,19.2 - House DB tails,AE-ITCX-015 - Mandatory testing
,,Submain Installation - 19.3 - House DB tails,,Appselec - Site QA,Mains Reticulation,Submain Installation,19.3 - House DB tails,AE-ITCX-015 - Mandatory testing
,,Submain Installation - 19.4 - House DB tails,,Appselec - Site QA,Mains Reticulation,Submain Installation,19.4 - House DB tails,AE-ITCX-015 - Mandatory testing
,,Submain Installation - 19.5 - House DB tails,,Appselec - Site QA,Mains Reticulation,Submain Installation,19.5 - House DB tails,AE-ITCX-015 - Mandatory testing
,,Submain Installation - 24 - RISING EARTH,,Appselec - Site QA,Mains Reticulation,Submain Installation,24 - RISING EARTH,AE-ITCX-015 - Mandatory testing
,Columns,,,,,,,
,,QA Completed,,Appselec - Site QA,,,,
,,Commissioning Completed to spec./drawings,,Commissioning Completed to specification/drawings - Area left clean & tidy,,,,
,,Name of A-Grade Electrician,Name of A-Grade Electrician,Commissioning Completed to specification/drawings - Area left clean & tidy,,,,
,,Name of A-Grade Electrician - Other,Other (Specify here),Commissioning Completed to specification/drawings - Area left clean & tidy,,,,
