type,name,values,prefix,postfix,usage count,user addable,template name,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Hold Point 7,,,,,,,,
label,Reference - MRTS16 Cl 8.2.1,,,,,,,,
holdpoint,HOLD POINT,,,,,,,,
checkpoint,"The Contractor shall give at least three days notice before installation of topsoil. Topsoil installed evenly over the surface, within 3 days of subsoil preparation and Topsoil shall be spread to the depths described in the relevant vegetation works operation, and allow for settlement after installation.",,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Witness Point 6,,,,,,,,
label,Reference - MRTS16 Cl 8.4.2.1,,,,,,,,
section,"Grass seeding, Hydromulching and Turfing",,,,,,,,
checkpoint,"Turf shall be installed within two days from the completion of the topsoil operations, Turf shall be installed by: ",,,,,,,,
label,a)spreading fertiliser over the topsoil and raking the surface smooth,,,,,,,,
label,b) to the prepared surface that has been moistened with a solution of water and wetting agent,,,,,,,,
label,c) on the day turf is delivered to site,,,,,,,,
label,"d) by laying rolls parallel to the contour, in a staggered brick pattern, and",,,,,,,,
label,"e) by watering, within 2 hours of installation, with a solution of water and wetting agent until the topsoil layer is moist. Watering shall be applied in multiple applications to ensure surface erosion does not occur.",,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS16 Cl 8.5.2,,,,,,,,
checkpoint,"Turf installed within 2 days of topsoil, within 24 hours of delivery and in accordance to Table 8.5.2 with initial watering on the day of installation and at least 25L/m2",,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS16 Cl 8.5.2,,,,,,,,
checkpoint,"For seeding operations, the Contractor shall prepare a sample instillation to provide an agreed quality control for further instillations. The sample instillation shall be established as per Cl 8.5.1",,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Hold Point 9,,,,,,,,
label,Reference - Cl 8.5.1,,,,,,,,
holdpoint,HOLD POINT,,,,,,,,
checkpoint,"All seed, wetting agents and fertilisers shall be brought on site in seperately labelled containers and mixed on-site to allow verification of materials and quanitities",,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Hold Point 7,,,,,,,,
label,Reference - Cl 8.5.1,,,,,,,,
holdpoint,HOLD POINT,,,,,,,,
checkpoint,Broadcast seeding installed as per Cl 8.5.1.2,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - Cl 8.5.1.2,,,,,,,,
checkpoint,Hydrumulch bonded fibre matrix installed as per Cl 8.5.1.4,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - Cl 8.5.1.4,,,,,,,,
section,"Establishment, Monitoring and Finalisation",,,,,,,,
checkpoint,Commencement of the Establishment Period,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Issue of Certificate of Commencement of the Establishment Period by the Administrator,,,,,,,,
label,Check Item - Milestone,,,,,,,,
label,Reference - MRTS16 Cl 9.1,,,,,,,,
checkpoint,The Contractor shall care for the installed vegetation treatments to ensure their long term sustainability and to meet the completion criteria of Clause 9.1.2,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS16 Cl 9.1.1,,,,,,,,
checkpoint,Commencement of the Monitoring Period,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Issue of Certificate of Commencement of the Moitoring Period by the Administrator,,,,,,,,
label,Check Item - Milestone,,,,,,,,
label,Reference - MRTS16 Cl 9.2,,,,,,,,
checkpoint,"All Monitoring operations; including, watering, fertilising, weed, pest and disease control, mowing, slashing and brush cutting, pruning, and repair and reinstallation of failed plants, comply with Clause 9.2.1",,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS16 Cl 9.2.1,,,,,,,,
checkpoint,Certificate of finalisation of landscape and revegetation works monitoring period issued,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Issue of Certificate of Completion of the Moitoring Period by the Administrator,,,,,,,,
label,Check Item - Milestone,,,,,,,,
label,Reference - MRTS16 Cl 9.2.2,,,,,,,,
checkpoint,Final Verification,,,,,,,,
label,Contractor's Quality Representative Verify that the Above has been Constructed according to Specification,,,,,,,,
textbox,Print Name:,,,,,,,,
date,Date:,,,,,,,,
label,Administrator's Representative Verify that the Lot Records is in accordance with Specification (only applicable when lot ITP is being audited),,,,,,,,
textbox,Print Name:,,,,,,,,
date,Date:,,,,,,,,
holdpoint,Sign ITP,,,,,,,,
section,Final Sign Offs (to be completed at closure of Lot),,,,,,,,
checkpoint,Agreed Quantities,,,,,,,,
holdpoint,Agreed Quantities Sign Off,,,,,,,,
checkpoint,Closure of Lot,,,,,,,,
holdpoint,Closure of Lot Sign Off,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
checklist,28.01 - Contractor's Camp and Site Facilities,itp,,,,,28.01 - Contractor's Camp and Site Facilities,,
section,Details,,,,,,,,
checkpoint,Location of facilities within areas given in MRTS 28.1 Cl. 1 or through private arrangements.,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS28 Cl. 4.2,,,,,,,,
checkpoint,"Properly constructed toilets, rubbish receptacles and wash facilities provided.",,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS28 Cl. 4.3,,,,,,,,
checkpoint,Camp and facilities provide safe egress and ingress and do not impact on existing through traffic.,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS28 Cl. 4.5.6,,,,,,,,
checkpoint,Contractors camp complies with all requirements of MRTS52 and included in the E&SC plan.,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS52 Cl. 6,,,,,,,,
checkpoint,Contractors camp complies with all requirements of MRTS28 annexure with a proposed site facility layout submitted to the administrator.,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS28.1,,,,,,,,
checkpoint,Final Verification,,,,,,,,
label,Contractor's Quality Representative Verify that the Above has been Constructed according to Specification,,,,,,,,
textbox,Print Name:,,,,,,,,
date,Date:,,,,,,,,
label,Administrator's Representative Verify that the Above has been Constructed according to Specification,,,,,,,,
textbox,Print Name:,,,,,,,,
date,Date:,,,,,,,,
holdpoint,Sign ITP,,,,,,,,
section,Final Sign Offs (to be completed at closure of Lot),,,,,,,,
checkpoint,Agreed Quantities,,,,,,,,
holdpoint,Agreed Quantities Sign Off,,,,,,,,
checkpoint,Closure of Lot,,,,,,,,
holdpoint,Closure of Lot Sign Off,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
checklist,45.01 - Road Surface Delineation,itp,,,,,45.01 - Road Surface Delineation,,
section,Details,,,,,,,,
checkpoint,All material conforms to requirements set out in Clause 6,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Material product sheets,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS45 Cl 6,,,,,,,,
checkpoint,"Pavement markings not applied when freshly applied pavement markings may become damaged by rain, fog or condensation before they have dried or set.",,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS45 Cl 7.2,,,,,,,,
checkpoint,"Pavement surface is thoroughly dry and free from all dirt, loose material and other contaminants immediately before applying the pavement markings",,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS45 Cl 7.3,,,,,,,,
checkpoint,"In addition to the above requirements, new bitumen sealed surfaces which are to receive pavement markings shall be free of volatile material and solvents.",,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Hold Point 1,,,,,,,,
label,Reference - MRTS45 Cl 7.3,,,,,,,,
holdpoint,HOLD POINT,,,,,,,,
checkpoint,Spotting approved by the Administrator prior to any application of pavement markings,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Hold Point 2,,,,,,,,
label,Reference - MRTS45 Cl 7.4.1,,,,,,,,
holdpoint,HOLD POINT,,,,,,,,
checkpoint,Construction procedure for application of pavement markings submitted to the Administrator,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS45 Cl 7.5,,,,,,,,
checkpoint,All Markings are of uniform thickness and intensity,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS45 Cl 7.5.2.3,,,,,,,,
section,Waterborne,,,,,,,,
checkpoint,Waterborne Paint not heated to greater than 65°C and consists of two coats of paint and glass beads with application rates for the paint as per Table 7.5.2.4,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual Table 7.5.2.4,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS45 Cl 7.5.2.3 Cl 7.5.2.4,,,,,,,,
section,Thermoplastic,,,,,,,,
checkpoint,"If required, a primer of type recommended by manufacturer of the thermoplastic material shall be applied to the surface immediantly in advance of, but concurrent with, the application of thermoplastic material",,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS45 Cl 7.5.3.1,,,,,,,,
checkpoint,Thermoplastic shall be applied at a temperature between 180C-200C or as per the manufacturers specifications,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS45 Cl 7.5.3.2,,,,,,,,
checkpoint,Thermoplastic applied at a minimum of 2mm thickness,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS45 Cl 7.5.3.3,,,,,,,,
section,Cold Applied Plastic,,,,,,,,
checkpoint,"If required, a primer of the type reccommended shall be applied to the surface immediately in advance of, but concurrent with the application of the Cold Applied Plastic materials",,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS45 Cl 7.5.4.1,,,,,,,,
checkpoint,Cold Applied Plastic shall be applied at a temperature as per the manufacturers specifications,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS45 Cl 7.5.4.2,,,,,,,,
checkpoint,Cold applied Plastic shall be applied at the rates specified in Table 7.5.4.2,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS45 Cl 7.5.4.2,,,,,,,,
checkpoint,The use of Raised Retroreflective Pavement Markers shall be in accordance with Cl 5.6.2 of the MUTCD Part 2,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS45 Cl 7.6.14,,,,,,,,
checkpoint,Material complies with luminance and retro-reflectivity requirements.,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Test procedure AS 4049.4,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS45 Cl 5.3 & Cl 7.7.6,,,,,,,,
checkpoint,Material protected from damage by traffic or other causes until paint is dry and thermoplastic has hardened,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS45 Cl 7.8,,,,,,,,
checkpoint,"Completed Pavement Markings shall be uniform, clean and well-defined edges without deformation and conforms to dimensions as set out in the MUTCD",,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS45 Cl 7.9,,,,,,,,
checkpoint,Pavement Markings conform to all tolerances,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS45 Cl 7.9.1,,,,,,,,
checkpoint,Final Verification,,,,,,,,
label,Supervisor/QA Verify that the Above has been Constructed according to Specification,,,,,,,,
textbox,Print Name:,,,,,,,,
date,Date:,,,,,,,,
label,Project Manager Verify that the Above has been Constructed according to Specification,,,,,,,,
textbox,Print Name:,,,,,,,,
date,Date:,,,,,,,,
holdpoint,Sign ITP,,,,,,,,
section,Final Sign Offs (to be completed at closure of Lot),,,,,,,,
checkpoint,Agreed Quantities,,,,,,,,
holdpoint,Agreed Quantities Sign Off,,,,,,,,
checkpoint,Closure of Lot,,,,,,,,
holdpoint,Closure of Lot Sign Off,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
checklist,51.01 - Environmental Management Systems,itp,,,,,51.01 - Environmental Management Systems,,
section,Details,,,,,,,,
checkpoint,Environmental Management Plan (Construction) EMP (C) submitted in accordance with General Conditions of Contract.,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Submission of EMP,,,,,,,,
label,Check Item - Milestone,,,,,,,,
label,Reference - MRTS51 Cl. 6.3,,,,,,,,
checkpoint,Works under the Contract shall not start until the EMP (C) is assessed for suitability by the Administrator.,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - EMP Approved by Administrator,,,,,,,,
label,Check Item - Hold Point 1,,,,,,,,
label,Reference - MRTS51 Cl. 6.3,,,,,,,,
holdpoint,HOLD POINT,,,,,,,,
checkpoint,Any amendments to the EMP (C) shall be submitted on a monthly basis and be assessed for suitability by the Administrator.,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) -,,,,,,,,
label,Check Item - Hold Point 2,,,,,,,,
label,Reference - MRTS51 Cl. 6.4,,,,,,,,
holdpoint,HOLD POINT,,,,,,,,
checkpoint,"Environmental site inspections to be conducted daily, against all licences, permits, approvals and other environmental performance requirements. All Inspection to be documented with records being submitted to the Administrator on a monthly basis.",,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS51 Cl. 7.1,,,,,,,,
checkpoint,Environmental records are to be included in the Quality Records under the Contract. Table 7.8 of this Technical Specification identifies environmental record requirements. Records and registers shall be made available to the Administrator upon request.,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) -,,,,,,,,
label,Check Item - Hold Point 3,,,,,,,,
label,Reference - MRTS51 Cl. 7.8,,,,,,,,
holdpoint,HOLD POINT,,,,,,,,
checkpoint,"The Contractor shall be responsible for the management of Indigenous and non-Indigenous cultural heritage artefacts, sites and values within the worksite",,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS51 Cl. 8.4.1,,,,,,,,
checkpoint,The contractor shall at all times take measures to assist in minimising noise associated with construction activities so as not to cause environmental nuisance or harm.,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS51 Cl. 8.5.2,,,,,,,,
checkpoint,Project records shall include all noise monitoring results if required,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS51 Cl. 8.5.3,,,,,,,,
checkpoint,Condition survey may need to be conducted prior to commencement of activities as per Annexure MRTS51.1 Cl. 5.5 Copies of condition survey to be forward to Administrator 5 working days before any works that cause vibration start.,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual (Survey Recorded),,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS51 Cl. 8.6.2.3,,,,,,,,
checkpoint,Project records that show compliance with the VMP and shall include all noise monitoring results (if required),,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS51.1 Cl. 8.6.2,,,,,,,,
checkpoint,The contractor shall at all times take reasonable and practicable management measures to avoid cuasing environmental nuisance or harm due to air quality. Burning of material shall not be permitted,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS51 Cl. 8.7.2,,,,,,,,
checkpoint,The contractor shall be responsible for the management of acid Sulphate Soils and shall address the requirements of MRTS04 General earthworks including the requirements concerning the management of acid sulphate soils,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS51 Cl. 8.8,,,,,,,,
checkpoint,"The contractor shall be responsible for the management of contaminated sites ( contaminated soils, waste dumps, unexploded ordinances ) within the worksite . The contractor shall address the requirements of MRTS04 General earthworks including the requirements concerning the management of acid sulphate soils",,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS51 Cl. 8.9.1,,,,,,,,
checkpoint,The contractor shall take all due care to not harm native fauna. Areas of significance and related management requirements are stated in Cl. 7 of Annexure MRTS51.1. Contact details for emergency wildlife care shall be included on project emergency contact list.,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS51 Cl. 8.10.1,,,,,,,,
checkpoint,No waste or litter shall be burnt on site. No waste or litter shall be buried on site unless approved by the Administrator and the administering authority.,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS51 Cl. 8.13.2,,,,,,,,
checkpoint,The contractor shall be responsible for the management of all chemicals and fuels within the worksite so as not to cause environmental nuisance or harm. The contractor shall ensure spill kits response equipment are available on site for use in emergency,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS51 Cl. 8.14.1,,,,,,,,
checkpoint,Final Verification,,,,,,,,
label,Contractor's Quality Representative Verify that the Above has been Constructed according to Specification,,,,,,,,
textbox,Print Name:,,,,,,,,
date,Date:,,,,,,,,
label,Administrator's Representative Verify that the Above has been Constructed according to Specification,,,,,,,,
textbox,Print Name:,,,,,,,,
date,Date:,,,,,,,,
holdpoint,Sign ITP,,,,,,,,
section,Final Sign Offs (to be completed at closure of Lot),,,,,,,,
checkpoint,Agreed Quantities,,,,,,,,
holdpoint,Agreed Quantities Sign Off,,,,,,,,
checkpoint,Closure of Lot,,,,,,,,
holdpoint,Closure of Lot Sign Off,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
checklist,52.01 - Erosion and Sediment Control,itp,,,,,52.01 - Erosion and Sediment Control,,
section,Details,,,,,,,,
checkpoint,Clearing and grubbing (or the use of the area for stockpiles) for that section shall not start until the ESCP for that section is assessed as suitable by the Administrator.,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Approval of ESCP by Administrator,,,,,,,,
label,Check Item - Hold Point 1,,,,,,,,
label,Reference - MRTS52 Cl. 6.1,,,,,,,,
textbox,Approved in TMR Correspondence dated,,,PE/WS/SS __/__/____,,,,,
textbox,Approved in TMR Correspondence dated,,,CQR to Verify 1__/__/___,,,,,
textbox,Approved in TMR Correspondence dated,,,Administrator __/__/___,,,,,
holdpoint,HOLD POINT,,,,,,,,
checkpoint,"Prior to initial earthworks operations, the Contractor must install erosion and sediment controls associated with drainage paths flowing through the works area.",,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - In accordance with approved ESCP.,,,,,,,,
label,Check Item - Hold Point 2,,,,,,,,
label,Reference - MRTS52 Cl. 7.1,,,,,,,,
holdpoint,HOLD POINT,,,,,,,,
checkpoint,Releases from site must not cause scour at the area of discharge. Water must only be released at the discharge point nominated within the ESCP and as deemed acceptable by the Administrator.,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS52 Cl. 8.1,,,,,,,,
checkpoint,The Contractor shall install a proprietary rain gauge and keep record of the rainfall depth of each rain event,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS51 Cl. 8.2.3.2.1,,,,,,,,
checkpoint,Final Verification,,,,,,,,
label,Contractor's Quality Representative Verify that the Above has been Constructed according to Specification,,,,,,,,
textbox,Print Name:,,,,,,,,
date,Date:,,,,,,,,
label,Administrator's Representative Verify that the Lot Records is in accordance with Specification (only applicable when lot ITP is being audited),,,,,,,,
textbox,Print Name:,,,,,,,,
date,Date:,,,,,,,,
holdpoint,Sign ITP,,,,,,,,
section,Final Sign Offs (to be completed at closure of Lot),,,,,,,,
checkpoint,Agreed Quantities,,,,,,,,
holdpoint,Agreed Quantities Sign Off,,,,,,,,
checkpoint,Closure of Lot,,,,,,,,
holdpoint,Closure of Lot Sign Off,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
checklist,70.01 - MRTS70 Concrete,itp,,,,,70.01 - MRTS70 Concrete,,
section,Details,,,,,,,,
checkpoint,The Contractor shall nominate the special class concrete mix to be used in the Works not less than four weeks prior to the commencement of concreting operations.,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Milestone,,,,,,,,
label,Reference - MRTS70 Cl 9.2,,,,,,,,
checkpoint,Procedure for hot weather concreting submitted 2 weeks prior to first concrete pour.,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Milestone,,,,,,,,
label,Reference - MRTS70 Cl 13.1,,,,,,,,
checkpoint,Procedure for curing submitted 2 weeks prior to first concrete pour.,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Milestone,,,,,,,,
label,Reference - MRTS70 Cl 15.11.1,,,,,,,,
checkpoint,Procedure for temperature control submitted 4 weeks prior to first concrete pour.,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Milestone,,,,,,,,
label,Reference - MRTS70 Cl15.5,,,,,,,,
checkpoint,"When requested by the Adminstrator, mix designs shall have a trial mix completed. Each trial mix shall be a Witness Point with a notice peroid of 3 days. The minimum volume of trial mix is 25% of the rated capacity of the mixer.",,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - f'c Each Mix,,,,,,,,
label,Check Item - Witness Point 1,,,,,,,,
label,Reference - MRTS70 Cl 15.1.1,,,,,,,,
checkpoint,No concrete shall be placed in the Works until approval of the mix design has been obtained from the Administrator.,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Hold Point 1,,,,,,,,
