type,name,values,prefix,postfix,usage count,user addable,template name,,
label,"Reference - MRTS04.1 Cl 12.3, MRTS04 Cl 18.3.3.1",,,,,,,,
checkpoint,"Subgrade Treatment Type B: As ordered by the Administrator at subgrade level on all section. The material below subgrade level shall be compacted to a density of not less than that stated in Table 15.3(b) and to various depths, as directed by Administrator, typically between 150mm and 250mm.",,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Treatment Depth - 150mm-250mm ,,,,,,,,
label,○ Compaction Standard: min 97%,,,,,,,,
label,"○ Normal: 1 per 500m2, 4 per lot",,,,,,,,
label,"○ Reduced: 1 per 1000m2, 1 per lot",,,,,,,,
label,Check Item - Test Reports,,,,,,,,
label,"Reference - MRTS04.1 Cl 12.3, MRTS04 Cl 18.3.3.1",,,,,,,,
checkpoint,Subgrade Embankment: Material to be compacted to requirements not less than that specified in Table 15.3(b) Subgrade relative density tested to Q140A,,,,,,,,
textbox,Material Source Stockpile Lot Ref:,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Top 300mm below subgrade level - ,,,,,,,,
label,"○ Embankment Fill at subgrade: Class A1, B, Unbound Granular or stabilised material : min 97%",,,,,,,,
label,"○ Normal: 1 per 500m2, 4 per lot",,,,,,,,
label,"○ Reduced: 1 per 1000m2, 4 per lot",,,,,,,,
label,Check Item - Test Reports,,,,,,,,
label,Reference - MRTS04 Cl15.3(b) App A,,,,,,,,
checkpoint,Proof Roll: Subgrade material provides a stable dense surface displaying no vertical movement under proof roll by:,,,,,,,,
label,"– pneumatic-tyred roller > 4.5T/tyre and 600kPa pressure, or",,,,,,,,
label,"– 10,000L water tanker with 600kPa tyre pressure.",,,,,,,,
label,"Acceptance Criteria and Frequency (Project Specific) - Visual, No Deflection, Continuous",,,,,,,,
label,Check Item - Witness Point 8,,,,,,,,
label,Reference - MRTS04 Cl18.3.2 Q723,,,,,,,,
checkpoint,Subgrade constructed to tolerance as stated in Table 6.3.1 Primary Vertical Tolerances unless it cannot be trimmed by a grader,,,,,,,,
label,"Acceptance Criteria and Frequency (Project Specific) - Subgrade level ± 25, average ± 10, 1 test /20m",,,,,,,,
label,Check Item - Dip Sheet Records,,,,,,,,
label,"Reference - MRTS04 Cl. 6, Cl.13.3.1 Table 6.3.1",,,,,,,,
checkpoint,"Straight Edge Testing: The gap beneath a three metre-long straight-edge placed anywhere on the surface at Subgrade Level shall not exceed 25 mm, due allowance being made for design shape where relevant.",,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - 1 test per 20m (Left and rigt),,,,,,,,
label,Check Item - Dip Sheet Records,,,,,,,,
label,Reference - MRTS04 Cl. 6.3.2,,,,,,,,
checkpoint,Subgrade shall not pond water and be free draining.,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS04 Clause 6.3.2,,,,,,,,
checkpoint,"The subgrade shall be constructed and tested to subgrade level in accordance with the requirements, prior to construction of the pavement.",,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Hold Point 12,,,,,,,,
label,Reference - MRTS04 Cl. 18.3.1,,,,,,,,
holdpoint,HOLD POINT,,,,,,,,
checkpoint,Final Verification,,,,,,,,
label,Contractor's Quality Representative Verify that the Above has been Constructed according to Specification,,,,,,,,
textbox,Print Name:,,,,,,,,
date,Date:,,,,,,,,
label,Administrator's Representative Verify that the Lot Records is in accordance with Specification (only applicable when lot ITP is being audited),,,,,,,,
textbox,Print Name:,,,,,,,,
date,Date:,,,,,,,,
holdpoint,Sign ITP,,,,,,,,
section,Final Sign Offs (to be completed at closure of Lot),,,,,,,,
checkpoint,Agreed Quantities,,,,,,,,
holdpoint,Agreed Quantities Sign Off,,,,,,,,
checkpoint,Closure of Lot,,,,,,,,
holdpoint,Closure of Lot Sign Off,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
checklist,04.182 - Subgrade Treatment Type A,itp,,,,,04.182 - Subgrade Treatment Type A,,
section,Details,,,,,,,,
checkpoint,Define Lot,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - single layer produced in a continuous operation in one day,,,,,,,,
label,Check Item - Lot Records,,,,,,,,
label,Reference - MRTS04 App A,,,,,,,,
checkpoint,Trim and compact existing: Subgrade Density requirements Q140A -Material to be compacted to a density of not less than that stated in Table 15.3(b),,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Top 300mm below subgrade level - Existing material in cuttings: min 97%,,,,,,,,
label,"○ Normal: 1 per 500m2, 1 per lot",,,,,,,,
label,"○ Reduced: 1 per 1000m2, 1 per lot",,,,,,,,
label,Check Item - Test Reports,,,,,,,,
label,Reference - MRTS04 Cl15.3(b) App A,,,,,,,,
checkpoint,Proof Roll: Subgrade material provides a stable dense surface displaying no vertical movement under proof roll by:,,,,,,,,
label,"– pneumatic-tyred roller > 4.5T/tyre and 600kPa pressure, or",,,,,,,,
label,"– 10,000L water tanker with 600kPa tyre pressure.",,,,,,,,
label,"Acceptance Criteria and Frequency (Project Specific) - Visual, No Delfection, Continuous",,,,,,,,
label,Check Item - Witness Point 5,,,,,,,,
label,Reference - MRTS04 Cl18.3.2 RMS T198,,,,,,,,
checkpoint,Subgrade constructed to tolerance as stated in Table 6.3.1 Primary Vertical Tolerances unless it cannot be trimmed by a grader,,,,,,,,
label,"Acceptance Criteria and Frequency (Project Specific) - Subgrade level ± 25, average ± 10, 1 test /20m",,,,,,,,
label,Check Item - Dip Sheet Records,,,,,,,,
label,"Reference - MRTS04 Cl. 6, Cl.13.3.1 Table 6.3.1",,,,,,,,
checkpoint,"Straight Edge Testing: The gap beneath a three metre-long straight-edge placed anywhere on the surface at Subgrade Level shall not exceed 25 mm, due allowance being made for design shape where relevant.",,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - 1 test per 20m (Left and rigt),,,,,,,,
label,Check Item - Dip Sheet Records,,,,,,,,
label,Reference - MRTS04 Cl. 6.3.2,,,,,,,,
checkpoint,Subgrade shall not pond water and be free draining.,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS04 Clause 6.3.2,,,,,,,,
checkpoint,"The subgrade shall be constructed and tested to subgrade level in accordance with the requirements, prior to construction of the pavement.",,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Hold Point 10,,,,,,,,
label,Reference - MRTS04 Cl. 18.3.1,,,,,,,,
holdpoint,HOLD POINT,,,,,,,,
checkpoint,Final Verification,,,,,,,,
label,Contractor's Quality Representative Verify that the Above has been Constructed according to Specification,,,,,,,,
textbox,Print Name:,,,,,,,,
date,Date:,,,,,,,,
label,Administrator's Representative Verify that the Lot Records is in accordance with Specification (only applicable when lot ITP is being audited),,,,,,,,
textbox,Print Name:,,,,,,,,
date,Date:,,,,,,,,
holdpoint,Sign ITP,,,,,,,,
section,Final Sign Offs (to be completed at closure of Lot),,,,,,,,
checkpoint,Agreed Quantities,,,,,,,,
holdpoint,Agreed Quantities Sign Off,,,,,,,,
checkpoint,Closure of Lot,,,,,,,,
holdpoint,Closure of Lot Sign Off,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
checklist,04.183 - Subgrade Treatment Type C,itp,,,,,04.183 - Subgrade Treatment Type C,,
section,Details,,,,,,,,
checkpoint,Define Lot,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - single layer produced in a continuous operation in one day,,,,,,,,
label,Check Item - Lot Records,,,,,,,,
label,Reference - MRTS04 App A,,,,,,,,
checkpoint,Unbound Granular Material incorporated into unbound treatment shall be as specified in MRTS04.1 Cl. 12.1 and meet the material requirements specified in MRTS05 Cl. 7.,,,,,,,,
textbox,Material Type:,,,,,,,,
textbox,Material Source Stockpile Lot Ref:,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Unbound Granular Material Stockpile Lot,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,"Reference - MRTS04.1 Cl 12.1, MRTS05 Cl 7",,,,,,,,
checkpoint,Subgrade Density requirements - Material to be compacted to a density of not less than that stated in Table 15.3(b),,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Top 300mm below subgrade level - Existing material in cuttings: min 97%,,,,,,,,
label,"○ Normal: 1 per 500m2, 1 per lot",,,,,,,,
label,"○ Reduced: 1 per 1000m2, 1 per lot",,,,,,,,
label,Check Item - Test Reports,,,,,,,,
label,Reference - MRTS04 Cl15.3(b) App A,,,,,,,,
checkpoint,Proof Roll: Subgrade material provides a stable dense surface displaying no vertical movement under proof roll by:,,,,,,,,
label,"– pneumatic-tyred roller > 4.5T/tyre and 600kPa pressure, or",,,,,,,,
label,"–10,000L water tanker with 600kPa tyre pressure.",,,,,,,,
label,"Acceptance Criteria and Frequency (Project Specific) - Visual, No Delfection, Continuous",,,,,,,,
label,Check Item - Witness Point 5,,,,,,,,
label,Reference - MRTS04 Cl18.3.2 RMS T198,,,,,,,,
checkpoint,Subgrade constructed to tolerance as stated in Table 6.3.1 Primary Vertical Tolerances unless it cannot be trimmed by a grader,,,,,,,,
label,"Acceptance Criteria and Frequency (Project Specific) - Subgrade level ± 25, average ± 10, 1 test /20m",,,,,,,,
label,Check Item - Dip Sheet Records,,,,,,,,
label,"Reference - MRTS04 Cl. 6, Cl.13.3.1 Table 6.3.1",,,,,,,,
checkpoint,"Straight Edge Testing: The gap beneath a three metre-long straight-edge placed anywhere on the surface at Subgrade Level shall not exceed 25 mm, due allowance being made for design shape where relevant.",,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - 1 test per 20m (Left and rigt),,,,,,,,
label,Check Item - Dip Sheet Records,,,,,,,,
label,Reference - MRTS04 Cl. 6.3.2,,,,,,,,
checkpoint,Subgrade shall not pond water and be free draining.,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS04 Clause 6.3.2,,,,,,,,
checkpoint,"The subgrade shall be constructed and tested to subgrade level in accordance with the requirements, prior to construction of the pavement.",,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Hold Point 10,,,,,,,,
label,Reference - MRTS04 Cl. 18.3.3.1,,,,,,,,
holdpoint,HOLD POINT,,,,,,,,
checkpoint,Final Verification,,,,,,,,
label,Contractor's Quality Representative Verify that the Above has been Constructed according to Specification,,,,,,,,
textbox,Print Name:,,,,,,,,
date,Date:,,,,,,,,
label,Administrator's Representative Verify that the Lot Records is in accordance with Specification (only applicable when lot ITP is being audited),,,,,,,,
textbox,Print Name:,,,,,,,,
date,Date:,,,,,,,,
holdpoint,Sign ITP,,,,,,,,
section,Final Sign Offs (to be completed at closure of Lot),,,,,,,,
checkpoint,Agreed Quantities,,,,,,,,
holdpoint,Agreed Quantities Sign Off,,,,,,,,
checkpoint,Closure of Lot,,,,,,,,
holdpoint,Closure of Lot Sign Off,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
checklist,05.01 - Unbound Pavement ,itp,,,,,05.01 - Unbound Pavement ,,
section,Details,,,,,,,,
checkpoint,"Define lot size. Maximum lot size for unbound pavements is 5000 tonnes for supply and the lesser of ""A single continuous layer completed in one day's production"" and 500m for construction",,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Supply of unbound pavement materials - 5000tn,,,,,,,,
label,○ Maximum lot size - A continuous single layer constructed in 1 day's production,,,,,,,,
label,○ Road rouhness testing: maximum lot size 100m,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS05 App. A Table A1,,,,,,,,
checkpoint,"Copies of current Quarry Registration Certificate (Type 1, 2 or 3) or quarry assessment (Type 4) forwarded to the Administrator at least 7 working days before material deliveries to the stockpile / pavement are to commence.",,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Submission of Registration Certificate per quarry,,,,,,,,
label,Check Item - Milestone,,,,,,,,
label,Reference - MRTS05 Cl.6.2,,,,,,,,
checkpoint,No unbound pavement works shall commence until all relevant construction procedure have been accepted by the Administrator.,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Approval of procedure by from the Administrator,,,,,,,,
label,Check Item - Hold Point 1,,,,,,,,
label,Reference - MRTS05 Cl 5.2.1,,,,,,,,
holdpoint,HOLD POINT,,,,,,,,
checkpoint,The Material Production Procedures shall be submitted to the Administrator at least seven days prior to the commencement of material production for the works.,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Submission of production procedure,,,,,,,,
label,Check Item - Milestone,,,,,,,,
label,Reference - MRTS05 CL 5.2.2,,,,,,,,
checkpoint,Submission of Construction Procedure for unbound pavement construction at least 14 days prior to commencement of works.,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Approval of procedure by from the Administrator,,,,,,,,
label,Check Item - Milestone,,,,,,,,
label,Reference - MRTS05 Cl 5.2.3,,,,,,,,
checkpoint,The written permission from the Administrator to use the quarry or source is required prior to material being supplied to or used in the works.,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Written Permission from Administrator,,,,,,,,
label,Check Item - Hold Point 2,,,,,,,,
label,Reference - MRTS05 Cl.6.1,,,,,,,,
holdpoint,HOLD POINT,,,,,,,,
checkpoint,Layer Thickness between 75mm and 250mm for all subtypes excluding Type 1 (HSG).,,,,,,,,
label,"Acceptance Criteria and Frequency (Project Specific) - Visual, Layer Thickness: 75mm - 250mm",,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS05 Table 8.3.3,,,,,,,,
checkpoint,"Minimum value of Relative Dry Density Requirements C.V of RDD = 100% MDD for Base course 2.1, 2.2, = 100% SDD for other than base course 2.1, 2.2 and 100% SSD for all layers of 2.3, 2.4 and 2.5.",,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - C.V of RDD >= 100% MDD,,,,,,,,
label,"○ Normal: 1 test / 500m2, 4 per lot, ",,,,,,,,
label,"○ Reduced: 1 test / 1000m2, 4 per lot",,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS05 Table 8.4.3,,,,,,,,
checkpoint,"Unless agreed otherwise, a trial placement of materials of a minimum size of 1000m2 is required.",,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - All tests as described by this ITP and MRTS05,,,,,,,,
label,Check Item - Hold Point 3,,,,,,,,
label,Reference - MRTS05 Cl. 8.2,,,,,,,,
holdpoint,HOLD POINT,,,,,,,,
checkpoint,Moisture content such that the degree of saturation is less than 70%(modified).,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - S < 70%,,,,,,,,
label,"○ Normal: 1 test / 500m2, 4 per lot, ",,,,,,,,
label,"○ Reduced: 1 test / 1000m2, 4 per lot",,,,,,,,
label,Check Item - Hold Point 4,,,,,,,,
label,Reference - MRTS05 Table 8.3.4.1,,,,,,,,
holdpoint,HOLD POINT,,,,,,,,
checkpoint,No visible segregation of material. Partical Size Distribution Q103A.,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Min 1 per lot. Additional tests as directed by the Administrator.,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS05 Table A3,,,,,,,,
checkpoint,Geometric Tolerances in accordance with MRTS05 Cl.8.4.4.3,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - ±10mm when covered by AC ±15 mm in all other cases (1 test / 20m),,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS05.1 Cl.8.4.4.3,,,,,,,,
checkpoint,"Geometric Tolerances: Horizontal tolerance of ±50mm, or -50 / +250mm for pavement edges not adjacent to any other section of pavement and not adjacent to any structure or adjoining road",,,,,,,,
label,"Acceptance Criteria and Frequency (Project Specific) - ±50mm, or -50 / +250mm if not adjacent to adjoining pavement (1 test / 25m)",,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS05 Cl.8.4.4.2 Table A4,,,,,,,,
checkpoint,"Deviation from a 3m straight edge shall be less than 5mm for material types 1,2,3 and 4",,,,,,,,
label,"Acceptance Criteria and Frequency (Project Specific) - Straight Edge Test, Less than 5mm, 1 test per 20m",,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS05 Cl. 8.4.5,,,,,,,,
checkpoint,"Each unbound pavement layer shall be tested for perceptable surface deformation by 'proof rolling' the pavement, in the presence of the Administrator.",,,,,,,,
label,"Acceptance Criteria and Frequency (Project Specific) - Visual, Continuous testing",,,,,,,,
label,Check Item - Witness Point 2,,,,,,,,
label,Reference - MRTS05 Cl.9.4.7,,,,,,,,
checkpoint,Additional Geometrics (final layer only). The crossfall shall not depart from the corresponding crossfall shown in the Contract by more than 0.5% absolute.,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - 0.5% deviation from crossfall (1 test / 25m),,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS05 Cl.8.4.4.4,,,,,,,,
checkpoint,The contractor shall provide a methodology and calculations to determine the road roughness to the administrator for acceptance. Roughness shall be less than 2.31m/km.,,,,,,,,
label,"Acceptance Criteria and Frequency (Project Specific) - Less than 2.31m/km, 1 test per 500m",,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS05 Cl.8.4.6,,,,,,,,
checkpoint,The finished surface of any unbound pavement layer shall:,,,,,,,,
label,– be hard and homogenous in appearance,,,,,,,,
label,"– not have any loose, segregated or contaminated areas",,,,,,,,
label,– have the coarse particles slightly exposed,,,,,,,,
label,– not be affected by delamination ,,,,,,,,
label,"– not show signs of water pumping, and",,,,,,,,
label,– not visibly deflect under load when proof rolled in accordance with Cl 9.4.7,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS05 Cl.8.3.5.1,,,,,,,,
checkpoint,The Contractor shall not incorporate materials into the work unless it has demonstrated that the material complies fully with the requirements of this Technical Specification before delivery of the material to site,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Test Results per lot,,,,,,,,
label,Check Item - Hold Point 5,,,,,,,,
label,Reference - MRTS05 Cl.9.1,,,,,,,,
holdpoint,HOLD POINT,,,,,,,,
checkpoint,"Unless otherwise approved by the Administrator, no unbound pavement layer shall be covered by a subsequent layer of pavement or by a surfacing until Hold Point 6:",,,,,,,,
label,a) all testing has been completed,,,,,,,,
label,b) the surface finish of the layer complies with the requirements of Clause 8.3.5,,,,,,,,
label,"c) all test results comply with the requirements of this Technical Specification, or any nonconformances have been submitted, with corrective actions proposed by the Contractor, and accepted by the Administrator",,,,,,,,
label,"d) the layer has been presented to the Administrator for inspection, and",,,,,,,,
label,e) the As Constructed Survey requirements of the lot have been met as specified in MRTS56 Construction Surveying and notice of such works has been provided to the Administrator.,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Adminstrator Acceptance,,,,,,,,
label,Check Item - Hold Point 6,,,,,,,,
label,Reference - MRTS05 Cl.9.5.1,,,,,,,,
checkpoint,Final Verification,,,,,,,,
label,Contractor's Quality Representative Verify that the Above has been Constructed according to Specification,,,,,,,,
textbox,Print Name:,,,,,,,,
date,Date:,,,,,,,,
label,Administrator's Representative Verify that the Lot Records is in accordance with Specification (only applicable when lot ITP is being audited),,,,,,,,
textbox,Print Name:,,,,,,,,
date,Date:,,,,,,,,
holdpoint,Sign ITP,,,,,,,,
section,Final Sign Offs (to be completed at closure of Lot),,,,,,,,
checkpoint,Agreed Quantities,,,,,,,,
holdpoint,Agreed Quantities Sign Off,,,,,,,,
checkpoint,Closure of Lot,,,,,,,,
holdpoint,Closure of Lot Sign Off,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
checklist,10.01 - Plant Mixed Lightly Bound Pavements,itp,,,,,10.01 - Plant Mixed Lightly Bound Pavements,,
section,Details,,,,,,,,
checkpoint,Construction Procedure,,,,,,,,
label,○ Documented procedure shall be prepared for all construction processes as defined in Clause 6 of MRTS50 and shall be submitted for approval at least 14 days prior to commencement of lightly bound pavement works (No work shall commence until accepted by the Administrator),,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Acceptance,,,,,,,,
label,"Check Item - Hold Point 1, Milestone",,,,,,,,
label,Reference - Clause 5.2 MRTS10,,,,,,,,
holdpoint,HOLD POINT,,,,,,,,
checkpoint,Material Requirements - Unbound Pavement Material,,,,,,,,
label,○ The Contractor shall not incorporate unbound pavement material into the works unless it has been demonstrated that the unbound pavement material lot conforms fully to the requirements of MRTS10. All conformance results shall be no more than six months old.,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Acceptance,,,,,,,,
label,Check Item - Hold Point 2,,,,,,,,
label,Reference - MRTS10 Clause 6.1.1,,,,,,,,
holdpoint,HOLD POINT,,,,,,,,
checkpoint,Mix Design Report,,,,,,,,
label,○ A mix design must be submitted at least 14days before mixing operations commence. Construction of the lightly bound pavement layer shall not proceed until a conforming mix design (refer to Clause 7.2) has been deemed suitable and accepted by the Administrator.,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Acceptance,,,,,,,,
label,Check Item - Hold Point 3,,,,,,,,
label,Reference - MRTS10 Clause 7.1,,,,,,,,
holdpoint,HOLD POINT,,,,,,,,
checkpoint,Moisture Content,,,,,,,,
label,○ The Contractor shall nominate upper and lower moisture content limits as part of their Mix Design that will ensure:,,,,,,,,
label,a) there is adequate moisture to achieve the specified compaction standard,,,,,,,,
label,"b) the constructed lightly bound pavement layer is trafficked in accordance with requirements of Clause 8.2.11, and",,,,,,,,
label,"c) the lightly bound pavement material does not exceed the optimum moisture content (OMC), determined in accordance with Test Method Q142A.",,,,,,,,
label,"Acceptance Criteria and Frequency (Project Specific) - Testing - AS1289.2.1.1, 1 per 500m2, 4 per lot",,,,,,,,
label,Check Item - Test Report,,,,,,,,
label,"Reference - MRTS10 Clause 8.2.5, Clause 9.4.8 Table A3",,,,,,,,
checkpoint,Construction - Trial Pavement,,,,,,,,
label,"○ Unless otherwise agreed by the Administator, a trial of the manufacturing and laying operations shall be caried out prior to commencement of the work.",,,,,,,,
label,○ The trial pavement shall be located within the site and be not less than 1000m2. It shall determine the characteristics highlighted in Clause 8.1 MRTS10. The trial may be incorporated into the permanent works at the Administrators discression.,,,,,,,,
label,"○ The Contractor is to undertake the material and construction compliance testing nominated in Clause 8.1 and the finished pavement complies with the technical specification of MRTS10. If deemed not conforming, further trialing shall be undertaken.",,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Visual & Check,,,,,,,,
label,Check Item - Witness Point 1 /Hold Point 4,,,,,,,,
label,Reference - MRTS10 Clause 8.1,,,,,,,,
holdpoint,HOLD POINT,,,,,,,,
checkpoint,Material Compliance Testing,,,,,,,,
label,○ Each supply lots shall be sampled and tested for compliance in accordance with the testing frequencies specify in MRTS05. No material shall be incorporated into the work unless it has demonstrated compliance fully with the requirements of MRTS05 and MRTS10,,,,,,,,
textbox,Material Type:,,,,,,,,
textbox,Material Stockpile Lot Ref:,,,,,,,,
label,"Acceptance Criteria and Frequency (Project Specific) - MRTS05 Cl. 7, Table A1, MRTS10 Cl.6, Table A2",,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS05 Clause 7,,,,,,,,
checkpoint,Equipment,,,,,,,,
label,○ Equipment as specified in approved construction procedure,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Construction Procedure Approval,,,,,,,,
label,Check Item - Contract Notice,,,,,,,,
label,Reference - MRTS10 Cl.8.2.1.4,,,,,,,,
checkpoint,Weather Conditions,,,,,,,,
label,○ CMB material shall not proceed when:,,,,,,,,
label,a) air temperature is less than 10°C or greater than 40°C,,,,,,,,
label,b) during rain or when rain is likely to fall during placement,,,,,,,,
label,"c) evaporation rate due to the combined effect of air temperature, wind and relative humidity may result in excessive drying of the CMB",,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Check & Verify,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS10 Clause 8.2.4,,,,,,,,
checkpoint,Allowable Working Time,,,,,,,,
label,○ Define as the maximum period between mixing the modifying binder into the unbound granular material and the completion of compaction.,,,,,,,,
