type,name,values,prefix,postfix,usage count,user addable,template name,,
label,Project Manager Verify that the Above has been Constructed according to Specification,,,,,,,,
textbox,Print Name:,,,,,,,,
date,Date:,,,,,,,,
holdpoint,Sign ITP,,,,,,,,
section,Final Sign Offs (to be completed at closure of Lot),,,,,,,,
checkpoint,Agreed Quantities,,,,,,,,
holdpoint,Agreed Quantities Sign Off,,,,,,,,
checkpoint,Closure of Lot,,,,,,,,
holdpoint,Closure of Lot Sign Off,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
checklist,03.35 - Rock Protection,itp,,,,,03.35 - Rock Protection,,
section,Details,,,,,,,,
checkpoint,"Rock employed as per drawings. If not specified, between 150 - 500mm, with at least 50% larger than twice the minimum size",,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual Inspection,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS03 Cl 35.2,,,,,,,,
checkpoint,"Uniform appearance overall, and shall not have noticeable overall irregularities in horizontal and vertical alignments. The layers of placed rock shall be of even thickness and of even grading",,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual Inspection,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS03 Cl 35.3,,,,,,,,
checkpoint,Ordering Geotextile Documentation which demonstrates that the design of the geotextile is in accordance with MRTS27 Cl. 6 submitted to the administrator and accepted prior to ordering.,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Written Approval,,,,,,,,
label,Check Item - Hold Point 1,,,,,,,,
label,Reference - MRTS27 Cl 8.1,,,,,,,,
holdpoint,HOLD POINT,,,,,,,,
checkpoint,"Geotextile Inspection of product to be incorporated into works. Where Lot sites are greater than 5000m2, a representative sample covering approximately 15 m² of geotextile shall be cut from each sampled roll but not within two metres of the start or end of the roll. Where directed by the Administrator, samples shall also be cut and supplied to the Administrator.",,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual Inspection,,,,,,,,
label,Check Item - Witness Point 1,,,,,,,,
label,Reference - MRTS27 Cl 10.2,,,,,,,,
checkpoint,Compliance of delivered Geotextile. Geotextile shall not be placed prior to acceptance of the test results by the Administrator.,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual Inspection,,,,,,,,
label,Check Item - Hold Point 2,,,,,,,,
label,Reference - MRTS27 Cl 10.4,,,,,,,,
holdpoint,HOLD POINT,,,,,,,,
checkpoint,Final Verification,,,,,,,,
label,Contractor's Quality Representative Verify that the Above has been Constructed according to Specification,,,,,,,,
textbox,Print Name:,,,,,,,,
date,Date:,,,,,,,,
label,Administrator's Representative Verify that the Lot Records is in accordance with Specification (only applicable when lot ITP is being audited),,,,,,,,
textbox,Print Name:,,,,,,,,
date,Date:,,,,,,,,
holdpoint,Sign ITP,,,,,,,,
section,Final Sign Offs (to be completed at closure of Lot),,,,,,,,
checkpoint,Agreed Quantities,,,,,,,,
holdpoint,Agreed Quantities Sign Off,,,,,,,,
checkpoint,Closure of Lot,,,,,,,,
holdpoint,Closure of Lot Sign Off,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
checklist,04.07 - Clear and Grub,itp,,,,,04.07 - Clear and Grub,,
section,Details,,,,,,,,
checkpoint,"Any trees, shrubs and overhanging branches to be left undisturbed shall be clearly marked prior to clearing operations reaching the areas concerned.",,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Hold Point 2,,,,,,,,
label,Reference - MRTS04 Cl. 7.2.2,,,,,,,,
holdpoint,HOLD POINT,,,,,,,,
checkpoint,Any trees required by the Administrator for use as marketable timber shall be as nominated in Clause 1.3 of Annexure MRTS04.1. Such trees shall be clearly marked by the Contractor prior to clearing operations reaching the areas concerned,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Hold Point 3,,,,,,,,
label,Reference - MRTS04 Cl. 7.2.3,,,,,,,,
holdpoint,HOLD POINT,,,,,,,,
checkpoint,"As soon as practicable and prior to initial earthworks operations (clearing and grubbing) for any stage or section of the Works, erosion and sediment controls associated with drainage paths flowing through the Works area shall be installed.",,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Hold Point 2,,,,,,,,
label,Reference - MRTS52 Cl. 7.1,,,,,,,,
holdpoint,HOLD POINT,,,,,,,,
checkpoint,Hollow timber which is identified as being suitable for fauna habitat logs relocated to areas clear of construction activities,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS04 Cl. 7.2.5,,,,,,,,
checkpoint,Surplus topsoil material and material considered not suitable for use as planting media in accordance with Cl. 8.3 shall be assessed for suitability for use as fill or deemed as unsuitable and disposed in accordance with Cl. 11,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS04 Cl. 8.4.2,,,,,,,,
checkpoint,The scope of clearing and grubbing shall include the items as per Annexure MRTS04.1 Cl. 1.2 and Cl. 1.4,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,"Reference - MRTS04 Cl. 7.2.8, MRTS04.1 Cl 1.2 Cl 1.4",,,,,,,,
checkpoint,The additional width for clearing (no grubbing) is 3.0m as per Annexure MRTS04.1,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - Annexure MRTS04.1,,,,,,,,
checkpoint,Material not to be removed from within drip lines of existing plants to be retained except where this would result in unsuitable material being left beneath embankments. Root systems of existing plants to be retained are preserved where practical.,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS04 Cl. 8.4.3,,,,,,,,
checkpoint,Final Verification,,,,,,,,
label,Contractor's Quality Representative Verify that the Above has been Constructed according to Specification,,,,,,,,
textbox,Print Name:,,,,,,,,
date,Date:,,,,,,,,
label,Administrator's Representative Verify that the Lot Records is in accordance with Specification (only applicable when lot ITP is being audited),,,,,,,,
textbox,Print Name:,,,,,,,,
date,Date:,,,,,,,,
holdpoint,Sign ITP,,,,,,,,
section,Final Sign Offs (to be completed at closure of Lot),,,,,,,,
checkpoint,Agreed Quantities,,,,,,,,
holdpoint,Agreed Quantities Sign Off,,,,,,,,
checkpoint,Closure of Lot,,,,,,,,
holdpoint,Closure of Lot Sign Off,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
checklist,04.08 - Stripping of Topsoil,itp,,,,,04.08 - Stripping of Topsoil,,
section,Details,,,,,,,,
checkpoint,"Where site topsoil is required to be supplied in accordance with MRTS16 Landscape and Revegetation Works, topsoil shall be stripped 75mm (+/-25mm) depth, or from areas and depths as specified in Clause 2.1 of Annexure MRTS04.1",,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,"○ All areas within the earthworks footprint; beyond the back of existing kerb or where there is no kerb, beyond the existing road formation shall be stripped to an average depth of 75mm",,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,"Reference - MRTS04 Cl. 8.2, MRTS04.1 Cl. 2.1",,,,,,,,
checkpoint,Soil stripped from site which is considered suitable for use as a manufactured site topsoil shall be tested and ameliorated in accordance with MRTS16 Landscape and Revegetation works,,,,,,,,
label,"Acceptance Criteria & Frequency (Project Specific) - Insitu topsoil - 1/2500m2, min.1/soil type",,,,,,,,
label,"○ Stockpile Topsoil - 2/500m3, min.1/soil type",,,,,,,,
label,"○ Manufactured Site Topsoil Compliance - 2/500m3, min.1/soil type",,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS04 Cl. 8.3,,,,,,,,
checkpoint,Surplus material and material considered not suitable for use as planting media in accordance with Cl. 8.3 shall be assessed for suitability for use as fill or deemed as unsuitable and disposed in accordance with Cl. 11,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS04 Cl. 8.4.2,,,,,,,,
checkpoint,Material not to be removed from within drip lines of existing plants to be retained except where this would result in unsuitable material being left beneath embankments. Root systems of existing plants to be retained are preserved where practical.,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS04 Cl. 8.4.3,,,,,,,,
checkpoint,"Stripped material shall be stockpiled in the locations nominated by the Contractor and approved by the Administrator, as stated in Cl. 2.2 of Annexure MRTS04.1 All costs associated with undertaking necessary earthworks required for the stockpile sites shall be deemed to be included in the Contractor’s scheduled unit rate for the corresponding earthwork items",,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,"Reference - MRTS04 Cl. 8.4.1, MRTS04.1 Cl. 2.2",,,,,,,,
checkpoint,"All stripped areas, other than areas beneath road embankments or above road cuttings, shall be left in a neat, free-draining condition with side slopes not steeper than one in four unless otherwise specified. They shall be treated to conform with the landscape, revegetation and environmental requirements of the Contract.",,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS04 Cl 8.4.5,,,,,,,,
checkpoint,"Prior to any further Works over the stripped area, an As Constructed survey of the stripped area shall be undertaken as specified in MRTS56 Construction Surveying and notice of such Works provided to the Administrator.",,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - As Constructed Survey,,,,,,,,
label,Check Item - Survey Report,,,,,,,,
label,Reference - MRTS04 Cl 8.4.5,,,,,,,,
checkpoint,Final Verification,,,,,,,,
label,Contractor's Quality Representative Verify that the Above has been Constructed according to Specification,,,,,,,,
textbox,Print Name:,,,,,,,,
date,Date:,,,,,,,,
label,Administrator's Representative Verify that the Above has been Constructed according to Specification,,,,,,,,
textbox,Print Name:,,,,,,,,
date,Date:,,,,,,,,
holdpoint,Sign ITP,,,,,,,,
section,Final Sign Offs (to be completed at closure of Lot),,,,,,,,
checkpoint,Agreed Quantities,,,,,,,,
holdpoint,Agreed Quantities Sign Off,,,,,,,,
checkpoint,Closure of Lot,,,,,,,,
holdpoint,Closure of Lot Sign Off,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
checklist,04.09 - Unsuitable Material,itp,,,,,04.09 - Unsuitable Material,,
section,Details,,,,,,,,
checkpoint,The identification of unsuitable material shall include items listed in MRTS04 Cl. 9.2,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS04 Cl. 9.2,,,,,,,,
checkpoint,"Where Unsuitable Material or potentially Unsuitable Material is encountered on the Site, the Contractor shall, before proceeding to remove or cover such material, notify the Administrator and provide any test results required to justify such a claim.",,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Hold Point 4,,,,,,,,
label,Reference - MRTS04 Cl. 9.4,,,,,,,,
holdpoint,HOLD POINT,,,,,,,,
checkpoint,Excavated as per MRTS04,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - MRTS04 (General Excavation ITP),,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS04 Cl. 13,,,,,,,,
checkpoint,Backfilling of the excavation shall not commence until an As Constructed Survey of the excavation have been met as specified in MRTS56 and notice of such Works provided to the Administrator,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Survey Report,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS04 Cl. 13.3.2.2,,,,,,,,
checkpoint,Backfill as per MRTS04 Replacement fill material shall be placed uniformly in layers and compacted using compacted layer method,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - MRTS04 (Backfill ITP),,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,"Reference - MRTS04 Cl. 13.3, MRTS04 Cl 15.3",,,,,,,,
checkpoint,"After backfilling of the excavated area has been completed, an As Constructed Survey shall be undertaken.",,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Survey Report,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS04 Cl. 13.3.2.2,,,,,,,,
checkpoint,All surplus material and/or Unsuitable Material shall be disposed of off the Site,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS04 Cl. 11.3,,,,,,,,
checkpoint,Final Verification,,,,,,,,
label,Contractor's Quality Representative Verify that the Above has been Constructed according to Specification,,,,,,,,
textbox,Print Name:,,,,,,,,
date,Date:,,,,,,,,
label,Administrator's Representative Verify that the Lot Records is in accordance with Specification (only applicable when lot ITP is being audited),,,,,,,,
textbox,Print Name:,,,,,,,,
date,Date:,,,,,,,,
holdpoint,Sign ITP,,,,,,,,
section,Final Sign Offs (to be completed at closure of Lot),,,,,,,,
checkpoint,Agreed Quantities,,,,,,,,
holdpoint,Agreed Quantities Sign Off,,,,,,,,
checkpoint,Closure of Lot,,,,,,,,
holdpoint,Closure of Lot Sign Off,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
checklist,04.12 - Ground Surface Treatment ,itp,,,,,04.12 - Ground Surface Treatment ,,
section,Details,,,,,,,,
checkpoint,Testing for acid sulfate potential and reporting of test results shall be carried out on all excavated material and exposed cuttings on the Site which could reasonably be expected to have a possible acid sulfate potential.,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Field pH testing As per National Acid Sulfate Soils Guidance,,,,,,,,
label,Check Item - Hold Point 5,,,,,,,,
label,Reference - MRTS04 Cl. 10.1.4 Table A2,,,,,,,,
holdpoint,HOLD POINT,,,,,,,,
checkpoint,Ground Surface Treatment carried out on all areas beneath road embankment/pavement (except where special treatment or subgrade preparation is required),,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS04 Cl. 12.2.1.1,,,,,,,,
checkpoint,Holes and localised depressions filled with similar material to the surrounding ground surface or material specified and compacted in accordance with Cl. 15,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS04 Cl. 12.2.1.2,,,,,,,,
checkpoint,"Where Unsuitable Material or potentially Unsuitable Material is encountered on the Site, the Contractor shall, before proceeding to remove or cover such material, notify the Administrator and provide any test results required to justify such a claim",,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Hold Point 4,,,,,,,,
label,Reference - MRTS04 Cl. 9.4,,,,,,,,
holdpoint,HOLD POINT,,,,,,,,
checkpoint,"Existing surface scarified >150mm deep and compacted in accordance with Cl. 15. If material is too wet or too dry to compact and does not classify as unsuitable, moisture content adjusted to a maximum depth of 300mm using appropriate methods. Material below this depth shall be assesed under Clause 9.2.",,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS04 Cl. 12.2.1.3,,,,,,,,
checkpoint,"Relative Compaction - AS 1289.5.4.1 or AS 1289.5.7.1 After any clearing and grubbing, stripping of Topsoil and replacement of Unsuitable Material, the exposed ground surface on which an Embankment is to be placed shall, as a minimum, be scarified and re-compacted to a depth of at least 150 mm",,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - CV 95% minimum - 1 tests per 500 m2 (min 1 per lot),,,,,,,,
label,Check Item - Test,,,,,,,,
label,Reference - MRTS04 Table 15.3(b) App. A,,,,,,,,
checkpoint,Final Verification,,,,,,,,
label,Contractor's Quality Representative Verify that the Above has been Constructed according to Specification,,,,,,,,
textbox,Print Name:,,,,,,,,
date,Date:,,,,,,,,
label,Administrator's Representative Verify that the Lot Records is in accordance with Specification (only applicable when lot ITP is being audited),,,,,,,,
textbox,Print Name:,,,,,,,,
date,Date:,,,,,,,,
holdpoint,Sign ITP,,,,,,,,
section,Final Sign Offs (to be completed at closure of Lot),,,,,,,,
checkpoint,Agreed Quantities,,,,,,,,
holdpoint,Agreed Quantities Sign Off,,,,,,,,
checkpoint,Closure of Lot,,,,,,,,
holdpoint,Closure of Lot Sign Off,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
checklist,04.13 - General Excavation,itp,,,,,04.13 - General Excavation,,
section,Details,,,,,,,,
checkpoint,"Where Unsuitable Material (in accordance with the provisions of Cl. 9.2) or potentially Unsuitable Material is encountered on site, the Contactor shall, before proceeding to remove or cover such material, notify the Administrator. Once Identified the Unsuitable material shall be removed and disposed of in accordance with the provisions of Cl.11",,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Hold Point 4,,,,,,,,
label,Reference - MRTS04 Cl. 9.4,,,,,,,,
holdpoint,HOLD POINT,,,,,,,,
checkpoint,"When the level of excavation has reached subgrade level, the Contractor shall carry out the requirements of the relevant provisions of Clause 18.3.3 and cease excavation until the subgrade treatment type has been determined in accordance with Clause 18.3.3.",,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Hold Point 8,,,,,,,,
label,Reference - MRTS04 Cl. 13.3.2.1,,,,,,,,
holdpoint,HOLD POINT,,,,,,,,
checkpoint,"Excavation completed to the shapes, lines and dimensions and other requirements shown on the drawings and tolerances specified",,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Survey,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,"Reference - MRTS04 Cl.13.3.1, Cl. 6",,,,,,,,
checkpoint,Protection of excavations in accordance with MRTS04 Cl.13.3.3.3,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS04 Cl. 13.3.3.3,,,,,,,,
checkpoint,Dewatering of excavations shall comply with requirements of EMP,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS04 Cl. 13.3.8,,,,,,,,
checkpoint,Batters in cuttings shall be free of loose material and shall be trimmed neatly to the shapes specified.,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS04 Cl. 16.1,,,,,,,,
checkpoint,"If any section of a batter has been over-excavated beyond the tolerance limit specified, the Contractor shall re-form the batter to the average batter slope shown on the drawings, using an approved rectification method",,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS04 Cl. 13.3.2.4,,,,,,,,
checkpoint,Final Verification,,,,,,,,
label,Contractor's Quality Representative Verify that the Above has been Constructed according to Specification,,,,,,,,
textbox,Print Name:,,,,,,,,
date,Date:,,,,,,,,
label,Administrator's Representative Verify that the Lot Records is in accordance with Specification (only applicable when lot ITP is being audited),,,,,,,,
textbox,Print Name:,,,,,,,,
date,Date:,,,,,,,,
holdpoint,Sign ITP,,,,,,,,
section,Final Sign Offs (to be completed at closure of Lot),,,,,,,,
checkpoint,Agreed Quantities,,,,,,,,
holdpoint,Agreed Quantities Sign Off,,,,,,,,
checkpoint,Closure of Lot,,,,,,,,
holdpoint,Closure of Lot Sign Off,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
checklist,04.14 - Embankment,itp,,,,,04.14 - Embankment,,
section,Details,,,,,,,,
checkpoint,Earthworks construction procedure shall be sumbitted to the Administrator at least seven days prior to commencing the Works.,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Construction Procedure Acceptance,,,,,,,,
label,Check Item - Hold Point 1,,,,,,,,
label,Reference - MRTS04 Cl. 5.2,,,,,,,,
holdpoint,HOLD POINT,,,,,,,,
checkpoint,Define lot size.,,,,,,,,
label,"Acceptance Criteria & Frequency (Project Specific) - Normal : Max 2000m2, Reduced Level : Max 4000m2",,,,,,,,
label,Check Item - Check Item,,,,,,,,
label,Reference - MRTS04 App. A Table A.2,,,,,,,,
checkpoint,Earth Fill Material stockpile or source material results submitted to Administarator ,,,,,,,,
textbox,Reference Stockpile Lot No. :,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Stockpile Lot Acceptance,,,,,,,,
label,Check Item - Hold Point 10,,,,,,,,
label,Reference - MRTS04 Cl. 14.2.1,,,,,,,,
holdpoint,HOLD POINT,,,,,,,,
checkpoint,"General fill material used for the construction of road embankments sourced from general excavations on site or imported, complies with General fill Class A1, A2 or B and is homogeneous.",,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Stockpile Lot MRTS04 Table 14.2.2,,,,,,,,
label,Check Item - Test reports,,,,,,,,
label,Reference - MRTS04 Cl. 14.3.1,,,,,,,,
checkpoint,Compacted Layer Method: Fill material placed uniformly in layers. Uncompacted layer thicknesses;,,,,,,,,
label,– General Fill 150-300m,,,,,,,,
label,– Fill material in water-retaining embankments 150- 200mm,,,,,,,,
label,– Backfill except Sand 100-150mm,,,,,,,,
label,– Sand 150-300mm,,,,,,,,
label,○ Fill compacted to required density (by Characteristic Value),,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - AS1289.5.4.1 or AS1289.5.7.1,,,,,,,,
label,○ Top 300mm below Subgrade Level ≥97%,,,,,,,,
label,○ Greater than 300mm below Subgrade Level≥95%,,,,,,,,
label,"○ Normal: 1 per 500m2 (per layer), 4 per lot",,,,,,,,
label,○ Reduced Level: 1 per 1000m2 (per layer) or 4 per lot,,,,,,,,
label,Check Item - Test reports,,,,,,,,
label,Reference - MRTS04 Cl. 15.3 Table 15.3(b),,,,,,,,
checkpoint,Compacted Layer Method: Embankment moisture ratio within ranges specified Rainfall Zone: HIGH,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - AS1289.5.4.1 or AS1289.5.7.1,,,,,,,,
label,○ Class A1/A2: 70 - 100,,,,,,,,
label,○ Class B: 80 - 110,,,,,,,,
label,○ Normal: 1 per 500m2/layer or 4 per lot,,,,,,,,
label,○ Reduced Level: 1 per 1000m2/layer or 4 per lot,,,,,,,,
label,Check Item - Test results,,,,,,,,
label,Reference - MRTS04 Cl. 15.3 Table 15.3(c),,,,,,,,
checkpoint,Testing of Each Layer: Each layer shall be tested to conform the requirements as per Clause 5.6 before placing the subsequent layers.,,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Testing after compaction on site,,,,,,,,
label,○ Gradings: AS1289.3.6.1,,,,,,,,
label,○ PI: AS1289.3.3.1 or AS1289.3.3.2,,,,,,,,
label,○ WPI: Test Method Q252,,,,,,,,
label,"○ 1 per 1000m2(per Layer), 2 per Lot",,,,,,,,
label,Check Item - Witness Point 5,,,,,,,,
label,Reference - MRTS04 Cl. 15.3,,,,,,,,
