Rich Type,Id,Warnings,type,name,values,prefix,postfix,Usage Count,User Addable,Template Name,Template Id
checkpoint-status,,,checkpoint,AHU correctly supported as per project engineering requirements,,,,,,,
checkpoint-status,,,checkpoint,Correct AHU installed as per latest drawing,,,,,,,
checkpoint-status,,,checkpoint,Access to filter bank / filters installed,,,,,,,
checkpoint-status,,,checkpoint,"Access to all relevant controls, isolators and maintenance items",,,,,,,
checkpoint-status,,,checkpoint,Floor or Platform Mounted Thermal Plant correctly supported as per project engineering requirements,,,,,,,
checkpoint-status,,,checkpoint,Maintenance and ventilation clearance maintained as per manufacturer's specs,,,,,,,
checkpoint-status,,,checkpoint,All manufacturer specific requirements have been provided in addition to project requirements,,,,,,,
,,,,,,,,,,,
checklist-sectioned,,,checklist,Grille Fit-Off,,,,,Yes,Grille Fit-Off Checklist,3541e406-6685-4e3d-84a8-df8fe8c1c01f
checkpoint-group,,,section,Details,,,,,,,
checkpoint-status,,,checkpoint,Grilles installed in correct location as per latest duct layout / RCP,,,,,,,
checkpoint-status,,,checkpoint,Correct grille type installed,,,,,,,
checkpoint-status,,,checkpoint,Grille installed flush and square,,,,,,,
checkpoint-status,,,checkpoint,"Are all grilles installed correctly? Air leaks, vibration or failure",,,,,,,
checkpoint-status,,,checkpoint,Grille color as per schedule,,,,,,,
checkpoint-status,,,checkpoint,Grille left clean of fingerprints and caps installed where required,,,,,,,
checkpoint-status,,,checkpoint,Grille fit-Off completed to drawings/specification & Area left clean/tidy (Any Issues comment below),,,,,,,
,,,,,,,,,,,
checklist-sectioned,,,checklist,All Subbie Fit off & Testing Progression,,,,,Yes,All Subbie Fit off & Testing Progression Checklist,56c4aa1a-7178-4f88-aa48-b059f062775c
checkpoint-group,,,section,Details,,,,,,,
checkpoint-status,,,checkpoint,All work in zone completed and appear compliant,,,,,,,
label,d334d6d1-da41-56ab-8226-753ef0e11c86,,note,Pass once all work complete,,,,,,,
,,,,,,,,,,,
checklist-sectioned,,,checklist,All Subbie Rough-in Progression,,,,,Yes,All Subbie Rough-in Progression Checklist,af7fbfbd-8841-4c01-90cf-f4e94f54b135
checkpoint-group,,,section,Details,,,,,,,
checkpoint-status,,,checkpoint,All work in zone completed and appear compliant,,,,,,,
label,848aab5f-6900-5c15-83ab-6b6960f68a10,,note,Pass once all work complete,,,,,,,
,,,,,,,,,,,
checklist-sectioned,,,checklist,Pipework,,,,,Yes,Pipework,b4686692-89c3-4118-a347-36990b2938c7
checkpoint-group,,,section,Details,,,,,,,
checkpoint-status,,,checkpoint,Pipework installed as per latest drawings,,,,,,,
checkpoint-status,,,checkpoint,Pipework installed level and free of damage,,,,,,,
checkpoint-status,,,checkpoint,All joins welded / crimped as per manufacturer's instructions,,,,,,,
checkpoint-status,,,checkpoint,Air bleeds installed in pipework where required,,,,,,,
checkpoint-status,,,checkpoint,Riser or area branch valve access panel coordinated and marked,,,,,,,
checkpoint-status,,,checkpoint,Correct hanger spacing / supports installed for pipe runs,,,,,,,
checkpoint-status,,,checkpoint,No other services suspended from pipework,,,,,,,
checkpoint-status,,,checkpoint,Correct coil valves installed as per schedule,,,,,,,
checkpoint-status,,,checkpoint,"Test points, drains and bleeders installed where required",,,,,,,
checkpoint-status,,,checkpoint,Coil valves accessible and not blocking any service points,,,,,,,
checkpoint-status,,,checkpoint,Coil valveset access panel coordinated and marked,,,,,,,
checkpoint-status,,,checkpoint,Pipework lagged where required and correct thickness,,,,,,,
checkpoint-status,,,checkpoint,Pipework labelled,,,,,,,
checkpoint-status,,,checkpoint,Pipework secitons though fire walls lagged as per test report,,,,,,,
checkpoint-status,,,checkpoint,HHW Pressure Test – ITR attached,,,,,,,
checkpoint-status,,,checkpoint,"HHW Flushed - plan, photos of flow readings and water quality attached",,,,,,,
checkpoint-status,,,checkpoint,CHW Pressure Test – ITR attached,,,,,,,
checkpoint-status,,,checkpoint,"CHW Flushed - plan, photos of flow readings and water quality attached",,,,,,,
checkpoint-status,,,checkpoint,Drain trapped where required,,,,,,,
checkpoint-status,,,checkpoint,Correct hanger spacing / fall,,,,,,,
checkpoint-status,,,checkpoint,Drain tested,,,,,,,
checkpoint-status,,,checkpoint,Drain pump installed level and tested,,,,,,,
checkpoint-status,,,checkpoint,Drain terminates at a tundish,,,,,,,
checkpoint-status,,,checkpoint,"Drains, pump and tundish access for maintenance.",,,,,,,
,,,,,,,,,,,
checklist-sectioned,,,checklist,As Builts,,,,,Yes,As Builts Checklist,e4a8b648-5884-4053-95b0-0433d1ce43c6
checkpoint-group,,,section,Details,,,,,,,
checkpoint-status,,,checkpoint,Update As-Built's of any known changes,,,,,,,
