"Id","Type","Name","Values","Prompting Name","Usage Count","Resource Id"
"fc9204e1-48e6-481b-aa19-b949ace29ee8/1","checklist","Rough In & Fit Off 1","","Rough In & Fit Off 1",1,"45823b9e-36f3-4441-bbfd-c4eba3c24f20"
"d303d327-c969-40ed-acf0-04c62774c418","section","Rough In & Fit Off",,,,
"61e28934-cab1-49f4-a57e-44efe0757012","checkpoint","Lighting roughed in",,,,
"7c74616f-4611-4144-aa7e-0fdd54ffbde6","checkpoint","Power roughed in",,,,
"a7cb64cb-c0d1-480f-8df8-1f9c6b2bc5fd","checkpoint","Lighting control roughed in (DALI)",,,,
"29c4b71a-2505-4ea7-aa85-afdfb55767bc","checkpoint","Light feed installed",,,,
"c92b62c5-f7e7-4538-b18e-f0a38a52262c","checkpoint","Power feeds installed",,,,
"a2d10471-3ab0-4e2d-b4cf-0ea4278c271a","checkpoint","Lighting fit off",,,,
"6887a9e9-9ab2-4f46-a38a-1822d92bcf18","checkpoint","Power fit off",,,,
"5f9d707e-4a30-41e6-b8d7-a7907e92c567","checkpoint","Room complete",,,,
"e99306f8-19ac-4071-a99f-fbd83d5c5418","checkpoint","DB installed",,,,
"4ad6f4cb-c7f5-415f-a778-f007ed450318","checkpoint","CB's installed",,,,
"95f2a4d5-efbb-424b-aedd-a39f738a88ab","checkpoint","Mains roughed in",,,,
"577a7f53-26cd-4652-ac49-4a81d1039686","checkpoint","Power feeds roughed in",,,,
"e260a757-56ab-45ca-82cf-c1e7de12caf0","checkpoint","Mains fit off",,,,
"48f18989-c414-470c-8da6-eb3b4d7cc34c","checkpoint","Power fit off",,,,
"44b8e031-f763-4a13-97fe-cfa5337e9648","checkpoint","Schedule completed",,,,
"673d2a51-84a3-4662-9ecb-921c8429c75b","checkpoint","DB cleaned",,,,
"03d56d36-5275-462d-ba0e-583454b19459","checkpoint","Glands tight",,,,
"b2ea4dd4-3331-4c38-9b79-5380ffb316c3","checkpoint","Escutchion secured",,,,
"a7186580-53c6-4d14-86c9-bb4fb9cf63df","checkpoint","DB complete",,,,

"0a60bc0e-b3d2-479d-99f5-dca14ee57bc9/1","checklist","Rough In & Fit Off 2","","Rough In & Fit Off 2",295,"2fb22423-4cfa-4fc0-9487-be5ec5b98815"
"d8e28f8e-3911-47c6-9dd5-5ccb66083657","section","Rough In & Fit Off",,,,
"2f605bd9-4f73-4166-ab0d-5dbcec6f5435","checkpoint","Lighting roughed in",,,,
"01898767-3558-467e-b61b-12d23270ba59","checkpoint","Power roughed in",,,,
"baf71b28-d68e-4180-ae73-9549ae9efc55","checkpoint","Lighting control roughed in (DALI)",,,,
"6a53f22d-a05d-4ff1-befb-5253e68a58dc","checkpoint","Light feed installed",,,,
"6a63928a-1fa6-4d78-9488-a230dd69166f","checkpoint","Power feeds installed",,,,
"c24a0bfc-41b3-4835-b0ed-12dfe996cd7c","checkpoint","Lighting fit off",,,,
"e47a2cdc-18ec-4014-8a13-e025b6635bbf","checkpoint","Power fit off",,,,
"09468126-786f-4a42-a9b5-dbbe6880472b","checkpoint","Room complete",,,,

"11dd08d0-a4a1-4bc1-9b9f-60528fd3bfb9/1","checklist","Submains","","Submains",20,"4b01a7e4-aa90-400c-acae-f510de7ddf2a"
"9d7cea09-67e9-4b7a-bd55-7f52a16a4dc7","section","Submains",,,,
"6074ff70-e41c-45ff-9e88-3fbcd9a25050","checkpoint","Mains roughed in",,,,
"01be25a0-a306-4d76-b7b7-4b51c67ce79b","checkpoint","Mains fit off",,,,
"7de840e3-a147-4a79-9730-136fe0d82dfa","checkpoint","DB cleaned",,,,
"357eed6c-013a-44fb-83e8-c63d4f527a5e","checkpoint","Glands tight",,,,
"daddfab1-0d70-4a90-af4a-731c1186e2c5","checkpoint","Escutchion secured",,,,
"ebc241ff-2810-47f7-a25e-2970f0efbd52","checkpoint","CES recived",,,,
"40fac1a5-7c80-4dac-8600-f7ea4a9628f2","checkpoint","DB complete",,,,

