type,name,values,prefix,postfix,usage count,user addable,template name,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,,,,,
checkpoint,2.2 - Inspection of supplied items upon delivery.,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - IFC Drawings VR Std Dwg TC1064, TC1065",,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Supplied items are to correct spec, class, size, undamaged and brand new.",,,,,,,,,,,,,,,,,,,,,,
label,"○ Luminaires: At the time of delivery, the supplier shall provide hard copies of the following:",,,,,,,,,,,,,,,,,,,,,,
label,— Installation Instruction Manual,,,,,,,,,,,,,,,,,,,,,,
label,— Operation Instruction Manual,,,,,,,,,,,,,,,,,,,,,,
label,"— Storage, handling, loading and off–loading instructions",,,,,,,,,,,,,,,,,,,,,,
label,— Test Certificates,,,,,,,,,,,,,,,,,,,,,,
label,— Warranty Information,,,,,,,,,,,,,,,,,,,,,,
label,○ Attach Delivery Dockets & Records Required,,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual /Site Inspection & Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Per Delivery,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed Off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
section,3. Preliminaries - Procedures & Documentation,,,,,,,,,,,,,,,,,,,,,,
checkpoint,3.1 - ACCC Form (Australian Competition and Consumer Commission),,,,,,,,,,,,,,,,,,,,,,
label,"Reference - MRPA Quality Management Plan, Jemena Electricity Networks",,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Before any works commence, the accredited contractor shall obtain an ""ACCC Form"" from AusNet Services representative for permission to commence works.",,,,,,,,,,,,,,,,,,,,,,
textbox,* Enter: Teambinder Hold Point Release Number,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Once prior to works commencing,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - Nominated Authority,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - ConQA HP Release,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,,,,,
checkpoint,3.2 - Subcontractor Prequalificaiton,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - MRPA Quality Management Plan, Jemena Electricity Networks",,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Subcontractor to be a VEDN (Victorian Electrical Distribution Networks) accredited contractor.,,,,,,,,,,,,,,,,,,,,,,
textbox,* Enter: Teambinder Hold Point Release Number,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Once prior to works commencing,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - Nominated Authority,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - ConQA HP Release,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,,,,,
checkpoint,3.3 - VESI (Victorian Electricity Supply Industry) Auditor,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - MRPA Quality Management Plan, Jemena Electricity Networks",,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - VEDN approved civil auditor. (VESI Auditor Register),,,,,,,,,,,,,,,,,,,,,,
textbox,* Enter: Teambinder Hold Point Release Number,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Once prior to works commencing,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - Nominated Authority,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - ConQA HP Release,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,,,,,
section,4. Pre-installation Activities,,,,,,,,,,,,,,,,,,,,,,
checkpoint,4.1 - IFC Drawings,,,,,,,,,,,,,,,,,,,,,,
label,Reference - MRPA Quality Management Plan,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Check the revision of the IFC drawings are current as per the drawing register (on Teambinder),,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Prior to starting Works and at regular intervals,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP*,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed Off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,4.2 - Survey set out,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - IFC Drawings, Jemena Electricity Networks, Technical Specifications",,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Set-out survey carried out by a surveyor and within the tolerances as per IFC Drawings and AusNet drawings/specs.,,,,,,,,,,,,,,,,,,,,,,
label,"Method - Visual, Survey",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each Element,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed Off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
section,5. Installation Activities,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.1 - Pit and Conduit Installation,,,,,,,,,,,,,,,,,,,,,,
label,Reference - IFC Drawings,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Conduits and pits to be installed as per IFC Drawings,,,,,,,,,,,,,,,,,,,,,,
label,○ Attach: Subcontractor Installation Checklist,,,,,,,,,,,,,,,,,,,,,,
label,"Method - Document Review, Visual",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Prior to commencement,,,,,,,,,,,,,,,,,,,,,,
label,Category - WP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed Off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.2 - Conduit and Cable Detailing,,,,,,,,,,,,,,,,,,,,,,
label,Reference - Jemena Electricity Networks Technical Specification,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Trench inspection detailing all conduits and cables being installed by a AusNet services approved detailer.,,,,,,,,,,,,,,,,,,,,,,
label,○ Attach: Verification Document (As-Builts),,,,,,,,,,,,,,,,,,,,,,
label,Method - Site Inspection,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Upon completion of each section,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,"Responsibility - SE/PE/SPE, Services Engineer",,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed Off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.3 - Prepare the plinth foundation (Excavation & levels),,,,,,,,,,,,,,,,,,,,,,
label,Reference - IFC Drawings,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Check levels conform to relevant drawing depending on type of pole to be installed.,,,,,,,,,,,,,,,,,,,,,,
label,"Method - Visual, Survey",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Per Lot,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed Off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.4 - Installation of Light poles,,,,,,,,,,,,,,,,,,,,,,
label,Reference - IFC Drawings,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Light Poles to be installed as per IFC drawings in accordance with VESI requirements.,,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual /Site Inspection & Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Per Lot,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed Off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.5 - Asset Labelling,,,,,,,,,,,,,,,,,,,,,,
label,Reference - IFC Drawings,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Pole Labelling to be as per IFC Drawings.,,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual Inspection,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Per Lot,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed Off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.6 - Commissioning & Testing (Civil Audit),,,,,,,,,,,,,,,,,,,,,,
label,Reference - Jemena Electricity Networks Technical Specification,,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Upon completion of all trenching and conduit install, a Civil audit by a VEDN approved Civil auditor will be completed and approved before procceding.",,,,,,,,,,,,,,,,,,,,,,
label,Method - Commissioning & testing,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Upon completion of each section,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,"Responsibility - SE/PE/SPE, Services Engineer",,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed Off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.7 - Commissioning & Testing (Trench Inspection),,,,,,,,,,,,,,,,,,,,,,
label,Reference - Jemena Electricity Networks Technical Specification,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Trench inspection detailing all conduits and cables being installed by a AusNet services approved detailer,,,,,,,,,,,,,,,,,,,,,,
label,○ Verification document: As-Builts,,,,,,,,,,,,,,,,,,,,,,
label,Method - Commissioning & testing,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Upon completion of each section,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,"Responsibility - SE/PE/SPE, Services Engineer",,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed Off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.8 - Commissioning & Testing (Pre-commissioning),,,,,,,,,,,,,,,,,,,,,,
label,Reference - Jemena Electricity Networks Technical Specification,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Passing of the pre-commissioning audit with all non-conformances rectified.,,,,,,,,,,,,,,,,,,,,,,
label,Method - Commissioning & testing,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Upon completion of each section,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,"Responsibility - SE/PE/SPE, Services Engineer",,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed Off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.9 - Commissioning & Testing (Final Audit),,,,,,,,,,,,,,,,,,,,,,
label,Reference - Jemena Electricity Networks Technical Specification,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Passing of the final audit will be completed by Jemena Electricity Networks to inspect the completed works with all non-conformances rectified.,,,,,,,,,,,,,,,,,,,,,,
label,Method - Commissioning & testing,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Upon completion of each section,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,"Responsibility - SE/PE/SPE, Services Engineer",,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed Off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.10 - Testing and Certificate of Electrical Safety,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - Jemena Electricity Networks Technical Specification, IFC Drawings",,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Prior to final acceptance, the contractor shall test all distribution cabinets, circuits, switches, PE Cells, luminaires, and all other electrical and electronic components for correct installation and operation",,,,,,,,,,,,,,,,,,,,,,
label,○ Attach Documentation: Certificate of Electrical Safety for electrical installation,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Upon completion/ Work area,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,"Responsibility - SE/PE/SPE, Services Engineer",,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed Off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.11 - PC Cert of Jemena Electricity Networks Agreement,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - Jemena Electricity Networks Technical Specification, IFC Drawings",,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - To be accepted and signed-off by MRPA and Jemena Electricity Neworks,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Upon completion/ Work area,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,"Responsibility - SE/PE/SPE, Services Engineer",,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed Off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
section,6. Post-installation Activities,,,,,,,,,,,,,,,,,,,,,,
checkpoint,6.1 - Verification of Subcontractor conformance records / signed ITPs including any relevant verification sheets.,,,,,,,,,,,,,,,,,,,,,,
label,Reference - IFC Drawings Notes,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Check conformance report against project conformance criteria.,,,,,,,,,,,,,,,,,,,,,,
label,"○ Attach Verification Docs: QA Records, Signed ITP including any verification documents, Commissioning & Testing Certificates.",,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual /Site Inspection & Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Per Lot,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed Off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,6.2 - As-Built Drawings,,,,,,,,,,,,,,,,,,,,,,
label,Reference - IFC Drawings Notes,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - As built drawings for the metered lighting installations to be provided to the satisfaction of MRPA & Cardinia Shire Council.,,,,,,,,,,,,,,,,,,,,,,
label,○ Attach: As Constructured Plans / As-Builts,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Upon completion/ Work area,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed Off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,6.3 - Non-conformance Report (NCR) Closure,,,,,,,,,,,,,,,,,,,,,,
label,Reference - MRPA Quality Management Plan,,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Ensure that any NCRs pertaining to the lot / element / Work area that this ITP covers, have been closed in TeamBinder.",,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,"Frequency - Once, prior to closure of this lot / element / Work area",,,,,,,,,,,,,,,,,,,,,,
label,Category - WP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed Off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,Final Inspection,,,,,,,,,,,,,,,,,,,,,,
label,"On behalf of Metropolitan Roads Program Alliance, it is hereby certified that the Works represented by the item of work listed have been tested in accordance with the Project Quality Plan and conform in all respects with the requirements of the Contract.",,,,,,,,,,,,,,,,,,,,,,
textbox,Name:,,,,,,,,,,,,,,,,,,,,,,
textbox,Position:,,,,,,,,,,,,,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
signoff,Sign ITP,,,,,,,,,,,,,,,,,,,,,,
